event_id,strategy_fill,entry,symbol_fill,match,account
V29|BULL|V29B|20240927|300021.SZ,ATRDR,2024-09-30 09:30:00,300021.SZ,True,OGR
V29|BULL|V29B|20240927|300722.SZ,ATRDR,2024-09-30 09:30:00,300722.SZ,True,OGR
V29|BULL|V29B|20240927|301126.SZ,ATRDR,2024-09-30 09:30:00,301126.SZ,True,OGR
V29|BULL|V29B|20240927|301048.SZ,ATRDR,2024-09-30 09:30:00,301048.SZ,True,OGR
V29|BULL|V29B|20240927|300009.SZ,ATRDR,2024-09-30 09:30:00,300009.SZ,True,OGR
V29|BULL|V29B|20240927|300239.SZ,ATRDR,2024-09-30 09:30:00,300239.SZ,True,OGR
V29|BULL|V29B|20240927|300291.SZ,ATRDR,2024-09-30 09:30:00,300291.SZ,True,OGR
V29|BULL|V29B|20240927|002556.SZ,ATRDR,2024-09-30 09:30:00,002556.SZ,True,OGR
V29|BULL|V29B|20240927|003009.SZ,ATRDR,2024-09-30 09:30:00,003009.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20240927-300021.SZ,MCB,2024-09-30 09:30:00,300021.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002556.SZ,MCB,2024-09-30 09:30:00,002556.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20240927-003009.SZ,MCB,2024-09-30 09:30:00,003009.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20240927-300722.SZ,MCB,2024-09-30 09:30:00,300722.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20240927-600221.SH,MCB,2024-09-30 09:30:00,600221.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20240927-600029.SH,MCB,2024-09-30 09:30:00,600029.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20240927-001266.SZ,MCB,2024-09-30 09:30:00,001266.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002390.SZ,MCB,2024-09-30 09:30:00,002390.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000411.SZ,MCB,2024-09-30 09:30:00,000411.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20240927-301126.SZ,MCB,2024-09-30 09:30:00,301126.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20240927-001324.SZ,MCB,2024-09-30 09:30:00,001324.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20240927-301048.SZ,MCB,2024-09-30 09:30:00,301048.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002077.SZ,MCB,2024-09-30 09:30:00,002077.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20240927-300009.SZ,MCB,2024-09-30 09:30:00,300009.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20240927-300239.SZ,MCB,2024-09-30 09:30:00,300239.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20240927-300291.SZ,MCB,2024-09-30 09:30:00,300291.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20240927-301566.SZ,MCB,2024-09-30 09:30:00,301566.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20240927-300319.SZ,MCB,2024-09-30 09:30:00,300319.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20240927-300129.SZ,MCB,2024-09-30 09:30:00,300129.SZ,True,OGR
V29|BULL|V29B|20240930|601916.SH,ATRDR,2024-10-08 09:30:00,601916.SH,True,OGR
V29|BULL|V29B|20240930|601169.SH,ATRDR,2024-10-08 09:30:00,601169.SH,True,OGR
V29|BULL|V29B|20240930|002966.SZ,ATRDR,2024-10-08 09:30:00,002966.SZ,True,OGR
V29|BULL|V29B|20240930|600926.SH,ATRDR,2024-10-08 09:30:00,600926.SH,True,OGR
V29|BULL|V29B|20240930|601009.SH,ATRDR,2024-10-08 09:30:00,601009.SH,True,OGR
V29|BULL|V29B|20240930|603323.SH,ATRDR,2024-10-08 09:30:00,603323.SH,True,OGR
V29|BULL|V29B|20240930|601825.SH,ATRDR,2024-10-08 09:30:00,601825.SH,True,OGR
V29|BULL|V29B|20240930|600919.SH,ATRDR,2024-10-08 09:30:00,600919.SH,True,OGR
V29|BULL|V29B|20240930|600015.SH,ATRDR,2024-10-08 09:30:00,600015.SH,True,OGR
V29|BULL|V29B|20240930|600033.SH,ATRDR,2024-10-08 09:30:00,600033.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002152.SZ,MCB,2024-10-09 09:30:00,002152.SZ,True,OGR
V29|BULL|V29B|20240930|600269.SH,ATRDR,2024-10-09 09:30:00,600269.SH,True,OGR
V29|BULL|V29B|20240930|601919.SH,ATRDR,2024-10-09 09:30:00,601919.SH,True,OGR
V29|BULL|V29B|20240930|603337.SH,ATRDR,2024-10-09 09:30:00,603337.SH,True,OGR
V29|BULL|V29B|20240930|600406.SH,ATRDR,2024-10-09 09:30:00,600406.SH,True,OGR
V29|BULL|V29B|20240927|002152.SZ,ATRDR,2024-10-09 09:30:00,002152.SZ,True,OGR
V29|BULL|V29B|20241111|301515.SZ,ATRDR,2024-11-12 09:30:00,301515.SZ,True,OGR
V29|BULL|V29B|20241111|300833.SZ,ATRDR,2024-11-12 09:30:00,300833.SZ,True,OGR
V29|BULL|V29B|20241111|002543.SZ,ATRDR,2024-11-12 09:30:00,002543.SZ,True,OGR
V29|BULL|V29B|20241111|001366.SZ,ATRDR,2024-11-12 09:30:00,001366.SZ,True,OGR
V29|BULL|V29B|20241111|001259.SZ,ATRDR,2024-11-12 09:30:00,001259.SZ,True,OGR
V29|BULL|V29B|20241111|002923.SZ,ATRDR,2024-11-12 09:30:00,002923.SZ,True,OGR
V29|BULL|V29B|20241111|603163.SH,ATRDR,2024-11-12 09:30:00,603163.SH,True,OGR
V29|BULL|V29B|20241111|603055.SH,ATRDR,2024-11-12 09:30:00,603055.SH,True,OGR
V29|BULL|V29B|20241111|600104.SH,ATRDR,2024-11-12 09:30:00,600104.SH,True,OGR
V29|BULL|V29B|20241111|603048.SH,ATRDR,2024-11-12 09:30:00,603048.SH,True,OGR
V29|BULL|V29B|20241111|603075.SH,ATRDR,2024-11-12 09:30:00,603075.SH,True,OGR
V29|BULL|V29B|20241111|601231.SH,ATRDR,2024-11-12 09:30:00,601231.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20241111-002543.SZ,MCB,2024-11-12 09:30:00,002543.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20241111-301515.SZ,MCB,2024-11-12 09:30:00,301515.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20241111-001366.SZ,MCB,2024-11-12 09:30:00,001366.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20241111-001259.SZ,MCB,2024-11-12 09:30:00,001259.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20241111-002923.SZ,MCB,2024-11-12 09:30:00,002923.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20241111-603163.SH,MCB,2024-11-12 09:30:00,603163.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20241111-603055.SH,MCB,2024-11-12 09:30:00,603055.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20241111-600104.SH,MCB,2024-11-12 09:30:00,600104.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20241111-603048.SH,MCB,2024-11-12 09:30:00,603048.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20241111-603075.SH,MCB,2024-11-12 09:30:00,603075.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20241111-601231.SH,MCB,2024-11-12 09:30:00,601231.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20241111-300833.SZ,MCB,2024-11-12 09:30:00,300833.SZ,True,OGR
V29|BULL|V29B|20241112|603868.SH,ATRDR,2024-11-13 09:30:00,603868.SH,True,OGR
V29|BULL|V29B|20241112|002930.SZ,ATRDR,2024-11-13 09:30:00,002930.SZ,True,OGR
V29|BULL|V29B|20241112|603848.SH,ATRDR,2024-11-13 09:30:00,603848.SH,True,OGR
V29|BULL|V29B|20241129|605599.SH,ATRDR,2024-12-02 09:30:00,605599.SH,True,OGR
V29|BULL|V29B|20241129|001318.SZ,ATRDR,2024-12-02 09:30:00,001318.SZ,True,OGR
V29|BULL|V29B|20241129|600177.SH,ATRDR,2024-12-02 09:30:00,600177.SH,True,OGR
V29|BULL|V29B|20241202|605222.SH,ATRDR,2024-12-03 09:30:00,605222.SH,True,OGR
V29|BULL|V29B|20241212|300849.SZ,ATRDR,2024-12-13 09:30:00,300849.SZ,True,OGR
V29|BULL|V29B|20241212|002033.SZ,ATRDR,2024-12-13 09:30:00,002033.SZ,True,OGR
V29|BULL|V29B|20241212|002461.SZ,ATRDR,2024-12-13 09:30:00,002461.SZ,True,OGR
V29|BULL|V29B|20241212|601827.SH,ATRDR,2024-12-13 09:30:00,601827.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20241212-300849.SZ,MCB,2024-12-13 09:30:00,300849.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20241212-002033.SZ,MCB,2024-12-13 09:30:00,002033.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20241212-002461.SZ,MCB,2024-12-13 09:30:00,002461.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20241212-601827.SH,MCB,2024-12-13 09:30:00,601827.SH,True,OGR
SMV6|2024-12-13|515450.SH|129,SMV6,2024-12-13 09:30:00,515450.SH,True,OGR
V29|BULL|V29B|20241216|600941.SH,ATRDR,2024-12-17 09:30:00,600941.SH,True,OGR
V29|BULL|V29B|20241216|603378.SH,ATRDR,2024-12-17 09:30:00,603378.SH,True,OGR
605178.SH|2024-12-24,OGR,2025-01-09 09:30:00,605178.SH,True,OGR
V29|V27|OAI-20250114-300182.SZ,ATRDR,2025-01-15 09:30:00,300182.SZ,True,OGR
V29|V27|OAI-20250114-300674.SZ,ATRDR,2025-01-15 09:30:00,300674.SZ,True,OGR
V29|V27|OAI-20250114-300339.SZ,ATRDR,2025-01-15 09:30:00,300339.SZ,True,OGR
V29|V27|OAI-20250114-300598.SZ,ATRDR,2025-01-15 09:30:00,300598.SZ,True,OGR
V29|V27|OAI-20250114-300229.SZ,ATRDR,2025-01-15 09:30:00,300229.SZ,True,OGR
V29|V27|OAI-20250114-300612.SZ,ATRDR,2025-01-15 09:30:00,300612.SZ,True,OGR
V29|V27|OAI-20250114-301066.SZ,ATRDR,2025-01-15 09:30:00,301066.SZ,True,OGR
V29|V27|OAI-20250114-301218.SZ,ATRDR,2025-01-15 09:30:00,301218.SZ,True,OGR
V29|V27|OAI-20250114-300418.SZ,ATRDR,2025-01-15 09:30:00,300418.SZ,True,OGR
V29|V27|OAI-20250114-300315.SZ,ATRDR,2025-01-15 09:30:00,300315.SZ,True,OGR
V29|V27|OAI-20250114-600570.SH,ATRDR,2025-01-15 09:30:00,600570.SH,True,OGR
V29|V27|OAI-20250114-000676.SZ,ATRDR,2025-01-15 09:30:00,000676.SZ,True,OGR
V29|V27|OAI-20250114-605108.SH,ATRDR,2025-01-15 09:30:00,605108.SH,True,OGR
V29|V27|OAI-20250114-603383.SH,ATRDR,2025-01-15 09:30:00,603383.SH,True,OGR
V29|V27|OAI-20250114-000821.SZ,ATRDR,2025-01-15 09:30:00,000821.SZ,True,OGR
V29|V27|OAI-20250114-000036.SZ,ATRDR,2025-01-15 09:30:00,000036.SZ,True,OGR
V29|V27|OAI-20250114-002232.SZ,ATRDR,2025-01-15 09:30:00,002232.SZ,True,OGR
V29|V27|OAI-20250114-601360.SH,ATRDR,2025-01-15 09:30:00,601360.SH,True,OGR
V29|V27|OAI-20250114-601519.SH,ATRDR,2025-01-15 09:30:00,601519.SH,True,OGR
V29|V27|OAI-20250114-002315.SZ,ATRDR,2025-01-15 09:30:00,002315.SZ,True,OGR
600822.SH|2024-12-25,OGR,2025-01-15 09:30:00,600822.SH,True,OGR
002272.SZ|2025-01-02,OGR,2025-01-17 09:30:00,002272.SZ,True,OGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20250121|300496.SZ,ATRDR,2025-01-22 09:30:00,300496.SZ,True,OGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20250121|301308.SZ,ATRDR,2025-01-22 09:30:00,301308.SZ,True,OGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20250121|300296.SZ,ATRDR,2025-01-22 09:30:00,300296.SZ,True,OGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20250121|300672.SZ,ATRDR,2025-01-22 09:30:00,300672.SZ,True,OGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20250121|603283.SH,ATRDR,2025-01-22 09:30:00,603283.SH,True,OGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20250121|002876.SZ,ATRDR,2025-01-22 09:30:00,002876.SZ,True,OGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20250206|300933.SZ,ATRDR,2025-02-07 09:30:00,300933.SZ,True,OGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20250206|603335.SH,ATRDR,2025-02-07 09:30:00,603335.SH,True,OGR
V29|BULL|V29B|20250207|300532.SZ,ATRDR,2025-02-10 09:30:00,300532.SZ,True,OGR
V29|BULL|V29B|20250207|300288.SZ,ATRDR,2025-02-10 09:30:00,300288.SZ,True,OGR
V29|BULL|V29B|20250207|300920.SZ,ATRDR,2025-02-10 09:30:00,300920.SZ,True,OGR
V29|BULL|V29B|20250207|002474.SZ,ATRDR,2025-02-10 09:30:00,002474.SZ,True,OGR
V29|BULL|V29B|20250207|002658.SZ,ATRDR,2025-02-10 09:30:00,002658.SZ,True,OGR
V29|BULL|V29B|20250207|603638.SH,ATRDR,2025-02-10 09:30:00,603638.SH,True,OGR
V29|BULL|V29B|20250207|600699.SH,ATRDR,2025-02-10 09:30:00,600699.SH,True,OGR
V29|BULL|V29B|20250210|300550.SZ,ATRDR,2025-02-11 09:30:00,300550.SZ,True,OGR
V29|BULL|V29B|20250210|300579.SZ,ATRDR,2025-02-11 09:30:00,300579.SZ,True,OGR
V29|BULL|V29B|20250210|301195.SZ,ATRDR,2025-02-11 09:30:00,301195.SZ,True,OGR
V29|BULL|V29B|20250210|300520.SZ,ATRDR,2025-02-11 09:30:00,300520.SZ,True,OGR
V29|BULL|V29B|20250210|301262.SZ,ATRDR,2025-02-11 09:30:00,301262.SZ,True,OGR
V29|BULL|V29B|20250210|300743.SZ,ATRDR,2025-02-11 09:30:00,300743.SZ,True,OGR
V29|BULL|V29B|20250210|301330.SZ,ATRDR,2025-02-11 09:30:00,301330.SZ,True,OGR
V29|BULL|V29B|20250210|301178.SZ,ATRDR,2025-02-11 09:30:00,301178.SZ,True,OGR
V29|BULL|V29B|20250210|301185.SZ,ATRDR,2025-02-11 09:30:00,301185.SZ,True,OGR
V29|BULL|V29B|20250210|300315.SZ,ATRDR,2025-02-11 09:30:00,300315.SZ,True,OGR
V29|BULL|V29B|20250210|601698.SH,ATRDR,2025-02-11 09:30:00,601698.SH,True,OGR
V29|BULL|V29B|20250210|603108.SH,ATRDR,2025-02-11 09:30:00,603108.SH,True,OGR
V29|BULL|V29B|20250210|000156.SZ,ATRDR,2025-02-11 09:30:00,000156.SZ,True,OGR
V29|BULL|V29B|20250210|600037.SH,ATRDR,2025-02-11 09:30:00,600037.SH,True,OGR
V29|BULL|V29B|20250210|600826.SH,ATRDR,2025-02-11 09:30:00,600826.SH,True,OGR
V29|BULL|V29B|20250210|002093.SZ,ATRDR,2025-02-11 09:30:00,002093.SZ,True,OGR
V29|BULL|V29B|20250210|002152.SZ,ATRDR,2025-02-11 09:30:00,002152.SZ,True,OGR
V29|BULL|V29B|20250210|002970.SZ,ATRDR,2025-02-11 09:30:00,002970.SZ,True,OGR
V29|BULL|V29B|20250210|002990.SZ,ATRDR,2025-02-11 09:30:00,002990.SZ,True,OGR
V29|BULL|V29B|20250210|002331.SZ,ATRDR,2025-02-11 09:30:00,002331.SZ,True,OGR
SMV6|2025-02-11|588460.SH|130,SMV6,2025-02-11 09:30:00,588460.SH,True,OGR
V29|BULL|V29B|20250211|300808.SZ,ATRDR,2025-02-12 09:30:00,300808.SZ,True,OGR
V29|BULL|V29B|20250211|301081.SZ,ATRDR,2025-02-12 09:30:00,301081.SZ,True,OGR
V29|BULL|V29B|20250211|300218.SZ,ATRDR,2025-02-12 09:30:00,300218.SZ,True,OGR
V29|BULL|V29B|20250211|300617.SZ,ATRDR,2025-02-12 09:30:00,300617.SZ,True,OGR
V29|BULL|V29B|20250211|300611.SZ,ATRDR,2025-02-12 09:30:00,300611.SZ,True,OGR
V29|BULL|V29B|20250211|300441.SZ,ATRDR,2025-02-12 09:30:00,300441.SZ,True,OGR
V29|BULL|V29B|20250211|603501.SH,ATRDR,2025-02-12 09:30:00,603501.SH,True,OGR
V29|BULL|V29B|20250211|002345.SZ,ATRDR,2025-02-12 09:30:00,002345.SZ,True,OGR
V29|BULL|V29B|20250211|600388.SH,ATRDR,2025-02-12 09:30:00,600388.SH,True,OGR
V29|BULL|V29B|20250211|002925.SZ,ATRDR,2025-02-12 09:30:00,002925.SZ,True,OGR
V29|BULL|V29B|20250211|002334.SZ,ATRDR,2025-02-12 09:30:00,002334.SZ,True,OGR
V29|BULL|V29B|20250211|000719.SZ,ATRDR,2025-02-12 09:30:00,000719.SZ,True,OGR
V29|BULL|V29B|20250211|603966.SH,ATRDR,2025-02-12 09:30:00,603966.SH,True,OGR
V29|BULL|V29B|20250211|002846.SZ,ATRDR,2025-02-12 09:30:00,002846.SZ,True,OGR
V29|BULL|V29B|20250211|600605.SH,ATRDR,2025-02-12 09:30:00,600605.SH,True,OGR
V29|BULL|V29B|20250212|300672.SZ,ATRDR,2025-02-13 09:30:00,300672.SZ,True,OGR
V29|BULL|V29B|20250212|300880.SZ,ATRDR,2025-02-13 09:30:00,300880.SZ,True,OGR
V29|BULL|V29B|20250212|300286.SZ,ATRDR,2025-02-13 09:30:00,300286.SZ,True,OGR
V29|BULL|V29B|20250212|301314.SZ,ATRDR,2025-02-13 09:30:00,301314.SZ,True,OGR
V29|BULL|V29B|20250212|300872.SZ,ATRDR,2025-02-13 09:30:00,300872.SZ,True,OGR
V29|BULL|V29B|20250212|300644.SZ,ATRDR,2025-02-13 09:30:00,300644.SZ,True,OGR
V29|BULL|V29B|20250212|300304.SZ,ATRDR,2025-02-13 09:30:00,300304.SZ,True,OGR
V29|BULL|V29B|20250212|300486.SZ,ATRDR,2025-02-13 09:30:00,300486.SZ,True,OGR
V29|BULL|V29B|20250212|000906.SZ,ATRDR,2025-02-13 09:30:00,000906.SZ,True,OGR
V29|BULL|V29B|20250212|002227.SZ,ATRDR,2025-02-13 09:30:00,002227.SZ,True,OGR
V29|BULL|V29B|20250213|300662.SZ,ATRDR,2025-02-14 09:30:00,300662.SZ,True,OGR
V29|BULL|V29B|20250213|600153.SH,ATRDR,2025-02-14 09:30:00,600153.SH,True,OGR
SMV6|2025-02-19|588460.SH|131,SMV6,2025-02-19 09:30:00,588460.SH,True,OGR
SMV6|2025-02-19|512800.SH|132,SMV6,2025-02-19 09:30:00,512800.SH,True,OGR
SMV6|2025-02-24|588460.SH|133,SMV6,2025-02-24 09:30:00,588460.SH,True,OGR
SMV6|2025-02-24|561550.SH|134,SMV6,2025-02-24 09:30:00,561550.SH,True,OGR
SMV6|2025-02-24|159967.SZ|135,SMV6,2025-02-24 09:30:00,159967.SZ,True,OGR
SMV6|2025-02-27|588460.SH|136,SMV6,2025-02-27 09:30:00,588460.SH,True,OGR
SMV6|2025-02-27|561550.SH|137,SMV6,2025-02-27 09:30:00,561550.SH,True,OGR
SMV6|2025-02-27|159967.SZ|138,SMV6,2025-02-27 09:30:00,159967.SZ,True,OGR
V29|BULL|V29B|20250227|300005.SZ,ATRDR,2025-02-28 09:30:00,300005.SZ,True,OGR
V29|BULL|V29B|20250227|603237.SH,ATRDR,2025-02-28 09:30:00,603237.SH,True,OGR
V29|BULL|V29B|20250227|600137.SH,ATRDR,2025-02-28 09:30:00,600137.SH,True,OGR
V29|BULL|V29B|20250227|600177.SH,ATRDR,2025-02-28 09:30:00,600177.SH,True,OGR
V29|BULL|V29B|20250227|600491.SH,ATRDR,2025-02-28 09:30:00,600491.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20250227-603237.SH,MCB,2025-02-28 09:30:00,603237.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20250227-300005.SZ,MCB,2025-02-28 09:30:00,300005.SZ,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20250227-600137.SH,MCB,2025-02-28 09:30:00,600137.SH,True,OGR
V72|V65|MEDIUM_PARTICIPATION|V53-20250227-600177.SH,MCB,2025-02-28 09:30:00,600177.SH,True,OGR
V29|BULL|V29B|20250304|603303.SH,ATRDR,2025-03-05 09:30:00,603303.SH,True,OGR
SMV6|2025-03-11|159980.SZ|139,SMV6,2025-03-11 09:30:00,159980.SZ,True,OGR
V29|BULL|V29B|20250314|301040.SZ,ATRDR,2025-03-17 09:30:00,301040.SZ,True,OGR
V29|BULL|V29B|20250314|300501.SZ,ATRDR,2025-03-17 09:30:00,300501.SZ,True,OGR
V29|BULL|V29B|20250314|600519.SH,ATRDR,2025-03-17 09:30:00,600519.SH,True,OGR
V29|BULL|V29B|20250314|001338.SZ,ATRDR,2025-03-17 09:30:00,001338.SZ,True,OGR
V29|BULL|V29B|20250314|000729.SZ,ATRDR,2025-03-17 09:30:00,000729.SZ,True,OGR
V29|BULL|V29B|20250314|002014.SZ,ATRDR,2025-03-17 09:30:00,002014.SZ,True,OGR
V72|V65|EARLY_TRANSITION|V53-20250314-600519.SH,MCB,2025-03-17 09:30:00,600519.SH,True,OGR
V72|V65|EARLY_TRANSITION|V53-20250314-001338.SZ,MCB,2025-03-17 09:30:00,001338.SZ,True,OGR
V72|V65|EARLY_TRANSITION|V53-20250314-000729.SZ,MCB,2025-03-17 09:30:00,000729.SZ,True,OGR
V72|V65|EARLY_TRANSITION|V53-20250314-300501.SZ,MCB,2025-03-17 09:30:00,300501.SZ,True,OGR
V29|BULL|V29B|20250317|600201.SH,ATRDR,2025-03-18 09:30:00,600201.SH,True,OGR
V29|BULL|V29B|20250317|002033.SZ,ATRDR,2025-03-18 09:30:00,002033.SZ,True,OGR
V29|BULL|V29B|20250317|600809.SH,ATRDR,2025-03-18 09:30:00,600809.SH,True,OGR
300502.SZ|2025-02-28,OGR,2025-03-18 09:30:00,300502.SZ,True,OGR
SMV6|2025-03-18|159980.SZ|140,SMV6,2025-03-18 09:30:00,159980.SZ,True,OGR
SMV6|2025-03-18|512800.SH|141,SMV6,2025-03-18 09:30:00,512800.SH,True,OGR
V29|BULL|V29B|20250318|000333.SZ,ATRDR,2025-03-19 09:30:00,000333.SZ,True,OGR
V29|BULL|V29B|20250318|002859.SZ,ATRDR,2025-03-19 09:30:00,002859.SZ,True,OGR
SMV6|2025-03-19|512800.SH|142,SMV6,2025-03-19 09:30:00,512800.SH,True,OGR
SMV6|2025-03-19|512400.SH|143,SMV6,2025-03-19 09:30:00,512400.SH,True,OGR
SMV6|2025-03-19|159905.SZ|144,SMV6,2025-03-19 09:30:00,159905.SZ,True,OGR
SMV6|2025-03-19|159992.SZ|145,SMV6,2025-03-19 09:30:00,159992.SZ,True,OGR
300634.SZ|2025-03-21,OGR,2025-04-11 09:30:00,300634.SZ,True,OGR
000004.SZ|2025-03-24,OGR,2025-04-11 09:30:00,000004.SZ,True,OGR
300979.SZ|2025-04-03,OGR,2025-04-21 09:30:00,300979.SZ,True,OGR
000868.SZ|2025-04-01,OGR,2025-04-22 09:30:00,000868.SZ,True,OGR
002045.SZ|2025-04-03,OGR,2025-04-22 09:30:00,002045.SZ,True,OGR
300852.SZ|2025-03-31,OGR,2025-04-22 09:30:00,300852.SZ,True,OGR
603283.SH|2025-04-07,OGR,2025-04-22 09:30:00,603283.SH,True,OGR
301459.SZ|2025-04-07,OGR,2025-04-22 09:30:00,301459.SZ,True,OGR
300454.SZ|2025-04-07,OGR,2025-04-22 09:30:00,300454.SZ,True,OGR
301051.SZ|2025-04-07,OGR,2025-04-22 09:30:00,301051.SZ,True,OGR
300393.SZ|2025-04-07,OGR,2025-04-22 09:30:00,300393.SZ,True,OGR
300036.SZ|2025-04-07,OGR,2025-04-22 09:30:00,300036.SZ,True,OGR
300769.SZ|2025-04-07,OGR,2025-04-22 09:30:00,300769.SZ,True,OGR
300996.SZ|2025-04-07,OGR,2025-04-22 09:30:00,300996.SZ,True,OGR
300488.SZ|2025-04-07,OGR,2025-04-22 09:30:00,300488.SZ,True,OGR
301152.SZ|2025-04-07,OGR,2025-04-22 09:30:00,301152.SZ,True,OGR
601869.SH|2025-04-07,OGR,2025-04-22 09:30:00,601869.SH,True,OGR
300595.SZ|2025-04-07,OGR,2025-04-22 09:30:00,300595.SZ,True,OGR
301510.SZ|2025-04-07,OGR,2025-04-22 09:30:00,301510.SZ,True,OGR
002902.SZ|2025-04-07,OGR,2025-04-22 09:30:00,002902.SZ,True,OGR
300678.SZ|2025-04-07,OGR,2025-04-22 09:30:00,300678.SZ,True,OGR
603730.SH|2025-04-07,OGR,2025-04-22 09:30:00,603730.SH,True,OGR
301516.SZ|2025-04-07,OGR,2025-04-22 09:30:00,301516.SZ,True,OGR
301086.SZ|2025-04-07,OGR,2025-04-22 09:30:00,301086.SZ,True,OGR
601966.SH|2025-04-07,OGR,2025-04-22 09:30:00,601966.SH,True,OGR
300833.SZ|2025-04-07,OGR,2025-04-24 09:30:00,300833.SZ,True,OGR
V29|BULL|V29B|20250508|300909.SZ,ATRDR,2025-05-09 09:30:00,300909.SZ,True,OGR
V29|BULL|V29B|20250508|300710.SZ,ATRDR,2025-05-09 09:30:00,300710.SZ,True,OGR
V29|BULL|V29B|20250508|300928.SZ,ATRDR,2025-05-09 09:30:00,300928.SZ,True,OGR
V29|BULL|V29B|20250508|301170.SZ,ATRDR,2025-05-09 09:30:00,301170.SZ,True,OGR
V29|BULL|V29B|20250508|301233.SZ,ATRDR,2025-05-09 09:30:00,301233.SZ,True,OGR
V29|BULL|V29B|20250508|301007.SZ,ATRDR,2025-05-09 09:30:00,301007.SZ,True,OGR
V29|BULL|V29B|20250508|300470.SZ,ATRDR,2025-05-09 09:30:00,300470.SZ,True,OGR
V29|BULL|V29B|20250508|301028.SZ,ATRDR,2025-05-09 09:30:00,301028.SZ,True,OGR
V29|BULL|V29B|20250508|300719.SZ,ATRDR,2025-05-09 09:30:00,300719.SZ,True,OGR
V29|BULL|V29B|20250508|300424.SZ,ATRDR,2025-05-09 09:30:00,300424.SZ,True,OGR
V29|BULL|V29B|20250508|000541.SZ,ATRDR,2025-05-09 09:30:00,000541.SZ,True,OGR
V29|BULL|V29B|20250508|600416.SH,ATRDR,2025-05-09 09:30:00,600416.SH,True,OGR
V29|BULL|V29B|20250508|000901.SZ,ATRDR,2025-05-09 09:30:00,000901.SZ,True,OGR
V29|BULL|V29B|20250508|002937.SZ,ATRDR,2025-05-09 09:30:00,002937.SZ,True,OGR
V29|BULL|V29B|20250508|002997.SZ,ATRDR,2025-05-09 09:30:00,002997.SZ,True,OGR
V29|BULL|V29B|20250508|600742.SH,ATRDR,2025-05-09 09:30:00,600742.SH,True,OGR
