economic_opportunity_id,strategy_label,parent_opportunity_id,symbol,decision_at,signal_at,variant_type,bull_eligible,mcb_confirmed,ogr_eligible,ifcgr_pass,atrdr_route,smv6_opportunity,lineage_evidence
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000010.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000010.SZ,000010.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000035.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000035.SZ,000035.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000153.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000153.SZ,000153.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000338.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000338.SZ,000338.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000410.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000410.SZ,000410.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000411.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000411.SZ,000411.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000532.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000532.SZ,000532.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000538.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000538.SZ,000538.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000551.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000551.SZ,000551.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000576.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000576.SZ,000576.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000582.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000582.SZ,000582.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000590.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000590.SZ,000590.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000681.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000681.SZ,000681.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000682.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000682.SZ,000682.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000725.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000725.SZ,000725.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000768.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000768.SZ,000768.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000777.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000777.SZ,000777.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000848.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000848.SZ,000848.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000888.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000888.SZ,000888.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000911.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000911.SZ,000911.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000920.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000920.SZ,000920.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000952.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-000952.SZ,000952.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-001211.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-001211.SZ,001211.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-001225.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-001225.SZ,001225.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-001238.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-001238.SZ,001238.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-001239.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-001239.SZ,001239.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-001260.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-001260.SZ,001260.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-001266.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-001266.SZ,001266.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-001324.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-001324.SZ,001324.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-001333.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-001333.SZ,001333.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-001338.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-001338.SZ,001338.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002022.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002022.SZ,002022.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002046.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002046.SZ,002046.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002048.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002048.SZ,002048.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002051.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002051.SZ,002051.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002056.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002056.SZ,002056.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002059.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002059.SZ,002059.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002077.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002077.SZ,002077.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002078.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002078.SZ,002078.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002086.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002086.SZ,002086.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002097.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002097.SZ,002097.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002115.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002115.SZ,002115.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002119.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002119.SZ,002119.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002122.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002122.SZ,002122.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002126.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002126.SZ,002126.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002135.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002135.SZ,002135.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002137.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002137.SZ,002137.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002151.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002151.SZ,002151.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002152.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002152.SZ,002152.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002179.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002179.SZ,002179.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002300.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002300.SZ,002300.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002315.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002315.SZ,002315.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002337.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002337.SZ,002337.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002342.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002342.SZ,002342.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002390.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002390.SZ,002390.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002393.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002393.SZ,002393.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002400.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002400.SZ,002400.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002420.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002420.SZ,002420.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002442.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002442.SZ,002442.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002446.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002446.SZ,002446.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002448.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002448.SZ,002448.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002475.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002475.SZ,002475.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002510.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002510.SZ,002510.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002511.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002511.SZ,002511.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002519.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002519.SZ,002519.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002526.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002526.SZ,002526.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002546.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002546.SZ,002546.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002553.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002553.SZ,002553.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002556.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002556.SZ,002556.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002559.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002559.SZ,002559.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002605.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002605.SZ,002605.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002641.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002641.SZ,002641.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002664.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002664.SZ,002664.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002725.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002725.SZ,002725.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002730.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002730.SZ,002730.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002733.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002733.SZ,002733.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002735.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002735.SZ,002735.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002753.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002753.SZ,002753.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002758.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002758.SZ,002758.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002778.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002778.SZ,002778.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002785.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002785.SZ,002785.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002789.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002789.SZ,002789.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002792.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002792.SZ,002792.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002847.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002847.SZ,002847.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002851.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002851.SZ,002851.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
ECO|MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002859.SZ,MCB,MCB|V72|V65|MEDIUM_PARTICIPATION|V53-20240927-002859.SZ,002859.SZ,2024-09-27 15:00:00,2024-09-27 15:00:00,strategy_labelled_native_opportunity,False,True,False,False,MCB,False,frozen opportunity master source row
