gap,mcb_mode,target,mechanic,year,state_family,from_state,to_state,switch_count,mean_forward_5d_incremental_pnl,sum_overlapping_forward_5d_incremental_pnl,mean_forward_20d_incremental_pnl
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,market_regime,TRANSITION,BULL,12,84567.82312780844,1014813.8775337012,557385.3522323326
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,10,-59594.896009153126,-595948.9600915313,278532.8661383485
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,9,273473.8934376461,2461265.040938815,426238.42324255634
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,market_regime,BEAR,BULL,1,16362.380043472163,16362.380043472163,1242869.2856364874
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,market_regime,BEAR,TRANSITION,7,-77619.6963906098,-543337.8747342685,123218.31922751812
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,market_regime,BULL,BEAR,1,92918.86991310865,92918.86991310865,1333735.019572867
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,market_regime,BULL,TRANSITION,8,119971.73321899166,959773.8657519333,288788.95665090124
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,market_regime,TRANSITION,BEAR,7,-427563.5553643986,-2992944.88755079,96794.10231296322
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,market_regime,TRANSITION,BULL,7,426749.5894155215,2987247.1259086505,685641.5501710781
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,13,1841.2995262519207,23936.89384127497,637117.2282565788
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,13,-3420.408250733422,-44465.307259534486,479279.22239431366
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,market_regime,BEAR,BULL,1,-344680.64472918306,-344680.64472918306,-782021.8913986925
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,market_regime,BEAR,TRANSITION,12,40222.31026335418,482667.7231602501,410101.3648126796
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,market_regime,BULL,BEAR,2,36340.077679612645,72680.15535922529,33324.89879647454
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,market_regime,BULL,TRANSITION,7,-139281.93444853328,-974973.541139733,355563.77330825105
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,market_regime,TRANSITION,BEAR,12,54767.49899974582,657209.9879969498,424504.2498155851
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,market_regime,TRANSITION,BULL,8,-43708.13327324414,-349665.0661859531,80841.57952431217
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,15,14495.282755732722,217429.24133599084,-286503.4050475282
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,15,163787.65706783626,2456814.856017544,-424125.37045047735
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2024,market_regime,BEAR,TRANSITION,9,-4294.8636942047415,-38653.77324784268,-1099970.2390589623
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2024,market_regime,BULL,TRANSITION,9,279619.82569860923,2516578.4312874833,-166156.42216296287
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2024,market_regime,TRANSITION,BEAR,8,-408488.7401368001,-3267909.921094401,-1002904.1158931296
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2024,market_regime,TRANSITION,BULL,9,339045.58880075254,3051410.299206773,-227860.52972712865
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,11,199500.2528864921,2194502.781751413,1118476.6084387412
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,11,54117.5225799988,595292.7483799867,1043190.8629558687
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,market_regime,BEAR,TRANSITION,13,378639.97125738184,4922319.626345964,1465372.4577285012
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,market_regime,BULL,BEAR,1,-1025496.1032997891,-1025496.1032997891,114459.75025314838
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,market_regime,BULL,TRANSITION,14,189436.79326546658,2652115.105716532,598736.559765877
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,market_regime,TRANSITION,BEAR,13,499481.89361047343,6493264.616936155,1601431.4402653663
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,market_regime,TRANSITION,BULL,15,-165616.41725026295,-2484246.258753944,271763.18323635333
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,5,-367760.468229036,-1838802.3411451802,-1693338.8381574012
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,6,345669.457172025,2074016.74303215,671632.5666307894
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2026,market_regime,BEAR,TRANSITION,4,526097.4715625583,2104389.8862502333,507523.4973631855
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2026,market_regime,BULL,TRANSITION,5,-163627.04656758494,-818135.2328379247,406585.3979784295
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2026,market_regime,TRANSITION,BEAR,3,-275764.8007938347,-827294.402381504,-2050289.8371880844
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2026,market_regime,TRANSITION,BULL,5,168890.97130374127,844454.8565187063,587875.8691154293
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,9,22982.75457107162,206844.79113964457,6404.005790063694
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,9,28822.11913915268,259399.07225237414,9544.273001524203
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2018,market_regime,BEAR,TRANSITION,9,14193.798120794403,127744.18308714963,15018.843223853552
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2018,market_regime,BULL,BEAR,1,151420.99873220176,151420.99873220176,49697.03224517312
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2018,market_regime,BULL,TRANSITION,1,-58084.06051515974,-58084.06051515974,46900.89517619183
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2018,market_regime,TRANSITION,BEAR,8,6927.974050930352,55423.792407442816,992.3774831750161
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2018,market_regime,TRANSITION,BULL,2,-25978.9222375378,-51957.8444750756,52310.82329944055
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,8,4022.6192490141857,32180.953992113486,26237.168667557766
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,9,1137.753248213687,10239.779233923182,68210.9120619116
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2019,market_regime,BEAR,BULL,1,38967.49891828839,38967.49891828839,499537.59093836136
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2019,market_regime,BEAR,TRANSITION,12,-28366.88243643761,-340402.5892372513,51769.58899496131
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2019,market_regime,BULL,TRANSITION,9,-45471.529172043,-409243.76254838705,12936.210450900518
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2019,market_regime,TRANSITION,BEAR,12,6998.915229123241,83986.98274947889,139122.50666047385
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2019,market_regime,TRANSITION,BULL,9,13968.511639769604,125716.60475792643,-49002.24250738364
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,17,115846.61165895965,1969392.398202314,520146.55107754306
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,16,145687.24608546635,2330995.9373674616,597089.5982638979
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,market_regime,BEAR,BULL,2,510331.05038181785,1020662.1007636357,1194440.6685071988
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,market_regime,BEAR,TRANSITION,11,291649.84891310235,3208148.3380441256,1043536.6835404729
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,market_regime,BULL,BEAR,1,-161681.87878541555,-161681.87878541555,364740.0302243353
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,market_regime,BULL,TRANSITION,9,79686.3907649516,717177.5168845644,376415.1840036289
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,market_regime,TRANSITION,BEAR,13,293977.07882616634,3821702.0247401623,898545.7357233606
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,market_regime,TRANSITION,BULL,7,-24766.467159843472,-173365.2701189043,239936.8014726173
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,10,105039.49767234382,1050394.9767234381,1054528.937131386
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,11,141705.7612046956,1558763.3732516514,1097520.6299618753
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,market_regime,BEAR,BULL,2,441842.38252531784,883684.7650506357,2303012.5293682707
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,market_regime,BEAR,TRANSITION,9,457610.318712989,4118492.8684169007,1535939.4946937407
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,market_regime,BULL,BEAR,1,0.0,0.0,2447623.4355650693
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,market_regime,BULL,TRANSITION,12,204676.72040331815,2456120.6448398177,969028.8382599344
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,market_regime,TRANSITION,BEAR,9,444279.89765709016,3998519.0789138116,1791289.9061208342
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,market_regime,TRANSITION,BULL,12,186169.1446920469,2234029.7363045625,1074762.1526594132
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,10,-76751.69368375294,-767516.9368375293,426075.18684355775
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,9,443640.8342423093,3992767.508180784,657394.1735774071
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,market_regime,BEAR,BULL,1,-56960.96839788277,-56960.96839788277,1819431.9699185695
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,market_regime,BEAR,TRANSITION,7,-145939.49016098757,-1021576.431126913,125577.8104688029
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,market_regime,BULL,BEAR,1,-53507.681537473574,-53507.681537473574,2019391.2149878154
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,market_regime,BULL,TRANSITION,8,351610.68132754,2812885.45062032,456777.7990623403
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,market_regime,TRANSITION,BEAR,7,-908784.1374285964,-6361488.962000174,80278.30399441028
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,market_regime,TRANSITION,BULL,7,724381.1396431605,5070667.977502123,1159672.390621876
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,13,-25159.09573686325,-327068.2445792223,1227599.7688520215
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,13,-60768.89680398621,-789995.6584518207,885975.148085241
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,market_regime,BEAR,BULL,1,-877296.1880969293,-877296.1880969293,-1947263.9213862354
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,market_regime,BEAR,TRANSITION,12,48621.955972199175,583463.4716663901,779738.9273543544
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,market_regime,BULL,BEAR,2,19768.104808332864,39536.20961666573,-79222.45088990824
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,market_regime,BULL,TRANSITION,7,-332236.3501764716,-2325654.451235301,640339.7453829587
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,market_regime,TRANSITION,BEAR,12,79682.59482585685,956191.1379102822,799503.8690741705
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,market_regime,TRANSITION,BULL,8,-134559.68335269182,-1076477.4668215346,44672.741615918465
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,15,36644.010248323466,549660.153724852,-635014.1529037689
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,15,421361.0346432634,6320415.519648951,-850140.7805661007
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,market_regime,BEAR,TRANSITION,9,111083.25422919106,999749.2880627196,-2128401.853522452
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,market_regime,BULL,TRANSITION,9,560476.1043199843,5044284.938879859,-600518.0472814625
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,market_regime,TRANSITION,BEAR,8,-813954.4901085792,-6511635.920868633,-2026397.1492641538
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,market_regime,TRANSITION,BULL,9,817314.1252826989,7355827.12754429,-595763.1668215643
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,11,234576.42758950937,2580340.703484603,4565762.781475709
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,11,162902.3748330523,1791926.1231635755,4276445.501047685
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,market_regime,BEAR,TRANSITION,13,799166.360544158,10389162.687074054,4443378.48323875
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,market_regime,BULL,BEAR,1,-2430173.5014084503,-2430173.5014084503,-37934.63013180718
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,market_regime,BULL,TRANSITION,14,396777.2844601011,5554881.982441415,1723788.5021196937
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,market_regime,TRANSITION,BEAR,13,934604.367204113,12149856.77365347,4980748.863218749
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,market_regime,TRANSITION,BULL,15,-315769.9318835771,-4736548.978253656,939960.9473039826
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,5,-1021640.8598222086,-5108204.299111043,-4032795.308469183
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,6,2275530.0735040093,13653180.441024056,3493689.80590157
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,market_regime,BEAR,TRANSITION,4,3432770.5457815332,13731082.183126133,3890002.726609459
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,market_regime,BULL,TRANSITION,5,-538252.6073008988,-2691263.036504494,957667.1723838061
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,market_regime,TRANSITION,BEAR,3,-700736.4912282486,-2102209.473684746,-5139460.8470114535
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,market_regime,TRANSITION,BULL,5,2362711.471815123,11813557.359075615,3609966.097285539
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,9,-2084.0731419107565,-18756.65827719681,-9973.924591451676
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,9,-10949.160914232023,-98542.44822808821,-17308.822669556364
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,market_regime,BEAR,TRANSITION,9,-14138.710060736475,-127248.39054662827,-16448.805254843395
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,market_regime,BULL,BEAR,1,26829.58510896191,26829.58510896191,7685.986065265723
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,market_regime,BULL,TRANSITION,1,12728.675801033154,12728.675801033154,13283.175621577539
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,market_regime,TRANSITION,BEAR,8,-5698.28042326984,-45586.24338615872,-12181.413423541351
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,market_regime,TRANSITION,BULL,2,31808.735602025874,63617.47120405175,32590.829387426842
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,8,-415.0303506922212,-3320.2428055377695,-8142.186528009129
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,9,-4896.730668841447,-44070.576019573025,-20302.25775940861
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,market_regime,BEAR,BULL,1,6362.8162010181695,6362.8162010181695,-178394.85555467475
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,market_regime,BEAR,TRANSITION,12,-5725.23415542099,-68702.80986505188,9851.696991914107
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,market_regime,BULL,TRANSITION,9,-7010.920270147318,-63098.28243132586,-12832.12548435355
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,market_regime,TRANSITION,BEAR,12,1655.3429188899074,19864.11502667889,11241.511306020897
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,market_regime,TRANSITION,BULL,9,-23564.303891097818,-212078.73501988035,-21582.59903187791
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,17,11821.32924359785,200962.59714116342,68186.49577366057
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,16,10991.987935885147,175871.80697416235,68203.96243985131
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,market_regime,BEAR,BULL,2,82714.42906697048,165428.85813394096,157021.2617508783
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,market_regime,BEAR,TRANSITION,11,29817.31988649578,327990.5187514536,134751.1867121689
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,market_regime,BULL,BEAR,1,-17376.777965320274,-17376.777965320274,3822.9359562601894
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,market_regime,BULL,TRANSITION,9,8916.206444417023,80245.8579997532,45323.26959699434
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,market_regime,TRANSITION,BEAR,13,38933.35810011654,506133.655301515,136361.36061034264
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,market_regime,TRANSITION,BULL,7,-14854.071615421879,-103978.50130795315,-30839.847545263092
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,10,12180.86602935763,121808.66029357631,85822.85291666156
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,11,9612.064615817233,105732.71077398956,71636.47520371797
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,market_regime,BEAR,BULL,2,33825.72832712997,67651.45665425994,152939.0525512942
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,market_regime,BEAR,TRANSITION,9,38073.7972597544,342664.1753377896,115787.47898947417
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,market_regime,BULL,BEAR,1,0.0,0.0,208078.905501388
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,market_regime,BULL,TRANSITION,12,2249.638425617013,26995.661107404158,42126.80626120387
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,market_regime,TRANSITION,BEAR,9,44022.901740390706,396206.11566351634,141966.3850076035
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,market_regime,TRANSITION,BULL,12,11564.836553872641,138778.0386464717,59829.07778021778
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,10,2866.6999234045825,28666.999234045827,41061.20587130841
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,9,36237.26779805237,326135.4101824714,47079.52264887736
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2022,market_regime,BEAR,BULL,1,2925.577402088791,2925.577402088791,179217.18288754113
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2022,market_regime,BEAR,TRANSITION,7,-15012.964149448222,-105090.74904613756,-13170.672595397835
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2022,market_regime,BULL,BEAR,1,28249.924152430147,28249.924152430147,201208.60642264877
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2022,market_regime,BULL,TRANSITION,8,25862.171333778413,206897.3706702273,52854.86744373245
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2022,market_regime,TRANSITION,BEAR,7,-50788.54893696242,-355519.8425587369,195.67587500650967
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2022,market_regime,TRANSITION,BULL,7,65820.74581295451,460745.2206906816,107040.2545508266
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,13,-2678.1265792421127,-34815.64553014746,58084.81959320454
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,13,-5552.005397544098,-72176.07016807327,30574.545604469396
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2023,market_regime,BEAR,BULL,1,-41029.26665478943,-41029.26665478943,-91476.65649062674
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2023,market_regime,BEAR,TRANSITION,12,588.128272756158,7057.539273073897,32837.93161927055
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2023,market_regime,BULL,BEAR,2,-10337.799858689767,-20675.599717379533,-17141.471497241866
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2023,market_regime,BULL,TRANSITION,7,-17563.219276909185,-122942.53493836429,25898.87704104837
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2023,market_regime,TRANSITION,BEAR,12,5597.5395204662345,67170.47424559481,40669.01014884297
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2023,market_regime,TRANSITION,BULL,8,-6039.755509486189,-48318.04407588951,-13655.87331102416
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,15,-8146.103118965712,-122191.54678448569,-19186.42521570803
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,15,-37098.72200292908,-556480.8300439361,-79841.24497830923
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2024,market_regime,BEAR,TRANSITION,9,-79415.46228674303,-714739.1605806872,-202389.1006004924
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2024,market_regime,BULL,TRANSITION,9,28398.75357559551,255588.7821803596,28098.884804258745
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2024,market_regime,TRANSITION,BEAR,8,-54010.6446559045,-432085.157247236,-126036.52908244263
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2024,market_regime,TRANSITION,BULL,9,-32396.24174972365,-291566.17574751284,-38494.93627330837
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,11,8286.376387746242,91150.14026520867,24566.45583996346
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,11,-7997.723674463108,-87974.96041909419,-1361.8459620340304
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,market_regime,BEAR,TRANSITION,13,36046.10455351481,468599.35919569246,95427.64792493674
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,market_regime,BULL,BEAR,1,-86358.2512628641,-86358.2512628641,40797.283070694655
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,market_regime,BULL,TRANSITION,14,-2197.7282888078403,-30768.196043309763,4432.889708107933
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,market_regime,TRANSITION,BEAR,13,47429.82149692804,616587.6794600645,105847.4827171756
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,market_regime,TRANSITION,BULL,15,-10073.377789153097,-151100.66683729645,-7076.827922529853
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,5,-34426.30592349507,-172131.52961747535,-134628.0040242888
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,6,13672.91318226792,82037.47909360752,-271.80079529589665
