trade_date,cash,gross_exposure,nav,fees,max_security_exposure,virtual_nav,ATRDR_exposure,ATRDR_nav,MCB_exposure,MCB_nav,OGR_exposure,OGR_nav,SMV6_exposure,SMV6_nav,shared_exposure,previous_nav,gap,mcb_mode,target,mechanic,IFCGR_exposure,IFCGR_nav
2023-10-30,7022629.262536893,104581.38455884933,7127210.647095742,246694.54747343788,52571.439015071956,7127210.647095769,97717.54736541028,3130758.7051797616,0.0,1503232.7936989293,,,0.0,1370383.6471148625,0,7125512.505367802,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,6863.837193439043,1122835.5011022135
2023-10-31,7022629.262536893,103552.44368925501,7126181.706226148,246694.54747343788,52107.716943908374,7126181.706226175,96765.91439662702,3129807.0722109783,0.0,1503232.7936989293,,,0.0,1370383.6471148625,0,7127210.647095742,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,6786.5292926279835,1122758.1932014024
2023-11-01,7022629.262536893,103897.74835584858,7126527.010892741,246694.54747343788,52522.62616547578,7126527.010892768,97238.22490026733,3130279.382714619,0.0,1503232.7936989293,,,0.0,1370383.6471148625,0,7126181.706226148,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,6659.523455581244,1122631.1873643557
2023-11-02,7022629.262536893,101938.04071671481,7124567.303253608,246694.54747343788,51790.43342153328,7124567.303253635,95300.60523279387,3128341.763047145,0.0,1503232.7936989293,,,0.0,1370383.6471148625,0,7126527.010892741,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,6637.435483920941,1122609.0993926954
2023-11-03,7022629.262536893,105147.20677584875,7127776.469312741,246694.54747343788,53498.883157399134,7127776.469312768,98501.4883025552,3131542.646116907,0.0,1503232.7936989293,,,0.0,1370383.6471148625,0,7124567.303253608,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,6645.718473293555,1122617.382382068
2023-11-06,6850923.092902225,283098.17081542173,7134021.263717648,247037.2743589362,62597.08124472171,7134021.263717673,268776.577370711,3137408.944723521,0.0,1503232.7936989293,,,0.0,1370383.6471148625,0,7127776.469312741,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,14321.593444710692,1122995.8781803576
2023-11-07,6858558.3515519025,275863.16484946286,7134421.516401365,247052.57547847464,62725.98791944312,7134421.516401391,269013.1326383115,3137645.4999911212,0.0,1503232.7936989293,,,0.0,1370383.6471148625,0,7134021.263717648,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,6850.032211151353,1123159.5755964753
2023-11-08,6858558.3515519025,278263.5505380818,7136821.902089984,247052.57547847464,63576.771972604496,7136821.902090009,271396.95234818524,3140029.319700995,0.0,1503232.7936989293,,,0.0,1370383.6471148625,0,7134421.516401365,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,6866.598189896581,1123176.1415752205
2023-11-09,6978939.762245122,160140.42290099265,7139080.185146115,247293.8207904851,59328.57194048837,7139080.18514614,153370.4595871099,3142384.23763314,0.0,1503232.7936989293,,,0.0,1370383.6471148625,0,7136821.902089984,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,6769.963313882757,1123079.5066992065
2023-11-10,6978939.762245122,159314.1721563893,7138253.934401511,247293.8207904851,59328.57194048837,7138253.934401536,152632.56072914775,3141646.338775178,0.0,1503232.7936989293,,,0.0,1370383.6471148625,0,7139080.185146115,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,6681.611427241546,1122991.1548125653
2023-11-13,7024969.448530409,113953.25335949013,7138922.701889899,247386.06465077624,60170.7756431136,7138922.701889924,107061.8062014757,3142105.2705327924,0.0,1503232.7936989293,,,0.0,1370383.6471148625,0,7138253.934401511,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,6891.447158014422,1123200.9905433382
2023-11-14,6545803.631351678,591227.876773812,7137031.50812549,248342.48344754017,61215.962901520405,7137031.5081255175,584248.0777291564,3140125.7248817445,0.0,1503232.7936989293,,,0.0,1370383.6471148625,0,7138922.701889899,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,6979.799044655632,1123289.3424299795
2023-11-15,5818529.720014791,1311502.8441667466,7130032.564181537,249998.0458297074,61215.962901520405,7130032.564181564,1304597.5920264444,3133201.327842144,0.0,1503232.7936989293,,,0.0,1370383.6471148625,0,7137031.50812549,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,6905.252140302111,1123214.795525626
2023-11-16,4817022.210854202,2291122.996281415,7108145.207135617,251539.17344208373,249912.59999999998,7108145.207135641,2034349.3200844338,3116388.2754896213,0.0,1503232.7936989293,,,249912.59999999998,1365353.5183647824,0,7130032.564181537,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,6861.076196981506,1123170.6195823054
2023-11-17,4819679.551279802,2297927.5526499674,7117607.103929769,251539.70501648373,249375.0,7117607.103929793,2041694.2374494437,3123733.192854631,0.0,1503232.7936989293,,,249375.0,1367473.2587903826,0,7108145.207135617,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,6858.315200523967,1123167.8585858478
2023-11-20,3988871.195099416,3169149.982918083,7158021.178017499,253393.72062768813,160157.8,7158021.178017522,2887156.2688134005,3164151.968685386,114836.78808482416,1503622.0381331756,,,160157.8,1366938.5017937745,0,7117607.103929769,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,6999.126019858397,1123308.6694051821
2023-11-21,3770852.103916333,3353286.8829515916,7124138.986867925,254236.62327274928,98362.0,7124138.9868679475,2878335.2432696703,3134775.206485943,369640.2115982984,1500947.672007361,,,98362.0,1365157.1369056944,0,7158021.178017499,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,6949.428083622716,1123258.9714689467
2023-11-22,3809128.4005556973,3286787.7502461527,7095916.1508018505,254376.01517853898,63367.34601800238,7095916.150801874,2911370.8933356097,3107823.4994533267,368525.4097525286,1499832.8701615913,,,0.0,1365058.7906436145,0,7124138.986867925,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,6891.447158014422,1123200.9905433382
2023-11-23,3881731.7366685458,3263747.2148639136,7145478.951532459,254697.35268503227,63003.37997732056,7145478.951532483,2881098.7627881784,3150154.705018744,375776.3318929235,1507083.7923019861,,,0.0,1365058.7906436145,0,7095916.1508018505,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,6872.120182811656,1123181.6635681356
2023-11-24,3888595.623517876,3213034.992009776,7101630.615527652,254711.10796929945,65560.6366441578,7101630.615527675,2837908.0959110707,3106964.038141636,375126.89609870524,1506434.356507768,,,0.0,1365058.7906436145,0,7145478.951532459,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1123173.4302346539
2023-11-27,3921364.2262201393,3191977.5933367764,7113341.819556916,254776.77651178895,63642.69414402987,7113341.8195569385,2847812.828972703,3116868.7712032683,344164.76436407346,1508240.8274753997,,,0.0,1365058.7906436145,0,7101630.615527652,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1123173.4302346539
2023-11-28,3921364.2262201393,3222390.5158759686,7143754.742096107,254776.77651178895,66261.81992377446,7143754.742096131,2871485.936627683,3140541.8788582487,350904.5792482855,1514980.6423596116,,,0.0,1365058.7906436145,0,7113341.819556916,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1123173.4302346539
2023-11-29,3954132.828922403,3179252.7808706933,7133385.609793097,254842.44505427845,65354.406267799954,7133385.609793119,2860838.2424414787,3129894.184672044,318414.5384292143,1515259.204242804,,,0.0,1365058.7906436145,0,7143754.742096107,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1123173.4302346539
2023-11-30,3954132.828922403,3169949.9285048665,7124082.75742727,254842.44505427845,65849.35917105878,7124082.757427293,2853064.5334871,3122120.4757176656,316885.3950177664,1513730.060831356,,,0.0,1365058.7906436145,0,7133385.609793097,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1123173.4302346539
2023-12-01,4023058.4981796704,3118039.4266756526,7141097.9248553235,254980.57264798039,65292.5371548926,7141097.924855346,2802645.016442446,3140626.627930279,315394.41023320664,1512239.0760467963,,,0.0,1365058.7906436145,0,7124082.75742727,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1123173.4302346539
2023-12-04,4074338.7624034476,3078015.4382133763,7152354.2006168235,255083.33870854907,65292.5371548926,7152354.200616847,2763528.43276033,3152790.30847194,314487.0054530463,1511331.6712666359,,,0.0,1365058.7906436145,0,7141097.9248553235,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1123173.4302346539
2023-12-05,4119925.1730025127,2969575.8776024175,7089501.05060493,255174.69424081172,65045.06070326319,7089501.0506049525,2658645.199376856,3093493.485687531,310930.67822556157,1507775.3440391512,,,0.0,1365058.7906436145,0,7152354.2006168235,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1123173.4302346539
