year,strategy,route,pnl_scaled,pnl_native,gap,mcb_mode,target,mechanic,incremental_pnl
2023,ATRDR,FAST_BEAR,545073.6041910462,-6708.8225003693005,OGR,independent,G100,ENTRY_ONLY,551782.4266914155
2023,ATRDR,SLOW_BEAR,2286478.417720718,83027.10275216504,OGR,independent,G100,ENTRY_ONLY,2203451.314968553
2023,MCB,MCB,1176029.9020991616,97008.81661617124,OGR,independent,G100,ENTRY_ONLY,1079021.0854829904
2023,OGR,FIXED_BELOW_L_REPAIR,-101327.16875745158,1093.0961552067815,OGR,independent,G100,ENTRY_ONLY,-102420.26491265836
2023,SMV6,NATIVE_CALLBACK,41407.19591196109,70387.31365555695,OGR,independent,G100,ENTRY_ONLY,-28980.11774359586
2024,ATRDR,BULL,3518823.1353627145,277768.5107477532,OGR,independent,G100,ENTRY_ONLY,3241054.6246149614
2024,ATRDR,FAST_BEAR,1236068.03866853,18306.45056220863,OGR,independent,G100,ENTRY_ONLY,1217761.5881063214
2024,ATRDR,SLOW_BEAR,-159739.80198130576,121879.47217018412,OGR,independent,G100,ENTRY_ONLY,-281619.2741514899
2024,MCB,MCB,156697.79825754778,183022.7710015215,OGR,independent,G100,ENTRY_ONLY,-26324.972743973718
2024,OGR,FIXED_BELOW_L_REPAIR,2915623.2737023383,30516.401494885467,OGR,independent,G100,ENTRY_ONLY,2885106.872207453
2024,SMV6,NATIVE_CALLBACK,10051301.216651274,466833.41609049734,OGR,independent,G100,ENTRY_ONLY,9584467.800560776
2025,ATRDR,BULL,2018277.7217167406,226731.0363124738,OGR,independent,G100,ENTRY_ONLY,1791546.685404267
2025,ATRDR,FAST_BEAR,3237192.5932447454,91080.6779740049,OGR,independent,G100,ENTRY_ONLY,3146111.9152707406
2025,ATRDR,SLOW_BEAR,132487.07647555333,33842.49731452232,OGR,independent,G100,ENTRY_ONLY,98644.57916103101
2025,MCB,MCB,-721504.4365172624,80154.80266060524,OGR,independent,G100,ENTRY_ONLY,-801659.2391778677
2025,OGR,FIXED_BELOW_L_REPAIR,3900250.9645460155,7543.91637635018,OGR,independent,G100,ENTRY_ONLY,3892707.0481696655
2025,SMV6,NATIVE_CALLBACK,827061.3741171395,384178.6856417313,OGR,independent,G100,ENTRY_ONLY,442882.6884754082
2026,ATRDR,BULL,-216986.52935488021,233540.61734368824,OGR,independent,G100,ENTRY_ONLY,-450527.1466985685
2026,ATRDR,FAST_BEAR,5593802.895411091,36925.318701336815,OGR,independent,G100,ENTRY_ONLY,5556877.576709754
2026,ATRDR,SLOW_BEAR,2443112.0958222263,-3910.96433168972,OGR,independent,G100,ENTRY_ONLY,2447023.060153916
2026,MCB,MCB,1137224.5208762314,129032.17440600583,OGR,independent,G100,ENTRY_ONLY,1008192.3464702256
2026,OGR,FIXED_BELOW_L_REPAIR,3569937.2000903124,5445.998317898158,OGR,independent,G100,ENTRY_ONLY,3564491.201772414
2026,SMV6,NATIVE_CALLBACK,325931.54858958395,622044.8254142485,OGR,independent,G100,ENTRY_ONLY,-296113.27682466456
2018,ATRDR,BULL,-33559.16763158333,-23377.88594531525,OGR,independent,G100,FULL_BOOK_NORMALIZATION,-10181.281686268081
2018,ATRDR,SLOW_BEAR,413522.93096889765,244538.4691879086,OGR,independent,G100,FULL_BOOK_NORMALIZATION,168984.46178098905
2018,MCB,MCB,26002.80096002496,24828.704421078954,OGR,independent,G100,FULL_BOOK_NORMALIZATION,1174.096538946007
2018,OGR,FIXED_BELOW_L_REPAIR,178912.0881244068,90161.5263342739,OGR,independent,G100,FULL_BOOK_NORMALIZATION,88750.56179013288
2018,SMV6,NATIVE_CALLBACK,84392.9429640045,22037.74926284229,OGR,independent,G100,FULL_BOOK_NORMALIZATION,62355.19370116221
2019,ATRDR,BULL,1113999.8133359656,245447.47698634246,OGR,independent,G100,FULL_BOOK_NORMALIZATION,868552.3363496232
2019,ATRDR,FAST_BEAR,835862.9241213672,4300.582713448941,OGR,independent,G100,FULL_BOOK_NORMALIZATION,831562.3414079183
2019,ATRDR,SLOW_BEAR,-195234.9840293001,3453.283503774526,OGR,independent,G100,FULL_BOOK_NORMALIZATION,-198688.26753307463
2019,MCB,MCB,288946.10744701274,192344.25036988643,OGR,independent,G100,FULL_BOOK_NORMALIZATION,96601.8570771263
2019,OGR,FIXED_BELOW_L_REPAIR,44748.252607906674,8443.519771569594,OGR,independent,G100,FULL_BOOK_NORMALIZATION,36304.732836337076
2019,SMV6,NATIVE_CALLBACK,148879.04743998643,27905.10637949992,OGR,independent,G100,FULL_BOOK_NORMALIZATION,120973.94106048651
2020,ATRDR,BULL,1027901.5918018133,192843.8297891359,OGR,independent,G100,FULL_BOOK_NORMALIZATION,835057.7620126775
2020,ATRDR,FAST_BEAR,1046992.9189984917,52368.009432576364,OGR,independent,G100,FULL_BOOK_NORMALIZATION,994624.9095659154
2020,ATRDR,SLOW_BEAR,522800.9624839362,6141.289210562762,OGR,independent,G100,FULL_BOOK_NORMALIZATION,516659.67327337345
2020,MCB,MCB,610294.8934180145,172919.74703721216,OGR,independent,G100,FULL_BOOK_NORMALIZATION,437375.1463808024
2020,OGR,FIXED_BELOW_L_REPAIR,1018112.6981504596,4223.60403694237,OGR,independent,G100,FULL_BOOK_NORMALIZATION,1013889.0941135172
2020,SMV6,NATIVE_CALLBACK,116963.89274098846,169138.00508529018,OGR,independent,G100,FULL_BOOK_NORMALIZATION,-52174.11234430171
2021,ATRDR,BULL,3472802.2713186666,260092.70815991945,OGR,independent,G100,FULL_BOOK_NORMALIZATION,3212709.5631587473
2021,ATRDR,FAST_BEAR,5097858.208859436,25537.42438936165,OGR,independent,G100,FULL_BOOK_NORMALIZATION,5072320.784470075
2021,ATRDR,SLOW_BEAR,2163816.8771424233,93000.07341768117,OGR,independent,G100,FULL_BOOK_NORMALIZATION,2070816.803724742
2021,MCB,MCB,1480689.6549144657,114352.34227158024,OGR,independent,G100,FULL_BOOK_NORMALIZATION,1366337.3126428854
2021,OGR,FIXED_BELOW_L_REPAIR,2677025.9530826295,7340.817622320043,OGR,independent,G100,FULL_BOOK_NORMALIZATION,2669685.135460309
2021,SMV6,NATIVE_CALLBACK,98912.62040609615,41175.11735871985,OGR,independent,G100,FULL_BOOK_NORMALIZATION,57737.503047376296
2022,ATRDR,BULL,5992659.7130745435,19322.045756250038,OGR,independent,G100,FULL_BOOK_NORMALIZATION,5973337.667318294
2022,ATRDR,FAST_BEAR,1437405.0246173206,67274.00460192295,OGR,independent,G100,FULL_BOOK_NORMALIZATION,1370131.0200153976
2022,ATRDR,SLOW_BEAR,922661.2285122306,121998.84125622099,OGR,independent,G100,FULL_BOOK_NORMALIZATION,800662.3872560096
2022,MCB,MCB,94107.72520296808,36334.36110543984,OGR,independent,G100,FULL_BOOK_NORMALIZATION,57773.36409752824
2022,OGR,FIXED_BELOW_L_REPAIR,-433777.1493997439,16994.387923698403,OGR,independent,G100,FULL_BOOK_NORMALIZATION,-450771.5373234423
2022,SMV6,NATIVE_CALLBACK,121648.6681708913,34415.49890170461,OGR,independent,G100,FULL_BOOK_NORMALIZATION,87233.16926918668
2023,ATRDR,BULL,2161926.574727537,130639.01730977716,OGR,independent,G100,FULL_BOOK_NORMALIZATION,2031287.55741776
2023,ATRDR,FAST_BEAR,-1771331.4233771218,-6708.8225003693005,OGR,independent,G100,FULL_BOOK_NORMALIZATION,-1764622.6008767525
2023,ATRDR,SLOW_BEAR,9339621.978172356,83027.10275216504,OGR,independent,G100,FULL_BOOK_NORMALIZATION,9256594.87542019
2023,MCB,MCB,1609536.5932113584,97008.81661617124,OGR,independent,G100,FULL_BOOK_NORMALIZATION,1512527.7765951871
2023,OGR,FIXED_BELOW_L_REPAIR,251536.9586892082,1093.0961552067815,OGR,independent,G100,FULL_BOOK_NORMALIZATION,250443.8625340014
2023,SMV6,NATIVE_CALLBACK,571391.5321529502,70387.31365555695,OGR,independent,G100,FULL_BOOK_NORMALIZATION,501004.21849739325
2024,ATRDR,BULL,-746661.5920168853,277768.5107477532,OGR,independent,G100,FULL_BOOK_NORMALIZATION,-1024430.1027646385
2024,ATRDR,FAST_BEAR,277451.0660004703,18306.45056220863,OGR,independent,G100,FULL_BOOK_NORMALIZATION,259144.61543826168
2024,ATRDR,SLOW_BEAR,1770996.2384406785,121879.47217018412,OGR,independent,G100,FULL_BOOK_NORMALIZATION,1649116.7662704943
2024,MCB,MCB,-200174.82398425264,183022.7710015215,OGR,independent,G100,FULL_BOOK_NORMALIZATION,-383197.59498577414
2024,OGR,FIXED_BELOW_L_REPAIR,-9746218.1799243,30516.401494885467,OGR,independent,G100,FULL_BOOK_NORMALIZATION,-9776734.581419185
2024,SMV6,NATIVE_CALLBACK,4087596.473224962,466833.41609049734,OGR,independent,G100,FULL_BOOK_NORMALIZATION,3620763.057134465
2025,ATRDR,BULL,-112455.70355829876,226731.0363124738,OGR,independent,G100,FULL_BOOK_NORMALIZATION,-339186.7398707726
2025,ATRDR,FAST_BEAR,3063820.972917281,91080.6779740049,OGR,independent,G100,FULL_BOOK_NORMALIZATION,2972740.2949432763
2025,ATRDR,SLOW_BEAR,4674050.557361107,33842.49731452232,OGR,independent,G100,FULL_BOOK_NORMALIZATION,4640208.060046585
2025,MCB,MCB,-717658.6128950734,80154.80266060524,OGR,independent,G100,FULL_BOOK_NORMALIZATION,-797813.4155556787
2025,OGR,FIXED_BELOW_L_REPAIR,8430011.685980506,7543.91637635018,OGR,independent,G100,FULL_BOOK_NORMALIZATION,8422467.769604156
2025,SMV6,NATIVE_CALLBACK,5717286.009067187,384178.6856417313,OGR,independent,G100,FULL_BOOK_NORMALIZATION,5333107.323425456
2026,ATRDR,BULL,-2682271.1933284327,233540.61734368824,OGR,independent,G100,FULL_BOOK_NORMALIZATION,-2915811.810672121
2026,ATRDR,FAST_BEAR,3516580.8669795357,36925.318701336815,OGR,independent,G100,FULL_BOOK_NORMALIZATION,3479655.548278199
2026,ATRDR,SLOW_BEAR,-13026255.609826798,-3910.96433168972,OGR,independent,G100,FULL_BOOK_NORMALIZATION,-13022344.645495107
2026,MCB,MCB,809035.6007460717,129032.17440600583,OGR,independent,G100,FULL_BOOK_NORMALIZATION,680003.4263400659
2026,OGR,FIXED_BELOW_L_REPAIR,-2920061.93053481,5445.998317898158,OGR,independent,G100,FULL_BOOK_NORMALIZATION,-2925507.928852708
2026,SMV6,NATIVE_CALLBACK,8019232.240440297,622044.8254142485,OGR,independent,G100,FULL_BOOK_NORMALIZATION,7397187.415026048
2018,ATRDR,BULL,18329.9324613072,-23377.88594531525,OGR,independent,G25,ENTRY_ONLY,41707.81840662245
2018,ATRDR,SLOW_BEAR,190605.52621402522,244538.4691879086,OGR,independent,G25,ENTRY_ONLY,-53932.942973883386
2018,MCB,MCB,10475.942624525625,24828.704421078954,OGR,independent,G25,ENTRY_ONLY,-14352.761796553328
2018,OGR,FIXED_BELOW_L_REPAIR,-16768.699252312923,90161.5263342739,OGR,independent,G25,ENTRY_ONLY,-106930.22558658684
2018,SMV6,NATIVE_CALLBACK,2442.208558014565,22037.74926284229,OGR,independent,G25,ENTRY_ONLY,-19595.540704827727
2019,ATRDR,BULL,65399.428456423324,245447.47698634246,OGR,independent,G25,ENTRY_ONLY,-180048.04852991912
2019,ATRDR,FAST_BEAR,0.0,4300.582713448941,OGR,independent,G25,ENTRY_ONLY,-4300.582713448941
2019,ATRDR,SLOW_BEAR,-462288.5877565269,3453.283503774526,OGR,independent,G25,ENTRY_ONLY,-465741.87126030144
2019,MCB,MCB,50740.73459533176,192344.25036988643,OGR,independent,G25,ENTRY_ONLY,-141603.51577455466
2019,OGR,FIXED_BELOW_L_REPAIR,428052.05702645646,8443.519771569594,OGR,independent,G25,ENTRY_ONLY,419608.5372548869
2019,SMV6,NATIVE_CALLBACK,53147.59795281619,27905.10637949992,OGR,independent,G25,ENTRY_ONLY,25242.49157331627
2020,ATRDR,BULL,79495.60723569429,192843.8297891359,OGR,independent,G25,ENTRY_ONLY,-113348.2225534416
2020,ATRDR,FAST_BEAR,107184.03888477688,52368.009432576364,OGR,independent,G25,ENTRY_ONLY,54816.02945220051
2020,ATRDR,SLOW_BEAR,386371.3260308899,6141.289210562762,OGR,independent,G25,ENTRY_ONLY,380230.0368203271
2020,MCB,MCB,114160.02913140054,172919.74703721216,OGR,independent,G25,ENTRY_ONLY,-58759.717905811616
2020,OGR,FIXED_BELOW_L_REPAIR,96567.93305037674,4223.60403694237,OGR,independent,G25,ENTRY_ONLY,92344.32901343437
2020,SMV6,NATIVE_CALLBACK,146284.093467702,169138.00508529018,OGR,independent,G25,ENTRY_ONLY,-22853.911617588165
2021,ATRDR,BULL,114240.23134322633,260092.70815991945,OGR,independent,G25,ENTRY_ONLY,-145852.47681669312
2021,ATRDR,FAST_BEAR,394610.5824991186,25537.42438936165,OGR,independent,G25,ENTRY_ONLY,369073.15810975694
2021,ATRDR,SLOW_BEAR,17015.62940477069,93000.07341768117,OGR,independent,G25,ENTRY_ONLY,-75984.44401291048
2021,MCB,MCB,-241.57513117809265,114352.34227158024,OGR,independent,G25,ENTRY_ONLY,-114593.91740275834
2021,OGR,FIXED_BELOW_L_REPAIR,265418.39365133125,7340.817622320043,OGR,independent,G25,ENTRY_ONLY,258077.57602901122
2021,SMV6,NATIVE_CALLBACK,111173.01837111152,41175.11735871985,OGR,independent,G25,ENTRY_ONLY,69997.90101239167
2022,ATRDR,BULL,536060.2908532271,19322.045756250038,OGR,independent,G25,ENTRY_ONLY,516738.2450969771
2022,ATRDR,FAST_BEAR,19888.614374750672,67274.00460192295,OGR,independent,G25,ENTRY_ONLY,-47385.390227172276
2022,ATRDR,SLOW_BEAR,48081.15816604008,121998.84125622099,OGR,independent,G25,ENTRY_ONLY,-73917.68309018092
2022,MCB,MCB,26405.0005297518,36334.36110543984,OGR,independent,G25,ENTRY_ONLY,-9929.360575688042
2022,OGR,FIXED_BELOW_L_REPAIR,-146762.26064694344,16994.387923698403,OGR,independent,G25,ENTRY_ONLY,-163756.64857064185
2022,SMV6,NATIVE_CALLBACK,10714.17845901696,34415.49890170461,OGR,independent,G25,ENTRY_ONLY,-23701.32044268765
2023,ATRDR,BULL,60613.25765354899,130639.01730977716,OGR,independent,G25,ENTRY_ONLY,-70025.75965622817
2023,ATRDR,FAST_BEAR,50734.26545484015,-6708.8225003693005,OGR,independent,G25,ENTRY_ONLY,57443.08795520945
2023,ATRDR,SLOW_BEAR,226254.00674414146,83027.10275216504,OGR,independent,G25,ENTRY_ONLY,143226.9039919764
2023,MCB,MCB,95784.68160413053,97008.81661617124,OGR,independent,G25,ENTRY_ONLY,-1224.135012040715
2023,OGR,FIXED_BELOW_L_REPAIR,-3718.5881198790375,1093.0961552067815,OGR,independent,G25,ENTRY_ONLY,-4811.6842750858195
2023,SMV6,NATIVE_CALLBACK,58835.586954296974,70387.31365555695,OGR,independent,G25,ENTRY_ONLY,-11551.726701259977
2024,ATRDR,BULL,314664.1722845445,277768.5107477532,OGR,independent,G25,ENTRY_ONLY,36895.661536791304
2024,ATRDR,FAST_BEAR,98852.21717228182,18306.45056220863,OGR,independent,G25,ENTRY_ONLY,80545.76661007319
2024,ATRDR,SLOW_BEAR,32312.326795868885,121879.47217018412,OGR,independent,G25,ENTRY_ONLY,-89567.14537431524
2024,MCB,MCB,22434.20816649541,183022.7710015215,OGR,independent,G25,ENTRY_ONLY,-160588.5628350261
2024,OGR,FIXED_BELOW_L_REPAIR,338819.44486120256,30516.401494885467,OGR,independent,G25,ENTRY_ONLY,308303.0433663171
2024,SMV6,NATIVE_CALLBACK,657369.2070280397,466833.41609049734,OGR,independent,G25,ENTRY_ONLY,190535.7909375424
2025,ATRDR,BULL,300589.30039664195,226731.0363124738,OGR,independent,G25,ENTRY_ONLY,73858.26408416816
2025,ATRDR,FAST_BEAR,185606.57314455064,91080.6779740049,OGR,independent,G25,ENTRY_ONLY,94525.89517054574
2025,ATRDR,SLOW_BEAR,120190.61162484488,33842.49731452232,OGR,independent,G25,ENTRY_ONLY,86348.11431032256
2025,MCB,MCB,-1814.8736046072481,80154.80266060524,OGR,independent,G25,ENTRY_ONLY,-81969.67626521249
2025,OGR,FIXED_BELOW_L_REPAIR,407961.7791184094,7543.91637635018,OGR,independent,G25,ENTRY_ONLY,400417.8627420592
2025,SMV6,NATIVE_CALLBACK,464483.58388214366,384178.6856417313,OGR,independent,G25,ENTRY_ONLY,80304.89824041235
2026,ATRDR,BULL,-109374.0269306473,233540.61734368824,OGR,independent,G25,ENTRY_ONLY,-342914.64427433553
2026,ATRDR,FAST_BEAR,279438.2649192197,36925.318701336815,OGR,independent,G25,ENTRY_ONLY,242512.9462178829
2026,ATRDR,SLOW_BEAR,-288650.87141084723,-3910.96433168972,OGR,independent,G25,ENTRY_ONLY,-284739.90707915754
2026,MCB,MCB,27210.806672031937,129032.17440600583,OGR,independent,G25,ENTRY_ONLY,-101821.3677339739
2026,OGR,FIXED_BELOW_L_REPAIR,232306.3260583768,5445.998317898158,OGR,independent,G25,ENTRY_ONLY,226860.32774047865
2026,SMV6,NATIVE_CALLBACK,255720.29574275203,622044.8254142485,OGR,independent,G25,ENTRY_ONLY,-366324.5296714965
2018,ATRDR,BULL,-3435.16606064787,-23377.88594531525,OGR,independent,G25,FULL_BOOK_NORMALIZATION,19942.719884667382
2018,ATRDR,SLOW_BEAR,114138.01675231628,244538.4691879086,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-130400.45243559232
2018,MCB,MCB,9437.14691623924,24828.704421078954,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-15391.557504839713
2018,OGR,FIXED_BELOW_L_REPAIR,45341.15382312165,90161.5263342739,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-44820.37251115226
2018,SMV6,NATIVE_CALLBACK,25005.81030589454,22037.74926284229,OGR,independent,G25,FULL_BOOK_NORMALIZATION,2968.06104305225
2019,ATRDR,BULL,314107.0300450488,245447.47698634246,OGR,independent,G25,FULL_BOOK_NORMALIZATION,68659.55305870634
2019,ATRDR,FAST_BEAR,170324.59423145442,4300.582713448941,OGR,independent,G25,FULL_BOOK_NORMALIZATION,166024.01151800549
2019,ATRDR,SLOW_BEAR,-28887.813134026226,3453.283503774526,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-32341.09663780075
2019,MCB,MCB,66044.09470161461,192344.25036988643,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-126300.15566827182
2019,OGR,FIXED_BELOW_L_REPAIR,5980.918961797847,8443.519771569594,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-2462.6008097717468
2019,SMV6,NATIVE_CALLBACK,100066.74725180672,27905.10637949992,OGR,independent,G25,FULL_BOOK_NORMALIZATION,72161.6408723068
2020,ATRDR,BULL,107015.27894063474,192843.8297891359,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-85828.55084850115
2020,ATRDR,FAST_BEAR,205554.84232902635,52368.009432576364,OGR,independent,G25,FULL_BOOK_NORMALIZATION,153186.83289644998
2020,ATRDR,SLOW_BEAR,107273.95691361687,6141.289210562762,OGR,independent,G25,FULL_BOOK_NORMALIZATION,101132.66770305412
2020,MCB,MCB,64735.94834726386,172919.74703721216,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-108183.79868994831
2020,OGR,FIXED_BELOW_L_REPAIR,155952.05669744877,4223.60403694237,OGR,independent,G25,FULL_BOOK_NORMALIZATION,151728.45266050642
2020,SMV6,NATIVE_CALLBACK,23196.130766096943,169138.00508529018,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-145941.87431919324
2021,ATRDR,BULL,326366.6007998309,260092.70815991945,OGR,independent,G25,FULL_BOOK_NORMALIZATION,66273.89263991147
2021,ATRDR,FAST_BEAR,470403.91736432,25537.42438936165,OGR,independent,G25,FULL_BOOK_NORMALIZATION,444866.4929749584
2021,ATRDR,SLOW_BEAR,262673.4923801082,93000.07341768117,OGR,independent,G25,FULL_BOOK_NORMALIZATION,169673.41896242707
2021,MCB,MCB,140746.65306277084,114352.34227158024,OGR,independent,G25,FULL_BOOK_NORMALIZATION,26394.310791190597
2021,OGR,FIXED_BELOW_L_REPAIR,299019.09226681886,7340.817622320043,OGR,independent,G25,FULL_BOOK_NORMALIZATION,291678.27464449883
2021,SMV6,NATIVE_CALLBACK,89063.81525385357,41175.11735871985,OGR,independent,G25,FULL_BOOK_NORMALIZATION,47888.697895133715
2022,ATRDR,BULL,414014.5144155504,19322.045756250038,OGR,independent,G25,FULL_BOOK_NORMALIZATION,394692.46865930036
2022,ATRDR,FAST_BEAR,122294.08385770395,67274.00460192295,OGR,independent,G25,FULL_BOOK_NORMALIZATION,55020.079255781005
2022,ATRDR,SLOW_BEAR,72740.260328163,121998.84125622099,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-49258.580928057985
2022,MCB,MCB,27086.104581532658,36334.36110543984,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-9248.256523907185
2022,OGR,FIXED_BELOW_L_REPAIR,-26558.75907033027,16994.387923698403,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-43553.14699402868
2022,SMV6,NATIVE_CALLBACK,8606.671909497203,34415.49890170461,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-25808.826992207407
2023,ATRDR,BULL,135948.944560603,130639.01730977716,OGR,independent,G25,FULL_BOOK_NORMALIZATION,5309.927250825844
2023,ATRDR,FAST_BEAR,-82757.33242658884,-6708.8225003693005,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-76048.50992621953
2023,ATRDR,SLOW_BEAR,508171.030916788,83027.10275216504,OGR,independent,G25,FULL_BOOK_NORMALIZATION,425143.9281646229
2023,MCB,MCB,94193.56005122692,97008.81661617124,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-2815.2565649443277
2023,OGR,FIXED_BELOW_L_REPAIR,13583.307165701694,1093.0961552067815,OGR,independent,G25,FULL_BOOK_NORMALIZATION,12490.211010494912
2023,SMV6,NATIVE_CALLBACK,88327.23199170078,70387.31365555695,OGR,independent,G25,FULL_BOOK_NORMALIZATION,17939.918336143834
2024,ATRDR,BULL,-60725.158745737936,277768.5107477532,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-338493.6694934911
2024,ATRDR,FAST_BEAR,11320.708475804064,18306.45056220863,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-6985.742086404565
2024,ATRDR,SLOW_BEAR,108379.28180098672,121879.47217018412,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-13500.1903691974
2024,MCB,MCB,6405.387659275795,183022.7710015215,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-176617.3833422457
2024,OGR,FIXED_BELOW_L_REPAIR,-400877.1335950391,30516.401494885467,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-431393.5350899245
2024,SMV6,NATIVE_CALLBACK,184862.70188693126,466833.41609049734,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-281970.7142035661
2025,ATRDR,BULL,68298.73128344811,226731.0363124738,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-158432.30502902568
2025,ATRDR,FAST_BEAR,160513.63160829162,91080.6779740049,OGR,independent,G25,FULL_BOOK_NORMALIZATION,69432.95363428672
2025,ATRDR,SLOW_BEAR,46526.58502075244,33842.49731452232,OGR,independent,G25,FULL_BOOK_NORMALIZATION,12684.087706230122
2025,MCB,MCB,-42771.54958584633,80154.80266060524,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-122926.35224645157
2025,OGR,FIXED_BELOW_L_REPAIR,378211.34397039097,7543.91637635018,OGR,independent,G25,FULL_BOOK_NORMALIZATION,370667.4275940408
2025,SMV6,NATIVE_CALLBACK,405983.6963403565,384178.6856417313,OGR,independent,G25,FULL_BOOK_NORMALIZATION,21805.010698625178
2026,ATRDR,BULL,-200448.7936143323,233540.61734368824,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-433989.41095802054
2026,ATRDR,FAST_BEAR,132777.6509162489,36925.318701336815,OGR,independent,G25,FULL_BOOK_NORMALIZATION,95852.3322149121
2026,ATRDR,SLOW_BEAR,-710737.7416101432,-3910.96433168972,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-706826.7772784535
2026,MCB,MCB,51453.295225085596,129032.17440600583,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-77578.87918092022
2026,OGR,FIXED_BELOW_L_REPAIR,-82228.11011951225,5445.998317898158,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-87674.10843741041
2026,SMV6,NATIVE_CALLBACK,600230.7405034968,622044.8254142485,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-21814.08491075167
2018,ATRDR,BULL,-10020.579005474245,-23377.88594531525,OGR,independent,G50,FULL_BOOK_NORMALIZATION,13357.306939841006
2018,ATRDR,SLOW_BEAR,221030.15154581214,244538.4691879086,OGR,independent,G50,FULL_BOOK_NORMALIZATION,-23508.31764209646
2018,MCB,MCB,16497.984482188895,24828.704421078954,OGR,independent,G50,FULL_BOOK_NORMALIZATION,-8330.719938890059
2018,OGR,FIXED_BELOW_L_REPAIR,92155.79146530051,90161.5263342739,OGR,independent,G50,FULL_BOOK_NORMALIZATION,1994.2651310266083
2018,SMV6,NATIVE_CALLBACK,49745.7523090533,22037.74926284229,OGR,independent,G50,FULL_BOOK_NORMALIZATION,27708.003046211008
2019,ATRDR,BULL,692285.6230657465,245447.47698634246,OGR,independent,G50,FULL_BOOK_NORMALIZATION,446838.14607940405
2019,ATRDR,FAST_BEAR,375890.9149922227,4300.582713448941,OGR,independent,G50,FULL_BOOK_NORMALIZATION,371590.3322787737
2019,ATRDR,SLOW_BEAR,-72854.69622058998,3453.283503774526,OGR,independent,G50,FULL_BOOK_NORMALIZATION,-76307.9797243645
2019,MCB,MCB,137109.53069675964,192344.25036988643,OGR,independent,G50,FULL_BOOK_NORMALIZATION,-55234.71967312679
2019,OGR,FIXED_BELOW_L_REPAIR,15414.376697143502,8443.519771569594,OGR,independent,G50,FULL_BOOK_NORMALIZATION,6970.856925573908
2019,SMV6,NATIVE_CALLBACK,146939.79398229343,27905.10637949992,OGR,independent,G50,FULL_BOOK_NORMALIZATION,119034.6876027935
2020,ATRDR,BULL,251323.69886943596,192843.8297891359,OGR,independent,G50,FULL_BOOK_NORMALIZATION,58479.869080300065
2020,ATRDR,FAST_BEAR,464956.35677792144,52368.009432576364,OGR,independent,G50,FULL_BOOK_NORMALIZATION,412588.3473453451
2020,ATRDR,SLOW_BEAR,200149.09797169102,6141.289210562762,OGR,independent,G50,FULL_BOOK_NORMALIZATION,194007.80876112825
2020,MCB,MCB,159074.81031969265,172919.74703721216,OGR,independent,G50,FULL_BOOK_NORMALIZATION,-13844.936717519508
2020,OGR,FIXED_BELOW_L_REPAIR,380723.79734895326,4223.60403694237,OGR,independent,G50,FULL_BOOK_NORMALIZATION,376500.1933120109
2020,SMV6,NATIVE_CALLBACK,23209.599657830335,169138.00508529018,OGR,independent,G50,FULL_BOOK_NORMALIZATION,-145928.40542745983
2021,ATRDR,BULL,928048.4256521569,260092.70815991945,OGR,independent,G50,FULL_BOOK_NORMALIZATION,667955.7174922375
2021,ATRDR,FAST_BEAR,1354813.6610410977,25537.42438936165,OGR,independent,G50,FULL_BOOK_NORMALIZATION,1329276.236651736
2021,ATRDR,SLOW_BEAR,735034.0236165035,93000.07341768117,OGR,independent,G50,FULL_BOOK_NORMALIZATION,642033.9501988223
2021,MCB,MCB,409892.0763034149,114352.34227158024,OGR,independent,G50,FULL_BOOK_NORMALIZATION,295539.73403183464
2021,OGR,FIXED_BELOW_L_REPAIR,810201.2604456141,7340.817622320043,OGR,independent,G50,FULL_BOOK_NORMALIZATION,802860.4428232941
