year,strategy,pnl_scaled,pnl_native,gap,mcb_mode,target,mechanic,incremental_pnl
2021,SMV6,120753.21261592273,41175.11735871985,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,79578.09525720289
2022,ATRDR,1750049.489087862,208594.89161439383,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,1541454.5974734682
2022,MCB,25430.786127527703,4700.969031382894,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,20729.81709614481
2022,OGR,-84337.71623941224,16994.387923698407,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,-101332.10416311065
2022,SMV6,78266.18662943364,34415.49890170461,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,43850.687727729026
2023,ATRDR,1943071.3350326514,206957.29756157257,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,1736114.0374710788
2023,MCB,100511.68874447774,60514.057820771486,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,39997.63092370625
2023,OGR,38047.75551336268,1093.0961552067815,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,36954.6593581559
2023,SMV6,271492.45469212654,70387.31365555695,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,201105.1410365696
2024,ATRDR,102726.60235570616,417954.43348014547,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,-315227.8311244393
2024,MCB,-73954.3294095825,87471.67851813015,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,-161426.00792771264
2024,OGR,-1496214.0589920923,30516.40149488547,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,-1526730.4604869778
2024,SMV6,787662.1455615243,466833.41609049734,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,320828.729471027
2025,ATRDR,820951.6036294859,351654.21160100156,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,469297.3920284844
2025,MCB,18694.680208828093,23467.513634033254,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,-4772.833425205161
2025,OGR,1513067.6817593938,7543.916376350182,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,1505523.7653830436
2025,SMV6,1386940.6756909506,384178.6856417313,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,1002761.9900492192
2026,ATRDR,-2790043.595546453,266554.9717133358,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,-3056598.5672597885
2026,MCB,-23593.31128577439,8660.237690092454,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,-32253.548975866845
2026,OGR,-366069.03338631644,5445.998317898146,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,-371515.0317042146
2026,SMV6,2143533.9915979765,622044.8254142485,OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,1521489.166183728
2018,ATRDR,250605.7869135995,221160.5832425933,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,29445.203671006195
2018,MCB,52760.88689668288,33476.11853456644,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,19284.76836211644
2018,OGR,133576.85401010723,90161.52633427393,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,43415.327675833294
2018,SMV6,76658.74892063186,22037.74926284229,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,54620.999657789565
2019,ATRDR,1462687.5072131376,253201.34320356578,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,1209486.1640095718
2019,MCB,77967.40372053298,80814.8695064485,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,-2847.4657859155122
2019,OGR,27464.696090750767,8443.519771569594,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,19021.176319181173
2019,SMV6,164348.14130915605,27905.10637949992,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,136443.03492965613
2020,ATRDR,1811350.206292143,251353.12843227512,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,1559997.077859868
2020,MCB,51550.132753464764,3073.629161994255,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,48476.50359147051
2020,OGR,661780.499342823,4223.604036942375,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,657556.8953058807
2020,SMV6,205184.52331249544,169138.00508529018,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,36046.51822720526
2021,ATRDR,6957694.14531219,378630.2059669621,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,6579063.939345228
2021,MCB,-63925.50765049929,9715.12458983369,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,-73640.63224033298
2021,OGR,1603470.987573644,7340.817622320045,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,1596130.169951324
2021,SMV6,253823.30375901383,41175.11735871985,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,212648.18640029398
2022,ATRDR,3902021.957830679,208594.89161439383,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,3693427.0662162853
2022,MCB,60191.20771986176,4700.969031382894,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,55490.23868847887
2022,OGR,-203635.16099251463,16994.387923698407,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,-220629.54891621304
2022,SMV6,123435.88126865069,34415.49890170461,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,89020.38236694608
2023,ATRDR,4830185.124975767,206957.29756157257,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,4623227.827414194
2023,MCB,232331.8658977667,60514.057820771486,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,171817.8080769952
2023,OGR,140087.59431997658,1093.0961552067815,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,138994.4981647698
2023,SMV6,583611.9094416634,70387.31365555695,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,513224.5957861065
2024,ATRDR,540589.6975554954,417954.43348014547,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,122635.26407534996
2024,MCB,-212591.50960383037,87471.67851813015,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,-300063.1881219605
2024,OGR,-4126900.3857249026,30516.40149488547,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,-4157416.787219788
2024,SMV6,2083759.0693262524,466833.41609049734,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,1616925.6532357552
2025,ATRDR,3286902.5471518384,351654.21160100156,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2935248.3355508368
2025,MCB,44222.04754557492,23467.513634033254,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,20754.533911541665
2025,OGR,3850085.9917497076,7543.916376350182,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,3842542.0753733576
2025,SMV6,2383525.3729533996,384178.6856417313,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,1999346.6873116682
2026,ATRDR,-7298043.549948982,266554.9717133358,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,-7564598.521662318
2026,MCB,-87351.23043915934,8660.237690092454,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,-96011.46812925179
2026,OGR,-1093778.3965030771,5445.998317898146,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,-1099224.3948209754
2026,SMV6,4553457.939698036,622044.8254142485,OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,3931413.114283787
2018,ATRDR,221160.5832425933,221160.5832425933,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2018,MCB,33476.11853456644,33476.11853456644,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2018,OGR,90161.52633427393,90161.52633427393,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2018,SMV6,22037.74926284229,22037.74926284229,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2019,ATRDR,253201.34320356578,253201.34320356578,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2019,MCB,80814.8695064485,80814.8695064485,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2019,OGR,8443.519771569594,8443.519771569594,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2019,SMV6,27905.10637949992,27905.10637949992,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2020,ATRDR,251353.12843227512,251353.12843227512,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2020,MCB,3073.629161994255,3073.629161994255,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2020,OGR,4223.604036942375,4223.604036942375,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2020,SMV6,169138.00508529018,169138.00508529018,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2021,ATRDR,378630.2059669621,378630.2059669621,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2021,MCB,9715.12458983369,9715.12458983369,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2021,OGR,7340.817622320045,7340.817622320045,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2021,SMV6,41175.11735871985,41175.11735871985,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2022,ATRDR,208594.89161439383,208594.89161439383,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2022,MCB,4700.969031382894,4700.969031382894,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2022,OGR,16994.387923698407,16994.387923698407,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2022,SMV6,34415.49890170461,34415.49890170461,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2023,ATRDR,206957.29756157257,206957.29756157257,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2023,MCB,60514.057820771486,60514.057820771486,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2023,OGR,1093.0961552067815,1093.0961552067815,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2023,SMV6,70387.31365555695,70387.31365555695,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2024,ATRDR,417954.43348014547,417954.43348014547,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2024,MCB,87471.67851813015,87471.67851813015,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2024,OGR,30516.40149488547,30516.40149488547,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2024,SMV6,466833.41609049734,466833.41609049734,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2025,ATRDR,351654.21160100156,351654.21160100156,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2025,MCB,23467.513634033254,23467.513634033254,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2025,OGR,7543.916376350182,7543.916376350182,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2025,SMV6,384178.6856417313,384178.6856417313,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2026,ATRDR,266554.9717133358,266554.9717133358,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2026,MCB,8660.237690092454,8660.237690092454,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2026,OGR,5445.998317898146,5445.998317898146,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2026,SMV6,622044.8254142485,622044.8254142485,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2018,ATRDR,703235.7342952397,221160.58324259333,OGR,independent,G100,ENTRY_ONLY,482075.15105264634
2018,MCB,50623.58323155917,24828.704421078954,OGR,independent,G100,ENTRY_ONLY,25794.878810480215
2018,OGR,-101967.23586282381,90161.5263342739,OGR,independent,G100,ENTRY_ONLY,-192128.7621970977
2018,SMV6,2581.1019357215555,22037.74926284229,OGR,independent,G100,ENTRY_ONLY,-19456.647327120736
2019,ATRDR,-2129998.4083241005,253201.34320356592,OGR,independent,G100,ENTRY_ONLY,-2383199.7515276666
2019,MCB,365159.10677925043,192344.25036988643,OGR,independent,G100,ENTRY_ONLY,172814.856409364
2019,OGR,2134547.494235747,8443.519771569594,OGR,independent,G100,ENTRY_ONLY,2126103.9744641776
2019,SMV6,49664.69856305614,27905.10637949992,OGR,independent,G100,ENTRY_ONLY,21759.59218355622
2020,ATRDR,1683396.493087545,251353.12843227503,OGR,independent,G100,ENTRY_ONLY,1432043.36465527
2020,MCB,583106.6696260422,172919.74703721216,OGR,independent,G100,ENTRY_ONLY,410186.9225888301
2020,OGR,1032214.7014763686,4223.60403694237,OGR,independent,G100,ENTRY_ONLY,1027991.0974394262
2020,SMV6,314778.3216830716,169138.00508529018,OGR,independent,G100,ENTRY_ONLY,145640.31659778144
2021,ATRDR,2735487.8720169766,378630.20596696227,OGR,independent,G100,ENTRY_ONLY,2356857.666050014
2021,MCB,537.0081922216323,114352.34227158024,OGR,independent,G100,ENTRY_ONLY,-113815.33407935861
2021,OGR,1830503.5958963477,7340.817622320043,OGR,independent,G100,ENTRY_ONLY,1823162.7782740276
2021,SMV6,273266.1843417998,41175.11735871985,OGR,independent,G100,ENTRY_ONLY,232091.06698307997
2022,ATRDR,4700043.455556056,208594.89161439397,OGR,independent,G100,ENTRY_ONLY,4491448.563941662
2022,MCB,122985.80312770029,36334.36110543984,OGR,independent,G100,ENTRY_ONLY,86651.44202226045
2022,OGR,-1275181.5053797902,16994.387923698403,OGR,independent,G100,ENTRY_ONLY,-1292175.8933034886
2022,SMV6,37253.004060688145,34415.49890170461,OGR,independent,G100,ENTRY_ONLY,2837.505158983535
2023,ATRDR,3822273.9519492965,206957.2975615729,OGR,independent,G100,ENTRY_ONLY,3615316.6543877237
2023,MCB,1176029.9020991616,97008.81661617124,OGR,independent,G100,ENTRY_ONLY,1079021.0854829904
2023,OGR,-101327.16875745158,1093.0961552067815,OGR,independent,G100,ENTRY_ONLY,-102420.26491265836
2023,SMV6,41407.19591196109,70387.31365555695,OGR,independent,G100,ENTRY_ONLY,-28980.11774359586
2024,ATRDR,4595151.372049939,417954.43348014593,OGR,independent,G100,ENTRY_ONLY,4177196.938569793
2024,MCB,156697.79825754778,183022.7710015215,OGR,independent,G100,ENTRY_ONLY,-26324.972743973718
2024,OGR,2915623.2737023383,30516.401494885467,OGR,independent,G100,ENTRY_ONLY,2885106.872207453
2024,SMV6,10051301.216651274,466833.41609049734,OGR,independent,G100,ENTRY_ONLY,9584467.800560776
2025,ATRDR,5387957.391437039,351654.21160100104,OGR,independent,G100,ENTRY_ONLY,5036303.179836038
2025,MCB,-721504.4365172624,80154.80266060524,OGR,independent,G100,ENTRY_ONLY,-801659.2391778677
2025,OGR,3900250.9645460155,7543.91637635018,OGR,independent,G100,ENTRY_ONLY,3892707.0481696655
2025,SMV6,827061.3741171395,384178.6856417313,OGR,independent,G100,ENTRY_ONLY,442882.6884754082
2026,ATRDR,7819928.461878438,266554.97171333537,OGR,independent,G100,ENTRY_ONLY,7553373.490165102
2026,MCB,1137224.5208762314,129032.17440600583,OGR,independent,G100,ENTRY_ONLY,1008192.3464702256
2026,OGR,3569937.2000903124,5445.998317898158,OGR,independent,G100,ENTRY_ONLY,3564491.201772414
2026,SMV6,325931.54858958395,622044.8254142485,OGR,independent,G100,ENTRY_ONLY,-296113.27682466456
2018,ATRDR,379963.76333731425,221160.58324259333,OGR,independent,G100,FULL_BOOK_NORMALIZATION,158803.1800947209
2018,MCB,26002.80096002496,24828.704421078954,OGR,independent,G100,FULL_BOOK_NORMALIZATION,1174.096538946007
2018,OGR,178912.0881244068,90161.5263342739,OGR,independent,G100,FULL_BOOK_NORMALIZATION,88750.56179013288
2018,SMV6,84392.9429640045,22037.74926284229,OGR,independent,G100,FULL_BOOK_NORMALIZATION,62355.19370116221
2019,ATRDR,1754627.7534280329,253201.34320356592,OGR,independent,G100,FULL_BOOK_NORMALIZATION,1501426.410224467
2019,MCB,288946.10744701274,192344.25036988643,OGR,independent,G100,FULL_BOOK_NORMALIZATION,96601.8570771263
2019,OGR,44748.252607906674,8443.519771569594,OGR,independent,G100,FULL_BOOK_NORMALIZATION,36304.732836337076
2019,SMV6,148879.04743998643,27905.10637949992,OGR,independent,G100,FULL_BOOK_NORMALIZATION,120973.94106048651
2020,ATRDR,2597695.4732842413,251353.12843227503,OGR,independent,G100,FULL_BOOK_NORMALIZATION,2346342.344851966
2020,MCB,610294.8934180145,172919.74703721216,OGR,independent,G100,FULL_BOOK_NORMALIZATION,437375.1463808024
2020,OGR,1018112.6981504596,4223.60403694237,OGR,independent,G100,FULL_BOOK_NORMALIZATION,1013889.0941135172
2020,SMV6,116963.89274098846,169138.00508529018,OGR,independent,G100,FULL_BOOK_NORMALIZATION,-52174.11234430171
2021,ATRDR,10734477.357320525,378630.20596696227,OGR,independent,G100,FULL_BOOK_NORMALIZATION,10355847.151353562
2021,MCB,1480689.6549144657,114352.34227158024,OGR,independent,G100,FULL_BOOK_NORMALIZATION,1366337.3126428854
2021,OGR,2677025.9530826295,7340.817622320043,OGR,independent,G100,FULL_BOOK_NORMALIZATION,2669685.135460309
2021,SMV6,98912.62040609615,41175.11735871985,OGR,independent,G100,FULL_BOOK_NORMALIZATION,57737.503047376296
2022,ATRDR,8352725.966204095,208594.89161439397,OGR,independent,G100,FULL_BOOK_NORMALIZATION,8144131.0745897
2022,MCB,94107.72520296808,36334.36110543984,OGR,independent,G100,FULL_BOOK_NORMALIZATION,57773.36409752824
2022,OGR,-433777.1493997439,16994.387923698403,OGR,independent,G100,FULL_BOOK_NORMALIZATION,-450771.5373234423
2022,SMV6,121648.6681708913,34415.49890170461,OGR,independent,G100,FULL_BOOK_NORMALIZATION,87233.16926918668
2023,ATRDR,9730217.129522773,206957.2975615729,OGR,independent,G100,FULL_BOOK_NORMALIZATION,9523259.8319612
2023,MCB,1609536.5932113584,97008.81661617124,OGR,independent,G100,FULL_BOOK_NORMALIZATION,1512527.7765951871
2023,OGR,251536.9586892082,1093.0961552067815,OGR,independent,G100,FULL_BOOK_NORMALIZATION,250443.8625340014
2023,SMV6,571391.5321529502,70387.31365555695,OGR,independent,G100,FULL_BOOK_NORMALIZATION,501004.21849739325
2024,ATRDR,1301785.7124242636,417954.43348014593,OGR,independent,G100,FULL_BOOK_NORMALIZATION,883831.2789441177
2024,MCB,-200174.82398425264,183022.7710015215,OGR,independent,G100,FULL_BOOK_NORMALIZATION,-383197.59498577414
2024,OGR,-9746218.1799243,30516.401494885467,OGR,independent,G100,FULL_BOOK_NORMALIZATION,-9776734.581419185
2024,SMV6,4087596.473224962,466833.41609049734,OGR,independent,G100,FULL_BOOK_NORMALIZATION,3620763.057134465
2025,ATRDR,7625415.82672009,351654.21160100104,OGR,independent,G100,FULL_BOOK_NORMALIZATION,7273761.615119088
2025,MCB,-717658.6128950734,80154.80266060524,OGR,independent,G100,FULL_BOOK_NORMALIZATION,-797813.4155556787
2025,OGR,8430011.685980506,7543.91637635018,OGR,independent,G100,FULL_BOOK_NORMALIZATION,8422467.769604156
2025,SMV6,5717286.009067187,384178.6856417313,OGR,independent,G100,FULL_BOOK_NORMALIZATION,5333107.323425456
2026,ATRDR,-12191945.936175695,266554.97171333537,OGR,independent,G100,FULL_BOOK_NORMALIZATION,-12458500.90788903
2026,MCB,809035.6007460717,129032.17440600583,OGR,independent,G100,FULL_BOOK_NORMALIZATION,680003.4263400659
2026,OGR,-2920061.93053481,5445.998317898158,OGR,independent,G100,FULL_BOOK_NORMALIZATION,-2925507.928852708
2026,SMV6,8019232.240440297,622044.8254142485,OGR,independent,G100,FULL_BOOK_NORMALIZATION,7397187.415026048
2018,ATRDR,208935.4586753324,221160.58324259333,OGR,independent,G25,ENTRY_ONLY,-12225.124567260937
2018,MCB,10475.942624525625,24828.704421078954,OGR,independent,G25,ENTRY_ONLY,-14352.761796553328
2018,OGR,-16768.699252312923,90161.5263342739,OGR,independent,G25,ENTRY_ONLY,-106930.22558658684
2018,SMV6,2442.208558014565,22037.74926284229,OGR,independent,G25,ENTRY_ONLY,-19595.540704827727
2019,ATRDR,-396889.15930010355,253201.34320356592,OGR,independent,G25,ENTRY_ONLY,-650090.5025036695
2019,MCB,50740.73459533176,192344.25036988643,OGR,independent,G25,ENTRY_ONLY,-141603.51577455466
2019,OGR,428052.05702645646,8443.519771569594,OGR,independent,G25,ENTRY_ONLY,419608.5372548869
2019,SMV6,53147.59795281619,27905.10637949992,OGR,independent,G25,ENTRY_ONLY,25242.49157331627
2020,ATRDR,573050.972151361,251353.12843227503,OGR,independent,G25,ENTRY_ONLY,321697.843719086
2020,MCB,114160.02913140054,172919.74703721216,OGR,independent,G25,ENTRY_ONLY,-58759.717905811616
2020,OGR,96567.93305037674,4223.60403694237,OGR,independent,G25,ENTRY_ONLY,92344.32901343437
2020,SMV6,146284.093467702,169138.00508529018,OGR,independent,G25,ENTRY_ONLY,-22853.911617588165
2021,ATRDR,525866.4432471156,378630.20596696227,OGR,independent,G25,ENTRY_ONLY,147236.23728015332
2021,MCB,-241.57513117809265,114352.34227158024,OGR,independent,G25,ENTRY_ONLY,-114593.91740275834
2021,OGR,265418.39365133125,7340.817622320043,OGR,independent,G25,ENTRY_ONLY,258077.57602901122
2021,SMV6,111173.01837111152,41175.11735871985,OGR,independent,G25,ENTRY_ONLY,69997.90101239167
2022,ATRDR,604030.0633940179,208594.89161439397,OGR,independent,G25,ENTRY_ONLY,395435.1717796239
2022,MCB,26405.0005297518,36334.36110543984,OGR,independent,G25,ENTRY_ONLY,-9929.360575688042
2022,OGR,-146762.26064694344,16994.387923698403,OGR,independent,G25,ENTRY_ONLY,-163756.64857064185
2022,SMV6,10714.17845901696,34415.49890170461,OGR,independent,G25,ENTRY_ONLY,-23701.32044268765
2023,ATRDR,337601.52985253057,206957.2975615729,OGR,independent,G25,ENTRY_ONLY,130644.23229095768
2023,MCB,95784.68160413053,97008.81661617124,OGR,independent,G25,ENTRY_ONLY,-1224.135012040715
2023,OGR,-3718.5881198790375,1093.0961552067815,OGR,independent,G25,ENTRY_ONLY,-4811.6842750858195
2023,SMV6,58835.586954296974,70387.31365555695,OGR,independent,G25,ENTRY_ONLY,-11551.726701259977
2024,ATRDR,445828.7162526952,417954.43348014593,OGR,independent,G25,ENTRY_ONLY,27874.282772549253
2024,MCB,22434.20816649541,183022.7710015215,OGR,independent,G25,ENTRY_ONLY,-160588.5628350261
2024,OGR,338819.44486120256,30516.401494885467,OGR,independent,G25,ENTRY_ONLY,308303.0433663171
2024,SMV6,657369.2070280397,466833.41609049734,OGR,independent,G25,ENTRY_ONLY,190535.7909375424
2025,ATRDR,606386.4851660375,351654.21160100104,OGR,independent,G25,ENTRY_ONLY,254732.27356503642
2025,MCB,-1814.8736046072481,80154.80266060524,OGR,independent,G25,ENTRY_ONLY,-81969.67626521249
2025,OGR,407961.7791184094,7543.91637635018,OGR,independent,G25,ENTRY_ONLY,400417.8627420592
2025,SMV6,464483.58388214366,384178.6856417313,OGR,independent,G25,ENTRY_ONLY,80304.89824041235
2026,ATRDR,-118586.63342227477,266554.97171333537,OGR,independent,G25,ENTRY_ONLY,-385141.60513561015
2026,MCB,27210.806672031937,129032.17440600583,OGR,independent,G25,ENTRY_ONLY,-101821.3677339739
2026,OGR,232306.3260583768,5445.998317898158,OGR,independent,G25,ENTRY_ONLY,226860.32774047865
2026,SMV6,255720.29574275203,622044.8254142485,OGR,independent,G25,ENTRY_ONLY,-366324.5296714965
2018,ATRDR,110702.85069166841,221160.58324259333,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-110457.73255092492
2018,MCB,9437.14691623924,24828.704421078954,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-15391.557504839713
2018,OGR,45341.15382312165,90161.5263342739,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-44820.37251115226
2018,SMV6,25005.81030589454,22037.74926284229,OGR,independent,G25,FULL_BOOK_NORMALIZATION,2968.06104305225
2019,ATRDR,455543.811142477,253201.34320356592,OGR,independent,G25,FULL_BOOK_NORMALIZATION,202342.46793891105
2019,MCB,66044.09470161461,192344.25036988643,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-126300.15566827182
2019,OGR,5980.918961797847,8443.519771569594,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-2462.6008097717468
2019,SMV6,100066.74725180672,27905.10637949992,OGR,independent,G25,FULL_BOOK_NORMALIZATION,72161.6408723068
2020,ATRDR,419844.078183278,251353.12843227503,OGR,independent,G25,FULL_BOOK_NORMALIZATION,168490.94975100295
2020,MCB,64735.94834726386,172919.74703721216,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-108183.79868994831
2020,OGR,155952.05669744877,4223.60403694237,OGR,independent,G25,FULL_BOOK_NORMALIZATION,151728.45266050642
2020,SMV6,23196.130766096943,169138.00508529018,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-145941.87431919324
2021,ATRDR,1059444.010544259,378630.20596696227,OGR,independent,G25,FULL_BOOK_NORMALIZATION,680813.8045772968
2021,MCB,140746.65306277084,114352.34227158024,OGR,independent,G25,FULL_BOOK_NORMALIZATION,26394.310791190597
2021,OGR,299019.09226681886,7340.817622320043,OGR,independent,G25,FULL_BOOK_NORMALIZATION,291678.27464449883
2021,SMV6,89063.81525385357,41175.11735871985,OGR,independent,G25,FULL_BOOK_NORMALIZATION,47888.697895133715
2022,ATRDR,609048.8586014174,208594.89161439397,OGR,independent,G25,FULL_BOOK_NORMALIZATION,400453.9669870234
2022,MCB,27086.104581532658,36334.36110543984,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-9248.256523907185
2022,OGR,-26558.75907033027,16994.387923698403,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-43553.14699402868
2022,SMV6,8606.671909497203,34415.49890170461,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-25808.826992207407
2023,ATRDR,561362.6430508022,206957.2975615729,OGR,independent,G25,FULL_BOOK_NORMALIZATION,354405.3454892293
2023,MCB,94193.56005122692,97008.81661617124,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-2815.2565649443277
2023,OGR,13583.307165701694,1093.0961552067815,OGR,independent,G25,FULL_BOOK_NORMALIZATION,12490.211010494912
2023,SMV6,88327.23199170078,70387.31365555695,OGR,independent,G25,FULL_BOOK_NORMALIZATION,17939.918336143834
2024,ATRDR,58974.83153105284,417954.43348014593,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-358979.6019490931
2024,MCB,6405.387659275795,183022.7710015215,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-176617.3833422457
2024,OGR,-400877.1335950391,30516.401494885467,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-431393.5350899245
2024,SMV6,184862.70188693126,466833.41609049734,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-281970.7142035661
2025,ATRDR,275338.94791249215,351654.21160100104,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-76315.26368850889
2025,MCB,-42771.54958584633,80154.80266060524,OGR,independent,G25,FULL_BOOK_NORMALIZATION,-122926.35224645157
2025,OGR,378211.34397039097,7543.91637635018,OGR,independent,G25,FULL_BOOK_NORMALIZATION,370667.4275940408
