gap,mcb_mode,target,mechanic,state_family,state,year,dates,incremental_pnl,mean_daily_incremental_return
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2021,117,343842.1034776047,0.000323319330087522
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2022,106,129257.96547515504,8.59204940033671e-05
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2023,99,20822.831022019498,-2.5707617497135178e-05
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2024,103,-668204.3167940732,-0.0008880135388458036
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2025,139,-278496.3334273454,-0.00026729705417051844
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2026,69,-239237.9836446438,-0.00045069914676587386
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2018,169,-95739.83406461962,-0.00010384860614232192
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2019,129,363048.4435589891,0.0005318320872606941
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2020,128,327465.725074796,0.0004333536251415013
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2021,126,847569.4028557958,0.0009046220019924688
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2022,136,254182.75503184833,0.00021392807435324207
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2023,143,343214.99016150925,0.00021323449151419723
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2024,139,-471559.22789897025,-0.000404335625606611
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2025,104,477836.5949245412,0.0004250345469529027
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2026,95,-921580.2768078893,-0.0009482527452654711
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2018,74,-34146.76190003753,-6.319840180870266e-05
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2019,115,118274.14822970796,0.00017946337733486112
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2020,115,917394.1692748871,0.00091028713972588
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2021,117,1496486.2809008276,0.0011040610614683308
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2022,106,744304.6771279257,0.0004189752412556449
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2023,99,450147.5711006904,0.00021064886911034914
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2024,103,-530246.2491903137,-0.0007773302067304339
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2025,139,532968.0050820298,1.3302833588570355e-05
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2026,69,544732.3514188845,-0.00012040687800507485
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2018,169,23942.91684271861,6.281221629971092e-05
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2019,129,778725.9461671542,0.0010624695184949305
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2020,128,72946.8681024164,0.0002186865047667652
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2021,126,2319515.8545535197,0.0018749280051747826
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2022,136,760398.3210063279,0.00046266614894090993
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2023,143,1564023.8976888275,0.0006330300559931811
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2024,139,-1152309.3208777457,-0.0006118593492724927
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2025,104,2439842.3089535143,0.001216320111812061
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2026,95,-2483610.3331749737,-0.0014486298160039685
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2018,74,14724.357725818641,9.843753475933166e-05
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2019,115,316397.52742310986,0.000457458366794183
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2020,115,1942317.5724828755,0.0016956241977765677
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2021,117,3466596.6971027115,0.001856041161519471
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2022,106,1538743.2282325588,0.0005473642279100105
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2023,99,1424361.8907024888,0.000460590746650875
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2024,103,196457.61684557982,-0.0004540613763954113
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2025,139,2417074.5890992824,0.0002561877802165499
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2026,69,1879804.8786419425,-2.0508778346130326e-05
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2018,169,132041.94164092932,0.0002329391418918728
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2019,129,1045705.3820494097,0.0013797209731403544
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2020,128,359759.42250153795,0.000616534463905195
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2021,126,4847604.966353826,0.002871241844385102
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2022,136,2078564.9101229478,0.0008777742859776873
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2023,143,4022902.838739519,0.0010117140171066635
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2024,139,-2914376.674876161,-0.0008575206784051117
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2025,104,6380817.04304808,0.0018734699850089195
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2026,95,-6708226.14897066,-0.002072562366924945
OGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2018,74,71140.44015974179,0.0002932391189461576
OGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2019,115,485159.7189365849,0.0006480987859607574
OGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2020,115,3253958.3343203366,0.002352074720270508
OGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2021,117,6464082.522399432,0.0025581890514312635
OGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2022,106,4282139.267904074,0.00111902009331707
OGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2023,99,3747310.390967102,0.0007996516892265742
OGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2024,103,907126.2082068948,-0.0003282839131234851
OGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2025,139,5153321.11518994,0.00035348811172032727
OGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2026,69,12805737.308311863,0.0017050936434995722
OGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2018,169,239942.59196520876,0.0004209144515227828
OGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2019,129,1270147.222261847,0.001639667652811358
OGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2020,128,491474.13868163526,0.0009005964788647032
OGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2021,126,7985524.58010469,0.003587259694878814
OGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2022,136,3556226.802728868,0.0011107433340336573
OGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2023,143,8039925.298620717,0.0012904393328189458
OGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2024,139,-6562464.048533235,-0.0010591362351185711
OGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2025,104,15078202.177403048,0.002728801474409225
OGR,independent,G100,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2026,95,-20112555.30368755,-0.0031192387015053836
OGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2018,74,-75151.60813976079,-0.00019404355100037597
OGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2019,115,-206479.667987369,-0.00031790206822928806
OGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2020,115,19685.864903175272,-1.306957635044986e-05
OGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2021,117,237948.1832412528,0.0002360025532143396
OGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2022,106,80377.6316259848,4.862214023154339e-05
OGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2023,99,30231.803234773688,-8.27367389828297e-06
OGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2024,103,-825577.2637344142,-0.0010141194685029734
OGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2025,139,-302419.6397707872,-0.00026094004496368645
OGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2026,69,-344902.7391920518,-0.0005384061966168737
OGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2018,169,-92549.99338412285,-0.00010029953551799679
OGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2019,129,352221.0203205347,0.0005152344116022613
OGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2020,128,46407.86449915171,9.79690016732619e-05
OGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2021,126,808826.9046668299,0.0009034420918801652
OGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2022,136,241466.10485089384,0.00021818749576084696
OGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2023,143,351788.41503615025,0.00024403314730093336
OGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2024,139,-423383.9708503969,-0.00035449740772316524
OGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2025,104,495650.462128466,0.0004829574456189419
OGR,independent,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2026,95,-887128.1893585809,-0.0008990111898699726
OGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2018,74,-22309.88702266477,-3.402048201083918e-05
OGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2019,115,47366.55283548124,6.0179921661789844e-05
OGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2020,115,826997.0331584206,0.0007580492641883466
OGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2021,117,1486975.3718907358,0.0010443253343073158
OGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2022,106,806026.1886449335,0.00043961286800383003
OGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2023,99,535618.4758453565,0.00024276369908049868
OGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2024,103,-747862.3280267483,-0.0009322915216561152
OGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2025,139,548160.6420618445,6.911088443638873e-06
OGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2026,69,577740.5647548456,-0.00016174432615146116
OGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2018,169,33530.42455873825,7.357484145689442e-05
OGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2019,129,765524.7706536008,0.0010401827182744089
OGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2020,128,54805.84319534153,0.00020132562873697186
OGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2021,126,2342191.634965496,0.001872450016350145
OGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2022,136,831947.0982202897,0.0004975942248849679
OGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2023,143,1616102.2278534966,0.0006403048353491027
OGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2024,139,-1096877.870548036,-0.000546352898526105
OGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2025,104,2586999.601276623,0.0012670500059321422
OGR,independent,G50,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2026,95,-2599374.595666468,-0.001436933664168597
OGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2018,74,26825.266995910555,0.00012829296281664332
OGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2019,115,257778.98795092478,0.0003515254399623258
OGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2020,115,1956228.508352722,0.0016040327311739992
OGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2021,117,3593630.8270933526,0.001824666622705316
OGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2022,106,2172490.388834075,0.0007923996895201939
OGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2023,99,1797677.605945048,0.0005531562298277531
OGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2024,103,-38930.71631748695,-0.000610223536686682
OGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2025,139,3011981.967566043,0.00033305103699089717
OGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MAJORITY_POSITIVE_20D,2026,69,2291473.5467248764,-1.9536566248431967e-05
OGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2018,169,147961.7475074362,0.0002505441307890481
OGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2019,129,1034872.7212377125,0.0013575793099736397
OGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2020,128,294728.6829585284,0.0005675219089279971
OGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2021,126,4931902.730149541,0.002867866382047222
OGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2022,136,1952057.384842529,0.0008035536447658324
OGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2023,143,4277369.003828631,0.001025778850607703
OGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2024,139,-2821568.4471469373,-0.0007598793309025549
OGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2025,104,7043023.024545662,0.0019410801054433656
OGR,independent,G75,FULL_BOOK_NORMALIZATION,breadth_bucket,MINORITY_POSITIVE_20D,2026,95,-7573562.6086594835,-0.0021312013872874258
