trade_date,cash,gross_exposure,nav,fees,max_security_exposure,virtual_nav,ATRDR_exposure,ATRDR_nav,MCB_exposure,MCB_nav,OGR_exposure,OGR_nav,SMV6_exposure,SMV6_nav,shared_exposure,gap,mcb_mode,target,mechanic,IFCGR_exposure,IFCGR_nav
2025-04-21,8194208.9004089385,14364.758412727624,8208573.658821667,368117.1484646442,7496.619735731849,8208573.65882167,0.0,3704420.752231228,0.0,1592743.681182301,,,0.0,1757168.4798701266,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,14364.758412727624,1154240.7455380152
2025-04-22,8052091.677806049,155217.04343883527,8207308.721244884,368400.8155756279,7509.1909047830495,8207308.721244888,0.0,3704420.752231228,0.0,1592743.681182301,,,0.0,1757168.4798701266,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,155217.04343883527,1152975.8079612334
2025-04-23,8073722.124259783,136938.8224515494,8210660.946711333,368444.16316371155,7662.600960493175,8210660.946711337,0.0,3704420.752231228,0.0,1592743.681182301,,,0.0,1757168.4798701266,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,136938.8224515494,1156328.0334276818
2025-04-24,8066761.41509669,141969.60249571878,8208731.017592409,368458.0567947756,7683.902146783482,8208731.017592413,0.0,3704420.752231228,0.0,1592743.681182301,,,0.0,1757168.4798701266,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,141969.60249571878,1154398.1043087584
2025-04-25,8081908.147344607,127484.23050463325,8209392.37784924,368488.4109676171,7637.806822783286,8209392.3778492445,0.0,3704420.752231228,0.0,1592743.681182301,,,0.0,1757168.4798701266,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,127484.23050463325,1155059.4645655898
2025-04-28,8081908.147344607,125864.08206399254,8207772.229408599,368488.4109676171,7538.871501244643,8207772.229408604,0.0,3704420.752231228,0.0,1592743.681182301,,,0.0,1757168.4798701266,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,125864.08206399254,1153439.3161249491
2025-04-29,8081908.147344607,125294.24138269579,8207202.388727303,368488.4109676171,7524.592197432341,8207202.388727307,0.0,3704420.752231228,0.0,1592743.681182301,,,0.0,1757168.4798701266,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,125294.24138269579,1152869.4754436524
2025-04-30,8089668.910984999,119182.57507680052,8208851.486061799,368503.963600163,7888.234199538736,8208851.486061803,0.0,3704420.752231228,0.0,1592743.681182301,,,0.0,1757168.4798701266,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,119182.57507680052,1154518.5727781486
2025-05-06,8120091.546674723,92244.07857145871,8212335.625246181,368564.9308059541,7639.058194608338,8212335.625246187,0.0,3704420.752231228,0.0,1592743.681182301,,,0.0,1757168.4798701266,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,92244.07857145871,1158002.7119625318
2025-05-07,8149164.961057936,63854.71261786982,8213019.673675805,368623.19416143146,7704.685842328341,8213019.673675812,0.0,3704420.752231228,0.0,1592743.681182301,,,0.0,1757168.4798701266,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,63854.71261786982,1158686.7603921571
2025-05-08,8163827.570450859,50756.10990097066,8214583.68035183,368652.50652724394,7796.564549136346,8214583.680351837,0.0,3704420.752231228,0.0,1592743.681182301,,,0.0,1757168.4798701266,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,50756.10990097066,1160250.7670681821
2025-05-09,6703641.783104643,1487348.6614764687,8190990.444581112,371567.04901695676,70594.2418018217,8190990.44458112,1213764.0591375788,3683377.893958403,223593.2020982075,1590958.0133446997,,,0.0,1757168.4798701266,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,49991.400240682444,1159486.057407894
2025-05-12,5892497.501581309,2322883.8577061095,8215381.359287418,372812.97087162285,386265.60000000003,8215381.359287425,1665629.6104881065,3703333.0834023114,226539.09977691525,1593903.9110234075,,,386265.60000000003,1757593.8779975171,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,44449.547441087714,1160550.4868641915
2025-05-13,4812143.840189812,3373156.109206146,8185299.949395958,374998.9381091365,388564.80000000005,8185299.949395964,2691642.182305699,3671462.391291883,254942.34659959434,1592443.6140057137,,,388564.80000000005,1759893.077997517,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,38006.78030085236,1161500.8661008538
2025-05-14,4381749.27285002,3803035.2863693344,8184784.559219355,375858.0091018308,390576.6,8184784.559219359,3120811.9398820368,3670237.581528427,253861.01484600242,1591362.2822521217,,,390576.6,1761904.8779975171,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,37785.73164129566,1161279.817441297
2025-05-15,4043395.1895702863,4103791.065355738,8147186.254926024,377074.9403912716,389139.60000000003,8147186.2549260305,3130361.5817665835,3639054.0832384755,547385.8765443736,1587266.200845258,,,389139.60000000003,1760467.8779975171,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,36904.00704478087,1160398.0928447822
2025-05-16,4043612.072575992,4123466.799653951,8167078.872229943,377074.9403912716,387127.8,8167078.872229949,3154616.4650433105,3663525.8495209077,544658.6430386237,1584538.9673395082,,,387127.8,1758456.077997517,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,37063.8915720166,1160557.977372018
2025-05-19,4044246.0425284873,4149593.920148367,8193839.962676855,377074.9403912716,388852.2,8193839.96267686,3172460.98350471,3682004.3379348023,551453.9703694555,1591334.2946703401,,,388852.2,1760180.477997517,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,36826.766274201684,1160320.852074203
2025-05-20,4044246.0425284873,4179486.8265265715,8223732.869055059,377074.9403912716,390289.2,8223732.869055064,3201894.3000027365,3711437.654432829,549632.6803309702,1589513.0046318546,,,390289.2,1761617.477997517,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,37670.64619286449,1161164.731992866
2025-05-21,4117604.166961038,4101319.0129793272,8218923.179940365,377221.95066067553,392875.8,8218923.179940371,3119694.684394595,3702596.1632572385,551300.7778850092,1591181.1021858938,,,392875.8,1764204.077997517,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,37447.75069972287,1160941.8364997243
2025-05-22,3965799.211910486,4219172.4533944605,8184971.665304947,377252.44835891883,546630.0,8184971.665304953,3090489.769941921,3673391.2488045637,545277.9412160997,1585872.2993811704,,,546630.0,1765439.2890827789,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,36774.742236440135,1160268.8280364415
2025-05-23,4000888.723169573,4156451.336846541,8157340.060016114,377410.4158414941,582467.4,8157340.06001612,3006021.1193190766,3657996.023189021,538138.4814447955,1578732.8396098665,,,582467.4,1760647.5450091097,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,29824.336082668848,1159963.6522081248
2025-05-26,4030563.103892262,4153275.149822084,8183838.253714345,377469.8835383331,578610.0,8183838.253714352,3033766.164658971,3685741.0685289153,540898.9851631131,1581493.343328184,,,578610.0,1756790.1450091095,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-05-27,4030961.758367038,4152582.3354750243,8183544.093842062,377469.8835383331,579467.2000000001,8183544.093842069,3030327.2173813353,3682700.7757260553,542787.9180936887,1583382.2762587597,,,579467.2000000001,1757647.3450091095,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-05-28,4100530.8566350834,4088000.0695692585,8188530.926204342,377606.4097220939,580753.0,8188530.926204348,2963877.444390425,3685820.1010031905,543369.6251788338,1583963.9833439048,,,580753.0,1758933.1450091095,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-05-29,4244564.842398407,3996032.2450556415,8240597.087454049,377888.4293460955,580324.4,8240597.0874540545,2869235.757564293,3735026.7428809674,546472.0874913486,1587252.1027158347,,,580324.4,1758504.5450091097,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-05-30,4544754.304057732,3664978.0441756323,8209732.3482333645,378422.87180711475,87095.7,8209732.34823337,3023459.0079576783,3702781.1647312613,543814.4962179541,1584674.449456972,,,97704.54,1762463.0371969934,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-06-03,5860367.095109402,2354657.547218582,8215024.642327985,380900.9432842496,70629.99566704607,8215024.64232799,2022302.0354861384,3706213.1224251823,321637.77173244336,1586802.2318709623,,,10717.74,1762195.5911837025,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-06-04,6110825.088114575,2123048.489812752,8233873.577927327,382664.8067762114,70859.68670986572,8233873.577927331,1789316.4502617125,3723685.5302059273,322875.6995510396,1588040.1596895587,,,10856.34,1762334.1911837026,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-06-05,6731953.364166429,1484277.1203106125,8216230.484477041,384903.62249360624,69596.38597435757,8216230.484477047,1186786.213542837,3705935.3622335847,293361.82676777535,1588202.937350697,,,4129.08,1762278.4880446254,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-06-06,7060724.045446569,1153229.2266965592,8213953.272143128,385560.03426706634,64977.5562862751,8213953.272143132,856801.7318794342,3703364.9373144596,293669.4148171249,1588510.5254000465,,,2758.08,1762264.1125804866,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-06-09,7537782.12808419,682116.9544577379,8219899.082541928,386515.37952310924,64681.390260069005,8219899.082541932,679726.4344577378,3709206.194374365,0.0,1588604.0479475656,,,2390.52,1762275.1433718617,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-06-10,7410413.6463256385,813321.4254132878,8223735.071738927,386770.79011765675,67096.51707454337,8223735.071738931,810926.5054132879,3713037.783571363,0.0,1588604.0479475656,,,2394.92,1762279.5433718616,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-06-11,7410413.6463256385,811717.2528706337,8222130.899196273,386770.79011765675,66299.64632543953,8222130.899196276,809315.7328706337,3711427.011028709,0.0,1588604.0479475656,,,2401.52,1762286.1433718617,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-06-12,7412828.149792346,813950.3390266396,8226778.488818985,386771.2731149496,66591.83226677761,8226778.488818989,813950.3390266396,3716061.617184715,0.0,1588604.0479475656,,,0.0,1762299.1268385688,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-06-13,7196592.249422913,1001548.5363848467,8198140.78580776,387117.1729037378,206217.30000000005,8198140.785807764,795331.2363848466,3697442.514542922,0.0,1588604.0479475656,,,206217.30000000005,1752280.526469136,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-06-16,7402593.269107072,800727.7340499943,8203321.003157066,387158.3813493638,66527.70473229601,8203321.003157069,800727.7340499943,3702839.0122080697,0.0,1588604.0479475656,,,0.0,1752064.246153294,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-06-17,6825377.037344752,1372062.749114191,8197439.786458943,387273.8015116838,575603.0,8197439.786458946,796459.749114191,3698571.0272722663,0.0,1588604.0479475656,,,575603.0,1750451.0143909743,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-06-18,6825377.037344752,1371173.789265574,8196550.826610326,387273.8015116838,581476.5,8196550.826610329,789697.289265574,3691808.567423649,0.0,1588604.0479475656,,,581476.5,1756324.5143909743,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-06-19,6825377.037344752,1358816.0090582818,8184193.046403034,387273.8015116838,580785.5,8184193.046403036,778030.5090582819,3680141.787216357,0.0,1588604.0479475656,,,580785.5,1755633.5143909743,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-06-20,7412139.781320752,778425.9232771315,8190565.704597883,387391.1775356838,67663.21776487537,8190565.704597887,778425.9232771315,3680537.2014352065,0.0,1588604.0479475656,,,0.0,1761610.7583669743,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-06-23,7412139.781320752,783568.1138060698,8195707.8951268215,387391.1775356838,66661.29450083477,8195707.895126825,783568.1138060698,3685679.391964145,0.0,1588604.0479475656,,,0.0,1761610.7583669743,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-06-24,7523973.471633223,680297.8547285976,8204271.32636182,387615.29314753244,67730.01264914474,8204271.326361824,680297.8547285976,3694242.823199144,0.0,1588604.0479475656,,,0.0,1761610.7583669743,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-06-25,6643271.776413297,1596506.361678919,8239778.138092216,387791.58602910046,914593.2,8239778.138092218,681913.1616789191,3696797.135651107,0.0,1588604.0479475656,,,914593.2,1794563.2576454063,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-06-26,4614997.644798937,3601352.369080656,8216350.013879593,391834.23050569807,359291.2,8216350.013879591,1611105.889721477,3699213.2196956635,293773.57935917925,1584986.598541759,,,1696472.9,1772336.4987940304,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-06-27,4808588.371761774,3398359.3982985374,8206947.770060311,392728.6249800483,363125.10000000003,8206947.770060306,1402202.501321674,3683601.9692909922,293954.59697686334,1585466.2051271466,,,1702202.3,1778065.8987940305,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-06-30,4809763.683706447,3439486.057484376,8249249.741190823,392728.6249800483,380651.5,8249249.741190818,1408545.872574983,3689945.340544301,290696.3849093928,1583383.3050043483,,,1740243.8,1816107.3987940305,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-07-01,3758363.373108435,4478067.067372753,8236430.440481188,394827.2283944155,376817.6,8236430.440481183,2455283.9291374176,3685283.086508724,289614.33823533554,1582301.2583302911,,,1733168.8,1809032.3987940305,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-07-02,3830881.7035233257,4367392.189650775,8198273.893174101,395463.6792633589,368054.4,8198273.893174096,2368445.868499234,3670963.356285431,289783.7211515414,1582470.641246497,,,1709162.6,1785026.1987940306,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-07-03,3830881.7035233257,4377919.8294502795,8208801.532973605,395463.6792633589,367506.7,8208801.532973601,2372368.0378446085,3674885.5256308056,291215.39160567144,1583902.311700627,,,1714336.4,1790199.9987940304,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-07-04,3830881.7035233257,4370815.354823712,8201697.058347038,395463.6792633589,366959.0,8201697.058347033,2367693.776343962,3670211.2641301593,291293.57847975043,1583980.4985747058,,,1711828.0,1787691.5987940305,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-07-07,3971816.720422771,4262781.848536203,8234598.5689589735,395746.114166965,368602.10000000003,8234598.568958968,2256598.221282974,3700050.725968616,291504.5272532286,1584191.447348184,,,1714679.1,1790542.6987940306,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-07-08,3971816.720422771,4316295.477474881,8288112.197897652,395746.114166965,370245.2,8288112.197897647,2293064.507712699,3736517.012398341,294685.3697621828,1587372.2898571384,,,1728545.6,1804409.1987940306,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-07-09,4040328.614532509,4241003.069052927,8281331.683585436,395882.61596565536,367506.7,8281331.6835854305,2230290.4539660313,3741857.3561981563,293137.41508689616,1586221.8317451067,,,1717575.2,1793438.7987940304,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-07-10,4040328.614532509,4254654.351258047,8294982.965790556,395882.61596565536,366959.0,8294982.96579055,2233083.7553464607,3744650.6575785857,298151.9959115859,1591236.4125697964,,,1723418.6,1799282.1987940306,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-07-11,3592028.881255808,4752602.712664937,8344631.593920745,397049.8844925355,369697.5,8344631.5939207375,2700011.3056994895,3763278.474654912,305632.4069654467,1598716.8236236572,,,1746959.0,1822822.5987940305,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-07-14,3380912.503930036,4938402.9003025815,8319315.4042326175,397472.1596710836,368054.4,8319315.40423261,2750078.8453514786,3752779.267337525,450592.454951103,1593127.2412529164,,,1737731.6,1813595.1987940306,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-07-15,3143534.880938923,5166044.90336546,8309579.784304383,398082.22161277506,366411.30000000005,8309579.784304376,2923925.9025745615,3744898.473924434,507865.50079089834,1594750.5147377723,,,1734253.5,1810117.0987940305,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-07-16,3216234.4450835427,5095773.718277804,8312008.163361346,398227.9121220829,365315.9,8312008.163361338,2854182.951157427,3747855.0866519194,512638.4671203761,1599523.4810672502,,,1728952.3,1804815.8987940305,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-07-17,2548271.5944409966,5823999.16790172,8372270.762342717,399561.1713050023,377365.3,8372270.762342708,3247510.430104374,3773622.345130304,815176.5377973466,1601658.9215702363,,,1761312.2,1837175.7987940304,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-07-18,3301503.9486552714,5080045.811258401,8381549.759913672,403123.99385920627,383390.0,8381549.7599136615,2759301.610943677,3766611.9476832054,543921.6003147238,1602437.9165882873,,,1776822.6,1852686.1987940306,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-07-21,3503779.2203470105,4929619.134814679,8433398.35516169,403529.3551251216,385033.1,8433398.355161678,2593109.2217951748,3802694.8302264423,546404.9130195038,1604921.2292930675,,,1790105.0,1865968.5987940305,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-07-22,3646675.713770204,4800891.618427097,8447567.332197301,403815.7208434046,385580.8,8447567.33219729,2526157.0584933097,3809822.04514125,481634.35993378755,1608967.791413872,,,1793100.2,1868963.7987940304,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-07-23,3914625.9879843714,4508235.670268875,8422861.658253245,406953.47491140774,379600.0,8422861.658253234,2238926.9036388206,3790542.164500928,476554.26663005375,1603887.6981101383,,,1792754.5,1868618.0987940305,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-07-24,4030963.6222889833,4474643.3238410475,8505606.94613003,407186.6164631204,387192.0,8505606.94613002,2163469.923829678,3831422.818996397,481594.8000113699,1608928.2314914544,,,1829578.6,1905442.1987940306,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-07-25,3898050.2089389106,4598273.858684997,8496324.067623908,407452.2195450083,387666.5,8496324.067623897,2290852.754242079,3825892.236058725,479752.20444291807,1607085.6359230026,,,1827668.9000000001,1903532.4987940306,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-07-28,3898050.2089389106,4614140.955761973,8512191.164700884,407452.2195450083,393360.5,8512191.164700873,2280539.8351430013,3815579.3169596475,481274.62061897176,1608608.0520990563,,,1852326.5,1928190.0987940305,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-07-29,3967486.9375894275,4569245.513608651,8536732.451198079,407591.371305831,399054.5,8536732.451198068,2219494.6893176907,3823970.8997848537,481170.02429096046,1608503.455771045,,,1868580.8,1944444.3987940305,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-07-30,3967486.9375894275,4537923.81147778,8505410.749067208,407591.371305831,393360.5,8505410.749067195,2202800.255794812,3807276.4662619755,485074.0556829681,1612407.4871630527,,,1850049.5,1925913.0987940305,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-07-31,4001895.3306683376,4439917.561366649,8441812.892034987,407660.32600137993,391937.0,8441812.892034976,2167857.2138955873,3772333.4243627507,446680.6474710619,1608422.4720300569,,,1825379.7,1901243.2987940304,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-08-01,4001895.3306683376,4425191.055449586,8427086.386117924,407660.32600137993,384345.0,8427086.386117913,2168625.3461311585,3773101.5565983215,450761.309318428,1612503.133877423,,,1805804.4,1881667.9987940304,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-08-04,6288566.287961173,2150906.97852942,8439473.266490594,408991.3830911461,68513.98179024362,8439473.26649058,1695522.3011651577,3784322.2307319804,455384.67736426246,1617491.836910768,,,0.0,1877845.5019996946,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-08-05,5762137.50951753,2703096.7555078575,8465234.265025388,409967.7388686582,583080.0,8465234.265025375,1780200.96326875,3804373.6590251913,339815.7922391072,1620556.3549291517,,,583080.0,1880490.5542228948,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-08-06,5962103.214268655,2509928.5569477053,8472031.771216359,410627.7657674816,585015.0,8472031.77121635,1648530.8531786478,3811110.3529757936,276382.70376905747,1618682.167169522,,,585015.0,1882425.5542228948,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-08-07,5897007.804995325,2578746.9747145143,8475754.77970984,410757.696724115,586305.0,8475754.779709829,1717439.3667406356,3814923.457264452,275002.6079738787,1617302.0713743432,,,586305.0,1883715.5542228948,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-08-08,6369375.33954219,2103641.0719892685,8473016.411531458,412212.7208997856,579855.0,8473016.411531448,1523786.0719892688,3819725.965644082,0.0,1616211.194816333,,,579855.0,1877265.5542228948,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-08-11,6682929.293326654,1800572.9172283544,8483502.210555008,413101.9685879218,585660.0,8483502.210554998,1214912.9172283544,3824406.764667632,0.0,1616211.194816333,,,585660.0,1883070.5542228948,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-08-12,6555409.687084091,1927689.4402563972,8483099.127340488,413356.4987401026,586305.0,8483099.127340479,1341384.4402563972,3823358.6814531116,0.0,1616211.194816333,,,586305.0,1883715.5542228948,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-08-13,6555409.687084091,1947040.984627698,8502450.67171179,413356.4987401026,591465.0,8502450.671711778,1355575.984627698,3837550.2258244124,0.0,1616211.194816333,,,591465.0,1888875.5542228948,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-08-14,7184175.244245574,1291898.6675450616,8476073.911790635,414616.54995685903,586305.0,8476073.911790624,705593.6675450616,3816333.465903258,0.0,1616211.194816333,,,586305.0,1883715.5542228948,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-08-15,7122454.393556399,1372706.7691053336,8495161.162661733,414739.7452676159,590175.0,8495161.162661722,782531.7691053336,3831550.7167743556,0.0,1616211.194816333,,,590175.0,1887585.5542228948,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-08-18,6328279.621453915,2192236.223683403,8520515.845137317,415990.97859510954,481805.5,8520515.845137307,912119.0236834029,3839043.088037301,0.0,1616211.194816333,,,1280117.2,1905447.8654355346,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-08-19,6104975.065923164,2411104.809126557,8516079.875049721,416233.63201157015,382486.0,8516079.87504971,977185.5591265569,3838321.1126132146,0.0,1616211.194816333,,,1433919.25,1901733.8707720228,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-08-20,6180230.942072122,2369854.5033243285,8550085.445396451,416384.4453906262,387368.8,8550085.44539644,913502.4783243283,3849893.9079599446,0.0,1616211.194816333,,,1456352.025,1924166.6457720227,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-08-21,6118126.653297507,2427165.398482122,8545292.05177963,416508.40604686295,386555.0,8545292.051779618,972863.698482122,3847150.839343123,0.0,1616211.194816333,,,1454301.7,1922116.3207720227,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-08-22,6131690.361859006,2466040.458770696,8597730.820629701,416783.06059117423,409665.0,8597730.82062969,971568.7587706959,3859419.6081931954,0.0,1616211.194816333,,,1494471.7,1962286.3207720227,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-08-25,5944774.926762105,2682805.400772865,8627580.32753497,417439.0028562637,406361.25,8627580.327534959,1175026.9507728647,3875962.365098464,0.0,1616211.194816333,,,1507778.45,1975593.0707720227,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-08-26,5744275.831478256,2888659.3439214313,8632935.175399687,417839.2006512414,408934.49999999994,8632935.175399676,1374751.7939214315,3875188.1129631815,0.0,1616211.194816333,,,1513907.5499999998,1981722.1707720226,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
2025-08-27,5487639.331581575,3091057.215699212,8578696.547280787,418892.53610634006,403718.25,8578696.547280775,1605000.6656992119,3848800.484844281,0.0,1616211.194816333,,,1486056.55,1953871.1707720228,0,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,0.0,1159813.6968481452
