year,strategy,symbol,pnl_scaled,pnl_native,gap,mcb_mode,target,mechanic,incremental_pnl
2025,ATRDR,603239.SH,-760.7059378298445,-749.1911574380462,IFCGR,independent,G100,ENTRY_ONLY,-11.514780391798354
2025,ATRDR,603283.SH,0.0,5889.637043814975,IFCGR,independent,G100,ENTRY_ONLY,-5889.637043814975
2025,ATRDR,603303.SH,370625.0887058303,2220.157589173934,IFCGR,independent,G100,ENTRY_ONLY,368404.93111665634
2025,ATRDR,603311.SH,2905.831538327606,2321.073665896176,IFCGR,independent,G100,ENTRY_ONLY,584.7578724314299
2025,ATRDR,603323.SH,0.0,6164.907589279806,IFCGR,independent,G100,ENTRY_ONLY,-6164.907589279806
2025,ATRDR,603335.SH,-313314.23161866143,-2045.0832656395796,IFCGR,independent,G100,ENTRY_ONLY,-311269.1483530218
2025,ATRDR,603378.SH,-2829.334519249358,-4339.578028028889,IFCGR,independent,G100,ENTRY_ONLY,1510.243508779531
2025,ATRDR,603383.SH,214632.62934613414,5910.906465044987,IFCGR,independent,G100,ENTRY_ONLY,208721.72288108914
2025,ATRDR,603477.SH,-50731.95608170639,-6556.261641942903,IFCGR,independent,G100,ENTRY_ONLY,-44175.69443976349
2025,ATRDR,603501.SH,22142.37514411239,9177.99952471233,IFCGR,independent,G100,ENTRY_ONLY,12964.37561940006
2025,ATRDR,603605.SH,-1111.6755043648664,-1785.8682514824468,IFCGR,independent,G100,ENTRY_ONLY,674.1927471175804
2025,ATRDR,603638.SH,252033.04025918688,9187.229278540799,IFCGR,independent,G100,ENTRY_ONLY,242845.81098064609
2025,ATRDR,603708.SH,-15448.602230319288,-1612.7937993729356,IFCGR,independent,G100,ENTRY_ONLY,-13835.808430946352
2025,ATRDR,603737.SH,38507.34330231778,4976.433737731422,IFCGR,independent,G100,ENTRY_ONLY,33530.909564586356
2025,ATRDR,603966.SH,285.34260962595,121.79039094701875,IFCGR,independent,G100,ENTRY_ONLY,163.55221867893124
2025,ATRDR,605108.SH,-197295.21695962804,-5648.300541076918,IFCGR,independent,G100,ENTRY_ONLY,-191646.91641855112
2025,ATRDR,605118.SH,321938.2570759044,9331.270251365058,IFCGR,independent,G100,ENTRY_ONLY,312606.9868245394
2025,ATRDR,605288.SH,-505737.01682338864,-679.3486384897551,IFCGR,independent,G100,ENTRY_ONLY,-505057.6681848989
2025,ATRDR,605339.SH,-506635.5522747671,-5608.381259198806,IFCGR,independent,G100,ENTRY_ONLY,-501027.17101556825
2025,IFCGR,000868.SZ,0.0,114.21853268570976,IFCGR,independent,G100,ENTRY_ONLY,-114.21853268570976
2025,IFCGR,002272.SZ,0.0,540.979143898383,IFCGR,independent,G100,ENTRY_ONLY,-540.979143898383
2025,IFCGR,002902.SZ,0.0,292.1012859106768,IFCGR,independent,G100,ENTRY_ONLY,-292.1012859106768
2025,IFCGR,300036.SZ,0.0,321.28403097037517,IFCGR,independent,G100,ENTRY_ONLY,-321.28403097037517
2025,IFCGR,300393.SZ,0.0,353.5043219051104,IFCGR,independent,G100,ENTRY_ONLY,-353.5043219051104
2025,IFCGR,300454.SZ,0.0,417.30869643025653,IFCGR,independent,G100,ENTRY_ONLY,-417.30869643025653
2025,IFCGR,300488.SZ,0.0,291.71118616417516,IFCGR,independent,G100,ENTRY_ONLY,-291.71118616417516
2025,IFCGR,300502.SZ,0.0,313.11690652908055,IFCGR,independent,G100,ENTRY_ONLY,-313.11690652908055
2025,IFCGR,300595.SZ,0.0,283.2071485247443,IFCGR,independent,G100,ENTRY_ONLY,-283.2071485247443
2025,IFCGR,300634.SZ,7641742.297491722,1157.201878401781,IFCGR,independent,G100,ENTRY_ONLY,7640585.09561332
2025,IFCGR,300678.SZ,0.0,355.9697442067527,IFCGR,independent,G100,ENTRY_ONLY,-355.9697442067527
2025,IFCGR,300769.SZ,0.0,305.8500106191923,IFCGR,independent,G100,ENTRY_ONLY,-305.8500106191923
2025,IFCGR,300833.SZ,0.0,432.43721380483476,IFCGR,independent,G100,ENTRY_ONLY,-432.43721380483476
2025,IFCGR,300852.SZ,0.0,1162.1102308566358,IFCGR,independent,G100,ENTRY_ONLY,-1162.1102308566358
2025,IFCGR,300979.SZ,0.0,-296.29259166960946,IFCGR,independent,G100,ENTRY_ONLY,296.29259166960946
2025,IFCGR,300996.SZ,0.0,-337.1460113099238,IFCGR,independent,G100,ENTRY_ONLY,337.1460113099238
2025,IFCGR,301051.SZ,0.0,416.9422979294077,IFCGR,independent,G100,ENTRY_ONLY,-416.9422979294077
2025,IFCGR,301086.SZ,0.0,235.43075000005865,IFCGR,independent,G100,ENTRY_ONLY,-235.43075000005865
2025,IFCGR,301459.SZ,0.0,421.8469427781383,IFCGR,independent,G100,ENTRY_ONLY,-421.8469427781383
2025,IFCGR,301498.SZ,-6025600.662068553,-755.5777547460584,IFCGR,independent,G100,ENTRY_ONLY,-6024845.084313807
2025,IFCGR,301510.SZ,0.0,273.0638592293417,IFCGR,independent,G100,ENTRY_ONLY,-273.0638592293417
2025,IFCGR,301516.SZ,0.0,241.7763920953348,IFCGR,independent,G100,ENTRY_ONLY,-241.7763920953348
2025,IFCGR,600822.SH,5393.248634829419,148.52785697225045,IFCGR,independent,G100,ENTRY_ONLY,5244.720777857168
2025,IFCGR,601869.SH,0.0,301.12462467736987,IFCGR,independent,G100,ENTRY_ONLY,-301.12462467736987
2025,IFCGR,601966.SH,0.0,-345.43476554177687,IFCGR,independent,G100,ENTRY_ONLY,345.43476554177687
2025,IFCGR,603283.SH,0.0,-616.8244014804404,IFCGR,independent,G100,ENTRY_ONLY,616.8244014804404
2025,IFCGR,603730.SH,0.0,276.2074415900279,IFCGR,independent,G100,ENTRY_ONLY,-276.2074415900279
2025,IFCGR,605178.SH,2371943.45508226,439.3361143198563,IFCGR,independent,G100,ENTRY_ONLY,2371504.11896794
2025,MCB,000035.SZ,-2403.885196208532,-2367.497666224983,IFCGR,independent,G100,ENTRY_ONLY,-36.38752998354903
2025,MCB,000049.SZ,0.0,530.6438016180182,IFCGR,independent,G100,ENTRY_ONLY,-530.6438016180182
2025,MCB,000099.SZ,51048.049378664,1189.5016653415223,IFCGR,independent,G100,ENTRY_ONLY,49858.54771332248
2025,MCB,000166.SZ,12525.677657823544,652.2851329427722,IFCGR,independent,G100,ENTRY_ONLY,11873.392524880772
2025,MCB,000513.SZ,0.0,5511.491992268202,IFCGR,independent,G100,ENTRY_ONLY,-5511.491992268202
2025,MCB,000541.SZ,-95886.61037093645,-3470.7388289562587,IFCGR,independent,G100,ENTRY_ONLY,-92415.87154198019
2025,MCB,000728.SZ,21982.02058843878,1144.7320946283917,IFCGR,independent,G100,ENTRY_ONLY,20837.28849381039
2025,MCB,000729.SZ,51572.5663839886,1208.7104035184893,IFCGR,independent,G100,ENTRY_ONLY,50363.85598047011
2025,MCB,000735.SZ,-23455.295934427064,-3031.2069337053545,IFCGR,independent,G100,ENTRY_ONLY,-20424.08900072171
2025,MCB,000768.SZ,-1418.7259025681342,-1397.2506959319944,IFCGR,independent,G100,ENTRY_ONLY,-21.475206636139774
2025,MCB,000876.SZ,-18235.705982963143,-2356.6617352048447,IFCGR,independent,G100,ENTRY_ONLY,-15879.044247758298
2025,MCB,000901.SZ,33443.47199777537,1210.5293574229,IFCGR,independent,G100,ENTRY_ONLY,32232.94264035247
2025,MCB,000921.SZ,-3538.0048215473144,-3484.450160647102,IFCGR,independent,G100,ENTRY_ONLY,-53.554660900212184
2025,MCB,000922.SZ,10142.800758252328,8101.7042550100305,IFCGR,independent,G100,ENTRY_ONLY,2041.0965032422973
2025,MCB,000955.SZ,0.0,-1099.1126303205747,IFCGR,independent,G100,ENTRY_ONLY,1099.1126303205747
2025,MCB,001319.SZ,0.0,-3656.6890318308288,IFCGR,independent,G100,ENTRY_ONLY,3656.6890318308288
2025,MCB,001338.SZ,-149405.9354264757,-5037.498001922577,IFCGR,independent,G100,ENTRY_ONLY,-144368.43742455315
2025,MCB,002033.SZ,-118083.26131936617,-1546.740460847359,IFCGR,independent,G100,ENTRY_ONLY,-116536.52085851881
2025,MCB,002049.SZ,743.5644152721725,593.9324976075586,IFCGR,independent,G100,ENTRY_ONLY,149.63191766461387
2025,MCB,002100.SZ,54696.954104186385,5710.219417177308,IFCGR,independent,G100,ENTRY_ONLY,48986.73468700908
2025,MCB,002119.SZ,-1175.1090003709014,-2639.3804163170134,IFCGR,independent,G100,ENTRY_ONLY,1464.271415946112
2025,MCB,002123.SZ,152481.66925552278,5519.269563726455,IFCGR,independent,G100,ENTRY_ONLY,146962.39969179634
2025,MCB,002157.SZ,-13350.251832076174,-1725.2980321900322,IFCGR,independent,G100,ENTRY_ONLY,-11624.953799886141
2025,MCB,002159.SZ,-1707.873982346733,-175.1430833692575,IFCGR,independent,G100,ENTRY_ONLY,-1532.7308989774756
2025,MCB,002252.SZ,-66781.3867013841,-739.2601564531069,IFCGR,independent,G100,ENTRY_ONLY,-66042.12654493099
2025,MCB,002315.SZ,6801.0193458422655,5432.409517438842,IFCGR,independent,G100,ENTRY_ONLY,1368.6098284034233
2025,MCB,002349.SZ,203.77291432314996,857.8239228464445,IFCGR,independent,G100,ENTRY_ONLY,-654.0510085232945
2025,MCB,002352.SZ,57267.11243847245,633.9385357507927,IFCGR,independent,G100,ENTRY_ONLY,56633.17390272166
2025,MCB,002358.SZ,-30065.92552566115,-3138.804245022795,IFCGR,independent,G100,ENTRY_ONLY,-26927.121280638356
2025,MCB,002403.SZ,0.0,3754.0704692561267,IFCGR,independent,G100,ENTRY_ONLY,-3754.0704692561267
2025,MCB,002429.SZ,-83260.01585645438,-1940.0922997658781,IFCGR,independent,G100,ENTRY_ONLY,-81319.9235566885
2025,MCB,002438.SZ,6357.353803001417,5078.025447209475,IFCGR,independent,G100,ENTRY_ONLY,1279.3283557919422
2025,MCB,002442.SZ,2953.020472315955,2358.766488262976,IFCGR,independent,G100,ENTRY_ONLY,594.2539840529789
2025,MCB,002461.SZ,-90087.2209042348,-1019.5953198855786,IFCGR,independent,G100,ENTRY_ONLY,-89067.62558434921
2025,MCB,002611.SZ,39527.23952324939,5531.267740204661,IFCGR,independent,G100,ENTRY_ONLY,33995.971783044726
2025,MCB,002649.SZ,18771.662526992266,977.5500153740577,IFCGR,independent,G100,ENTRY_ONLY,17794.11251161821
2025,MCB,002747.SZ,235515.18626824784,1494.354754926113,IFCGR,independent,G100,ENTRY_ONLY,234020.83151332173
2025,MCB,002753.SZ,0.0,5740.6021569098375,IFCGR,independent,G100,ENTRY_ONLY,-5740.6021569098375
2025,MCB,002829.SZ,5585.537750927695,5500.989652413387,IFCGR,independent,G100,ENTRY_ONLY,84.54809851430764
2025,MCB,002840.SZ,14455.375422296813,1509.1035098912253,IFCGR,independent,G100,ENTRY_ONLY,12946.271912405587
2025,MCB,002871.SZ,19486.242322980725,705.3295303607865,IFCGR,independent,G100,ENTRY_ONLY,18780.912792619936
2025,MCB,002929.SZ,1.234621578135302,5709.368046632095,IFCGR,independent,G100,ENTRY_ONLY,-5708.133425053959
2025,MCB,002937.SZ,-137264.03533441946,-4968.447788605873,IFCGR,independent,G100,ENTRY_ONLY,-132295.58754581359
2025,MCB,002997.SZ,-138568.87864053212,-5015.678265423334,IFCGR,independent,G100,ENTRY_ONLY,-133553.20037510878
2025,MCB,300005.SZ,29257.928416842362,987.7258377356484,IFCGR,independent,G100,ENTRY_ONLY,28270.202579106714
2025,MCB,300014.SZ,0.0,-493.59304663794916,IFCGR,independent,G100,ENTRY_ONLY,493.59304663794916
2025,MCB,300160.SZ,5941.344304140075,4745.732029702733,IFCGR,independent,G100,ENTRY_ONLY,1195.6122744373424
2025,MCB,300194.SZ,20.66076527990117,86.97573365078279,IFCGR,independent,G100,ENTRY_ONLY,-66.31496837088162
2025,MCB,300226.SZ,91038.30966211949,4740.896065112283,IFCGR,independent,G100,ENTRY_ONLY,86297.4135970072
2025,MCB,300231.SZ,-11985.406158200698,-624.1500430431333,IFCGR,independent,G100,ENTRY_ONLY,-11361.256115157565
2025,MCB,300242.SZ,0.0,1237.6442792510934,IFCGR,independent,G100,ENTRY_ONLY,-1237.6442792510934
2025,MCB,300263.SZ,0.0,-2040.276986495322,IFCGR,independent,G100,ENTRY_ONLY,2040.276986495322
2025,MCB,300318.SZ,-103734.9985201601,-1148.3312195744984,IFCGR,independent,G100,ENTRY_ONLY,-102586.6673005856
2025,MCB,300331.SZ,2513.853982135861,4934.650284665746,IFCGR,independent,G100,ENTRY_ONLY,-2420.796302529885
2025,MCB,300342.SZ,-2947.5522393646124,-2902.935239494102,IFCGR,independent,G100,ENTRY_ONLY,-44.616999870510426
2025,MCB,300404.SZ,551.1706506483233,2320.2660239092147,IFCGR,independent,G100,ENTRY_ONLY,-1769.0953732608914
2025,MCB,300412.SZ,0.0,4829.702717756016,IFCGR,independent,G100,ENTRY_ONLY,-4829.702717756016
2025,MCB,300424.SZ,-43663.90524792718,-1580.4710457653382,IFCGR,independent,G100,ENTRY_ONLY,-42083.434202161836
2025,MCB,300458.SZ,-16699.770524129155,-869.6545076458533,IFCGR,independent,G100,ENTRY_ONLY,-15830.116016483302
2025,MCB,300470.SZ,-57450.838444693596,-2079.5067734141994,IFCGR,independent,G100,ENTRY_ONLY,-55371.3316712794
2025,MCB,300498.SZ,22659.5449400738,2365.5974198261174,IFCGR,independent,G100,ENTRY_ONLY,20293.947520247682
2025,MCB,300501.SZ,-265440.96828888566,-6221.161411707595,IFCGR,independent,G100,ENTRY_ONLY,-259219.80687717808
2025,MCB,300503.SZ,0.0,2985.3095916440943,IFCGR,independent,G100,ENTRY_ONLY,-2985.3095916440943
2025,MCB,300538.SZ,610.0936052026591,487.32081749740973,IFCGR,independent,G100,ENTRY_ONLY,122.77278770524936
2025,MCB,300542.SZ,-21348.231714816997,-1111.727009316317,IFCGR,independent,G100,ENTRY_ONLY,-20236.50470550068
2025,MCB,300571.SZ,-0.6217841821741779,-2875.370724500226,IFCGR,independent,G100,ENTRY_ONLY,2874.748940318052
2025,MCB,300573.SZ,1147.2543192067697,4829.602618549114,IFCGR,independent,G100,ENTRY_ONLY,-3682.348299342344
2025,MCB,300586.SZ,0.0,2784.3017767009005,IFCGR,independent,G100,ENTRY_ONLY,-2784.3017767009005
2025,MCB,300594.SZ,-482.3341635623801,-475.03308742679656,IFCGR,independent,G100,ENTRY_ONLY,-7.301076135583571
2025,MCB,300604.SZ,-21409.497461902363,-1114.9174743014617,IFCGR,independent,G100,ENTRY_ONLY,-20294.5799876009
2025,MCB,300629.SZ,79786.05909212702,1343.1875391895883,IFCGR,independent,G100,ENTRY_ONLY,78442.87155293743
2025,MCB,300673.SZ,11646.783820828365,1215.8938685083122,IFCGR,independent,G100,ENTRY_ONLY,10430.889952320053
2025,MCB,300710.SZ,-7229.561370184179,-261.68324510327875,IFCGR,independent,G100,ENTRY_ONLY,-6967.878125080901
2025,MCB,300713.SZ,598.367401539901,589.309934153749,IFCGR,independent,G100,ENTRY_ONLY,9.057467386151984
2025,MCB,300719.SZ,130402.98466255632,4720.103260812564,IFCGR,independent,G100,ENTRY_ONLY,125682.88140174375
2025,MCB,300730.SZ,91038.30966211925,4740.896065112276,IFCGR,independent,G100,ENTRY_ONLY,86297.41359700698
2025,MCB,300738.SZ,-0.42598227825970625,-1969.9069342371222,IFCGR,independent,G100,ENTRY_ONLY,1969.4809519588625
2025,MCB,300761.SZ,756.8991904863215,97.81663299973297,IFCGR,independent,G100,ENTRY_ONLY,659.0825574865885
2025,MCB,300762.SZ,291723.01282227784,4911.117558335354,IFCGR,independent,G100,ENTRY_ONLY,286811.8952639425
2025,MCB,300763.SZ,2014.1192790360365,1608.806001615234,IFCGR,independent,G100,ENTRY_ONLY,405.3132774208025
2025,MCB,300766.SZ,0.0,1400.5189704052827,IFCGR,independent,G100,ENTRY_ONLY,-1400.5189704052827
2025,MCB,300780.SZ,10.804408627278463,8.630172812700039,IFCGR,independent,G100,ENTRY_ONLY,2.1742358145784237
2025,MCB,300815.SZ,4796.082968455208,4723.484820634545,IFCGR,independent,G100,ENTRY_ONLY,72.59814782066314
2025,MCB,300845.SZ,0.0,4667.224367582297,IFCGR,independent,G100,ENTRY_ONLY,-4667.224367582297
2025,MCB,300847.SZ,91038.30966211937,4740.89606511228,IFCGR,independent,G100,ENTRY_ONLY,86297.4135970071
2025,MCB,300849.SZ,-179892.11834714934,-2035.9953399609585,IFCGR,independent,G100,ENTRY_ONLY,-177856.12300718838
2025,MCB,300859.SZ,-1112.8315989614348,-114.1212756488203,IFCGR,independent,G100,ENTRY_ONLY,-998.7103233126145
2025,MCB,300883.SZ,0.0,902.1925470742972,IFCGR,independent,G100,ENTRY_ONLY,-902.1925470742972
2025,MCB,300893.SZ,-69.24656508826592,-291.50763390200154,IFCGR,independent,G100,ENTRY_ONLY,222.26106881373562
2025,MCB,300909.SZ,-88267.58202405681,-3194.958327172568,IFCGR,independent,G100,ENTRY_ONLY,-85072.62369688424
2025,MCB,300925.SZ,-41298.059427265194,-2150.630961428771,IFCGR,independent,G100,ENTRY_ONLY,-39147.42846583642
2025,MCB,300926.SZ,-87324.6778694496,-2034.8054629984981,IFCGR,independent,G100,ENTRY_ONLY,-85289.8724064511
2025,MCB,300928.SZ,-43626.94894275116,-1579.1333649061125,IFCGR,independent,G100,ENTRY_ONLY,-42047.815577845045
2025,MCB,300991.SZ,0.0,1562.6748449159386,IFCGR,independent,G100,ENTRY_ONLY,-1562.6748449159386
2025,MCB,301007.SZ,47694.70388275762,1726.3709715160844,IFCGR,independent,G100,ENTRY_ONLY,45968.33291124153
2025,MCB,301021.SZ,-3522.3992283924636,-3469.080788834981,IFCGR,independent,G100,ENTRY_ONLY,-53.318439557482634
2025,MCB,301028.SZ,-72710.49065788847,-2631.8494545019967,IFCGR,independent,G100,ENTRY_ONLY,-70078.64120338648
2025,MCB,301083.SZ,-1123.9768307330523,-1106.9632309598092,IFCGR,independent,G100,ENTRY_ONLY,-17.013599773243186
2025,MCB,301153.SZ,-26152.092871019035,-3659.608649149919,IFCGR,independent,G100,ENTRY_ONLY,-22492.484221869116
2025,MCB,301168.SZ,4796.082968455215,4723.484820634552,IFCGR,independent,G100,ENTRY_ONLY,72.59814782066314
2025,MCB,301170.SZ,-53486.29880335939,-1936.0051769046877,IFCGR,independent,G100,ENTRY_ONLY,-51550.2936264547
2025,MCB,301199.SZ,375.70319628935977,300.0981934424635,IFCGR,independent,G100,ENTRY_ONLY,75.60500284689624
2025,MCB,301201.SZ,1147.2543192067706,4829.602618549114,IFCGR,independent,G100,ENTRY_ONLY,-3682.348299342343
2025,MCB,301233.SZ,-30089.5671036942,-1089.1304686783483,IFCGR,independent,G100,ENTRY_ONLY,-29000.436635015853
2025,MCB,301252.SZ,2025.2165514618464,1617.670103491444,IFCGR,independent,G100,ENTRY_ONLY,407.54644797040237
2025,MCB,301290.SZ,0.0,4662.394825366664,IFCGR,independent,G100,ENTRY_ONLY,-4662.394825366664
2025,MCB,301349.SZ,0.0,-1704.805836170617,IFCGR,independent,G100,ENTRY_ONLY,1704.805836170617
2025,MCB,301378.SZ,91038.30966211925,4740.8960651122725,IFCGR,independent,G100,ENTRY_ONLY,86297.41359700698
2025,MCB,301418.SZ,-473.7724026396845,-1076.8377134217335,IFCGR,independent,G100,ENTRY_ONLY,603.065310782049
2025,MCB,301512.SZ,-11241.841637506615,-585.4282991597174,IFCGR,independent,G100,ENTRY_ONLY,-10656.413338346898
2025,MCB,600050.SH,-0.4565245965375393,-2155.418130527214,IFCGR,independent,G100,ENTRY_ONLY,2154.9616059306763
2025,MCB,600054.SH,4736.966189303836,496.24088400172525,IFCGR,independent,G100,ENTRY_ONLY,4240.72530530211
2025,MCB,600067.SH,0.0,-280.8778480717301,IFCGR,independent,G100,ENTRY_ONLY,280.8778480717301
2025,MCB,600076.SH,1577.8423830792963,1553.958635588293,IFCGR,independent,G100,ENTRY_ONLY,23.883747491003305
2025,MCB,600137.SH,-97793.65238626197,-3301.4407531616453,IFCGR,independent,G100,ENTRY_ONLY,-94492.21163310032
2025,MCB,600171.SH,10565.893019132433,550.2277099027124,IFCGR,independent,G100,ENTRY_ONLY,10015.66530922972
2025,MCB,600177.SH,-18199.613355479945,-614.4053704656153,IFCGR,independent,G100,ENTRY_ONLY,-17585.20798501433
2025,MCB,600269.SH,0.0,412.3259511602887,IFCGR,independent,G100,ENTRY_ONLY,-412.3259511602887
2025,MCB,600345.SH,0.0,-1193.9675087860523,IFCGR,independent,G100,ENTRY_ONLY,1193.9675087860523
2025,MCB,600372.SH,-2074.1762100402775,-2042.779473976072,IFCGR,independent,G100,ENTRY_ONLY,-31.39673606420547
2025,MCB,600416.SH,20216.91032983968,731.7769958898134,IFCGR,independent,G100,ENTRY_ONLY,19485.133333949867
2025,MCB,600519.SH,-132622.87188276916,-3183.3896897613013,IFCGR,independent,G100,ENTRY_ONLY,-129439.48219300786
2025,MCB,600566.SH,-336.9216122173493,-1465.1166352379005,IFCGR,independent,G100,ENTRY_ONLY,1128.1950230205512
2025,MCB,600645.SH,-145972.46969431033,-1615.8938308153738,IFCGR,independent,G100,ENTRY_ONLY,-144356.57586349495
2025,MCB,600692.SH,5857.123995314585,819.620125169793,IFCGR,independent,G100,ENTRY_ONLY,5037.503870144792
2025,MCB,600739.SH,26131.37676816061,1360.8132857028177,IFCGR,independent,G100,ENTRY_ONLY,24770.563482457794
2025,MCB,600742.SH,11735.347848105477,424.7759649669897,IFCGR,independent,G100,ENTRY_ONLY,11310.571883138487
2025,MCB,600839.SH,-5955.943833173756,-833.4485378754492,IFCGR,independent,G100,ENTRY_ONLY,-5122.495295298307
2025,MCB,600850.SH,2682.715494939439,2142.856599312443,IFCGR,independent,G100,ENTRY_ONLY,539.858895626996
2025,MCB,600855.SH,327144.51004771236,5592.77125109965,IFCGR,independent,G100,ENTRY_ONLY,321551.7387966127
2025,MCB,600879.SH,24826.383273128886,898.6227803367583,IFCGR,independent,G100,ENTRY_ONLY,23927.760492792127
2025,MCB,600906.SH,21877.455743581522,1139.2867929375716,IFCGR,independent,G100,ENTRY_ONLY,20738.16895064395
2025,MCB,600926.SH,0.0,3698.1835126977603,IFCGR,independent,G100,ENTRY_ONLY,-3698.1835126977603
2025,MCB,600958.SH,28146.86318347548,1465.7714253158742,IFCGR,independent,G100,ENTRY_ONLY,26681.091758159608
2025,MCB,601066.SH,27719.12999610766,1443.4968620859945,IFCGR,independent,G100,ENTRY_ONLY,26275.633134021664
2025,MCB,601117.SH,-300.11797804039816,-295.5751022234617,IFCGR,independent,G100,ENTRY_ONLY,-4.54287581693643
2025,MCB,601118.SH,-13996.286051534058,-1808.7872113888952,IFCGR,independent,G100,ENTRY_ONLY,-12187.498840145163
2025,MCB,601128.SH,0.0,2302.1330949910125,IFCGR,independent,G100,ENTRY_ONLY,-2302.1330949910125
2025,MCB,601688.SH,5461.337681146455,284.40372431003925,IFCGR,independent,G100,ENTRY_ONLY,5176.933956836416
2025,MCB,601777.SH,2850.380399256999,5653.267962543083,IFCGR,independent,G100,ENTRY_ONLY,-2802.8875632860836
2025,MCB,601827.SH,-110182.5324080633,-1272.8777996699864,IFCGR,independent,G100,ENTRY_ONLY,-108909.65460839332
2025,MCB,601886.SH,0.0,-1827.9592305905608,IFCGR,independent,G100,ENTRY_ONLY,1827.9592305905608
2025,MCB,601888.SH,-3937.5332545745187,-508.8606912626128,IFCGR,independent,G100,ENTRY_ONLY,-3428.672563311906
2025,MCB,601901.SH,-985.5287220292957,-57.20883345304901,IFCGR,independent,G100,ENTRY_ONLY,-928.3198885762467
2025,MCB,601919.SH,0.0,347.03422447021876,IFCGR,independent,G100,ENTRY_ONLY,-347.03422447021876
2025,MCB,603000.SH,-1962.648102351961,-274.64432793310357,IFCGR,independent,G100,ENTRY_ONLY,-1688.0037744188573
2025,MCB,603025.SH,281.8131581507987,225.10220962888707,IFCGR,independent,G100,ENTRY_ONLY,56.71094852191163
2025,MCB,603061.SH,2301.1535040721355,1838.0786115909868,IFCGR,independent,G100,ENTRY_ONLY,463.0748924811487
2025,MCB,603071.SH,3520.9884502181158,2812.4388705717283,IFCGR,independent,G100,ENTRY_ONLY,708.5495796463874
2025,MCB,603085.SH,-46693.68897003331,-1129.165904969661,IFCGR,independent,G100,ENTRY_ONLY,-45564.52306506365
2025,MCB,603237.SH,-28729.862574553117,-994.3023000446556,IFCGR,independent,G100,ENTRY_ONLY,-27735.56027450846
2025,MCB,603239.SH,-448.58379300228205,-441.7935950994214,IFCGR,independent,G100,ENTRY_ONLY,-6.790197902860655
2025,MCB,603311.SH,1562.295085370708,1366.2131098184036,IFCGR,independent,G100,ENTRY_ONLY,196.08197555230436
2025,MCB,603323.SH,0.0,3636.082307377779,IFCGR,independent,G100,ENTRY_ONLY,-3636.082307377779
2025,MCB,603477.SH,-29970.332172656374,-3873.167021263922,IFCGR,independent,G100,ENTRY_ONLY,-26097.16515139245
2025,MCB,603698.SH,24336.85114420348,980.922228808965,IFCGR,independent,G100,ENTRY_ONLY,23355.928915394514
2025,MCB,603708.SH,-8789.193952461705,-947.2801160441086,IFCGR,independent,G100,ENTRY_ONLY,-7841.913836417596
2025,MCB,603737.SH,21634.591366477485,2939.87032384122,IFCGR,independent,G100,ENTRY_ONLY,18694.721042636265
2025,MCB,603881.SH,-13333.873527386808,-1894.1243887497549,IFCGR,independent,G100,ENTRY_ONLY,-11439.749138637053
2025,MCB,605268.SH,-219.29513905955537,-236.75633588820347,IFCGR,independent,G100,ENTRY_ONLY,17.4611968286481
2025,MCB,605339.SH,-290112.2523587728,-3298.7210732849007,IFCGR,independent,G100,ENTRY_ONLY,-286813.5312854879
2025,SMV6,159201.SZ,7194.601287680038,11710.919342288049,IFCGR,independent,G100,ENTRY_ONLY,-4516.318054608011
2025,SMV6,159235.SZ,368.49246291200006,2096.350649967996,IFCGR,independent,G100,ENTRY_ONLY,-1727.858187055996
2025,SMV6,159399.SZ,3386.11405635524,9367.011980492785,IFCGR,independent,G100,ENTRY_ONLY,-5980.8979241375455
2025,SMV6,159516.SZ,45415.14027608445,95029.81676968804,IFCGR,independent,G100,ENTRY_ONLY,-49614.67649360359
2025,SMV6,159638.SZ,5109.427461504005,5109.427461504005,IFCGR,independent,G100,ENTRY_ONLY,0.0
2025,SMV6,159790.SZ,0.0,60365.18441737605,IFCGR,independent,G100,ENTRY_ONLY,-60365.18441737605
2025,SMV6,159837.SZ,-43.95300627200004,-387.50405529600175,IFCGR,independent,G100,ENTRY_ONLY,343.5510490240017
2025,SMV6,159880.SZ,3110.9400888080127,5540.572857872012,IFCGR,independent,G100,ENTRY_ONLY,-2429.632769063999
2025,SMV6,159905.SZ,-410.44162716798746,2620.9102166720395,IFCGR,independent,G100,ENTRY_ONLY,-3031.351843840027
2025,SMV6,159938.SZ,0.0,-242.48733467199963,IFCGR,independent,G100,ENTRY_ONLY,242.48733467199963
2025,SMV6,159967.SZ,-114137.99261281581,-43667.73579471986,IFCGR,independent,G100,ENTRY_ONLY,-70470.25681809595
2025,SMV6,159980.SZ,41941.32384784031,39457.936787536135,IFCGR,independent,G100,ENTRY_ONLY,2483.3870603041723
2025,SMV6,159992.SZ,0.0,-7959.573560640041,IFCGR,independent,G100,ENTRY_ONLY,7959.573560640041
2025,SMV6,159993.SZ,45144.73430044812,10010.450717984,IFCGR,independent,G100,ENTRY_ONLY,35134.28358246412
2025,SMV6,510180.SH,-286.413128592003,0.0,IFCGR,independent,G100,ENTRY_ONLY,-286.413128592003
2025,SMV6,512010.SH,0.0,-5311.526437839959,IFCGR,independent,G100,ENTRY_ONLY,5311.526437839959
2025,SMV6,512070.SH,60944.00520841614,37904.78075296001,IFCGR,independent,G100,ENTRY_ONLY,23039.224455456133
