gap,mcb_mode,target,mechanic,state_family,decision_at,state_as_of,year,from_state,to_state,forward_1d_incremental_pnl,forward_3d_incremental_pnl,forward_5d_incremental_pnl,forward_10d_incremental_pnl,forward_20d_incremental_pnl,interpretation
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-05-18 09:30:00,2020-05-15 15:00:00,2020,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,26762.537643788382,172666.18302644882,214955.2723120153,289856.6783005353,312825.667402816,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-05-19 09:30:00,2020-05-18 15:00:00,2020,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,64588.00890345778,142633.66641110554,100050.2023604121,292055.89285412244,283134.29347271565,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-05-21 09:30:00,2020-05-20 15:00:00,2020,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-3269.9789715548977,-45853.443022248335,148297.56244904548,149569.4199831048,136872.8533766484,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-05-29 09:30:00,2020-05-28 15:00:00,2020,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,19307.834798250347,51973.63647541497,55397.55770931952,44140.04416688066,31172.88101092819,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-08-10 09:30:00,2020-08-07 15:00:00,2020,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,0.0,0.0,58828.79529346153,-42987.37392787915,12292.566887411289,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-08-14 09:30:00,2020-08-13 15:00:00,2020,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,58828.79529346153,-8033.877894927748,-39710.810060075484,-30389.100657879375,-82920.30122920126,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-09-01 09:30:00,2020-08-31 15:00:00,2020,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,29550.638600832783,32788.818291495554,36899.03520903271,-11053.421202346683,-52019.630096074194,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-09-02 09:30:00,2020-09-01 15:00:00,2020,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,5660.677786038257,4859.9830564642325,14047.998448959552,-59630.58306523971,-81570.26869690698,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-09-04 09:30:00,2020-09-03 15:00:00,2020,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,1621.803365801461,10809.81875829678,-93591.06475081109,-84808.44838756975,-84808.44838756975,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-09-07 09:30:00,2020-09-04 15:00:00,2020,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,2488.4135517356917,6667.422377875075,-81666.59844063595,-86430.25175337121,-86430.25175337121,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-09-08 09:30:00,2020-09-07 15:00:00,2020,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,6699.6018407596275,-97701.28166834824,-47952.45641137939,-88918.6653051069,-101033.91967486031,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-09-09 09:30:00,2020-09-08 15:00:00,2020,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,-2520.5930146202445,-90854.61383313127,-73678.58151419926,-95618.26714586653,-135100.2678102646,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-09-10 09:30:00,2020-09-09 15:00:00,2020,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-101880.29049448762,-52131.46523751877,-87327.75431291386,-93097.67413124628,-125560.52305289451,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-10-19 09:30:00,2020-10-16 15:00:00,2020,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,-28325.85789610073,-25928.692494470626,-5063.806914664805,-75921.63295085542,-165.27435597311683,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-10-21 09:30:00,2020-10-20 15:00:00,2020,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-23073.79706643056,-2208.91148662474,-17297.523819129914,9008.485449719243,3914.12429537531,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-11-04 09:30:00,2020-11-03 15:00:00,2020,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,-17729.727546862327,-5236.065402722916,-2967.623116350731,-5094.361154343931,-3960.9972045486775,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-11-05 09:30:00,2020-11-04 15:00:00,2020,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,13552.97400812246,17948.311848175712,11155.11959524732,13544.531804702247,14195.435470388273,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-11-06 09:30:00,2020-11-05 15:00:00,2020,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,-1059.31186398305,1209.1304223891348,-1109.8676827689633,-2223.21799775213,-3221.4286074871193,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-11-09 09:30:00,2020-11-06 15:00:00,2020,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,5454.649704036303,-1338.5425488920882,-1082.7989749293772,4346.8579466426745,191.00417485553817,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-11-24 09:30:00,2020-11-23 15:00:00,2020,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,3362.561971247196,-8581.955549808219,-8584.750881776214,-12790.591917094775,57212.68421177659,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-11-26 09:30:00,2020-11-25 15:00:00,2020,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-2196.0137409400195,-2198.809072908014,991.4974505780265,-14251.094585929997,63343.78064949345,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-11-30 09:30:00,2020-11-27 15:00:00,2020,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,-2651.927016680129,538.3795068059117,-972.389644587412,-11959.618844297715,62791.03824669402,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2020-12-08 09:30:00,2020-12-07 15:00:00,2020,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-1403.8286454100162,-1912.9323583524674,-9602.993710563518,70003.27612887137,119499.70826452784,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2021-03-02 09:30:00,2021-03-01 15:00:00,2021,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,-8233.72664632462,3166.2530387230217,19607.494421796873,8379.618662497956,60556.90566775854,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2021-03-30 09:30:00,2021-03-29 15:00:00,2021,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,32851.14061923232,96997.40494544525,140784.83690682426,112151.09446082544,199800.0247377092,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2021-04-07 09:30:00,2021-04-06 15:00:00,2021,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,1609.5685980208218,-491.4023551866394,-28633.742445998825,50917.813008606434,52074.70486951899,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2021-04-16 09:30:00,2021-04-15 15:00:00,2021,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,17093.731877516955,38265.07749067526,55423.25223456789,50602.556621376425,93463.99080531579,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2021-04-19 09:30:00,2021-04-16 15:00:00,2021,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,43213.23851370998,29496.165466282517,45561.719363063574,25675.474563621916,50806.359169778414,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2021-04-27 09:30:00,2021-04-26 15:00:00,2021,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-8477.803145988844,-4237.6988375661895,-14269.490184176713,-12681.21312193852,-43137.41948435828,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2021-04-29 09:30:00,2021-04-28 15:00:00,2021,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,9615.659198725596,-416.1321478849277,482.9070713818073,54154.84244001191,-19426.033319470473,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2021-04-30 09:30:00,2021-04-29 15:00:00,2021,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-7833.350180237554,-11180.587269788608,-2456.6233783597127,42861.43418393936,-25906.071382600814,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2021-05-17 09:30:00,2021-05-14 15:00:00,2021,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,7777.261663827114,-19464.387151540257,-75403.68460982665,-78409.5885181427,-67557.58170773834,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2021-05-18 09:30:00,2021-05-17 15:00:00,2021,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-1677.749057346955,-38603.38204115443,-82058.93353999872,-73580.87575948238,-73238.57537603937,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2021-05-27 09:30:00,2021-05-26 15:00:00,2021,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,3150.760700370185,13008.788828966208,12197.295326804742,14013.583123090677,51840.795378521085,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2021-06-30 09:30:00,2021-06-29 15:00:00,2021,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-6513.193690769374,-64802.42381667998,-64802.42381667998,-64802.42381667998,-64802.42381667998,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2021-07-14 09:30:00,2021-07-13 15:00:00,2021,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,0.0,0.0,0.0,0.0,187013.50630258955,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2021-07-16 09:30:00,2021-07-15 15:00:00,2021,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,0.0,0.0,0.0,0.0,171807.80600591097,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2021-08-17 09:30:00,2021-08-16 15:00:00,2021,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,16714.02864456456,45501.927446655,59697.20937184896,126989.03067342564,151275.0798033839,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2021-08-18 09:30:00,2021-08-17 15:00:00,2021,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,26873.406513105147,26504.073127431795,84814.52570508607,109574.89129391685,116000.85233771149,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2021-08-24 09:30:00,2021-08-23 15:00:00,2021,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,41831.344977801666,77762.64199106116,67291.82130157668,76470.46460411232,70989.87945524137,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2021-09-23 09:30:00,2021-09-22 15:00:00,2021,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,3911.5070171430702,3911.5070171430702,3911.5070171430702,167013.86134107038,272505.03311479,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2021-09-24 09:30:00,2021-09-23 15:00:00,2021,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,0.0,0.0,0.0,178557.05099253822,232993.1944601126,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2021-09-27 09:30:00,2021-09-24 15:00:00,2021,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,0.0,0.0,0.0,178557.05099253822,207102.0441782698,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2021-11-15 09:30:00,2021-11-12 15:00:00,2021,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,1628.3409213218838,4464.087777406909,4275.821995921433,2140.0981374960393,11958.137790716253,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2022-01-17 09:30:00,2022-01-14 15:00:00,2022,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,24112.144231903367,30859.224847671576,-13295.31106974557,-78979.28163411189,-132669.62041242328,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2022-01-18 09:30:00,2022-01-17 15:00:00,2022,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,-13070.395106351005,-23745.26134135574,-35162.34524378646,-89461.56959303375,-124292.59358344134,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2022-01-20 09:30:00,2022-01-19 15:00:00,2022,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-30492.34195712395,-41909.42585955467,-77972.40099908039,-96208.65020880196,-86441.34550855495,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2022-03-02 09:30:00,2022-03-01 15:00:00,2022,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,-3653.796458876692,-17195.922747123055,-60088.65845402144,-94900.82591567095,-44285.39699082263,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2022-03-08 09:30:00,2022-03-07 15:00:00,2022,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-29868.09319617506,-14902.253657234833,-25375.171355385333,-1453.973969521001,165336.38053633738,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2022-04-15 09:30:00,2022-04-14 15:00:00,2022,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,-35379.535678624175,-60408.21006386634,-165308.81177269947,-282338.75916083064,-208754.90894004237,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2022-04-18 09:30:00,2022-04-15 15:00:00,2022,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-35844.77536263503,-53341.081589420326,-125418.6865145145,-193222.7440543389,-176643.68383952416,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2022-05-26 09:30:00,2022-05-25 15:00:00,2022,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,-1929.4463221775368,-5451.6207294156775,-13522.35653984826,-12960.963410992175,-25329.84081869945,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2022-07-18 09:30:00,2022-07-15 15:00:00,2022,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,16522.061964985915,57479.08958545886,28126.943527057767,74198.63551459089,200121.0723054232,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2022-07-19 09:30:00,2022-07-18 15:00:00,2022,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,11231.375834053382,18564.096166159026,2942.052823325619,53280.96164258011,178234.05893403757,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2022-07-26 09:30:00,2022-07-25 15:00:00,2022,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,9079.200928784909,66278.86910819262,50338.90881925449,198835.46003670525,147762.77697598562,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2022-07-28 09:30:00,2022-07-27 15:00:00,2022,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,43288.330214674585,27348.36992573645,164012.33976074308,155758.96528447978,71071.66485856567,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2022-08-03 09:30:00,2022-08-02 15:00:00,2022,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,86568.47534098476,83913.852057687,75592.23885314912,74857.6027974356,51050.13410157431,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2022-08-09 09:30:00,2022-08-08 15:00:00,2022,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,-22808.817870279778,-4977.862050917936,-23543.4539259933,-51072.68306071964,264166.7036007941,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2022-08-25 09:30:00,2022-08-24 15:00:00,2022,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,32987.29806158878,-46426.56764223799,-84300.87282406352,368939.9598854156,254546.356965743,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2022-08-31 09:30:00,2022-08-30 15:00:00,2022,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,-141723.2064868305,266341.88805283606,311517.62622264866,318776.66521645524,166063.77430378832,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2022-09-02 09:30:00,2022-09-01 15:00:00,2022,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,213806.561510304,258982.2996801166,258982.2996801166,76644.4020747235,35877.82526329253,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2022-11-01 09:30:00,2022-10-31 15:00:00,2022,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,60182.314115081914,134896.95510019455,143674.38403999526,141619.53720845468,144037.1647259239,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2022-12-14 09:30:00,2022-12-13 15:00:00,2022,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-7601.025898919441,-4302.18247705698,-57698.90150291752,-47891.48914340325,-50608.31087673735,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2023-01-18 09:30:00,2023-01-17 15:00:00,2023,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,524.7999999998137,7035.905189529993,-3790.995720911771,-79508.68511541933,-59109.584244613536,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2023-03-08 09:30:00,2023-03-07 15:00:00,2023,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-4113.719326705672,-19587.080527583137,-41546.61983633693,-8625.967799100094,46310.71117712278,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2023-03-09 09:30:00,2023-03-08 15:00:00,2023,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,-3728.106888321228,10617.534699205311,-29288.112196552567,-5273.125478869304,84676.7279262431,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2023-03-10 09:30:00,2023-03-09 15:00:00,2023,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-11745.254312556235,-33704.79362131003,-53524.53014825191,5039.91131024994,105755.33481456526,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2023-04-13 09:30:00,2023-04-12 15:00:00,2023,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,-39030.049999999814,-10086.908255442046,-25477.851427062415,-74725.4706627857,-67528.63170166314,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2023-04-14 09:30:00,2023-04-13 15:00:00,2023,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,37076.5,15130.606079391204,37588.58201981243,-7378.832681060769,-54822.08982855547,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2023-04-17 09:30:00,2023-04-14 15:00:00,2023,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,-8133.358255442232,-23524.3014270626,-54983.410435781814,-33681.24358687177,-83068.55102968961,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2023-04-20 09:30:00,2023-04-19 15:00:00,2023,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,24036.38344687503,-47380.84633174725,-49247.61923572328,-42050.78027460072,-21251.332101358097,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2023-05-25 09:30:00,2023-05-24 15:00:00,2023,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,3572.517810789868,18038.9381854916,22492.98926658556,10575.171734759584,44485.68813726213,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2023-06-02 09:30:00,2023-06-01 15:00:00,2023,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,5714.73560610041,-19244.806393794715,-22777.342983629555,42150.84398693871,144636.3820942724,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2023-06-05 09:30:00,2023-06-02 15:00:00,2023,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,4995.181329449639,-18900.22370399162,-20641.33034119755,35453.40719844401,95543.82358591817,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2023-06-08 09:30:00,2023-06-07 15:00:00,2023,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-9591.854885738345,20906.358040152118,33950.54891002923,33910.516402502544,104900.9262514133,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2023-06-13 09:30:00,2023-06-12 15:00:00,2023,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,11022.108589234762,34429.9740446778,30429.423470479436,-5363.746967380866,97875.4715399826,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2023-06-20 09:30:00,2023-06-19 15:00:00,2023,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,-9331.21604539454,-17425.26510812901,-35793.1704378603,73518.94327581953,44889.58016033098,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2023-06-21 09:30:00,2023-06-20 15:00:00,2023,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,-8094.04906273447,-8094.04906273447,18650.981425878592,82850.15932121407,121890.19993324205,Overlapping forward diagnostics from observable morning state; not additive annual P&L
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,breadth_bucket,2023-06-26 09:30:00,2023-06-21 15:00:00,2023,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,0.0,-18367.905329731293,94414.43421612773,70990.40984891076,213869.67577723786,Overlapping forward diagnostics from observable morning state; not additive annual P&L
