gap,mcb_mode,target,mechanic,year,strategy,route,state_family,state,capital_days
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,SLOW_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,12223859.23054092
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,SLOW_BEAR,market_regime,BEAR,11615206.89174637
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,SLOW_BEAR,market_regime,BULL,2649331.0146158617
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,ATRDR,SLOW_BEAR,market_regime,TRANSITION,6055016.494106948
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,MCB,MCB,breadth_bucket,MAJORITY_POSITIVE_20D,37012939.354425594
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,MCB,MCB,breadth_bucket,MINORITY_POSITIVE_20D,8304180.396622334
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,MCB,MCB,market_regime,BEAR,7658388.669355765
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,MCB,MCB,market_regime,BULL,36758726.38429377
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,MCB,MCB,market_regime,TRANSITION,900004.6973983918
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,OGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MAJORITY_POSITIVE_20D,371446.2658166365
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,OGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MINORITY_POSITIVE_20D,902606.4020113482
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,OGR,FIXED_BELOW_L_REPAIR,market_regime,BEAR,476629.37329128373
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,OGR,FIXED_BELOW_L_REPAIR,market_regime,BULL,155688.56892798003
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,OGR,FIXED_BELOW_L_REPAIR,market_regime,TRANSITION,641734.725608721
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,SMV6,NATIVE_CALLBACK,breadth_bucket,MAJORITY_POSITIVE_20D,71032293.88803945
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,SMV6,NATIVE_CALLBACK,breadth_bucket,MINORITY_POSITIVE_20D,29028556.815134097
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,SMV6,NATIVE_CALLBACK,market_regime,BEAR,27503554.369300764
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,SMV6,NATIVE_CALLBACK,market_regime,BULL,62060814.24203821
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2020,SMV6,NATIVE_CALLBACK,market_regime,TRANSITION,10496482.091834579
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,BULL,breadth_bucket,MAJORITY_POSITIVE_20D,92571217.00982998
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,BULL,breadth_bucket,MINORITY_POSITIVE_20D,6716607.577748362
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,BULL,market_regime,BEAR,645428.444872792
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,BULL,market_regime,BULL,52981354.94507731
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,BULL,market_regime,TRANSITION,45661041.197628245
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,FAST_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,1705185.2112155159
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,FAST_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,2131737.6389610227
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,FAST_BEAR,market_regime,BEAR,1054031.3760240145
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,FAST_BEAR,market_regime,BULL,972768.6018858345
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,FAST_BEAR,market_regime,TRANSITION,1810122.872266689
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,SLOW_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,35850292.737986565
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,SLOW_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,14201322.142719038
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,SLOW_BEAR,market_regime,BEAR,12970595.824500648
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,SLOW_BEAR,market_regime,BULL,11552935.10094893
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,ATRDR,SLOW_BEAR,market_regime,TRANSITION,25528083.955256023
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,MCB,MCB,breadth_bucket,MAJORITY_POSITIVE_20D,5137888.275316507
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,MCB,MCB,market_regime,BULL,2204145.5078605525
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,MCB,MCB,market_regime,TRANSITION,2933742.767455954
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,OGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MAJORITY_POSITIVE_20D,877968.0047327776
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,OGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MINORITY_POSITIVE_20D,1079801.5744214465
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,OGR,FIXED_BELOW_L_REPAIR,market_regime,BEAR,764227.6772109942
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,OGR,FIXED_BELOW_L_REPAIR,market_regime,BULL,442750.4769018247
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,OGR,FIXED_BELOW_L_REPAIR,market_regime,TRANSITION,750791.4250414053
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,SMV6,NATIVE_CALLBACK,breadth_bucket,MAJORITY_POSITIVE_20D,37552009.785105295
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,SMV6,NATIVE_CALLBACK,breadth_bucket,MINORITY_POSITIVE_20D,39762953.88042956
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,SMV6,NATIVE_CALLBACK,market_regime,BEAR,36735356.40852501
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,SMV6,NATIVE_CALLBACK,market_regime,BULL,29464441.232644826
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2021,SMV6,NATIVE_CALLBACK,market_regime,TRANSITION,11115166.024365015
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,BULL,breadth_bucket,MAJORITY_POSITIVE_20D,121816259.0458236
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,BULL,breadth_bucket,MINORITY_POSITIVE_20D,36161988.51899895
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,BULL,market_regime,BEAR,18336235.311859757
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,BULL,market_regime,BULL,28926533.77550604
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,BULL,market_regime,TRANSITION,110715478.47745676
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,FAST_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,8548234.718443256
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,FAST_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,21964508.232196
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,FAST_BEAR,market_regime,BEAR,21964508.232196
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,FAST_BEAR,market_regime,TRANSITION,8548234.718443256
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,SLOW_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,33093293.64905766
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,SLOW_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,31437196.075868864
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,SLOW_BEAR,market_regime,BEAR,31437196.075868864
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,ATRDR,SLOW_BEAR,market_regime,TRANSITION,33093293.64905766
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,MCB,MCB,breadth_bucket,MAJORITY_POSITIVE_20D,3103584.7506706575
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,MCB,MCB,breadth_bucket,MINORITY_POSITIVE_20D,282287.18404882157
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,MCB,MCB,market_regime,BULL,301662.45927352144
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,MCB,MCB,market_regime,TRANSITION,3084209.4754459574
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,OGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MAJORITY_POSITIVE_20D,1659520.0479709907
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,OGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MINORITY_POSITIVE_20D,2803782.74942725
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,OGR,FIXED_BELOW_L_REPAIR,market_regime,BEAR,2802110.008867097
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,OGR,FIXED_BELOW_L_REPAIR,market_regime,BULL,50743.757575462136
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,OGR,FIXED_BELOW_L_REPAIR,market_regime,TRANSITION,1610449.030955682
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,SMV6,NATIVE_CALLBACK,breadth_bucket,MAJORITY_POSITIVE_20D,39300291.74488236
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,SMV6,NATIVE_CALLBACK,breadth_bucket,MINORITY_POSITIVE_20D,379543.46440166666
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,SMV6,NATIVE_CALLBACK,market_regime,BEAR,379543.46440166666
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,SMV6,NATIVE_CALLBACK,market_regime,BULL,5275813.280640696
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2022,SMV6,NATIVE_CALLBACK,market_regime,TRANSITION,34024478.46424166
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2023,ATRDR,BULL,breadth_bucket,MAJORITY_POSITIVE_20D,143731496.6608928
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2023,ATRDR,BULL,breadth_bucket,MINORITY_POSITIVE_20D,24334362.5065717
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2023,ATRDR,BULL,market_regime,BEAR,18359921.32014682
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2023,ATRDR,BULL,market_regime,BULL,130884580.87897618
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2023,ATRDR,BULL,market_regime,TRANSITION,18821356.96834152
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2023,ATRDR,FAST_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,482847.30137329095
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2023,ATRDR,FAST_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,3119323.6923730057
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2023,ATRDR,FAST_BEAR,market_regime,BEAR,3010025.934373817
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2023,ATRDR,FAST_BEAR,market_regime,BULL,97673.40431382583
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2023,ATRDR,FAST_BEAR,market_regime,TRANSITION,494471.6550586538
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2023,ATRDR,SLOW_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,18911169.811034273
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2023,ATRDR,SLOW_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,14369353.565514687
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2023,ATRDR,SLOW_BEAR,market_regime,BEAR,14369353.565514687
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2023,ATRDR,SLOW_BEAR,market_regime,BULL,1082558.0504527895
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2023,ATRDR,SLOW_BEAR,market_regime,TRANSITION,17828611.760581486
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2023,MCB,MCB,breadth_bucket,MAJORITY_POSITIVE_20D,31439432.192699917
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2023,MCB,MCB,breadth_bucket,MINORITY_POSITIVE_20D,4796169.80843523
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2023,MCB,MCB,market_regime,BEAR,3300420.525461185
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2023,MCB,MCB,market_regime,BULL,31413256.981036652
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2023,MCB,MCB,market_regime,TRANSITION,1521924.4946373093
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2023,OGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MAJORITY_POSITIVE_20D,411124.8735752695
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2023,OGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MINORITY_POSITIVE_20D,673836.0838898637
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2023,OGR,FIXED_BELOW_L_REPAIR,market_regime,BEAR,557538.0826623347
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2023,OGR,FIXED_BELOW_L_REPAIR,market_regime,BULL,138650.2804165946
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2023,OGR,FIXED_BELOW_L_REPAIR,market_regime,TRANSITION,388772.594386204
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2023,SMV6,NATIVE_CALLBACK,breadth_bucket,MAJORITY_POSITIVE_20D,33167911.82401319
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2023,SMV6,NATIVE_CALLBACK,breadth_bucket,MINORITY_POSITIVE_20D,41260193.63688591
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2023,SMV6,NATIVE_CALLBACK,market_regime,BEAR,1657988.3859233332
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2023,SMV6,NATIVE_CALLBACK,market_regime,BULL,32436085.092813186
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2023,SMV6,NATIVE_CALLBACK,market_regime,TRANSITION,40334031.98216257
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2024,ATRDR,BULL,breadth_bucket,MAJORITY_POSITIVE_20D,113965721.74638173
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2024,ATRDR,BULL,breadth_bucket,MINORITY_POSITIVE_20D,37546029.76747915
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2024,ATRDR,BULL,market_regime,BEAR,32289940.209630523
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2024,ATRDR,BULL,market_regime,BULL,72946657.00457774
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2024,ATRDR,BULL,market_regime,TRANSITION,46275154.29965262
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2024,ATRDR,FAST_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,1365854.6157226812
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2024,ATRDR,FAST_BEAR,market_regime,BEAR,1228654.1037637687
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2024,ATRDR,FAST_BEAR,market_regime,TRANSITION,137200.51195891242
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2024,ATRDR,SLOW_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,63265763.45544845
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2024,ATRDR,SLOW_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,87812299.58585402
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2024,ATRDR,SLOW_BEAR,market_regime,BEAR,72987665.16863544
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2024,ATRDR,SLOW_BEAR,market_regime,BULL,33783194.79406553
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2024,ATRDR,SLOW_BEAR,market_regime,TRANSITION,44307203.07860152
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2024,MCB,MCB,breadth_bucket,MAJORITY_POSITIVE_20D,15633674.84506055
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2024,MCB,MCB,breadth_bucket,MINORITY_POSITIVE_20D,5778015.947420017
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2024,MCB,MCB,market_regime,BEAR,5290403.433414862
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2024,MCB,MCB,market_regime,BULL,12737269.869511753
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2024,MCB,MCB,market_regime,TRANSITION,3384017.489553952
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2024,OGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MAJORITY_POSITIVE_20D,1020181.919599395
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2024,OGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MINORITY_POSITIVE_20D,2809355.647858893
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2024,OGR,FIXED_BELOW_L_REPAIR,market_regime,BEAR,2722736.4637554395
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2024,OGR,FIXED_BELOW_L_REPAIR,market_regime,BULL,222843.0951366434
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2024,OGR,FIXED_BELOW_L_REPAIR,market_regime,TRANSITION,883958.0085662052
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2024,SMV6,NATIVE_CALLBACK,breadth_bucket,MAJORITY_POSITIVE_20D,114272050.02871221
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2024,SMV6,NATIVE_CALLBACK,breadth_bucket,MINORITY_POSITIVE_20D,22854640.438456275
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2024,SMV6,NATIVE_CALLBACK,market_regime,BEAR,18586449.838456273
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2024,SMV6,NATIVE_CALLBACK,market_regime,BULL,75010956.50737719
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2024,SMV6,NATIVE_CALLBACK,market_regime,TRANSITION,43529284.12133502
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2025,ATRDR,BULL,breadth_bucket,MAJORITY_POSITIVE_20D,301803881.31936115
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2025,ATRDR,BULL,breadth_bucket,MINORITY_POSITIVE_20D,25339081.534079015
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2025,ATRDR,BULL,market_regime,BEAR,13784887.145839551
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2025,ATRDR,BULL,market_regime,BULL,168663959.80631614
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2025,ATRDR,BULL,market_regime,TRANSITION,144694115.9012845
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2025,ATRDR,FAST_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,3429072.8966116747
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2025,ATRDR,FAST_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,24223472.658242796
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2025,ATRDR,FAST_BEAR,market_regime,BEAR,24223472.658242796
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2025,ATRDR,FAST_BEAR,market_regime,BULL,181723.8520700499
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2025,ATRDR,FAST_BEAR,market_regime,TRANSITION,3247349.044541625
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2025,ATRDR,SLOW_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,6904671.734806808
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2025,ATRDR,SLOW_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,5833393.097100073
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2025,ATRDR,SLOW_BEAR,market_regime,BEAR,5643530.494681967
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2025,ATRDR,SLOW_BEAR,market_regime,BULL,788517.8118812257
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2025,ATRDR,SLOW_BEAR,market_regime,TRANSITION,6306016.525343687
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2025,MCB,MCB,breadth_bucket,MAJORITY_POSITIVE_20D,30834868.80955993
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2025,MCB,MCB,market_regime,BULL,19522115.281286985
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2025,MCB,MCB,market_regime,TRANSITION,11312753.528272945
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2025,OGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MAJORITY_POSITIVE_20D,987762.686892176
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2025,OGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MINORITY_POSITIVE_20D,2837682.2692742012
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2025,OGR,FIXED_BELOW_L_REPAIR,market_regime,BEAR,1184274.803067662
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2025,OGR,FIXED_BELOW_L_REPAIR,market_regime,BULL,310634.5671078544
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2025,OGR,FIXED_BELOW_L_REPAIR,market_regime,TRANSITION,2330535.585990861
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2025,SMV6,NATIVE_CALLBACK,breadth_bucket,MAJORITY_POSITIVE_20D,183106035.39143398
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2025,SMV6,NATIVE_CALLBACK,breadth_bucket,MINORITY_POSITIVE_20D,99856411.83665
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2025,SMV6,NATIVE_CALLBACK,market_regime,BEAR,30047617.08514
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2025,SMV6,NATIVE_CALLBACK,market_regime,BULL,153133309.49922758
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2025,SMV6,NATIVE_CALLBACK,market_regime,TRANSITION,99781520.6437164
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,BULL,breadth_bucket,MAJORITY_POSITIVE_20D,149141404.00233984
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,BULL,breadth_bucket,MINORITY_POSITIVE_20D,15899611.115909128
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,BULL,market_regime,BEAR,12822284.041261917
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,BULL,market_regime,BULL,72820574.0702262
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,BULL,market_regime,TRANSITION,79398157.00676085
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,FAST_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,3455100.377208883
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,FAST_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,13009113.55799208
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,FAST_BEAR,market_regime,BEAR,13009113.55799208
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,FAST_BEAR,market_regime,TRANSITION,3455100.377208883
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,21661850.23062805
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,14305887.183246747
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,market_regime,BEAR,14305887.183246747
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,market_regime,BULL,527653.3468878843
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,market_regime,TRANSITION,21134196.883740164
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,breadth_bucket,MAJORITY_POSITIVE_20D,14467158.811241178
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,breadth_bucket,MINORITY_POSITIVE_20D,280459.3873744028
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,market_regime,BEAR,280459.3873744028
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,market_regime,BULL,13724147.387691734
OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,market_regime,TRANSITION,743011.423549444
