gap,mcb_mode,target,mechanic,year,strategy,category,pnl
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,OGR,NEW_ENTRY_INCREASE,-10749873.341033291
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,SMV6,EXISTING_POSITION_INCREASE,1828771.158510794
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,SMV6,NEW_ENTRY_INCREASE,3119057.5098450133
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,ATRDR,EXISTING_POSITION_INCREASE,5462209.985896355
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,ATRDR,NEW_ENTRY_INCREASE,3437051.037529895
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,MCB,EXISTING_POSITION_INCREASE,22325.29106030151
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,MCB,NEW_ENTRY_INCREASE,77153.8446405586
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,OGR,EXISTING_POSITION_INCREASE,962128.9925343324
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,OGR,NEW_ENTRY_INCREASE,7744070.889708736
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,SMV6,EXISTING_POSITION_INCREASE,5190576.945715751
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,SMV6,NEW_ENTRY_INCREASE,1187827.6522760512
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,ATRDR,EXISTING_POSITION_INCREASE,-6145986.681905742
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,ATRDR,NEW_ENTRY_INCREASE,-4233968.692873731
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,MCB,EXISTING_POSITION_INCREASE,-29999.962027404617
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,MCB,NEW_ENTRY_INCREASE,-58580.07221133387
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,OGR,EXISTING_POSITION_INCREASE,-3383075.7784775416
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,OGR,NEW_ENTRY_INCREASE,150583.48168149064
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,SMV6,EXISTING_POSITION_INCREASE,7361671.959728809
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,SMV6,NEW_ENTRY_INCREASE,1400263.16477805
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,EXISTING_POSITION_INCREASE,5685.643183866996
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,INHERITED_POSITION,264.0831580300196
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,NEW_ENTRY_INCREASE,88925.19809693209
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,MCB,EXISTING_POSITION_INCREASE,5618.75350692987
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,MCB,NEW_ENTRY_INCREASE,13292.77085941251
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,OGR,EXISTING_POSITION_INCREASE,25.65059202262917
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,OGR,NEW_ENTRY_INCREASE,44380.68011491191
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,SMV6,EXISTING_POSITION_INCREASE,1582.609107784785
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,SMV6,NEW_ENTRY_INCREASE,24618.851198563934
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,ATRDR,EXISTING_POSITION_INCREASE,132873.8721343083
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,ATRDR,NEW_ENTRY_INCREASE,344283.88935600827
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,MCB,EXISTING_POSITION_INCREASE,7647.147450910142
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,MCB,NEW_ENTRY_INCREASE,15360.262432131984
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,OGR,EXISTING_POSITION_INCREASE,35760.24630658179
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,OGR,NEW_ENTRY_INCREASE,-29737.960799336448
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,SMV6,EXISTING_POSITION_INCREASE,76859.88261348873
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,SMV6,NEW_ENTRY_INCREASE,38716.33916352296
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,ATRDR,EXISTING_POSITION_INCREASE,422243.98104374233
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,ATRDR,NEW_ENTRY_INCREASE,162006.91777807186
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,MCB,EXISTING_POSITION_INCREASE,862.520288527922
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,MCB,NEW_ENTRY_INCREASE,14955.040983354269
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,OGR,EXISTING_POSITION_INCREASE,143727.2541094118
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,OGR,NEW_ENTRY_INCREASE,12272.097211465609
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,SMV6,EXISTING_POSITION_INCREASE,45701.62722362746
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,SMV6,NEW_ENTRY_INCREASE,107451.19716015909
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,ATRDR,EXISTING_POSITION_INCREASE,182425.55652439524
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,ATRDR,NEW_ENTRY_INCREASE,1048830.6514335712
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,MCB,EXISTING_POSITION_INCREASE,-3182.1979529007044
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,MCB,NEW_ENTRY_INCREASE,-4869.0248212267725
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,OGR,EXISTING_POSITION_INCREASE,222402.96014561845
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,OGR,NEW_ENTRY_INCREASE,87362.50775834033
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,SMV6,EXISTING_POSITION_INCREASE,19524.45222422024
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,SMV6,NEW_ENTRY_INCREASE,75777.8665591977
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2022,ATRDR,EXISTING_POSITION_INCREASE,518269.85015768296
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2022,ATRDR,NEW_ENTRY_INCREASE,135211.73059269998
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2022,MCB,EXISTING_POSITION_INCREASE,1115.9626122239383
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2022,MCB,NEW_ENTRY_INCREASE,7182.332822761628
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2022,OGR,EXISTING_POSITION_INCREASE,185.38711761900106
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2022,OGR,NEW_ENTRY_INCREASE,-27117.919425806136
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2022,SMV6,EXISTING_POSITION_INCREASE,12616.033399744165
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2022,SMV6,NEW_ENTRY_INCREASE,683.0907012730972
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2023,ATRDR,EXISTING_POSITION_INCREASE,-128593.14513528976
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2023,ATRDR,NEW_ENTRY_INCREASE,696198.6823613916
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2023,MCB,EXISTING_POSITION_INCREASE,4263.525157294954
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2023,MCB,NEW_ENTRY_INCREASE,28502.915911695593
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2023,OGR,EXISTING_POSITION_INCREASE,13842.429855614004
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2023,OGR,NEW_ENTRY_INCREASE,171.1856957765135
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2023,SMV6,EXISTING_POSITION_INCREASE,-16428.900580953105
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2023,SMV6,NEW_ENTRY_INCREASE,105032.89311111702
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2024,ATRDR,EXISTING_POSITION_INCREASE,-47856.30240687145
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2024,ATRDR,NEW_ENTRY_INCREASE,115088.56668394743
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2024,MCB,EXISTING_POSITION_INCREASE,-51783.143815400326
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2024,MCB,NEW_ENTRY_INCREASE,31659.558095214696
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2024,OGR,EXISTING_POSITION_INCREASE,45636.45273907495
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2024,OGR,NEW_ENTRY_INCREASE,-459696.5416736143
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2024,SMV6,EXISTING_POSITION_INCREASE,-14993.932172035113
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2024,SMV6,NEW_ENTRY_INCREASE,244957.72744030348
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,ATRDR,EXISTING_POSITION_INCREASE,-42989.675389193944
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,ATRDR,NEW_ENTRY_INCREASE,173708.57395973298
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,MCB,EXISTING_POSITION_INCREASE,2803.2597333208473
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,MCB,NEW_ENTRY_INCREASE,2642.6798539750334
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,OGR,EXISTING_POSITION_INCREASE,45726.13289981002
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,OGR,NEW_ENTRY_INCREASE,342659.99621605687
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,SMV6,EXISTING_POSITION_INCREASE,129421.94332695578
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,SMV6,NEW_ENTRY_INCREASE,312211.67814969795
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2026,ATRDR,EXISTING_POSITION_INCREASE,-396427.5249214097
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2026,ATRDR,NEW_ENTRY_INCREASE,-403492.7539600281
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2026,MCB,EXISTING_POSITION_INCREASE,-5515.789523894391
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2026,MCB,NEW_ENTRY_INCREASE,1964.9011251988054
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2026,OGR,EXISTING_POSITION_INCREASE,-93840.77155161931
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2026,OGR,NEW_ENTRY_INCREASE,9986.235886565124
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2026,SMV6,EXISTING_POSITION_INCREASE,106363.60645793637
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2026,SMV6,NEW_ENTRY_INCREASE,522849.86917028064
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2018,ATRDR,EXISTING_POSITION_INCREASE,1246.7580735873792
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2018,ATRDR,INHERITED_POSITION,-18.705267697794625
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2018,ATRDR,NEW_ENTRY_INCREASE,177005.81640977314
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2018,MCB,EXISTING_POSITION_INCREASE,10632.242850952072
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2018,MCB,NEW_ENTRY_INCREASE,25359.029291269413
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2018,OGR,EXISTING_POSITION_INCREASE,-729.5512933081554
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2018,OGR,NEW_ENTRY_INCREASE,90987.6547503398
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2018,SMV6,EXISTING_POSITION_INCREASE,2957.4828975087585
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2018,SMV6,NEW_ENTRY_INCREASE,49191.40460455883
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2019,ATRDR,EXISTING_POSITION_INCREASE,295297.91955083644
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2019,ATRDR,NEW_ENTRY_INCREASE,739667.2554327503
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2019,MCB,EXISTING_POSITION_INCREASE,15678.215858509055
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2019,MCB,NEW_ENTRY_INCREASE,33702.12298982499
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2019,OGR,EXISTING_POSITION_INCREASE,78559.76824655288
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2019,OGR,NEW_ENTRY_INCREASE,-63271.95668678944
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2019,SMV6,EXISTING_POSITION_INCREASE,125554.78803514116
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2019,SMV6,NEW_ENTRY_INCREASE,42176.81983110633
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,ATRDR,EXISTING_POSITION_INCREASE,906569.7294644357
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,ATRDR,NEW_ENTRY_INCREASE,3869.680327618
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,MCB,EXISTING_POSITION_INCREASE,-1180.0882485451812
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,MCB,NEW_ENTRY_INCREASE,30911.123968868444
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,OGR,EXISTING_POSITION_INCREASE,350967.5947304144
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,OGR,NEW_ENTRY_INCREASE,28433.634459651905
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,SMV6,EXISTING_POSITION_INCREASE,71368.75528400233
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,SMV6,NEW_ENTRY_INCREASE,27188.97410733327
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,ATRDR,EXISTING_POSITION_INCREASE,485059.59680361213
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,ATRDR,NEW_ENTRY_INCREASE,2867632.5604405957
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,MCB,EXISTING_POSITION_INCREASE,-11270.191445248574
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,MCB,NEW_ENTRY_INCREASE,-7494.385881898759
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,OGR,EXISTING_POSITION_INCREASE,577043.55500449
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,OGR,NEW_ENTRY_INCREASE,221139.05345468532
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,SMV6,EXISTING_POSITION_INCREASE,18734.111358466107
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,SMV6,NEW_ENTRY_INCREASE,102019.10125745663
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,ATRDR,EXISTING_POSITION_INCREASE,1453452.2692504816
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,ATRDR,NEW_ENTRY_INCREASE,296597.2198373804
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,MCB,EXISTING_POSITION_INCREASE,3268.98889022564
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,MCB,NEW_ENTRY_INCREASE,22161.797237302064
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,OGR,EXISTING_POSITION_INCREASE,149.23723367837363
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,OGR,NEW_ENTRY_INCREASE,-84486.95347309062
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,SMV6,EXISTING_POSITION_INCREASE,62993.52475249656
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,SMV6,NEW_ENTRY_INCREASE,15272.661876937082
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2023,ATRDR,EXISTING_POSITION_INCREASE,-377194.4749029928
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2023,ATRDR,NEW_ENTRY_INCREASE,2320265.8099356443
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2023,MCB,EXISTING_POSITION_INCREASE,9290.312165521558
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2023,MCB,NEW_ENTRY_INCREASE,91221.37657895619
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2023,OGR,EXISTING_POSITION_INCREASE,36981.97968554446
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2023,OGR,NEW_ENTRY_INCREASE,1065.7758278182318
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2023,SMV6,EXISTING_POSITION_INCREASE,59877.1279027533
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2023,SMV6,NEW_ENTRY_INCREASE,211615.3267893732
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2024,ATRDR,EXISTING_POSITION_INCREASE,-210553.30400864733
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2024,ATRDR,NEW_ENTRY_INCREASE,313279.9063643534
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2024,MCB,EXISTING_POSITION_INCREASE,-168101.1576207378
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2024,MCB,NEW_ENTRY_INCREASE,94146.8282111553
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2024,OGR,EXISTING_POSITION_INCREASE,152165.87774380017
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2024,OGR,NEW_ENTRY_INCREASE,-1648379.9367358927
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2024,SMV6,EXISTING_POSITION_INCREASE,19770.961758657453
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2024,SMV6,NEW_ENTRY_INCREASE,767891.1838028668
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,ATRDR,EXISTING_POSITION_INCREASE,-42995.195727117745
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,ATRDR,NEW_ENTRY_INCREASE,863946.7993566036
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,MCB,EXISTING_POSITION_INCREASE,9567.514763796393
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,MCB,NEW_ENTRY_INCREASE,9127.1654450317
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,OGR,EXISTING_POSITION_INCREASE,165443.570622703
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,OGR,NEW_ENTRY_INCREASE,1347624.111136691
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,SMV6,EXISTING_POSITION_INCREASE,816165.9413374772
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,SMV6,NEW_ENTRY_INCREASE,570774.7343534734
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2026,ATRDR,EXISTING_POSITION_INCREASE,-1315319.8012192193
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2026,ATRDR,NEW_ENTRY_INCREASE,-1474723.7943272332
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2026,MCB,EXISTING_POSITION_INCREASE,-24150.316770604633
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2026,MCB,NEW_ENTRY_INCREASE,557.0054848302407
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2026,OGR,EXISTING_POSITION_INCREASE,-398563.34012889955
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2026,OGR,NEW_ENTRY_INCREASE,32494.306742583067
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2026,SMV6,EXISTING_POSITION_INCREASE,729165.4223959768
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2026,SMV6,NEW_ENTRY_INCREASE,1414368.5692019996
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2018,ATRDR,EXISTING_POSITION_INCREASE,-8198.981710289863
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2018,ATRDR,INHERITED_POSITION,-18.705267697794625
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2018,ATRDR,NEW_ENTRY_INCREASE,258823.4738915871
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2018,MCB,EXISTING_POSITION_INCREASE,14779.586367357842
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2018,MCB,NEW_ENTRY_INCREASE,37981.30052932504
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2018,OGR,EXISTING_POSITION_INCREASE,-2551.7422902819853
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2018,OGR,NEW_ENTRY_INCREASE,136128.59630038924
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2018,SMV6,EXISTING_POSITION_INCREASE,2975.812047073887
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2018,SMV6,NEW_ENTRY_INCREASE,73682.93687355798
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2019,ATRDR,EXISTING_POSITION_INCREASE,315403.92124474596
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2019,ATRDR,NEW_ENTRY_INCREASE,1147283.5859683917
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2019,MCB,EXISTING_POSITION_INCREASE,24900.83386520856
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2019,MCB,NEW_ENTRY_INCREASE,53066.569855324415
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2019,OGR,EXISTING_POSITION_INCREASE,125693.51869667436
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2019,OGR,NEW_ENTRY_INCREASE,-98228.82260592363
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2019,SMV6,EXISTING_POSITION_INCREASE,128379.79266856208
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2019,SMV6,NEW_ENTRY_INCREASE,35968.348640594006
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2020,ATRDR,EXISTING_POSITION_INCREASE,1761719.3599674313
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2020,ATRDR,NEW_ENTRY_INCREASE,49630.84632471157
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2020,MCB,EXISTING_POSITION_INCREASE,-5061.657628857005
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2020,MCB,NEW_ENTRY_INCREASE,56611.790382321764
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2020,OGR,EXISTING_POSITION_INCREASE,614540.7584077774
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2020,OGR,NEW_ENTRY_INCREASE,47239.740935045644
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2020,SMV6,EXISTING_POSITION_INCREASE,180352.33111156937
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2020,SMV6,NEW_ENTRY_INCREASE,24832.192200925972
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2021,ATRDR,EXISTING_POSITION_INCREASE,942957.6696663782
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2021,ATRDR,NEW_ENTRY_INCREASE,6014736.475645812
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2021,MCB,EXISTING_POSITION_INCREASE,-31275.56579817639
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2021,MCB,NEW_ENTRY_INCREASE,-32649.941852322892
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2021,OGR,EXISTING_POSITION_INCREASE,1170315.6661980238
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2021,OGR,NEW_ENTRY_INCREASE,433155.3213756201
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2021,SMV6,EXISTING_POSITION_INCREASE,132555.75255048746
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2021,SMV6,NEW_ENTRY_INCREASE,121267.55120852636
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2022,ATRDR,EXISTING_POSITION_INCREASE,3352010.10256706
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2022,ATRDR,NEW_ENTRY_INCREASE,550011.8552636195
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2022,MCB,EXISTING_POSITION_INCREASE,7459.63455197189
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2022,MCB,NEW_ENTRY_INCREASE,52731.573167889874
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2022,OGR,EXISTING_POSITION_INCREASE,-43.87144799276574
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2022,OGR,NEW_ENTRY_INCREASE,-203591.28954452186
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2022,SMV6,EXISTING_POSITION_INCREASE,108163.21939171357
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2022,SMV6,NEW_ENTRY_INCREASE,15272.661876937082
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2023,ATRDR,EXISTING_POSITION_INCREASE,-1022844.0804989334
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2023,ATRDR,NEW_ENTRY_INCREASE,5853029.2054747
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2023,MCB,EXISTING_POSITION_INCREASE,3200.826170326962
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2023,MCB,NEW_ENTRY_INCREASE,229131.0397274397
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2023,OGR,EXISTING_POSITION_INCREASE,136078.37202493052
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2023,OGR,NEW_ENTRY_INCREASE,4009.22229504606
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2023,SMV6,EXISTING_POSITION_INCREASE,243423.0093965201
