year,state,capital_days,state_family,gap,mcb_mode,target,mechanic
2024,MAJORITY_POSITIVE_20D,308146667.48703206,breadth_bucket,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION
2024,MINORITY_POSITIVE_20D,158109666.77663574,breadth_bucket,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION
2025,MAJORITY_POSITIVE_20D,526978274.5296266,breadth_bucket,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION
2025,MINORITY_POSITIVE_20D,157743464.57632825,breadth_bucket,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION
2026,MAJORITY_POSITIVE_20D,287580947.23754025,breadth_bucket,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION
2026,MINORITY_POSITIVE_20D,89209425.2744755,breadth_bucket,IFCGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION
2018,BEAR,243761306.89006212,market_regime,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2018,BULL,14087146.019977432,market_regime,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2018,TRANSITION,118727328.33677389,market_regime,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2019,BEAR,144987097.18590447,market_regime,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2019,BULL,120350925.35447925,market_regime,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2019,TRANSITION,143291236.8184581,market_regime,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2020,BEAR,168584581.8672192,market_regime,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2020,BULL,185660501.44268283,market_regime,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2020,TRANSITION,106446875.14069666,market_regime,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2021,BEAR,163560078.13832468,market_regime,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2021,BULL,146445306.66470236,market_regime,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2021,TRANSITION,202898167.41762823,market_regime,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2022,BEAR,289312961.7900846,market_regime,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2022,BULL,102613725.31596999,market_regime,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2022,TRANSITION,288729791.9788237,market_regime,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2023,BEAR,227114515.80626345,market_regime,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2023,BULL,183317764.82876897,market_regime,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2023,TRANSITION,237876094.970412,market_regime,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2024,BEAR,327490241.2235705,market_regime,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2024,BULL,194243712.1911831,market_regime,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2024,TRANSITION,155055830.5030932,market_regime,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2025,BEAR,189508132.2537315,market_regime,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2025,BULL,260018962.18342865,market_regime,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2025,TRANSITION,333903162.1476226,market_regime,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2026,BEAR,251525524.04881412,market_regime,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2026,BULL,78665693.83032578,market_regime,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2026,TRANSITION,219444275.5367929,market_regime,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2018,MAJORITY_POSITIVE_20D,125701807.2037093,breadth_bucket,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2018,MINORITY_POSITIVE_20D,250873974.04310414,breadth_bucket,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2019,MAJORITY_POSITIVE_20D,214208055.140517,breadth_bucket,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2019,MINORITY_POSITIVE_20D,194421204.21832484,breadth_bucket,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2020,MAJORITY_POSITIVE_20D,242962226.885802,breadth_bucket,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2020,MINORITY_POSITIVE_20D,217729731.56479672,breadth_bucket,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2021,MAJORITY_POSITIVE_20D,283438240.37301767,breadth_bucket,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2021,MINORITY_POSITIVE_20D,229465311.8476376,breadth_bucket,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2022,MAJORITY_POSITIVE_20D,297639368.2648267,breadth_bucket,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2022,MINORITY_POSITIVE_20D,383017110.82005155,breadth_bucket,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2023,MAJORITY_POSITIVE_20D,316822815.54137677,breadth_bucket,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2023,MINORITY_POSITIVE_20D,331485560.0640676,breadth_bucket,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2024,MAJORITY_POSITIVE_20D,310453220.0476642,breadth_bucket,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2024,MINORITY_POSITIVE_20D,366336563.87018263,breadth_bucket,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2025,MAJORITY_POSITIVE_20D,435450374.83719796,breadth_bucket,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2025,MINORITY_POSITIVE_20D,347979881.74758476,breadth_bucket,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2026,MAJORITY_POSITIVE_20D,238681526.4091828,breadth_bucket,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2026,MINORITY_POSITIVE_20D,310953967.00675005,breadth_bucket,IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION
2018,BEAR,488095955.78396183,market_regime,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2018,BULL,28597167.943217676,market_regime,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2018,TRANSITION,240979519.84725392,market_regime,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2019,BEAR,317878470.9142679,market_regime,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2019,BULL,250765881.69295597,market_regime,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2019,TRANSITION,304099948.0395515,market_regime,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2020,BEAR,405432509.22547996,market_regime,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2020,BULL,457720496.8404274,market_regime,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2020,TRANSITION,255496974.5121381,market_regime,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2021,BEAR,392500063.8559833,market_regime,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2021,BULL,384938702.7583337,market_regime,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2021,TRANSITION,527657556.2624951,market_regime,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2022,BEAR,867103736.0072317,market_regime,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2022,BULL,297146307.31590664,market_regime,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2022,TRANSITION,867433802.1395621,market_regime,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2023,BEAR,761150252.7505124,market_regime,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2023,BULL,575228244.2418674,market_regime,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2023,TRANSITION,717078586.9855087,market_regime,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2024,BEAR,1038791449.1927049,market_regime,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2024,BULL,636467508.8286647,market_regime,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2024,TRANSITION,503975537.2014504,market_regime,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2025,BEAR,639633998.7232721,market_regime,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2025,BULL,877235279.7564077,market_regime,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2025,TRANSITION,1136090155.9737947,market_regime,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2026,BEAR,925892042.686524,market_regime,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2026,BULL,282708653.2998159,market_regime,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2026,TRANSITION,807077450.842493,market_regime,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2018,MAJORITY_POSITIVE_20D,255171427.835029,breadth_bucket,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2018,MINORITY_POSITIVE_20D,502501215.73940444,breadth_bucket,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2019,MAJORITY_POSITIVE_20D,447607049.4365523,breadth_bucket,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2019,MINORITY_POSITIVE_20D,425137251.210223,breadth_bucket,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2020,MAJORITY_POSITIVE_20D,593516134.3692466,breadth_bucket,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2020,MINORITY_POSITIVE_20D,525133846.2087989,breadth_bucket,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2021,MAJORITY_POSITIVE_20D,745994835.7895939,breadth_bucket,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2021,MINORITY_POSITIVE_20D,559101487.087218,breadth_bucket,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2022,MAJORITY_POSITIVE_20D,883949503.4894166,breadth_bucket,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2022,MINORITY_POSITIVE_20D,1147734341.973284,breadth_bucket,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2023,MAJORITY_POSITIVE_20D,1007373814.1721483,breadth_bucket,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2023,MINORITY_POSITIVE_20D,1046083269.8057401,breadth_bucket,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2024,MAJORITY_POSITIVE_20D,1013703380.6171098,breadth_bucket,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2024,MINORITY_POSITIVE_20D,1165531114.60571,breadth_bucket,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2025,MAJORITY_POSITIVE_20D,1471462550.469553,breadth_bucket,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2025,MINORITY_POSITIVE_20D,1181496883.9839215,breadth_bucket,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2026,MAJORITY_POSITIVE_20D,873814972.9957964,breadth_bucket,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2026,MINORITY_POSITIVE_20D,1141863173.8330367,breadth_bucket,IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION
2018,BEAR,733745135.3248918,market_regime,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2018,BULL,43503713.168365,market_regime,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2018,TRANSITION,366453823.91968995,market_regime,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2019,BEAR,506726529.31784165,market_regime,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2019,BULL,380273171.3050627,market_regime,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2019,TRANSITION,481503473.4774146,market_regime,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2020,BEAR,714187966.9271486,market_regime,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2020,BULL,842613972.0591401,market_regime,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2020,TRANSITION,461468027.0489379,market_regime,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2021,BEAR,751686665.3143985,market_regime,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2021,BULL,800796952.7160188,market_regime,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2021,TRANSITION,1079422595.7671652,market_regime,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2022,BEAR,2006309879.6451457,market_regime,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2022,BULL,679921544.1054465,market_regime,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2022,TRANSITION,2012985599.8781798,market_regime,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2023,BEAR,1938993314.259126,market_regime,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2023,BULL,1386983628.6469264,market_regime,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2023,TRANSITION,1699040491.2476768,market_regime,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2024,BEAR,2532291397.372962,market_regime,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2024,BULL,1581156974.2066462,market_regime,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2024,TRANSITION,1213386211.368827,market_regime,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2025,BEAR,1691343777.5926547,market_regime,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2025,BULL,2217654152.0390763,market_regime,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2025,TRANSITION,2938754909.6213455,market_regime,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026,BEAR,2435430172.0028033,market_regime,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026,BULL,747416015.2896483,market_regime,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026,TRANSITION,1694460205.348222,market_regime,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2018,MAJORITY_POSITIVE_20D,388085803.21286863,breadth_bucket,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2018,MINORITY_POSITIVE_20D,755616869.2000781,breadth_bucket,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2019,MAJORITY_POSITIVE_20D,690726404.9798577,breadth_bucket,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2019,MINORITY_POSITIVE_20D,677776769.1204613,breadth_bucket,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2020,MAJORITY_POSITIVE_20D,1077596847.374802,breadth_bucket,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2020,MINORITY_POSITIVE_20D,940673118.6604245,breadth_bucket,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2021,MAJORITY_POSITIVE_20D,1545079300.8811977,breadth_bucket,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2021,MINORITY_POSITIVE_20D,1086826912.9163847,breadth_bucket,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2022,MAJORITY_POSITIVE_20D,2043602825.920094,breadth_bucket,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2022,MINORITY_POSITIVE_20D,2655614197.708678,breadth_bucket,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2023,MAJORITY_POSITIVE_20D,2472964584.168563,breadth_bucket,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2023,MINORITY_POSITIVE_20D,2552052849.9851665,breadth_bucket,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2024,MAJORITY_POSITIVE_20D,2480885951.691192,breadth_bucket,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2024,MINORITY_POSITIVE_20D,2845948631.2572436,breadth_bucket,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2025,MAJORITY_POSITIVE_20D,3714481510.8883357,breadth_bucket,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2025,MINORITY_POSITIVE_20D,3133271328.364741,breadth_bucket,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026,MAJORITY_POSITIVE_20D,2334776958.8442693,breadth_bucket,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026,MINORITY_POSITIVE_20D,2542529433.7964044,breadth_bucket,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2018,BEAR,980486795.2715458,market_regime,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2018,BULL,58634733.09146552,market_regime,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2018,TRANSITION,493927546.4772555,market_regime,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2019,BEAR,708105840.5658536,market_regime,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2019,BULL,510975925.7583215,market_regime,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2019,TRANSITION,670503204.2771847,market_regime,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2020,BEAR,1149350867.786943,market_regime,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2020,BULL,1299466466.3063917,market_regime,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2020,TRANSITION,703517887.6433048,market_regime,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2021,BEAR,1311320874.8020916,market_regime,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2021,BULL,1521227224.0959053,market_regime,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2021,TRANSITION,2016822576.210689,market_regime,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2022,BEAR,4174001909.9685254,market_regime,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2022,BULL,1399050647.425977,market_regime,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2022,TRANSITION,4145651644.762743,market_regime,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2023,BEAR,4356612290.454309,market_regime,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2023,BULL,2986562987.369362,market_regime,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2023,TRANSITION,3632669961.616035,market_regime,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2024,BEAR,5472415740.489735,market_regime,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2024,BULL,3488385970.8053656,market_regime,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2024,TRANSITION,2574971538.743491,market_regime,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2025,BEAR,4051317638.958596,market_regime,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2025,BULL,5283414137.976502,market_regime,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2025,TRANSITION,7207707427.361564,market_regime,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2026,BEAR,6675583370.344876,market_regime,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2026,BULL,2228215351.869748,market_regime,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2026,TRANSITION,5925971800.942054,market_regime,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2018,MAJORITY_POSITIVE_20D,523134134.8498915,breadth_bucket,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2018,MINORITY_POSITIVE_20D,1009914939.9903754,breadth_bucket,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2019,MAJORITY_POSITIVE_20D,944514603.6791619,breadth_bucket,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2019,MINORITY_POSITIVE_20D,945070366.9221979,breadth_bucket,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2020,MAJORITY_POSITIVE_20D,1651617826.8478124,breadth_bucket,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2020,MINORITY_POSITIVE_20D,1500717394.8888268,breadth_bucket,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2021,MAJORITY_POSITIVE_20D,2920999361.7977147,breadth_bucket,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2021,MINORITY_POSITIVE_20D,1928371313.3109713,breadth_bucket,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2022,MAJORITY_POSITIVE_20D,4187110965.0795846,breadth_bucket,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2022,MINORITY_POSITIVE_20D,5531593237.0776615,breadth_bucket,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2023,MAJORITY_POSITIVE_20D,5397552651.777537,breadth_bucket,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2023,MINORITY_POSITIVE_20D,5578292587.662169,breadth_bucket,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2024,MAJORITY_POSITIVE_20D,5357724382.483661,breadth_bucket,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2024,MINORITY_POSITIVE_20D,6178048867.554931,breadth_bucket,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2025,MAJORITY_POSITIVE_20D,9042788009.197168,breadth_bucket,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2025,MINORITY_POSITIVE_20D,7499651195.099495,breadth_bucket,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2026,MAJORITY_POSITIVE_20D,6473570762.127127,breadth_bucket,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
2026,MINORITY_POSITIVE_20D,8356199761.029552,breadth_bucket,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION
