gap,mcb_mode,target,mechanic,year,state,strategy,route,pnl_scaled,pnl_native,incremental_pnl,state_family,mean_route_gross,max_route_gross,mean_Demand_gross,max_Demand_gross,max_Demand_single_name,max_overlap_names,capital_days,native_capital_days,incremental_capital_days,capital_trace_scope
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,MINORITY_POSITIVE_20D,ATRDR,BULL,164590.8651128488,-10715.928411221816,175306.79352407058,breadth_bucket,0.5868536606514551,1.0,0.9737821126646912,1.0,0.9778429041193336,28.0,277708483.8123892,21192330.31090405,256516153.50148514,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,MINORITY_POSITIVE_20D,ATRDR,FAST_BEAR,891923.6984217595,41230.414220996056,850693.2842007636,breadth_bucket,0.5943948815993313,0.9999999999999984,0.8722624659778071,0.9999999999999992,0.5044095207963863,19.0,381223236.9914854,12382353.6379481,368840883.3535373,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,MINORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,-617635.9497080194,-8814.75086330435,-608821.1988447151,breadth_bucket,0.4580932284908416,0.9211946787637596,0.6977273265358288,0.9999999999999992,0.8408172461004608,0.0,421997534.8336116,12223859.230541006,409773675.6030706,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,MINORITY_POSITIVE_20D,IFCGR,FIXED_BELOW_L_REPAIR,593083.2844064354,2350.3019950362386,590732.9824113993,breadth_bucket,0.1292239556004945,0.9999999999999972,0.6263943559697849,0.9969480935022514,0.8408172461004608,28.0,67758458.85903043,897715.0002103926,66860743.858820036,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,MINORITY_POSITIVE_20D,MCB,MCB,-124603.06405537244,3859.5989701099934,-128462.6630254824,breadth_bucket,0.3696715360150396,0.4395957250771377,0.975648322221204,1.0,0.9778429041193336,28.0,98297591.30770028,11509795.230073702,86787796.07762657,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,MINORITY_POSITIVE_20D,SMV6,NATIVE_CALLBACK,-373316.6425341659,27665.405461397815,-400982.0479955637,breadth_bucket,0.1577373073764932,0.5045140524172214,0.4645629748018436,0.9992091626670264,0.9778429041193336,4.0,217510949.6637134,29028556.815134097,188482392.8485793,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,MAJORITY_POSITIVE_20D,ATRDR,BULL,3866595.873648592,261152.72050006443,3605443.153148528,breadth_bucket,0.4864765605869528,0.9525382750135728,0.8541168211859945,0.9999999999999996,0.6648908634900946,26.0,1248696973.6698177,92571217.00983092,1156125756.6599867,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,MAJORITY_POSITIVE_20D,ATRDR,FAST_BEAR,268644.71117924585,4869.217741912056,263775.49343733373,breadth_bucket,0.1200471061260694,0.902599807791833,0.7044732515861909,0.9956528036812192,0.516474182031516,26.0,52799509.775074154,1705185.2112155291,51094324.56385863,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,MAJORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,1169226.6151693654,67376.116197313,1101850.4989720522,breadth_bucket,0.3630778059559168,0.9888705108442696,0.9046752617748388,0.9999999999999996,0.516474182031516,26.0,660722550.2027926,35850292.73798689,624872257.4648057,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,MAJORITY_POSITIVE_20D,IFCGR,FIXED_BELOW_L_REPAIR,6475.748553618719,-120.69190868176884,6596.44046230049,breadth_bucket,0.015692245457421,0.0995502463601447,0.7808888391763991,0.997558517292716,0.516474182031516,26.0,23005405.59767514,874121.8487129281,22131283.748962212,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,MAJORITY_POSITIVE_20D,MCB,MCB,1421764.1909160991,115802.63710897876,1305961.5538071203,breadth_bucket,0.233168397718031,0.413576682556184,0.8412792368587098,0.9999999999999996,0.6648908634900946,26.0,510227380.1195813,46042941.658527985,464184438.4610533,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,MAJORITY_POSITIVE_20D,SMV6,NATIVE_CALLBACK,70609.10575484371,-4186.2200284405535,74795.32578328425,breadth_bucket,0.2275112760437518,0.5528081380844017,0.5260166754948047,0.9956528036812192,0.105356074321462,26.0,236780007.48204648,37552009.785105295,199227997.6969412,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,MINORITY_POSITIVE_20D,ATRDR,BULL,-450580.99820544745,-1060.012340142748,-449520.9858653047,breadth_bucket,0.5119946440648204,0.9999999999999968,0.8750498969371793,0.9999999999999988,0.9999999999999968,10.0,156327049.06698972,6716607.577748427,149610441.4892413,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,MINORITY_POSITIVE_20D,ATRDR,FAST_BEAR,4747255.45667904,20668.20664744977,4726587.25003159,breadth_bucket,0.7692676305605987,0.9999999999999992,0.8618539256140166,0.9999999999999992,0.9999999999999992,0.0,527562025.39353657,2131737.638961043,525430287.75457555,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,MINORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,976313.3817807416,25623.95722036897,950689.4245603724,breadth_bucket,0.6955442771091686,0.9999999999999984,0.7765881557942912,0.9999999999999984,0.5577815653842274,10.0,682497200.9051621,14201322.142719144,668295878.762443,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,MINORITY_POSITIVE_20D,IFCGR,FIXED_BELOW_L_REPAIR,2576319.7029988705,5903.303694511253,2570416.399304359,breadth_bucket,0.2725551927491108,1.0,0.6533623002694007,0.9930290964004348,0.9819300822347312,0.0,395644077.72542846,1052963.3186014483,394591114.40682703,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,MINORITY_POSITIVE_20D,MCB,MCB,38304.53637570533,-1450.2948373985564,39754.83121310387,breadth_bucket,0.3065933252886145,0.4175444656813483,0.8646373883486111,0.9999999999999988,0.6623968725728685,10.0,84871744.82826501,4600135.861981984,80271608.96628302,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,MINORITY_POSITIVE_20D,SMV6,NATIVE_CALLBACK,30518.504145665494,45361.337387160405,-14842.83324149491,breadth_bucket,0.0293069764514803,0.0993192800783091,0.4310852833245043,0.960824499537979,0.5344040619560818,9.0,7116421.791084082,39762953.88042956,-32646532.089345478,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,MAJORITY_POSITIVE_20D,ATRDR,BULL,1657943.2057282836,56119.7575359489,1601823.4481923347,breadth_bucket,0.5874538198321088,0.9999999999999996,0.8000390077014646,0.9999999999999998,0.9999999999999984,23.0,2422156288.4678063,121816259.04582489,2300340029.4219813,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,MAJORITY_POSITIVE_20D,ATRDR,FAST_BEAR,1475855.4971903416,17784.520869921424,1458070.9763204202,breadth_bucket,0.1903096910144692,0.6264114135188532,0.9641572647910798,1.0,0.188117192008011,23.0,202876354.353825,8548234.718443343,194328119.63538167,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,MAJORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,522221.1561857894,61056.14410758527,461165.0120782042,breadth_bucket,0.3127002921205243,0.9394611599421124,0.8258990031584121,1.0,0.4958962544452825,23.0,397377667.8085621,33093293.64905791,364284374.1595042,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,MAJORITY_POSITIVE_20D,IFCGR,FIXED_BELOW_L_REPAIR,97712.30650495947,6360.290145444134,91352.01635951536,breadth_bucket,0.0117475193965014,0.0605388400578851,0.8849290468235409,0.997529644004781,0.4958962544452825,22.0,23481230.652149003,1651189.072354588,21830041.579794414,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,MAJORITY_POSITIVE_20D,MCB,MCB,542498.8985668989,41090.97545760991,501407.92310928897,breadth_bucket,0.162516647833311,0.3758667071856661,0.762130944389831,0.9999999999999998,0.1861027386460621,23.0,497485436.326432,39231230.81247697,458254205.513955,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,MAJORITY_POSITIVE_20D,SMV6,NATIVE_CALLBACK,135136.4124089713,34912.746934584604,100223.66547438668,breadth_bucket,0.2977921715815914,0.5692324851565419,0.5352989915755131,0.9761708372399734,0.2756658960678768,10.0,474748519.58322585,39300291.74488236,435448227.8383435,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,MINORITY_POSITIVE_20D,ATRDR,BULL,4237164.886184597,-36797.711779699355,4273962.597964296,breadth_bucket,0.7635628380582464,0.9999999999999988,0.966685860842667,1.0,0.9999999999999984,13.0,1573379604.3208728,36161988.51899935,1537217615.8018734,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,MINORITY_POSITIVE_20D,ATRDR,FAST_BEAR,-60671.77259456483,49489.48373200218,-110161.25632656732,breadth_bucket,0.4948326427289912,0.9999999999999988,0.9466763515629404,1.0,0.8531518649756505,4.0,903004991.2147502,21964508.23219622,881040482.982554,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,MINORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,385314.0955087582,60942.697148637046,324371.3983601212,breadth_bucket,0.5494152025409293,0.9999999999999994,0.9337871936945156,1.0,0.9999999999999986,4.0,1325941024.9440732,31437196.075869147,1294503828.868204,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,MINORITY_POSITIVE_20D,IFCGR,FIXED_BELOW_L_REPAIR,-523763.6173433203,10547.58312241361,-534311.2004657335,breadth_bucket,0.3795127530463438,0.9999999999999988,0.6006678041494374,0.9730368975294094,0.8754720829467827,0.0,1180640380.69772,2789336.235385995,1177851044.4623342,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,MINORITY_POSITIVE_20D,MCB,MCB,-449850.86427480745,-4756.614352170076,-445094.24992263736,breadth_bucket,0.1825244700211848,0.3540087712433024,0.97115930521183,0.9999999999999996,0.2535376124560003,13.0,216354475.0766709,9388849.44580755,206965625.63086337,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,MINORITY_POSITIVE_20D,SMV6,NATIVE_CALLBACK,-11701.672923536064,-497.2480328799961,-11204.42489065607,breadth_bucket,0.1172237320594026,0.3620396164152323,0.8118080785195413,0.9625319528283492,0.2823530536243255,2.0,61933625.18120333,379543.46440166666,61554081.71680166,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,MAJORITY_POSITIVE_20D,ATRDR,BULL,2313510.4231796754,120426.71551151708,2193083.707668158,breadth_bucket,0.5464124234928659,1.0,0.8706594807293322,1.0,0.3438191681325419,59.0,2112669878.1426728,143731496.66089404,1968938381.4817786,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,MAJORITY_POSITIVE_20D,ATRDR,FAST_BEAR,-2008741.4000161684,-7907.184685255292,-2000834.2153309132,breadth_bucket,0.4986505480280626,0.9352337340940834,0.9649542705949434,0.9798818185560204,0.5357312334049226,2.0,173358680.13885847,482847.301373295,172875832.83748516,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,MAJORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,3391873.890730949,26499.828202982044,3365374.0625279667,breadth_bucket,0.5575283816806728,0.9999999999999988,0.9650726174060223,0.9999999999999994,0.9999999999999988,44.0,1722912130.1228776,18911169.81103441,1704000960.3118432,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,MAJORITY_POSITIVE_20D,IFCGR,FIXED_BELOW_L_REPAIR,60926.858891386575,-217.1558225669011,61144.01471395348,breadth_bucket,0.0116947083470096,0.0647662659059137,0.8082161819541052,0.995489941842798,0.5357312334049226,44.0,34889934.84340726,409740.79972851067,34480194.043678746,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,MAJORITY_POSITIVE_20D,MCB,MCB,1715787.192578003,90707.74112732084,1625079.4514506822,breadth_bucket,0.254958237412757,0.3813294989896503,0.8753463776912593,1.0,0.3070256898219396,59.0,900648114.8364645,81729573.7379569,818918541.0985076,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,MAJORITY_POSITIVE_20D,SMV6,NATIVE_CALLBACK,-1637473.7160362117,-76835.10907183707,-1560638.6069643744,breadth_bucket,0.1520577210391805,0.6598388749388963,0.6359549201193321,0.9985677260372304,0.0667522705667685,59.0,354138190.3567544,33167911.82401319,320970278.53274125,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,MINORITY_POSITIVE_20D,ATRDR,BULL,-184797.49201784615,10212.301798260694,-195009.79381610692,breadth_bucket,0.5705332147393297,0.999999999999998,0.8690772455422409,1.0,0.9999999999999976,34.0,1601333368.8201015,24334362.506571926,1576999006.3135295,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,MINORITY_POSITIVE_20D,ATRDR,FAST_BEAR,264216.64863708755,1198.3621848859475,263018.28645220195,breadth_bucket,0.7085060859007338,0.9999999999999986,0.857541616255533,0.9999999999999986,0.5782187661169813,2.0,916524413.1491444,3119323.6923730345,913405089.4567714,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,MINORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,5803210.639496056,56527.27454918334,5746683.364946873,breadth_bucket,0.6760062493411685,0.9999999999999988,0.9599584221760582,0.999999999999999,0.9999999999999988,5.0,1336173575.0123954,14369353.565514794,1321804221.4468806,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,MINORITY_POSITIVE_20D,IFCGR,FIXED_BELOW_L_REPAIR,187907.624388526,1305.5046462237697,186602.11974230217,breadth_bucket,0.1208606477144382,0.99540459856596,0.6311315735568244,0.9952292278448652,0.6807605283257443,11.0,461356311.2376939,671773.1525863687,460684538.08510756,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,MINORITY_POSITIVE_20D,MCB,MCB,-134214.53226458124,6301.075488850163,-140515.60775343137,breadth_bucket,0.2116525279342848,0.3845282616892476,0.8727829296193528,1.0,0.3275887320214655,34.0,494596337.81178206,11318646.764146082,483277691.047636,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,MINORITY_POSITIVE_20D,SMV6,NATIVE_CALLBACK,2216615.488704689,147222.42272739403,2069393.065977295,breadth_bucket,0.2490192791304697,0.6613231972315302,0.1312120773384432,0.998676681117398,0.6807605283257443,11.0,647392404.2403055,41260193.63688591,606132210.6034197,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,MAJORITY_POSITIVE_20D,ATRDR,BULL,1259318.968889864,373722.3419783503,885596.6269115136,breadth_bucket,0.489028074230832,0.9999999999999998,0.7365158273584526,0.9999999999999996,0.3800779340180037,41.0,2461719915.199353,113965721.746383,2347754193.45297,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,MAJORITY_POSITIVE_20D,ATRDR,FAST_BEAR,-57.385073224737425,0.0,-57.385073224737425,breadth_bucket,,,,,,,22117.163638702747,0.0,22117.163638702747,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,MAJORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,-4227688.477746229,-160292.3820422224,-4067396.0957040065,breadth_bucket,0.4179596017538597,0.9390667720795433,0.7429235786399364,0.9739689266939076,0.4725537883441657,13.0,899626567.763007,63265763.45544908,836360804.307558,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,MAJORITY_POSITIVE_20D,IFCGR,FIXED_BELOW_L_REPAIR,-209599.66751861345,-2783.5400478933125,-206816.12747072015,breadth_bucket,0.0126484851994968,0.0609332279204539,0.7519082851191616,0.9739689266939076,0.4725537883441657,13.0,23530074.9713749,1009457.4114292288,22520617.55994567,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,MAJORITY_POSITIVE_20D,MCB,MCB,927607.5624631908,233796.04273659657,693811.5197265942,breadth_bucket,0.1521786405021645,0.3812341751182519,0.6960906461922975,0.9999999999999996,0.200837598495111,41.0,655939619.4896882,44346713.6999452,611592905.789743,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,MAJORITY_POSITIVE_20D,SMV6,NATIVE_CALLBACK,4019225.60802747,457842.5126481544,3561383.0953793153,breadth_bucket,0.3215414594105756,0.7973161516436682,0.5399435860848574,0.9558835643530932,0.0687689397974188,41.0,1126314149.5589368,114272050.0287122,1012042099.5302247,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,MINORITY_POSITIVE_20D,ATRDR,BULL,-1996036.138398044,-95953.83123059387,-1900082.3071674504,breadth_bucket,0.6611310253778035,0.9999999999999998,0.9523673246793424,0.9999999999999996,0.3935206475554654,13.0,1552428511.4254448,37546029.767479554,1514882481.6579652,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,MINORITY_POSITIVE_20D,ATRDR,FAST_BEAR,273155.8237136441,18306.450562208815,254849.37315143528,breadth_bucket,0.0389346379594008,0.1121638980778235,0.7674666387693706,0.978540684471229,0.0579115764225782,1.0,26229951.88317929,1365854.6157226956,24864097.26745659,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,MINORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,5969350.823587061,282171.854212407,5687178.969374654,breadth_bucket,0.6843173860171441,0.9999999999999978,0.8978039074933292,0.9999999999999978,0.2184962961741534,13.0,2516282355.6018248,87812299.58585495,2428470056.0159698,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,MINORITY_POSITIVE_20D,IFCGR,FIXED_BELOW_L_REPAIR,-9384133.580589566,31924.247820886612,-9416057.828410452,breadth_bucket,0.2971242635117749,1.0,0.6400310079567011,0.9845043158330716,0.5922874119954846,13.0,1343206896.1347637,2752826.421703659,1340454069.7130601,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,MINORITY_POSITIVE_20D,MCB,MCB,-1124174.002389572,-50773.271735075374,-1073400.7306544967,breadth_bucket,0.2160820284758515,0.5922874119954846,0.9407135821478408,0.9999999999999996,0.5922874119954846,13.0,415841560.4441641,16322121.264643114,399519439.17952096,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,MINORITY_POSITIVE_20D,SMV6,NATIVE_CALLBACK,-7921.826999830069,8990.903442342937,-16912.730442173,breadth_bucket,0.0546787956698014,0.2564009662582935,0.664193697940889,0.9960873257316488,0.3359832677236868,13.0,120943851.75453629,22854640.438456275,98089211.31608,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,BULL,-25261.80829465529,233200.3532071185,-258462.16150177363,breadth_bucket,0.5731753070177742,0.8498570873936153,0.742818203954398,0.9999999999999994,0.3175343401051743,50.0,4900071368.70668,301803881.31936395,4598267487.387317,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,FAST_BEAR,352434.02000148356,11859.421603984134,340574.5983974994,breadth_bucket,0.0732413624388122,0.2934382705139057,0.7430627904829701,0.9366608920606694,0.0537726592919896,0.0,92268198.8592802,3429072.8966117096,88839125.9626685,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,3736781.99323304,15303.221660115943,3721478.771572924,breadth_bucket,0.1382938412939696,0.9545501349710708,0.7106182649065339,0.9545501349710708,0.9545501349710708,4.0,413229127.9920511,6904671.734806873,406324456.2572442,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,IFCGR,FIXED_BELOW_L_REPAIR,768118.9386463484,-299.7343664000682,768418.6730127485,breadth_bucket,0.0630048681731688,0.8298510744620184,0.7546279413764643,0.9813449393567348,0.3175343401051743,50.0,151769002.60826018,899744.3778531664,150869258.23040703,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,MCB,MCB,166240.4772331542,79101.27265467137,87139.20457848282,breadth_bucket,0.1769703306552663,0.3550063511068365,0.7488582633621906,0.9999999999999994,0.226491800577536,50.0,1338735802.811282,113033772.11562788,1225702030.695654,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,SMV6,NATIVE_CALLBACK,894817.5520648672,191213.34321809124,703604.208846776,breadth_bucket,0.1945672895475629,0.8957669224374096,0.6489100994122534,0.9999942685187868,0.9545501349710708,50.0,1937574458.6038663,183106035.391434,1754468423.2124324,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,ATRDR,BULL,420882.314923788,-6469.316894642274,427351.6318184304,breadth_bucket,0.7225101262026381,0.999999999999998,0.8402130910911368,0.9999999999999998,0.5580721731053686,9.0,1912118154.4071116,25339081.53407926,1886779072.8730323,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,ATRDR,FAST_BEAR,2662887.254712449,79221.25637002173,2583665.9983424274,breadth_bucket,0.800460297107788,0.9935261394148204,0.9338811586412122,0.9935261394148204,0.0581053926912324,0.0,787450963.6550814,24223472.658243027,763227490.9968383,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,909590.5406410336,18539.27565440662,891051.264986627,breadth_bucket,0.6127160366509318,0.9698911418633852,0.91631702320662,0.9902621597543054,0.9698911418633852,0.0,918538823.8897108,5833393.097100124,912705430.7926106,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,IFCGR,FIXED_BELOW_L_REPAIR,7099660.181928713,7043.715452151753,7092616.4664765615,breadth_bucket,0.4374204390318398,1.0,0.5053344052363185,0.9935261394148204,0.840646164035438,0.0,1345081379.1225226,2491105.450256405,1342590273.6722662,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,MCB,MCB,-877926.1871321939,1053.5300059336842,-878979.7171381277,breadth_bucket,0.1711421613102489,0.2909603257050976,0.8128974441469305,0.9999999999999998,0.2098632620716551,9.0,259459972.22815493,6851414.449038454,252608557.77911648,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,SMV6,NATIVE_CALLBACK,4675386.4143979065,192965.3424236401,4482421.071974266,breadth_bucket,0.3730857152149516,0.8977119123712411,0.4729122797977992,0.9999942185686812,0.9698911418633852,9.0,1950541955.1328387,99856411.83665,1850685543.2961888,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,MAJORITY_POSITIVE_20D,ATRDR,BULL,4559872.576260787,273635.7984881598,4286236.777772628,breadth_bucket,0.5001086632187582,0.9999999999999972,0.7482743606363675,0.9999999999999996,0.9999999999999972,35.0,2833308145.8908267,149141404.00234124,2684166741.8884854,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,MAJORITY_POSITIVE_20D,ATRDR,FAST_BEAR,-93585.33470914957,-3990.0491533742024,-89595.28555577536,breadth_bucket,0.0442617085501379,0.0837505400466064,0.4208660752265089,0.4849760852430396,0.0238936127869464,12.0,58602693.77152802,3455100.3772089183,55147593.3943191,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,MAJORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,6038246.590066032,22837.403276434074,6015409.186789598,breadth_bucket,0.3652457471653227,0.9769768716617504,0.750729938324938,0.9893138700807304,0.5428312167718982,17.0,1310467962.0955334,21661850.23062827,1288806111.864905,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,MAJORITY_POSITIVE_20D,IFCGR,FIXED_BELOW_L_REPAIR,185223.6617343656,3965.783698965007,181257.87803540056,breadth_bucket,0.0148973483948771,0.0678065413586319,0.7093763593722188,0.9893138700807304,0.0892795031749448,17.0,52171366.28348298,1138522.8612473295,51032843.42223565,ACTUAL_ROOT_CALENDAR_TRACE
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,MAJORITY_POSITIVE_20D,MCB,MCB,717387.5280941137,127560.50436311646,589827.0237309972,breadth_bucket,0.1647080578279164,0.391772288746013,0.6601939155068914,0.9999999999999996,0.1516397131064633,35.0,633899415.8646941,54810161.69416999,579089254.1705241,ACTUAL_ROOT_CALENDAR_TRACE
