gap,mcb_mode,target,mechanic,year,state_family,state,family,pnl_scaled,pnl_native,incremental_pnl,average_Demand_gross,max_Demand_gross,mean_overlap_names,max_overlap_names,max_Demand_single_name
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MINORITY_POSITIVE_20D,DEMAND,796315.3245814947,16392.75811021465,779922.5664712801,0.308023991578704,0.5170940170940164,0.0,0,0.5170940170940164
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2019,market_regime,BEAR,DEMAND,266547.50488435675,10636.921115727531,255910.58376862915,0.3680571688644802,0.5093632958801492,0.0,0,0.5093632958801492
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2019,market_regime,BULL,DEMAND,537329.3932873404,440990.1732513738,96339.2200359666,0.16000331073105795,0.5067748042633352,0.0,0,0.2612794944157707
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2019,market_regime,TRANSITION,DEMAND,276338.33474523434,-117610.881657087,393949.2164023214,0.26821166531340096,0.5170940170940164,0.0,0,0.5170940170940164
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MAJORITY_POSITIVE_20D,DEMAND,903852.9354712882,242008.77086626863,661844.1646050195,0.3244429605491809,0.5075916696748233,0.0,0,0.4942904604728114
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MINORITY_POSITIVE_20D,DEMAND,27870.251016163016,12417.986728000496,15452.264288162503,0.35848650357191986,0.5116129317324921,0.0,0,0.49792531120331796
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,market_regime,BEAR,DEMAND,-230263.99592120908,-12169.825565076262,-218094.1703561328,0.36129274205840217,0.5116129317324921,0.0,0,0.443332955798902
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,market_regime,BULL,DEMAND,402907.217050334,202234.74485844283,200672.4721918912,0.33461010881697345,0.5075916696748233,0.0,0,0.4942904604728114
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2020,market_regime,TRANSITION,DEMAND,759079.9653583263,64361.83830090254,694718.1270574237,0.3221799475889277,0.5101706963456202,0.0,0,0.49792531120331796
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MAJORITY_POSITIVE_20D,DEMAND,1766276.9466942495,343113.1790291202,1423163.7676651292,0.403485682599757,0.5072804673505307,0.0,0,0.2680994499542145
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MINORITY_POSITIVE_20D,DEMAND,1539890.233430381,45232.15152767567,1494658.0819027056,0.2644338262735672,0.5214184842303464,0.0,0,0.5214184842303464
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,market_regime,BEAR,DEMAND,1140105.522012943,42030.07304135927,1098075.4489715835,0.26675690186491174,0.5214184842303464,0.0,0,0.5214184842303464
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,market_regime,BULL,DEMAND,861850.2063862366,121602.40664339723,740247.7997428394,0.3617187601467349,0.5072804673505307,0.0,0,0.2680994499542145
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2021,market_regime,TRANSITION,DEMAND,1304211.4517254508,224712.85087203936,1079498.6008534117,0.3818987657411467,0.5167895167895162,0.0,0,0.5167895167895162
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MAJORITY_POSITIVE_20D,DEMAND,810462.9095597357,141068.79452829197,669394.1150314437,0.402858391085522,0.508444962143273,0.0,0,0.508444962143273
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MINORITY_POSITIVE_20D,DEMAND,947550.3748242088,72227.06611748485,875323.3087067239,0.3973929603842031,0.5322804100858961,0.0,0,0.5322804100858961
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,market_regime,BEAR,DEMAND,42089.38751541423,86986.07703015831,-44896.68951474404,0.37879863447909556,0.5037331353624257,0.0,0,0.5017123287671217
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,market_regime,BULL,DEMAND,329804.37577461154,41793.75507691644,288010.62069769506,0.43762909149277085,0.508444962143273,0.0,0,0.508444962143273
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2022,market_regime,TRANSITION,DEMAND,1386119.5210939185,84516.02853870206,1301603.4925552164,0.4065468066226821,0.5322804100858961,0.0,0,0.5322804100858961
