gap,mcb_mode,target,mechanic,year,strategy,known_prior_holding_state,pnl
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2019,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,58952.61827955123
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2019,SMV6,NO_PRIOR_CLOSE_HOLDING,31654.28207187834
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2019,SMV6,PRIOR_CLOSE_LOSING_HOLDING,23980.813469273442
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2019,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,72744.6971274103
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2020,ATRDR,NO_PRIOR_CLOSE_HOLDING,-4.331160158835175
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2020,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,1162633.5667100842
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2020,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,599090.1244175057
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2020,MCB,PRIOR_CLOSE_LOSING_HOLDING,-7255.532557992988
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2020,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,2193.8749291359827
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2020,OGR,NO_PRIOR_CLOSE_HOLDING,187.69542441697098
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2020,OGR,PRIOR_CLOSE_LOSING_HOLDING,86212.30293556523
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2020,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,528140.7600477953
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2020,SMV6,NO_PRIOR_CLOSE_HOLDING,17091.10071068229
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2020,SMV6,PRIOR_CLOSE_LOSING_HOLDING,-21843.56508284567
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2020,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,185104.79548373277
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2021,ATRDR,NO_PRIOR_CLOSE_HOLDING,2770.030756174838
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2021,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,687118.2441205636
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2021,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,253069.39478963966
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2021,MCB,PRIOR_CLOSE_LOSING_HOLDING,-30058.735343310545
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2021,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,-1216.8304548658468
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2021,OGR,NO_PRIOR_CLOSE_HOLDING,90919.8606953655
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2021,OGR,PRIOR_CLOSE_LOSING_HOLDING,825266.8326329638
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2021,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,254128.97286969458
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2021,SMV6,NO_PRIOR_CLOSE_HOLDING,6295.600400900177
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2021,SMV6,PRIOR_CLOSE_LOSING_HOLDING,181544.43636293203
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2021,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,-55284.284213344734
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2022,ATRDR,NO_PRIOR_CLOSE_HOLDING,-288.47506337331487
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2022,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,3669129.2498760764
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2022,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-316830.6722456434
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2022,MCB,NO_PRIOR_CLOSE_HOLDING,-2.5904232765504958
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2022,MCB,PRIOR_CLOSE_LOSING_HOLDING,3813.7193174461736
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2022,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,3648.505657802267
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2022,OGR,NO_PRIOR_CLOSE_HOLDING,-7322.873904571552
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2022,OGR,PRIOR_CLOSE_LOSING_HOLDING,-10404.112186695733
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2022,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,17683.11464327452
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2022,SMV6,NO_PRIOR_CLOSE_HOLDING,12640.349281456114
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2022,SMV6,PRIOR_CLOSE_LOSING_HOLDING,139038.5002482245
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2022,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,-43515.63013796706
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2023,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,-313474.95763111266
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2023,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-709369.1228678209
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2023,MCB,PRIOR_CLOSE_LOSING_HOLDING,-18642.727253037607
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2023,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,21843.553423364567
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2023,OGR,PRIOR_CLOSE_LOSING_HOLDING,135737.3414923223
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2023,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,341.0305326082314
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2023,SMV6,NO_PRIOR_CLOSE_HOLDING,7711.799281287817
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2023,SMV6,PRIOR_CLOSE_LOSING_HOLDING,129848.02019625367
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2023,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,105863.1899189786
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,ATRDR,NO_PRIOR_CLOSE_HOLDING,-198.2129464339245
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,604299.1720781792
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-1017498.68287837
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,MCB,PRIOR_CLOSE_LOSING_HOLDING,-339591.3690612732
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,-67914.43444709446
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,OGR,NO_PRIOR_CLOSE_HOLDING,59967.90060767357
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,OGR,PRIOR_CLOSE_LOSING_HOLDING,182252.1496849969
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,148598.16444156042
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,SMV6,NO_PRIOR_CLOSE_HOLDING,80659.25080761424
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,SMV6,PRIOR_CLOSE_LOSING_HOLDING,-21568.72577441314
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,158193.92821684602
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,ATRDR,NO_PRIOR_CLOSE_HOLDING,131.7449462962113
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,329009.54360317544
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,552726.9866319336
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,MCB,PRIOR_CLOSE_LOSING_HOLDING,9254.7979442717
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,-2368.6681375839803
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,OGR,NO_PRIOR_CLOSE_HOLDING,124382.38970420392
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,OGR,PRIOR_CLOSE_LOSING_HOLDING,107546.75579575234
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,190862.8640478003
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,SMV6,NO_PRIOR_CLOSE_HOLDING,128970.6690573679
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,SMV6,PRIOR_CLOSE_LOSING_HOLDING,144612.18128752516
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,1610261.6492969384
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,ATRDR,NO_PRIOR_CLOSE_HOLDING,4740.401135901495
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,-3002899.2495605
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-329076.01221553504
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,MCB,PRIOR_CLOSE_LOSING_HOLDING,-42128.686685663575
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,-51715.20531898353
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,OGR,NO_PRIOR_CLOSE_HOLDING,9954.351529360021
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,OGR,PRIOR_CLOSE_LOSING_HOLDING,-1249416.824981211
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,70297.2158344605
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,SMV6,NO_PRIOR_CLOSE_HOLDING,1990784.358662088
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,SMV6,PRIOR_CLOSE_LOSING_HOLDING,-62010.52943235068
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,885548.9596684508
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2018,ATRDR,NO_PRIOR_CLOSE_HOLDING,-1538.8053029960768
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2018,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,-50167.508334876555
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2018,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,28455.929264947164
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2018,MCB,NO_PRIOR_CLOSE_HOLDING,183.4670436091629
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2018,MCB,PRIOR_CLOSE_LOSING_HOLDING,10480.64844143062
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2018,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,7410.770987516579
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2018,OGR,NO_PRIOR_CLOSE_HOLDING,5569.424308942334
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2018,OGR,PRIOR_CLOSE_LOSING_HOLDING,-13507.300315944514
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2018,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,3792.0149420674607
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2018,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,-8980.2170276018
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2019,ATRDR,NO_PRIOR_CLOSE_HOLDING,249.06706100608164
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2019,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,317244.83695629105
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2019,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-97411.68407300625
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2019,MCB,PRIOR_CLOSE_LOSING_HOLDING,19754.010397102626
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2019,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,19656.922671531207
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2019,OGR,NO_PRIOR_CLOSE_HOLDING,3547.738492211274
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2019,OGR,PRIOR_CLOSE_LOSING_HOLDING,81681.8438671643
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2019,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,81125.03166818964
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2019,SMV6,NO_PRIOR_CLOSE_HOLDING,30922.666508298724
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2019,SMV6,PRIOR_CLOSE_LOSING_HOLDING,14519.028161399494
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2019,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,82084.86998929063
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,ATRDR,NO_PRIOR_CLOSE_HOLDING,-238.48941940339012
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,2137237.7038987065
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,1072455.9036134877
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,MCB,NO_PRIOR_CLOSE_HOLDING,-31.89758894661359
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,MCB,PRIOR_CLOSE_LOSING_HOLDING,-9101.930282675112
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,6081.382621918107
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,OGR,NO_PRIOR_CLOSE_HOLDING,275.90511028749665
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,OGR,PRIOR_CLOSE_LOSING_HOLDING,131823.07798183596
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,803120.9153811823
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,SMV6,NO_PRIOR_CLOSE_HOLDING,5765.860059546035
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,SMV6,PRIOR_CLOSE_LOSING_HOLDING,-54940.32409140644
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,328121.9514288185
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,ATRDR,NO_PRIOR_CLOSE_HOLDING,6808.143160331398
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,1209687.2525557864
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,444390.7915430258
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,MCB,PRIOR_CLOSE_LOSING_HOLDING,-50420.73722062169
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,-2662.6134287804325
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,OGR,NO_PRIOR_CLOSE_HOLDING,167890.05174900178
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,OGR,PRIOR_CLOSE_LOSING_HOLDING,1487329.9696913282
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,513248.29150629207
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,SMV6,NO_PRIOR_CLOSE_HOLDING,-14982.35375697982
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,SMV6,PRIOR_CLOSE_LOSING_HOLDING,219102.48082758105
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,-31448.534167998194
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,ATRDR,NO_PRIOR_CLOSE_HOLDING,-567.3927256461081
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,7726284.288810764
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-938397.5188750076
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,MCB,NO_PRIOR_CLOSE_HOLDING,-3.8309747604752147
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,MCB,PRIOR_CLOSE_LOSING_HOLDING,7724.556099429933
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,7577.139449694245
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,OGR,NO_PRIOR_CLOSE_HOLDING,-15116.82196866071
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,OGR,PRIOR_CLOSE_LOSING_HOLDING,-21160.7302135775
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,37381.49077822146
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,SMV6,NO_PRIOR_CLOSE_HOLDING,8271.730964768067
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,SMV6,PRIOR_CLOSE_LOSING_HOLDING,201898.12097755272
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,-97838.88401475058
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,-903628.8065963336
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-1539342.4309835378
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,MCB,PRIOR_CLOSE_LOSING_HOLDING,-101744.16410409735
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,80207.42224606486
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,OGR,PRIOR_CLOSE_LOSING_HOLDING,275515.60197076504
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,-27722.798100461543
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,SMV6,NO_PRIOR_CLOSE_HOLDING,81098.08171768885
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,SMV6,PRIOR_CLOSE_LOSING_HOLDING,144201.3430688193
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,-115654.20480478657
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,ATRDR,NO_PRIOR_CLOSE_HOLDING,-26.368648765762373
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,1773239.6352725988
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-1607790.9155766317
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,MCB,PRIOR_CLOSE_LOSING_HOLDING,-553083.7756627356
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,-297653.0783698292
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,OGR,NO_PRIOR_CLOSE_HOLDING,123741.01902801238
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,OGR,PRIOR_CLOSE_LOSING_HOLDING,404067.4716959971
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,310184.4271774112
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,SMV6,NO_PRIOR_CLOSE_HOLDING,1002955.5915662555
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,SMV6,PRIOR_CLOSE_LOSING_HOLDING,169994.3805828976
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,655821.1863616407
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,ATRDR,NO_PRIOR_CLOSE_HOLDING,425.7676103229169
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,3710794.4281860283
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,1750989.790100004
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,MCB,PRIOR_CLOSE_LOSING_HOLDING,19647.18442265996
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,2678.1066376415492
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,OGR,NO_PRIOR_CLOSE_HOLDING,286232.4944241537
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,OGR,PRIOR_CLOSE_LOSING_HOLDING,237563.2097267117
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,438333.2883834671
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,SMV6,NO_PRIOR_CLOSE_HOLDING,506190.99655053875
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,SMV6,PRIOR_CLOSE_LOSING_HOLDING,921979.1028014545
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,3762406.846363757
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,ATRDR,NO_PRIOR_CLOSE_HOLDING,11488.473687861668
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,-8226968.450183634
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,2069493.2945900306
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,MCB,PRIOR_CLOSE_LOSING_HOLDING,-19200.13911492117
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,-10799.822912483443
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,OGR,NO_PRIOR_CLOSE_HOLDING,22552.491528358623
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,OGR,PRIOR_CLOSE_LOSING_HOLDING,-3587047.0066848737
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,OGR,PRIOR_CLOSE_NONLOSING_HOLDING,181418.73667897334
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,SMV6,NO_PRIOR_CLOSE_HOLDING,4330705.269360259
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,SMV6,PRIOR_CLOSE_LOSING_HOLDING,-193689.13616628628
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,3224655.8265348356
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,NO_PRIOR_CLOSE_HOLDING,-160.16931479507812
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,-1519.1672659056444
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,19838.397774208115
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,IFCGR,NO_PRIOR_CLOSE_HOLDING,1474.3033656499465
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,IFCGR,PRIOR_CLOSE_LOSING_HOLDING,-2330.030089239506
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,IFCGR,PRIOR_CLOSE_NONLOSING_HOLDING,1303.1464479587146
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,MCB,NO_PRIOR_CLOSE_HOLDING,28.114819501928764
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,MCB,PRIOR_CLOSE_LOSING_HOLDING,10394.388927620454
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,MCB,PRIOR_CLOSE_NONLOSING_HOLDING,-5025.198800091222
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,SMV6,PRIOR_CLOSE_NONLOSING_HOLDING,1336.06385499514
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,ATRDR,NO_PRIOR_CLOSE_HOLDING,61.22294384167097
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,ATRDR,PRIOR_CLOSE_LOSING_HOLDING,154771.79082698585
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,ATRDR,PRIOR_CLOSE_NONLOSING_HOLDING,-21720.340808561265
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,IFCGR,NO_PRIOR_CLOSE_HOLDING,753.1146065342778
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,IFCGR,PRIOR_CLOSE_LOSING_HOLDING,16748.07674385813
