id,group,signal,capital,exit,stress,overlay,gate,arm,status,configuration_defined_in,started_at,output,net_return,cagr,maxdd,maxdd_date,volatility,sharpe,mean_exposure,p95_exposure,max_single,trades,mean_hold,deferred_trades,fees,slippage,turnover,end_open,filled_buys,win_rate,profit_factor,worst_trade_pnl,flat_days,max_exposure,min_cash,nav_rows,max_underwater_sessions,max_losing_days,max_plan_risk_cny,max_mark_risk_cny,reason,ended_at,execution_grade,signals,version_family,mode,delay,cost,book,fixed_budget,started,ended,registered_exit,policy,identity_repair_note,matched_coverage_required,fixed_holding,state_key,blocked_states,budgets,new_initial_sleeve,existing_initial_sleeve,rebalancing,initial_capital,resolved_by
FIX_E_P3_CORROBORATE_C_ONE_EST,E_CORE_PORTFOLIO,P3_CORROBORATE,C_ONE,TREND40,BASE,NONE,CORE,,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_E_P3_CORROBORATE_C_ONE_EST,2.1438801573084008,0.346599922647828,-0.4057096400324378,2023-05-09,0.3904373150698381,0.9552715765488634,0.4159680920352086,0.9827814852721936,0.9897959130813816,90.0,8.122222222222222,1.0,140819.49524360005,145030.65999999968,71.87465901291931,1.0,91.0,0.3777777777777777,1.665832813388996,-326132.68536000024,235.0,0.9897959130813816,11498.684919999563,970.0,558.0,9.0,375318.4800000002,2227048.5390346525,,,,,V3_CORRECTION,C_ONE,1.0,1.0,,,1788851866.019561,1788851867.144896,EST,P3_CORROBORATE,"Initial process loaded immutable pre-V4-overlay engine; on-disk engine changed during run. Rebound to preserved exact loaded source, original binding retained in audit.",,,,,,,,,,
FIX_I4_P1_BALANCED_10PCT,I_FIVE_STRATEGY_CONDITIONAL,P1_BALANCED,SLEEVE_C_10,TREND40,BASE,NONE,EXISTING_ACCOUNT_BASELINE,,INVALIDATED_DISPATCH_ERROR,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_I4_P1_BALANCED_10PCT,-0.6063235752639008,-0.2150902524874498,-0.6290171678945504,2023-12-28,0.2426778835289787,-0.8757557331413313,0.832877019652781,0.9972763988139,0.5407421274215553,984.0,8.148373983739837,3.0,109092.44307189986,132234.9300000007,188.79977835700183,10.0,994.0,0.3353658536585366,0.7631954898620592,-26664.4062,1.0,0.9998733175702914,111.98308519934652,970.0,962.0,8.0,109912.48222217824,256375.58278251576,"Correction selector accidentally admitted blocked I4 label; this was a standalone P1 replay, NOT five-strategy integration. Excluded from all economic comparisons.",,,,V3_CORRECTION,SLEEVE_C_10,1.0,1.0,,,1788851867.227908,1788851870.7008152,EST,P1_BALANCED,"Initial process loaded immutable pre-V4-overlay engine; on-disk engine changed during run. Rebound to preserved exact loaded source, original binding retained in audit.",,,,,,0.1,0.9,NONE,1000000.0,
FIX_Q3_BASE_C_10_E10,Q_DATA_CONDITIONAL,D09_1425,C_10,FIXED10,BASE,NONE,MINUTE_TAIL,BASE,BLOCKED_INPUT,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_Q3_BASE_C_10_E10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HELD_ACTION_MISSING:cninfo:distribution:f8f22682994da6ce4decbb43a53e0dbc:share_credit_date,,,,V3_CORRECTION,C_10,1.0,1.0,,,1788852140.130463,,E10,,,True,10.0,,,,,,,,FIX_Q3_BASE_C_10_E10_CA
FIX_Q3_BASE_C_10_E10_CA,Q_DATA_CONDITIONAL,D09_1425,C_10,FIXED10,BASE,NONE,MINUTE_TAIL,BASE,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_Q3_BASE_C_10_E10_CA,-0.5139686955437993,-0.1709183399326838,-0.555663194177358,2023-12-26,0.2154071005901462,-0.7613117124628813,0.6575249503160013,0.9692940890795864,0.1367298329823213,660.0,10.0,0.0,83741.1692478001,96081.74000000056,128.41141727262573,5.0,665.0,0.4469696969696969,0.7896722614868418,-32895.40896,15.0,0.9901523383020504,8031.105152400196,970.0,827.0,9.0,135975.43500000008,183150.612744828,,,,,V3_CORRECTION,C_10,1.0,1.0,,,1788852571.7564218,1788852572.6012669,E10,,,True,10.0,,,,,,,,
FIX_Q3_BASE_C_10_EST,Q_DATA_CONDITIONAL,D09_1425,C_10,TREND40,BASE,NONE,MINUTE_TAIL,BASE,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_Q3_BASE_C_10_EST,-0.5419380476301998,-0.1835864394638555,-0.6441184392662642,2023-12-26,0.2113619292541392,-0.8529216007607326,0.5971916135015048,0.9879518896703988,0.1810166956005731,709.0,8.217207334273624,3.0,89938.47452619999,100996.8300000004,136.1662322659314,4.0,713.0,0.3187588152327221,0.764203818924573,-27593.519359999977,29.0,0.9994165911008784,596.7624067996658,970.0,827.0,7.0,135165.01365930593,369129.773674974,,,,,V3_CORRECTION,C_10,1.0,1.0,,,1788852140.65019,1788852141.245339,EST,,,True,10.0,,,,,,,,
FIX_Q3_BASE_C_MAX_E10,Q_DATA_CONDITIONAL,D09_1425,C_MAX,FIXED10,BASE,NONE,MINUTE_TAIL,BASE,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_Q3_BASE_C_MAX_E10,-0.5742371555624999,-0.1989491649099733,-0.7831843691853205,2023-09-15,0.3727057884534706,-0.4091922819417963,0.807885305118388,0.9997285439753198,0.9819170399419068,554.0,10.0,0.0,116799.1844025,132768.22000000064,155.97018965845433,4.0,558.0,0.4332129963898917,0.8442209794810703,-358669.14048,19.0,0.9999745186497968,27.04035119963146,970.0,567.0,11.0,270279.4707640916,599438.8101283747,,,,,V3_CORRECTION,C_MAX,1.0,1.0,,,1788852138.803234,1788852139.402464,E10,,,True,10.0,,,,,,,,
FIX_Q3_BASE_C_MAX_EST,Q_DATA_CONDITIONAL,D09_1425,C_MAX,TREND40,BASE,NONE,MINUTE_TAIL,BASE,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_Q3_BASE_C_MAX_EST,-0.4057224904035005,-0.1264579476595998,-0.7358095100988747,2023-09-15,0.3558324753700536,-0.2025150954838922,0.7715595430852175,0.999641266619696,0.986600254411329,612.0,8.25,3.0,145198.81260350003,166605.90000000005,169.09764543872353,4.0,616.0,0.3202614379084967,0.8864398775259087,-248249.95104000007,31.0,0.9999598853490284,31.664767099301343,970.0,555.0,8.0,293558.1681719831,776803.9064577174,,,,,V3_CORRECTION,C_MAX,1.0,1.0,,,1788852139.424968,1788852140.111813,EST,,,True,10.0,,,,,,,,
FIX_Q3_BASE_C_ONE_E10,Q_DATA_CONDITIONAL,D09_1425,C_ONE,FIXED10,BASE,NONE,MINUTE_TAIL,BASE,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_Q3_BASE_C_ONE_E10,0.0581375039371998,0.0147893195764923,-0.700459502902538,2023-12-26,0.3868919365269034,0.2298120597906526,0.4922615376371921,0.9909188792959852,0.9998031421393836,79.0,10.0,0.0,138234.12606280006,150828.24999999974,95.49950953498652,0.0,79.0,0.5063291139240507,1.0123821182863038,-981912.1222399996,180.0,0.9998031421393836,350.5080799991265,970.0,473.0,7.0,462693.4050000001,859524.7809623686,,,,,V3_CORRECTION,C_ONE,1.0,1.0,,,1788852141.2677429,1788852141.68031,E10,,,True,10.0,,,,,,,,
FIX_Q3_BASE_C_ONE_EST,Q_DATA_CONDITIONAL,D09_1425,C_ONE,TREND40,BASE,NONE,MINUTE_TAIL,BASE,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_Q3_BASE_C_ONE_EST,1.1829159304816006,0.2248410077317877,-0.4811118014283658,2023-09-13,0.369814800912348,0.7314345081442648,0.3676751349420722,0.988841946907938,0.998674644421234,83.0,9.46987951807229,0.0,155962.8695184001,174699.95000000083,73.62931792260945,1.0,84.0,0.4457831325301205,1.2986149331012198,-764755.3436800004,183.0,0.998674644421234,3220.1424116007984,970.0,555.0,7.0,677747.8151216613,1752993.751207729,,,,,V3_CORRECTION,C_ONE,1.0,1.0,,,1788852141.700488,1788852142.086945,EST,,,True,10.0,,,,,,,,
FIX_Q3_ENHANCED_C_10_E10,Q_DATA_CONDITIONAL,D09_1425,C_10,FIXED10,BASE,NONE,MINUTE_TAIL,ENHANCED,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_Q3_ENHANCED_C_10_E10,-0.3254601481383005,-0.0972297569192806,-0.5357165444304895,2023-12-29,0.1685139387784964,-0.5221931370196179,0.3610293459532356,0.8706549038829113,0.1379453799926433,363.0,10.008264462809915,3.0,60142.95945829999,59218.48421455395,71.36851113100877,3.0,366.0,0.4600550964187327,0.8346494950312526,-45407.19039999999,91.0,0.9720333439887252,26959.541493099372,970.0,591.0,12.0,212424.3137551908,275109.4561382768,,,,,V3_CORRECTION,C_10,0.0,1.0,,,1788852143.142226,1788852143.63302,E10,,,True,10.0,,,,,,,,
FIX_Q3_ENHANCED_C_10_EST,Q_DATA_CONDITIONAL,D09_1425,C_10,TREND40,BASE,NONE,MINUTE_TAIL,ENHANCED,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_Q3_ENHANCED_C_10_EST,-0.2987834112057,-0.0880871189352366,-0.4887225919648263,2023-12-29,0.1749361705560437,-0.4390729364926549,0.3441895951789322,0.878659392128681,0.1939110093998918,368.0,9.05163043478261,3.0,59062.043589699984,59043.26235931431,72.74519195811219,3.0,371.0,0.3342391304347826,0.8232833799524912,-34938.759040000004,144.0,0.9983964863175316,1854.0258559998445,970.0,592.0,10.0,182893.47641306397,340481.5520116767,,,,,V3_CORRECTION,C_10,0.0,1.0,,,1788852143.654806,1788852144.127537,EST,,,True,10.0,,,,,,,,
FIX_Q3_ENHANCED_C_MAX_E10,Q_DATA_CONDITIONAL,D09_1425,C_MAX,FIXED10,BASE,NONE,MINUTE_TAIL,ENHANCED,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_Q3_ENHANCED_C_MAX_E10,-0.4191131401187999,-0.1316147370969441,-0.5574750810483443,2023-12-29,0.2158285211148676,-0.545032367232322,0.3126672525069242,0.9984606343444338,0.9887528147901417,223.0,10.008968609865471,2.0,48211.3546628,47622.40186016069,61.0400799129382,1.0,224.0,0.4708520179372197,0.7627548975903049,-95201.23080000002,455.0,0.9999004268266288,99.38272799988226,970.0,592.0,11.0,200555.17499999996,347143.8986083598,,,,,V3_CORRECTION,C_MAX,0.0,1.0,,,1788852142.104609,1788852142.5936608,E10,,,True,10.0,,,,,,,,
FIX_Q3_ENHANCED_C_MAX_EST,Q_DATA_CONDITIONAL,D09_1425,C_MAX,TREND40,BASE,NONE,MINUTE_TAIL,ENHANCED,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_Q3_ENHANCED_C_MAX_EST,-0.1533685482180005,-0.0423309504310679,-0.3359274449099522,2023-11-16,0.1966866864860602,-0.1211411000889056,0.2919375793008709,0.9983173934458917,0.990596514133021,220.0,9.209090909090907,3.0,48586.52529000002,45933.62538867959,58.27020476646625,0.0,220.0,0.3136363636363636,0.889964729742404,-60266.98160000003,474.0,0.9999640578224736,32.076527199562776,970.0,533.0,8.0,265399.95999999996,338395.23407820315,,,,,V3_CORRECTION,C_MAX,0.0,1.0,,,1788852142.613137,1788852143.1145442,EST,,,True,10.0,,,,,,,,
FIX_Q3_ENHANCED_C_ONE_E10,Q_DATA_CONDITIONAL,D09_1425,C_ONE,FIXED10,BASE,NONE,MINUTE_TAIL,ENHANCED,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_Q3_ENHANCED_C_ONE_E10,-0.41825691695,-0.1312823838764931,-0.5846071252437491,2023-11-24,0.1820929755224302,-0.680624577441624,0.1014031208435192,0.9880681381151882,0.9987969986771784,10.0,10.0,0.0,15849.916949999995,15353.12187194842,18.40534691930215,0.0,10.0,0.5,0.5491284572402235,-395314.61137000006,870.0,0.9987969986771784,1684.7609599998686,970.0,678.0,11.0,243827.73500000013,433419.345,,,,,V3_CORRECTION,C_ONE,0.0,1.0,,,1788852144.14799,1788852144.674716,E10,,,True,10.0,,,,,,,,
FIX_Q3_ENHANCED_C_ONE_EST,Q_DATA_CONDITIONAL,D09_1425,C_ONE,TREND40,BASE,NONE,MINUTE_TAIL,ENHANCED,COMPLETED,V3_MAIN_TEXT,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/FIX_Q3_ENHANCED_C_ONE_EST,-0.1200928981000004,-0.0326914415337209,-0.5089913818219458,2023-11-16,0.1816019216396225,-0.0925372463494958,0.072001187888015,0.9816652566477604,0.9987465695944424,8.0,9.0,0.0,15080.898100000002,12198.210052490262,14.323146237775529,0.0,8.0,0.375,0.8481826069968258,-324150.26532000024,898.0,0.9987465695944424,2011.955039999797,970.0,719.0,7.0,286207.77000000014,756951.1649396471,,,,,V3_CORRECTION,C_ONE,0.0,1.0,,,1788852144.6936462,1788852145.058955,EST,,,True,10.0,,,,,,,,
PARITY_H02_C_10,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/PARITY_H02_C_10,0.3406720471031002,0.0791395563459853,-0.3381493214037081,2023-12-27,0.2234113656518103,0.4529268425663303,0.761937288328216,0.9713820667512508,0.1524977678345829,775.0,10.003870967741936,2.0,163311.50089690002,216209.0900000016,148.01002866544388,9.0,784.0,0.4593548387096774,1.0922065901073783,-42179.367559999984,1.0,0.9978732302932488,3241.4318963003752,970.0,329.0,7.0,134989.3754455187,225783.73077988529,,,,,VERIFICATION_REPLAY,C_10,1.0,1.0,ENTRY_ONLY,,1788852043.195319,1788852046.034258,,,,,,,,,,,,,
PAST_ONLY_D08_C_10,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/PAST_ONLY_D08_C_10,0.0934134844642995,0.0234719718309266,-0.1913661824296474,2021-12-07,0.1235501119900295,0.2496114492109241,0.2595135657315381,0.8808943702373638,0.1601413101497778,268.0,10.01865671641791,2.0,46336.73239969999,58995.28000000035,50.78237830408656,0.0,268.0,0.4664179104477612,1.096569134104668,-26614.13920000002,454.0,0.9986646904273708,1604.2653104003402,970.0,455.0,5.0,140051.4528623508,241456.39861506876,,,,,V4_NEW,C_10,1.0,1.0,ENTRY_ONLY,,1788852676.838207,1788852677.941843,,,,,,PAST,['CASH'],,,,,,
PAST_ONLY_D08_C_MAX,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/PAST_ONLY_D08_C_MAX,-0.3523683432038998,-0.1067270160259034,-0.4252853837650834,2023-12-14,0.2385564686600083,-0.3529988166570382,0.3918720326751562,0.9984714444781678,0.9963128082700892,249.0,10.02008032128514,2.0,55606.764099899985,68201.28000000054,77.06258206008543,0.0,249.0,0.4457831325301205,0.75978392670918,-197592.46454999992,459.0,0.9999560249109232,40.06522280016589,970.0,491.0,7.0,130342.99125451676,381609.7376247423,,,,,V4_NEW,C_MAX,1.0,1.0,ENTRY_ONLY,,1788852675.724071,1788852676.806441,,,,,,PAST,['CASH'],,,,,,
R0_POOL_C_10,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R0_POOL_C_10,0.1511405044050005,0.0372435990482249,-0.4348559917896778,2023-12-26,0.2321519631134594,0.2739898984869792,0.7797874758451244,0.975053044387891,0.1499912006815412,790.0,10.0,0.0,174436.76759500024,217356.760000002,151.0917919472357,8.0,798.0,0.4493670886075949,1.04282049345687,-47976.95358,1.0,0.9995290183576911,736.5247116006794,970.0,556.0,8.0,156768.7524664704,283513.8694150289,,,,,V4_NEW,C_10,1.0,1.0,ENTRY_ONLY,,1788852040.218289,1788852043.174658,,,,,,,,,,,,,
R0_POOL_C_MAX,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R0_POOL_C_MAX,0.2407198310931004,0.0576350966149126,-0.5241480590063159,2023-12-27,0.2724965362134187,0.3422344533788517,0.8292496182628353,0.9990591287626864,0.8209937925487848,783.0,10.0,0.0,215228.7489068993,272286.50000000244,160.80852549692176,8.0,791.0,0.4597701149425287,1.044903617558637,-151799.01282,1.0,0.9999655263505436,61.14491730062309,970.0,556.0,9.0,204770.60492612352,530101.2415401962,,,,,V4_NEW,C_MAX,1.0,1.0,ENTRY_ONLY,,1788852024.603232,1788852027.1466188,,,,,,,,,,,,,
R1_CURRENT_H02_C_10,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R1_CURRENT_H02_C_10,-0.1138603575675001,-0.0309160800570528,-0.440207727503176,2023-12-22,0.2011724786292408,-0.0553220220647965,0.6459981587695782,0.9761273708704076,0.1446770947218901,647.0,10.004636785162289,2.0,113534.12380749991,146059.4500000016,126.19344401266974,10.0,657.0,0.4420401854714065,0.9497074963740904,-32637.915450000015,142.0,0.9933351203513888,6771.132040000171,970.0,332.0,8.0,111108.70166538552,200499.1634878936,,,,,V4_NEW,C_10,1.0,1.0,ENTRY_ONLY,,1788852061.10208,1788852063.13319,,,,,,S0_CURRENT,['BEAR'],,,,,,
R1_CURRENT_H02_C_MAX,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R1_CURRENT_H02_C_MAX,0.2481423022949986,0.0592752337072077,-0.3444988868994727,2023-12-27,0.2507260018362068,0.355080086926217,0.6941352295767069,0.9992914964635516,0.7528421460052003,636.0,10.004716981132075,2.0,142409.3920089998,181848.3800000017,134.8753456259244,10.0,646.0,0.4512578616352201,1.0642980418222927,-155221.686,142.0,0.9999985077651732,2.231320398969729,970.0,329.0,6.0,144639.96903025662,287893.9527884792,,,,,V4_NEW,C_MAX,1.0,1.0,ENTRY_ONLY,,1788852036.8966908,1788852040.1716428,,,,,,S0_CURRENT,['BEAR'],,,,,,
R1_LEVEL_D08_C3_C_10,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R1_LEVEL_D08_C3_C_10,0.1897074137206011,0.0461618747223613,-0.1514211911582712,2023-03-16,0.1277710346986457,0.4171594306067382,0.2785219324088928,0.8902925838400756,0.1607965076424077,288.0,10.01388888888889,1.0,51479.87314340004,66963.67000000022,54.73521541196499,0.0,288.0,0.4756944444444444,1.1916963619119012,-28032.148950000003,486.0,0.9980497579468972,2475.4372400010907,970.0,345.0,6.0,147221.44816426208,236127.8859928039,,,,,V4_NEW,C_10,1.0,1.0,ENTRY_ONLY,,1788852673.630604,1788852674.715244,,,,,,R1_LEVEL_D08_C3,['BAD'],,,,,,
R1_LEVEL_D08_C3_C_MAX,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R1_LEVEL_D08_C3_C_MAX,-0.3099218875526009,-0.0918726351111751,-0.3980888431633677,2023-12-14,0.2227756725455126,-0.3200416427507723,0.3728467763555823,0.9994380931144716,0.9964593373010908,253.0,10.015810276679842,1.0,52512.13755259999,70000.28000000065,72.73157567930629,0.0,253.0,0.4466403162055335,0.7797922726282293,-210582.9726,493.0,0.9999293151998754,62.40933539910384,970.0,491.0,6.0,127401.71066860163,388796.33053668577,,,,,V4_NEW,C_MAX,1.0,1.0,ENTRY_ONLY,,1788852670.3325171,1788852671.490575,,,,,,R1_LEVEL_D08_C3,['BAD'],,,,,,
R1_LEVEL_D08_COST2_C_10,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R1_LEVEL_D08_COST2_C_10,0.0712702557320006,0.0180464349010722,-0.1624979660977424,2021-12-07,0.125461391127253,0.2054296961892323,0.2750146606657038,0.8920231332186171,0.1627969140698832,282.0,10.0177304964539,2.0,64567.72030000002,84160.01000000029,53.86194360806766,0.0,282.0,0.4432624113475177,1.075148952082968,-25428.39615,486.0,0.998141114307626,2129.136324400184,970.0,495.0,6.0,134323.21528246065,212654.617602534,,,,,V4_NEW,C_10,1.0,2.0,ENTRY_ONLY,,1788852671.522316,1788852672.444344,,,,,,S1,"['LOW_NONIMPROVING', 'UNKNOWN', 'LOW_IMPROVING']",,,,,,
R1_LEVEL_D08_COST2_C_MAX,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R1_LEVEL_D08_COST2_C_MAX,-0.2991537502633991,-0.0882122641937005,-0.4089558030035085,2023-12-14,0.2178738915684744,-0.3136591094557243,0.3602992894884432,0.9995209483444472,0.9987908939961316,257.0,10.019455252918288,2.0,71732.59282339999,92279.00000000028,70.23835775695798,0.0,257.0,0.4552529182879377,0.7801937600050478,-215797.74029999995,493.0,0.999950981821304,57.0731592004804,970.0,491.0,6.0,124899.13469887828,402688.1521735691,,,,,V4_NEW,C_MAX,1.0,2.0,ENTRY_ONLY,,1788852668.1744168,1788852669.288519,,,,,,S1,"['LOW_NONIMPROVING', 'UNKNOWN', 'LOW_IMPROVING']",,,,,,
R1_LEVEL_D08_C_10,,,,FIXED10,,NONE,,,BLOCKED_INPUT,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R1_LEVEL_D08_C_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HELD_ACTION_MISSING:cninfo:distribution:44c429ea025cf47b80f540695a90d416:share_credit_date,,,,V4_NEW,C_10,1.0,1.0,ENTRY_ONLY,,1788852193.857963,,,,,,,S1,"['LOW_NONIMPROVING', 'LOW_IMPROVING', 'UNKNOWN']",,,,,,R1_LEVEL_D08_C_10_CA
R1_LEVEL_D08_C_10_CA,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R1_LEVEL_D08_C_10_CA,0.1480713452132995,0.0365244322182323,-0.1568071050116708,2021-12-07,0.1269069945313354,0.3462140468745733,0.2747838340621388,0.9156053894134354,0.1610287266252608,283.0,10.017667844522968,2.0,49100.75165070004,64055.88000000023,53.83597379011533,0.0,283.0,0.4664310954063604,1.1552492701489698,-27348.437999999995,486.0,0.9986602110955078,1611.160682800299,970.0,432.0,5.0,140237.4474890716,224137.33558377647,,,,,V4_NEW,C_10,1.0,1.0,ENTRY_ONLY,,1788852572.6468108,1788852573.449064,,,,,,S1,"['LOW_NONIMPROVING', 'LOW_IMPROVING', 'UNKNOWN']",,,,,,
R1_LEVEL_D08_C_MAX,,,,FIXED10,,NONE,,,BLOCKED_INPUT,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R1_LEVEL_D08_C_MAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HELD_ACTION_MISSING:cninfo:distribution:44c429ea025cf47b80f540695a90d416:share_credit_date,,,,V4_NEW,C_MAX,1.0,1.0,ENTRY_ONLY,,1788852191.755446,,,,,,,S1,"['LOW_NONIMPROVING', 'LOW_IMPROVING', 'UNKNOWN']",,,,,,R1_LEVEL_D08_C_MAX_CA
R1_LEVEL_D08_C_MAX_CA,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R1_LEVEL_D08_C_MAX_CA,-0.2974735445329006,-0.0876448799349591,-0.3933445576726577,2023-12-14,0.2222980739908045,-0.3003072104124062,0.36733296913087,0.9993197716721612,0.9975496259659572,259.0,10.01930501930502,2.0,52204.02626089997,70083.9800000006,71.76489347476516,0.0,259.0,0.4633204633204633,0.7845635259925517,-214685.23830000008,494.0,0.9999208858381032,78.16986869952666,970.0,491.0,6.0,119034.91478699518,395397.82684841834,,,,,V4_NEW,C_MAX,1.0,1.0,ENTRY_ONLY,,1788852529.7715242,1788852530.511255,,,,,,S1,"['LOW_NONIMPROVING', 'LOW_IMPROVING', 'UNKNOWN']",,,,,,
R1_LEVEL_D08_C_ONE,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R1_LEVEL_D08_C_ONE,-0.3888797168300004,-0.1200924601760472,-0.5190775969199988,2023-12-14,0.2891266965525823,-0.2978595814970513,0.2207178610583297,0.9864470053482828,0.999737600281256,37.0,10.0,0.0,28335.71683,34850.000000000655,42.34496192024101,0.0,37.0,0.4594594594594595,0.6741717014763907,-226611.56760000015,600.0,0.999737600281256,265.22975999943446,970.0,491.0,6.0,146650.3542089896,636632.7352828239,,,,,V4_NEW,C_ONE,1.0,1.0,ENTRY_ONLY,,1788852674.745683,1788852675.668781,,,,,,S1,"['LOW_NONIMPROVING', 'UNKNOWN', 'LOW_IMPROVING']",,,,,,
R1_LEVEL_D08_DELAY1_C_10,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R1_LEVEL_D08_DELAY1_C_10,0.4984835510365009,0.1107934185809833,-0.1422368174898611,2021-06-16,0.1116256962065956,0.9973158447875784,0.2632384818074087,0.8702716089652585,0.1417069358166716,278.0,10.010791366906474,1.0,53061.57185149993,67819.73000000048,52.02422924495747,0.0,278.0,0.5215827338129496,1.5717408541922009,-26496.711440000017,497.0,0.9962111823318908,4288.6371200000285,970.0,202.0,6.0,135908.39295591204,254613.09341866407,,,,,V4_NEW,C_10,2.0,1.0,ENTRY_ONLY,,1788852672.475216,1788852673.59808,,,,,,S1,"['LOW_NONIMPROVING', 'UNKNOWN', 'LOW_IMPROVING']",,,,,,
R1_LEVEL_D08_DELAY1_C_MAX,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R1_LEVEL_D08_DELAY1_C_MAX,0.1423994933256001,0.0351916475577154,-0.2900361389747075,2022-01-27,0.1709028847535504,0.2880564859396642,0.3531507998316193,0.9987564756996706,0.9526885900309472,263.0,10.011406844106464,1.0,54352.65712240003,72705.86000000061,68.88971495866707,0.0,263.0,0.5209125475285171,1.1320829826130363,-86289.52080000029,505.0,0.9999690835246547,36.401550000418865,970.0,489.0,7.0,112797.43608607395,229810.27423698377,,,,,V4_NEW,C_MAX,2.0,1.0,ENTRY_ONLY,,1788852669.31555,1788852670.30251,,,,,,S1,"['LOW_NONIMPROVING', 'UNKNOWN', 'LOW_IMPROVING']",,,,,,
R1_S1_D08_C3_C_10,,,,FIXED10,,NONE,,,COMPLETED,,,/Volumes/quant/CY_quant_research/usic_market_router_v4/accounts/R1_S1_D08_C3_C_10,0.1646800172216007,0.040399348203286,-0.1454791320291775,2023-10-23,0.1326014563076573,0.3650425400903225,0.3456067025829282,0.8914415304183667,0.1606712881010491,358.0,10.011173184357542,1.0,63207.01277840003,80631.29000000058,68.17851735147418,0.0,358.0,0.494413407821229,1.135363965716479,-28032.148950000003,270.0,0.9983346230690278,2059.5776086002734,970.0,345.0,6.0,143859.10176644183,229226.3046490999,,,,,V4_NEW,C_10,1.0,1.0,ENTRY_ONLY,,1788852666.1600142,1788852667.2366872,,,,,,R1_S1_D08_C3,['BAD'],,,,,,
