route,capital,state_definition,state,board,signals,signal_dates,state_episodes,legal_fill_rate,matured,equal_date_return,equal_event_return,standardized_pnl,win_rate,profit_factor,tail_p05,mfe,mae,mean_held,actual_orders,actual_fills,cash_pnl_contribution,actual_cash_rejections,state_rejected_by_simple_gate
D01,C_MAX,S0,BULL,CHINEXT_20,265,160,12,0.5660377358490566,150,-0.007304835509753772,-0.010272781226918416,-135471.72323000006,0.4533333333333333,0.8099013897514794,-0.18301904941526126,0.09194478014963257,-0.088260962544338,10.0,265,40,-128506.86446399995,30,0
D01,C_MAX,S0,BULL,MAIN,1826,382,19,0.47426067907995617,864,-0.0036609163421248113,-0.004479930149762604,-369457.880398001,0.4618055555555556,0.9092641511553585,-0.18557007716163654,0.1004075795478162,-0.09134430631777704,10.005787037037036,1826,246,210338.56633599964,90,0
D01,C_MAX,S0,BULL,STAR,74,61,10,0.4594594594594595,33,-0.00788695385987618,-0.005088505671024103,-16038.756535100008,0.5454545454545454,0.8906488090603103,-0.15331608688397658,0.11094004680073427,-0.08359708021377943,10.0,74,8,-38022.923413100005,20,0
D01,C_MAX,S0,TRANSITION,CHINEXT_10,74,30,7,0.581081081081081,43,0.019268231550509895,0.019993804981241908,75538.90991999985,0.6511627906976745,1.5280267723620036,-0.18105115713547223,0.10287473979658901,-0.07829851578215587,10.0,74,13,-71101.03844000002,1,0
D01,C_MAX,S0,TRANSITION,CHINEXT_20,195,97,19,0.6358974358974359,120,0.00011957951486490668,-0.004442563797137365,-58891.22163400011,0.44166666666666665,0.8965178608998647,-0.21215397152844565,0.11032381836976611,-0.08608034800859875,10.0,195,35,-96727.77978000011,13,0
D01,C_MAX,S0,TRANSITION,MAIN,844,238,34,0.5402843601895735,455,-0.0029231730302210195,-0.006412002822017505,-269168.0168659999,0.44175824175824174,0.8619415470406142,-0.16884751220570565,0.08326021546910083,-0.07889932595450616,10.01978021978022,844,156,-165208.11615800016,33,0
D01,C_MAX,S0,TRANSITION,STAR,51,43,15,0.6666666666666666,34,0.02672600944351328,0.025095159790316318,83701.62451130003,0.6176470588235294,2.1679674433561216,-0.10959258867046025,0.11284592403170005,-0.050657070468439744,10.0,51,11,61785.28156230007,6,0
D01,C_MAX,S0_CURRENT,BEAR,CHINEXT_10,18,10,2,0.5,9,0.03977257245926264,0.03873631584637457,32951.41623999998,0.4444444444444444,1.7674090314261297,-0.14335116803217524,0.11076322326210579,-0.08465048578180974,10.0,18,0,0.0,1,0
D01,C_MAX,S0_CURRENT,BEAR,CHINEXT_20,143,77,8,0.5804195804195804,83,-0.015621387590937695,-0.009204124373893357,-76887.86774500016,0.40963855421686746,0.8244365030412304,-0.2176073187165484,0.12449764589469707,-0.10133490608942929,10.0,143,31,-157496.51680700007,12,0
D01,C_MAX,S0_CURRENT,BEAR,MAIN,656,153,13,0.5579268292682927,366,-0.010180897925188741,0.005021420056018203,181594.44499499945,0.4890710382513661,1.1295461735950896,-0.15792695204636098,0.09558297399552333,-0.07572000472317822,10.010928961748634,656,118,-262706.1018020002,23,0
