route,capital,state_definition,state,year,signals,signal_dates,state_episodes,legal_fill_rate,matured,equal_date_return,equal_event_return,standardized_pnl,win_rate,profit_factor,tail_p05,mfe,mae,mean_held,actual_orders,actual_fills,cash_pnl_contribution,actual_cash_rejections,state_rejected_by_simple_gate
D02,C_MAX,S0_CURRENT,BULL,2022,104,47,3,0.6057692307692307,63,-0.04364262081336725,-0.05720997676085587,-353877.92473850003,0.25396825396825395,0.25731906787652814,-0.1913382386116741,0.07348537149128603,-0.1099839976504241,10.0,104,38,-91474.01022650002,7,0
D02,C_MAX,S0_CURRENT,BULL,2023,368,96,4,0.592391304347826,216,-0.014390460250828855,-0.007634423226390747,-156331.93649720005,0.44907407407407407,0.8047296469152091,-0.12938152025248845,0.07935985912894708,-0.06491731968123281,10.0,368,61,-158494.97832830006,119,0
D02,C_MAX,S0_CURRENT,TRANSITION,2020,402,70,13,0.5323383084577115,214,0.008035379146078705,0.010524959291295016,208670.63618999982,0.5420560747663551,1.2883212197099114,-0.15189351737816373,0.08680986285585988,-0.07358496363605099,10.042056074766355,402,58,96926.0088879999,10,0
D02,C_MAX,S0_CURRENT,TRANSITION,2021,214,44,6,0.5981308411214953,128,0.0012023843241282999,0.006906065492841961,84144.98468959995,0.5078125,1.186009580019245,-0.1586822917168474,0.09446521111207354,-0.07740781785362735,10.0,214,38,-1156.4494452001018,6,0
D02,C_MAX,S0_CURRENT,TRANSITION,2022,155,68,6,0.6,93,-0.003841696527262536,-0.013109758385600306,-119357.19151159989,0.34408602150537637,0.7605831623327959,-0.1515208265805306,0.10083386660380672,-0.08812630021985476,10.0,155,51,-136289.30040350003,18,0
D02,C_MAX,S0_CURRENT,TRANSITION,2023,360,71,8,0.5611111111111111,196,0.007649512631816699,-0.015206870540546993,-284028.11926400004,0.3979591836734694,0.698042409315951,-0.2105490024827877,0.09279033210016768,-0.0817715158234666,10.0,360,49,-104317.12545,17,0
D02,C_MAX,S1,HIGH_IMPROVING,2020,527,47,10,0.3927893738140417,207,-0.007722605755038005,-0.0009196525719682567,-17485.935800000443,0.47342995169082125,0.982183795417453,-0.18824499484717555,0.12061132869291538,-0.0875714581769914,10.004830917874395,527,38,-30089.620799999982,1,0
D02,C_MAX,S1,HIGH_IMPROVING,2021,495,65,22,0.494949494949495,245,0.007236856204441909,0.0026469625457253296,65794.69965119974,0.5428571428571428,1.0580522562098433,-0.2204878128728259,0.1119052529954193,-0.0916057869613696,10.0,495,53,190347.43441399996,6,0
D02,C_MAX,S1,HIGH_IMPROVING,2022,78,32,12,0.5641025641025641,44,0.0012751397316909006,-0.01625201691613073,-74971.69925619994,0.29545454545454547,0.7537803881190859,-0.19108909292544013,0.1082617034393882,-0.10004437570905184,10.0,78,24,34913.96038330001,0,0
D02,C_MAX,S1,HIGH_IMPROVING,2023,228,42,7,0.6052631578947368,138,-0.009598781199430223,-0.010400627514565665,-134658.96907669993,0.427536231884058,0.728478882611658,-0.13871351589560874,0.06769294276088361,-0.05943484755699504,10.0,228,30,-46268.11673659996,66,0
D02,C_MAX,S1,HIGH_NONIMPROVING,2020,445,48,10,0.4606741573033708,205,-0.021744510087984153,-0.008066397536527395,-160200.85324000038,0.4146341463414634,0.8367965668947616,-0.15634329144613457,0.08606804220084255,-0.10758584642571402,10.0,445,49,-100241.20948,0,0
D02,C_MAX,S1,HIGH_NONIMPROVING,2021,312,57,18,0.46794871794871795,146,0.027841086135136837,0.017331030339561303,266205.20582559996,0.5068493150684932,1.3951757843248105,-0.19148421452710757,0.11963627374162533,-0.09240697934972576,10.0,312,47,-187001.18030239997,1,0
D02,C_MAX,S1,HIGH_NONIMPROVING,2022,83,42,12,0.6385542168674698,53,-0.03013752884870296,-0.027337853164384977,-142081.80345349998,0.33962264150943394,0.48450985831122956,-0.14546784881300664,0.08221830976852691,-0.08659368542961106,10.0,83,36,-127798.06172330001,4,0
D02,C_MAX,S1,HIGH_NONIMPROVING,2023,155,42,8,0.6064516129032258,94,-0.02934660113777732,-0.023800130833397753,-216214.12557089992,0.2978723404255319,0.49514896435519395,-0.12203388331881547,0.07305103904472161,-0.07043276947287126,10.0,155,29,-118017.54930000004,31,0
D02,C_MAX,S1,LOW_IMPROVING,2020,473,56,10,0.5919661733615222,280,0.02126782208512801,0.013767921019085432,367227.50471199973,0.5285714285714286,1.399968281050967,-0.14368081947847988,0.09446495829721684,-0.0739731320171304,10.014285714285714,473,47,192058.05201199994,4,0
D02,C_MAX,S1,LOW_IMPROVING,2021,319,56,12,0.5109717868338558,163,-0.026424831582309287,-0.017774530039200945,-268929.30243920017,0.4171779141104294,0.6902596605060309,-0.2276841160096893,0.097277006607645,-0.09536343659525943,10.0,319,52,-126307.62468000002,14,0
D02,C_MAX,S1,LOW_IMPROVING,2022,184,57,8,0.6358695652173914,117,-0.018552150386996855,-0.02038499752722273,-236403.3301081999,0.4017094017094017,0.6350420866956263,-0.18464112041659717,0.09773779704968141,-0.09312256128048692,10.034188034188034,184,52,-183451.55742000006,30,0
D02,C_MAX,S1,LOW_IMPROVING,2023,264,63,16,0.6098484848484849,160,-0.01635745583050705,-0.0050959117780701,-76883.79741650024,0.44375,0.8772052136814635,-0.18697826058098796,0.08796736568526504,-0.07697604995614024,10.0,264,48,-43758.65891040009,43,0
D02,C_MAX,S1,LOW_NONIMPROVING,2020,293,65,11,0.6006825938566553,176,0.013038029797967421,0.020321611602143918,325546.8529443996,0.5568181818181818,1.5135559942090555,-0.16801651794913097,0.10030719221307467,-0.07682327882216403,10.028409090909092,293,56,271207.16296999983,7,293
D02,C_MAX,S1,LOW_NONIMPROVING,2021,222,46,13,0.46396396396396394,103,-0.010910940285760588,-0.002855341604940856,-13749.325404800125,0.5533980582524272,0.9679551355823349,-0.1930231501121641,0.1001020803383664,-0.09105194555527865,10.03883495145631,222,40,-92019.65430400016,2,222
D02,C_MAX,S1,LOW_NONIMPROVING,2022,66,36,11,0.5,33,-0.03085261417625725,-0.03938820682758677,-125369.18339980011,0.3333333333333333,0.389472771162191,-0.2182521238504746,0.08210503707540336,-0.106201545091707,10.0,66,24,-185285.20942560004,4,66
D02,C_MAX,S1,LOW_NONIMPROVING,2023,285,68,18,0.5298245614035088,144,0.018246520936570906,0.004130799609478823,53778.47004699989,0.4722222222222222,1.0935947559820383,-0.16755894631070428,0.11511820396687598,-0.07893612720906001,10.0,285,49,-18645.026897899952,16,285
D03,C_MAX,S0,BEAR,2020,594,32,5,0.6531986531986532,387,0.0033158716540380314,0.0028139926453118187,108658.63064399945,0.5116279069767442,1.0724000493465657,-0.16221811069526976,0.09641383357438481,-0.07107743805281366,10.018087855297157,594,30,-8972.055720000018,0,0
D03,C_MAX,S0,BEAR,2021,385,40,3,0.5168831168831168,199,-0.020772591045158988,-0.019525339456469934,-378828.56851199997,0.41708542713567837,0.6480466261989475,-0.18611593810243812,0.08820744458313333,-0.08922336252853844,10.035175879396984,385,34,-64544.95868599996,0,0
D03,C_MAX,S0,BEAR,2022,857,73,2,0.6511085180863477,558,-0.0270264288362354,-0.027519143220267692,-1509707.4525507002,0.4068100358422939,0.5301227505879118,-0.23717938995359295,0.09015194806577102,-0.09363198970169621,10.053763440860216,857,65,-86772.50691540001,9,0
D03,C_MAX,S0,BEAR,2023,1098,61,5,0.6165755919854281,677,0.015145922827039257,-0.005837182832758742,-379297.9322384997,0.36779911373707536,0.820403694246183,-0.10790509858065896,0.06641899394264555,-0.05695126655939347,10.0,1098,52,23068.646106299995,6,0
D03,C_MAX,S0,BULL,2020,1080,114,10,0.5574074074074075,600,-0.004997184294355791,-0.003597376537517163,-224208.90610800037,0.43333333333333335,0.9196227371126918,-0.17048196469904586,0.09904425203879019,-0.08928540177814372,10.026666666666667,1080,102,-378896.52654,7,0
D03,C_MAX,S0,BULL,2021,2114,151,5,0.565752128666036,1193,0.0013317050832094373,-0.0023559487275946886,-285001.5097948003,0.4350377200335289,0.9392644377523289,-0.15015904210787076,0.0929458585253866,-0.07433970915160135,10.007544006705784,2114,126,-64246.31604400005,3,0
D03,C_MAX,S0,BULL,2022,1054,64,4,0.5654648956356736,596,-0.029637203453104135,-0.01895198545337553,-1089874.3658542,0.39932885906040266,0.6444759514541911,-0.18651453032232312,0.08439313489663428,-0.08815751863623819,10.0,1054,57,-6182.653749999998,4,0
D03,C_MAX,S0,BULL,2023,2176,102,3,0.6162683823529411,1338,-0.013700259235348622,-0.00702214678314354,-923269.8179957006,0.3811659192825112,0.8032664312378626,-0.1205708433107351,0.06817480953882261,-0.05991695319408244,10.0,2176,89,-49901.50272729998,3,0
D03,C_MAX,S0,TRANSITION,2020,1136,74,14,0.5695422535211268,647,0.00651940336009563,0.006008452180912732,360849.4558827996,0.49149922720247297,1.176118037666236,-0.13702629353873716,0.08540372975306904,-0.06255876500434203,10.01081916537867,1136,67,2274.3934800000025,0,0
D03,C_MAX,S0,TRANSITION,2021,701,49,7,0.6077032810271041,426,0.004420287925139525,0.007138301028900711,319538.28562279954,0.4788732394366197,1.2339061504282811,-0.13859163785455134,0.08864701309937693,-0.06777973700893153,10.0,701,45,-51054.676532799975,3,0
D03,C_MAX,S0,TRANSITION,2022,1517,99,6,0.6367831245880027,965,-0.020504518604481648,-0.012379959529349605,-1150889.2178793005,0.40518134715025905,0.6891098211589067,-0.14118892405385355,0.07475651909494811,-0.073310234582538,10.001036269430053,1517,84,-98244.51523680001,5,0
D03,C_MAX,S0,TRANSITION,2023,1313,79,9,0.6191926884996192,741,-0.010310876494062541,-0.01219558153500921,-878253.4869584003,0.398110661268556,0.644128937771491,-0.13326570744776434,0.0662192230679127,-0.05923786048503558,10.0,1313,66,-41458.717453000005,3,0
D03,C_MAX,S0_CURRENT,BEAR,2020,563,33,5,0.6589698046181173,370,0.005296284779800885,0.008449588207172965,308077.99986399943,0.5216216216216216,1.2386982685400891,-0.1571872568577548,0.09987991384876692,-0.06502154462412095,10.002702702702702,563,31,-27023.969680000027,0,0
D03,C_MAX,S0_CURRENT,BEAR,2021,342,39,3,0.49707602339181284,170,-0.022944672605767588,-0.020191033354225334,-331784.14811199997,0.4294117647058823,0.6483820340376439,-0.19896010564274086,0.09176640245451025,-0.08968611064750653,10.041176470588235,342,34,-73647.31828599997,0,0
D03,C_MAX,S0_CURRENT,BEAR,2022,836,73,2,0.6507177033492823,544,-0.027940714352937615,-0.029786959458235254,-1579496.8676107004,0.39889705882352944,0.5072055406097077,-0.23735142804392056,0.08914020401573397,-0.09598119792955977,10.055147058823529,836,64,-84101.37338540002,9,0
D03,C_MAX,S0_CURRENT,BEAR,2023,964,61,5,0.6307053941908713,608,0.015518931031344285,-0.005718141729265229,-325604.10530649975,0.34868421052631576,0.8249979366572383,-0.10353773034181751,0.06580620764193622,-0.05542319449413985,10.0,964,52,26081.256671099993,6,0
D03,C_MAX,S0_CURRENT,BULL,2020,1136,113,10,0.5563380281690141,630,0.0012579458059699769,-0.000952896746864794,-73577.4076760005,0.4492063492063492,0.9735504888499099,-0.1683012726250181,0.09868855705456295,-0.08554683797793128,10.023809523809524,1136,102,-357881.69848,7,0
D03,C_MAX,S0_CURRENT,BULL,2021,2201,153,5,0.5642889595638346,1239,0.0006460114296758583,-0.0024039691946275542,-289652.01796200045,0.4374495560936239,0.9402404411393545,-0.14960114791652374,0.09257695121171823,-0.07391374578234255,10.00726392251816,2201,129,-83125.48692400004,3,0
D03,C_MAX,S0_CURRENT,BULL,2022,1061,63,4,0.5645617342130066,599,-0.03193110448050775,-0.02117616499719649,-1224567.5354642002,0.39232053422370616,0.6097197034508449,-0.18856692743451797,0.08300149348440634,-0.08857431497420906,10.0,1061,55,-27081.931839999997,4,0
D03,C_MAX,S0_CURRENT,BULL,2023,2285,103,4,0.613566739606127,1401,-0.012446794771996022,-0.0069258646980843675,-948963.7045762003,0.37544610992148464,0.8050123305360163,-0.11807716190259505,0.06829795846261644,-0.059134322869187836,10.0,2285,88,-54292.163227299985,3,0
D03,C_MAX,S0_CURRENT,TRANSITION,2020,1111,74,15,0.5706570657065707,634,-0.003661791381018601,0.00046062319581504117,10798.588230799767,0.47318611987381703,1.004763996527457,-0.14542747417317686,0.08338416230028117,-0.06877168945443682,10.022082018927446,1111,66,-688.5206199999811,0,0
D03,C_MAX,S0_CURRENT,TRANSITION,2021,657,48,7,0.6225266362252664,409,0.007499552497574363,0.006737702583901144,277144.3733899995,0.4669926650366748,1.2061465663028181,-0.13133568430763098,0.08777062910654937,-0.06966044081282606,10.0,657,42,-23073.146052799973,3,0
D03,C_MAX,S0_CURRENT,TRANSITION,2022,1531,100,6,0.6381450032658393,976,-0.018482097166307887,-0.009947845711416884,-946406.6332093005,0.4139344262295082,0.7398263496875563,-0.14006022260832507,0.07636574873360708,-0.07199090306317818,10.001024590163935,1531,87,-80016.37067680004,5,0
D03,C_MAX,S0_CURRENT,TRANSITION,2023,1338,78,8,0.6136023916292974,747,-0.01250433258296481,-0.012322040800075094,-906253.4273099003,0.42302543507362783,0.643975415166863,-0.13894343997545158,0.06634054123563075,-0.0616809328803666,10.0,1338,67,-40080.66751780001,3,0
D03,C_MAX,S1,HIGH_IMPROVING,2020,511,45,11,0.5459882583170255,279,-0.004426421857991341,0.010076260789208135,275622.6168559998,0.5161290322580645,1.264269914805558,-0.1773052678268734,0.11567795682470494,-0.06663005787679335,10.046594982078853,511,37,-204325.12114000006,5,0
D03,C_MAX,S1,HIGH_IMPROVING,2021,1093,66,22,0.5873741994510522,639,-0.014392010480590904,-0.007019074387232516,-435598.92499560036,0.4084507042253521,0.839930443234819,-0.16023067978555147,0.09039322731466179,-0.0762318704765235,10.0,1093,62,-56851.807667999994,2,0
D03,C_MAX,S1,HIGH_IMPROVING,2022,726,36,12,0.5757575757575758,418,-0.03196784017615244,-0.02559266680638055,-1035458.8119347002,0.35167464114832536,0.5172799604441854,-0.1799017304635563,0.07456054849231673,-0.08804370173131287,10.0,726,31,-1453.2991599999932,2,0
D03,C_MAX,S1,HIGH_IMPROVING,2023,935,45,7,0.6352941176470588,594,-0.0012790032903958297,0.010857430552239984,612138.6307151997,0.47474747474747475,1.4316303050737358,-0.10141855333179181,0.07614688238605183,-0.04681666465094052,10.0,935,38,-975.6152138000034,2,0
D03,C_MAX,S1,HIGH_NONIMPROVING,2020,514,48,10,0.5408560311284046,277,0.017521971335904843,0.018002263818282422,493189.5390479998,0.5306859205776173,1.4696251966748293,-0.15583586977239744,0.10308825210378103,-0.0850869280342864,10.007220216606498,514,51,-67148.39399999993,2,0
D03,C_MAX,S1,HIGH_NONIMPROVING,2021,879,60,19,0.5688282138794084,500,0.0010409399099618319,-0.009206031864952852,-429721.32969519985,0.396,0.7886460215522002,-0.14260195884613572,0.08451435839601007,-0.07667275061180641,10.008,879,47,-31298.108256000014,0,0
D03,C_MAX,S1,HIGH_NONIMPROVING,2022,1140,57,13,0.5956140350877193,678,-0.009116369691331767,0.0033371754687295157,204550.79661990004,0.49262536873156343,1.0922537008801325,-0.1385788502392852,0.08551209199371822,-0.06278572093879006,10.001474926253687,1140,47,-22430.17344300002,6,0
D03,C_MAX,S1,HIGH_NONIMPROVING,2023,1186,46,9,0.6694772344013491,794,-0.02378189316734082,-0.020666777972908543,-1587626.7504722003,0.2871536523929471,0.44412906370633143,-0.10920309107748333,0.05314232866044496,-0.058466617592432865,10.0,1186,40,-49392.84793489998,1,0
D03,C_MAX,S1,LOW_IMPROVING,2020,828,55,10,0.5929951690821256,490,-0.007517297252784173,-0.013931269286664162,-686929.3217664005,0.40816326530612246,0.6639799429480507,-0.14559854891793092,0.07512928253995226,-0.07890648227177888,10.018367346938776,828,47,-26617.632019999994,0,0
D03,C_MAX,S1,LOW_IMPROVING,2021,681,58,12,0.566813509544787,386,0.002720335936181415,0.012877757010577391,486949.2097671998,0.5051813471502591,1.353703556594249,-0.1499036263984145,0.10251870775014593,-0.07276341971959424,10.018134715025907,681,50,-44016.0509788,1,0
D03,C_MAX,S1,LOW_IMPROVING,2022,868,68,9,0.6612903225806451,574,-0.027235894480424398,-0.028220287167252313,-1583307.2290577001,0.3641114982578397,0.4843657156247775,-0.20518489979510693,0.08260327689422427,-0.0898359632457361,10.04006968641115,868,60,-90058.47089100002,5,0
D03,C_MAX,S1,LOW_IMPROVING,2023,1167,68,16,0.572407883461868,661,0.003680223412870518,-0.007694608489752899,-499652.9181695999,0.38729198184568836,0.7958626169353382,-0.14457826245070252,0.06927729481256084,-0.06583932449946674,10.0,1167,59,8435.581702500025,8,0
D03,C_MAX,S1,LOW_NONIMPROVING,2020,957,72,11,0.6154649947753396,588,-0.0016920152859842465,0.0031402651443674426,163416.34628119948,0.4846938775510204,1.0742219142640514,-0.15733837449040552,0.0924353294819389,-0.06926987929394571,10.010204081632653,957,64,-87503.04162000005,0,957
D03,C_MAX,S1,LOW_NONIMPROVING,2021,547,56,14,0.5356489945155393,293,0.006726146135946323,0.0015771915163442065,34079.25223959988,0.5187713310580204,1.0339520885616156,-0.13712889003916554,0.0908213161417545,-0.06887941834361536,10.017064846416382,547,46,-47679.98435999997,3,547
D03,C_MAX,S1,LOW_NONIMPROVING,2022,694,75,12,0.6469740634005764,449,-0.03157618311183761,-0.031100560360071867,-1336255.7919117003,0.36971046770601335,0.47546926396766986,-0.21244163746878883,0.08059097498197132,-0.09932311516626431,10.015590200445434,694,68,-77257.7324082,5,694
D03,C_MAX,S1,LOW_NONIMPROVING,2023,1299,83,18,0.596612779060816,707,-0.0029710617608929984,-0.010379189415671931,-705680.1992660002,0.4073550212164074,0.7233605715116516,-0.1312336177891861,0.07359752389056326,-0.06346359093154903,10.0,1299,70,-26358.692627800017,1,1299
D04,C_MAX,S0,BEAR,2020,214,31,5,0.6822429906542056,145,-0.0022237934473322294,-0.0011443139142337498,-18896.050096000065,0.5103448275862069,0.9704456721207123,-0.16986114621705065,0.09706334731703838,-0.07303617322080726,10.041379310344828,214,26,-91408.09071199992,0,0
D04,C_MAX,S0,BEAR,2021,136,36,2,0.5294117647058824,72,-0.019762285259534832,-0.012543433490121304,-92604.70691680006,0.4444444444444444,0.7615140974877933,-0.19099719844256463,0.1005869612468013,-0.09203349458247957,10.097222222222221,136,34,7686.032063200037,8,0
D04,C_MAX,S0,BEAR,2022,348,60,2,0.6350574712643678,221,-0.03230392571996403,-0.027385012445154594,-590162.1921003001,0.40271493212669685,0.5625195159270858,-0.23370283804264602,0.091167708988531,-0.09538688684389635,10.108597285067873,348,53,-108872.858629,25,0
D04,C_MAX,S0,BEAR,2023,457,56,5,0.6105032822757112,279,0.018183662194387683,-0.0012164674012233151,-32137.6459572998,0.37992831541218636,0.961645970873716,-0.10380247669644073,0.07101527131587125,-0.05493052367531837,10.0,457,53,28532.73275879999,6,0
D04,C_MAX,S0,BULL,2020,445,97,9,0.550561797752809,243,-0.005789814167059299,0.002259611457772572,56054.1273799999,0.4444444444444444,1.0490810181924592,-0.1820118940425985,0.10855290862422115,-0.08957408043059895,10.02880658436214,445,81,-236726.35669999983,29,0
D04,C_MAX,S0,BULL,2021,866,143,5,0.5565819861431871,479,-0.005484100056553129,-0.007277580695789357,-326978.9044456002,0.4321503131524008,0.8271993675778825,-0.14843093388622108,0.0879102761836339,-0.0772670895765078,10.01670146137787,866,123,-15255.250873599958,2,0
D04,C_MAX,S0,BULL,2022,435,60,4,0.5678160919540229,247,-0.035205173992673,-0.030437452079570576,-725751.9176992002,0.3684210526315789,0.4803228737587408,-0.19986544218030428,0.07706634310857442,-0.09369402373788624,10.0,435,50,-125049.66176740004,4,0
D04,C_MAX,S0,BULL,2023,808,99,3,0.6039603960396039,488,-0.011754708937856812,-0.007713786866010666,-361628.7625907002,0.3770491803278688,0.7942674472958389,-0.1132217288119323,0.06978269458723592,-0.061276357078341594,10.0,808,81,-47189.268924799966,4,0
D04,C_MAX,S0,TRANSITION,2020,419,70,14,0.5775656324582339,242,0.010063092484393028,0.007443839265481166,164460.20693479976,0.5041322314049587,1.2028395777659147,-0.15067421197629738,0.08978808843612919,-0.06369997678910136,10.008264462809917,419,70,1824.733123599981,1,0
