id,entry_state,holding_state,pnl_marked_and_cash,dates
E_P2_PHASE_C_10_E10,HIGH_IMPROVING,HIGH_NONIMPROVING,28477.761770000056,154
E_P2_PHASE_C_10_E10,HIGH_IMPROVING,LOW_IMPROVING,12250.486949999962,19
E_P2_PHASE_C_10_E10,HIGH_IMPROVING,LOW_NONIMPROVING,-58263.50704320005,70
E_P2_PHASE_C_10_E10,HIGH_NONIMPROVING,HIGH_IMPROVING,3757.995147600028,104
E_P2_PHASE_C_10_E10,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-168100.5588157001,208
E_P2_PHASE_C_10_E10,HIGH_NONIMPROVING,LOW_IMPROVING,-482.01974000000337,4
E_P2_PHASE_C_10_E10,HIGH_NONIMPROVING,LOW_NONIMPROVING,-43617.096077500006,104
E_P2_PHASE_C_10_E10,LOW_IMPROVING,HIGH_IMPROVING,78311.79571339994,66
E_P2_PHASE_C_10_E10,LOW_IMPROVING,HIGH_NONIMPROVING,-30547.889230000023,27
E_P2_PHASE_C_10_E10,LOW_IMPROVING,LOW_IMPROVING,-46287.5385716999,239
E_P2_PHASE_C_10_E10,LOW_IMPROVING,LOW_NONIMPROVING,-40211.76435920011,153
E_P2_PHASE_C_10_E10,LOW_NONIMPROVING,HIGH_IMPROVING,-48105.47896760001,70
E_P2_PHASE_C_10_E10,LOW_NONIMPROVING,HIGH_NONIMPROVING,-35910.99999999999,30
E_P2_PHASE_C_10_E10,LOW_NONIMPROVING,LOW_IMPROVING,-4296.315291600091,198
E_P2_PHASE_C_10_E10,LOW_NONIMPROVING,LOW_NONIMPROVING,-130684.31451950013,276
FIXED_25_D08_C_10,HIGH_IMPROVING,HIGH_IMPROVING,-17050.75983749996,152
FIXED_25_D08_C_10,HIGH_IMPROVING,HIGH_NONIMPROVING,9056.467662499948,109
FIXED_25_D08_C_10,HIGH_IMPROVING,LOW_IMPROVING,9491.691440000002,17
FIXED_25_D08_C_10,HIGH_IMPROVING,LOW_NONIMPROVING,8049.219660000004,56
FIXED_25_D08_C_10,HIGH_NONIMPROVING,HIGH_IMPROVING,-43560.93207240001,82
FIXED_25_D08_C_10,HIGH_NONIMPROVING,HIGH_NONIMPROVING,56286.335298,175
FIXED_25_D08_C_10,HIGH_NONIMPROVING,LOW_IMPROVING,-118.00436999999965,4
FIXED_25_D08_C_10,HIGH_NONIMPROVING,LOW_NONIMPROVING,38225.43348000002,66
FIXED_25_D08_C_10,LOW_IMPROVING,HIGH_IMPROVING,-4782.023183800009,43
FIXED_25_D08_C_10,LOW_IMPROVING,HIGH_NONIMPROVING,-8437.84234,8
FIXED_25_D08_C_10,LOW_IMPROVING,LOW_IMPROVING,-32394.6946164001,130
FIXED_25_D08_C_10,LOW_IMPROVING,LOW_NONIMPROVING,4831.926039400003,88
FIXED_25_D08_C_10,LOW_NONIMPROVING,HIGH_IMPROVING,6684.368690000002,35
FIXED_25_D08_C_10,LOW_NONIMPROVING,HIGH_NONIMPROVING,-2818.69524,6
FIXED_25_D08_C_10,LOW_NONIMPROVING,LOW_IMPROVING,-27532.56052999998,90
FIXED_25_D08_C_10,LOW_NONIMPROVING,LOW_NONIMPROVING,-43423.021560000016,141
FIXED_25_D08_C_MAX,HIGH_IMPROVING,HIGH_IMPROVING,-23570.37999699998,145
FIXED_25_D08_C_MAX,HIGH_IMPROVING,HIGH_NONIMPROVING,11069.808909199835,129
FIXED_25_D08_C_MAX,HIGH_IMPROVING,LOW_IMPROVING,9601.43368,17
FIXED_25_D08_C_MAX,HIGH_IMPROVING,LOW_NONIMPROVING,1269.2781700000223,51
FIXED_25_D08_C_MAX,HIGH_NONIMPROVING,HIGH_IMPROVING,-31028.49108820002,83
FIXED_25_D08_C_MAX,HIGH_NONIMPROVING,HIGH_NONIMPROVING,9483.82661280001,169
FIXED_25_D08_C_MAX,HIGH_NONIMPROVING,LOW_IMPROVING,-1460.6735800000024,4
FIXED_25_D08_C_MAX,HIGH_NONIMPROVING,LOW_NONIMPROVING,22195.384919999982,69
FIXED_25_D08_C_MAX,LOW_IMPROVING,HIGH_IMPROVING,6556.988650799993,45
FIXED_25_D08_C_MAX,LOW_IMPROVING,HIGH_NONIMPROVING,-13814.234029999994,9
FIXED_25_D08_C_MAX,LOW_IMPROVING,LOW_IMPROVING,-29853.133777900053,119
FIXED_25_D08_C_MAX,LOW_IMPROVING,LOW_NONIMPROVING,-5710.807502000009,85
FIXED_25_D08_C_MAX,LOW_NONIMPROVING,HIGH_IMPROVING,13464.727109999954,41
FIXED_25_D08_C_MAX,LOW_NONIMPROVING,HIGH_NONIMPROVING,-1445.84762,6
FIXED_25_D08_C_MAX,LOW_NONIMPROVING,LOW_IMPROVING,-45043.991299999994,85
FIXED_25_D08_C_MAX,LOW_NONIMPROVING,LOW_NONIMPROVING,-20645.831259999864,134
FIXED_50_D08_C_10,HIGH_IMPROVING,HIGH_IMPROVING,-84392.48285609992,162
FIXED_50_D08_C_10,HIGH_IMPROVING,HIGH_NONIMPROVING,29664.66621619997,148
FIXED_50_D08_C_10,HIGH_IMPROVING,LOW_IMPROVING,22622.58791999999,17
FIXED_50_D08_C_10,HIGH_IMPROVING,LOW_NONIMPROVING,9298.22416239998,58
FIXED_50_D08_C_10,HIGH_NONIMPROVING,HIGH_IMPROVING,-72319.35900709999,82
FIXED_50_D08_C_10,HIGH_NONIMPROVING,HIGH_NONIMPROVING,152904.3656266,175
FIXED_50_D08_C_10,HIGH_NONIMPROVING,LOW_IMPROVING,193.90646999999626,4
FIXED_50_D08_C_10,HIGH_NONIMPROVING,LOW_NONIMPROVING,43782.89627000006,75
FIXED_50_D08_C_10,LOW_IMPROVING,HIGH_IMPROVING,1964.296517899983,45
FIXED_50_D08_C_10,LOW_IMPROVING,HIGH_NONIMPROVING,-9220.889400000004,9
FIXED_50_D08_C_10,LOW_IMPROVING,LOW_IMPROVING,-53035.0126261001,130
FIXED_50_D08_C_10,LOW_IMPROVING,LOW_NONIMPROVING,20361.535944600044,91
FIXED_50_D08_C_10,LOW_NONIMPROVING,HIGH_IMPROVING,15163.725539999996,35
FIXED_50_D08_C_10,LOW_NONIMPROVING,HIGH_NONIMPROVING,-5896.758119999984,6
FIXED_50_D08_C_10,LOW_NONIMPROVING,LOW_IMPROVING,-41256.619529999996,90
FIXED_50_D08_C_10,LOW_NONIMPROVING,LOW_NONIMPROVING,-34704.44595000004,141
FIXED_50_D08_C_MAX,HIGH_IMPROVING,HIGH_IMPROVING,-49264.90304609986,162
FIXED_50_D08_C_MAX,HIGH_IMPROVING,HIGH_NONIMPROVING,36449.90844219971,139
FIXED_50_D08_C_MAX,HIGH_IMPROVING,LOW_IMPROVING,18864.88872000001,17
FIXED_50_D08_C_MAX,HIGH_IMPROVING,LOW_NONIMPROVING,4310.979169999984,52
FIXED_50_D08_C_MAX,HIGH_NONIMPROVING,HIGH_IMPROVING,-38618.71636250004,82
FIXED_50_D08_C_MAX,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-28003.50211539993,172
FIXED_50_D08_C_MAX,HIGH_NONIMPROVING,LOW_IMPROVING,-1977.9936200000038,4
FIXED_50_D08_C_MAX,HIGH_NONIMPROVING,LOW_NONIMPROVING,54156.14690000005,70
FIXED_50_D08_C_MAX,LOW_IMPROVING,HIGH_IMPROVING,6490.81097060002,45
FIXED_50_D08_C_MAX,LOW_IMPROVING,HIGH_NONIMPROVING,-27456.42655999997,9
FIXED_50_D08_C_MAX,LOW_IMPROVING,LOW_IMPROVING,-39259.912114100014,131
FIXED_50_D08_C_MAX,LOW_IMPROVING,LOW_NONIMPROVING,19502.694197999983,87
FIXED_50_D08_C_MAX,LOW_NONIMPROVING,HIGH_IMPROVING,20892.886579999995,41
FIXED_50_D08_C_MAX,LOW_NONIMPROVING,HIGH_NONIMPROVING,-2394.881319999993,6
FIXED_50_D08_C_MAX,LOW_NONIMPROVING,LOW_IMPROVING,-80013.40054000003,86
FIXED_50_D08_C_MAX,LOW_NONIMPROVING,LOW_NONIMPROVING,-48899.78565000003,134
FIXED_75_D08_C_10,HIGH_IMPROVING,HIGH_IMPROVING,-122825.17566589973,166
FIXED_75_D08_C_10,HIGH_IMPROVING,HIGH_NONIMPROVING,40713.62596449985,155
FIXED_75_D08_C_10,HIGH_IMPROVING,LOW_IMPROVING,22458.642399999953,17
FIXED_75_D08_C_10,HIGH_IMPROVING,LOW_NONIMPROVING,-13043.81159559997,59
FIXED_75_D08_C_10,HIGH_NONIMPROVING,HIGH_IMPROVING,-73776.83440820003,84
FIXED_75_D08_C_10,HIGH_NONIMPROVING,HIGH_NONIMPROVING,226638.06157920003,180
FIXED_75_D08_C_10,HIGH_NONIMPROVING,LOW_IMPROVING,-1776.9490599999917,4
FIXED_75_D08_C_10,HIGH_NONIMPROVING,LOW_NONIMPROVING,67598.99268,75
FIXED_75_D08_C_10,LOW_IMPROVING,HIGH_IMPROVING,14949.036842199988,48
FIXED_75_D08_C_10,LOW_IMPROVING,HIGH_NONIMPROVING,-10463.135079999993,9
FIXED_75_D08_C_10,LOW_IMPROVING,LOW_IMPROVING,-57353.83739870001,132
FIXED_75_D08_C_10,LOW_IMPROVING,LOW_NONIMPROVING,-24410.504127399963,91
FIXED_75_D08_C_10,LOW_NONIMPROVING,HIGH_IMPROVING,8590.824109999998,35
FIXED_75_D08_C_10,LOW_NONIMPROVING,HIGH_NONIMPROVING,-6163.727319999991,6
FIXED_75_D08_C_10,LOW_NONIMPROVING,LOW_IMPROVING,-37410.64721999997,90
FIXED_75_D08_C_10,LOW_NONIMPROVING,LOW_NONIMPROVING,-26928.064190000037,141
FIXED_75_D08_C_MAX,HIGH_IMPROVING,HIGH_IMPROVING,-87909.4235610999,164
FIXED_75_D08_C_MAX,HIGH_IMPROVING,HIGH_NONIMPROVING,77530.34666929976,145
FIXED_75_D08_C_MAX,HIGH_IMPROVING,LOW_IMPROVING,28502.14407999999,17
FIXED_75_D08_C_MAX,HIGH_IMPROVING,LOW_NONIMPROVING,17462.36352999993,57
FIXED_75_D08_C_MAX,HIGH_NONIMPROVING,HIGH_IMPROVING,-24403.79967900004,82
FIXED_75_D08_C_MAX,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-62264.24199799984,178
FIXED_75_D08_C_MAX,HIGH_NONIMPROVING,LOW_IMPROVING,-2186.2744699999957,4
FIXED_75_D08_C_MAX,HIGH_NONIMPROVING,LOW_NONIMPROVING,40429.75055000001,71
FIXED_75_D08_C_MAX,LOW_IMPROVING,HIGH_IMPROVING,5917.556676800003,45
FIXED_75_D08_C_MAX,LOW_IMPROVING,HIGH_NONIMPROVING,-39524.27590000005,9
FIXED_75_D08_C_MAX,LOW_IMPROVING,LOW_IMPROVING,-61544.830130500064,131
FIXED_75_D08_C_MAX,LOW_IMPROVING,LOW_NONIMPROVING,37059.59149319983,88
FIXED_75_D08_C_MAX,LOW_NONIMPROVING,HIGH_IMPROVING,22815.751379999885,41
FIXED_75_D08_C_MAX,LOW_NONIMPROVING,HIGH_NONIMPROVING,-3909.8640799999775,6
FIXED_75_D08_C_MAX,LOW_NONIMPROVING,LOW_IMPROVING,-115576.38093999992,86
FIXED_75_D08_C_MAX,LOW_NONIMPROVING,LOW_NONIMPROVING,-104404.41224,134
FIX_A_D09_C_10_E10,HIGH_IMPROVING,HIGH_IMPROVING,-56846.64182560006,176
FIX_A_D09_C_10_E10,HIGH_IMPROVING,HIGH_NONIMPROVING,78895.3803626,157
FIX_A_D09_C_10_E10,HIGH_IMPROVING,LOW_IMPROVING,5848.161680000056,12
FIX_A_D09_C_10_E10,HIGH_IMPROVING,LOW_NONIMPROVING,-46933.00791850003,56
FIX_A_D09_C_10_E10,HIGH_NONIMPROVING,HIGH_IMPROVING,10122.916529900016,102
FIX_A_D09_C_10_E10,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-145201.39542780025,201
FIX_A_D09_C_10_E10,HIGH_NONIMPROVING,LOW_IMPROVING,1430.780160000002,3
FIX_A_D09_C_10_E10,HIGH_NONIMPROVING,LOW_NONIMPROVING,10072.402181200028,98
FIX_A_D09_C_10_E10,LOW_IMPROVING,HIGH_IMPROVING,-6787.4677292001215,57
FIX_A_D09_C_10_E10,LOW_IMPROVING,HIGH_NONIMPROVING,15363.408840000018,18
FIX_A_D09_C_10_E10,LOW_IMPROVING,LOW_IMPROVING,-382323.4657565002,234
FIX_A_D09_C_10_E10,LOW_IMPROVING,LOW_NONIMPROVING,20965.310493699988,150
FIX_A_D09_C_10_E10,LOW_NONIMPROVING,HIGH_IMPROVING,-54530.800692200006,58
FIX_A_D09_C_10_E10,LOW_NONIMPROVING,HIGH_NONIMPROVING,-46388.444879999995,21
FIX_A_D09_C_10_E10,LOW_NONIMPROVING,LOW_IMPROVING,-81572.31917479998,158
FIX_A_D09_C_10_E10,LOW_NONIMPROVING,LOW_NONIMPROVING,187503.73562439997,253
FIX_A_D09_C_10_EST,HIGH_IMPROVING,HIGH_IMPROVING,-1930.034456799949,182
FIX_A_D09_C_10_EST,HIGH_IMPROVING,HIGH_NONIMPROVING,10609.306271599933,151
FIX_A_D09_C_10_EST,HIGH_IMPROVING,LOW_IMPROVING,12023.667139999998,18
FIX_A_D09_C_10_EST,HIGH_IMPROVING,LOW_NONIMPROVING,-35808.06602640004,61
FIX_A_D09_C_10_EST,HIGH_NONIMPROVING,HIGH_IMPROVING,-44344.99697920002,103
FIX_A_D09_C_10_EST,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-50465.542742000136,199
FIX_A_D09_C_10_EST,HIGH_NONIMPROVING,LOW_IMPROVING,-24000.755999999994,6
FIX_A_D09_C_10_EST,HIGH_NONIMPROVING,LOW_NONIMPROVING,-44904.533571700056,71
FIX_A_D09_C_10_EST,LOW_IMPROVING,HIGH_IMPROVING,-10467.279741200036,77
FIX_A_D09_C_10_EST,LOW_IMPROVING,HIGH_NONIMPROVING,-5598.7640732,33
FIX_A_D09_C_10_EST,LOW_IMPROVING,LOW_IMPROVING,-256934.11266260018,231
FIX_A_D09_C_10_EST,LOW_IMPROVING,LOW_NONIMPROVING,-15511.390337599936,116
FIX_A_D09_C_10_EST,LOW_NONIMPROVING,HIGH_IMPROVING,-57422.35993919996,66
FIX_A_D09_C_10_EST,LOW_NONIMPROVING,HIGH_NONIMPROVING,7016.9135199999655,36
FIX_A_D09_C_10_EST,LOW_NONIMPROVING,LOW_IMPROVING,-150890.57316659996,149
FIX_A_D09_C_10_EST,LOW_NONIMPROVING,LOW_NONIMPROVING,64654.28270679988,252
FIX_A_D09_C_MAX_E10,HIGH_IMPROVING,HIGH_IMPROVING,-79093.17699899987,160
FIX_A_D09_C_MAX_E10,HIGH_IMPROVING,HIGH_NONIMPROVING,-21520.873221999907,137
FIX_A_D09_C_MAX_E10,HIGH_IMPROVING,LOW_IMPROVING,12082.999999999985,5
FIX_A_D09_C_MAX_E10,HIGH_IMPROVING,LOW_NONIMPROVING,-82403.82984629995,50
FIX_A_D09_C_MAX_E10,HIGH_NONIMPROVING,HIGH_IMPROVING,129419.94014000008,95
FIX_A_D09_C_MAX_E10,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-116134.09094600039,199
FIX_A_D09_C_MAX_E10,HIGH_NONIMPROVING,LOW_IMPROVING,3270.7086000000127,3
FIX_A_D09_C_MAX_E10,HIGH_NONIMPROVING,LOW_NONIMPROVING,-45343.19508399996,95
FIX_A_D09_C_MAX_E10,LOW_IMPROVING,HIGH_IMPROVING,4243.042755599956,57
FIX_A_D09_C_MAX_E10,LOW_IMPROVING,HIGH_NONIMPROVING,48015.55764000004,13
FIX_A_D09_C_MAX_E10,LOW_IMPROVING,LOW_IMPROVING,-352954.84210809984,225
FIX_A_D09_C_MAX_E10,LOW_IMPROVING,LOW_NONIMPROVING,-86484.72096670032,136
FIX_A_D09_C_MAX_E10,LOW_NONIMPROVING,HIGH_IMPROVING,-23344.32124180001,57
FIX_A_D09_C_MAX_E10,LOW_NONIMPROVING,HIGH_NONIMPROVING,-23038.969560000056,12
FIX_A_D09_C_MAX_E10,LOW_NONIMPROVING,LOW_IMPROVING,-147965.23533680016,144
FIX_A_D09_C_MAX_E10,LOW_NONIMPROVING,LOW_NONIMPROVING,326707.9350464002,241
FIX_A_D09_C_MAX_EST,HIGH_IMPROVING,HIGH_IMPROVING,40335.73587000003,169
FIX_A_D09_C_MAX_EST,HIGH_IMPROVING,HIGH_NONIMPROVING,37498.761446400094,149
FIX_A_D09_C_MAX_EST,HIGH_IMPROVING,LOW_IMPROVING,13926.139639999974,19
FIX_A_D09_C_MAX_EST,HIGH_IMPROVING,LOW_NONIMPROVING,-29626.437759599983,52
FIX_A_D09_C_MAX_EST,HIGH_NONIMPROVING,HIGH_IMPROVING,-7317.271401600043,107
FIX_A_D09_C_MAX_EST,HIGH_NONIMPROVING,HIGH_NONIMPROVING,3546.4083455998916,189
FIX_A_D09_C_MAX_EST,HIGH_NONIMPROVING,LOW_IMPROVING,-45788.051969999986,11
FIX_A_D09_C_MAX_EST,HIGH_NONIMPROVING,LOW_NONIMPROVING,-116085.24341180015,66
FIX_A_D09_C_MAX_EST,LOW_IMPROVING,HIGH_IMPROVING,-34367.806818400015,68
FIX_A_D09_C_MAX_EST,LOW_IMPROVING,HIGH_NONIMPROVING,1400.2880900000293,25
FIX_A_D09_C_MAX_EST,LOW_IMPROVING,LOW_IMPROVING,-187910.1566382001,216
FIX_A_D09_C_MAX_EST,LOW_IMPROVING,LOW_NONIMPROVING,-62370.16949700001,95
FIX_A_D09_C_MAX_EST,LOW_NONIMPROVING,HIGH_IMPROVING,-94304.17580439989,61
FIX_A_D09_C_MAX_EST,LOW_NONIMPROVING,HIGH_NONIMPROVING,-22478.05768999998,29
FIX_A_D09_C_MAX_EST,LOW_NONIMPROVING,LOW_IMPROVING,-119456.99925480026,146
FIX_A_D09_C_MAX_EST,LOW_NONIMPROVING,LOW_NONIMPROVING,-124570.73088600044,248
FIX_A_D09_C_ONE_E10,HIGH_IMPROVING,HIGH_IMPROVING,319411.69837400026,72
FIX_A_D09_C_ONE_E10,HIGH_IMPROVING,HIGH_NONIMPROVING,-13170.871660000092,83
FIX_A_D09_C_ONE_E10,HIGH_IMPROVING,LOW_IMPROVING,2214.0,1
FIX_A_D09_C_ONE_E10,HIGH_IMPROVING,LOW_NONIMPROVING,-85121.35559199995,20
FIX_A_D09_C_ONE_E10,HIGH_NONIMPROVING,HIGH_IMPROVING,175465.09310999984,60
FIX_A_D09_C_ONE_E10,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-298113.7950160005,121
FIX_A_D09_C_ONE_E10,HIGH_NONIMPROVING,LOW_IMPROVING,-8784.0,1
FIX_A_D09_C_ONE_E10,HIGH_NONIMPROVING,LOW_NONIMPROVING,323903.2797600002,49
FIX_A_D09_C_ONE_E10,LOW_IMPROVING,HIGH_IMPROVING,5058.7127499999915,11
FIX_A_D09_C_ONE_E10,LOW_IMPROVING,LOW_IMPROVING,-336660.9651610004,163
FIX_A_D09_C_ONE_E10,LOW_IMPROVING,LOW_NONIMPROVING,519490.665319999,68
FIX_A_D09_C_ONE_E10,LOW_NONIMPROVING,HIGH_IMPROVING,-23229.910270000168,40
FIX_A_D09_C_ONE_E10,LOW_NONIMPROVING,LOW_IMPROVING,-429873.4879699998,74
FIX_A_D09_C_ONE_E10,LOW_NONIMPROVING,LOW_NONIMPROVING,375833.6840500003,123
FIX_A_D09_C_ONE_EST,HIGH_IMPROVING,HIGH_IMPROVING,24461.736230000475,81
FIX_A_D09_C_ONE_EST,HIGH_IMPROVING,HIGH_NONIMPROVING,59247.24005999972,65
FIX_A_D09_C_ONE_EST,HIGH_IMPROVING,LOW_IMPROVING,36734.917149999994,9
FIX_A_D09_C_ONE_EST,HIGH_IMPROVING,LOW_NONIMPROVING,-24067.81019999989,10
FIX_A_D09_C_ONE_EST,HIGH_NONIMPROVING,HIGH_IMPROVING,71634.16159840042,47
FIX_A_D09_C_ONE_EST,HIGH_NONIMPROVING,HIGH_NONIMPROVING,318777.6530670992,123
FIX_A_D09_C_ONE_EST,HIGH_NONIMPROVING,LOW_IMPROVING,-135136.77659999998,2
FIX_A_D09_C_ONE_EST,HIGH_NONIMPROVING,LOW_NONIMPROVING,-89998.10603590033,34
FIX_A_D09_C_ONE_EST,LOW_IMPROVING,HIGH_IMPROVING,-5251.693200000096,28
FIX_A_D09_C_ONE_EST,LOW_IMPROVING,HIGH_NONIMPROVING,-7936.404419999977,2
FIX_A_D09_C_ONE_EST,LOW_IMPROVING,LOW_IMPROVING,-292082.8410270004,136
FIX_A_D09_C_ONE_EST,LOW_IMPROVING,LOW_NONIMPROVING,-81574.64191150005,38
FIX_A_D09_C_ONE_EST,LOW_NONIMPROVING,HIGH_IMPROVING,-20094.311040000175,28
FIX_A_D09_C_ONE_EST,LOW_NONIMPROVING,HIGH_NONIMPROVING,-7060.482020000112,8
FIX_A_D09_C_ONE_EST,LOW_NONIMPROVING,LOW_IMPROVING,-432290.82581859967,86
FIX_A_D09_C_ONE_EST,LOW_NONIMPROVING,LOW_NONIMPROVING,-231901.54553139975,161
FIX_B_D09_C_10_COST2,HIGH_IMPROVING,HIGH_IMPROVING,-65180.99561640005,176
FIX_B_D09_C_10_COST2,HIGH_IMPROVING,HIGH_NONIMPROVING,72255.08060170012,157
FIX_B_D09_C_10_COST2,HIGH_IMPROVING,LOW_IMPROVING,6254.771720000048,12
FIX_B_D09_C_10_COST2,HIGH_IMPROVING,LOW_NONIMPROVING,-49106.3673388,56
FIX_B_D09_C_10_COST2,HIGH_NONIMPROVING,HIGH_IMPROVING,9457.26461350001,102
FIX_B_D09_C_10_COST2,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-154087.8988904,201
FIX_B_D09_C_10_COST2,HIGH_NONIMPROVING,LOW_IMPROVING,1223.961049999998,3
FIX_B_D09_C_10_COST2,HIGH_NONIMPROVING,LOW_NONIMPROVING,6795.31436120002,98
FIX_B_D09_C_10_COST2,LOW_IMPROVING,HIGH_IMPROVING,-5437.152236900089,57
FIX_B_D09_C_10_COST2,LOW_IMPROVING,HIGH_NONIMPROVING,15689.348870000009,18
FIX_B_D09_C_10_COST2,LOW_IMPROVING,LOW_IMPROVING,-367259.89564079995,234
FIX_B_D09_C_10_COST2,LOW_IMPROVING,LOW_NONIMPROVING,14778.795413499887,150
FIX_B_D09_C_10_COST2,LOW_NONIMPROVING,HIGH_IMPROVING,-52879.09431300005,58
FIX_B_D09_C_10_COST2,LOW_NONIMPROVING,HIGH_NONIMPROVING,-45275.631159999975,21
FIX_B_D09_C_10_COST2,LOW_NONIMPROVING,LOW_IMPROVING,-78573.25316639993,158
FIX_B_D09_C_10_COST2,LOW_NONIMPROVING,LOW_NONIMPROVING,169501.87077029992,253
FIX_B_D09_C_10_DELAY1_CA,HIGH_IMPROVING,HIGH_IMPROVING,-191684.99678730007,155
FIX_B_D09_C_10_DELAY1_CA,HIGH_IMPROVING,HIGH_NONIMPROVING,-5462.843134500283,165
FIX_B_D09_C_10_DELAY1_CA,HIGH_IMPROVING,LOW_IMPROVING,4539.243659999978,14
FIX_B_D09_C_10_DELAY1_CA,HIGH_IMPROVING,LOW_NONIMPROVING,4306.005012399975,67
FIX_B_D09_C_10_DELAY1_CA,HIGH_NONIMPROVING,HIGH_IMPROVING,22409.28781000001,104
FIX_B_D09_C_10_DELAY1_CA,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-71656.98633560013,183
FIX_B_D09_C_10_DELAY1_CA,HIGH_NONIMPROVING,LOW_IMPROVING,3514.4200799999817,6
FIX_B_D09_C_10_DELAY1_CA,HIGH_NONIMPROVING,LOW_NONIMPROVING,25125.72059999998,102
FIX_B_D09_C_10_DELAY1_CA,LOW_IMPROVING,HIGH_IMPROVING,2383.0090120000023,58
FIX_B_D09_C_10_DELAY1_CA,LOW_IMPROVING,HIGH_NONIMPROVING,-9456.472309999983,17
FIX_B_D09_C_10_DELAY1_CA,LOW_IMPROVING,LOW_IMPROVING,-240707.6471973999,208
FIX_B_D09_C_10_DELAY1_CA,LOW_IMPROVING,LOW_NONIMPROVING,56349.53686219992,151
FIX_B_D09_C_10_DELAY1_CA,LOW_NONIMPROVING,HIGH_IMPROVING,-42990.153147999954,56
FIX_B_D09_C_10_DELAY1_CA,LOW_NONIMPROVING,HIGH_NONIMPROVING,-26165.365789999996,16
FIX_B_D09_C_10_DELAY1_CA,LOW_NONIMPROVING,LOW_IMPROVING,862.37128259991,179
FIX_B_D09_C_10_DELAY1_CA,LOW_NONIMPROVING,LOW_NONIMPROVING,64488.64693519999,206
FIX_B_D09_C_MAX_COST2,HIGH_IMPROVING,HIGH_IMPROVING,-136404.38228739976,155
FIX_B_D09_C_MAX_COST2,HIGH_IMPROVING,HIGH_NONIMPROVING,-19561.97583800032,137
FIX_B_D09_C_MAX_COST2,HIGH_IMPROVING,LOW_IMPROVING,8788.999999999985,5
FIX_B_D09_C_MAX_COST2,HIGH_IMPROVING,LOW_NONIMPROVING,-77048.09449059995,50
FIX_B_D09_C_MAX_COST2,HIGH_NONIMPROVING,HIGH_IMPROVING,119099.87215279994,100
FIX_B_D09_C_MAX_COST2,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-80572.2683320998,201
FIX_B_D09_C_MAX_COST2,HIGH_NONIMPROVING,LOW_IMPROVING,2645.578410000002,3
FIX_B_D09_C_MAX_COST2,HIGH_NONIMPROVING,LOW_NONIMPROVING,-32533.171702999898,92
FIX_B_D09_C_MAX_COST2,LOW_IMPROVING,HIGH_IMPROVING,7707.878615699952,57
FIX_B_D09_C_MAX_COST2,LOW_IMPROVING,HIGH_NONIMPROVING,47895.75420000006,13
FIX_B_D09_C_MAX_COST2,LOW_IMPROVING,LOW_IMPROVING,-338978.5894967002,219
FIX_B_D09_C_MAX_COST2,LOW_IMPROVING,LOW_NONIMPROVING,-71652.04965950016,139
FIX_B_D09_C_MAX_COST2,LOW_NONIMPROVING,HIGH_IMPROVING,-33926.219668000005,57
FIX_B_D09_C_MAX_COST2,LOW_NONIMPROVING,HIGH_NONIMPROVING,-18128.807959999976,12
FIX_B_D09_C_MAX_COST2,LOW_NONIMPROVING,LOW_IMPROVING,-144330.47142010008,142
FIX_B_D09_C_MAX_COST2,LOW_NONIMPROVING,LOW_NONIMPROVING,268749.8926762005,236
FIX_B_D09_C_MAX_DELAY1,HIGH_IMPROVING,HIGH_IMPROVING,-127610.99313079997,143
FIX_B_D09_C_MAX_DELAY1,HIGH_IMPROVING,HIGH_NONIMPROVING,-80252.56962279993,158
FIX_B_D09_C_MAX_DELAY1,HIGH_IMPROVING,LOW_IMPROVING,17692.27450999999,13
FIX_B_D09_C_MAX_DELAY1,HIGH_IMPROVING,LOW_NONIMPROVING,-47693.25807079997,53
FIX_B_D09_C_MAX_DELAY1,HIGH_NONIMPROVING,HIGH_IMPROVING,66594.64816800004,101
FIX_B_D09_C_MAX_DELAY1,HIGH_NONIMPROVING,HIGH_NONIMPROVING,-19499.549500000205,178
FIX_B_D09_C_MAX_DELAY1,HIGH_NONIMPROVING,LOW_IMPROVING,1262.96083,6
FIX_B_D09_C_MAX_DELAY1,HIGH_NONIMPROVING,LOW_NONIMPROVING,-47852.325679999936,109
FIX_B_D09_C_MAX_DELAY1,LOW_IMPROVING,HIGH_IMPROVING,81970.03886839989,51
FIX_B_D09_C_MAX_DELAY1,LOW_IMPROVING,HIGH_NONIMPROVING,-58588.792659999956,16
FIX_B_D09_C_MAX_DELAY1,LOW_IMPROVING,LOW_IMPROVING,-172402.4933545001,196
FIX_B_D09_C_MAX_DELAY1,LOW_IMPROVING,LOW_NONIMPROVING,58198.39119999997,150
FIX_B_D09_C_MAX_DELAY1,LOW_NONIMPROVING,HIGH_IMPROVING,21010.647986000142,54
