id,type,key,value,total
E_P2_PHASE_C_10_E10,TOP_DAY_RETURN,2021-07-21,0.0437902552747933,
E_P2_PHASE_C_10_E10,TOP_DAY_RETURN,2021-09-02,0.041033210458917724,
FIXED_25_D08_C_10,TOP_STOCK_PNL,002639.SZ,41689.547999999995,-47493.091480200084
FIXED_25_D08_C_10,TOP_STOCK_PNL,603169.SH,31762.835999999996,-47493.091480200084
FIXED_25_D08_C_10,TOP_STOCK_PNL,300716.SZ,19001.68451999998,-47493.091480200084
FIXED_25_D08_C_10,TOP_STOCK_PNL,002058.SZ,17898.106380000012,-47493.091480200084
FIXED_25_D08_C_10,TOP_STOCK_PNL,600551.SH,17576.393280000004,-47493.091480200084
FIXED_25_D08_C_10,MAX_INDUSTRY_NAV,historical_industry,0.21013794161540134,1.0
FIXED_25_D08_C_10,TOP_DAY_RETURN,2021-05-26,0.016193671369400642,
FIXED_25_D08_C_10,TOP_DAY_RETURN,2020-08-03,0.016107743300922683,
FIXED_25_D08_C_10,TOP_DAY_RETURN,2021-12-22,0.016002808715412264,
FIXED_25_D08_C_10,TOP_DAY_RETURN,2023-07-28,0.01526518301112545,
FIXED_25_D08_C_10,TOP_DAY_RETURN,2021-12-14,0.014890041525057907,
FIXED_25_D08_C_MAX,TOP_STOCK_PNL,002371.SZ,32529.242679999996,-98931.94210230006
FIXED_25_D08_C_MAX,TOP_STOCK_PNL,603466.SH,25032.290480000025,-98931.94210230006
FIXED_25_D08_C_MAX,TOP_STOCK_PNL,600551.SH,22456.066560000007,-98931.94210230006
FIXED_25_D08_C_MAX,TOP_STOCK_PNL,002058.SZ,11622.14699999999,-98931.94210230006
FIXED_25_D08_C_MAX,TOP_STOCK_PNL,603848.SH,11277.722240000003,-98931.94210230006
FIXED_25_D08_C_MAX,MAX_INDUSTRY_NAV,historical_industry,0.2792617250300845,1.0
FIXED_25_D08_C_MAX,TOP_DAY_RETURN,2020-11-13,0.026018777662357717,
FIXED_25_D08_C_MAX,TOP_DAY_RETURN,2021-09-28,0.02355384737254984,
FIXED_25_D08_C_MAX,TOP_DAY_RETURN,2020-08-03,0.022099986653863368,
FIXED_25_D08_C_MAX,TOP_DAY_RETURN,2021-12-14,0.02147315743977285,
FIXED_25_D08_C_MAX,TOP_DAY_RETURN,2021-01-13,0.01888250662795188,
FIXED_50_D08_C_10,TOP_STOCK_PNL,002639.SZ,42106.44347999997,-4869.362821600043
FIXED_50_D08_C_10,TOP_STOCK_PNL,603169.SH,38417.90640000002,-4869.362821600043
FIXED_50_D08_C_10,TOP_STOCK_PNL,000029.SZ,28019.69352,-4869.362821600043
FIXED_50_D08_C_10,TOP_STOCK_PNL,601865.SH,26949.804879999996,-4869.362821600043
FIXED_50_D08_C_10,TOP_STOCK_PNL,600976.SH,23911.25688,-4869.362821600043
FIXED_50_D08_C_10,MAX_INDUSTRY_NAV,historical_industry,0.23016903289555357,1.0
FIXED_50_D08_C_10,TOP_DAY_RETURN,2020-08-03,0.02874625054484503,
FIXED_50_D08_C_10,TOP_DAY_RETURN,2021-12-14,0.023610713296762897,
FIXED_50_D08_C_10,TOP_DAY_RETURN,2020-09-14,0.02107481343668094,
FIXED_50_D08_C_10,TOP_DAY_RETURN,2021-09-28,0.019857750134136598,
FIXED_50_D08_C_10,TOP_DAY_RETURN,2021-12-20,0.01903157044712911,
FIXED_50_D08_C_MAX,TOP_STOCK_PNL,600551.SH,51629.623599999955,-155221.20634730012
FIXED_50_D08_C_MAX,TOP_STOCK_PNL,002371.SZ,50272.46596,-155221.20634730012
FIXED_50_D08_C_MAX,TOP_STOCK_PNL,603466.SH,47725.114560000016,-155221.20634730012
FIXED_50_D08_C_MAX,TOP_STOCK_PNL,002812.SZ,31842.449999999924,-155221.20634730012
FIXED_50_D08_C_MAX,TOP_STOCK_PNL,603358.SH,21562.220239999995,-155221.20634730012
FIXED_50_D08_C_MAX,MAX_INDUSTRY_NAV,historical_industry,0.5163619054255888,1.0
FIXED_50_D08_C_MAX,TOP_DAY_RETURN,2020-11-13,0.04826154488239465,
FIXED_50_D08_C_MAX,TOP_DAY_RETURN,2021-09-28,0.04719870524548342,
FIXED_50_D08_C_MAX,TOP_DAY_RETURN,2021-12-14,0.046967401660058306,
FIXED_50_D08_C_MAX,TOP_DAY_RETURN,2020-08-03,0.0463648768093996,
FIXED_50_D08_C_MAX,TOP_DAY_RETURN,2022-06-16,0.029855619425546154,
FIXED_75_D08_C_10,TOP_STOCK_PNL,600283.SH,62049.49999999997,6796.497510100133
FIXED_75_D08_C_10,TOP_STOCK_PNL,002639.SZ,46275.398279999994,6796.497510100133
FIXED_75_D08_C_10,TOP_STOCK_PNL,603169.SH,43862.96400000001,6796.497510100133
FIXED_75_D08_C_10,TOP_STOCK_PNL,002082.SZ,30048.904439999984,6796.497510100133
FIXED_75_D08_C_10,TOP_STOCK_PNL,000029.SZ,29163.354479999995,6796.497510100133
FIXED_75_D08_C_10,MAX_INDUSTRY_NAV,historical_industry,0.3575980100251295,1.0
FIXED_75_D08_C_10,TOP_DAY_RETURN,2020-08-03,0.042798043089270044,
FIXED_75_D08_C_10,TOP_DAY_RETURN,2020-07-13,0.03253574917739832,
FIXED_75_D08_C_10,TOP_DAY_RETURN,2021-12-14,0.026099082084598546,
FIXED_75_D08_C_10,TOP_DAY_RETURN,2020-09-14,0.023483451441069336,
FIXED_75_D08_C_10,TOP_DAY_RETURN,2020-06-01,0.022033412192181245,
FIXED_75_D08_C_MAX,TOP_STOCK_PNL,002371.SZ,65058.48535999999,-272005.9986193004
FIXED_75_D08_C_MAX,TOP_STOCK_PNL,002812.SZ,51891.399999999965,-272005.9986193004
FIXED_75_D08_C_MAX,TOP_STOCK_PNL,600551.SH,51240.94369999996,-272005.9986193004
FIXED_75_D08_C_MAX,TOP_STOCK_PNL,603466.SH,47725.114560000016,-272005.9986193004
FIXED_75_D08_C_MAX,TOP_STOCK_PNL,002639.SZ,31684.05648,-272005.9986193004
FIXED_75_D08_C_MAX,MAX_INDUSTRY_NAV,historical_industry,0.7551240590411605,1.0
FIXED_75_D08_C_MAX,TOP_DAY_RETURN,2021-12-14,0.07162310222794521,
FIXED_75_D08_C_MAX,TOP_DAY_RETURN,2020-08-03,0.07074767075311361,
FIXED_75_D08_C_MAX,TOP_DAY_RETURN,2021-09-28,0.057295314396284214,
FIXED_75_D08_C_MAX,TOP_DAY_RETURN,2020-11-13,0.047489421524581354,
FIXED_75_D08_C_MAX,TOP_DAY_RETURN,2021-09-09,0.044250457855345315,
FIX_A_D09_C_10_E10,TOP_STOCK_PNL,002409.SZ,55655.21631999999,-488427.6700413005
FIX_A_D09_C_10_E10,TOP_STOCK_PNL,002176.SZ,52517.19312000001,-488427.6700413005
FIX_A_D09_C_10_E10,TOP_STOCK_PNL,300059.SZ,51838.85324000001,-488427.6700413005
FIX_A_D09_C_10_E10,TOP_STOCK_PNL,000626.SZ,35778.08672000001,-488427.6700413005
FIX_A_D09_C_10_E10,TOP_STOCK_PNL,000513.SZ,31862.606440000018,-488427.6700413005
FIX_A_D09_C_10_E10,MAX_INDUSTRY_NAV,historical_industry,0.3895474540859474,1.0
FIX_A_D09_C_10_E10,TOP_DAY_RETURN,2021-07-12,0.05397399399211866,
FIX_A_D09_C_10_E10,TOP_DAY_RETURN,2020-10-09,0.05238005977355775,
FIX_A_D09_C_10_E10,TOP_DAY_RETURN,2023-08-29,0.0499423329679507,
FIX_A_D09_C_10_E10,TOP_DAY_RETURN,2020-07-13,0.04473479605721553,
FIX_A_D09_C_10_E10,TOP_DAY_RETURN,2021-10-29,0.04237608543699256,
FIX_A_D09_C_10_EST,TOP_STOCK_PNL,601101.SH,60223.524399999995,-606464.6065084004
FIX_A_D09_C_10_EST,TOP_STOCK_PNL,300059.SZ,54881.29967999998,-606464.6065084004
FIX_A_D09_C_10_EST,TOP_STOCK_PNL,002006.SZ,49066.741200000004,-606464.6065084004
FIX_A_D09_C_10_EST,TOP_STOCK_PNL,603882.SH,46474.720000000016,-606464.6065084004
FIX_A_D09_C_10_EST,TOP_STOCK_PNL,000683.SZ,40137.68912000001,-606464.6065084004
FIX_A_D09_C_10_EST,MAX_INDUSTRY_NAV,historical_industry,0.42129924907186844,1.0
FIX_A_D09_C_10_EST,TOP_DAY_RETURN,2021-07-12,0.05359096344263281,
FIX_A_D09_C_10_EST,TOP_DAY_RETURN,2020-07-13,0.041010449808982496,
FIX_A_D09_C_10_EST,TOP_DAY_RETURN,2020-07-06,0.04084230145093737,
FIX_A_D09_C_10_EST,TOP_DAY_RETURN,2023-08-29,0.040360545154342065,
FIX_A_D09_C_10_EST,TOP_DAY_RETURN,2020-07-08,0.039612193741183965,
FIX_A_D09_C_MAX_E10,TOP_STOCK_PNL,600522.SH,103346.21699999995,-473060.0834748001
FIX_A_D09_C_MAX_E10,TOP_STOCK_PNL,000626.SZ,94508.15360000002,-473060.0834748001
FIX_A_D09_C_MAX_E10,TOP_STOCK_PNL,002409.SZ,78866.82648000002,-473060.0834748001
FIX_A_D09_C_MAX_E10,TOP_STOCK_PNL,000716.SZ,67185.82182000007,-473060.0834748001
FIX_A_D09_C_MAX_E10,TOP_STOCK_PNL,300225.SZ,65386.533200000034,-473060.0834748001
FIX_A_D09_C_MAX_E10,MAX_INDUSTRY_NAV,historical_industry,0.9954867087786355,1.0
FIX_A_D09_C_MAX_E10,TOP_DAY_RETURN,2022-05-10,0.09818059500030252,
FIX_A_D09_C_MAX_E10,TOP_DAY_RETURN,2022-03-22,0.09390662442124409,
FIX_A_D09_C_MAX_E10,TOP_DAY_RETURN,2023-05-17,0.0846986768430138,
FIX_A_D09_C_MAX_E10,TOP_DAY_RETURN,2020-02-04,0.08002753478312186,
FIX_A_D09_C_MAX_E10,TOP_DAY_RETURN,2021-09-02,0.0738877174672179,
FIX_A_D09_C_MAX_EST,TOP_STOCK_PNL,601101.SH,178817.54168000002,-748967.5585816007
FIX_A_D09_C_MAX_EST,TOP_STOCK_PNL,603863.SH,84102.18272999994,-748967.5585816007
FIX_A_D09_C_MAX_EST,TOP_STOCK_PNL,603800.SH,83944.12111000001,-748967.5585816007
FIX_A_D09_C_MAX_EST,TOP_STOCK_PNL,002785.SZ,65969.74176,-748967.5585816007
FIX_A_D09_C_MAX_EST,TOP_STOCK_PNL,002006.SZ,58057.223000000005,-748967.5585816007
FIX_A_D09_C_MAX_EST,MAX_INDUSTRY_NAV,historical_industry,0.9948454610023814,1.0
FIX_A_D09_C_MAX_EST,TOP_DAY_RETURN,2022-05-10,0.09838875739391262,
FIX_A_D09_C_MAX_EST,TOP_DAY_RETURN,2021-02-09,0.09771777338393384,
FIX_A_D09_C_MAX_EST,TOP_DAY_RETURN,2022-03-22,0.0964178981822712,
FIX_A_D09_C_MAX_EST,TOP_DAY_RETURN,2021-12-30,0.08931459064999991,
FIX_A_D09_C_MAX_EST,TOP_DAY_RETURN,2023-05-17,0.0759966886574166,
FIX_A_D09_C_ONE_E10,TOP_STOCK_PNL,002409.SZ,513645.4852799999,523630.67454499885
FIX_A_D09_C_ONE_E10,TOP_STOCK_PNL,300225.SZ,452050.6808800001,523630.67454499885
FIX_A_D09_C_ONE_E10,TOP_STOCK_PNL,600309.SH,384183.82048,523630.67454499885
FIX_A_D09_C_ONE_E10,TOP_STOCK_PNL,600172.SH,357967.41408000025,523630.67454499885
FIX_A_D09_C_ONE_E10,TOP_STOCK_PNL,600522.SH,205403.2919999999,523630.67454499885
FIX_A_D09_C_ONE_E10,MAX_INDUSTRY_NAV,historical_industry,0.9982677217248821,1.0
FIX_A_D09_C_ONE_E10,TOP_DAY_RETURN,2020-10-09,0.1750105947095646,
FIX_A_D09_C_ONE_E10,TOP_DAY_RETURN,2022-12-02,0.11061206186123629,
FIX_A_D09_C_ONE_E10,TOP_DAY_RETURN,2020-09-22,0.10345129164772793,
FIX_A_D09_C_ONE_E10,TOP_DAY_RETURN,2020-07-08,0.09972477171537752,
FIX_A_D09_C_ONE_E10,TOP_DAY_RETURN,2023-05-04,0.09949627590079535,
FIX_A_D09_C_ONE_EST,TOP_STOCK_PNL,601101.SH,516069.2783199999,-812436.2392689004
FIX_A_D09_C_ONE_EST,TOP_STOCK_PNL,300059.SZ,419949.4020799999,-812436.2392689004
FIX_A_D09_C_ONE_EST,TOP_STOCK_PNL,300087.SZ,323567.60688,-812436.2392689004
FIX_A_D09_C_ONE_EST,TOP_STOCK_PNL,300709.SZ,132319.0803599999,-812436.2392689004
FIX_A_D09_C_ONE_EST,TOP_STOCK_PNL,002785.SZ,123448.32864000008,-812436.2392689004
FIX_A_D09_C_ONE_EST,MAX_INDUSTRY_NAV,historical_industry,0.9995561284845519,1.0
FIX_A_D09_C_ONE_EST,TOP_DAY_RETURN,2020-12-21,0.14700570258838264,
FIX_A_D09_C_ONE_EST,TOP_DAY_RETURN,2020-12-23,0.11357517066466083,
FIX_A_D09_C_ONE_EST,TOP_DAY_RETURN,2023-12-05,0.1037010756364467,
FIX_A_D09_C_ONE_EST,TOP_DAY_RETURN,2021-08-24,0.10007341473583997,
FIX_A_D09_C_ONE_EST,TOP_DAY_RETURN,2021-09-09,0.09995395027658116,
FIX_B_D09_C_10_COST2,TOP_STOCK_PNL,002409.SZ,55309.60464000002,-519544.760917
FIX_B_D09_C_10_COST2,TOP_STOCK_PNL,300059.SZ,51369.16177999998,-519544.760917
FIX_B_D09_C_10_COST2,TOP_STOCK_PNL,002176.SZ,50406.128280000004,-519544.760917
FIX_B_D09_C_10_COST2,TOP_STOCK_PNL,000626.SZ,34258.80834000002,-519544.760917
FIX_B_D09_C_10_COST2,TOP_STOCK_PNL,000513.SZ,31348.453540000002,-519544.760917
FIX_B_D09_C_10_COST2,MAX_INDUSTRY_NAV,historical_industry,0.39347179851160796,1.0
FIX_B_D09_C_10_COST2,TOP_DAY_RETURN,2021-07-12,0.05380423776241905,
FIX_B_D09_C_10_COST2,TOP_DAY_RETURN,2020-10-09,0.052073132652502574,
FIX_B_D09_C_10_COST2,TOP_DAY_RETURN,2023-08-29,0.05003175531263304,
FIX_B_D09_C_10_COST2,TOP_DAY_RETURN,2020-07-13,0.04449263676802295,
FIX_B_D09_C_10_COST2,TOP_DAY_RETURN,2021-10-29,0.042772380822706735,
FIX_B_D09_C_10_DELAY1_CA,TOP_STOCK_PNL,603800.SH,40426.136849999995,-407752.1814084006
FIX_B_D09_C_10_DELAY1_CA,TOP_STOCK_PNL,000155.SZ,39396.994000000006,-407752.1814084006
FIX_B_D09_C_10_DELAY1_CA,TOP_STOCK_PNL,300225.SZ,37145.37280000001,-407752.1814084006
FIX_B_D09_C_10_DELAY1_CA,TOP_STOCK_PNL,688188.SH,34889.51319119999,-407752.1814084006
FIX_B_D09_C_10_DELAY1_CA,TOP_STOCK_PNL,601101.SH,33470.32751999999,-407752.1814084006
FIX_B_D09_C_10_DELAY1_CA,MAX_INDUSTRY_NAV,historical_industry,0.4002937374562656,1.0
FIX_B_D09_C_10_DELAY1_CA,TOP_DAY_RETURN,2023-08-29,0.060020469515801755,
FIX_B_D09_C_10_DELAY1_CA,TOP_DAY_RETURN,2020-07-13,0.04427230740035282,
FIX_B_D09_C_10_DELAY1_CA,TOP_DAY_RETURN,2023-08-30,0.03696940180649633,
FIX_B_D09_C_10_DELAY1_CA,TOP_DAY_RETURN,2021-07-13,0.03487579713097699,
FIX_B_D09_C_10_DELAY1_CA,TOP_DAY_RETURN,2021-07-12,0.03441414174793089,
FIX_B_D09_C_MAX_COST2,TOP_STOCK_PNL,600522.SH,90628.14399999985,-501536.10946069966
FIX_B_D09_C_MAX_COST2,TOP_STOCK_PNL,000626.SZ,86654.63286000004,-501536.10946069966
FIX_B_D09_C_MAX_COST2,TOP_STOCK_PNL,002409.SZ,80546.40959999998,-501536.10946069966
FIX_B_D09_C_MAX_COST2,TOP_STOCK_PNL,600966.SH,55807.27456000005,-501536.10946069966
FIX_B_D09_C_MAX_COST2,TOP_STOCK_PNL,300225.SZ,53637.289560000005,-501536.10946069966
FIX_B_D09_C_MAX_COST2,MAX_INDUSTRY_NAV,historical_industry,0.9965210658341374,1.0
FIX_B_D09_C_MAX_COST2,TOP_DAY_RETURN,2022-05-10,0.09815420716969792,
FIX_B_D09_C_MAX_COST2,TOP_DAY_RETURN,2022-03-22,0.09410375609431099,
FIX_B_D09_C_MAX_COST2,TOP_DAY_RETURN,2023-05-17,0.09114174496606209,
FIX_B_D09_C_MAX_COST2,TOP_DAY_RETURN,2020-02-04,0.07996131099288672,
FIX_B_D09_C_MAX_COST2,TOP_DAY_RETURN,2021-12-30,0.07832320995901676,
FIX_B_D09_C_MAX_DELAY1,TOP_STOCK_PNL,300274.SZ,71148.23208000002,-604373.5323874
FIX_B_D09_C_MAX_DELAY1,TOP_STOCK_PNL,603800.SH,60026.68805,-604373.5323874
FIX_B_D09_C_MAX_DELAY1,TOP_STOCK_PNL,000513.SZ,57780.36575999996,-604373.5323874
FIX_B_D09_C_MAX_DELAY1,TOP_STOCK_PNL,601958.SH,54997.902,-604373.5323874
FIX_B_D09_C_MAX_DELAY1,TOP_STOCK_PNL,300709.SZ,53004.62520000001,-604373.5323874
FIX_B_D09_C_MAX_DELAY1,MAX_INDUSTRY_NAV,historical_industry,0.9793265120695546,1.0
FIX_B_D09_C_MAX_DELAY1,TOP_DAY_RETURN,2023-08-29,0.10660717020134203,
FIX_B_D09_C_MAX_DELAY1,TOP_DAY_RETURN,2022-10-18,0.09751064565346512,
FIX_B_D09_C_MAX_DELAY1,TOP_DAY_RETURN,2022-03-22,0.09678095036217993,
FIX_B_D09_C_MAX_DELAY1,TOP_DAY_RETURN,2022-05-10,0.0959519574467369,
FIX_B_D09_C_MAX_DELAY1,TOP_DAY_RETURN,2020-02-04,0.07918840747135558,
FIX_B_D09_C_ONE_COST2,TOP_STOCK_PNL,002409.SZ,505428.72024000017,394804.06314279925
FIX_B_D09_C_ONE_COST2,TOP_STOCK_PNL,300225.SZ,440316.5731200001,394804.06314279925
FIX_B_D09_C_ONE_COST2,TOP_STOCK_PNL,600309.SH,371036.9103000001,394804.06314279925
FIX_B_D09_C_ONE_COST2,TOP_STOCK_PNL,600172.SH,342318.00216000015,394804.06314279925
FIX_B_D09_C_ONE_COST2,TOP_STOCK_PNL,600522.SH,192055.43599999952,394804.06314279925
FIX_B_D09_C_ONE_COST2,MAX_INDUSTRY_NAV,historical_industry,0.9990049873843218,1.0
FIX_B_D09_C_ONE_COST2,TOP_DAY_RETURN,2020-10-09,0.1752112928573928,
FIX_B_D09_C_ONE_COST2,TOP_DAY_RETURN,2022-12-02,0.1097202067375056,
FIX_B_D09_C_ONE_COST2,TOP_DAY_RETURN,2020-09-22,0.10358101449536061,
FIX_B_D09_C_ONE_COST2,TOP_DAY_RETURN,2020-07-08,0.09977824566212323,
FIX_B_D09_C_ONE_COST2,TOP_DAY_RETURN,2023-05-04,0.09949011163280419,
FIX_B_D09_C_ONE_DELAY1,TOP_STOCK_PNL,300326.SZ,186869.57872,-524353.7302394003
FIX_B_D09_C_ONE_DELAY1,TOP_STOCK_PNL,300709.SZ,162547.51728000003,-524353.7302394003
FIX_B_D09_C_ONE_DELAY1,TOP_STOCK_PNL,000513.SZ,145685.53760000016,-524353.7302394003
FIX_B_D09_C_ONE_DELAY1,TOP_STOCK_PNL,300274.SZ,136967.88899999997,-524353.7302394003
FIX_B_D09_C_ONE_DELAY1,TOP_STOCK_PNL,300522.SZ,109710.49920000002,-524353.7302394003
FIX_B_D09_C_ONE_DELAY1,MAX_INDUSTRY_NAV,historical_industry,0.9982335272500613,1.0
FIX_B_D09_C_ONE_DELAY1,TOP_DAY_RETURN,2021-07-29,0.12797780957132243,
FIX_B_D09_C_ONE_DELAY1,TOP_DAY_RETURN,2022-10-18,0.10112966864963702,
FIX_B_D09_C_ONE_DELAY1,TOP_DAY_RETURN,2022-03-22,0.09792391354329144,
FIX_B_D09_C_ONE_DELAY1,TOP_DAY_RETURN,2022-05-10,0.09673856527077107,
FIX_B_D09_C_ONE_DELAY1,TOP_DAY_RETURN,2020-02-20,0.09588749364456661,
FIX_E_P0_POOL_C_10_E10,TOP_STOCK_PNL,000908.SZ,40417.23264000002,-695028.2977616001
FIX_E_P0_POOL_C_10_E10,TOP_STOCK_PNL,300568.SZ,39473.06752,-695028.2977616001
FIX_E_P0_POOL_C_10_E10,TOP_STOCK_PNL,002428.SZ,34067.510400000014,-695028.2977616001
FIX_E_P0_POOL_C_10_E10,TOP_STOCK_PNL,002217.SZ,32284.73844,-695028.2977616001
FIX_E_P0_POOL_C_10_E10,TOP_STOCK_PNL,000513.SZ,29691.828200000018,-695028.2977616001
FIX_E_P0_POOL_C_10_E10,MAX_INDUSTRY_NAV,historical_industry,0.3792501956349624,1.0
FIX_E_P0_POOL_C_10_E10,TOP_DAY_RETURN,2020-07-13,0.0470100594683589,
FIX_E_P0_POOL_C_10_E10,TOP_DAY_RETURN,2020-07-06,0.043182345351275186,
FIX_E_P0_POOL_C_10_E10,TOP_DAY_RETURN,2021-07-12,0.03949238222481233,
FIX_E_P0_POOL_C_10_E10,TOP_DAY_RETURN,2021-05-12,0.039189316381682104,
FIX_E_P0_POOL_C_10_E10,TOP_DAY_RETURN,2020-02-18,0.038491284385468116,
FIX_E_P0_POOL_C_10_EST,TOP_STOCK_PNL,601908.SH,72822.5438,-755789.3106785008
FIX_E_P0_POOL_C_10_EST,TOP_STOCK_PNL,000983.SZ,65644.43472,-755789.3106785008
FIX_E_P0_POOL_C_10_EST,TOP_STOCK_PNL,002006.SZ,58044.41855999999,-755789.3106785008
FIX_E_P0_POOL_C_10_EST,TOP_STOCK_PNL,601919.SH,57147.20748,-755789.3106785008
FIX_E_P0_POOL_C_10_EST,TOP_STOCK_PNL,300059.SZ,42022.95104,-755789.3106785008
FIX_E_P0_POOL_C_10_EST,MAX_INDUSTRY_NAV,historical_industry,0.4096654180436067,1.0
FIX_E_P0_POOL_C_10_EST,TOP_DAY_RETURN,2020-07-06,0.05537220299214329,
FIX_E_P0_POOL_C_10_EST,TOP_DAY_RETURN,2020-07-08,0.05185987873811748,
FIX_E_P0_POOL_C_10_EST,TOP_DAY_RETURN,2021-07-12,0.047722389413582755,
FIX_E_P0_POOL_C_10_EST,TOP_DAY_RETURN,2020-02-18,0.04485512723253948,
FIX_E_P0_POOL_C_10_EST,TOP_DAY_RETURN,2020-12-14,0.04298338561420878,
FIX_E_P0_POOL_C_MAX_E10,TOP_STOCK_PNL,000908.SZ,78805.14816000004,-683787.0035174004
FIX_E_P0_POOL_C_MAX_E10,TOP_STOCK_PNL,300568.SZ,41005.75008000001,-683787.0035174004
FIX_E_P0_POOL_C_MAX_E10,TOP_STOCK_PNL,002258.SZ,40116.95088000002,-683787.0035174004
FIX_E_P0_POOL_C_MAX_E10,TOP_STOCK_PNL,300738.SZ,37722.19708799996,-683787.0035174004
FIX_E_P0_POOL_C_MAX_E10,TOP_STOCK_PNL,300225.SZ,37464.71632000001,-683787.0035174004
FIX_E_P0_POOL_C_MAX_E10,MAX_INDUSTRY_NAV,historical_industry,0.4984945327963251,1.0
FIX_E_P0_POOL_C_MAX_E10,TOP_DAY_RETURN,2020-07-13,0.05632261485455947,
FIX_E_P0_POOL_C_MAX_E10,TOP_DAY_RETURN,2020-05-06,0.05115482737212784,
FIX_E_P0_POOL_C_MAX_E10,TOP_DAY_RETURN,2020-03-02,0.05046848868136533,
FIX_E_P0_POOL_C_MAX_E10,TOP_DAY_RETURN,2020-07-06,0.04462227025021459,
FIX_E_P0_POOL_C_MAX_E10,TOP_DAY_RETURN,2020-04-30,0.042622005991201695,
FIX_E_P0_POOL_C_MAX_EST,TOP_STOCK_PNL,601908.SH,72822.5438,-788526.4561201005
FIX_E_P0_POOL_C_MAX_EST,TOP_STOCK_PNL,000983.SZ,61389.70284000001,-788526.4561201005
FIX_E_P0_POOL_C_MAX_EST,TOP_STOCK_PNL,601919.SH,53038.584719999984,-788526.4561201005
FIX_E_P0_POOL_C_MAX_EST,TOP_STOCK_PNL,002006.SZ,47025.50435999999,-788526.4561201005
FIX_E_P0_POOL_C_MAX_EST,TOP_STOCK_PNL,300059.SZ,45039.680640000006,-788526.4561201005
FIX_E_P0_POOL_C_MAX_EST,MAX_INDUSTRY_NAV,historical_industry,0.533239525209948,1.0
FIX_E_P0_POOL_C_MAX_EST,TOP_DAY_RETURN,2020-07-06,0.05563763125037391,
FIX_E_P0_POOL_C_MAX_EST,TOP_DAY_RETURN,2020-07-08,0.05463284114001632,
FIX_E_P0_POOL_C_MAX_EST,TOP_DAY_RETURN,2021-07-12,0.04509213892152397,
FIX_E_P0_POOL_C_MAX_EST,TOP_DAY_RETURN,2020-12-14,0.04502387210804182,
FIX_E_P0_POOL_C_MAX_EST,TOP_DAY_RETURN,2023-10-24,0.042581199450165697,
FIX_E_P0_POOL_C_ONE_E10,TOP_STOCK_PNL,300568.SZ,484370.4504000002,-295608.74939000036
FIX_E_P0_POOL_C_ONE_E10,TOP_STOCK_PNL,300225.SZ,434025.2041600002,-295608.74939000036
FIX_E_P0_POOL_C_ONE_E10,TOP_STOCK_PNL,000333.SZ,248214.71400000015,-295608.74939000036
FIX_E_P0_POOL_C_ONE_E10,TOP_STOCK_PNL,600546.SH,211943.06696999958,-295608.74939000036
FIX_E_P0_POOL_C_ONE_E10,TOP_STOCK_PNL,002481.SZ,176261.62256000005,-295608.74939000036
FIX_E_P0_POOL_C_ONE_E10,MAX_INDUSTRY_NAV,historical_industry,0.9996401280446713,1.0
FIX_E_P0_POOL_C_ONE_E10,TOP_DAY_RETURN,2020-10-09,0.175034417270997,
FIX_E_P0_POOL_C_ONE_E10,TOP_DAY_RETURN,2020-12-14,0.13307162555481522,
FIX_E_P0_POOL_C_ONE_E10,TOP_DAY_RETURN,2020-09-22,0.10346668809763471,
FIX_E_P0_POOL_C_ONE_E10,TOP_DAY_RETURN,2020-04-23,0.09764788847366956,
FIX_E_P0_POOL_C_ONE_E10,TOP_DAY_RETURN,2020-04-22,0.09756622944118587,
FIX_E_P0_POOL_C_ONE_EST,TOP_STOCK_PNL,002415.SZ,311194.29032000003,-606781.3202000001
FIX_E_P0_POOL_C_ONE_EST,TOP_STOCK_PNL,000513.SZ,238671.6520799999,-606781.3202000001
FIX_E_P0_POOL_C_ONE_EST,TOP_STOCK_PNL,600172.SH,198372.13659999985,-606781.3202000001
FIX_E_P0_POOL_C_ONE_EST,TOP_STOCK_PNL,600546.SH,167660.54018999997,-606781.3202000001
FIX_E_P0_POOL_C_ONE_EST,TOP_STOCK_PNL,000921.SZ,84924.44400000002,-606781.3202000001
FIX_E_P0_POOL_C_ONE_EST,MAX_INDUSTRY_NAV,historical_industry,0.999263852026816,1.0
FIX_E_P0_POOL_C_ONE_EST,TOP_DAY_RETURN,2021-01-05,0.09967354113211813,
FIX_E_P0_POOL_C_ONE_EST,TOP_DAY_RETURN,2021-09-13,0.09937572237481129,
FIX_E_P0_POOL_C_ONE_EST,TOP_DAY_RETURN,2021-08-25,0.0983115510935002,
FIX_E_P0_POOL_C_ONE_EST,TOP_DAY_RETURN,2023-04-17,0.09688260950899208,
FIX_E_P0_POOL_C_ONE_EST,TOP_DAY_RETURN,2022-01-28,0.09665706925345896,
FIX_E_P1_BALANCED_C_10_E10,TOP_STOCK_PNL,300225.SZ,56499.748880000014,-519400.3555595002
FIX_E_P1_BALANCED_C_10_E10,TOP_STOCK_PNL,300619.SZ,40916.4504,-519400.3555595002
FIX_E_P1_BALANCED_C_10_E10,TOP_STOCK_PNL,002988.SZ,37225.412599999996,-519400.3555595002
FIX_E_P1_BALANCED_C_10_E10,TOP_STOCK_PNL,000032.SZ,37092.005760000015,-519400.3555595002
