trade_id,baseline_block,symbol,entry_year,entry_industry,outcome_class,return_5d,residual_return_after_5d,return_10d,residual_return_after_10d,return_20d,residual_return_after_20d,round_trip_return,realized_pnl,holding_trading_days,canonical_exit_reason,extreme_winner,severe_loss
HOLDOUT_O0_2022_2023:300009.SZ-001,HOLDOUT_O0_2022_2023,300009.SZ,2022,生物制品,ordinary_loser,-0.049476688867744902,-0.020979020979020824,,,,,-0.069417737353036801,-7010.9759999999951,7,MARKET_MA20_X2,False,False
HOLDOUT_O0_2022_2023:300012.SZ-001,HOLDOUT_O0_2022_2023,300012.SZ,2022,专业服务,ordinary_loser,-0.013793103448275701,-0.032967469593343623,,,,,-0.046305849323090502,-4624.0909999999858,8,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
HOLDOUT_O0_2022_2023:300012.SZ-002,HOLDOUT_O0_2022_2023,300012.SZ,2023,专业服务,ordinary_loser,-0.026079521162890001,-0.00029072029764187768,-0.0068405301410859,-0.019656590976335875,,,-0.026362659614377101,-2220.2140000000072,18,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
HOLDOUT_O0_2022_2023:300015.SZ-001,HOLDOUT_O0_2022_2023,300015.SZ,2022,医疗服务,ordinary_winner,0.0032017075773747,0.11830396925088005,0.096318036286019301,0.02332025416970307,0.16008537886872981,-0.032929410215429944,0.1218844515430388,11889.273430000012,25,MARKET_MA20_X2,False,False
HOLDOUT_O0_2022_2023:300015.SZ-002,HOLDOUT_O0_2022_2023,300015.SZ,2023,医疗服务,ordinary_winner,0.018239999999999899,0.0064418901482281576,0.094399999999999901,-0.063597048405946821,0.036160000000000102,-0.010964146247170903,0.0247993902245317,2096.7999999999997,26,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
HOLDOUT_O0_2022_2023:300035.SZ-001,HOLDOUT_O0_2022_2023,300035.SZ,2022,电池,severe_loser,-0.0522022838499182,-0.078985199997900324,,,,,-0.1270642760175856,-11999.866999999998,8,MARKET_MA20_X2,False,True
HOLDOUT_O0_2022_2023:300059.SZ-001,HOLDOUT_O0_2022_2023,300059.SZ,2022,证券Ⅱ,ordinary_winner,-0.024637043554773301,0.05782464046961433,0.0536735591728991,-0.020794476859651079,0.078310602727672707,-0.043167185670691444,0.031762968729052203,3252.919000000009,35,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
HOLDOUT_O0_2022_2023:300077.SZ-001,HOLDOUT_O0_2022_2023,300077.SZ,2023,半导体,ordinary_loser,0.072159090909090701,-0.11783718012091693,0.073863636363636201,-0.11923743856516944,,,-0.054181113004642401,-4771.3500000000004,17,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
HOLDOUT_O0_2022_2023:300087.SZ-001,HOLDOUT_O0_2022_2023,300087.SZ,2023,种植业,ordinary_loser,-0.086527929901423897,0.0045835459504526277,,,,,-0.082340988693671902,-6923.2299999999959,6,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
HOLDOUT_O0_2022_2023:300091.SZ-001,HOLDOUT_O0_2022_2023,300091.SZ,2022,通用设备,severe_loser,-0.085999999999999799,-0.022657031390878601,,,,,-0.10670852669126291,-9899.6360000000004,6,MARKET_MA20_X2,False,True
HOLDOUT_O0_2022_2023:300096.SZ-001,HOLDOUT_O0_2022_2023,300096.SZ,2023,IT服务Ⅱ,ordinary_winner,0.0619469026548672,0.0046419306499949631,0.1076696165191738,-0.036827975941416069,,,0.066876386530968099,5628.0540000000046,15,MARKET_MA20_X2,False,False
HOLDOUT_O0_2022_2023:300131.SZ-001,HOLDOUT_O0_2022_2023,300131.SZ,2023,其他电子Ⅱ,ordinary_loser,-0.0186757215619693,-0.029373346743179818,-0.0084889643463497005,-0.039345538386229117,,,-0.047500499860030201,-4227.7780000000057,16,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
HOLDOUT_O0_2022_2023:300131.SZ-002,HOLDOUT_O0_2022_2023,300131.SZ,2023,其他电子Ⅱ,strong_winner,0.067256637168141398,0.1904574722129293,0.051327433628318403,0.20849470664039793,,,0.27052363848565703,23100.096000000005,14,MARKET_MA20_X2,False,False
HOLDOUT_O0_2022_2023:300146.SZ-001,HOLDOUT_O0_2022_2023,300146.SZ,2022,食品加工,ordinary_loser,-0.0013837638376383,-0.088607539903436505,-0.087638376383763802,-0.0024445520176642477,,,-0.089868691831614306,-9156.6119999999937,10,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
HOLDOUT_O0_2022_2023:300153.SZ-001,HOLDOUT_O0_2022_2023,300153.SZ,2022,其他电源设备Ⅱ,ordinary_loser,-0.0101626016260161,-0.061427279086416764,,,,,-0.070965619746107503,-6291,6,MARKET_MA20_X2,False,False
HOLDOUT_O0_2022_2023:300157.SZ-001,HOLDOUT_O0_2022_2023,300157.SZ,2023,通用设备,ordinary_loser,-0.020942408376963099,-0.01462947804514636,-0.044502617801047001,0.0096673293455213916,,,-0.035265509918546302,-3031.9130000000005,13,MARKET_MA20_X2,False,False
HOLDOUT_O0_2022_2023:300161.SZ-001,HOLDOUT_O0_2022_2023,300161.SZ,2023,通用设备,strong_winner,0.072231139646870002,0.24458086823356284,0.334510433386838,-2.4031777700495027e-05,0.38138041733547351,-0.033953032791052884,0.33447836272876402,28159.434000000019,20,MARKET_MA20_X2,False,False
HOLDOUT_O0_2022_2023:300170.SZ-001,HOLDOUT_O0_2022_2023,300170.SZ,2023,IT服务Ⅱ,ordinary_winner,0.074871794871794906,0.062878949797521955,0.118974358974359,0.020987295497528091,,,0.14245860450031081,12555.168000000003,16,MARKET_MA20_X2,False,False
HOLDOUT_O0_2022_2023:300184.SZ-001,HOLDOUT_O0_2022_2023,300184.SZ,2022,其他电子Ⅱ,ordinary_loser,-0.042047531992687202,-0.03978471131854866,,,,,-0.080159394389249405,-8372.5159999999996,8,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
HOLDOUT_O0_2022_2023:300226.SZ-001,HOLDOUT_O0_2022_2023,300226.SZ,2023,软件开发,strong_winner,0.1323366555924696,0.19228721740680887,0.1771871539313401,0.14686141091106486,0.4593023255813955,-0.07485207376326164,0.35007052026407781,29111.54099999999,21,MARKET_MA20_X2,False,False
