baseline_block,source_execution_ledger_sha256,strategy_sha256,feature_artifact_sha256,trade_id,symbol,entry_signal_date,entry_execution_date,exit_signal_date,exit_execution_date,entry_year,entry_quarter,canonical_exit_reason,breadth_above_ma20,breadth_positive_return20,breadth_above_ma20_change20,breadth_above_ma20_within_year_rank,breadth_positive_return20_within_year_rank,breadth_above_ma20_change20_within_year_rank,breadth_composite,breadth_tercile,holding_trading_days,mfe,mae,days_to_mfe,days_to_mae,return_5d,return_10d,return_20d,round_trip_return,realized_pnl,giveback_from_peak,opportunity20,opportunity50,converted20,converted50,conversion20_within_opportunity,conversion50_within_opportunity,capture_ratio_opportunity20,false_breakout,severe_loss,extreme_loss
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300034.SZ-001,300034.SZ,2019-08-30,2019-09-02,2019-09-26,2019-09-27,2019,2019Q3,MARKET_MA20_X2,0.6862745098039216,0.7156862745098039,0.18046055631554947,0.5196078431372549,0.5980392156862745,0.4387755102040816,0.5188075230092036,MIDDLE,18,0.1151801535735381,-0.0460720614294153,6,17,0.0596574128765505,0.0431187241582988,,-0.0305391065761517,-3941.161000000016,0.1220925619807591,False,False,False,False,,,,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300131.SZ-001,300131.SZ,2019-08-27,2019-08-28,2019-09-26,2019-09-27,2019,2019Q3,MARKET_MA20_X2,0.859375,0.765625,0.2682147790055248,0.7843137254901961,0.803921568627451,0.5510204081632653,0.7130852340936374,HIGH,21,0.0496794871794872,-0.078525641025641,17,2,-0.0432692307692308,-0.0144230769230768,-0.0176282051282051,-0.0488838940849083,-6079.6530000000175,0.0969608171618314,False,False,False,False,,,,True,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300144.SZ-002,300144.SZ,2019-08-30,2019-09-02,2019-09-26,2019-09-27,2019,2019Q3,MARKET_MA20_X2,0.6862745098039216,0.7156862745098039,0.18046055631554947,0.5196078431372549,0.5980392156862745,0.4387755102040816,0.5188075230092036,MIDDLE,18,0.0738636363636364,-0.0287878787878786,17,8,0.0147727272727273,-0.0109848484848484,,0.0474392525071379,5652.055999999997,0.0090001414322561,False,False,False,False,,,,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300357.SZ-001,300357.SZ,2019-08-26,2019-08-27,2019-09-26,2019-09-27,2019,2019Q3,MARKET_MA20_X2,0.7578947368421053,0.7052631578947368,0.26315789473684215,0.6274509803921569,0.5686274509803921,0.5306122448979592,0.5755635587568361,MIDDLE,22,0.1086350974930361,-0.0389972144846796,21,4,-0.0194986072423397,0.0125348189415042,0.0596100278551532,0.0571840728961864,6776.220000000001,0.0024259549589668,False,False,False,False,,,,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300413.SZ-001,300413.SZ,2019-08-23,2019-08-26,2019-09-26,2019-09-27,2019,2019Q3,MARKET_MA20_X2,0.8368421052631579,0.7157894736842105,0.347046186895811,0.6666666666666666,0.6274509803921569,0.7142857142857143,0.6694677871148459,HIGH,23,0.2228654124457307,-0.017607332368548,9,0,0.0537867824409068,0.1767969126869271,0.1464061746261455,0.1299669939322617,14563.314000000004,0.0825269761593929,True,False,False,False,0.0,,0.5831635896570966,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300458.SZ-001,300458.SZ,2019-09-02,2019-09-03,2019-09-26,2019-09-27,2019,2019Q3,MARKET_MA20_X2,0.8695652173913043,0.8743961352657005,0.4309687261632342,0.803921568627451,0.9019607843137255,0.8775510204081632,0.8611444577831132,HIGH,17,0.1821895424836601,-0.0028594771241829,13,0,0.1429738562091502,0.1111111111111111,,0.011761216724452,1383.3719999999994,0.1634838813147637,False,False,False,False,,,,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300474.SZ-001,300474.SZ,2019-08-28,2019-08-29,2019-09-26,2019-09-27,2019,2019Q3,MARKET_MA20_X2,0.8585858585858586,0.7171717171717171,0.29678810577686976,0.7549019607843137,0.6568627450980392,0.6428571428571429,0.6848739495798318,HIGH,20,0.4243735763097951,-0.0079726651480638,17,0,0.1425968109339408,0.1845102505694762,0.3097949886104785,0.3310045045194861,37818.634999999995,0.0380159966194661,True,False,True,False,1.0,,0.7799837760818806,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300377.SZ-001,300377.SZ,2019-10-28,2019-10-29,2019-11-11,2019-11-12,2019,2019Q4,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.6593886462882096,0.5109170305676856,-0.020883462555327803,0.47058823529411764,0.13725490196078433,0.16326530612244897,0.2570361477924503,LOW,10,0.0505576208178439,-0.1553903345724907,0,9,-0.1018587360594794,-0.1509293680297397,,-0.1390040130655664,-19015.563,0.1055467639949344,False,False,False,False,,,,True,True,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300010.SZ-001,300010.SZ,2019-10-28,2019-10-29,2019-11-12,2019-11-13,2019,2019Q4,MARKET_MA20_X2,0.6593886462882096,0.5109170305676856,-0.020883462555327803,0.47058823529411764,0.13725490196078433,0.16326530612244897,0.2570361477924503,LOW,11,0.0470588235294118,-0.0882352941176469,8,10,0.0156862745098038,-0.0431372549019607,,-0.0581709911884367,-7299.665999999988,0.0826807951100052,False,False,False,False,,,,True,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300037.SZ-002,300037.SZ,2019-11-07,2019-11-08,2019-11-12,2019-11-13,2019,2019Q4,MARKET_MA20_X2,0.5181818181818182,0.5363636363636364,0.23444479396036488,0.20588235294117646,0.22549019607843138,0.5,0.3104575163398693,LOW,3,0.0136690647482013,-0.0546762589928057,0,2,,,,-0.002969718652223,-363.31900000000314,0.0011711575011439,False,False,False,False,,,,True,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300142.SZ-002,300142.SZ,2019-11-06,2019-11-07,2019-11-12,2019-11-13,2019,2019Q4,MARKET_MA20_X2,0.4618834080717489,0.5829596412556054,0.2816112992282115,0.11764705882352941,0.35294117647058826,0.5918367346938775,0.3541416566626651,LOW,4,0.0615136876006441,-0.0064412238325282,2,0,,,,0.0084142402220205,993.7889999999952,0.0270124908568844,False,False,False,False,,,,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300271.SZ-002,300271.SZ,2019-10-28,2019-10-29,2019-11-12,2019-11-13,2019,2019Q4,MARKET_MA20_X2,0.6593886462882096,0.5109170305676856,-0.020883462555327803,0.47058823529411764,0.13725490196078433,0.16326530612244897,0.2570361477924503,LOW,11,0.014410480349345,-0.0580786026200872,8,3,-0.0296943231441048,-0.0336244541484715,,-0.0427846879639874,-5293.132999999978,0.0427846879639874,False,False,False,False,,,,True,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300451.SZ-001,300451.SZ,2019-11-07,2019-11-08,2019-11-12,2019-11-13,2019,2019Q4,MARKET_MA20_X2,0.5181818181818182,0.5363636363636364,0.23444479396036488,0.20588235294117646,0.22549019607843138,0.5,0.3104575163398693,LOW,3,0.0295670538542764,-0.0828933474128827,0,1,,,,-0.0668126793108752,-8341.343999999997,0.0583649496382247,False,False,False,False,,,,True,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300454.SZ-001,300454.SZ,2019-11-04,2019-11-05,2019-11-12,2019-11-13,2019,2019Q4,MARKET_MA20_X2,0.4863636363636364,0.6227272727272727,0.2883116883116883,0.17647058823529413,0.45098039215686275,0.6122448979591837,0.41323195945044683,MIDDLE,6,0.0005426356589146,-0.0537984496124031,0,5,-0.0403100775193798,,,-0.0424596333898659,-4934.493000000002,0.018273586878238,False,False,False,False,,,,True,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300602.SZ-001,300602.SZ,2019-11-08,2019-11-11,2019-11-12,2019-11-13,2019,2019Q4,MARKET_MA20_X2,0.48623853211009177,0.5229357798165137,0.16916536137838445,0.1568627450980392,0.17647058823529413,0.3877551020408163,0.24036281179138322,LOW,2,0.0160810005955926,-0.0575739527496524,0,1,,,,-0.0208207516128897,-2414.5169999999925,0.0265781468878549,False,False,False,False,,,,True,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300632.SZ-001,300632.SZ,2019-10-25,2019-10-28,2019-11-12,2019-11-13,2019,2019Q4,MARKET_MA20_X2,0.4025974025974026,0.36796536796536794,-0.40839916097648055,0.0196078431372549,0.0392156862745098,0.02040816326530612,0.026410564225690273,LOW,12,0.0203139427516159,-0.0895660203139427,10,4,-0.0650969529085873,-0.0212373037857802,,-0.0640637685760703,-7913.117999999989,0.0714506568493851,False,False,False,False,,,,True,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300251.SZ-001,300251.SZ,2019-11-14,2019-11-15,2019-11-18,2019-11-19,2019,2019Q4,MARKET_MA20_X2,0.4411764705882353,0.45098039215686275,0.046540455262564784,0.0784313725490196,0.058823529411764705,0.2857142857142857,0.14098972922502334,LOW,2,0.0459770114942528,-0.0041797283176594,1,0,,,,0.0272016384869049,3153.0179999999964,0.0020564597367105,False,False,False,False,,,,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300041.SZ-001,300041.SZ,2019-11-20,2019-11-21,2019-11-22,2019-11-25,2019,2019Q4,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.5317073170731708,0.5951219512195122,0.17220318484176578,0.23529411764705882,0.37254901960784315,0.40816326530612246,0.33866880085367485,LOW,2,0.0143755615453726,-0.0835579514824799,0,1,,,,-0.0683521330421601,-7995.960000000021,0.0072559964743253,False,False,False,False,,,,True,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300271.SZ-003,300271.SZ,2019-11-19,2019-11-20,2019-11-25,2019-11-26,2019,2019Q4,MARKET_MA20_X2,0.5594059405940595,0.5594059405940595,0.14547151436455125,0.2647058823529412,0.2647058823529412,0.35714285714285715,0.29551820728291317,LOW,4,0.048780487804878,-0.0374264087468461,0,3,,,,-0.0253994976476614,-3021.927,0.0485281772103189,False,False,False,False,,,,True,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300602.SZ-002,300602.SZ,2019-11-19,2019-11-20,2019-11-25,2019-11-26,2019,2019Q4,MARKET_MA20_X2,0.5594059405940595,0.5594059405940595,0.14547151436455125,0.2647058823529412,0.2647058823529412,0.35714285714285715,0.29551820728291317,LOW,4,0.0092592592592593,-0.1851851851851852,0,3,,,,-0.1625641609724503,-20855.708,0.1466382350465244,False,False,False,False,,,,True,True,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300451.SZ-002,300451.SZ,2019-12-17,2019-12-18,2019-12-30,2019-12-31,2019,2019Q4,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.9319371727748691,0.7486910994764397,0.37253123218080963,0.9117647058823529,0.7549019607843137,0.7448979591836735,0.8038548752834466,HIGH,9,0.0061951471347443,-0.1208053691275167,0,8,-0.0676303562209603,,,-0.0952547710420711,-11635.659000000014,0.0885433616460978,False,False,False,False,,,,True,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300036.SZ-001,300036.SZ,2019-12-10,2019-12-11,2020-02-03,2020-02-04,2019,2019Q4,MARKET_EMERGENCY_X0.96,0.7528735632183908,0.6609195402298851,0.4495560276733671,0.5980392156862745,0.5196078431372549,0.9489795918367347,0.6888755502200881,HIGH,32,0.3919799498746867,-0.0330827067669172,25,13,0.0461152882205515,0.0010025062656642,0.2842105263157894,0.1300588784430659,15590.645999999992,0.2368584147900166,True,False,False,False,0.0,,0.33179982416101855,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300136.SZ-001,300136.SZ,2019-12-30,2019-12-31,2020-02-03,2020-02-04,2019,2019Q4,MARKET_EMERGENCY_X0.96,0.5851528384279476,0.868995633187773,0.23156167820695317,0.37254901960784315,0.8823529411764706,0.46938775510204084,0.5747632386287849,MIDDLE,18,0.0623495952745569,-0.1467950120323781,13,18,-0.0074381973309998,0.0140013126230584,,-0.1484997173030426,-17666.246,0.2029735742271291,False,False,False,False,,,,True,True,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300232.SZ-001,300232.SZ,2019-12-16,2019-12-17,2020-02-03,2020-02-04,2019,2019Q4,MARKET_EMERGENCY_X0.96,0.8978494623655914,0.7849462365591398,0.4550633927138501,0.8823529411764706,0.8431372549019608,0.9795918367346939,0.9016940109377085,HIGH,28,0.2507645259938837,-0.0163098878695209,24,6,0.017329255861366,0.0265035677879714,0.1722731906218144,0.0082837150817298,992.4030000000012,0.2149578751323373,True,False,False,False,0.0,,0.03303383941128836,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300271.SZ-004,300271.SZ,2019-12-05,2019-12-06,2020-02-03,2020-02-04,2019,2019Q4,MARKET_EMERGENCY_X0.96,0.5714285714285714,0.4857142857142857,0.05324675324675321,0.29411764705882354,0.09803921568627451,0.30612244897959184,0.23275977057489664,LOW,35,0.2204498977505113,-0.0085889570552147,33,0,0.0331288343558282,0.0768916155419221,0.0711656441717791,0.0996407981876457,11483.01700000001,0.0884982611170579,True,False,False,False,0.0,,0.4519884073632536,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300308.SZ-001,300308.SZ,2019-12-12,2019-12-13,2020-02-03,2020-02-04,2019,2019Q4,MARKET_EMERGENCY_X0.96,0.7444444444444445,0.6555555555555556,0.3032679738562092,0.5588235294117647,0.4803921568627451,0.6836734693877551,0.574296385220755,MIDDLE,30,0.1929166666666666,-0.015625,27,0,0.0381249999999999,0.0729166666666667,0.0843749999999998,0.0074448988511489,858.5100000000102,0.1658884344821844,False,False,False,False,,,,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300418.SZ-001,300418.SZ,2019-12-12,2019-12-13,2020-02-03,2020-02-04,2019,2019Q4,MARKET_EMERGENCY_X0.96,0.7444444444444445,0.6555555555555556,0.3032679738562092,0.5588235294117647,0.4803921568627451,0.6836734693877551,0.574296385220755,MIDDLE,30,0.3415584415584416,-0.0227272727272727,29,0,0.0967532467532468,0.1298701298701297,0.2344155844155844,0.2704658406972616,32113.386999999995,0.0178458476144266,True,False,True,False,1.0,,0.7918581647790547,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300502.SZ-001,300502.SZ,2019-12-17,2019-12-18,2020-02-03,2020-02-04,2019,2019Q4,MARKET_EMERGENCY_X0.96,0.9319371727748691,0.7486910994764397,0.37253123218080963,0.9117647058823529,0.7549019607843137,0.7448979591836735,0.8038548752834466,HIGH,27,0.2390420244012654,-0.1570266606416628,24,8,-0.0282422051513782,-0.0930863081789425,-0.0384093990058742,0.0268684099711881,3528.795000000013,0.2121736144300772,True,False,False,False,0.0,,0.1124003615618889,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300699.SZ-002,300699.SZ,2019-12-13,2019-12-16,2020-02-03,2020-02-04,2019,2019Q4,MARKET_EMERGENCY_X0.96,0.85,0.7555555555555555,0.4312807881773399,0.7254901960784313,0.7843137254901961,0.8979591836734694,0.8025877017473656,HIGH,29,0.1986707809162116,-0.0256349394730597,20,5,0.0037977688108234,0.08355091383812,0.193923569902682,0.0276912183248091,3387.9159999999993,0.166707072679226,False,False,False,False,,,,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300303.SZ-001,300303.SZ,2019-12-10,2019-12-11,2020-02-03,2020-02-05,2019,2019Q4,MARKET_EMERGENCY_X0.96,0.7528735632183908,0.6609195402298851,0.4495560276733671,0.5980392156862745,0.5196078431372549,0.9489795918367347,0.6888755502200881,HIGH,33,0.6726457399103138,-0.015695067264574,30,1,0.3520179372197309,0.3251121076233183,0.4080717488789238,0.3352129735282304,39013.180999999975,0.2275672955300655,True,True,True,False,1.0,0.0,0.49834995397863585,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300458.SZ-002,300458.SZ,2019-12-06,2019-12-09,2020-02-03,2020-02-05,2019,2019Q4,MARKET_EMERGENCY_X0.96,0.631578947368421,0.5321637426900585,0.14534041525832925,0.43137254901960786,0.19607843137254902,0.32653061224489793,0.3179938642123516,LOW,35,0.31438127090301,-0.0484949832775919,32,2,0.0979933110367892,0.2096989966555185,0.1441471571906356,0.0704632587465957,8238.903000000028,0.1840517914206282,True,False,False,False,0.0,,0.22413313154502254,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300458.SZ-003,300458.SZ,2020-02-18,2020-02-19,2020-03-02,2020-03-03,2020,2020Q1,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.925,0.7277777777777777,0.010910652920962272,0.9230769230769231,0.7846153846153846,0.3230769230769231,0.6769230769230771,HIGH,9,0.0476794319046411,-0.1539436976921125,3,7,0.0278975399442049,,,-0.1029693779017357,-12990.310999999989,0.145830143816014,False,False,False,False,,,,True,True,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300115.SZ-001,300115.SZ,2020-02-18,2020-02-19,2020-03-10,2020-03-11,2020,2020Q1,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.925,0.7277777777777777,0.010910652920962272,0.9230769230769231,0.7846153846153846,0.3230769230769231,0.6769230769230771,HIGH,15,0.281860465116279,-0.0962790697674418,5,14,0.2204651162790696,0.1525581395348838,,0.0059511999628278,717.241,0.2521883349208931,True,False,False,False,0.0,,0.021113993267458372,False,False,False
EXTENDED_2018_2021,878e5d52661323507d62ae5d72bcf8f050d005f8c64a631ab6fb5ae59b7bd249,dd6198c5169c631c39e906cd6c5f0d9463036e09c15eca69a813df743edfc84a,5fe1ec1cb1bdfa922dd838bd1f559de9463d4926f56dfed09427d826c7465bc6,EXTENDED_2018_2021:300408.SZ-001,300408.SZ,2020-02-18,2020-02-19,2020-03-10,2020-03-11,2020,2020Q1,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.925,0.7277777777777777,0.010910652920962272,0.9230769230769231,0.7846153846153846,0.3230769230769231,0.6769230769230771,HIGH,15,0.1076923076923075,-0.1045364891518738,3,14,0.069033530571992,-0.044181459566075,,-0.052493229856787,-6652.813999999976,0.149140172657576,False,False,False,False,,,,False,False,False
