block,window_sessions,start_date,end_date,control_return,candidate_return,active_return
EXTENDED_2018_2021,126,2021-04-19,2021-10-27,0.41456703269046313,0.4206396902898015,0.0060726575993383936
EXTENDED_2018_2021,126,2021-04-20,2021-10-28,0.4076354651811829,0.41614891724839276,0.008513452067209881
EXTENDED_2018_2021,126,2021-04-21,2021-10-29,0.41562868777389617,0.4238465679210681,0.008217880147171952
EXTENDED_2018_2021,126,2021-04-22,2021-11-01,0.3942272159917908,0.4021703534083252,0.007943137416534407
EXTENDED_2018_2021,126,2021-04-23,2021-11-02,0.4053131706829063,0.4132650121544743,0.007951841471568022
EXTENDED_2018_2021,126,2021-04-26,2021-11-03,0.42673909818328615,0.4348043821303582,0.008065283947072066
EXTENDED_2018_2021,126,2021-04-27,2021-11-04,0.4357552217375944,0.44380011376691164,0.008044892029317241
EXTENDED_2018_2021,126,2021-04-28,2021-11-05,0.47440042713979547,0.48267141929957336,0.00827099215977789
EXTENDED_2018_2021,126,2021-04-29,2021-11-08,0.4803009665707587,0.4886234362493682,0.008322469678609501
EXTENDED_2018_2021,126,2021-04-30,2021-11-09,0.4883971670269802,0.49672358923860327,0.008326422211623052
EXTENDED_2018_2021,126,2021-05-06,2021-11-10,0.4728293200876623,0.4811203626623295,0.008291042574667173
EXTENDED_2018_2021,126,2021-05-07,2021-11-11,0.48836774306434094,0.4965984641525203,0.008230721088179349
EXTENDED_2018_2021,126,2021-05-10,2021-11-12,0.4642936322165545,0.4722775382222568,0.007983906005702313
EXTENDED_2018_2021,126,2021-05-11,2021-11-15,0.4581023765002479,0.4655842099713552,0.007481833471107313
EXTENDED_2018_2021,126,2021-05-12,2021-11-16,0.44521018807298174,0.45216892625644567,0.006958738183463931
EXTENDED_2018_2021,126,2021-05-13,2021-11-17,0.4645950206834679,0.4713238072646708,0.006728786581202906
EXTENDED_2018_2021,126,2021-05-14,2021-11-18,0.4334882193351075,0.44054235285538,0.00705413352027251
EXTENDED_2018_2021,126,2021-05-17,2021-11-19,0.44329262904663125,0.450351639044696,0.007059009998064747
EXTENDED_2018_2021,126,2021-05-18,2021-11-22,0.44718407850903286,0.4537811346104399,0.0065970561014070395
EXTENDED_2018_2021,126,2021-05-19,2021-11-23,0.43228524016407777,0.4387191141810516,0.006433874016973817
EXTENDED_2018_2021,126,2021-05-20,2021-11-24,0.42960751115990004,0.43621899451935353,0.006611483359453496
EXTENDED_2018_2021,126,2021-05-21,2021-11-25,0.42595006376057687,0.4319600529998153,0.006009989239238456
EXTENDED_2018_2021,126,2021-05-24,2021-11-26,0.41654531174183784,0.42313458213896005,0.006589270397122204
EXTENDED_2018_2021,126,2021-05-25,2021-11-29,0.4050608851575508,0.4114804863654806,0.006419601207929837
EXTENDED_2018_2021,126,2021-05-26,2021-11-30,0.4278398813921145,0.43447935027819606,0.006639468886081579
EXTENDED_2018_2021,126,2021-05-27,2021-12-01,0.41006881169315035,0.41689849813533386,0.0068296864421835135
EXTENDED_2018_2021,126,2021-05-28,2021-12-02,0.39974530096812466,0.4067080415441886,0.006962740576063942
EXTENDED_2018_2021,126,2021-05-31,2021-12-03,0.3690109597928859,0.3755383630487865,0.006527403255900621
EXTENDED_2018_2021,126,2021-06-01,2021-12-06,0.3047310864747861,0.31157030901991956,0.006839222545133472
EXTENDED_2018_2021,126,2021-06-02,2021-12-07,0.32593861268265667,0.3332715679164284,0.007332955233771754
EXTENDED_2018_2021,126,2021-06-03,2021-12-08,0.3195626821003612,0.3267963306293096,0.0072336485289483665
EXTENDED_2018_2021,126,2021-06-04,2021-12-09,0.26026615027554145,0.26718792747676834,0.006921777201226886
EXTENDED_2018_2021,126,2021-06-07,2021-12-10,0.22670887468374423,0.2334139116251135,0.006705036941369258
EXTENDED_2018_2021,126,2021-06-08,2021-12-13,0.24314112276303934,0.24993965149902686,0.006798528735987519
EXTENDED_2018_2021,126,2021-06-09,2021-12-14,0.23383166121256083,0.24056679312403095,0.006735131911470127
EXTENDED_2018_2021,126,2021-06-10,2021-12-15,0.18304992045115243,0.18951865928816636,0.006468738837013932
EXTENDED_2018_2021,126,2021-06-11,2021-12-16,0.2021841613402171,0.20880704334054623,0.006622882000329122
EXTENDED_2018_2021,126,2021-06-15,2021-12-17,0.19247484225458455,0.1991533231575473,0.006678480902962747
EXTENDED_2018_2021,126,2021-06-16,2021-12-20,0.2244930289417697,0.23135168780877513,0.006858658867005429
EXTENDED_2018_2021,126,2021-06-17,2021-12-21,0.170678645298326,0.17733301716503425,0.006654371866708253
EXTENDED_2018_2021,126,2021-06-18,2021-12-22,0.15883205524675992,0.1654429790998313,0.006610923853071382
EXTENDED_2018_2021,126,2021-06-21,2021-12-23,0.14026397314181116,0.14678909628567327,0.0065251231438621105
EXTENDED_2018_2021,126,2021-06-22,2021-12-24,0.14802908556058392,0.15461260950034994,0.006583523939766023
EXTENDED_2018_2021,126,2021-06-23,2021-12-27,0.11175623125389,0.11816057307216798,0.006404341818277981
EXTENDED_2018_2021,126,2021-06-24,2021-12-28,0.13313268143906076,0.13962133804807864,0.006488656609017873
EXTENDED_2018_2021,126,2021-06-25,2021-12-29,0.13408122346190865,0.14062607758938506,0.006544854127476407
EXTENDED_2018_2021,126,2021-06-28,2021-12-30,0.1204398749568758,0.12693746107582382,0.006497586118948018
EXTENDED_2018_2021,126,2021-06-29,2021-12-31,0.1411521210668618,0.14779682005224726,0.006644698985385444
EXTENDED_2018_2021,252,2018-01-02,2019-01-15,-0.032772677999999944,-0.011641785000000016,0.02113089299999993
EXTENDED_2018_2021,252,2018-01-03,2019-01-16,-0.035428677999999936,-0.011641785000000016,0.02378689299999992
EXTENDED_2018_2021,252,2018-01-04,2019-01-17,-0.035501677999999925,-0.011641785000000016,0.02385989299999991
EXTENDED_2018_2021,252,2018-01-05,2019-01-18,-0.03410867799999995,-0.011641785000000016,0.022466892999999932
EXTENDED_2018_2021,252,2018-01-08,2019-01-21,-0.03523567799999994,-0.011641785000000016,0.02359389299999992
EXTENDED_2018_2021,252,2018-01-09,2019-01-22,-0.040386677999999954,-0.011641785000000016,0.028744892999999938
EXTENDED_2018_2021,252,2018-01-10,2019-01-23,-0.04185728313996395,-0.011641785000000016,0.030215498139963937
EXTENDED_2018_2021,252,2018-01-11,2019-01-24,-0.03497712303746292,-0.011641785000000016,0.023335338037462905
EXTENDED_2018_2021,252,2018-01-12,2019-01-25,-0.029639216980963834,-0.011641785000000016,0.01799743198096382
EXTENDED_2018_2021,252,2018-01-15,2019-01-28,-0.03121089928246834,-0.011641785000000016,0.019569114282468325
EXTENDED_2018_2021,252,2018-01-16,2019-01-29,-0.033831914201482016,-0.011641785000000016,0.022190129201482
EXTENDED_2018_2021,252,2018-01-17,2019-01-30,-0.03519993403943977,-0.011641785000000016,0.023558149039439757
EXTENDED_2018_2021,252,2018-01-18,2019-01-31,-0.03519993403943977,-0.011641785000000016,0.023558149039439757
EXTENDED_2018_2021,252,2018-01-19,2019-02-01,-0.03519993403943977,-0.011641785000000016,0.023558149039439757
EXTENDED_2018_2021,252,2018-01-22,2019-02-11,-0.03519993403943977,-0.011641785000000016,0.023558149039439757
EXTENDED_2018_2021,252,2018-01-23,2019-02-12,-0.031140190160401482,-0.011641785000000016,0.019498405160401466
EXTENDED_2018_2021,252,2018-01-24,2019-02-13,-0.019581364457459283,-0.011641785000000016,0.007939579457459267
EXTENDED_2018_2021,252,2018-01-25,2019-02-14,-0.0242588465430712,-0.011641785000000016,0.012617061543071184
EXTENDED_2018_2021,252,2018-01-26,2019-02-15,-0.033306465600170476,-0.018240385000000026,0.01506608060017045
EXTENDED_2018_2021,252,2018-01-29,2019-02-18,-0.01236878562809951,-0.013006385000000065,-0.0006375993719005546
EXTENDED_2018_2021,252,2018-01-30,2019-02-19,-0.013820109075816545,-0.01691838499999998,-0.0030982759241834357
EXTENDED_2018_2021,252,2018-01-31,2019-02-20,-0.01320991615849798,-0.016306385000000034,-0.0030964688415020536
EXTENDED_2018_2021,252,2018-02-01,2019-02-21,-0.013266655141021877,-0.01931838500000005,-0.006051729858978172
EXTENDED_2018_2021,252,2018-02-02,2019-02-22,0.015337755416999777,-0.016710384999999994,-0.03204814041699977
EXTENDED_2018_2021,252,2018-02-05,2019-02-25,0.05365448619407154,-0.003934384999999985,-0.05758887119407152
EXTENDED_2018_2021,252,2018-02-06,2019-02-26,0.062474775042874464,0.004027399000000154,-0.05844737604287431
EXTENDED_2018_2021,252,2018-02-07,2019-02-27,0.06496034064572043,0.009418399000000077,-0.05554194164572035
EXTENDED_2018_2021,252,2018-02-08,2019-02-28,0.0762444302227574,0.013177399000000145,-0.06306703122275725
EXTENDED_2018_2021,252,2018-02-09,2019-03-01,0.0894068787475597,0.01879939900000016,-0.07060747974755954
EXTENDED_2018_2021,252,2018-02-12,2019-03-04,0.12338158423043288,0.04248839900000001,-0.08089318523043287
EXTENDED_2018_2021,252,2018-02-13,2019-03-05,0.14993642347237124,0.06452939900000021,-0.08540702447237103
EXTENDED_2018_2021,252,2018-02-14,2019-03-06,0.17573772920956232,0.07570139900000017,-0.10003633020956215
EXTENDED_2018_2021,252,2018-02-22,2019-03-07,0.18935209875306414,0.09289139900000021,-0.09646069975306393
EXTENDED_2018_2021,252,2018-02-23,2019-03-08,0.1665908079742595,0.08719239900000031,-0.0793984089742592
EXTENDED_2018_2021,252,2018-02-26,2019-03-11,0.21869610692538877,0.12360639900000026,-0.09508970792538851
EXTENDED_2018_2021,252,2018-02-27,2019-03-12,0.2602061474557362,0.1434263990000002,-0.11677974845573602
EXTENDED_2018_2021,252,2018-02-28,2019-03-13,0.21852887624005501,0.11579539900000024,-0.10273347724005477
EXTENDED_2018_2021,252,2018-03-01,2019-03-14,0.18866326759680874,0.09368639900000031,-0.09497686859680843
EXTENDED_2018_2021,252,2018-03-02,2019-03-15,0.19182870556919562,0.09297339900000012,-0.0988553065691955
EXTENDED_2018_2021,252,2018-03-05,2019-03-18,0.21439831315204017,0.10235539900000012,-0.11204291415204004
EXTENDED_2018_2021,252,2018-03-06,2019-03-19,0.20838597184599728,0.10500339900000011,-0.10338257284599717
EXTENDED_2018_2021,252,2018-03-07,2019-03-20,0.1976423957340565,0.09046839900000014,-0.10717399673405636
EXTENDED_2018_2021,252,2018-03-08,2019-03-21,0.21492925932846751,0.09310639900000028,-0.12182286032846723
EXTENDED_2018_2021,252,2018-03-09,2019-03-22,0.2130729631866859,0.10021958099999995,-0.11285338218668595
EXTENDED_2018_2021,252,2018-03-12,2019-03-25,0.19661637861464532,0.09307958100000002,-0.10353679761464529
EXTENDED_2018_2021,252,2018-03-13,2019-03-26,0.19139423902686636,0.08861958100000011,-0.10277465802686625
EXTENDED_2018_2021,252,2018-03-14,2019-03-27,0.21368703594606164,0.1048355809999999,-0.10885145494606174
EXTENDED_2018_2021,252,2018-03-15,2019-03-28,0.20497520127277236,0.10150458699999998,-0.10347061427277238
EXTENDED_2018_2021,252,2018-03-16,2019-03-29,0.211191318158636,0.10150458699999998,-0.10968673115863603
EXTENDED_2018_2021,252,2018-03-19,2019-04-01,0.2081005816948165,0.10150458699999998,-0.10659599469481651
EXTENDED_2018_2021,252,2018-03-20,2019-04-02,0.20013357408075128,0.10129443799534177,-0.0988391360854095
EXTENDED_2018_2021,252,2018-03-21,2019-04-03,0.20847454325176518,0.10129443799534177,-0.10718010525642341
EXTENDED_2018_2021,252,2018-03-22,2019-04-04,0.20551527620205268,0.09792007557884874,-0.10759520062320393
EXTENDED_2018_2021,252,2018-03-23,2019-04-08,0.22522640212861256,0.102829283478729,-0.12239711864988356
EXTENDED_2018_2021,252,2018-03-26,2019-04-09,0.22942515804560504,0.10312958954829021,-0.12629556849731483
EXTENDED_2018_2021,252,2018-03-27,2019-04-10,0.22942515804560504,0.10312958954829021,-0.12629556849731483
EXTENDED_2018_2021,252,2018-03-28,2019-04-11,0.22942515804560504,0.10312958954829021,-0.12629556849731483
EXTENDED_2018_2021,252,2018-03-29,2019-04-12,0.22942515804560504,0.10312958954829021,-0.12629556849731483
EXTENDED_2018_2021,252,2018-03-30,2019-04-15,0.22270115799795764,0.09713658034231698,-0.12556457765564066
EXTENDED_2018_2021,252,2018-04-02,2019-04-16,0.22703162463719084,0.10099626598348,-0.12603535865371085
EXTENDED_2018_2021,252,2018-04-03,2019-04-17,0.22623946610562373,0.10029022592716963,-0.1259492401784541
EXTENDED_2018_2021,252,2018-04-04,2019-04-18,0.22172532126144096,0.09622748416728744,-0.12549783709415352
EXTENDED_2018_2021,252,2018-04-09,2019-04-19,0.22050864700398298,0.09502170795764542,-0.12548693904633756
EXTENDED_2018_2021,252,2018-04-10,2019-04-22,0.21575671140244146,0.0907994882733838,-0.12495722312905766
EXTENDED_2018_2021,252,2018-04-11,2019-04-23,0.20770817760414828,0.08350874840112987,-0.12419942920301841
EXTENDED_2018_2021,252,2018-04-12,2019-04-24,0.20892692772319443,0.08460332881001698,-0.12432359891317746
EXTENDED_2018_2021,252,2018-04-13,2019-04-25,0.18614297372175215,0.0642846116328426,-0.12185836208890954
EXTENDED_2018_2021,252,2018-04-16,2019-04-26,0.17759477069585516,0.05665737607417687,-0.1209373946216783
EXTENDED_2018_2021,252,2018-04-17,2019-04-29,0.17729103883427078,0.05638935725994987,-0.12090168157432091
EXTENDED_2018_2021,252,2018-04-18,2019-04-30,0.17729103883427078,0.05638935725994987,-0.12090168157432091
EXTENDED_2018_2021,252,2018-04-19,2019-05-06,0.17729103883427078,0.05638935725994987,-0.12090168157432091
EXTENDED_2018_2021,252,2018-04-20,2019-05-07,0.17729103883427078,0.05638935725994987,-0.12090168157432091
EXTENDED_2018_2021,252,2018-04-23,2019-05-08,0.17729103883427078,0.05638935725994987,-0.12090168157432091
EXTENDED_2018_2021,252,2018-04-24,2019-05-09,0.17729103883427078,0.05638935725994987,-0.12090168157432091
EXTENDED_2018_2021,252,2018-04-25,2019-05-10,0.17729103883427078,0.05638935725994987,-0.12090168157432091
EXTENDED_2018_2021,252,2018-04-26,2019-05-13,0.17729103883427078,0.05638935725994987,-0.12090168157432091
EXTENDED_2018_2021,252,2018-04-27,2019-05-14,0.17729103883427078,0.05638935725994987,-0.12090168157432091
EXTENDED_2018_2021,252,2018-05-02,2019-05-15,0.17729103883427078,0.05638935725994987,-0.12090168157432091
EXTENDED_2018_2021,252,2018-05-03,2019-05-16,0.17729103883427078,0.05638935725994987,-0.12090168157432091
EXTENDED_2018_2021,252,2018-05-04,2019-05-17,0.17729103883427078,0.05638935725994987,-0.12090168157432091
EXTENDED_2018_2021,252,2018-05-07,2019-05-20,0.17729103883427078,0.05638935725994987,-0.12090168157432091
EXTENDED_2018_2021,252,2018-05-08,2019-05-21,0.17729103883427078,0.05638935725994987,-0.12090168157432091
EXTENDED_2018_2021,252,2018-05-09,2019-05-22,0.17729103883427078,0.05638935725994987,-0.12090168157432091
EXTENDED_2018_2021,252,2018-05-10,2019-05-23,0.17729103883427078,0.05638935725994987,-0.12090168157432091
EXTENDED_2018_2021,252,2018-05-11,2019-05-24,0.17729103883427078,0.05638935725994987,-0.12090168157432091
EXTENDED_2018_2021,252,2018-05-14,2019-05-27,0.17705010640771346,0.05617617091130356,-0.1208739354964099
EXTENDED_2018_2021,252,2018-05-15,2019-05-28,0.17854594641762023,0.05749972852045504,-0.12104621789716519
EXTENDED_2018_2021,252,2018-05-16,2019-05-29,0.17956529117118114,0.058401644128836194,-0.12116364704234495
EXTENDED_2018_2021,252,2018-05-17,2019-05-30,0.1855739835321395,0.0637789000148925,-0.121795083517247
EXTENDED_2018_2021,252,2018-05-18,2019-05-31,0.18180819053126074,0.060019609474607716,-0.12178858105665302
EXTENDED_2018_2021,252,2018-05-21,2019-06-03,0.1859442802965492,0.061289601330772214,-0.12465467896577698
EXTENDED_2018_2021,252,2018-05-22,2019-06-04,0.18207668890975226,0.05933251115426352,-0.12274417775548874
EXTENDED_2018_2021,252,2018-05-23,2019-06-05,0.19450802577508908,0.06798037105517274,-0.12652765471991634
EXTENDED_2018_2021,252,2018-05-24,2019-06-06,0.19592528424435374,0.0685463165454736,-0.12737896769888013
EXTENDED_2018_2021,252,2018-05-25,2019-06-10,0.19907196135592198,0.07167411754977926,-0.12739784380614272
EXTENDED_2018_2021,252,2018-05-28,2019-06-11,0.19648721190898,0.06927082351127334,-0.12721638839770666
EXTENDED_2018_2021,252,2018-05-29,2019-06-12,0.19625519502616506,0.06905224337109406,-0.127202951655071
EXTENDED_2018_2021,252,2018-05-30,2019-06-13,0.19625519502616506,0.06905224337109406,-0.127202951655071
EXTENDED_2018_2021,252,2018-05-31,2019-06-14,0.19625519502616506,0.06905224337109406,-0.127202951655071
EXTENDED_2018_2021,252,2018-06-01,2019-06-17,0.19625519502616506,0.06905224337109406,-0.127202951655071
EXTENDED_2018_2021,252,2018-06-04,2019-06-18,0.19625519502616506,0.06905224337109406,-0.127202951655071
EXTENDED_2018_2021,252,2018-06-05,2019-06-19,0.19625519502616506,0.06905224337109406,-0.127202951655071
EXTENDED_2018_2021,252,2018-06-06,2019-06-20,0.19625519502616506,0.06905224337109406,-0.127202951655071
EXTENDED_2018_2021,252,2018-06-07,2019-06-21,0.19625519502616506,0.06905224337109406,-0.127202951655071
EXTENDED_2018_2021,252,2018-06-08,2019-06-24,0.19625519502616506,0.06905224337109406,-0.127202951655071
EXTENDED_2018_2021,252,2018-06-11,2019-06-25,0.19625519502616506,0.06905224337109406,-0.127202951655071
EXTENDED_2018_2021,252,2018-06-12,2019-06-26,0.19625519502616506,0.06905224337109406,-0.127202951655071
EXTENDED_2018_2021,252,2018-06-13,2019-06-27,0.19625519502616506,0.06905224337109406,-0.127202951655071
EXTENDED_2018_2021,252,2018-06-14,2019-06-28,0.19625519502616506,0.06905224337109406,-0.127202951655071
EXTENDED_2018_2021,252,2018-06-15,2019-07-01,0.19625519502616506,0.06905224337109406,-0.127202951655071
EXTENDED_2018_2021,252,2018-06-19,2019-07-02,0.19625519502616506,0.06905224337109406,-0.127202951655071
EXTENDED_2018_2021,252,2018-06-20,2019-07-03,0.1956835912860384,0.06854190208759481,-0.1271416891984436
EXTENDED_2018_2021,252,2018-06-21,2019-07-04,0.19409706226903323,0.06712541160999996,-0.12697165065903326
EXTENDED_2018_2021,252,2018-06-22,2019-07-05,0.1938024211658751,0.06686234909273248,-0.12694007207314262
EXTENDED_2018_2021,252,2018-06-25,2019-07-08,0.1925785273527567,0.06576962786715934,-0.12680889948559737
EXTENDED_2018_2021,252,2018-06-26,2019-07-09,0.1925785273527567,0.06576962786715934,-0.12680889948559737
EXTENDED_2018_2021,252,2018-06-27,2019-07-10,0.193279047907865,0.06639506911975235,-0.12688397878811264
EXTENDED_2018_2021,252,2018-06-28,2019-07-11,0.193279047907865,0.06639506911975235,-0.12688397878811264
EXTENDED_2018_2021,252,2018-06-29,2019-07-12,0.193279047907865,0.06639506911975235,-0.12688397878811264
EXTENDED_2018_2021,252,2018-07-02,2019-07-15,0.193279047907865,0.06639506911975235,-0.12688397878811264
EXTENDED_2018_2021,252,2018-07-03,2019-07-16,0.193279047907865,0.06639506911975235,-0.12688397878811264
EXTENDED_2018_2021,252,2018-07-04,2019-07-17,0.193279047907865,0.06639506911975235,-0.12688397878811264
EXTENDED_2018_2021,252,2018-07-05,2019-07-18,0.193279047907865,0.06639506911975235,-0.12688397878811264
EXTENDED_2018_2021,252,2018-07-06,2019-07-19,0.193279047907865,0.06639506911975235,-0.12688397878811264
EXTENDED_2018_2021,252,2018-07-09,2019-07-22,0.193279047907865,0.06639506911975235,-0.12688397878811264
EXTENDED_2018_2021,252,2018-07-10,2019-07-23,0.193279047907865,0.06639506911975235,-0.12688397878811264
EXTENDED_2018_2021,252,2018-07-11,2019-07-24,0.193279047907865,0.06639506911975235,-0.12688397878811264
EXTENDED_2018_2021,252,2018-07-12,2019-07-25,0.1964818440890217,0.06923615240047365,-0.12724569168854805
EXTENDED_2018_2021,252,2018-07-13,2019-07-26,0.19673733707357832,0.06946279087688878,-0.12727454619668954
EXTENDED_2018_2021,252,2018-07-16,2019-07-29,0.19846191471933605,0.07099260059269108,-0.12746931412664497
EXTENDED_2018_2021,252,2018-07-17,2019-07-30,0.1957792383814907,0.06861289659033187,-0.12716634179115882
EXTENDED_2018_2021,252,2018-07-18,2019-07-31,0.19565149188921227,0.0684995773521242,-0.12715191453708807
EXTENDED_2018_2021,252,2018-07-19,2019-08-01,0.19756768927338775,0.07019936592523823,-0.12736832334814951
EXTENDED_2018_2021,252,2018-07-20,2019-08-02,0.2029342112415684,0.0732789325781038,-0.1296552786634646
EXTENDED_2018_2021,252,2018-07-23,2019-08-05,0.1995952888103254,0.06885138805670787,-0.13074390075361753
EXTENDED_2018_2021,252,2018-07-24,2019-08-06,0.18675411250599527,0.05994518090791612,-0.12680893159807916
EXTENDED_2018_2021,252,2018-07-25,2019-08-07,0.18675411250599527,0.05994518090791612,-0.12680893159807916
EXTENDED_2018_2021,252,2018-07-26,2019-08-08,0.18675411250599527,0.05994518090791612,-0.12680893159807916
EXTENDED_2018_2021,252,2018-07-27,2019-08-09,0.18675411250599527,0.05994518090791612,-0.12680893159807916
EXTENDED_2018_2021,252,2018-07-30,2019-08-12,0.18675411250599527,0.05994518090791612,-0.12680893159807916
EXTENDED_2018_2021,252,2018-07-31,2019-08-13,0.18675411250599527,0.05994518090791612,-0.12680893159807916
EXTENDED_2018_2021,252,2018-08-01,2019-08-14,0.18675411250599527,0.05994518090791612,-0.12680893159807916
EXTENDED_2018_2021,252,2018-08-02,2019-08-15,0.18675411250599527,0.05994518090791612,-0.12680893159807916
EXTENDED_2018_2021,252,2018-08-03,2019-08-16,0.18675411250599527,0.05994518090791612,-0.12680893159807916
EXTENDED_2018_2021,252,2018-08-06,2019-08-19,0.18675411250599527,0.05994518090791612,-0.12680893159807916
EXTENDED_2018_2021,252,2018-08-07,2019-08-20,0.18516291662116724,0.05852670936721083,-0.1266362072539564
EXTENDED_2018_2021,252,2018-08-08,2019-08-21,0.18462720552451595,0.0580491497204787,-0.12657805580403725
EXTENDED_2018_2021,252,2018-08-09,2019-08-22,0.18690397768528344,0.06007877821908947,-0.12682519946619397
EXTENDED_2018_2021,252,2018-08-10,2019-08-23,0.1858443823446534,0.05908848949062473,-0.12675589285402866
EXTENDED_2018_2021,252,2018-08-13,2019-08-26,0.18225433606493224,0.05587949506748435,-0.1263748409974479
EXTENDED_2018_2021,252,2018-08-14,2019-08-27,0.1862312389016043,0.05943406662532791,-0.1267971722762764
EXTENDED_2018_2021,252,2018-08-15,2019-08-28,0.17721344093578284,0.051392607689308534,-0.1258208332464743
EXTENDED_2018_2021,252,2018-08-16,2019-08-29,0.1815985329634029,0.055279718598787886,-0.126318814364615
EXTENDED_2018_2021,252,2018-08-17,2019-08-30,0.1831448836481595,0.0566496672464043,-0.1264952164017552
EXTENDED_2018_2021,252,2018-08-20,2019-09-02,0.22262844908510737,0.08818912685417413,-0.13443932223093324
EXTENDED_2018_2021,252,2018-08-21,2019-09-03,0.2374117584021862,0.10016702092166097,-0.13724473748052524
EXTENDED_2018_2021,252,2018-08-22,2019-09-04,0.24312635350434753,0.10521579769537315,-0.13791055580897438
EXTENDED_2018_2021,252,2018-08-23,2019-09-05,0.24752948663336105,0.11289621142067419,-0.13463327521268686
EXTENDED_2018_2021,252,2018-08-24,2019-09-06,0.2535273904885591,0.11888897791981257,-0.13463841256874653
EXTENDED_2018_2021,252,2018-08-27,2019-09-09,0.28201794890757337,0.1475243447033019,-0.13449360420427148
EXTENDED_2018_2021,252,2018-08-28,2019-09-10,0.26490403979686405,0.13030083227466305,-0.134603207522201
EXTENDED_2018_2021,252,2018-08-29,2019-09-11,0.2597879988238456,0.12454178670432792,-0.1352462121195177
EXTENDED_2018_2021,252,2018-08-30,2019-09-12,0.264570573156937,0.12807491866701426,-0.13649565448992274
EXTENDED_2018_2021,252,2018-08-31,2019-09-16,0.26441934122395083,0.13008329980846112,-0.13433604141548972
EXTENDED_2018_2021,252,2018-09-03,2019-09-17,0.2413030249936805,0.10600498524717628,-0.13529803974650423
EXTENDED_2018_2021,252,2018-09-04,2019-09-18,0.2544608504271213,0.11325134581898566,-0.14120950460813564
EXTENDED_2018_2021,252,2018-09-05,2019-09-19,0.280488079444857,0.14112585486022433,-0.13936222458463265
EXTENDED_2018_2021,252,2018-09-06,2019-09-20,0.2870690597017147,0.15014080497120208,-0.13692825473051262
EXTENDED_2018_2021,252,2018-09-07,2019-09-23,0.3043909109715712,0.16400723496794156,-0.14038367600362966
EXTENDED_2018_2021,252,2018-09-10,2019-09-24,0.30800083605120476,0.16313811688204605,-0.14486271916915872
EXTENDED_2018_2021,252,2018-09-11,2019-09-25,0.29527318818756987,0.14919835011438676,-0.1460748380731831
EXTENDED_2018_2021,252,2018-09-12,2019-09-26,0.2586673900576093,0.11271259074828488,-0.14595479930932442
EXTENDED_2018_2021,252,2018-09-13,2019-09-27,0.26249311257152774,0.11619929622378877,-0.14629381634773897
EXTENDED_2018_2021,252,2018-09-14,2019-09-30,0.26249311257152774,0.11619929622378877,-0.14629381634773897
EXTENDED_2018_2021,252,2018-09-17,2019-10-08,0.26249311257152774,0.11619929622378877,-0.14629381634773897
EXTENDED_2018_2021,252,2018-09-18,2019-10-09,0.26249311257152774,0.11619929622378877,-0.14629381634773897
EXTENDED_2018_2021,252,2018-09-19,2019-10-10,0.26249311257152774,0.11619929622378877,-0.14629381634773897
EXTENDED_2018_2021,252,2018-09-20,2019-10-11,0.26249311257152774,0.11619929622378877,-0.14629381634773897
EXTENDED_2018_2021,252,2018-09-21,2019-10-14,0.26249311257152774,0.11619929622378877,-0.14629381634773897
EXTENDED_2018_2021,252,2018-09-25,2019-10-15,0.26249311257152774,0.11619929622378877,-0.14629381634773897
EXTENDED_2018_2021,252,2018-09-26,2019-10-16,0.26249311257152774,0.11619929622378877,-0.14629381634773897
EXTENDED_2018_2021,252,2018-09-27,2019-10-17,0.2632961198522563,0.11619929622378877,-0.14709682362846754
EXTENDED_2018_2021,252,2018-09-28,2019-10-18,0.26523313211340205,0.11619929622378877,-0.14903383588961328
EXTENDED_2018_2021,252,2018-10-08,2019-10-21,0.2659151149125958,0.11619929622378877,-0.149715818688807
EXTENDED_2018_2021,252,2018-10-09,2019-10-22,0.2647090297684618,0.11619929622378877,-0.148509733544673
EXTENDED_2018_2021,252,2018-10-10,2019-10-23,0.2649359127735966,0.11619929622378877,-0.14873661654980785
EXTENDED_2018_2021,252,2018-10-11,2019-10-24,0.2649359127735966,0.11619929622378877,-0.14873661654980785
EXTENDED_2018_2021,252,2018-10-12,2019-10-25,0.2649359127735966,0.11619929622378877,-0.14873661654980785
EXTENDED_2018_2021,252,2018-10-15,2019-10-28,0.2657383281775354,0.1168991436976119,-0.1488391844799235
EXTENDED_2018_2021,252,2018-10-16,2019-10-29,0.24914860224116886,0.10544351270455143,-0.14370508953661743
EXTENDED_2018_2021,252,2018-10-17,2019-10-30,0.2407412546170813,0.10019238014832532,-0.14054887446875597
EXTENDED_2018_2021,252,2018-10-18,2019-10-31,0.23452870428453498,0.09355409870296882,-0.14097460558156616
EXTENDED_2018_2021,252,2018-10-19,2019-11-01,0.23128156435580327,0.09160237718062603,-0.13967918717517724
EXTENDED_2018_2021,252,2018-10-22,2019-11-04,0.2447973311596372,0.10184967400711109,-0.1429476571525261
EXTENDED_2018_2021,252,2018-10-23,2019-11-05,0.2452309698658519,0.10095818043056393,-0.14427278943528798
EXTENDED_2018_2021,252,2018-10-24,2019-11-06,0.24243853310417385,0.09795522061806317,-0.14448331248611068
EXTENDED_2018_2021,252,2018-10-25,2019-11-07,0.2491982860715043,0.10244465262020452,-0.14675363345129977
EXTENDED_2018_2021,252,2018-10-26,2019-11-08,0.24431636914362875,0.09939734046729232,-0.14491902867633644
