feature,quintile,realized_bin_count,n,feature_min,feature_median,feature_max,round_trip_return_n,round_trip_return_mean,round_trip_return_median,mfe_n,mfe_mean,mfe_median,mae_n,mae_mean,mae_median,return_5d_n,return_5d_mean,return_5d_median,return_10d_n,return_10d_mean,return_10d_median,return_20d_n,return_20d_mean,return_20d_median,winner_ge20_n,winner_ge20_rate,winner_ge50_n,winner_ge50_rate,severe_loss_le_neg10_n,severe_loss_le_neg10_rate,extreme_loss_le_neg20_n,extreme_loss_le_neg20_rate
index_ma60_slope_10d,5,5,80,0.027181238606611036,0.040128197237969565,0.06267839281453669,80,-0.007482809034160679,-0.044124990953684995,80,0.13665353227576432,0.0655822601577318,80,-0.07705488087640187,-0.07026669946517265,62,0.04315234449742101,0.00783149633562235,29,0.04148715862363446,0.0306026365348399,8,0.127688893672256,0.0705829699997113,80,0.075,80,0.0375,80,0.2375,80,0.0125
index_positive_day_fraction20,1,4,151,0.3,0.5,0.5,151,0.05530073967296149,-0.0153870896904952,151,0.19019646392185266,0.0598705501618124,151,-0.050646280010549105,-0.0404335139641517,105,0.07896921019937758,0.0095994703740482,64,0.10503558983187547,0.0368497484150472,28,0.33443213772526464,0.3137582537989101,151,0.11258278145695365,151,0.059602649006622516,151,0.09271523178807947,151,0.0
index_positive_day_fraction20,2,4,108,0.55,0.55,0.55,108,0.008486614346441766,-0.023337505741932198,108,0.12657506872007007,0.07045869094054144,108,-0.06336872169634207,-0.055225062687749196,83,0.014495445933277567,0.0035369774919613,60,0.038664787923272,0.0099937498604879,25,0.09332286988442083,0.0685172647257956,108,0.07407407407407407,108,0.009259259259259259,108,0.1111111111111111,108,0.009259259259259259
index_positive_day_fraction20,3,4,111,0.6,0.65,0.65,111,0.028744467569217464,-0.0198122501064868,111,0.17534199574448428,0.0634328358208953,111,-0.06407717768579158,-0.0532818532818532,82,0.020222542293957695,0.0058959139932055,51,0.060677450087939046,0.0477727566171723,31,0.18667670123751398,0.1595361855257895,111,0.0990990990990991,111,0.04504504504504504,111,0.12612612612612611,111,0.009009009009009009
index_positive_day_fraction20,4,4,29,0.7,0.7,0.85,29,0.016432766038011835,-0.0265538073664485,29,0.1408359096496807,0.0623495952745569,29,-0.057826889827650475,-0.0512239942245849,25,0.028824648155956395,0.0032017075773747,17,0.0537842950811308,0.0306026365348399,7,0.1911507188398247,0.1600853788687299,29,0.10344827586206896,29,0.0,29,0.13793103448275862,29,0.0
index_realized_vol10,1,5,80,0.06710977489265428,0.1350786453017641,0.1559971798505414,80,0.0294506175106633,-0.0119528157709088,80,0.1631112625524997,0.0735595572895574,80,-0.05257174759091089,-0.0430298600258776,61,0.019306417956322628,0.0058102001291155,46,0.08287498810309323,0.05151626676593675,29,0.17545415758243513,0.1340422554918148,80,0.1125,80,0.0125,80,0.0625,80,0.0125
index_realized_vol10,2,5,80,0.15634864680628374,0.1716081757453592,0.18389560788899012,80,0.021613281093522646,-0.02389264812911355,80,0.135686543341602,0.060976624020102246,80,-0.05369838984885246,-0.0495301372571289,55,0.02412282850587512,0.0052301255230124,37,0.028970046305070926,0.0032771535580524,17,0.11200005660932207,0.0696798493408663,80,0.0875,80,0.0375,80,0.075,80,0.0
index_realized_vol10,3,5,80,0.18408708445300834,0.2046604417503451,0.21991866795533524,80,-0.003427378521124641,-0.01157021428336525,80,0.08960115207529379,0.0492299874921826,80,-0.05802363117103411,-0.050627760584506,49,0.006012655154780236,-0.001470588235294,29,0.03099820009271077,0.0187611673615248,12,0.0960937192480315,0.0575000705088749,80,0.0375,80,0.0,80,0.1,80,0.0125
index_realized_vol10,4,5,79,0.22192522321657152,0.24256796914070464,0.25879774909792186,79,0.09290887092052882,-0.0314863329502401,79,0.28466963979095783,0.0656883298392732,79,-0.06274593149623714,-0.0460720614294153,65,0.10848433341770919,0.0168949771689497,35,0.12246155824872046,0.0079166666666667,18,0.41383431836582457,0.3383643477431052,79,0.16455696202531644,79,0.11392405063291139,79,0.17721518987341772,79,0.0
index_realized_vol10,5,5,80,0.2598257333180875,0.294142429174318,0.474085141861446,80,0.022292871824396203,-0.0195164540227538,80,0.15470197750510623,0.0804914912673533,80,-0.06475658344820072,-0.058981928318457055,65,0.031126229500092032,0.0080500894454382,45,0.06626232195726052,0.033734939759036,15,0.21519269865662174,0.1258278145695364,80,0.0875,80,0.025,80,0.1375,80,0.0
index_realized_vol20,1,5,80,0.11047082954427327,0.15375038111681788,0.16991570038144885,80,0.008723082672533699,-0.022113848228260548,80,0.12813376095288725,0.0650934848210276,80,-0.055771571619896695,-0.053748592780665405,60,0.01678941109373169,0.00770343384875965,45,0.04888008219650098,0.0337972166998012,21,0.13556455270139436,0.0773493975903614,80,0.0875,80,0.0,80,0.0625,80,0.0
index_realized_vol20,2,5,81,0.1711144496939131,0.18767089428031458,0.1988368327603092,81,0.01426996996335334,-0.0314863329502401,81,0.13028953253477893,0.0491071428571427,81,-0.05643383736450225,-0.0504587155963303,53,0.018141095405246138,-0.0011785503830288,27,0.06338071036006776,0.0265035677879714,18,0.12468335180710192,0.09706490677644325,81,0.06172839506172839,81,0.037037037037037035,81,0.08641975308641975,81,0.0
index_realized_vol20,3,5,80,0.20089835765873912,0.21742960490067464,0.2309592657065443,80,0.054216200576779595,0.002878339662935,80,0.18440465325773367,0.07002005347593579,80,-0.05114545962701424,-0.0391138467745918,56,0.02522575328833387,0.0098112040771508,47,0.06915646599145338,0.043794599132503,26,0.2013530909291567,0.10945193225639135,80,0.125,80,0.0375,80,0.0875,80,0.0125
index_realized_vol20,4,5,79,0.2314992315184868,0.25371812783984643,0.28562587753140006,79,0.06925222786994452,-0.0296706870946583,79,0.2598846690356876,0.0637499999999999,79,-0.06384188312362407,-0.0510366826156299,60,0.1188772112898755,0.021519044836509398,30,0.14654539707035788,0.06217464519628555,18,0.4341264720810967,0.3442106979778212,79,0.13924050632911392,79,0.08860759493670886,79,0.1518987341772152,79,0.012658227848101266
index_realized_vol20,5,5,79,0.28567949032964873,0.3338859043523778,0.6364650698434667,79,0.016103999071089573,-0.0107499507361743,79,0.12467800323366734,0.0616279069767442,79,-0.06472081847947757,-0.0577035735207966,66,0.020600548056953792,-0.0030488084957833,43,0.03473137914481506,0.0036585365853658,8,0.08519894659808844,0.0711728452234855,79,0.0759493670886076,79,0.02531645569620253,79,0.16455696202531644,79,0.0
index_realized_vol60,1,5,80,0.14586964518866638,0.17206882482785682,0.19311722728611513,80,0.010409391086977618,-0.01751045803908335,80,0.13165458990808174,0.06257576382085335,80,-0.05026229230593473,-0.03976434061179815,52,0.0364596387385385,0.0297372228449208,41,0.07108226625880282,0.0493589743589744,23,0.14787654966735728,0.0959681998864283,80,0.075,80,0.0,80,0.05,80,0.0
index_realized_vol60,2,5,80,0.1933251269081538,0.21377808362829478,0.23540656058751555,80,0.1000764465145477,-0.00871190030524955,80,0.27296710753129466,0.07443181818181815,80,-0.05467306850185123,-0.05180451535873215,64,0.0999016365488877,0.014519956373069201,49,0.10535968116788005,0.0431187241582988,23,0.35489492711883486,0.326153846153846,80,0.1875,80,0.1,80,0.0875,80,0.0
index_realized_vol60,3,5,79,0.23646415259235976,0.2514307701443425,0.27347350559704814,79,0.06503617530712107,0.0030105896889248,79,0.19137708543315612,0.0736292428198432,79,-0.05227283737938841,-0.0374435119431891,60,0.013559809662610035,0.00940988774799665,35,0.07184770019966005,0.0519792083166732,24,0.19713729978389716,0.10945193225639135,79,0.11392405063291139,79,0.06329113924050633,79,0.10126582278481013,79,0.012658227848101266
index_realized_vol60,4,5,80,0.2736667893280442,0.2979833689562825,0.3173561813644406,80,-0.0034576249202273356,-0.0356238228541935,80,0.11969444552165479,0.05828919860627175,80,-0.06895599156760897,-0.0597544735746982,51,0.051657522782598025,0.0168949771689497,28,0.04489495869703401,0.0074356393362616,9,0.21659135412182046,0.1493243243243243,80,0.05,80,0.025,80,0.175,80,0.0125
index_realized_vol60,5,5,80,0.31752230496316375,0.3859146334159534,0.615805075136918,80,-0.009574533855600328,-0.0354621745752919,80,0.11091118994179969,0.060123954326189194,80,-0.06550118012399138,-0.0572608776694892,68,0.0020003758852677467,-0.0136992728125732,39,0.030828778234830063,0.0022396416573347,12,0.04815358547227521,0.04588754484420915,80,0.0625,80,0.0,80,0.1375,80,0.0
index_relative_399006_return20,1,5,81,-0.11538526953844053,-0.0319995845478076,-0.021536181791734554,81,0.055522215942845954,0.0060245221016924,81,0.19344138931893595,0.1088201603665519,81,-0.05354640998736714,-0.0390390390390389,63,0.04599539975512751,0.0333333333333334,48,0.07043880549085454,0.0692830433603285,25,0.17132258329046834,0.0959681998864283,81,0.09876543209876543,81,0.04938271604938271,81,0.12345679012345678,81,0.0
index_relative_399006_return20,2,5,79,-0.021502136661535554,-0.013292762069821884,-0.0057136528905721296,79,0.10922313543155629,-0.0034443817052511,79,0.27049970674111007,0.0505576208178439,79,-0.04903933909055473,-0.0414707139803334,53,0.11110274753213392,0.0065420560747664,43,0.13991883636891667,0.0738317757009345,29,0.29185193719612906,0.1595361855257895,79,0.17721518987341772,79,0.10126582278481013,79,0.06329113924050633,79,0.0
index_relative_399006_return20,3,5,80,-0.00528742016505912,-0.00028231873352457804,0.005106643055023508,80,0.017724357413300123,-0.0076747753830448,80,0.13175707567310604,0.06329106569639914,80,-0.05993194437033187,-0.04787590899264245,59,0.034756169928161856,0.0142671854734111,36,0.028680650470074263,-0.0001607717041801,12,0.20887426617254065,0.1830983802622482,80,0.0875,80,0.025,80,0.1,80,0.0125
index_relative_399006_return20,4,5,80,0.0052419372636274275,0.014759558588153976,0.022674522682081588,80,0.0004922390881379309,-0.030954268923926553,80,0.11895321489538893,0.0565226330110285,80,-0.06195388085394095,-0.0521049490761384,61,0.0036835968233390197,-0.0114285714285713,31,0.05413515842011011,0.0187611673615248,13,0.12121964360817167,0.0619754680438993,80,0.075,80,0.0125,80,0.0875,80,0.0125
index_relative_399006_return20,5,5,79,0.022752438240825956,0.02930175798423551,0.06777472382621907,79,-0.020874718421014356,-0.0475004998600302,79,0.11192308567828733,0.06068515497553,79,-0.06732561693481269,-0.0628183361629881,59,0.013767534231165437,0.004946996466431,34,0.02772888353323368,0.00636797188755015,12,0.16609058764445592,0.10811819459079736,79,0.05063291139240506,79,0.0,79,0.17721518987341772,79,0.0
index_relative_399006_return60,1,5,80,-0.21463419979611387,-0.047896524791696926,-0.03250508565015253,80,0.04581678942545413,0.008513325330073651,80,0.17600594125638447,0.108727628929794,80,-0.05143600527983709,-0.03822036321393435,66,0.0649133782458511,0.03783528273678645,47,0.06787739304488012,0.043794599132503,22,0.17992382026075135,0.11355915271753056,80,0.125,80,0.025,80,0.1,80,0.025
index_relative_399006_return60,2,5,82,-0.03164724527892093,-0.022764890086578005,-0.007635026757795593,82,0.029255719837428817,-0.01093025274114805,82,0.16005971095093094,0.07568770226537211,82,-0.05727175982294432,-0.04485172527835955,56,0.0332253313310711,0.0266926724111269,44,0.062129455266106186,0.0632951129197829,26,0.1409606491353804,0.0964918043043041,82,0.08536585365853659,82,0.04878048780487805,82,0.0975609756097561,82,0.0
index_relative_399006_return60,3,5,78,-0.006228277103670132,0.0020864925867846718,0.014798289906721829,78,0.092146415885653,-0.022357381327962902,78,0.2629441540623281,0.0486966483672878,78,-0.05385767352783915,-0.054051542686996204,58,0.09928776292601485,-0.0012515268471435,34,0.14450752908909656,0.06634800254815985,21,0.3930161219218995,0.33625250501002,78,0.15384615384615385,78,0.10256410256410256,78,0.07692307692307693,78,0.0
index_relative_399006_return60,4,5,79,0.01544413162466951,0.02688760101724086,0.03583383244561089,79,-0.009424524855976205,-0.0460518587812751,79,0.11629772532450776,0.0537936571657968,79,-0.07115974722405735,-0.0676020408163265,61,0.00250441902223514,-0.0091743119266054,28,0.024623800516636322,0.00347730600292825,11,0.14819636527483754,0.0773493975903614,79,0.05063291139240506,79,0.012658227848101266,79,0.189873417721519,79,0.0
index_relative_399006_return60,5,5,80,0.03584175426440772,0.0498813825743995,0.08813292162545916,80,0.005336962489425894,-0.01592428762591795,80,0.11293050581826267,0.0597884329001889,80,-0.05809091823977754,-0.05139900168326485,54,-0.003381621730208085,0.00333098874598065,39,0.039086976594546845,0.0174282366725249,11,0.11958226109273791,0.0628525382755842,80,0.075,80,0.0,80,0.0875,80,0.0
index_relative_csi300_return20,1,5,80,-0.0736965506292877,-0.019140813704008275,-0.006601320179476788,80,0.02369828348701737,-0.019356910463558398,80,0.11559541993142394,0.04448118163277895,80,-0.052519257234468895,-0.043664021265057,50,0.030212374343962015,-0.00202187096222325,27,0.05432846454469592,0.0133819951338198,9,0.22123023476761428,0.0536632390745501,80,0.075,80,0.05,80,0.075,80,0.0
index_relative_csi300_return20,2,5,80,-0.006182130067617808,0.003247331164272005,0.014641165565319136,80,0.000276253631571359,-0.0243492085504288,80,0.11507832317995877,0.054634810240279455,80,-0.06121956191405294,-0.053210290423537296,53,0.031232877176652244,0.0192989365892082,35,0.06752586820272054,0.0536735591728991,11,0.13141209826447342,0.0783106027276727,80,0.05,80,0.0,80,0.125,80,0.0125
index_relative_csi300_return20,3,5,85,0.015324603065692166,0.023781077122403627,0.032406599371768596,85,0.10953899812250355,0.0074712521521032,85,0.2991628269474703,0.0899591094956835,85,-0.048631106223594664,-0.0323715693173821,65,0.11356407619090966,0.0289608177172062,48,0.13981619035414153,0.0749041411042944,34,0.26896939044744106,0.1529711800759675,85,0.18823529411764706,85,0.10588235294117647,85,0.08235294117647059,85,0.0
index_relative_csi300_return20,4,5,75,0.03284368146857375,0.03824580564534641,0.046192390747480605,75,0.03627555484316583,-0.011107613745866,75,0.17819822015459508,0.1001275510204082,75,-0.0586810562883327,-0.0428870292887029,62,0.01643003441308489,0.0053785982977732506,39,0.048073917022026014,0.0265035677879714,26,0.1458459708779439,0.06626233471156259,75,0.09333333333333334,75,0.013333333333333334,75,0.10666666666666667,75,0.013333333333333334
index_relative_csi300_return20,5,5,79,0.046281099340647724,0.06752810395232345,0.18648724689402008,79,-0.012851800858467845,-0.0463058493230905,79,0.10999202696715922,0.0537936571657968,79,-0.07148263253683979,-0.060459492140266,65,0.004730237874139424,-0.0075107296137341,43,0.014760794531177918,-0.0128301886792452,11,0.22260406016385137,0.2386363636363635,79,0.0759493670886076,79,0.012658227848101266,79,0.16455696202531644,79,0.0
index_relative_csi300_return60,1,5,80,-0.1527015683225833,-0.04453441122310814,-0.022550438805034823,80,0.0244139283565965,-0.0206216255966486,80,0.12751788865987504,0.06080523329933705,80,-0.051772169758759624,-0.04134218003357875,60,0.030206382174854055,0.00230310097969865,38,0.07871220172700419,0.0347016601108803,16,0.16266088939707127,0.07341393372673416,80,0.075,80,0.025,80,0.0875,80,0.0
index_relative_csi300_return60,2,5,80,-0.021131087457863185,-0.003182891154568268,0.010323925334488226,80,0.10749963587065844,0.00694205590605045,80,0.2803853617372781,0.0676299773213733,80,-0.043207195656183826,-0.0315853563565051,54,0.12397558378120126,0.024035438383786897,41,0.13994486434736741,0.0768916155419221,34,0.2710572678418512,0.16079875747306935,80,0.175,80,0.075,80,0.0875,80,0.0
index_relative_csi300_return60,3,5,79,0.010980474735658885,0.027625038817684855,0.04140149916655411,79,0.0035656582615961867,-0.0195068089804931,79,0.11624108763652818,0.0661764705882352,79,-0.0599600637145108,-0.0532803180914512,57,0.013498485516347785,0.0128381476386978,39,0.0450349327461577,0.0003310162197946,15,0.1770266690075182,0.1232876712328767,79,0.0759493670886076,79,0.0,79,0.06329113924050633,79,0.0
index_relative_csi300_return60,4,5,80,0.04320273398127972,0.05901923353269617,0.08272703048943963,80,0.053075059421199965,-0.01596418267937785,80,0.19361350285509052,0.07491756008527725,80,-0.059138434891434735,-0.05555131516510045,66,0.03396256516827204,0.00834674673208595,48,0.03035536213049968,0.0058869445571450504,16,0.18700915044931582,0.12189263488743679,80,0.1125,80,0.075,80,0.075,80,0.025
index_relative_csi300_return60,5,5,80,0.08428480380700165,0.15489880837923953,0.2947818484389577,80,-0.02683280924030142,-0.0510075682607753,80,0.10790737747475729,0.0577071723239487,80,-0.07768359618707477,-0.07363383881188634,58,0.006133557330797131,-0.00563887960166565,26,0.04264712047185034,0.0241096084228603,10,0.13561365943817325,0.10946618463376784,80,0.05,80,0.0125,80,0.2375,80,0.0
index_return_10d,1,5,80,-0.039781131505287615,-0.006645922623879641,0.00289837725992248,80,0.01309862307014496,-0.0195164540227538,80,0.11360628833548377,0.054996058429438596,80,-0.050710973281609305,-0.04459104021720685,38,0.03460705205397682,0.00572626308266235,25,0.06292158435674587,0.0304761904761905,13,0.16160267850463075,0.0711656441717791,80,0.0625,80,0.0125,80,0.05,80,0.0
index_return_10d,2,5,81,0.0032574658731987505,0.013161723228257927,0.02093736908949473,81,0.00047031459267653014,-0.0263395141443921,81,0.10637953805336363,0.0459770114942528,81,-0.05958159040317709,-0.0584192439862543,51,-0.001316930594995988,0.0014044943820226,26,0.025995649730369958,0.00128532893856465,8,0.11642257269394427,0.0591213257190904,81,0.04938271604938271,81,0.012345679012345678,81,0.1111111111111111,81,0.0
index_return_10d,3,5,79,0.021140538617040683,0.03446788058647199,0.04138688616720576,79,0.09742713872889071,-0.002969718652223,79,0.25982469922098694,0.0749999999999999,79,-0.04661934968520891,-0.0377358490566037,57,0.14117761458505843,0.0405443719875247,37,0.13953724514036725,0.07170245398773,20,0.3307277797961453,0.1819071302407733,79,0.1518987341772152,79,0.08860759493670886,79,0.06329113924050633,79,0.0
index_return_10d,4,5,79,0.04147521343774008,0.05179430177858202,0.06349183469243425,79,0.029511358358684854,-0.0210609615103997,79,0.18543964500764012,0.0656883298392732,79,-0.06823919222329387,-0.0577035735207966,72,0.012555130462647958,-0.0037532979798642003,47,0.0684027718483498,0.043794599132503,25,0.218010056972763,0.193923569902682,79,0.12658227848101267,79,0.0379746835443038,79,0.16455696202531644,79,0.02531645569620253
index_return_10d,5,5,80,0.06361316758631941,0.08121313604442293,0.1717315018836243,80,0.022750319472268903,-0.0136227965729133,80,0.16319809422778883,0.09941174503411071,80,-0.06655181571205976,-0.0562108150470219,77,0.021750075493958652,0.0059816278572955,57,0.04253180958817841,0.0258491775261695,25,0.14900727805223613,0.1086086086086084,80,0.1,80,0.0375,80,0.1625,80,0.0
index_return_120d,1,5,80,-0.3085594110572827,-0.11396676910241643,-0.0673712064099371,80,0.08816077186694518,-0.02031709703707365,80,0.2529138442021817,0.06180810553515565,80,-0.052446263472842605,-0.0399570167223356,60,0.10645617676129104,0.0186733128834356,45,0.11113183684930522,0.0196828868234006,21,0.3878021640748694,0.33625250501002,80,0.1625,80,0.1,80,0.1,80,0.0
index_return_120d,2,5,80,-0.06578957130649032,-0.032308421912441265,-0.0014856001173957356,80,0.009666985270943318,-0.029420693566768498,80,0.1206959010777812,0.06165281337412795,80,-0.05656682049998474,-0.05176568342334855,65,0.01224227503749478,-0.0067189249720045,38,0.04645272903653407,0.0156479931515145,16,0.05321537180995356,0.03935742193556395,80,0.075,80,0.0,80,0.0625,80,0.0
index_return_120d,3,5,79,0.006565417820318276,0.08167268311514198,0.13476476910727309,79,0.04907297723886717,-0.0047568325714021,79,0.17570670506552025,0.0734597156398102,79,-0.046701075855627744,-0.0418592008698015,51,0.026351258044120723,0.0331288343558282,41,0.07662966090768712,0.0729166666666667,27,0.16239289278870583,0.1441471571906356,79,0.08860759493670886,79,0.05063291139240506,79,0.0379746835443038,79,0.0
index_return_120d,4,5,80,0.13780453538699522,0.20477451032961835,0.29039220402352806,80,0.018858250422701114,-0.01261998335782875,80,0.15819473104657772,0.061287880561603905,80,-0.057077349748430616,-0.04105188288294705,59,0.03980143294990093,0.0128381476386978,37,0.06858708619205654,0.0477727566171723,22,0.20477154510528994,0.15815016000397186,80,0.1,80,0.0125,80,0.1125,80,0.0125
index_return_120d,5,5,80,0.29078033697454475,0.36515810861199416,0.5600926198322531,80,-0.003468670642491233,-0.0284839558515321,80,0.1188973571893307,0.0635914179104476,80,-0.07880421328284201,-0.0754866053261074,60,0.016640609466519796,-0.0044364419364419,31,0.019528172502328116,0.0036585365853658,5,0.18746617630333767,0.1493243243243243,80,0.0625,80,0.025,80,0.2375,80,0.0125
index_return_1d,1,5,80,-0.02776262707251098,-0.006493821808639777,-0.0018585718326250555,80,-0.022601263627806383,-0.03197481523923945,80,0.07699185779411746,0.053515255026283,80,-0.05844325117870245,-0.0521049490761384,50,0.01028150316226673,0.012753953351783701,27,0.022274546112299082,0.0079166666666667,9,0.09804080941506384,0.0596100278551532,80,0.0125,80,0.0,80,0.1125,80,0.0
index_return_1d,2,5,80,-0.0017984287677840216,0.0023071663531170072,0.004928107505610457,80,0.019750924951293443,-0.006903520441296799,80,0.11866164163185464,0.05720299485454465,80,-0.049846948796391954,-0.03998040807157785,50,0.005462233861107756,-0.0050440246006814,29,0.04982558272696862,0.0196652719665273,15,0.19193356688662064,0.1340422554918148,80,0.075,80,0.025,80,0.0625,80,0.0
index_return_1d,3,5,79,0.00535731920342819,0.007996929476136616,0.010595582477109122,79,0.015520677735601604,-0.0209649931233275,79,0.14198603663475137,0.0602866779089374,79,-0.06196635935273186,-0.0505902192242833,53,0.032987106921969475,0.004946996466431,32,0.06821729053970274,0.0305394135055152,13,0.23113808517738146,0.2386363636363635,79,0.08860759493670886,79,0.012658227848101266,79,0.12658227848101267,79,0.012658227848101266
index_return_1d,4,5,80,0.010915338754992732,0.014423655767229482,0.01948336043138066,80,0.03703750485170966,-0.01997813535867715,80,0.17117429407584744,0.07607016948246781,80,-0.06147646601534549,-0.0559602204953381,70,0.025391068319788164,-0.0022110641296687,46,0.048559049694716895,0.0292092307024963,25,0.1203627947801084,0.069672131147541,80,0.1125,80,0.05,80,0.0625,80,0.0
index_return_1d,5,5,80,0.01960611193196149,0.024628111118196183,0.05457498181234932,80,0.11216306650237644,-0.0071730102916223,80,0.31717320008943606,0.12867816362013051,80,-0.06005351356026976,-0.04532903843918515,72,0.10501215909697008,0.029029976468622203,58,0.11358661669239373,0.0707988410596026,29,0.31196443478676156,0.2057684029272493,80,0.2,80,0.1,80,0.1875,80,0.0125
index_return_20d,1,5,81,-0.08650424626601427,-0.016550956585610677,0.0013892292173067755,81,0.015808678644459596,-0.0159762961018697,81,0.10752826407726497,0.0505576208178439,81,-0.0484847805144976,-0.0394805194805195,52,0.024040963617058802,0.00333098874598065,30,0.042023918534592225,0.01967407939496395,10,0.1153722879552738,0.0536628220858896,81,0.06172839506172839,81,0.024691358024691357,81,0.07407407407407407,81,0.0
index_return_20d,2,5,79,0.0016054709761457175,0.010394244425121935,0.021175826727600988,79,-0.010112721373345871,-0.0314863329502401,79,0.10324217589254928,0.058994599085999,79,-0.06606605243497056,-0.0553410553410552,58,0.022674470008426626,0.01072527870739445,31,0.05075848085896511,0.0055837563451777,10,0.18878388585628048,0.134987485880086,79,0.05063291139240506,79,0.012658227848101266,79,0.13924050632911392,79,0.012658227848101266
index_return_20d,3,5,79,0.02148117022815388,0.028671490686910994,0.04191251519530281,79,0.08838331693119399,-0.019463036963037,79,0.26375354710957055,0.0662721893491125,79,-0.054941624420989946,-0.0460720614294153,55,0.12449477070956966,0.0142671854734111,38,0.1431489543336037,0.0516200009671646,25,0.30199979438180174,0.1464061746261455,79,0.16455696202531644,79,0.06329113924050633,79,0.10126582278481013,79,0.0
index_return_20d,4,5,80,0.04227249387154197,0.0528170986688028,0.06891218596992688,80,0.026531933840408445,-0.009077264865193651,80,0.15607179547831626,0.0700752919483711,80,-0.05925902811713426,-0.05244191559981025,58,0.0031260425943255765,-0.00834252077016975,41,0.0498937197609352,0.0187611673615248,22,0.19018729547056334,0.10946618463376784,80,0.1,80,0.0375,80,0.0875,80,0.0125
index_return_20d,5,5,80,0.06926856816901505,0.10860324940498911,0.21896443815441513,80,0.04184646786018094,-0.0164964593591246,80,0.19685976544693215,0.0945131423664762,80,-0.06316701012820827,-0.05679130472176825,72,0.03166641010176538,0.01533644484887615,52,0.05252912996075958,0.0477231253920774,24,0.1686053031519442,0.14678922050880217,80,0.1125,80,0.05,80,0.15,80,0.0
index_return_5d,1,5,81,-0.036497370228540826,-0.00760410723391014,0.0012293411378523356,81,0.0015829387319809469,-0.0148377937851622,81,0.0995638338981274,0.0537936571657968,81,-0.05472095030422993,-0.0374269005847953,51,0.020340676290322685,0.0080500894454382,22,0.0011661474532168178,-0.00278940027894,9,0.042584219562845624,0.0596100278551532,81,0.037037037037037035,81,0.024691358024691357,81,0.08641975308641975,81,0.012345679012345678
index_return_5d,2,5,80,0.0017593352245599547,0.010629381832627405,0.017248281343161365,80,-0.016551985123266437,-0.04369250452885515,80,0.08984640912309813,0.0501709984611388,80,-0.06625420708799519,-0.061756646043450006,57,-0.0036289639763276297,-0.0114285714285713,29,0.03169519218475771,0.0187611673615248,16,0.11211295523456086,0.073613769137792,80,0.05,80,0.0,80,0.15,80,0.0
index_return_5d,3,5,78,0.017460335782145675,0.022801340644455048,0.028510963494209562,78,0.007840369832435046,-0.02126952168290245,78,0.11953154139392111,0.05805813040353355,78,-0.051835039811442774,-0.04644219483568075,49,0.044123592224375466,0.0168949771689497,29,0.06699641887410683,0.0055837563451777,15,0.1768105129692775,0.0880330123796424,78,0.0641025641025641,78,0.01282051282051282,78,0.0641025641025641,78,0.0
index_return_5d,4,5,80,0.02897177987497357,0.03474006962788656,0.041104730132594414,80,0.07144468864218144,-0.00970512426371715,80,0.21973012056650507,0.0868276383810363,80,-0.054695786506266594,-0.04242052613860435,64,0.029998805621741755,0.013423021740109401,51,0.08292372405558288,0.0738636363636362,25,0.21939114514588198,0.2100558659217877,80,0.1625,80,0.0625,80,0.1,80,0.0125
index_return_5d,5,5,80,0.041431253359059284,0.053160725522657826,0.108652240276494,80,0.09753711236980986,-0.00197387908663075,80,0.29728404039754225,0.10956794621873245,80,-0.06411783981808107,-0.0572608776694892,74,0.09407095449268203,0.01199554853198705,61,0.09728239514734259,0.0479381443298969,26,0.32723856887134006,0.24068324452582554,80,0.175,80,0.0875,80,0.15,80,0.0
index_return_60d,1,5,81,-0.19487724903493597,-0.0538973148498324,-0.03269956791218753,81,0.0778102440778427,-0.0164972763085969,81,0.2283129714423852,0.0628571428571429,81,-0.05129839961055037,-0.041899441340782,59,0.10041510853991824,0.0088648116227529,37,0.11548963972840806,0.0513274336283184,17,0.36707269251262215,0.2755980861244018,81,0.12345679012345678,81,0.06172839506172839,81,0.07407407407407407,81,0.0
index_return_60d,2,5,80,-0.032061788042591854,-0.008177113414022275,0.02007938467249004,80,0.06421161370707026,-0.0011645626401299999,80,0.20204488760706676,0.07432969946965225,80,-0.04959600633887719,-0.03866637210968365,60,0.022184056545914915,0.007379009258040451,43,0.07411926153169769,0.0319148936170212,29,0.18832741691221114,0.1232876712328767,80,0.1375,80,0.05,80,0.075,80,0.0
index_return_60d,3,5,78,0.02228616578106246,0.04592845099691978,0.07180544364215447,78,0.009935413147480936,-0.0144724801956115,78,0.1106007806689744,0.0461843027753056,78,-0.054921138259945636,-0.0402339642325065,47,0.026671943225324842,0.0062224006423123,33,0.05540711908407901,0.0125348189415042,14,0.17077657939036728,0.0807329913372568,78,0.0641025641025641,78,0.02564102564102564,78,0.0641025641025641,78,0.0
index_return_60d,4,5,81,0.07350423845358134,0.12052067707844105,0.18813373975306114,81,0.020745446910133414,-0.0164956424096523,81,0.15085713671894294,0.0763754045307443,81,-0.0544462794078944,-0.0496894409937888,66,0.017732715518564375,0.013045979054604001,52,0.05262486054404781,0.0368497484150472,25,0.15313430059818958,0.0959681998864283,81,0.08641975308641975,81,0.012345679012345678,81,0.08641975308641975,81,0.012345679012345678
