trade_id,baseline_block,symbol,entry_signal_date,entry_execution_date,entry_year,entry_industry,entry_snapshot_id,entry_beta60,entry_log_amount20,outcome_class,extreme_winner,winner20,false_breakout,severe_loss,mfe,round_trip_return,realized_pnl,holding_trading_days,canonical_exit_reason,entry_rs_score,entry_mom20,entry_box_width,entry_minvol_location,entry_breakout_volume_ratio,index_return_20d,index_realized_vol20,breadth_composite,rs_improvement,volatility_compression,range_compression,downside_amount_contraction,rs_improvement_neighbor,volatility_compression_neighbor,range_compression_neighbor,downside_amount_contraction_neighbor,higher_low_formation,prior_high_approach,amount_release
EXTENDED_2018_2021:300873.SZ-001,EXTENDED_2018_2021,300873.SZ,2021-11-19,2021-11-22,2021,物流,PITB-80B916173F29877FD683,0.33441683276997414,18.427145482864915,ordinary_loser,False,False,True,False,0.00573224852071,-0.078467652406158897,-14001.866999999998,5,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.58026315789473681,0.051026392961876797,0.18082007618194029,0.49918166939443492,1.1984328712394043,0.066364647292934231,0.1562550484842716,0.87158469945355188,-0.12049965928092969,0.0070684139233295751,0.071333893233601633,-0.15618346029433239,-0.13120816715918646,0.0058336923683665054,0.057245658286553203,-0.19939766002186854,-0.0077075686220625383,0.0055520588599081303,0.24803899512481287
HOLDOUT_O0_2022_2023:300001.SZ-001,HOLDOUT_O0_2022_2023,300001.SZ,2022-12-15,2022-12-16,2022,电网设备,PITB-80B916173F29877FD683,1.116256672015018,18.977008255270114,ordinary_loser,False,False,True,False,0.0150602409638553,-0.053701719966780102,-4461.6999999999971,2,MARKET_MA20_X2,0.51378446115288212,0.048427672955974901,0.13639479095270721,0.28723404255319168,1.6282749540327921,-0.0071967737792942854,0.13526878191981923,0.081081081081081002,0.013876972256786961,0.14622075478703983,0.033132317571580583,-0.045561035155752161,-0.011443062800108712,0.16098044932435368,0.031287177340923067,-0.046018093765716694,-0.007103678564431822,-0.035286748439722085,-0.33490495129645559
HOLDOUT_O0_2022_2023:300009.SZ-001,HOLDOUT_O0_2022_2023,300009.SZ,2022-07-04,2022-07-05,2022,生物制品,PITB-80B916173F29877FD683,0.82064925810311462,19.011702307418034,ordinary_loser,False,False,True,False,0.00095147478591799995,-0.069417737353036996,-7010.9759999999951,7,MARKET_MA20_X2,0.61073985680190934,0.1520787746170677,0.16380297823596779,0.083916083916083295,1.4587123439488137,0.09477400905972333,0.23897627714248976,0.66666666666666663,0.15656144245624021,0.024937292846586662,-0.051771925075093025,0.25747344544150863,0.10537666976330266,0.027834084423111832,-0.034476962562143734,0.23975374848649508,0.067441280795532896,0.073307137942538708,-0.11717796850876983
HOLDOUT_O0_2022_2023:300012.SZ-001,HOLDOUT_O0_2022_2023,300012.SZ,2022-06-24,2022-06-27,2022,专业服务,PITB-80B916173F29877FD683,0.58635643321580289,19.325579577890995,ordinary_loser,False,False,True,False,0.0258620689655173,-0.046305849323090502,-4624.0909999999858,8,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.62236842105263157,0.082629107981220404,0.14635364635364631,0.1092150170648465,1.0950490196992653,0.17973620584863692,0.22682670040073624,0.85135135135135132,0.0057013264435166328,0.015191212770327422,-0.011181467921264565,-0.037632794280508752,0.063230232252116436,0.037173099357612982,-0.011481206452968351,-0.03220501663523001,0.080278713632926962,0.054545276653772193,-0.13642479139492791
HOLDOUT_O0_2022_2023:300012.SZ-002,HOLDOUT_O0_2022_2023,300012.SZ,2023-01-05,2023-01-06,2023,专业服务,PITB-80B916173F29877FD683,1.050736945087795,18.823956174866268,ordinary_loser,False,False,True,False,0.024369388627618602,-0.026362659614377101,-2220.2140000000072,18,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.64511041009463721,0.092870544090056295,0.12681510164569221,0.3938223938223937,1.0554094312269169,-0.017063780714982713,0.16705867613223893,0.2192982456140351,0.066665434299885029,0.049845334535662061,0.0076111752956842804,0.079083447950646757,0.014135628125214718,0.052885199150042611,0.01466376644997637,-0.017415326078043081,0.023619425822880569,0.015457537129570216,0.3566969502006998
HOLDOUT_O0_2022_2023:300012.SZ-003,HOLDOUT_O0_2022_2023,300012.SZ,2023-08-07,2023-08-08,2023,专业服务,PITB-80B916173F29877FD683,0.3712484529985734,18.470311067379622,ordinary_loser,False,False,True,False,0.032289628180039102,-0.0073688542377386996,-603.08000000000175,2,MARKET_MA20_X2,0.64573170731707319,0.096153846153846201,0.1313019390581717,0.087912087912087905,1.3562612742958882,-0.0024763014389270754,0.1433702447714145,0.18421052631578941,0.075563101182417158,-0.0035325121414858662,0.015695970963706507,0.067385995163587786,0.060435316487225735,0.0065072171185570904,0.012445707968095646,0.10230484008770746,0.032824545648043588,0.068008024520490665,-0.14912044707380923
HOLDOUT_O0_2022_2023:300015.SZ-001,HOLDOUT_O0_2022_2023,300015.SZ,2022-06-08,2022-06-09,2022,医疗服务,PITB-80B916173F29877FD683,0.83348040433917359,20.86225435030244,ordinary_winner,False,False,False,False,0.22225186766275359,0.1218844515430388,11889.273430000012,25,MARKET_MA20_X2,0.73544668587896256,0.1082199881726788,0.1891199999999999,0.4082474226804122,1.7908081780415062,0.11249855062471981,0.23160580327160968,0.82882882882882891,-0.14497519941628395,0.084375174654136353,0.0072636616103491369,-0.039389671649052049,-0.28260885804360603,0.062842089958294767,0.0032719753293619647,-0.055344755969039594,0.058329187216190966,0.095032192287939687,0.28198672318259566
HOLDOUT_O0_2022_2023:300015.SZ-002,HOLDOUT_O0_2022_2023,300015.SZ,2023-01-05,2023-01-06,2023,医疗服务,PITB-80B916173F29877FD683,1.2782561461079318,20.72528310877523,ordinary_winner,False,False,False,False,0.1164799999999999,0.0247993902245317,2096.7999999999997,26,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.5394321766561514,0.074519230769230602,0.19500000000000001,0.082840236686390803,1.4925031800707165,-0.017063780714982713,0.16705867613223893,0.2192982456140351,-0.0024177571417382249,0.067171276048808459,0.030886736444451307,-0.048949196579442078,-0.0039236240755156221,0.073699298407386704,0.019431731610281638,-0.066702893767224714,0.0099965130918420898,0.0051968115011184948,-0.10286892677794901
HOLDOUT_O0_2022_2023:300034.SZ-001,HOLDOUT_O0_2022_2023,300034.SZ,2023-07-03,2023-07-04,2023,航空装备Ⅱ,PITB-80B916173F29877FD683,0.78078369297870731,18.441164642155321,ordinary_loser,False,False,True,False,0.0217898832684826,-0.033064212052538802,-2806.9799999999959,4,MARKET_MA20_X2,0.48176470588235298,0.053191489361702197,0.096298357918174204,0.33139534883720961,2.6895590585325508,0.0051399765510211637,0.19532848648470597,0.18421052631578949,0.0078780534206890421,0.058953065760917855,0.01214423012506978,-0.075680890981175863,-0.012609978462285079,0.055351515697172421,0.019670215362560903,0.049439018231330512,0.0087435333504352428,0.072302469121612145,0.90668579734091392
HOLDOUT_O0_2022_2023:300035.SZ-001,HOLDOUT_O0_2022_2023,300035.SZ,2022-08-15,2022-08-16,2022,电池,PITB-80B916173F29877FD683,1.7398545781244037,20.296039289209588,severe_loser,False,False,True,True,0.060685154975530002,-0.1270642760175856,-11999.866999999998,8,MARKET_MA20_X2,0.42643171806167401,0.16097190584662099,0.18434442270058701,0.033248081841431902,1.2315144030949283,0.010394244425121935,0.18767089428031458,0.60360360360360354,0.23015408908417645,0.24216287753173249,-0.0018548845249737878,0.15770719049679799,0.15457221828760057,0.24509956322322901,0.010937345938961091,0.12279066477117984,0.026260572338237111,0.10844477069649752,0.27400063360375126
HOLDOUT_O0_2022_2023:300059.SZ-001,HOLDOUT_O0_2022_2023,300059.SZ,2022-05-20,2022-05-23,2022,证券Ⅱ,PITB-80B916173F29877FD683,1.0149629668891482,22.427035992527166,ordinary_winner,False,False,False,False,0.17025956885173779,0.031762968729052203,3252.919000000009,35,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.68566978193146411,0.060324825986078599,0.13380340107839059,0.43237250554323647,1.3707792823077849,-0.020040234602485052,0.41999468823915331,0.65765765765765771,-0.056631505557305589,0.056501161935237298,-0.003481171798624616,0.10413958121012651,-0.099344631223800023,0.06934604290051738,-0.0034166205568403052,0.045074754966595187,0.048190248139681285,0.087717625359237106,-0.12563962580275578
HOLDOUT_O0_2022_2023:300062.SZ-001,HOLDOUT_O0_2022_2023,300062.SZ,2023-07-13,2023-07-14,2023,电网设备,PITB-80B916173F29877FD683,1.2723184373789027,18.804076048892281,ordinary_loser,False,False,True,False,0,-0.0245225929250335,-2124.1109999999899,3,MARKET_MA20_X2,0.65826923076923083,0.059171597633136098,0.11792452830188679,0.1388888888888884,1.9727221038263736,0.0094514454492637956,0.19582048455322754,0.1578947368421052,0.099486049333053203,0.059695736641596109,0.030976109778525107,0.065539391366599531,0.10908367418672393,0.052816112402004567,0.034599097657906461,0.10667600625134155,0.021978906718775816,0.089418809255990855,0.1461854345849376
HOLDOUT_O0_2022_2023:300065.SZ-001,HOLDOUT_O0_2022_2023,300065.SZ,2022-07-20,2022-07-21,2022,航海装备Ⅱ,PITB-80B916173F29877FD683,1.2119569325147173,19.346233282414119,ordinary_loser,False,False,True,False,0.00073800738007369999,-0.071968621784119904,-6735.4349999999977,3,MARKET_MA20_X2,0.49422632794457277,0.059551430781129101,0.1692307692307693,0.18120805369127599,2.1271550393348755,0.049367300329557384,0.25214866322926432,0.4324324324324324,0.014618914186758918,-0.099636239575353946,0.047237927363696669,-0.12098456816497716,-0.049411197858983819,-0.094814584544690272,0.045599643836150477,-0.15544512379862307,-0.0171924005403731,0.0046784368827902205,0.37253434122831652
HOLDOUT_O0_2022_2023:300077.SZ-001,HOLDOUT_O0_2022_2023,300077.SZ,2023-03-23,2023-03-24,2023,半导体,PITB-80B916173F29877FD683,1.0758623833783887,19.834751952390299,ordinary_loser,False,False,False,False,0.1352272727272727,-0.054181113004642401,-4771.3500000000004,17,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.57114537444933922,0.1003740648379052,0.1550335570469798,0.1907894736842109,2.1154956525114681,-0.010060432422996146,0.15004143074667953,0.58479532163742687,0.030676269770504,0.085149613568497651,0.051060640065300089,-0.13632658334567155,-0.005406393672924642,0.079879869526523484,0.053254622904444229,-0.16653244490388913,0.012714729459535232,0.10020153973793119,0.16657405578617412
HOLDOUT_O0_2022_2023:300087.SZ-001,HOLDOUT_O0_2022_2023,300087.SZ,2023-02-07,2023-02-08,2023,种植业,PITB-80B916173F29877FD683,0.99673836962599149,19.480356312923501,ordinary_loser,False,False,True,False,0.0125958378970425,-0.082340988693672096,-6923.2299999999959,6,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.72328767123287663,0.14276846679081309,0.1645161290322581,0,1.7772001603619032,0.087452215157641344,0.12805386020910789,0.86842105263157887,0.06297917845967993,0.15287401224260222,0.018414288401123094,0.24739615225443096,0.011444218661528494,0.18562565381866333,-0.018178820628102832,0.31458682164216023,0.017643809938437342,0.077845860833872946,0.39051105259611574
HOLDOUT_O0_2022_2023:300091.SZ-001,HOLDOUT_O0_2022_2023,300091.SZ,2022-08-17,2022-08-18,2022,通用设备,PITB-80B916173F29877FD683,0.77324185068252271,18.895461092577889,severe_loser,False,False,True,True,0.016,-0.10670852669126291,-9899.6360000000004,6,MARKET_MA20_X2,0.56417582417582413,0.087336244541484698,0.14705882352941169,0,3.2736177228219301,0.024249231469995802,0.18798764819180039,0.53153153153153154,0.023967980103547143,0.033321021180199695,-0.0037216569379545095,0.018463919052531697,-0.061545466013166281,0.10657994161601875,-0.0060790423656412185,-0.022846427365677546,0.011696039763191017,0.05725311760815982,0.73613684010426472
HOLDOUT_O0_2022_2023:300096.SZ-001,HOLDOUT_O0_2022_2023,300096.SZ,2023-11-06,2023-11-07,2023,IT服务Ⅱ,PITB-80B916173F29877FD683,1.0687115811943939,18.456871750064192,ordinary_winner,False,False,False,False,0.17846607669616521,0.066876386530968293,5628.0540000000046,15,MARKET_MA20_X2,0.57947154471544715,0.120065789473684,0.16435986159169541,0.042105263157894701,1.0131688308005788,0.019739904595838187,0.23086575850313415,0.77192982456140358,0.031985248225194177,0.013419193444616229,-0.0064017826793068555,0.15730375753852982,0.069525978714727779,0.01382307388460563,-0.0041174158542081896,0.10248772468574913,0.020339684237123002,0.040056151097795478,-0.90143090365209333
HOLDOUT_O0_2022_2023:300131.SZ-001,HOLDOUT_O0_2022_2023,300131.SZ,2023-03-24,2023-03-27,2023,其他电子Ⅱ,PITB-80B916173F29877FD683,1.1793027960696747,19.342333853282764,ordinary_loser,False,False,True,False,0.044142614601018801,-0.047500499860030201,-4227.7780000000057,16,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.46375545851528382,0.098513011152416396,0.14147286821705399,0.24242424242424149,1.0481646112584806,0.0013892292173067755,0.14917994352013841,0.60526315789473684,0.071973527273042709,-0.0076208474237536294,-0.02477288176457354,0.13165257046254686,0.081487494544136438,-0.013761460672049974,-0.030615574364228099,0.16081751960687268,0.0019138761822844192,0.065174997689236694,-0.25233932022699257
HOLDOUT_O0_2022_2023:300131.SZ-002,HOLDOUT_O0_2022_2023,300131.SZ,2023-11-07,2023-11-08,2023,其他电子Ⅱ,PITB-80B916173F29877FD683,1.0201502589708,18.74601352148348,strong_winner,False,True,False,False,0.29026548672566349,0.27052363848565719,23100.096000000005,14,MARKET_MA20_X2,0.50969696969696976,0.040515653775322402,0.1082164328657315,0.1666666666666663,1.559915997122624,0.022626204405506334,0.23084801470589389,0.82748538011695905,-0.040023582078183892,0.062358614814637447,0.013414334135141134,0.16198105762528919,0.010424148471814401,0.064476808899025351,0.015130090497737642,0.17605706813851513,-0.016096927042174667,0.060988624166246883,0.022404535453047325
HOLDOUT_O0_2022_2023:300146.SZ-001,HOLDOUT_O0_2022_2023,300146.SZ,2022-06-28,2022-06-29,2022,食品加工,PITB-80B916173F29877FD683,0.74625756500369889,19.253692495388375,ordinary_loser,False,False,True,False,0.016143911439114401,-0.089868691831614306,-9156.6119999999937,10,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.46500000000000002,0.1150026136957658,0.1221455124800849,0.082608695652174394,0.65558672241776261,0.18207182439595804,0.22496015203416569,0.93693693693693703,0.027516072469403019,0.052421267992221465,-0.029281114321658364,0.1872582421915483,0.013704263442061271,0.050520979974438496,-0.020931895612203183,0.19789191075747209,0.037362935758606733,0.03532141665342086,-0.38669337816852811
HOLDOUT_O0_2022_2023:300153.SZ-001,HOLDOUT_O0_2022_2023,300153.SZ,2022-08-17,2022-08-18,2022,其他电源设备Ⅱ,PITB-80B916173F29877FD683,1.3705942366795754,18.518409367272309,ordinary_loser,False,False,True,False,0.0457317073170731,-0.070965619746107503,-6291,6,MARKET_MA20_X2,0.59274725274725271,0.081051478641839897,0.13825983313468421,0,1.7791406925593438,0.024249231469995802,0.18798764819180039,0.53153153153153154,0.033567403964803129,0.032826569834877917,0.011020889835677894,0.1183089413932456,-0.0093791290627494289,0.038438169341235506,0.011424441991430723,0.14029530194473794,-0.018980403722518586,0.060979559956672091,-0.1196251450139465
HOLDOUT_O0_2022_2023:300157.SZ-001,HOLDOUT_O0_2022_2023,300157.SZ,2023-11-08,2023-11-09,2023,通用设备,PITB-80B916173F29877FD683,0.4508807137040638,18.538646064073927,ordinary_loser,False,False,True,False,0.0052356020942407001,-0.035265509918546399,-3031.9130000000005,13,MARKET_MA20_X2,0.61829025844930419,0.076056338028168899,0.146341463414634,0.041666666666666699,1.2860473376640569,0.01930702976543297,0.22984775131482105,0.75146198830409361,0.063004010177729899,-0.14518261576197261,0.058683370179317212,0.072018921851275675,0.016902671864822461,-0.12962398392198604,0.063586462899340612,0.062499834404810106,0.0086831225734608566,0.13551455072404531,0.21945541177638339
HOLDOUT_O0_2022_2023:300161.SZ-001,HOLDOUT_O0_2022_2023,300161.SZ,2023-03-23,2023-03-24,2023,通用设备,PITB-80B916173F29877FD683,1.126788174841832,18.634623997127616,strong_winner,False,True,False,False,0.53451043338683779,0.33447836272876419,28159.434000000019,20,MARKET_MA20_X2,0.65110132158590317,0.068730860837019403,0.18360277136258649,0.12957746478873261,1.095471148526636,-0.010060432422996146,0.15004143074667953,0.58479532163742687,-0.023676451518387653,-0.057956261305492196,0.031886790649211405,-0.0047342725628019,-0.0071122575883175582,-0.061883589381721338,0.022451840281949575,0.0089902806775647437,-0.0033277900926748025,0.075244054645630123,0.32641067629811849
HOLDOUT_O0_2022_2023:300170.SZ-001,HOLDOUT_O0_2022_2023,300170.SZ,2023-01-20,2023-01-30,2023,IT服务Ⅱ,PITB-80B916173F29877FD683,1.2745388283133445,19.062948182063526,ordinary_winner,False,False,False,False,0.2789743589743589,0.14245860450031089,12555.168000000003,16,MARKET_MA20_X2,0.54045307443365698,0.2037974683544303,0.17848101265822791,0.12056737588652471,1.9209921936830152,0.10470794818525841,0.13214248284671593,0.89766081871345038,0.15230285437604846,0.045314182218461063,0.04951977239843644,0.2043985317535954,0.10740725219026025,0.061648488041804672,0.050666320286979261,0.25930941833113719,0.031350529884076224,0.18303560089445126,0.50852518283530335
HOLDOUT_O0_2022_2023:300177.SZ-001,HOLDOUT_O0_2022_2023,300177.SZ,2023-10-13,2023-10-16,2023,军工电子Ⅱ,PITB-80B916173F29877FD683,1.0109677896260478,18.549552762044495,ordinary_loser,False,False,True,False,0.0026178010471205001,-0.0137545700372925,-1146.5709999999965,2,MARKET_MA20_X2,0.57681818181818179,0.058011049723756897,0.1971608832807572,0.16000000000000009,1.0484831614834238,-0.006678558047920613,0.14208819171181195,0.45906432748538012,-0.10307757141998389,0.035760097290325699,0.064325083016672044,-0.18285787238481288,-0.062003292608049321,0.038965141810609061,0.056217248821881033,-0.16371227853288484,0.010271550321829699,-0.017349862334070331,0.67087147262325042
HOLDOUT_O0_2022_2023:300183.SZ-001,HOLDOUT_O0_2022_2023,300183.SZ,2023-04-19,2023-04-20,2023,通信设备,PITB-80B916173F29877FD683,1.5231469602054324,18.887417100674671,ordinary_loser,False,False,True,False,0.0076765609007165003,-0.081674722411672201,-7188.8399999999965,2,MARKET_MA20_X2,0.84989648033126297,0.20886460230722531,0.1230674087816943,0.2010050251256276,3.9573777898495441,0.033314248795835777,0.12405447854777818,0.23099415204678361,0.12613244211519209,0.10925642859423068,-0.05087350694499812,0.093294284005582151,-0.038250739174707019,0.11421428579254828,-0.054684041384511911,0.049611298000115489,0.078893942469662734,0.096325529966602375,0.64181918150156625
HOLDOUT_O0_2022_2023:300184.SZ-001,HOLDOUT_O0_2022_2023,300184.SZ,2022-06-30,2022-07-01,2022,其他电子Ⅱ,PITB-80B916173F29877FD683,0.95385042831672939,18.748999876171823,ordinary_loser,False,False,True,False,0.0036563071297989998,-0.080159394389249405,-8372.5159999999996,8,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.47512077294685989,0.091269841269841098,0.1691973969631235,0.18333333333333399,1.6502182720946037,0.13614226513945837,0.25278447533565734,0.83783783783783783,-0.03989097826795085,0.060059725114994661,-0.028231864391614556,0.028713594703393464,-0.09175565235915506,0.047701490657925005,-0.02497895032276122,-0.0083547483144527646,-0.014568415828290273,-0.011016404491958662,-0.77764458212136955
HOLDOUT_O0_2022_2023:300198.SZ-001,HOLDOUT_O0_2022_2023,300198.SZ,2022-08-01,2022-08-02,2022,装修建材,PITB-80B916173F29877FD683,0.8205752861455462,18.678977244443821,ordinary_loser,False,False,True,False,0,-0.067401045556385306,-6143.1370000000024,2,MARKET_MA20_X2,0.57349397590361451,0.080103359173126595,0.1942028985507247,0.26865671641791,1.3894233828212168,-0.0047782468581698545,0.20934262787632027,0.3288288288288288,0.14103339195807452,-0.17666830015342316,-0.10021673577082602,-0.00098494358153522477,0.10886821262265664,-0.15729466072986631,-0.08894766503573584,0.05545101107256406,-0.028573372444056,0.046168957918610108,-0.55614062636034101
HOLDOUT_O0_2022_2023:300226.SZ-001,HOLDOUT_O0_2022_2023,300226.SZ,2023-03-22,2023-03-23,2023,软件开发,PITB-80B916173F29877FD683,1.1195672719202407,19.09866664021947,strong_winner,False,True,False,False,0.5503875968992249,0.35007052026407781,29111.54099999999,21,MARKET_MA20_X2,0.83674832962138079,0.078361531611754298,0.1886855241264557,0.27850877192982448,1.7157279047481879,-0.018309251921832415,0.14784611637096878,0.42397660818713451,0.057700096901126131,0.18033989550559648,0.029320958880801579,-0.096787828945880672,0.010978703563872184,0.12747639121841492,0.041143534022756639,0.0046010058086372596,0.02870386234059517,0.10244771096325565,0.90165620285544457
HOLDOUT_O0_2022_2023:300229.SZ-001,HOLDOUT_O0_2022_2023,300229.SZ,2022-06-24,2022-06-27,2022,软件开发,PITB-80B916173F29877FD683,0.7939793653415238,18.895040762527234,ordinary_loser,False,False,True,False,0.0445804195804195,-0.025518912327868001,-2686.8910000000033,8,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.59526315789473694,0.069877171962793,0.1601641876678716,0.082474286321650006,2.7268415975825642,0.17973620584863692,0.22682670040073624,0.85135135135135132,-0.059799661050034064,0.096308245072139864,0.031885307597355847,0.048299422039249196,-0.054037120825713741,0.13265841604021156,0.027810827635309565,0.065354845249131266,0.017431698995728353,0.052444597861883269,0.00061079698077448619
HOLDOUT_O0_2022_2023:300229.SZ-002,HOLDOUT_O0_2022_2023,300229.SZ,2023-01-30,2023-01-31,2023,软件开发,PITB-80B916173F29877FD683,1.6271834994856806,19.493138142772352,strong_winner,False,True,False,False,0.51066350710900488,0.33699158661243972,28470.531999999999,15,MARKET_MA20_X2,0.90911949685534599,0.3864610111396744,0.1831726555652935,0.043478260869565098,10.174172213439729,0.12189975914756035,0.13284232133958881,0.96491228070175439,0.22303550159953014,0.073368029365205645,0.060322007373809605,-0.091939463875286176,0.074038192166731936,0.10608369741463669,0.064133406232914303,0.020014862082635421,0.11640059246198489,0.32723720255980249,2.6133497812457738
HOLDOUT_O0_2022_2023:300251.SZ-001,HOLDOUT_O0_2022_2023,300251.SZ,2022-08-17,2022-08-18,2022,影视院线,PITB-80B916173F29877FD683,0.74339172748601978,18.641661973244439,ordinary_loser,False,False,True,False,0.033472803347280401,-0.019812250106486799,-1763.2289999999966,6,MARKET_MA20_X2,0.64153846153846161,0.1207502930832358,0.16625615763546819,0.24000000000000021,2.2227002969772984,0.024249231469995802,0.18798764819180039,0.53153153153153154,0.10681899422568593,0.0079515911834860953,0.061375360805748236,0.22723266209186604,0.088519476888919035,0.029323473738965433,0.061908394277329359,0.17129784957040251,0.0024968801985869242,0.1567722280987672,0.32496173656453409
HOLDOUT_O0_2022_2023:300268.SZ-001,HOLDOUT_O0_2022_2023,300268.SZ,2022-07-11,2022-07-12,2022,农产品加工,PITB-80B916173F29877FD683,-0.12955071447726943,18.808391308268167,ordinary_loser,False,False,True,False,0.010426249616681999,-0.063894192582331102,-6247.2979999999952,2,MARKET_MA20_X2,0.88156028368794326,0.040391290627958203,0.16110304789550059,0.28603603603603578,1.5458420521025102,0.073388119615459102,0.22026012014030411,0.2162162162162162,0.017840027796921211,0.018417805375173013,0.05940627936430129,0.052562464721644275,-0.10768571594221187,0.085144841374667934,0.059583778215313188,-0.022224923043922762,-0.021429391455899165,0.095283823903017581,-0.53722225498290788
HOLDOUT_O0_2022_2023:300271.SZ-001,HOLDOUT_O0_2022_2023,300271.SZ,2023-01-20,2023-01-30,2023,IT服务Ⅱ,PITB-80B916173F29877FD683,0.96989414782655792,18.70627752147093,ordinary_winner,False,False,False,False,0.31970260223048319,0.15782836388253291,13386.960000000014,16,MARKET_MA20_X2,0.67411003236245959,0.14037626628075239,0.1636363636363635,0.032258064516128303,3.1611281075022974,0.10470794818525841,0.13214248284671593,0.89766081871345038,-0.049384236836390941,0.11599661393115057,0.017830768870099017,-0.063352649484042567,-0.094068975674336974,0.14056992438121557,0.017192842723939228,-0.022038413675357027,0.022338978082262335,0.11233091878635063,0.50813547259994718
HOLDOUT_O0_2022_2023:300275.SZ-001,HOLDOUT_O0_2022_2023,300275.SZ,2023-06-19,2023-06-20,2023,计算机设备,PITB-80B916173F29877FD683,1.2508170811778865,18.838415605019602,ordinary_loser,False,False,True,False,0.0036101083032488998,-0.093271349589039099,-8068.9440000000031,4,MARKET_MA20_X2,0.88497942386831274,0.1976650202065561,0.1725547445255477,0.41173152848279693,2.6047967217872525,0.028264190690805213,0.14476692401100458,0.76315789473684215,0.12564249364563496,-0.062955630668818041,-0.027930740504743368,0.093249742914415845,0.03725988796175303,-0.025520026893320225,-0.0057237913892573267,0.098220019327974584,0.047343289865071483,0.14338774421700659,0.68881751076487063
HOLDOUT_O0_2022_2023:300285.SZ-001,HOLDOUT_O0_2022_2023,300285.SZ,2023-01-16,2023-01-17,2023,电子化学品Ⅱ,PITB-80B916173F29877FD683,1.3208726780561184,18.434274331859697,ordinary_winner,False,False,False,False,0.11825192802056531,0.051878712547092802,4201.80799999999,20,MARKET_MA20_X2,0.64110032362459546,0.0257086354647331,0.1085129704055534,0.4401408450704225,2.8802298859925797,0.037417275684287654,0.16946614366060928,0.67543859649122806,-0.036067427517049631,0.15849783475621282,-0.0040092033191322096,-0.03998864600637364,-0.06942357966072292,0.13782134174483102,-0.0031037264995309594,0.02428754751762241,-0.046553598037716686,0.068134448005336967,0.6575849560277921
HOLDOUT_O0_2022_2023:300303.SZ-001,HOLDOUT_O0_2022_2023,300303.SZ,2023-06-14,2023-06-15,2023,光学光电子,PITB-80B916173F29877FD683,0.40068504525431148,20.079190373697045,ordinary_winner,False,False,False,False,0.16045380875202589,0.033774391407413201,2941.2090000000017,7,MARKET_MA20_X2,0.72620545073375253,0.033167495854062999,0.16988416988416971,0.28235294117647097,2.0716995469408719,-0.001893197012742931,0.12382320941188343,0.60233918128654962,-0.062915263126112037,0.034606357058118764,0.022610082667443632,-0.13624340872798185,-0.075249594516054119,0.053110655959451303,0.032618020808742487,-0.14530156085294837,0.029964788701935956,0.070210722968805372,0.68251185346658394
HOLDOUT_O0_2022_2023:300308.SZ-001,HOLDOUT_O0_2022_2023,300308.SZ,2022-08-11,2022-08-12,2022,通信设备,PITB-80B916173F29877FD683,0.90170240117150779,20.263455731216151,severe_loser,False,False,True,True,0.0016987542468854999,-0.1229178183993257,-11284.312000000004,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.42759381898454751,0.1891525423728812,0.19151894334376091,0.25045372050816672,2.2237627971773581,0.012104860138805629,0.20089835765873912,0.74774774774774777,0.30572072857934607,-0.16863632209249396,-0.017811096243423641,0.32485526723907887,0.22024657082773025,-0.16417233995803021,-0.024210495479802391,0.29719041852791195,0.098626720888848801,0.14178077201316508,0.29289440384460053
HOLDOUT_O0_2022_2023:300311.SZ-001,HOLDOUT_O0_2022_2023,300311.SZ,2023-03-28,2023-03-29,2023,软件开发,PITB-80B916173F29877FD683,1.3917097041130178,19.415317928109509,ordinary_loser,False,False,True,False,0.0709914320685434,-0.0542461522541203,-5042.877999999997,15,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.75930735930735926,0.13049450549450539,0.17536231884057951,0.1980198019801982,3.2248570047070251,-0.0014726575884955739,0.15124571374936419,0.67251461988304095,0.045450306426818063,0.22206799464068105,0.043588130278430282,0.037314543079198625,0.0037518176838667594,0.2404597984458644,0.027752245875573359,0.046372651138117449,0.014064929467403238,0.095446473614580016,1.0230735737976224
