baseline_block,trade_id,symbol,entry_signal_date,entry_execution_date,exit_signal_date,exit_execution_date,canonical_exit_reason,round_trip_return,realized_pnl,capital,holding_trading_days,mfe,mae,days_to_mfe,days_to_mae,giveback_from_peak,return_5d,return_10d,return_20d,entry_rs_score,entry_mom20,entry_mom60,entry_mom120,entry_box_width,entry_vol_ratio,entry_minvol_location,entry_minimum_volume_ratio,entry_breakout_volume_ratio,pnl_bucket
EXTENDED_2018_2021,EXTENDED_2018_2021:300102.SZ-001,300102.SZ,2021-05-12,2021-05-13,2021-07-16,2021-07-19,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.0792563721264677,12075.200000000026,152356.204,46,0.36475409836065564,-0.03551912568306015,25,4,0.26363980273692017,-0.004098360655737765,0.051912568306010876,0.069672131147541,0.7596153846153846,0.19999999999999996,0.6375545851528384,-0.15919282511210764,0.1798679867986801,0.7285934746840347,0.027777777777778005,0.43046837659351944,2.1308434847110047,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300623.SZ-001,300623.SZ,2021-05-25,2021-05-26,2021-07-16,2021-07-19,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.08374151067536768,12980.005000000021,155000.846,37,0.34320557491289194,-0.024041811846689853,24,1,0.23437695622358706,0.0484320557491289,0.08257839721254356,0.27595818815330997,0.41091549295774643,0.10281690140845057,0.04883097905504141,-0.20235228746064082,0.15236928104575154,0.8266406200647428,0.18244013683010227,0.47993863664892256,1.3483514826119747,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300687.SZ-001,300687.SZ,2021-05-31,2021-06-01,2021-07-16,2021-07-19,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.011995927277591143,1862.5970000000088,155269.114,33,0.22538860103626934,-0.04715025906735748,16,3,0.1657242799762948,0.03523316062176174,0.01761658031088076,0.05440414507772018,0.5393939393939393,0.09168678854777523,0.059170013386881104,0.317020391177695,0.18991596638655484,0.8097426969279992,0.48069187449718354,0.5479448585954662,1.7629928309748502,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300065.SZ-001,300065.SZ,2021-07-19,2021-07-20,2021-07-27,2021-07-28,MARKET_MA20_X2,0.0016666320215891432,271.2369999999937,162745.583,6,0.14932680538555698,-0.008567931456548328,1,0,0.13542027128318432,0.06487148102815166,,,0.28485523385300665,0.05874785591766729,0.03565436241610742,-0.05474732006125571,0.19999999999999996,0.798175787867864,0.0,0.33444607169238905,1.6785902220742053,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300088.SZ-002,300088.SZ,2021-07-16,2021-07-19,2021-07-27,2021-07-28,MARKET_MA20_X2,-0.02606004787405488,-4316.99000000002,165655.49000000002,7,0.02296211251435132,-0.05510907003444321,6,5,0.036392998505512884,-0.014925373134328401,,,0.3535714285714286,0.0584652862362971,0.08760925325937641,-0.034444648283907586,0.11111083835780455,0.8403089310980691,0.27710677891913216,0.5061207671852971,1.8330182837601967,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300141.SZ-001,300141.SZ,2021-07-14,2021-07-15,2021-07-27,2021-07-28,MARKET_MA20_X2,-0.056014211203708315,-9506.930999999993,169723.554,9,0.1607629427792916,-0.06630336058128983,1,0,0.16954736288399896,0.10354223433242504,,,0.6737078651685393,0.14343845371312303,0.3825338253382533,0.338095238095238,0.15878023133543628,0.7485627895300171,0.03973509933774868,0.4369705870133837,1.8850352451065673,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300162.SZ-001,300162.SZ,2021-07-14,2021-07-15,2021-07-27,2021-07-28,MARKET_MA20_X2,0.02396509681196948,4120.961000000021,171956.785,9,0.20556227327690468,-0.060459492140266025,7,1,0.10179064683978387,0.058041112454655375,,,0.7137078651685393,0.04239401496259343,0.6046065259117082,0.4388984509466438,0.178102189781022,0.5966097591227008,0.29729729729729726,0.37175943692539387,1.8441849780595136,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300241.SZ-001,300241.SZ,2021-06-30,2021-07-01,2021-07-27,2021-07-28,MARKET_MA20_X2,0.5982207543698203,95109.81899999999,158987.829,19,0.9375848032564449,-0.03256445047489831,17,1,0.22131791591511873,0.006784260515603879,0.13839891451831754,,0.5952267303102625,0.15517241379310343,0.24283305227656005,0.12691131498470942,0.14869281045751626,0.8259898793500218,0.14772727272727262,0.39562986765042246,2.307237079467459,SUPER_WINNER_GE_50
EXTENDED_2018_2021,EXTENDED_2018_2021:300390.SZ-002,300390.SZ,2021-05-28,2021-05-31,2021-07-27,2021-07-28,MARKET_MA20_X2,0.685762764857435,84618.51,123393.27,41,1.2137989778534926,-0.00624645088018172,36,0,0.49850753610792575,0.26149914821124365,0.3202725724020443,0.39778534923339004,0.7629251700680273,0.17804960924226987,0.16537815126050437,1.03462441314554,0.16648531011969525,0.7457498747028499,0.271137026239067,0.5107411993312073,2.8813835709619386,SUPER_WINNER_GE_50
EXTENDED_2018_2021,EXTENDED_2018_2021:300432.SZ-001,300432.SZ,2021-05-19,2021-05-20,2021-07-27,2021-07-28,MARKET_MA20_X2,1.249356184206959,166314.27899999998,133119.987,48,2.058589870903674,0.0,47,0,0.616582246776159,0.05759682224428997,0.17179741807348559,0.33167825223435954,0.48840579710144927,0.11475409836065564,0.0323886639676112,-0.13705583756345185,0.14104046242774548,0.8197787041330796,0.1764705882352949,0.27521847132019744,2.0157284076811206,SUPER_WINNER_GE_50
EXTENDED_2018_2021,EXTENDED_2018_2021:300441.SZ-001,300441.SZ,2021-07-19,2021-07-20,2021-07-27,2021-07-28,MARKET_MA20_X2,-0.02967068709465833,-4814.724999999977,162272.11,6,0.027728085867620766,-0.03398926654740597,4,5,0.047559774751187965,0.00805008944543828,,,0.3846325167037862,0.08045977011494254,0.03581267217630835,0.15573770491803285,0.11573604060913723,0.8494227429987816,0.01265822784810323,0.5486168891920347,1.615514615798876,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300638.SZ-001,300638.SZ,2021-05-25,2021-05-26,2021-07-27,2021-07-28,MARKET_MA20_X2,0.5753747980266708,72983.25400000002,126844.718,44,0.7318435754189945,-0.01648044692737416,43,0,0.08468106789511709,0.08631284916201132,0.10810055865921808,0.2100558659217877,0.596830985915493,0.05781680440771342,0.12750963479537525,0.09985678481919091,0.16215690091493062,0.8147565428647645,0.43034825870646864,0.47871614751469566,1.781104854557611,SUPER_WINNER_GE_50
EXTENDED_2018_2021,EXTENDED_2018_2021:300655.SZ-001,300655.SZ,2021-05-27,2021-05-28,2021-07-27,2021-07-28,MARKET_MA20_X2,0.8052991193337203,107585.11399999997,133596.46300000002,42,1.1167532986805275,-0.0507796881247502,41,0,0.15751575471665957,0.0747700919632146,0.05197920831667324,0.15953618552578952,0.8327586206896552,0.2515336781010138,0.5166246502409864,0.15302577119641958,0.19020995826713794,0.6484876927149953,0.059377932978014,0.44374177992588076,4.044507112823188,SUPER_WINNER_GE_50
EXTENDED_2018_2021,EXTENDED_2018_2021:300094.SZ-001,300094.SZ,2021-08-12,2021-08-13,2021-08-16,2021-08-17,MARKET_MA20_X2,0.016106342636954814,2879.5499999999884,178783.605,2,0.05215419501133778,-0.0022675736961450532,1,0,0.0020342469322062774,,,,0.28775100401606424,0.07263922518159793,0.06490384615384603,0.19729729729729706,0.17158176943699743,0.6594145057662513,0.18750000000000014,0.45781527620684487,1.441560773745421,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300401.SZ-001,300401.SZ,2021-08-12,2021-08-13,2021-08-16,2021-08-17,MARKET_MA20_X2,0.021845049148803357,3908.2699999999895,178908.73,2,0.023890784982935065,-0.020477815699658786,1,1,0.002045735834131708,,,,0.3134538152610442,0.12221368178324354,0.10547436965245693,0.14626678181675423,0.1107544141252006,0.7304800714303606,0.1811594202898552,0.4664927819515969,3.8844426074475,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300627.SZ-001,300627.SZ,2021-08-02,2021-08-03,2021-08-16,2021-08-17,MARKET_MA20_X2,0.2812851622434836,49654.24299999998,176526.35000000003,10,0.3218032322086757,-0.007088176920895917,8,0,0.024640553662385434,0.0405443719875247,0.303657499291182,,0.6322105263157894,0.11379310344827598,0.3900625978090768,0.6076923076923075,0.1681005956320316,0.6951133448977412,0.31554524361948927,0.5751194202064743,1.9466175976393993,TOP_WINNER_20_TO_50
EXTENDED_2018_2021,EXTENDED_2018_2021:300538.SZ-001,300538.SZ,2021-08-25,2021-08-26,2021-08-27,2021-08-30,MARKET_MA20_X2,0.04092233445051824,7456.132000000012,182202.02,2,0.05929018789144047,-0.01628392484342378,1,1,0.0020839285974985633,,,,0.508187134502924,0.13853427895981096,0.18972332015810278,0.2835820895522385,0.18611670020120719,0.8335406082245364,0.03513513513513583,0.33808185151794357,1.1048500071937344,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300017.SZ-001,300017.SZ,2021-09-15,2021-09-16,2021-09-17,2021-09-22,MARKET_MA20_X2,-0.057861956500383165,-10604.945000000007,183280.097,2,0.010590015128592922,-0.05748865355521937,0,1,0.03063048902685816,,,,0.42485322896281796,0.07096774193548372,0.09390444810543652,0.026276194540667985,0.10016977928692716,0.829344433041969,0.2499999999999992,0.4949428048418567,2.2618962312346036,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300059.SZ-002,300059.SZ,2021-09-08,2021-09-09,2021-09-17,2021-09-22,MARKET_MA20_X2,-0.03602079738443388,-6599.840000000026,183223.04000000004,7,0.04545454545454519,-0.04687500000000011,2,5,0.063293524657161,0.0031250000000000444,,,0.6535372848948374,0.07069174757281549,0.22407214706902545,0.5506407909190769,0.15086913742210584,0.8266828389196301,0.45013477088948683,0.4928803247814743,1.5999286791654943,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300184.SZ-001,300184.SZ,2021-10-15,2021-10-18,2021-10-28,2021-10-29,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.14171828171828169,-25719.217999999993,181481.3,9,0.06285714285714294,-0.14714285714285713,1,8,0.17314685314685305,-0.05714285714285716,,,0.8709750566893424,0.15032679738562083,0.21379310344827585,0.9447513812154695,0.1684397163120568,0.7980080703626486,0.13684210526315777,0.3248186169515835,3.8002959921061312,SEVERE_LOSS_NEG10_TO_NEG20
EXTENDED_2018_2021,EXTENDED_2018_2021:300780.SZ-001,300780.SZ,2021-11-01,2021-11-02,2021-11-08,2021-11-09,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.14259073549052226,-26776.771999999997,187787.6,5,0.0,-0.17105263157894735,0,4,0.09680126180631166,-0.13263157894736843,,,0.7109625668449198,0.17211597779148669,0.23376623376623384,0.32867132867132853,0.1991150442477876,0.689475711171623,0.0,0.26374605984975746,0.7277124760975635,SEVERE_LOSS_NEG10_TO_NEG20
EXTENDED_2018_2021,EXTENDED_2018_2021:300002.SZ-001,300002.SZ,2021-11-17,2021-11-18,2021-11-24,2021-11-25,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.055694759111164505,-10133.76000000001,181951.77000000002,5,0.008077544426494221,-0.07915993537964461,0,0,0.013691528093393801,-0.06138933764135712,,,0.6049217002237137,0.0636833046471601,0.1529850746268655,0.4077448747152621,0.17973231357552577,0.40631149095066943,0.38297872340425493,0.5615912511392769,1.579689240534234,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300873.SZ-001,300873.SZ,2021-11-19,2021-11-22,2021-11-26,2021-11-29,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.07846765240615898,-14001.866999999998,178441.263,5,0.0057322485207100815,-0.0902366863905325,0,4,0.0414854038854489,-0.06878698224852065,,,0.5802631578947368,0.05102639296187683,0.21821889870836153,0.30612244897959195,0.1808200761819403,0.83962610231821,0.4991816693944349,0.6265574280957799,1.1984328712394043,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300046.SZ-001,300046.SZ,2021-11-22,2021-11-23,2021-12-07,2021-12-08,MARKET_MA20_X2,-0.1257006346022134,-22475.100000000006,178798.62,11,0.048623525205577334,-0.13907758312477658,0,10,0.11497485698333612,-0.055416517697532974,-0.10976045763317843,,0.5098501070663811,0.23775601068566332,0.05342932929139832,0.21344391095591453,0.1802973977695166,0.7955415113533987,0.4536082474226809,0.483554403292712,3.250192598267303,SEVERE_LOSS_NEG10_TO_NEG20
EXTENDED_2018_2021,EXTENDED_2018_2021:300048.SZ-001,300048.SZ,2021-11-04,2021-11-05,2021-12-07,2021-12-08,MARKET_MA20_X2,0.18143024292078913,35453.685999999965,195412.21700000003,23,0.3630769230769231,-0.004615384615384688,20,0,0.1493389878484418,0.1615384615384614,0.040000000000000036,0.326153846153846,0.7002624671916011,0.12456747404844282,0.24282982791586982,0.3319672131147542,0.15111940298507465,0.651452959247335,0.04938271604938278,0.48296481645325795,2.465170492400748,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300075.SZ-002,300075.SZ,2021-11-15,2021-11-16,2021-12-07,2021-12-08,MARKET_MA20_X2,-0.01168209601492971,-2246.3280000000213,192288.096,16,0.07499999999999996,-0.07928571428571429,2,3,0.009539238872072597,-0.05999999999999994,-0.023571428571428577,,0.5559440559440559,0.04468864468864475,0.12106918238993702,0.32774674115456226,0.1942809083263246,0.6839722558532916,0.060606060606060115,0.3329023195390856,1.8953023758737155,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300166.SZ-001,300166.SZ,2021-11-19,2021-11-22,2021-12-07,2021-12-08,MARKET_MA20_X2,-0.061179976319073175,-11088.385000000017,181242.06100000002,12,0.01413760603204528,-0.07728557964184735,2,11,0.06023746925027023,-0.027332704995287394,-0.03204524033930256,,0.47302631578947374,0.19646799116997782,0.03336510962821726,0.14708994708994716,0.1740654205607477,0.7105467641547848,0.4429530201342282,0.5143162924585408,6.070565968103015,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300251.SZ-002,300251.SZ,2021-11-24,2021-11-25,2021-12-07,2021-12-08,MARKET_MA20_X2,0.012191599869324988,2163.0,177417.24,9,0.03405865657521279,-0.05676442762535472,8,2,0.00862202359330495,-0.016083254493850507,,,0.4808247422680413,0.17594654788418707,0.13426423200859294,-0.1552,0.12806236080178168,0.41170065785582516,0.0869565217391301,0.5096304702387957,1.8994314939627959,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300323.SZ-001,300323.SZ,2021-11-22,2021-11-23,2021-12-07,2021-12-08,MARKET_MA20_X2,-0.07784583558759844,-13683.866000000009,175781.606,11,0.02043906131718387,-0.10295230885692663,0,10,0.06270579016746208,-0.05374716124148382,-0.06510219530658601,,0.5244111349036402,0.11662531017369737,0.043276661514683123,0.45945945945945943,0.1557305336832897,0.7182941147284865,0.01724137931034446,0.5373759893131508,2.256282676967716,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300353.SZ-001,300353.SZ,2021-11-17,2021-11-18,2021-12-07,2021-12-08,MARKET_MA20_X2,-0.08386778202142008,-15632.133000000022,186390.20400000003,14,0.02651515151515138,-0.10890151515151514,0,13,0.06966323656687455,-0.035037878787878896,-0.026515151515151603,,0.6519015659955257,0.21412803532008828,0.06280193236714982,0.6344725111441307,0.18463302752293576,0.4547719759941096,0.21739130434782594,0.33661774484554674,6.537667940846,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300468.SZ-001,300468.SZ,2021-11-26,2021-11-29,2021-12-07,2021-12-08,MARKET_MA20_X2,-0.048067874154830624,-7977.959999999992,165972.807,7,0.06280193236714982,-0.061728395061728336,1,6,0.07168569487410073,-0.026838432635534093,,,0.603193612774451,0.22621298046628868,0.1902140672782875,0.08171206225680949,0.16902313624678666,0.7977892868992513,0.0,0.4049775353258508,5.357519774513975,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300661.SZ-001,300661.SZ,2021-11-11,2021-11-12,2021-12-07,2021-12-08,MARKET_MA20_X2,-0.12778852155086515,-23316.584999999992,182462.28,18,0.00917431192660545,-0.15955207771181867,0,17,0.11807454421681216,-0.10183486238532113,-0.03130059363194826,,0.741726618705036,0.1410236728177101,0.11937106539353604,1.184201246032679,0.15291583830351207,0.6810846167926643,0.26788070731063557,0.5792682866388476,1.83906410319925,SEVERE_LOSS_NEG10_TO_NEG20
EXTENDED_2018_2021,EXTENDED_2018_2021:300674.SZ-002,300674.SZ,2021-11-23,2021-11-24,2021-12-07,2021-12-08,MARKET_MA20_X2,-0.04942323438638809,-8458.835000000021,171150.98,10,0.09417475728155322,-0.06165048543689333,2,9,0.0935979916679415,0.013592233009708687,-0.05388349514563118,,0.5258872651356994,0.10352075669994742,0.16601887840088825,0.1522633744855968,0.14511575381140607,0.6320020655936763,0.07391304347826004,0.45768089156419844,2.257775805693013,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300002.SZ-002,300002.SZ,2021-12-14,2021-12-15,2021-12-20,2021-12-21,MARKET_MA20_X2,-0.008302634781568364,-1397.1600000000035,168279.111,4,0.028799999999999937,-0.03359999999999996,0,2,0.0019026347815684023,,,,0.5727106227106227,0.046979865771812124,0.11229946524064172,0.2405566600397615,0.1816443594646271,0.7115885766536123,0.23214285714285712,0.4717247392873179,2.322267989998714,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300059.SZ-003,300059.SZ,2021-12-14,2021-12-15,2021-12-20,2021-12-21,MARKET_MA20_X2,-0.021275513836203037,-3508.284000000014,164897.733,4,0.025841816758026548,-0.023753589141216502,0,3,0.03354385108496301,,,,0.5978021978021978,0.10117849956884162,0.0806770098730607,0.2668650793650795,0.19156250000000008,0.7955398895094143,0.4388254486133763,0.5970445321448368,0.9225577080095011,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300161.SZ-001,300161.SZ,2021-12-16,2021-12-17,2021-12-20,2021-12-21,MARKET_MA20_X2,-0.05855144855144852,-9670.649999999994,165165.0,2,0.031333333333333435,-0.08999999999999997,0,1,0.00355144855144858,,,,0.5803669724770643,0.18565234528971208,0.0019986675549632515,0.5085255767301904,0.18712446351931322,0.6890383007444674,0.28254847645429354,0.4727977932507991,4.15779427180638,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300288.SZ-001,300288.SZ,2021-12-14,2021-12-15,2021-12-20,2021-12-21,MARKET_MA20_X2,-0.04880293685134832,-8137.331999999995,166738.572,4,0.021180030257186067,-0.05446293494705001,1,3,0.05561080371972963,,,,0.6100732600732601,0.03002309468822184,0.2130553037171352,0.1767810026385226,0.17610619469026534,0.8391958552253285,0.2574850299401207,0.4569596427387415,1.312188261001048,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300531.SZ-002,300531.SZ,2021-12-14,2021-12-15,2021-12-20,2021-12-21,MARKET_MA20_X2,-0.0508304423778998,-8653.83600000001,170249.079,4,0.03331746787244172,-0.056639695383150945,1,3,0.03702749140217387,,,,0.7681318681318681,0.10778128286014721,0.2372284204345272,0.411448185897868,0.18785471055618608,0.6945445536072082,0.21666666666666662,0.5315189884310026,1.7045165236401263,SMALL_LOSS_0_TO_NEG10
EXTENDED_2018_2021,EXTENDED_2018_2021:300663.SZ-001,300663.SZ,2021-12-14,2021-12-15,2021-12-20,2021-12-21,MARKET_MA20_X2,0.02840007818268684,4707.755999999994,165765.6,4,0.12173913043478257,-0.025217391304347747,0,3,0.028991226165139182,,,,0.5820512820512821,0.2843822843822843,0.1875,-0.19640252795333013,0.19925971622455285,0.7827814379533737,0.058823529411764,0.41027896950205306,3.6753827835352624,ORDINARY_WINNER_0_TO_20
EXTENDED_2018_2021,EXTENDED_2018_2021:300872.SZ-001,300872.SZ,2021-12-14,2021-12-15,2021-12-20,2021-12-21,MARKET_MA20_X2,0.002468803141900214,427.3620000000228,173104.93199999997,4,0.026191877575044265,-0.06562683931724533,2,2,-0.00011447706773879719,,,,0.38424908424908427,0.07677481529071639,0.030116779348494216,-0.08714596949891051,0.15612857647474376,0.8401508357528865,0.0,0.3445534577295466,2.555934701167764,ORDINARY_WINNER_0_TO_20
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300774.SZ-001,300774.SZ,2022-06-06,2022-06-07,2022-06-10,2022-06-13,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.1170877396153964,-12586.392000000007,107495.388,4,0.005774783445620768,-0.13522617901828693,0,2,0.045865410452739924,,,,0.7608187134502924,0.11660397635679742,0.09426013691416535,0.012670565302144388,0.1701000588581516,0.834936487812073,0.018518518518518788,0.2556629497764468,1.5163940948557848,SEVERE_LOSS_NEG10_TO_NEG20
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300327.SZ-001,300327.SZ,2022-05-25,2022-05-26,2022-06-14,2022-06-15,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.09811326359484084,-9723.712,99107.008,13,0.045410471881059955,-0.1180025856496445,0,12,0.11766723903116914,-0.046541693600517076,-0.04938590820943767,,0.7975975975975975,0.09387040280210157,0.0996478873239437,-0.1400247831474597,0.1396134359166823,0.4311358407796267,0.0,0.486923284842274,1.9040707524786877,SMALL_LOSS_0_TO_NEG10
HOLDOUT_O0_2022_2023,HOLDOUT_O0_2022_2023:300012.SZ-001,300012.SZ,2022-06-24,2022-06-27,2022-07-06,2022-07-07,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.046305849323090564,-4624.090999999986,99859.76,8,0.02586206896551735,-0.055603448275862055,0,7,0.051909297598952575,-0.01379310344827589,,,0.6223684210526316,0.08262910798122047,0.14328210213187886,-0.09816190848650763,0.14635364635364634,0.5745218124740876,0.10921501706484653,0.5124328205533719,1.0950490196992653,SMALL_LOSS_0_TO_NEG10
