trade_id,baseline_block,symbol,entry_year,entry_industry,canonical_exit_reason,holding_trading_days,mfe,mae,days_to_mfe,days_to_mae,excursion_order_days,normalized_excursion_order,excursion_order_sign,mae_before_mfe,round_trip_return,realized_pnl,extreme_winner,false_breakout
HOLDOUT_O0_2022_2023:300034.SZ-001,HOLDOUT_O0_2022_2023,300034.SZ,2023,航空装备Ⅱ,MARKET_MA20_X2,4,0.0217898832684826,-0.038521400778210001,0,3,-3,-0.75,-1,False,-0.033064212052538802,-2806.9799999999959,False,True
HOLDOUT_O0_2022_2023:300035.SZ-001,HOLDOUT_O0_2022_2023,300035.SZ,2022,电池,MARKET_MA20_X2,8,0.060685154975530002,-0.14910277324632959,0,7,-7,-0.875,-1,False,-0.1270642760175856,-11999.866999999998,False,True
HOLDOUT_O0_2022_2023:300059.SZ-001,HOLDOUT_O0_2022_2023,300059.SZ,2022,证券Ⅱ,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,35,0.17025956885173779,-0.038275406951165901,16,3,13,0.37142857142857144,1,True,0.031762968729052203,3252.919000000009,False,False
HOLDOUT_O0_2022_2023:300062.SZ-001,HOLDOUT_O0_2022_2023,300062.SZ,2023,电网设备,MARKET_MA20_X2,3,0,-0.041899441340782002,0,1,-1,-0.33333333333333331,-1,False,-0.0245225929250335,-2124.1109999999899,False,True
HOLDOUT_O0_2022_2023:300065.SZ-001,HOLDOUT_O0_2022_2023,300065.SZ,2022,航海装备Ⅱ,MARKET_MA20_X2,3,0.00073800738007369999,-0.073062730627306199,0,2,-2,-0.66666666666666663,-1,False,-0.071968621784119904,-6735.4349999999977,False,True
HOLDOUT_O0_2022_2023:300077.SZ-001,HOLDOUT_O0_2022_2023,300077.SZ,2023,半导体,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,17,0.1352272727272727,-0.064772727272727301,7,16,-9,-0.52941176470588236,-1,False,-0.054181113004642401,-4771.3500000000004,False,False
HOLDOUT_O0_2022_2023:300087.SZ-001,HOLDOUT_O0_2022_2023,300087.SZ,2023,种植业,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,6,0.0125958378970425,-0.090361445783132599,2,4,-2,-0.33333333333333331,-1,False,-0.082340988693672096,-6923.2299999999959,False,True
HOLDOUT_O0_2022_2023:300091.SZ-001,HOLDOUT_O0_2022_2023,300091.SZ,2022,通用设备,MARKET_MA20_X2,6,0.016,-0.124,0,5,-5,-0.83333333333333337,-1,False,-0.10670852669126291,-9899.6360000000004,False,True
HOLDOUT_O0_2022_2023:300096.SZ-001,HOLDOUT_O0_2022_2023,300096.SZ,2023,IT服务Ⅱ,MARKET_MA20_X2,15,0.17846607669616521,-0.0073746312684365,8,0,8,0.53333333333333333,1,True,0.066876386530968293,5628.0540000000046,False,False
HOLDOUT_O0_2022_2023:300131.SZ-001,HOLDOUT_O0_2022_2023,300131.SZ,2023,其他电子Ⅱ,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,16,0.044142614601018801,-0.062818336162988098,7,15,-8,-0.5,-1,False,-0.047500499860030201,-4227.7780000000057,False,True
HOLDOUT_O0_2022_2023:300131.SZ-002,HOLDOUT_O0_2022_2023,300131.SZ,2023,其他电子Ⅱ,MARKET_MA20_X2,14,0.29026548672566349,-0.033628318584070803,14,2,12,0.8571428571428571,1,True,0.27052363848565719,23100.096000000005,False,False
HOLDOUT_O0_2022_2023:300146.SZ-001,HOLDOUT_O0_2022_2023,300146.SZ,2022,食品加工,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,10,0.016143911439114401,-0.089944649446494301,0,9,-9,-0.90000000000000002,-1,False,-0.089868691831614306,-9156.6119999999937,False,True
HOLDOUT_O0_2022_2023:300153.SZ-001,HOLDOUT_O0_2022_2023,300153.SZ,2022,其他电源设备Ⅱ,MARKET_MA20_X2,6,0.0457317073170731,-0.1158536585365854,4,5,-1,-0.16666666666666666,-1,False,-0.070965619746107503,-6291,False,True
HOLDOUT_O0_2022_2023:300157.SZ-001,HOLDOUT_O0_2022_2023,300157.SZ,2023,通用设备,MARKET_MA20_X2,13,0.0052356020942407001,-0.0602094240837696,0,11,-11,-0.84615384615384615,-1,False,-0.035265509918546399,-3031.9130000000005,False,True
HOLDOUT_O0_2022_2023:300161.SZ-001,HOLDOUT_O0_2022_2023,300161.SZ,2023,通用设备,MARKET_MA20_X2,20,0.53451043338683779,-0.0012841091492775999,12,0,12,0.59999999999999998,1,True,0.33447836272876419,28159.434000000019,False,False
HOLDOUT_O0_2022_2023:300170.SZ-001,HOLDOUT_O0_2022_2023,300170.SZ,2023,IT服务Ⅱ,MARKET_MA20_X2,16,0.2789743589743589,-0.0123076923076922,13,0,13,0.8125,1,True,0.14245860450031089,12555.168000000003,False,False
HOLDOUT_O0_2022_2023:300177.SZ-001,HOLDOUT_O0_2022_2023,300177.SZ,2023,军工电子Ⅱ,MARKET_MA20_X2,2,0.0026178010471205001,-0.0301047120418848,0,1,-1,-0.5,-1,False,-0.0137545700372925,-1146.5709999999965,False,True
HOLDOUT_O0_2022_2023:300183.SZ-001,HOLDOUT_O0_2022_2023,300183.SZ,2023,通信设备,MARKET_MA20_X2,2,0.0076765609007165003,-0.079836233367451201,0,2,-2,-1,-1,False,-0.081674722411672201,-7188.8399999999965,False,True
HOLDOUT_O0_2022_2023:300184.SZ-001,HOLDOUT_O0_2022_2023,300184.SZ,2022,其他电子Ⅱ,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,8,0.0036563071297989998,-0.085923217550274197,0,7,-7,-0.875,-1,False,-0.080159394389249405,-8372.5159999999996,False,True
HOLDOUT_O0_2022_2023:300198.SZ-001,HOLDOUT_O0_2022_2023,300198.SZ,2022,装修建材,MARKET_MA20_X2,2,0,-0.067961165048543701,0,1,-1,-0.5,-1,False,-0.067401045556385306,-6143.1370000000024,False,True
HOLDOUT_O0_2022_2023:300226.SZ-001,HOLDOUT_O0_2022_2023,300226.SZ,2023,软件开发,MARKET_MA20_X2,21,0.5503875968992249,0,12,0,12,0.5714285714285714,1,True,0.35007052026407781,29111.54099999999,False,False
HOLDOUT_O0_2022_2023:300229.SZ-001,HOLDOUT_O0_2022_2023,300229.SZ,2022,软件开发,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,8,0.0445804195804195,-0.056818181818181802,3,6,-3,-0.375,-1,False,-0.025518912327868001,-2686.8910000000033,False,True
HOLDOUT_O0_2022_2023:300229.SZ-002,HOLDOUT_O0_2022_2023,300229.SZ,2023,软件开发,MARKET_MA20_X2,15,0.51066350710900488,-0.046800947867298402,12,0,12,0.80000000000000004,1,True,0.33699158661243972,28470.531999999999,False,False
HOLDOUT_O0_2022_2023:300251.SZ-001,HOLDOUT_O0_2022_2023,300251.SZ,2022,影视院线,MARKET_MA20_X2,6,0.033472803347280401,-0.042887029288702902,1,4,-3,-0.5,-1,False,-0.019812250106486799,-1763.2289999999966,False,True
HOLDOUT_O0_2022_2023:300268.SZ-001,HOLDOUT_O0_2022_2023,300268.SZ,2022,农产品加工,MARKET_MA20_X2,2,0.010426249616681999,-0.078503526525605494,0,1,-1,-0.5,-1,False,-0.063894192582331102,-6247.2979999999952,False,True
HOLDOUT_O0_2022_2023:300271.SZ-001,HOLDOUT_O0_2022_2023,300271.SZ,2023,IT服务Ⅱ,MARKET_MA20_X2,16,0.31970260223048319,-0.0260223048327137,13,0,13,0.8125,1,True,0.15782836388253291,13386.960000000014,False,False
HOLDOUT_O0_2022_2023:300275.SZ-001,HOLDOUT_O0_2022_2023,300275.SZ,2023,计算机设备,MARKET_MA20_X2,4,0.0036101083032488998,-0.1095066185318892,0,3,-3,-0.75,-1,False,-0.093271349589039099,-8068.9440000000031,False,True
HOLDOUT_O0_2022_2023:300285.SZ-001,HOLDOUT_O0_2022_2023,300285.SZ,2023,电子化学品Ⅱ,MARKET_MA20_X2,20,0.11825192802056531,-0.022814910025707,17,1,16,0.80000000000000004,1,True,0.051878712547092802,4201.80799999999,False,False
HOLDOUT_O0_2022_2023:300303.SZ-001,HOLDOUT_O0_2022_2023,300303.SZ,2023,光学光电子,MARKET_MA20_X2,7,0.16045380875202589,-0.038897893030794099,1,1,0,0,0,False,0.033774391407413201,2941.2090000000017,False,False
HOLDOUT_O0_2022_2023:300308.SZ-001,HOLDOUT_O0_2022_2023,300308.SZ,2022,通信设备,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,9,0.0016987542468854999,-0.13080407701019259,0,8,-8,-0.88888888888888884,-1,False,-0.1229178183993257,-11284.312000000004,False,True
HOLDOUT_O0_2022_2023:300311.SZ-001,HOLDOUT_O0_2022_2023,300311.SZ,2023,软件开发,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,15,0.0709914320685434,-0.063647490820073302,4,13,-9,-0.59999999999999998,-1,False,-0.0542461522541203,-5042.877999999997,False,True
HOLDOUT_O0_2022_2023:300315.SZ-001,HOLDOUT_O0_2022_2023,300315.SZ,2022,游戏Ⅱ,MARKET_MA20_X2,3,0.011560693641618601,-0.072254335260115599,0,2,-2,-0.66666666666666663,-1,False,-0.059685978761123297,-5002.6240000000107,False,True
HOLDOUT_O0_2022_2023:300316.SZ-001,HOLDOUT_O0_2022_2023,300316.SZ,2023,光伏设备,MARKET_MA20_X2,3,0.0149497145963577,-0.041859200869801501,0,1,-1,-0.33333333333333331,-1,False,-0.0097291944261228003,-788.24899999999616,False,True
HOLDOUT_O0_2022_2023:300319.SZ-001,HOLDOUT_O0_2022_2023,300319.SZ,2022,元件,MARKET_MA20_X2,2,0.017068273092369399,-0.043172690763052302,1,1,0,0,0,False,-0.036066343295259103,-3272.1780000000144,False,True
HOLDOUT_O0_2022_2023:300327.SZ-001,HOLDOUT_O0_2022_2023,300327.SZ,2022,半导体,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,13,0.0454104718810599,-0.1180025856496445,0,12,-12,-0.92307692307692313,-1,False,-0.098113263594840794,-9723.7119999999995,False,True
HOLDOUT_O0_2022_2023:300352.SZ-001,HOLDOUT_O0_2022_2023,300352.SZ,2023,软件开发,MARKET_MA20_X2,3,0.0018018018018016999,-0.052252252252252197,1,2,-1,-0.33333333333333331,-1,False,-0.045108964504490902,-3758.8959999999938,False,True
HOLDOUT_O0_2022_2023:300355.SZ-001,HOLDOUT_O0_2022_2023,300355.SZ,2023,基础建设,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,11,0.0045977011494253003,-0.073563218390804402,0,10,-10,-0.90909090909090906,-1,False,-0.067251319372948107,-5877.9210000000166,False,True
HOLDOUT_O0_2022_2023:300357.SZ-001,HOLDOUT_O0_2022_2023,300357.SZ,2023,生物制品,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,12,0.029220207709910101,-0.061784897025171703,0,11,-11,-0.91666666666666663,-1,False,-0.060295004172255501,-5137.2620000000024,False,True
HOLDOUT_O0_2022_2023:300360.SZ-001,HOLDOUT_O0_2022_2023,300360.SZ,2022,电网设备,MARKET_MA20_X2,8,0.086219081272084594,-0.0742049469964665,5,7,-2,-0.25,-1,False,-0.031486332950240101,-2809.6560000000054,False,True
HOLDOUT_O0_2022_2023:300376.SZ-001,HOLDOUT_O0_2022_2023,300376.SZ,2022,其他电源设备Ⅱ,MARKET_MA20_X2,6,0.049107142857142697,-0.1049107142857144,0,5,-5,-0.83333333333333337,-1,False,-0.072238158549197101,-6536.4260000000213,False,True
HOLDOUT_O0_2022_2023:300395.SZ-001,HOLDOUT_O0_2022_2023,300395.SZ,2023,航空装备Ⅱ,MARKET_MA20_X2,5,0.0067045916294188003,-0.086347013409183201,0,4,-4,-0.80000000000000004,-1,False,-0.085210009979157203,-7537.3680000000022,False,True
HOLDOUT_O0_2022_2023:300398.SZ-001,HOLDOUT_O0_2022_2023,300398.SZ,2023,电子化学品Ⅱ,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,16,0.0734597156398102,-0.052132701421801,5,1,4,0.25,1,True,-0.042452446889214797,-3936.5149999999994,False,True
HOLDOUT_O0_2022_2023:300408.SZ-001,HOLDOUT_O0_2022_2023,300408.SZ,2023,元件,MARKET_MA20_X2,25,0.0990654205607477,-0.0361370716510903,8,3,5,0.20000000000000001,1,True,0.024295820044380301,2107.410999999996,False,False
HOLDOUT_O0_2022_2023:300411.SZ-001,HOLDOUT_O0_2022_2023,300411.SZ,2022,专用设备,MARKET_MA20_X2,7,0.099767981438515202,-0.031322505800464001,3,0,3,0.42857142857142855,1,True,0.00036026092716429998,33.880000000009431,False,False
HOLDOUT_O0_2022_2023:300423.SZ-001,HOLDOUT_O0_2022_2023,300423.SZ,2023,电网设备,MARKET_MA20_X2,2,0.023789991796554701,-0.048400328137817902,1,1,0,0,0,False,0.0111012859167083,921.12799999999697,False,False
HOLDOUT_O0_2022_2023:300424.SZ-001,HOLDOUT_O0_2022_2023,300424.SZ,2023,航空装备Ⅱ,MARKET_MA20_X2,5,0.019581363943281499,-0.0688723835246456,0,4,-4,-0.80000000000000004,-1,False,-0.051864408380276103,-4536.3920000000071,False,True
HOLDOUT_O0_2022_2023:300427.SZ-001,HOLDOUT_O0_2022_2023,300427.SZ,2022,电网设备,MARKET_MA20_X2,3,0.0230017251293845,-0.042553191489361701,0,2,-2,-0.66666666666666663,-1,False,-0.038727230216591899,-3640.3560000000002,False,True
HOLDOUT_O0_2022_2023:300433.SZ-001,HOLDOUT_O0_2022_2023,300433.SZ,2022,消费电子,MARKET_MA20_X2,3,0.0086956521739128996,-0.059999999999999901,0,2,-2,-0.66666666666666663,-1,False,-0.051182697430689199,-5006.6260000000038,False,True
HOLDOUT_O0_2022_2023:300456.SZ-001,HOLDOUT_O0_2022_2023,300456.SZ,2023,半导体,MARKET_MA20_X2,5,0.014129995962858201,-0.0863948324586193,1,5,-4,-0.80000000000000004,-1,False,-0.086191170755200594,-7676.4419999999955,False,True
HOLDOUT_O0_2022_2023:300473.SZ-001,HOLDOUT_O0_2022_2023,300473.SZ,2023,汽车零部件,MARKET_MA20_X2,14,0.14892528147389969,-0.050665301944728701,9,2,7,0.5,1,True,0.0213779727521555,1839.1030000000192,False,False
HOLDOUT_O0_2022_2023:300507.SZ-001,HOLDOUT_O0_2022_2023,300507.SZ,2023,汽车零部件,MARKET_MA20_X2,14,0.12581063553826199,-0.071335927367055699,0,11,-11,-0.7857142857142857,-1,False,-0.0055044061010253,-498.70200000000682,False,False
HOLDOUT_O0_2022_2023:300510.SZ-001,HOLDOUT_O0_2022_2023,300510.SZ,2023,电网设备,MARKET_MA20_X2,4,0.063914780292942702,-0.037283621837549803,1,3,-2,-0.5,-1,False,-0.020964993123327499,-1733.6500000000049,False,True
HOLDOUT_O0_2022_2023:300513.SZ-001,HOLDOUT_O0_2022_2023,300513.SZ,2023,通信服务,MARKET_MA20_X2,3,0.0073529411764704997,-0.074264705882352899,0,2,-2,-0.66666666666666663,-1,False,-0.053987983914048999,-4773.0409999999974,False,True
HOLDOUT_O0_2022_2023:300532.SZ-001,HOLDOUT_O0_2022_2023,300532.SZ,2022,IT服务Ⅱ,MARKET_MA20_X2,8,0.1001275510204082,-0.067602040816326495,3,7,-4,-0.5,-1,False,-0.039259134422484798,-3630.3069999999898,False,False
HOLDOUT_O0_2022_2023:300537.SZ-001,HOLDOUT_O0_2022_2023,300537.SZ,2023,电子化学品Ⅱ,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,21,0.073659398939304593,-0.084266352386564505,1,20,-19,-0.90476190476190477,-1,False,-0.075342898643019102,-6887.948000000004,False,True
HOLDOUT_O0_2022_2023:300598.SZ-001,HOLDOUT_O0_2022_2023,300598.SZ,2022,软件开发,MARKET_MA20_X2,4,0.056912209889000899,-0.081735620585267399,0,3,-3,-0.75,-1,False,-0.080809429542219494,-7602.5500000000029,False,True
HOLDOUT_O0_2022_2023:300598.SZ-002,HOLDOUT_O0_2022_2023,300598.SZ,2023,软件开发,MARKET_MA20_X2,2,0.028135343876425099,-0.032732622287605699,0,1,-1,-0.5,-1,False,-0.0236538011455261,-1931.3700000000099,False,True
HOLDOUT_O0_2022_2023:300601.SZ-001,HOLDOUT_O0_2022_2023,300601.SZ,2023,生物制品,MARKET_MA20_X2,20,0.048659384309831001,-0.0261502813637868,6,19,-13,-0.65000000000000002,-1,False,-0.0195068089804931,-1592.7029999999941,False,True
HOLDOUT_O0_2022_2023:300611.SZ-001,HOLDOUT_O0_2022_2023,300611.SZ,2023,汽车零部件,MARKET_MA20_X2,2,0.010690789473683999,-0.030427631578947401,0,0,0,0,0,False,0.0012848993112150001,106.35199999999897,False,False
HOLDOUT_O0_2022_2023:300629.SZ-001,HOLDOUT_O0_2022_2023,300629.SZ,2023,军工电子Ⅱ,MARKET_MA20_X2,2,0.0089201877934270007,-0.046009389671361402,0,1,-1,-0.5,-1,False,-0.047915464816873199,-4086.4799999999959,False,True
HOLDOUT_O0_2022_2023:300661.SZ-001,HOLDOUT_O0_2022_2023,300661.SZ,2023,半导体,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,18,0.067325442501900298,-0.076989901183624698,4,14,-10,-0.55555555555555558,-1,False,-0.063661932594498399,-5281.6409999999887,False,True
HOLDOUT_O0_2022_2023:300663.SZ-001,HOLDOUT_O0_2022_2023,300663.SZ,2022,软件开发,MARKET_MA20_X2,4,0.0749999999999999,-0.035000000000000003,0,2,-2,-0.5,-1,False,-0.019463036963037,-1807.9760000000097,False,True
HOLDOUT_O0_2022_2023:300663.SZ-002,HOLDOUT_O0_2022_2023,300663.SZ,2022,软件开发,MARKET_MA20_X2,9,0.025997581620314399,-0.11426844014510271,1,8,-7,-0.77777777777777779,-1,False,-0.083602991329289306,-7727.1180000000022,False,True
HOLDOUT_O0_2022_2023:300676.SZ-001,HOLDOUT_O0_2022_2023,300676.SZ,2022,医疗服务,MARKET_MA20_X2,3,0.036229508196721202,-0.037377049180327901,1,2,-1,-0.33333333333333331,-1,False,-0.033410523902327197,-2652.1040000000062,False,True
HOLDOUT_O0_2022_2023:300722.SZ-001,HOLDOUT_O0_2022_2023,300722.SZ,2022,航天装备Ⅱ,MARKET_MA20_X2,3,0.00059154096421159999,-0.049689440993788803,0,2,-2,-0.66666666666666663,-1,False,-0.049521906664763603,-4525.2269999999844,False,True
HOLDOUT_O0_2022_2023:300730.SZ-001,HOLDOUT_O0_2022_2023,300730.SZ,2023,软件开发,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,18,0.20874751491053661,-0.075546719681908597,7,3,4,0.22222222222222221,1,True,-0.0122235355268879,-1212.1110000000035,False,False
HOLDOUT_O0_2022_2023:300740.SZ-001,HOLDOUT_O0_2022_2023,300740.SZ,2022,化妆品,MARKET_MA20_X2,5,0.13469387755102041,-0.021088435374149599,1,0,1,0.20000000000000001,1,True,0.067951581945751099,6299.2890000000052,False,False
HOLDOUT_O0_2022_2023:300750.SZ-001,HOLDOUT_O0_2022_2023,300750.SZ,2023,电池,MARKET_MA20_X2,3,0.019754601226994,-0.0055623721881391001,1,2,-1,-0.33333333333333331,-1,False,0.011880144395481801,872.27999999999884,False,False
HOLDOUT_O0_2022_2023:300774.SZ-001,HOLDOUT_O0_2022_2023,300774.SZ,2022,环境治理,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,4,0.0057747834456207004,-0.1352261790182869,0,2,-2,-0.5,-1,False,-0.1170877396153964,-12586.392000000007,False,True
HOLDOUT_O0_2022_2023:300782.SZ-001,HOLDOUT_O0_2022_2023,300782.SZ,2023,半导体,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,19,0.066272189349112498,-0.10310650887573949,5,19,-14,-0.73684210526315785,-1,False,-0.1048985038630007,-8517.8759999999893,False,True
HOLDOUT_O0_2022_2023:300782.SZ-002,HOLDOUT_O0_2022_2023,300782.SZ,2023,半导体,MARKET_MA20_X2,2,0.0124999999999999,-0.015625,1,0,1,0.5,1,True,0.0045513861138859997,349.89599999999336,False,False
HOLDOUT_O0_2022_2023:300792.SZ-001,HOLDOUT_O0_2022_2023,300792.SZ,2023,互联网电商,MARKET_MA20_X2,9,0.0065769805680118004,-0.064275037369207796,0,6,-6,-0.66666666666666663,-1,False,-0.027104826032254802,-2357.601999999999,False,True
HOLDOUT_O0_2022_2023:300793.SZ-001,HOLDOUT_O0_2022_2023,300793.SZ,2022,消费电子,MARKET_MA20_X2,6,0.10397196261682221,-0.069509345794392594,1,5,-4,-0.66666666666666663,-1,False,-0.049126870613211401,-4377.8440000000101,False,False
HOLDOUT_O0_2022_2023:300809.SZ-001,HOLDOUT_O0_2022_2023,300809.SZ,2023,通用设备,MARKET_MA20_X2,19,0.054393305439330603,-0.068619246861924499,14,7,7,0.36842105263157893,1,True,-0.025950953835024802,-2294.5399999999936,False,True
HOLDOUT_O0_2022_2023:300811.SZ-001,HOLDOUT_O0_2022_2023,300811.SZ,2023,金属新材料,MARKET_MA20_X2,4,0.1169496956103812,-0.034924703620634302,1,3,-2,-0.5,-1,False,-0.0232627033331936,-2034.9140000000043,False,False
HOLDOUT_O0_2022_2023:300832.SZ-001,HOLDOUT_O0_2022_2023,300832.SZ,2022,医疗器械,MARKET_MA20_X2,10,0.069977426636568904,-0.035665914221218897,3,9,-6,-0.59999999999999998,-1,False,-0.026553807366448499,-2590.5220000000122,False,True
HOLDOUT_O0_2022_2023:300855.SZ-001,HOLDOUT_O0_2022_2023,300855.SZ,2022,金属新材料,MARKET_MA20_X2,5,0.050654524758110497,-0.022955795864162399,2,1,1,0.20000000000000001,1,True,0.026213399577087598,2074.6349999999948,False,False
HOLDOUT_O0_2022_2023:300857.SZ-001,HOLDOUT_O0_2022_2023,300857.SZ,2023,消费电子,MARKET_MA20_X2,15,0.14711729622266409,-0.053280318091451201,2,14,-12,-0.80000000000000004,-1,False,-0.043135668619147298,-3907.2499999999854,False,False
HOLDOUT_O0_2022_2023:300888.SZ-001,HOLDOUT_O0_2022_2023,300888.SZ,2022,个护用品,MARKET_MA20_X2,8,0.079480519480519402,-0.080519480519480505,5,2,3,0.375,1,True,-0.003553329787096,-273.88000000000466,False,True
HOLDOUT_O0_2022_2023:300925.SZ-001,HOLDOUT_O0_2022_2023,300925.SZ,2023,软件开发,MARKET_MA20_X2,21,0.2166666666666667,-0.0134615384615384,16,0,16,0.76190476190476186,1,True,-0.012341766271342799,-1079.9220000000082,False,False
HOLDOUT_O0_2022_2023:300939.SZ-001,HOLDOUT_O0_2022_2023,300939.SZ,2023,光学光电子,MARKET_MA20_X2,2,0.0548763150412283,-0.0204719931760022,1,0,1,0.5,1,True,0.0031097705251812999,273.69999999999709,False,False
HOLDOUT_O0_2022_2023:300994.SZ-001,HOLDOUT_O0_2022_2023,300994.SZ,2022,摩托车及其他,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,4,0.0015015015015015999,-0.15705705705705689,0,4,-4,-1,-1,False,-0.15149520616628981,-16021.473999999987,False,True
HOLDOUT_O0_2022_2023:301039.SZ-001,HOLDOUT_O0_2022_2023,301039.SZ,2023,商用车,MARKET_MA20_X2,4,0.022906227630636801,-0.038654259126700098,3,2,1,0.25,1,True,-0.037295106482872098,-3232.0899999999965,False,True
HOLDOUT_O0_2022_2023:301091.SZ-001,HOLDOUT_O0_2022_2023,301091.SZ,2023,工程咨询服务Ⅱ,MARKET_MA20_X2,2,0.0103519668737059,-0.024327122153209001,0,1,-1,-0.5,-1,False,-0.019044619976297,-1583.7330000000077,False,True
HOLDOUT_O0_2022_2023:301160.SZ-001,HOLDOUT_O0_2022_2023,301160.SZ,2023,特钢Ⅱ,MARKET_MA20_X2,13,0.1088305489260144,-0.032219570405727899,8,1,7,0.53846153846153844,1,True,0.029680820372944301,2489.7399999999907,False,False
HOLDOUT_O0_2022_2023:301321.SZ-001,HOLDOUT_O0_2022_2023,301321.SZ,2023,光学光电子,MARKET_MA20_X2,16,0.2449425915800984,-0.018589393110989599,1,0,1,0.0625,1,True,0.0094816821785347997,816.87600000001748,False,False
HOLDOUT_O0_2022_2023:301327.SZ-001,HOLDOUT_O0_2022_2023,301327.SZ,2023,电池,MARKET_MA20_X2,2,0.011229171697657501,-0.0141270224583432,1,0,1,0.5,1,True,-0.015976296101869701,-1324.4800000000105,False,True
