carrier,split,trade_id,date,admitted,reason
A_PULLBACK_RECLAIM,holdout,trd_011f9e6f7aaebe423006,2020-12-18,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_4e3e5cbd109209e0880e,2020-12-18,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_dc294a585ccce95649d6,2020-12-18,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_c24a009882c8794093bf,2020-12-18,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_97453c670073eebc07f3,2020-12-18,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_8bbfa96bd8207a9f74bb,2020-12-18,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_311f00791f106ab44276,2020-12-18,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_1036e13955e7b160efb1,2020-12-18,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_0d2bbc572bd868966eca,2020-12-18,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_c519a06f4858fd0fd968,2020-12-18,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_d6969c8b3f17ee49f531,2020-12-18,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_641e0b4606b85d5dc4df,2020-12-18,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_ddebdedaa00c0084ee27,2020-12-18,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_691205cf5aa60b80e9f5,2020-12-18,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_f3420a1943e7a2d14a61,2020-12-18,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_d3571538f38feebaa5b2,2020-12-18,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_4d0838f84e1606bac312,2020-12-18,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_2b8292cbb5667e823331,2020-12-18,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_b925ca100cd41c794452,2020-12-18,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_8bdc1f111f836c14fa61,2020-12-18,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_d8dea64830f97ef95e13,2020-12-18,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_fe841c33f4995239b412,2020-12-18,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_7b192a05ee1bc8075ab3,2020-12-18,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_7ca839a389a4e867ebae,2020-12-21,True,ADMITTED
A_PULLBACK_RECLAIM,holdout,trd_43c8562a74ac8e11ee26,2020-12-21,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_374e7873c1cf88395f2b,2020-12-21,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_81d3d83a9503769f7696,2020-12-21,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_b806aa29dd8468cb8f1c,2020-12-21,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_d69842a13892fa46d714,2020-12-21,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_cd25c6fc778b1c0eab7d,2020-12-21,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_c761e1fca41ae85363c7,2020-12-21,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_79a4123e4dbe877fcf8b,2020-12-21,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_a317a94c1bf8ebd7d3c5,2020-12-22,True,ADMITTED
A_PULLBACK_RECLAIM,holdout,trd_30cd5b1b494b149bce6c,2020-12-22,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_c13f083a464ffeba1dda,2020-12-22,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_a4d7140da7ea078bf7b9,2020-12-22,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_87d422a980e95c549f74,2020-12-22,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_8ad4fdff1922e11ae71f,2020-12-22,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_4dbde57a55bcf39d8f4a,2020-12-22,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_dfbd49f41367e3b657ec,2020-12-22,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_52f54502137be52f994a,2020-12-22,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_7faaa8ef3155976859c4,2020-12-22,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_ad302aff2e23a8c1cdd5,2020-12-22,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_2de68700d9561a5dc84d,2020-12-22,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_a2e1a7ff62eeb526fcc7,2020-12-23,True,ADMITTED
A_PULLBACK_RECLAIM,holdout,trd_54d1edf229f57917b0fb,2020-12-23,True,ADMITTED
A_PULLBACK_RECLAIM,holdout,trd_de68584e0eedcf8089b4,2020-12-23,True,ADMITTED
A_PULLBACK_RECLAIM,holdout,trd_8e3e065ce596438b0f1c,2020-12-23,True,ADMITTED
A_PULLBACK_RECLAIM,holdout,trd_6d3c1b15d40c9a81eb76,2020-12-23,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_68dcecfcd807a97032b7,2020-12-23,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_13d82c680faebfb1bc23,2020-12-23,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_4cde705b30aba663a3a0,2020-12-23,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_8627c5950023c3ad2dde,2020-12-24,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_aad77a1adb09232f38b2,2020-12-24,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_8ffbd16eb30e90be32f0,2020-12-25,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_0d0c013cb02396716335,2020-12-25,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_4b9dc3b1785a1ad1d61d,2020-12-25,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_90e3941e3da465843c62,2020-12-25,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_bfeb0fdf621d26bdd4f3,2020-12-28,True,ADMITTED
A_PULLBACK_RECLAIM,holdout,trd_2b776d0250b920fa892d,2020-12-28,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_cc45009123abd9d1f25d,2020-12-28,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_957c757be955256705b1,2020-12-28,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_f47ae569a055f3cd6eb5,2020-12-28,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_a656eb92411420034355,2020-12-28,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_7933ccd74b153464229a,2020-12-28,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_dadf6b56ec4c645c5df5,2020-12-28,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_45f31b330dc47ab278e0,2020-12-28,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_198e3fb7740659f84279,2020-12-28,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_f0e689c9cf4382f053e8,2020-12-28,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_9925bd4b19ae5365d781,2020-12-28,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_b708792c86987ee26790,2020-12-28,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_269aa6bb798ebaaa4aee,2020-12-28,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_6532f8040897acbaee1d,2020-12-28,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_6ec865634be4a47c6aa8,2020-12-28,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_c83f4cfb45eccd3cb2dc,2020-12-28,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_74a1961b0a927c6c0ecb,2020-12-28,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_b0f66000eda94ea1959b,2020-12-28,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_6485c70f6bfd4307ea81,2020-12-28,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_4bf7403e402a182f4b7c,2020-12-28,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_2450ec7997067178b6b2,2020-12-28,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_1d2dd5b6d147522b5a79,2020-12-29,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_6dcaaa775b28a590c8e6,2020-12-29,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_3b891680cd7cc63ca47a,2020-12-29,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_3933d7467d02ebd82b85,2020-12-29,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_6f89fc1d06d5312af2cb,2020-12-29,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_b018372ff1869aeee7f2,2020-12-29,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_d1e9a7e9467448024602,2020-12-29,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_32c363ad613804a8ea24,2020-12-29,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_825a31fe10e9da12f593,2020-12-29,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_0f4014d1544a118f2d31,2020-12-29,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_d1a4a4cdad92e984ed80,2020-12-30,True,ADMITTED
A_PULLBACK_RECLAIM,holdout,trd_b969ac90e6439a46f851,2020-12-30,True,ADMITTED
A_PULLBACK_RECLAIM,holdout,trd_02e7d5f1291ef0e283cc,2020-12-30,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_f36aed49b3e664c9e278,2020-12-30,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_2086f5520e73abe10256,2020-12-30,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_919a97fb66d507aaffc9,2020-12-30,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_10a748a7b8b9e3c7bb4e,2020-12-31,True,ADMITTED
A_PULLBACK_RECLAIM,holdout,trd_0b7fdb4f08cafc68d470,2020-12-31,True,ADMITTED
A_PULLBACK_RECLAIM,holdout,trd_00d1d46fa959e92eaef9,2020-12-31,True,ADMITTED
A_PULLBACK_RECLAIM,holdout,trd_45948baa716fb2f83510,2020-12-31,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_3f21c42d925679860596,2020-12-31,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_643ac7f9e288a32d6fb0,2020-12-31,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_f7fd1074490561238aea,2020-12-31,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_0aee4da4fe752bbb674d,2020-12-31,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_30544636521c7c75455a,2020-12-31,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_f671264614dfdd91e631,2020-12-31,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_0e6323c798d36550fb5a,2020-12-31,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_085836ebbf06b103085d,2020-12-31,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_aa738505a50fb1a06fb0,2020-12-31,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_2efe87dfc071f8c95d87,2020-12-31,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_3ac5143dfc2fdfd6d3d3,2020-12-31,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_07910f919b5976947e21,2020-12-31,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_2c78071476afa0b2f11a,2020-12-31,False,NO_PORTFOLIO_SLOT
A_PULLBACK_RECLAIM,holdout,trd_776d21d500e972453e09,2020-12-31,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_5db58d4685e4d5152c09,2020-04-03,True,ADMITTED
B_LOCAL_BREAKOUT,discovery,trd_9da64325934bb717df14,2020-04-03,True,ADMITTED
B_LOCAL_BREAKOUT,discovery,trd_7df799ee5f1e00efef7f,2020-04-03,True,ADMITTED
B_LOCAL_BREAKOUT,discovery,trd_8feffee49a4a02ab719d,2020-04-03,True,ADMITTED
B_LOCAL_BREAKOUT,discovery,trd_398722d3c2a2138ef9ce,2020-04-03,True,ADMITTED
B_LOCAL_BREAKOUT,discovery,trd_bcdeb2b3bb12025c283c,2020-04-03,True,ADMITTED
B_LOCAL_BREAKOUT,discovery,trd_18010a8e352981cdcc24,2020-04-03,True,ADMITTED
B_LOCAL_BREAKOUT,discovery,trd_046470107647b70d38be,2020-04-03,True,ADMITTED
B_LOCAL_BREAKOUT,discovery,trd_d3695c5c4ff2125b7cb1,2020-04-03,True,ADMITTED
B_LOCAL_BREAKOUT,discovery,trd_f9a67b39c5c1c37b0d11,2020-04-03,True,ADMITTED
B_LOCAL_BREAKOUT,discovery,trd_4e1ddb3e38022a2f98fa,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_24d8a225fccb61f83a11,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_2c6b062c312c6bd10827,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_2f38f1f59b548bdf28d5,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_06d1cde951556f94b8da,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_896d1905f5b15e45bece,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_52fd961ea51556ff9c1c,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_0f8a76db3997423c0e90,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_a35bf0d3f97aea28cf06,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_547d17b94a37868eba8e,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_2f33e6e665a9b8821dd8,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_2d83edd4dd7fa9298124,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_9960a82c9a5a161a143e,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_31816c949ef3cee8abf8,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_262c1b58af70e707acad,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_91da4284905a2effa28b,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_55f0adb4abbab785973e,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_956a9c7fc06676391640,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_8c3ae1604782a0ea2bfb,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_c92c6b8e333c9971ad73,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_a771ad6e04d8e9029448,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_0367c15d4e9b62c9d77b,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_7c7276a9cd8649863c0e,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_a5d6e2990b05ab87b7ed,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_d853d7af64d128692a68,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_19e01cf84ce3414f7baa,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_f95b2ac3a4c5c9f237ae,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_61b4fcbb869e3e0a60ba,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_e9cc34355e43bfba0c3c,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_24fbddd01c767ebf4a9c,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_7c8cd052f0376bf49843,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_01b8ada4134db389283c,2020-04-03,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_092b9077ec8fb542377a,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_6386929ed1b79246142d,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_36051afa0142619b67b5,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_faf4b133298be260b7f8,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_4678f9bcc23d5d8f96bb,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_a55a7abf75daa9550de9,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_848b433b6586cca230f9,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_9430e94a28049306a360,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_b77113b450ebdd5f7711,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_55e1d91c9617b9af3426,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_cdb8db344f7508e59dd3,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_91b1225e20d5fcdbc490,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_5a70f686ef777576c20e,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_ff21e37b18d429c48cc6,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_1d42ac91c138d54db705,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_8dcec2a3d901ec0da31a,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_95c7cc7e80a667020e7d,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_e9adb0ed9b1838540979,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_8298ffe8cf8d0ffe83d2,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_3fd703763a71770d0a66,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_7884195cfa2ac5726fd4,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_bcecbb6f0cf00ac7e58f,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_64b9b0c2442c355b018a,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_ba964d528176590dcca6,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_345e79898020290b9177,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_08119c6dacb336f8aeb2,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_bae57a3a0b13dbcfa0a0,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_90de260fbc380e10bb24,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_cabe8f96d5dd499e344f,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_d41e15d1b86a8b279d79,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_754e5bbda3728cd3cdeb,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_bf5aecf0c4b29cccf067,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_60abebe90735954eafe9,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_17175bdc0fd1f812fb12,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_4517cd141d8cf6a0939c,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_c0e9d628756e44f7ce5d,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_c5bffbd632a1dcc897a0,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_d5491ab7ee89c5d48801,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_9aeae0dc2aebc4d83191,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_11fddddd65893454c525,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_a7db001e957cbd71d820,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_a4fe210d83a0b7350511,2020-04-07,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_8f75ff7cfa3688ceb143,2020-04-08,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_5f37b556976e3fe070f4,2020-04-08,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_fd02c171b17f7563b5d6,2020-04-08,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_5d45fd3ba20e329ef791,2020-04-08,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_6ae16fc677dda1f1aac5,2020-04-08,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_7c0c1d279b0151046269,2020-04-08,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_019895b166ca27b79f79,2020-04-08,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_e39bf40df5045b170475,2020-04-08,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_893b81297c60f61dfbf5,2020-04-08,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_9a5bc8c561b36e172157,2020-04-08,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_86bd0a9c5f01391497ed,2020-04-08,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_57affba4dea1093a2fc7,2020-04-08,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_11d53b628de76e18d85f,2020-04-08,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_c523ca8fae4bc483004c,2020-04-08,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_314a16df56c96ca67b0c,2020-04-08,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_84fd85f8fde2d39ab703,2020-04-08,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_bf3767c2b717ad93eb0e,2020-04-08,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_e3c7d31829dd8af62d8c,2020-04-08,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_efdf25bf5529b07e0083,2020-04-08,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_e11adb586413d168ed64,2020-04-08,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_ab10c8dfb0958b222625,2020-04-08,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_81ab4bfc73cad000262e,2020-04-08,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_82c6d33b640d4c933aee,2020-04-08,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_f4b96a27ee5b92ce68b3,2020-04-08,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_41320f125951487e10f5,2020-04-08,False,NO_PORTFOLIO_SLOT
B_LOCAL_BREAKOUT,discovery,trd_384442eb7398e47d9890,2020-04-08,False,NO_PORTFOLIO_SLOT
