scope,strategy,gap,mcb_mode,period,target,grade,mechanic,priority,year,total_return,MaxDD,CVaR5,Sharpe,average_gross,net_pnl,evidence
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,2018,0.04658228915699647,0.1352328284068708,-0.024225179906412323,0.3825175985237823,0.3907667023081915,228475.97939409036,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,2019,0.19282027112198996,0.10216596378508902,-0.018574059165359737,1.4408151912829381,0.32025334268473865,989796.2202366898,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,2020,0.2713631957337559,0.08554627539686821,-0.02615512925705473,1.5879677394785585,0.4032454475135025,1661571.5903207175,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,2021,0.25108309683852736,0.05243680098318371,-0.016317261863534906,1.9933070940370543,0.38103630367951247,1954587.9835079797,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,OGR,2018,0.24858546146974758,0.18050047382861156,-0.035186506619403264,1.1340548629959768,0.4820546175063263,1219257.5289937248,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,OGR,2019,0.6746444160216349,0.08875290502890165,-0.023467260576998685,2.6247237349232977,0.3792078530786453,4131549.158889939,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,OGR,2020,0.41718997061646634,0.08056937332753533,-0.026457183159248037,1.6033589475466314,0.3532499160614595,4278528.797250317,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,OGR,2021,0.4874989413386499,0.11445166653284788,-0.029583849788974523,1.8005378921765194,0.5089656510268704,7085366.950275235,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,2018,0.09596982548839805,0.02336500944488651,-0.008023972442439686,1.807235068848292,0.15392131415496102,470711.0849971678,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,2019,0.0962848176858715,0.05414795353572799,-0.011121318534788874,1.356262060096989,0.18098724667413688,517578.3840998225,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,2020,0.10801818405331143,0.06181769760317413,-0.01587086994654585,1.1124471424396543,0.2522242372196526,636558.8925433038,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,2021,0.07818326301771639,0.04627255001291708,-0.010330298745658785,1.3031692565267525,0.18674195385698072,510507.8180732196,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,2022,0.28337393969754765,0.16679498624366706,-0.04266916390300328,1.0357940754229182,0.8181067885872432,1876995.8382817348,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,2023,0.28364742723183745,0.16414113983013967,-0.024633817269039928,1.4742343958236008,0.7009140809112626,2411212.3895757366,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,2022,0.15573695635370477,0.13512422333179164,-0.02595734294110153,1.043077141873215,0.4633671606135979,1031561.4034747416,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,2023,0.21269116083283768,0.07077143245317641,-0.01587618460716495,1.6428894923963535,0.38357109201768913,1628215.3465480525,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,OGR,2022,0.0861695547950343,0.2724313389093911,-0.04116773527505309,0.46908732982759394,0.47155585564916147,570764.8907641172,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,OGR,2023,0.11022095524039921,0.0846232178650278,-0.021715402983845222,0.7322639175102675,0.45002254921675783,792985.4111712053,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,2022,0.056622974244852964,0.030459478326814726,-0.008603533829204073,1.1021546095149186,0.18001092517280706,375055.9671159405,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,2023,0.09404922752692757,0.05870687242737005,-0.015264794318138764,0.9542616058008292,0.2040563304894666,658231.5331982467,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,2018,0.05433662317689558,0.30048869840347103,-0.040404923404778165,0.3361365060672707,0.828322979820722,266509.29831866175,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,2019,0.15492858741520865,0.26646571955892984,-0.04831107324545702,0.6276517437484567,0.7440453549880508,801180.8759765914,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,2020,0.4764183894343337,0.1769466071777266,-0.04358302013776223,1.4950421191725427,0.865601871349679,2845395.6357684797,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,2021,1.0182685625443333,0.15609534404363357,-0.026287465029095618,3.0642497065975878,0.7364756972617632,8978957.711211532,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,2018,0.046015601572750864,0.1352316957451386,-0.02422522263712175,0.3788905961638928,0.39062318977640503,225696.50025803875,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,2019,0.1926956396420556,0.10224892898951321,-0.018574070081996637,1.4400454627328418,0.32023347066472263,988620.8611717494,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,2020,0.27134885341153514,0.08554980206996221,-0.026155384008447986,1.587899765030235,0.40326412968382497,1660410.6306912983,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,2021,0.25084976311372653,0.05262044060292537,-0.016316446041013285,1.9918003465294836,0.3810437664819942,1951488.2710721986,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,IFCGR,2018,0.17404592723464996,0.18519209543138526,-0.03516012921793778,0.8770724574008262,0.4715617221367508,853657.3535591466,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,IFCGR,2019,0.6484952860027078,0.08917585715054221,-0.02314625388051666,2.6165682116239677,0.37884260261667063,3734320.8592959,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,IFCGR,2020,0.42108681833551564,0.08077710737218413,-0.026338659655591953,1.6185439996029387,0.3574440884659817,3997276.2496541105,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,IFCGR,2021,0.3827255602455599,0.11399089909190852,-0.029504135656809042,1.5864671846422636,0.5030184817192672,5162981.812291883,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,2018,0.09541911308242401,0.023370996944909628,-0.008025917196438807,1.7973436868779367,0.15380790155018337,468009.96063001733,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,2019,0.09621103180284796,0.05418609686131437,-0.011123381101668585,1.355090065505518,0.18098425748882033,516921.8706239527,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,2020,0.1080449249544313,0.06182690647644651,-0.015872408665213496,1.1125815843397184,0.2522810170722424,636353.7028594464,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,2021,0.07798479592260588,0.046277522812527394,-0.01033188850831901,1.2999486577885415,0.18680165625672418,508934.0548999747,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,2022,0.2833724903628825,0.1667943365779606,-0.042668606868047514,1.0358061986956604,0.8181024566858074,1875571.569221368,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,ATRDR,2023,0.2836523854327564,0.16413804796976283,-0.02463334184523534,1.474261705241358,0.7009187102895299,2409434.474274466,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,2022,0.1557340721802094,0.13512534871007853,-0.02595780837613356,1.0430693994953697,0.46338183963370866,1030764.8345335918,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,MCB,2023,0.21267688440951926,0.07077003401627535,-0.015876384592816477,1.6428065521011312,0.383585332319138,1626874.9061742434,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,IFCGR,2022,0.08605966685948241,0.2724394543691362,-0.04116757224400431,0.46868234710100315,0.4716069873635943,569607.3892409382,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,IFCGR,2023,0.11023243674819216,0.0846251059440859,-0.021713715089422395,0.7323548011744727,0.4500844303906575,792390.1118005691,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,2022,0.056643187235376535,0.030482295441120355,-0.008607601931371504,1.1020341461649006,0.18010303729011462,374907.0752517497,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
COMBINED,COMBINED,IFCGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,SMV6,2023,0.09407279612634079,0.058715838393313735,-0.01526827637685483,0.9543370828307527,0.2041408712270736,657912.8425659975,ANNUAL_DIAGNOSTIC_NOT_INDEPENDENT_TEST
