scope,strategy,gap,mcb_mode,period,target,grade,mechanic,priority,CAGR,MaxDD,net_pnl,top_5_symbols_pnl,top_5_events_pnl,top_5_symbols_pnl_fraction,top_5_events_pnl_fraction,fragility_grade,best_1_day_return_contribution,best_1_day_pnl,CAGR_excluding_best_1_days,MaxDD_excluding_best_1_days,best_5_day_return_contribution,best_5_day_pnl,CAGR_excluding_best_5_days,MaxDD_excluding_best_5_days
SINGLE,OGR,OGR,independent,2022_2023,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.0585996686210672,0.1354550901252185,133826.3793711909,"{""002120.SZ"": 22132.688464655657, ""002615.SZ"": 22116.395885405713, ""300841.SZ"": 36718.37748546274, ""300953.SZ"": 30781.482158499188, ""603908.SH"": 66428.75408774649}","{""002120.SZ|2022-10-31"": 22132.688464655657, ""002615.SZ|2022-10-17"": 22116.395885405713, ""300841.SZ|2023-07-06"": 34817.53649566241, ""300953.SZ|2023-03-08"": 30781.482158499188, ""603908.SH|2022-10-19"": 66428.75408774649}",1.3314093896806605,1.3172056056529386,DESCRIPTIVE_NON_EXECUTABLE,0.0503735182695728,55436.073376779445,0.0328864074487076,0.1354550901252186,0.1912015198343433,211876.06695097,-0.0361815303603304,0.1395773958481326
SINGLE,OGR,OGR,independent,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.0855203033113713,0.1997046276121953,197856.58736336976,"{""002120.SZ"": 33755.56063194206, ""002615.SZ"": 32670.08828118496, ""300841.SZ"": 56912.52380766199, ""300953.SZ"": 47653.499660459, ""603908.SH"": 99369.22699247365}","{""002120.SZ|2022-10-31"": 33755.56063194206, ""002615.SZ|2022-10-17"": 32670.08828118496, ""300841.SZ|2023-07-06"": 54170.84541719861, ""300953.SZ|2023-03-08"": 47653.499660459, ""603908.SH|2022-10-19"": 99369.22699247365}",1.36644881515719,1.3525919179621109,DESCRIPTIVE_NON_EXECUTABLE,0.0758125149140025,82707.03938435717,0.0465471179585981,0.1997046276121953,0.2908382434727163,320534.7668831622,-0.0574942501171124,0.2056232713790657
SINGLE,OGR,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.1105812123252576,0.2616403574351282,258906.56769802072,"{""002120.SZ"": 45597.044016579515, ""002615.SZ"": 42768.97121493181, ""300841.SZ"": 78108.05498060359, ""300953.SZ"": 65325.91098466306, ""603908.SH"": 131712.9073392352}","{""002120.SZ|2022-10-31"": 45597.044016579515, ""002615.SZ|2022-10-17"": 42768.97121493181, ""300841.SZ|2023-07-06"": 74601.10847430024, ""300953.SZ|2023-03-08"": 65325.91098466306, ""603908.SH|2022-10-19"": 131712.9073392352}",1.404031159842965,1.3904859395054348,DESCRIPTIVE_NON_EXECUTABLE,0.1014154047777369,109344.33688918756,0.0581820303390843,0.2616403574351281,0.3935413674097563,429923.3587330021,-0.0809173579500054,0.2691775470439194
SINGLE,SMV6,OGR,independent,2018_2021,NATIVE,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.0595334973203016,0.0985738011857639,260255.9780863535,"{""159928.SZ"": 31447.8678968802, ""159949.SZ"": 65886.66960553598, ""510180.SH"": 30822.88494648428, ""512710.SH"": 31263.259196624043, ""512980.SH"": 30034.37510769612}","{""SMV6|2019-12-09|159949.SZ|17"": 37173.45311487998, ""SMV6|2019-12-16|159915.SZ|18"": 22662.285192448, ""SMV6|2020-12-22|159901.SZ|59"": 23707.96966666032, ""SMV6|2020-12-22|159949.SZ|56"": 28713.216490656, ""SMV6|2020-12-22|512710.SH|58"": 31263.259196624043}",0.7279565992922514,0.5514577790549273,DESCRIPTIVE_NON_EXECUTABLE,0.0398793030610242,48616.0951008515,0.0492257922312757,0.0985738011857632,0.1612935337228707,196829.54510085075,0.0183196275203347,0.1280579691240139
SINGLE,SMV6,OGR,independent,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.0250009066566707,0.0310230731465708,103816.79611045728,"{""159928.SZ"": 10995.639653820082, ""159949.SZ"": 17981.287166864087, ""159980.SZ"": 17420.65472163199, ""510180.SH"": 21221.136354921153, ""512980.SH"": 9567.60221667204}","{""SMV6|2019-02-12|510180.SH|1"": 21221.136354921153, ""SMV6|2019-08-29|159928.SZ|5"": 10995.639653820082, ""SMV6|2019-12-09|159949.SZ|21"": 17981.287166864087, ""SMV6|2019-12-17|512980.SH|26"": 9567.60221667204, ""SMV6|2020-09-02|159980.SZ|48"": 17420.65472163199}",0.7434858616883719,0.7434858616883719,DESCRIPTIVE_NON_EXECUTABLE,0.0121862855603311,12393.600000000091,0.0219017370838885,0.031023073146571,0.0500749132671276,53273.177102658665,0.0123142714452606,0.031023073146571
SINGLE,SMV6,OGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.0414826438525797,0.0514606402876633,176543.9299929794,"{""159928.SZ"": 23936.30840277205, ""159949.SZ"": 36780.85817336007, ""159980.SZ"": 20086.029678576037, ""510050.SH"": 17840.132344992682, ""510180.SH"": 27576.42691522323}","{""SMV6|2018-01-15|510050.SH|0"": 17840.132344992682, ""SMV6|2019-02-12|510180.SH|1"": 27576.42691522323, ""SMV6|2019-08-29|159928.SZ|5"": 23936.30840277205, ""SMV6|2019-12-09|159949.SZ|21"": 36780.85817336007, ""SMV6|2020-09-02|159980.SZ|48"": 20086.029678576037}",0.7149481464468557,0.7149481464468557,DESCRIPTIVE_NON_EXECUTABLE,0.0217281209204089,24009.02500000014,0.0359008758091521,0.0514606402876631,0.0879289535106873,100763.6998260303,0.0190379040546835,0.0648702308776409
SINGLE,SMV6,OGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.0574070296304149,0.0741376281715924,250169.13645115143,"{""159928.SZ"": 38549.31253465617, ""159949.SZ"": 56423.31852324813, ""510050.SH"": 26354.740703497955, ""510180.SH"": 32487.243674091314, ""512710.SH"": 24571.83958495201}","{""SMV6|2018-01-15|510050.SH|0"": 26354.740703497955, ""SMV6|2019-02-12|510180.SH|1"": 32487.243674091314, ""SMV6|2019-08-29|159928.SZ|5"": 38549.31253465617, ""SMV6|2019-12-09|159949.SZ|21"": 56423.31852324813, ""SMV6|2020-12-22|512710.SH|75"": 24571.83958495201}",0.7130634000300741,0.7130634000300741,DESCRIPTIVE_NON_EXECUTABLE,0.0301788326844603,36705.277013240615,0.049576353658661,0.0741376281715919,0.1286926410468434,155824.552013241,0.0243534058738918,0.0925282508992526
SINGLE,SMV6,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.0713236068079679,0.0941144284590829,317293.9556894256,"{""159928.SZ"": 52834.484838328186, ""159938.SZ"": 33534.049231832, ""159949.SZ"": 76089.82558409616, ""510050.SH"": 34624.455213978996, ""512710.SH"": 33699.44435885608}","{""SMV6|2018-01-15|510050.SH|0"": 34624.455213978996, ""SMV6|2019-08-29|159928.SZ|5"": 52834.484838328186, ""SMV6|2019-12-09|159949.SZ|21"": 76089.82558409616, ""SMV6|2020-06-15|159938.SZ|38"": 33534.049231832, ""SMV6|2020-12-22|512710.SH|75"": 33699.44435885608}",0.727345274276155,0.727345274276155,DESCRIPTIVE_NON_EXECUTABLE,0.0399695422529726,50978.5640371663,0.0608781866543606,0.0941144284590831,0.163493339140714,208055.86403716588,0.029100727420668,0.1212892002776312
SINGLE,SMV6,OGR,independent,2022_2023,NATIVE,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.0507125371831707,0.0827173297915171,103922.0770485734,"{""159865.SZ"": 17753.273803520045, ""159995.SZ"": 9519.823594944028, ""512760.SH"": 31161.548632400052, ""512980.SH"": 19012.635857743975, ""515170.SH"": 9172.407350624024}","{""SMV6|2022-01-04|159865.SZ|0"": 17753.273803520045, ""SMV6|2023-01-06|512980.SH|15"": 14951.576177839976, ""SMV6|2023-03-23|512760.SH|23"": 31161.548632400052, ""SMV6|2023-03-24|159995.SZ|27"": 9519.823594944028, ""SMV6|2023-03-24|512480.SH|26"": 8729.927618456015}",0.8335061394004459,0.7901704061282266,DESCRIPTIVE_NON_EXECUTABLE,0.0401111852939974,43929.09999999986,0.0302394637641327,0.0827173297915173,0.1570203313621616,174274.7000000002,-0.0274582762416241,0.1355443529083156
SINGLE,SMV6,OGR,independent,2022_2023,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.0137312025250222,0.0290718131620805,27631.765824807808,"{""159865.SZ"": 10292.490728479985, ""512760.SH"": 8317.806389600028, ""512980.SH"": 4607.2105353760135, ""515170.SH"": 2906.035639888022, ""515650.SH"": 2270.6793894720136}","{""SMV6|2022-01-04|159865.SZ|0"": 10292.490728479985, ""SMV6|2022-06-08|515170.SH|1"": 2906.035639888022, ""SMV6|2022-06-09|515650.SH|5"": 2270.6793894720136, ""SMV6|2023-01-04|512980.SH|16"": 4607.2105353760135, ""SMV6|2023-03-23|512760.SH|29"": 8317.806389600028}",1.0275934901461752,1.0275934901461752,DESCRIPTIVE_NON_EXECUTABLE,0.0109456742382509,11171.079487248093,0.0082245912905829,0.0290718131620798,0.0500416699285874,51421.135510608205,-0.0112116049486056,0.0468755350999015
SINGLE,SMV6,OGR,independent,2022_2023,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.0286964459738121,0.0514248284008523,58175.39381625503,"{""159865.SZ"": 17745.423402176035, ""159995.SZ"": 4591.067769184025, ""512760.SH"": 16994.840439968088, ""512980.SH"": 7687.472269167983, ""515650.SH"": 5384.867108032017}","{""SMV6|2022-01-04|159865.SZ|0"": 17745.423402176035, ""SMV6|2022-06-09|515650.SH|5"": 5384.867108032017, ""SMV6|2023-01-04|512980.SH|16"": 7687.472269167983, ""SMV6|2023-03-23|512760.SH|29"": 16994.840439968088, ""SMV6|2023-03-24|159995.SZ|34"": 4591.067769184025}",0.9007875589814368,0.9007875589814368,DESCRIPTIVE_NON_EXECUTABLE,0.0217199794073359,22994.649999999907,0.0176960773834604,0.0514248284008529,0.0962009511539596,101402.51673852792,-0.0191947068077903,0.08218509169266
SINGLE,SMV6,OGR,independent,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.0375551206619773,0.0740357002110285,76466.29960662872,"{""159865.SZ"": 17821.31061516804, ""159995.SZ"": 7004.544173536036, ""512760.SH"": 25801.2408124641, ""512980.SH"": 10775.980400368027, ""515650.SH"": 8253.58117497602}","{""SMV6|2022-01-04|159865.SZ|0"": 17821.31061516804, ""SMV6|2022-06-09|515650.SH|5"": 8253.58117497602, ""SMV6|2023-01-04|512980.SH|16"": 10775.980400368027, ""SMV6|2023-03-23|512760.SH|29"": 25801.2408124641, ""SMV6|2023-03-24|159995.SZ|34"": 7004.544173536036}",0.9109458354183758,0.9109458354183758,DESCRIPTIVE_NON_EXECUTABLE,0.0325854328476231,35057.19999999995,0.0210415416494669,0.0740357002110291,0.1330855592532192,144787.23170356778,-0.0284229707370875,0.1262114841577786
SINGLE,SMV6,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.0462952908897957,0.0924996452787586,94666.0173458939,"{""159865.SZ"": 17821.31061516804, ""159995.SZ"": 9457.748584544024, ""512760.SH"": 30447.726821168042, ""512980.SH"": 13731.440733392043, ""515650.SH"": 10420.997129600026}","{""SMV6|2022-01-04|159865.SZ|0"": 17821.31061516804, ""SMV6|2022-06-09|515650.SH|5"": 10420.997129600026, ""SMV6|2023-01-04|512980.SH|16"": 13731.440733392043, ""SMV6|2023-03-23|512760.SH|29"": 30447.726821168042, ""SMV6|2023-03-24|159995.SZ|34"": 9457.748584544024}",0.8649273116106607,0.8649273116106607,DESCRIPTIVE_NON_EXECUTABLE,0.0434546769027419,47331.44999999995,0.0242622084385719,0.0924996452787582,0.1693754828002787,187869.59910756792,-0.0373264053232119,0.1581063498189574
