scale,period,reason,average_cash_NAV_share,share_of_unused_cash_NAV_days,cash_currency_days,negative_interaction_days,decision_waterfall_sum,decision_count_positive,method
X1.5,DISCOVERY,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,DISCOVERY,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,DISCOVERY,SOFT_RISK_BUDGET,0.16776469995226112,0.20604386068332867,1113405800.5277228,0,328596243.3280878,246,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,DISCOVERY,FAMILY_RISK_BUDGET,6.820667789078252e-05,8.376951313953488e-05,450350.2724216032,0,450350.2724216032,1,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,VALIDATION,NO_QUALIFYING_OPPORTUNITY,0.06870774211175636,0.08390804793305918,331937967.99673676,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,VALIDATION,SINGLE_SECURITY_CAP,0.5350119131838365,0.6533733153851631,2560210002.744295,0,493627591.1879723,89,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,VALIDATION,LIQUIDITY_CAP,0.06327226026855025,0.0772700671608607,299955859.77222466,0,87037274.1663261,80,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,VALIDATION,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,VALIDATION,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,VALIDATION,SOFT_RISK_BUDGET,0.15056693471472465,0.18387705936584958,705226369.2793783,0,207912315.20224997,117,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,VALIDATION,FAMILY_RISK_BUDGET,0.0012868242930227074,0.0015715101550673586,6315181.275270928,0,1507197.8180882824,2,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2024_POST_HOC,NO_QUALIFYING_OPPORTUNITY,0.13562127876558494,0.16844814624594592,413106606.5903914,0,9724649.792411257,1,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2024_POST_HOC,SINGLE_SECURITY_CAP,0.4848054879723749,0.6021517160294677,1368758948.1567903,0,246810243.46489897,36,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2024_POST_HOC,LIQUIDITY_CAP,0.06658628390689686,0.08270336477884087,193662635.64791173,0,63319578.3130261,43,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2024_POST_HOC,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2024_POST_HOC,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2024_POST_HOC,SOFT_RISK_BUDGET,0.11809440152678713,0.14667892236582908,340624762.36348295,0,122261232.35225035,53,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2024_POST_HOC,FAMILY_RISK_BUDGET,1.4371891463064343e-05,1.785057991663365e-05,44777.840088861994,0,44777.84008885641,1,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2025_POST_HOC,NO_QUALIFYING_OPPORTUNITY,0.04780604704709333,0.06485436788686293,165144507.18933848,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2025_POST_HOC,SINGLE_SECURITY_CAP,0.39552534011705026,0.5365753393343449,1379579005.57475,0,404205320.5915464,59,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2025_POST_HOC,LIQUIDITY_CAP,0.12452470871393548,0.16893200272305398,435477060.9126427,0,101905186.10767044,53,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2025_POST_HOC,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2025_POST_HOC,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2025_POST_HOC,SOFT_RISK_BUDGET,0.16927308454181147,0.22963829005573835,584275606.8771772,0,228347251.35786155,77,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2025_POST_HOC,FAMILY_RISK_BUDGET,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2026_YTD_POST_HOC,NO_QUALIFYING_OPPORTUNITY,0.07568297386319751,0.09584333183338978,196573582.71745625,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2026_YTD_POST_HOC,SINGLE_SECURITY_CAP,0.47502184990038365,0.6015577145582008,1238025887.9359813,0,436046379.86893946,45,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2026_YTD_POST_HOC,LIQUIDITY_CAP,0.04881813515068973,0.061822263157791144,125786733.45874496,0,39798226.80859066,27,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2026_YTD_POST_HOC,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2026_YTD_POST_HOC,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2026_YTD_POST_HOC,SOFT_RISK_BUDGET,0.19013003431390452,0.2407766904506182,494172862.8496641,0,187231508.68614125,53,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2026_YTD_POST_HOC,FAMILY_RISK_BUDGET,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,FULL,NO_QUALIFYING_OPPORTUNITY,0.09034942294547962,0.11245481684954055,1784337816.7260048,0,10853536.67318439,2,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,FULL,SINGLE_SECURITY_CAP,0.48027546537738364,0.5977823403358409,9697223707.30879,0,2368386767.0123997,422,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,FULL,LIQUIDITY_CAP,0.07245446334429076,0.09018157659103922,1530449283.8934271,31,422710458.2937926,372,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,FULL,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,FULL,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,FULL,SOFT_RISK_BUDGET,0.16002040826025632,0.1991718941465155,3237705401.897425,0,1074348550.926591,546,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,FULL,FAMILY_RISK_BUDGET,0.00032890125980284107,0.0004093720770638542,6810309.387781393,0,2002325.9305987419,4,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2018,NO_QUALIFYING_OPPORTUNITY,0.08983054006469443,0.11816895798344222,117818309.25741804,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2018,SINGLE_SECURITY_CAP,0.4325700262727676,0.5690308576872637,561357880.4773047,0,121313704.80585939,41,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2018,LIQUIDITY_CAP,0.06212247040364227,0.08171995392289538,83213973.69610818,0,20563399.969892528,41,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2018,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2018,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2018,SOFT_RISK_BUDGET,0.17566425438556746,0.2310802304063988,231551175.16449153,0,58014740.540147066,63,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2018,FAMILY_RISK_BUDGET,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2019,NO_QUALIFYING_OPPORTUNITY,0.1626941633974627,0.1944761564141966,262706664.3424163,0,1128886.880773133,1,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2019,SINGLE_SECURITY_CAP,0.4849406616212889,0.5796728904814331,768797768.9318058,0,173665426.59337828,45,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2019,LIQUIDITY_CAP,0.04413912241890503,0.052761615390919545,70312336.38359106,30,26106468.137825795,39,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2019,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2019,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2019,SOFT_RISK_BUDGET,0.14453046743283862,0.17276421725356145,230751727.92838058,0,85333376.95264474,57,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2019,FAMILY_RISK_BUDGET,0.0002719881048677516,0.0003251204598891388,450350.2724216032,0,450350.2724216032,1,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2020,NO_QUALIFYING_OPPORTUNITY,0.0807693952600163,0.10024140174900391,142521874.5335825,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2020,SINGLE_SECURITY_CAP,0.4702176007346368,0.5835783624843737,834459168.0153449,0,192169993.76038283,47,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2020,LIQUIDITY_CAP,0.08218825418027681,0.10200232129771569,145379178.77464327,0,36957603.99605516,41,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2020,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2020,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2020,SOFT_RISK_BUDGET,0.1725736105827849,0.21417791446890674,297878532.4219291,0,91184963.1732151,59,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2020,FAMILY_RISK_BUDGET,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2021,NO_QUALIFYING_OPPORTUNITY,0.07826728716429952,0.09161901983354649,154528304.09866506,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2021,SINGLE_SECURITY_CAP,0.5081163793579359,0.5947967065783147,986035045.4725169,0,300548106.7394222,60,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2021,LIQUIDITY_CAP,0.0894992378655325,0.10476704567358189,176661505.24756068,1,47022720.79440578,48,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2021,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2021,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2021,SOFT_RISK_BUDGET,0.17838608153344784,0.20881722791455679,353224365.01292163,0,94063162.66208093,67,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2021,FAMILY_RISK_BUDGET,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2022,NO_QUALIFYING_OPPORTUNITY,0.0519295702853803,0.06607322187422571,116912648.32451788,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2022,SINGLE_SECURITY_CAP,0.4954393191949189,0.6303782581385456,1119848286.814427,0,274077718.1926697,56,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2022,LIQUIDITY_CAP,0.05454387636198435,0.06939956608422636,120705600.42397493,0,47137674.479757,51,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2022,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2022,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2022,SOFT_RISK_BUDGET,0.18402696605441896,0.23414895390300225,412132921.5710133,0,110192530.36846025,73,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2022,FAMILY_RISK_BUDGET,-1.530877042450016e-18,-1.9478300693051385e-18,-3.259629011154175e-09,0,-3.259629011154175e-09,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2023,NO_QUALIFYING_OPPORTUNITY,0.0854859139381324,0.10036483900603435,215025319.67221892,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2023,SINGLE_SECURITY_CAP,0.5745845071727541,0.6745916245276433,1440361715.9298685,0,219549872.9953026,33,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2023,LIQUIDITY_CAP,0.07200064417511616,0.08453244199033909,179250259.34824973,0,39899599.6865691,29,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2023,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2023,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2023,SOFT_RISK_BUDGET,0.11710690337503032,0.13748949929033083,293093447.70836496,0,97719784.8337897,44,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2023,FAMILY_RISK_BUDGET,0.002573648586045416,0.003021595185652398,6315181.275270931,0,1507197.8180882856,2,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2024,NO_QUALIFYING_OPPORTUNITY,0.13562127876558494,0.16844814624594592,413106606.5903914,0,9724649.792411257,1,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2024,SINGLE_SECURITY_CAP,0.4848054879723749,0.6021517160294677,1368758948.1567903,0,246810243.46489897,36,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2024,LIQUIDITY_CAP,0.06658628390689686,0.08270336477884087,193662635.64791173,0,63319578.3130261,43,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2024,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2024,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2024,SOFT_RISK_BUDGET,0.11809440152678713,0.14667892236582908,340624762.36348295,0,122261232.35225035,53,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2024,FAMILY_RISK_BUDGET,1.4371891463064343e-05,1.785057991663365e-05,44777.840088861994,0,44777.84008885641,1,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2025,NO_QUALIFYING_OPPORTUNITY,0.04780604704709333,0.06485436788686293,165144507.18933848,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2025,SINGLE_SECURITY_CAP,0.39552534011705026,0.5365753393343449,1379579005.57475,0,404205320.5915464,59,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2025,LIQUIDITY_CAP,0.12452470871393548,0.16893200272305398,435477060.9126427,0,101905186.10767044,53,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2025,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2025,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2025,SOFT_RISK_BUDGET,0.16927308454181147,0.22963829005573835,584275606.8771772,0,228347251.35786155,77,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2025,FAMILY_RISK_BUDGET,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2026,NO_QUALIFYING_OPPORTUNITY,0.07568297386319751,0.09584333183338978,196573582.71745625,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2026,SINGLE_SECURITY_CAP,0.47502184990038365,0.6015577145582008,1238025887.9359813,0,436046379.86893946,45,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2026,LIQUIDITY_CAP,0.04881813515068973,0.061822263157791144,125786733.45874496,0,39798226.80859066,27,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2026,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2026,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2026,SOFT_RISK_BUDGET,0.19013003431390452,0.2407766904506182,494172862.8496641,0,187231508.68614125,53,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,2026,FAMILY_RISK_BUDGET,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,DISCOVERY,NO_QUALIFYING_OPPORTUNITY,0.1294128983291425,0.16897150270505795,914210102.8054271,0,206344.3759969934,1,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,DISCOVERY,SINGLE_SECURITY_CAP,0.43161154170091226,0.5635454558831003,3084792138.1846533,0,777020298.1090076,185,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,DISCOVERY,LIQUIDITY_CAP,0.06461460561715382,0.08436583330400944,481629683.89203227,30,138239793.65727603,170,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,DISCOVERY,GROSS_CAP,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
X2,DISCOVERY,CASH_EXHAUSTED,0.0,0.0,0.0,0,0.0,0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL_WITH_CASH_PROVENANCE; ORDER_DEPENDENT_NOT_SHAPLEY
