scale,period,strategy,ratio_type,orders,p50,p95,max,missing_denominator,grade
MAX_FILL,2019,ATRDR,order_to_ADV20,124,0.0034679474903519807,0.01,0.010000000000000002,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2019,OGR,order_to_daily_amount,23,0.008490542182509688,0.015557654007519926,0.024113938888009695,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2019,OGR,order_to_ADV20,23,0.008719459351495923,0.01,0.01,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2019,SMV6,order_to_execution_window_volume,12,0.49988923349579084,0.5,0.5,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2020,ATRDR,order_to_daily_amount,153,0.003012919560983414,0.008854173820846996,0.021019281592218265,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2020,ATRDR,order_to_ADV20,153,0.005294423226609689,0.01,0.010000000000000002,1,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2020,MCB,order_to_daily_amount,3,0.004833216747235049,0.011560152209636677,0.012307589483236858,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2020,MCB,order_to_ADV20,3,0.008896433478973254,0.009834198318867877,0.009938394412189503,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2020,OGR,order_to_daily_amount,10,0.004509517416627072,0.011872756726746432,0.013563549469735632,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2020,OGR,order_to_ADV20,10,0.00529487070104196,0.01,0.01,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2020,SMV6,order_to_execution_window_volume,33,0.49993383617837767,0.5,0.5,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2021,ATRDR,order_to_daily_amount,161,0.00462490700920578,0.010666970229187375,0.021589270047551692,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2021,ATRDR,order_to_ADV20,161,0.01,0.01,0.010000000000000002,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2021,OGR,order_to_daily_amount,24,0.008028945723816194,0.019001295008248282,0.02216012171598587,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2021,OGR,order_to_ADV20,24,0.01,0.010000000000000002,0.010000000000000002,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2021,SMV6,order_to_execution_window_volume,23,0.42410714285714285,0.5,0.5,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2022,ATRDR,order_to_daily_amount,187,0.004157466908508159,0.00961555287024892,0.015984930812725395,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2022,ATRDR,order_to_ADV20,187,0.007942708545884036,0.01,0.010000000000000002,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2022,OGR,order_to_daily_amount,31,0.0043259314891315286,0.019996221946799154,0.021865814688534387,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2022,OGR,order_to_ADV20,31,0.003668114350065917,0.01,0.010000000000000004,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2022,SMV6,order_to_execution_window_volume,14,0.49989115363526737,0.5,0.5,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2023,ATRDR,order_to_daily_amount,137,0.004133671156978074,0.012909719196657782,0.017677235045098667,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2023,ATRDR,order_to_ADV20,137,0.009339187507368637,0.01,0.010000000000000002,1,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2023,MCB,order_to_daily_amount,1,0.0022509462841775424,0.0022509462841775424,0.0022509462841775424,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2023,MCB,order_to_ADV20,1,0.01,0.01,0.01,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2023,OGR,order_to_daily_amount,9,0.009214410859685827,0.027407015917347347,0.030304689308699763,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2023,OGR,order_to_ADV20,9,0.00950807877691313,0.01,0.01,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2023,SMV6,order_to_execution_window_volume,22,0.499914441288809,0.5,0.5,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2024,ATRDR,order_to_daily_amount,254,0.004019542850619054,0.012216473349750965,0.019606078934579923,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2024,ATRDR,order_to_ADV20,254,0.005737829530477969,0.01,0.010000000000000002,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2024,MCB,order_to_daily_amount,1,3.384897003469433e-05,3.384897003469433e-05,3.384897003469433e-05,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2024,MCB,order_to_ADV20,1,4.008410535753765e-05,4.008410535753765e-05,4.008410535753765e-05,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2024,OGR,order_to_daily_amount,46,0.008579263075306397,0.019288589348056405,0.024281421688196855,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2024,OGR,order_to_ADV20,46,0.01,0.01,0.010000000000000002,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2024,SMV6,order_to_execution_window_volume,21,0.4998837479655894,0.5,0.5,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2025,ATRDR,order_to_daily_amount,184,0.002583440054692109,0.009387308354666193,0.01719103094278504,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2025,ATRDR,order_to_ADV20,184,0.0047418372312802715,0.01,0.010000000000000002,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2025,OGR,order_to_daily_amount,31,0.006847374674557654,0.018817956459680815,0.026707518514739806,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2025,OGR,order_to_ADV20,31,0.003534949139009594,0.01,0.01,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2025,SMV6,order_to_execution_window_volume,75,0.49989718280896567,0.5,0.5,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2026,ATRDR,order_to_daily_amount,120,0.0029217589379016686,0.010726589134243167,0.01569580795307399,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2026,ATRDR,order_to_ADV20,120,0.0068665327865789685,0.01,0.010000000000000002,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2026,OGR,order_to_daily_amount,29,0.009016468377877429,0.020428433005281885,0.027040445364916822,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2026,OGR,order_to_ADV20,29,0.0076189552719703145,0.01,0.010000000000000002,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
MAX_FILL,2026,SMV6,order_to_execution_window_volume,19,0.499421519475511,0.5,0.5,0,DESCRIPTIVE_REGISTERED_EXECUTION_FACTS_NO_IMPACT_MODEL
