X,Y,period,strategy,requests,funded_requests,positive_R1_requests,p50_registered_limit_use,p95_registered_limit_use,max_registered_limit_use,grade
X8,0.1,2018–2021,ATRDR,2148,673,1425,0.48696332424369093,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.1,2018–2021,MCB,1064,10,1064,1.562504191649312e-16,0.6394020730336989,0.6760162032007246,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.1,2018–2021,OGR,353,186,353,0.20157656705324534,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.1,2018–2021,SMV6,165,85,165,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.1,2022–2023,ATRDR,778,334,554,0.715740971538857,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.1,2022–2023,MCB,423,1,423,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.1,2022–2023,OGR,44,42,44,0.41285567521434213,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.1,2022–2023,SMV6,38,36,38,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.1,2024,ATRDR,1529,257,759,0.5944781986810085,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.1,2024,MCB,769,2,769,0.02962370794936307,0.05260683930253798,0.055160520564001864,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.1,2024,OGR,53,48,53,1.0,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.1,2024,SMV6,24,23,24,0.9991423670668955,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.1,2025,ATRDR,415,203,325,0.4421624187849622,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.1,2025,MCB,205,0,205,,,,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.1,2025,OGR,31,31,31,0.36947580610973846,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.1,2025,SMV6,100,88,100,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.1,2026 YTD,ATRDR,237,137,182,0.6069000890389658,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.1,2026 YTD,MCB,130,0,130,,,,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.1,2026 YTD,OGR,30,29,30,0.85550596365214,1.0000000000000002,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.1,2026 YTD,SMV6,28,22,28,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.1,full,ATRDR,5107,1604,3245,0.5645610411614355,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.1,full,MCB,2591,13,2591,3.0419694626768873e-16,0.8056097219204343,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.1,full,OGR,511,336,511,0.4623410511981252,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.1,full,SMV6,355,254,355,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.15,2018–2021,ATRDR,2149,670,1426,0.4947175631536998,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.15,2018–2021,MCB,1064,7,1064,9.98309152082081e-16,0.6642136147002426,0.6892162627707539,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.15,2018–2021,OGR,353,186,353,0.24305277812818255,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.15,2018–2021,SMV6,165,90,165,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.15,2022–2023,ATRDR,778,343,554,0.6549988294339331,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.15,2022–2023,MCB,423,2,423,0.5000000000000008,0.9500000000000001,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.15,2022–2023,OGR,44,39,44,0.6489844150564866,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.15,2022–2023,SMV6,38,37,38,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.15,2024,ATRDR,1529,254,759,0.5695911480109297,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.15,2024,MCB,769,2,769,0.02997111362688065,0.0532249756501815,0.055808738097214934,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.15,2024,OGR,53,46,53,1.0,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.15,2024,SMV6,26,21,26,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.15,2025,ATRDR,415,205,325,0.4456490013995054,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.15,2025,MCB,205,0,205,,,,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.15,2025,OGR,31,31,31,0.32470858800290536,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.15,2025,SMV6,100,89,100,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.15,2026 YTD,ATRDR,237,133,182,0.7499989441603205,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.15,2026 YTD,MCB,130,0,130,,,,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.15,2026 YTD,OGR,30,29,30,0.9999999999999999,1.0000000000000002,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.15,2026 YTD,SMV6,32,22,32,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.15,full,ATRDR,5108,1605,3246,0.5646762931033039,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.15,full,MCB,2591,11,2591,0.004133489156546365,0.8446081313853769,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.15,full,OGR,511,331,511,0.4867390528160542,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.15,full,SMV6,361,259,361,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.2,2018–2021,ATRDR,2149,670,1426,0.4947175631536998,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.2,2018–2021,MCB,1064,7,1064,9.98309152082081e-16,0.6642136147002426,0.6892162627707539,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.2,2018–2021,OGR,353,186,353,0.24305277812818255,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.2,2018–2021,SMV6,165,90,165,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.2,2022–2023,ATRDR,778,343,554,0.6549988294339331,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.2,2022–2023,MCB,423,2,423,0.5000000000000008,0.9500000000000001,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.2,2022–2023,OGR,44,39,44,0.6489844150564866,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.2,2022–2023,SMV6,38,37,38,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.2,2024,ATRDR,1529,254,759,0.5695911480109297,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.2,2024,MCB,769,2,769,0.02997111362688065,0.0532249756501815,0.055808738097214934,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.2,2024,OGR,53,46,53,1.0,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.2,2024,SMV6,26,21,26,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.2,2025,ATRDR,415,205,325,0.4456490013995054,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.2,2025,MCB,205,0,205,,,,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.2,2025,OGR,31,31,31,0.32470858800290536,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.2,2025,SMV6,100,89,100,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.2,2026 YTD,ATRDR,237,133,182,0.7499989441603205,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.2,2026 YTD,MCB,130,0,130,,,,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.2,2026 YTD,OGR,30,29,30,0.9999999999999999,1.0000000000000002,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.2,2026 YTD,SMV6,32,22,32,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.2,full,ATRDR,5108,1605,3246,0.5646762931033039,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.2,full,MCB,2591,11,2591,0.004133489156546365,0.8446081313853769,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.2,full,OGR,511,331,511,0.4867390528160542,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.2,full,SMV6,361,259,361,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.3,2018–2021,ATRDR,2149,670,1426,0.4947175631536998,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.3,2018–2021,MCB,1064,7,1064,9.98309152082081e-16,0.6642136147002426,0.6892162627707539,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.3,2018–2021,OGR,353,186,353,0.24305277812818255,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.3,2018–2021,SMV6,165,90,165,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.3,2022–2023,ATRDR,778,343,554,0.6549988294339331,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.3,2022–2023,MCB,423,2,423,0.5000000000000008,0.9500000000000001,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.3,2022–2023,OGR,44,39,44,0.6489844150564866,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.3,2022–2023,SMV6,38,37,38,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.3,2024,ATRDR,1529,254,759,0.5695911480109297,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.3,2024,MCB,769,2,769,0.02997111362688065,0.0532249756501815,0.055808738097214934,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.3,2024,OGR,53,46,53,1.0,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.3,2024,SMV6,26,21,26,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.3,2025,ATRDR,415,205,325,0.4456490013995054,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.3,2025,MCB,205,0,205,,,,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.3,2025,OGR,31,31,31,0.32470858800290536,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.3,2025,SMV6,100,89,100,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.3,2026 YTD,ATRDR,237,133,182,0.7499989441603205,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.3,2026 YTD,MCB,130,0,130,,,,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.3,2026 YTD,OGR,30,29,30,0.9999999999999999,1.0000000000000002,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.3,2026 YTD,SMV6,32,22,32,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.3,full,ATRDR,5108,1605,3246,0.5646762931033039,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.3,full,MCB,2591,11,2591,0.004133489156546365,0.8446081313853769,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.3,full,OGR,511,331,511,0.4867390528160542,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X8,0.3,full,SMV6,361,259,361,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.1,2018–2021,ATRDR,2149,631,1426,0.588999876039657,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.1,2018–2021,MCB,1064,8,1064,5.989854912492484e-16,0.7815047969667089,0.8126567788026677,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.1,2018–2021,OGR,353,183,353,0.2154651355127989,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.1,2018–2021,SMV6,167,78,167,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.1,2022–2023,ATRDR,778,320,554,0.832915475396772,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.1,2022–2023,MCB,423,1,423,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.1,2022–2023,OGR,44,41,44,0.4705627367482577,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.1,2022–2023,SMV6,38,36,38,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.1,2024,ATRDR,1529,251,759,0.5912889403956875,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.1,2024,MCB,769,2,769,0.0363017142923904,0.06408276596656173,0.06716954948591411,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.1,2024,OGR,53,45,53,1.0,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.1,2024,SMV6,26,21,26,0.9994246260069045,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.1,2025,ATRDR,415,196,325,0.45232131987408136,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.1,2025,MCB,205,0,205,,,,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.1,2025,OGR,31,31,31,0.3675746955249685,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.1,2025,SMV6,96,83,96,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.1,2026 YTD,ATRDR,237,127,182,0.6920923456280608,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.1,2026 YTD,MCB,130,0,130,,,,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.1,2026 YTD,OGR,30,30,30,0.8110210980879375,1.0000000000000002,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.1,2026 YTD,SMV6,28,22,28,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.1,full,ATRDR,5108,1525,3246,0.6194912697386659,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.1,full,MCB,2591,11,2591,0.005433879098866694,0.9063283894013339,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.1,full,OGR,511,330,511,0.46949489435462066,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.1,full,SMV6,355,240,355,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.15,2018–2021,ATRDR,2148,635,1425,0.5676963711560183,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.15,2018–2021,MCB,1064,6,1064,0.21785375420867564,0.8189601655052277,0.8422085853096546,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.15,2018–2021,OGR,353,184,353,0.27247815529641617,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.15,2018–2021,SMV6,167,83,167,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.15,2022–2023,ATRDR,778,283,554,0.955099620968075,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.15,2022–2023,MCB,423,1,423,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.15,2022–2023,OGR,44,36,44,0.619370709676498,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.15,2022–2023,SMV6,38,37,38,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.15,2024,ATRDR,1529,255,759,0.5799967317463154,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.15,2024,MCB,769,2,769,0.037108465411493666,0.0654757725835193,0.06862769560263327,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.15,2024,OGR,53,46,53,1.0,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.15,2024,SMV6,26,21,26,0.8703435707777242,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.15,2025,ATRDR,415,196,325,0.4389771049951515,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.15,2025,MCB,205,1,205,2.7599443197483485e-17,2.7599443197483485e-17,2.7599443197483485e-17,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.15,2025,OGR,31,31,31,0.40770367339905134,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.15,2025,SMV6,96,84,96,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.15,2026 YTD,ATRDR,237,128,182,0.7147570329674837,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.15,2026 YTD,MCB,130,0,130,,,,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.15,2026 YTD,OGR,30,28,30,1.0,1.0000000000000002,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.15,2026 YTD,SMV6,32,22,32,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.15,full,ATRDR,5107,1497,3245,0.6409139270368035,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.15,full,MCB,2591,10,2591,0.037108465411493666,0.9289938633893444,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.15,full,OGR,511,325,511,0.4871225711099831,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.15,full,SMV6,359,247,359,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.2,2018–2021,ATRDR,2148,635,1425,0.5707564277125131,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.2,2018–2021,MCB,1064,6,1064,0.21785375420867564,0.8236937671236525,0.8471145708707883,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.2,2018–2021,OGR,353,184,353,0.2736220516693252,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.2,2018–2021,SMV6,170,86,170,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.2,2022–2023,ATRDR,778,318,554,0.8460575771369978,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.2,2022–2023,MCB,423,2,423,0.5000000000000017,0.9500000000000001,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.2,2022–2023,OGR,44,40,44,0.6146486951471857,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.2,2022–2023,SMV6,38,37,38,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.2,2024,ATRDR,1529,253,759,0.5826323670003386,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.2,2024,MCB,769,2,769,0.03724613181954793,0.0657134961151439,0.06887653659243234,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.2,2024,OGR,53,46,53,1.0,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.2,2024,SMV6,26,21,26,0.8356732097535902,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.2,2025,ATRDR,415,210,325,0.4079938031361471,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.2,2025,MCB,205,1,205,4.1399164796225236e-17,4.1399164796225236e-17,4.1399164796225236e-17,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.2,2025,OGR,31,31,31,0.40925885903102127,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.2,2025,SMV6,96,84,96,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.2,2026 YTD,ATRDR,237,138,182,0.6926467410908188,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.2,2026 YTD,MCB,130,0,130,,,,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.2,2026 YTD,OGR,30,28,30,1.0,1.0000000000000002,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.2,2026 YTD,SMV6,32,22,32,1.0,1.0,1.0,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
X10,0.2,full,ATRDR,5107,1554,3245,0.595228938399043,1.0,1.0000000000000002,REGISTERED_LIMIT_UTILIZATION; NO_ESTIMATED_IMPACT_MODEL
