trade_id,baseline_block,symbol,entry_signal_date,entry_year,support_lineage_id,neighbor_support_lineage_id,support_held,neighbor_support_held,minimum_volume_ratio,minimum_volume_location,sessions_since_minimum_volume,mfe,non_false_breakout,round_trip_return,realized_pnl,mae,false_breakout,extreme_winner,severe_loss,holding_trading_days,canonical_exit_reason,entry_industry,entry_rs_score,entry_mom20,entry_box_width,entry_minvol_location,entry_breakout_volume_ratio,index_return_20d,index_realized_vol20,breadth_composite,entry_beta60,entry_log_amount20
EXTENDED_2018_2021:300161.SZ-001,EXTENDED_2018_2021,300161.SZ,2021-12-16,2021,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.472797793251,0.282548476454,0,0.0313333333333,0,-0.0585514485514,-9670.65,-0.09,True,False,False,2,MARKET_MA20_X2,通用设备,0.580366972477,0.18565234529,0.187124463519,0.282548476454,4.15779427181,0.0324861083537,0.165180683305,0.344262295082,1.1060587131,19.2093448559
EXTENDED_2018_2021:300162.SZ-001,EXTENDED_2018_2021,300162.SZ,2021-07-14,2021,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.371759436925,0.297297297297,4,0.205562273277,1,0.023965096812,4120.961,-0.0604594921403,False,False,False,9,MARKET_MA20_X2,光学光电子,0.713707865169,0.0423940149626,0.178102189781,0.297297297297,1.84418497806,0.118878059089,0.234248597558,0.653005464481,-0.148938114512,18.5028224148
EXTENDED_2018_2021:300166.SZ-001,EXTENDED_2018_2021,300166.SZ,2021-11-19,2021,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.514316292459,0.442953020134,26,0.014137606032,0,-0.0611799763191,-11088.385,-0.0772855796418,True,False,False,12,MARKET_MA20_X2,IT服务Ⅱ,0.473026315789,0.19646799117,0.174065420561,0.442953020134,6.0705659681,0.0663646472929,0.156255048484,0.871584699454,0.865856703387,19.2097181968
EXTENDED_2018_2021:300171.SZ-001,EXTENDED_2018_2021,300171.SZ,2021-02-10,2021,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.454168534681,0.299145299145,15,0.0134989200864,0,-0.0731298938642,-9218.896,-0.0842332613391,True,False,False,4,MARKET_MA20_X2,医疗器械,0.686738351254,0.192408376963,0.159410582719,0.299145299145,2.47747647537,0.0362370845234,0.256250111862,0.120218579235,1.00671268791,18.7232592678
EXTENDED_2018_2021:300177.SZ-001,EXTENDED_2018_2021,300177.SZ,2020-10-16,2020,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.368216281015,0,7,0.0662047729022,0,-0.0205698732745,-2611.28,-0.0993071593533,True,False,False,11,MARKET_MA20_X2,军工电子Ⅱ,0.655838641189,0.198879551821,0.165258215962,0,3.02428705164,0.101519298257,0.298990663499,0.835897435897,1.20075254908,19.6926132907
EXTENDED_2018_2021:300184.SZ-001,EXTENDED_2018_2021,300184.SZ,2021-10-15,2021,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.324818616952,0.136842105263,5,0.0628571428571,0,-0.141718281718,-25719.218,-0.147142857143,True,False,True,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,其他电子Ⅱ,0.870975056689,0.150326797386,0.168439716312,0.136842105263,3.80029599211,-0.0218811641435,0.210995408082,0.016393442623,0.833620781642,19.2661630857
EXTENDED_2018_2021:300188.SZ-001,EXTENDED_2018_2021,300188.SZ,2018-08-29,2018,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.477481094301,0.142307692308,28,0,0,-0.034659885569,-3339.35,-0.0394805194805,True,False,False,2,MARKET_MA20_X2,软件开发,0.875862068966,0.0957507082153,0.16,0.142307692308,1.3638685324,-0.0366561351821,0.284967376997,,1.41103673692,19.542696225
EXTENDED_2018_2021:300194.SZ-001,EXTENDED_2018_2021,300194.SZ,2020-09-02,2020,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.3474355631,0.296296296296,6,0.0833333333333,0,-0.115070301974,-15574.099,-0.125757575758,True,False,True,6,SET_REMOVAL,化学制药,0.391348088531,0.0395569620253,0.145421903052,0.296296296296,2.27302945103,0.0112142938425,0.261680769657,0.738461538462,0.899769215074,19.3915773895
EXTENDED_2018_2021:300212.SZ-001,EXTENDED_2018_2021,300212.SZ,2019-02-25,2019,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.541448510502,0.0415335463259,12,0.304347826087,1,0.172851145429,18588.314,-0.0223848471804,False,False,False,22,MARKET_MA20_X2,IT服务Ⅱ,0.203144654088,0.116346153846,0.184971098266,0.0415335463259,2.74818287895,0.172573927543,0.320418093019,0.915766306523,1.05999621796,18.7162517365
EXTENDED_2018_2021:300226.SZ-001,EXTENDED_2018_2021,300226.SZ,2020-06-17,2020,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.516728745735,0.474736842105,8,0.268504267525,1,0.0696369532245,7971.088,-0.00769553658878,False,False,False,26,MARKET_MA20_X2,软件开发,0.454948805461,0.0185185185185,0.152997275204,0.474736842105,1.25255954143,0.0753449653433,0.216109256718,0.748717948718,1.19128243214,18.8059881468
EXTENDED_2018_2021:300227.SZ-001,EXTENDED_2018_2021,300227.SZ,2020-06-08,2020,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.474071446813,0.0651670297308,7,0.0398706896552,0,-0.0615875369958,-7520.7,-0.0883620689655,True,False,False,4,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,自动化设备,0.5795221843,0.0266950440863,0.151086510865,0.0651289009498,1.01614662456,0.0291259181235,0.225920001798,0.348717948718,0.890393366092,18.8646529485
EXTENDED_2018_2021:300232.SZ-001,EXTENDED_2018_2021,300232.SZ,2019-12-16,2019,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.358215304266,0,11,0.250764525994,1,0.00828371508173,992.403,-0.0163098878695,False,False,False,28,MARKET_EMERGENCY_X0.96,光学光电子,0.467204301075,0.19830713422,0.159547738693,0,5.94439816173,0.0601479237719,0.177153113018,0.901694010938,1.11011955703,18.7361595044
EXTENDED_2018_2021:300241.SZ-001,EXTENDED_2018_2021,300241.SZ,2021-06-30,2021,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.39562986765,0.147727272727,26,0.937584803256,1,0.59822075437,95109.819,-0.0325644504749,False,True,False,19,MARKET_MA20_X2,光学光电子,0.59522673031,0.155172413793,0.148692810458,0.147727272727,2.30723707947,0.0743377730924,0.217052873431,0.530054644809,0.727137510841,18.5744329896
EXTENDED_2018_2021:300251.SZ-001,EXTENDED_2018_2021,300251.SZ,2019-11-14,2019,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.27481894873,0.0441176470588,15,0.0459770114943,1,0.0272016384869,3153.018,-0.00417972831766,False,False,False,2,MARKET_MA20_X2,影视院线,0.685784313725,0.145411203814,0.167076167076,0.0441176470588,1.29525354932,0.000967928885041,0.178446116367,0.140989729225,0.529385127342,19.0322544959
EXTENDED_2018_2021:300251.SZ-002,EXTENDED_2018_2021,300251.SZ,2021-11-24,2021,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.509630470239,0.0869565217391,29,0.0340586565752,1,0.0121915998693,2163,-0.0567644276254,False,False,False,9,MARKET_MA20_X2,影视院线,0.480824742268,0.175946547884,0.128062360802,0.0869565217391,1.89943149396,0.0823517054839,0.158919815014,0.939890710383,0.454435407525,19.0263592012
EXTENDED_2018_2021:300271.SZ-001,EXTENDED_2018_2021,300271.SZ,2019-02-11,2019,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.435539908984,0.0909090909091,7,0.449367088608,1,0.305790038971,29501.516,-0.00506329113924,False,False,False,32,MARKET_MA20_X2,IT服务Ⅱ,0.598958333333,0.0279765777489,0.131899641577,0.0909090909091,0.962597931557,0.00886533010095,0.225964642545,,1.05812164458,18.6868890571
EXTENDED_2018_2021:300271.SZ-002,EXTENDED_2018_2021,300271.SZ,2019-10-28,2019,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.326972563931,0.00431034482759,2,0.0144104803493,0,-0.042784687964,-5293.133,-0.0580786026201,True,False,False,11,MARKET_MA20_X2,IT服务Ⅱ,0.556768558952,0.0749652938454,0.143718592965,0.00431034482759,4.89944162433,-0.0025504835569,0.230959265707,0.257036147792,1.34499887755,19.1645065569
EXTENDED_2018_2021:300271.SZ-003,EXTENDED_2018_2021,300271.SZ,2019-11-19,2019,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.370095707627,0.00347222222222,18,0.0487804878049,0,-0.0253994976477,-3021.927,-0.0374264087468,True,False,False,4,MARKET_MA20_X2,IT服务Ⅱ,0.635643564356,0.163414634146,0.140900195695,0.00347222222222,1.16107228279,0.0194639037507,0.194110950797,0.295518207283,1.19596517564,19.1053214893
EXTENDED_2018_2021:300271.SZ-004,EXTENDED_2018_2021,300271.SZ,2019-12-05,2019,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.387868863236,0.342028985507,15,0.220449897751,1,0.0996407981876,11483.017,-0.00858895705521,False,False,False,35,MARKET_EMERGENCY_X0.96,IT服务Ⅱ,0.707428571429,0.0733624454148,0.190313111546,0.342028985507,1.54186199058,-0.0097708609575,0.182773715294,0.232759770575,1.18683284042,18.981781475
EXTENDED_2018_2021:300271.SZ-005,EXTENDED_2018_2021,300271.SZ,2020-12-04,2020,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.527154196523,0,29,0.0109392682007,0,-0.0215740502425,-2690.75,-0.0392304790645,True,False,False,4,MARKET_MA20_X2,IT服务Ⅱ,0.607783018868,0.103820598007,0.157941047074,0,0.959244069008,-0.019617428295,0.217429604901,0.187179487179,0.652739514355,19.3256686902
EXTENDED_2018_2021:300274.SZ-001,EXTENDED_2018_2021,300274.SZ,2019-04-17,2019,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.569689544057,0.154929577465,12,0.0939907550077,0,-0.0552323813172,-6673.989,-0.057781201849,True,False,False,7,SET_REMOVAL,光伏设备,0.66439628483,0.0793388429752,0.1875,0.154929577465,1.7466075271,0.0269369124033,0.266682908689,0.298319327731,1.02816996012,19.8788328755
EXTENDED_2018_2021:300284.SZ-001,EXTENDED_2018_2021,300284.SZ,2020-08-10,2020,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.337145085774,0,29,0.00898876404494,0,-0.0210609615104,-2739.398,-0.0438202247191,True,False,False,2,MARKET_MA20_X2,工程咨询服务Ⅱ,0.370535714286,0.0684769775679,0.187671232877,0,3.21653344158,-0.0395215061655,0.390981291679,0.241025641026,0.666781138208,18.6916348265
EXTENDED_2018_2021:300285.SZ-001,EXTENDED_2018_2021,300285.SZ,2020-12-21,2020,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.504615840659,0.273214285714,16,0.0682222222222,0,-0.0241758241758,-3049.2,-0.0335555555556,True,False,False,6,MARKET_MA20_X2,电子化学品Ⅱ,0.783707865169,0.165432729129,0.195623165199,0.273214285714,1.73251114496,0.0162009141024,0.185626076521,0.305128205128,1.16427858349,19.6687120975
EXTENDED_2018_2021:300287.SZ-001,EXTENDED_2018_2021,300287.SZ,2021-04-26,2021,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.459455151429,0.232558139535,9,0.113157894737,1,0.09087708048,11540.468,-0.0526315789474,False,False,False,7,MARKET_MA20_X2,IT服务Ⅱ,0.483984375,0.0878186968839,0.13880126183,0.232558139535,4.52772847868,0.0526193363609,0.177093328341,0.48087431694,0.330826077709,18.898293743
EXTENDED_2018_2021:300288.SZ-001,EXTENDED_2018_2021,300288.SZ,2021-12-14,2021,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.456959642739,0.25748502994,10,0.0211800302572,0,-0.0488029368513,-8137.332,-0.054462934947,True,False,False,4,MARKET_MA20_X2,IT服务Ⅱ,0.610073260073,0.0300230946882,0.17610619469,0.25748502994,1.312188261,0.0344876927577,0.171859858666,0.368852459016,0.531928152609,18.8631643854
EXTENDED_2018_2021:300303.SZ-001,EXTENDED_2018_2021,300303.SZ,2019-12-10,2019,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.437471823455,0.0588235294118,5,0.67264573991,1,0.335212973528,39013.181,-0.0156950672646,False,False,False,33,MARKET_EMERGENCY_X0.96,光学光电子,0.613218390805,0.128272251309,0.0913978494624,0.0588235294118,4.00831268098,0.0359453586382,0.163961948591,0.68887555022,1.10848324988,18.5153109652
EXTENDED_2018_2021:300308.SZ-001,EXTENDED_2018_2021,300308.SZ,2019-12-12,2019,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.561501646285,0.480769230769,9,0.192916666667,1,0.00744489885115,858.51,-0.015625,False,False,False,30,MARKET_EMERGENCY_X0.96,通信设备,0.607222222222,0.11916607439,0.134,0.480769230769,2.89499625472,0.018392568806,0.16428292393,0.574296385221,1.22928646734,19.5171710235
EXTENDED_2018_2021:300308.SZ-002,EXTENDED_2018_2021,300308.SZ,2020-12-21,2020,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.61797339371,0.330065359477,22,0.00636363636364,0,-0.110508037417,-13993.246,-0.108727272727,True,False,True,4,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,通信设备,0.560674157303,0.136813867107,0.153911205074,0.330065359477,1.25961839185,0.0162009141024,0.185626076521,0.305128205128,0.763929640462,19.5609605756
EXTENDED_2018_2021:300310.SZ-001,EXTENDED_2018_2021,300310.SZ,2020-09-01,2020,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.392092627833,0.313953488372,6,0.285271317829,1,-0.0365877601394,-5202.159,-0.0728682170543,False,False,False,7,SET_REMOVAL,通信服务,0.317107942974,0.0756578947368,0.189435336976,0.313953488372,2.12857728074,0.00538757485145,0.257882867484,0.471794871795,0.862178774822,19.0617335909
EXTENDED_2018_2021:300316.SZ-001,EXTENDED_2018_2021,300316.SZ,2019-08-01,2019,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.450502253251,0.164473684211,16,0.0633204633205,0,-0.0135578707007,-1564.175,-0.011583011583,True,False,False,2,MARKET_MA20_X2,光伏设备,0.528901734104,0.0602409638554,0.130808950086,0.164473684211,1.2925443779,-0.00219450020849,0.202944348317,0.290516206483,1.11790776962,18.8356396554
EXTENDED_2018_2021:300323.SZ-001,EXTENDED_2018_2021,300323.SZ,2021-11-22,2021,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.537375989313,0.0172413793103,16,0.0204390613172,0,-0.0778458355876,-13683.866,-0.102952308857,True,False,False,11,MARKET_MA20_X2,光学光电子,0.524411134904,0.116625310174,0.155730533683,0.0172413793103,2.25628267697,0.0733385894443,0.164745672399,0.931693989071,0.995665473972,19.1885789487
EXTENDED_2018_2021:300324.SZ-001,EXTENDED_2018_2021,300324.SZ,2018-03-19,2018,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.299632029394,0.183745583039,24,0.0619883040936,0,-0.0148377937852,-1473.084,-0.0374269005848,True,False,False,4,MARKET_EMERGENCY_X0.96,计算机设备,0.569523809524,0.085464753587,0.195172413793,0.183745583039,1.35928457534,0.123622984899,0.20368412464,,0.898409178962,19.3800737206
EXTENDED_2018_2021:300327.SZ-001,EXTENDED_2018_2021,300327.SZ,2020-11-09,2020,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.511501817971,0.0736842105263,11,0.0305206463196,0,-0.0851861654632,-10639.136,-0.0895101308028,True,False,False,3,MARKET_MA20_X2,半导体,0.488043478261,0.0825613079019,0.171775223499,0.0736842105263,3.57268619766,0.0061351110545,0.249525216324,0.266666666667,1.25352625305,19.4739325586
EXTENDED_2018_2021:300347.SZ-001,EXTENDED_2018_2021,300347.SZ,2020-12-04,2020,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.566329291115,0.0368932038835,4,0.107282693814,1,0.0847508012739,9750.15,-0.00477682067345,False,False,False,4,MARKET_MA20_X2,医疗服务,0.809669811321,0.0586319218241,0.192628264493,0.0368932038835,1.38483805732,-0.019617428295,0.217429604901,0.187179487179,0.757316813395,20.3804988085
EXTENDED_2018_2021:300348.SZ-001,EXTENDED_2018_2021,300348.SZ,2021-04-16,2021,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.447614912208,0.19696969697,17,0.0736292428198,0,-0.0692500901578,-8888.819,-0.0746736292428,True,False,False,10,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,软件开发,0.522924901186,0.130306603774,0.12987804878,0.19696969697,2.71237113698,0.00885909141024,0.194426349152,0.327868852459,0.682765267368,19.1585464192
EXTENDED_2018_2021:300349.SZ-001,EXTENDED_2018_2021,300349.SZ,2019-04-12,2019,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.418056433456,0,9,0.00947051226862,0,-0.0763163507006,-9400.958,-0.0873869995695,True,False,False,7,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,通用设备,0.579623824451,0.0432604735883,0.169246646027,0,1.38669567273,0.0422724938715,0.260365214055,0.163932239562,0.87360484371,18.8811362904
EXTENDED_2018_2021:300349.SZ-002,EXTENDED_2018_2021,300349.SZ,2020-02-24,2020,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.578056060667,0.370503597122,9,0.0210526315789,0,-0.110658318214,-14009.174,-0.109356725146,True,False,True,13,MARKET_MA20_X2,通用设备,0.287080103359,0.0186371578334,0.191065292096,0.370503597122,2.2693421254,0.147894106524,0.440126710272,0.894871794872,0.946170686579,18.7191395449
EXTENDED_2018_2021:300353.SZ-001,EXTENDED_2018_2021,300353.SZ,2021-11-17,2021,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.336617744846,0.217391304348,24,0.0265151515152,0,-0.0838677820214,-15632.133,-0.108901515152,True,False,False,14,MARKET_MA20_X2,通信设备,0.651901565996,0.21412803532,0.184633027523,0.217391304348,6.53766794085,0.0604845301996,0.14785452596,0.871584699454,1.2548101466,18.7837306165
EXTENDED_2018_2021:300357.SZ-001,EXTENDED_2018_2021,300357.SZ,2019-08-26,2019,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.400744039508,0.285714285714,17,0.108635097493,1,0.0571840728962,6776.22,-0.0389972144847,False,False,False,22,MARKET_MA20_X2,生物制品,0.685789473684,0.121193092622,0.168535620053,0.285714285714,1.45289872521,0.011959397659,0.209709149659,0.575563558757,0.704210153793,18.6300620203
EXTENDED_2018_2021:300357.SZ-002,EXTENDED_2018_2021,300357.SZ,2020-07-31,2020,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.620559192556,0.179148311307,23,0.00566994926888,0,-0.0731329572969,-9786.849,-0.0898239331543,True,False,False,8,MARKET_MA20_X2,生物制品,0.622384937238,0.113771466314,0.169579172611,0.179148311307,1.04210735866,0.122473985942,0.428862056211,0.405128205128,0.638117533747,19.8431053388
EXTENDED_2018_2021:300377.SZ-001,EXTENDED_2018_2021,300377.SZ,2019-10-28,2019,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.401184964843,0.0444444444444,13,0.0505576208178,0,-0.139004013066,-19015.563,-0.155390334572,True,False,True,10,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,软件开发,0.554585152838,0.0645682001614,0.198156682028,0.0444444444444,0.491224819721,-0.0025504835569,0.230959265707,0.257036147792,1.86045929274,19.3961686057
EXTENDED_2018_2021:300383.SZ-001,EXTENDED_2018_2021,300383.SZ,2019-07-24,2019,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.519806210952,0.488372093023,10,0.0597738287561,0,-0.0154336777923,-1778.718,-0.0134625740442,True,False,False,8,MARKET_MA20_X2,通信服务,0.6945,0.125752105897,0.197238658777,0.488372093023,1.30428747333,0.00160547097615,0.253238777625,0.0928371348539,1.18406496158,19.4946587935
EXTENDED_2018_2021:300390.SZ-001,EXTENDED_2018_2021,300390.SZ,2020-12-07,2020,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.542309017239,0.498084291188,14,0.0973684210526,1,0.0310936431989,3843.905,-0.0168421052632,False,False,False,3,MARKET_MA20_X2,电池,0.798564593301,0.117543859649,0.183277591973,0.498084291188,3.75556261307,-0.0511835162251,0.181061643267,0.0794871794872,0.83167640087,19.2862592782
EXTENDED_2018_2021:300390.SZ-002,EXTENDED_2018_2021,300390.SZ,2021-05-28,2021,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.510741199331,0.271137026239,11,1.21379897785,1,0.685762764857,84618.51,-0.00624645088018,False,True,False,41,MARKET_MA20_X2,电池,0.762925170068,0.178049609242,0.16648531012,0.271137026239,2.88138357096,0.0707175235259,0.188531435036,0.715846994536,1.01903180662,19.899981092
EXTENDED_2018_2021:300393.SZ-001,EXTENDED_2018_2021,300393.SZ,2020-06-16,2020,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.458409360003,0.0654761904762,11,0.0132530120482,0,-0.210868062687,-25402.505,-0.215662650602,True,False,True,5,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,光伏设备,0.431986531987,0.086004350979,0.12962962963,0.0654761904762,2.63668615376,0.0595004498558,0.223225135427,0.646153846154,0.588473726307,18.5262767815
EXTENDED_2018_2021:300394.SZ-001,EXTENDED_2018_2021,300394.SZ,2020-06-18,2020,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.467437162831,0.272849491221,6,0.376604327099,1,0.228448930921,27450.204,-0.0207187385405,False,False,False,25,MARKET_MA20_X2,通信设备,0.636949152542,0.182447038478,0.167699115044,0.274348422497,2.42298738995,0.0882209206392,0.208134670635,0.85641025641,1.07286392491,18.7903313753
EXTENDED_2018_2021:300394.SZ-002,EXTENDED_2018_2021,300394.SZ,2021-05-27,2021,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.367394299391,0,28,0.0948515274514,0,-0.0047568325714,-579.514,-0.0370006408887,True,False,False,23,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,通信设备,0.320344827586,0.0249071444177,0.189014956163,0,1.72856799823,0.0710300218821,0.188483733464,0.781420765027,0.846929739403,18.7811791059
EXTENDED_2018_2021:300396.SZ-001,EXTENDED_2018_2021,300396.SZ,2020-05-14,2020,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.3770077804,0.134426229508,7,0.0265486725664,1,0.00111525642499,128.673,-0.0398230088496,False,False,False,7,MARKET_MA20_X2,医疗器械,0.744027303754,0.189289501591,0.166666666667,0.134426229508,1.10278636385,0.0769600675859,0.194073012894,0.871794871795,0.883003566485,18.4488380156
EXTENDED_2018_2021:300398.SZ-001,EXTENDED_2018_2021,300398.SZ,2019-08-01,2019,L_SUPPORT_HELD,L_SUPPORT_HELD,1,1,0.258942752519,0,23,0.0370629370629,0,-0.0320078522876,-3711.177,-0.0300699300699,True,False,False,2,MARKET_MA20_X2,电子化学品Ⅱ,0.52774566474,0.117288651942,0.165189363417,0,1.41495508884,-0.00219450020849,0.202944348317,0.290516206483,1.07090885658,19.089935923
EXTENDED_2018_2021:300401.SZ-001,EXTENDED_2018_2021,300401.SZ,2021-08-12,2021,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.466492781952,0.18115942029,25,0.0238907849829,1,0.0218450491488,3908.27,-0.0204778156997,False,False,False,2,MARKET_MA20_X2,化学制药,0.313453815261,0.122213681783,0.110754414125,0.18115942029,3.88444260745,0.00687851985465,0.308081926667,0.66393442623,0.219597725242,18.5737395549
EXTENDED_2018_2021:300406.SZ-001,EXTENDED_2018_2021,300406.SZ,2020-12-25,2020,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.233004951893,0.0522388059702,20,0.0612331081081,1,0.0473120629371,5943.791,-0.00971283783784,False,False,False,2,MARKET_MA20_X2,医疗器械,0.698826979472,0.151202749141,0.146912350598,0.0522388059701,1.84505066869,0.0211658016906,0.20554431132,0.202564102564,0.247507712985,18.7193837434
EXTENDED_2018_2021:300408.SZ-001,EXTENDED_2018_2021,300408.SZ,2020-02-18,2020,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.377885843681,0.350125944584,27,0.107692307692,1,-0.0524932298568,-6652.814,-0.104536489152,False,False,False,15,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,元件,0.563888888889,0.111257117827,0.190043082815,0.350125944584,1.37044949295,0.0914122313034,0.427929841908,0.676923076923,0.9426869984,19.779367547
EXTENDED_2018_2021:300408.SZ-002,EXTENDED_2018_2021,300408.SZ,2020-10-12,2020,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.573759127205,0.371848739496,6,0.0482469283788,0,-0.00283869579612,-374.429,-0.138747377884,True,False,False,15,MARKET_MA20_X2,元件,0.711302681992,0.134648667359,0.183996907615,0.371848739496,2.36107866525,0.00980645283322,0.399265434751,0.364102564103,0.891305381729,19.7072412346
EXTENDED_2018_2021:300408.SZ-003,EXTENDED_2018_2021,300408.SZ,2020-12-04,2020,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.446254924446,0.409523809524,4,0.0179710144928,0,-0.00344438170525,-428.22,-0.0217391304348,True,False,False,4,MARKET_MA20_X2,元件,0.799764150943,0.00146412884334,0.180248618785,0.409523809524,0.640834368593,-0.019617428295,0.217429604901,0.187179487179,0.880503901826,20.1893520618
EXTENDED_2018_2021:300408.SZ-004,EXTENDED_2018_2021,300408.SZ,2020-12-21,2020,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.499709076432,0.189024390244,15,0.0441216771718,0,-0.00309200254391,-383.996,-0.0326116744314,True,False,False,6,MARKET_MA20_X2,元件,0.82106741573,0.141512394101,0.127296165002,0.189024390244,1.63018270312,0.0162009141024,0.185626076521,0.305128205128,0.96814310922,19.9883455587
EXTENDED_2018_2021:300409.SZ-001,EXTENDED_2018_2021,300409.SZ,2020-10-28,2020,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.316723314705,0.169082125604,14,0.0907811400422,1,0.0675320457164,7972.897,-0.0323715693174,False,False,False,3,MARKET_MA20_X2,电池,0.514154786151,0.0942136498516,0.167747163695,0.169082125604,2.6930385244,0.0441471240578,0.298865707979,0.566666666667,1.12364860537,19.2815380732
EXTENDED_2018_2021:300413.SZ-001,EXTENDED_2018_2021,300413.SZ,2019-08-23,2019,L_SUPPORT_BROKEN,L_SUPPORT_BROKEN,0,0,0.482768492288,0.0759753593429,10,0.222865412446,1,0.129966993932,14563.314,-0.0176073323685,False,False,False,23,MARKET_MA20_X2,数字媒体,0.358947368421,0.110434322034,0.141336971351,0.0759753593429,0.764125290534,0.022508194941,0.207336279248,0.669467787115,0.889098061249,18.7898969303
EXTENDED_2018_2021:300418.SZ-001,EXTENDED_2018_2021,300418.SZ,2019-12-12,2019,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.382889545883,0,29,0.341558441558,1,0.270465840697,32113.387,-0.0227272727273,False,False,False,30,MARKET_EMERGENCY_X0.96,数字媒体,0.549444444444,0.0359809911745,0.143501126972,0,0.933311265017,0.018392568806,0.16428292393,0.574296385221,1.37480434239,20.0089681755
EXTENDED_2018_2021:300422.SZ-001,EXTENDED_2018_2021,300422.SZ,2019-04-24,2019,L_SUPPORT_BROKEN,L_SUPPORT_HELD,0,1,0.473155950191,0,17,0.00235478806907,0,-0.0889510803169,-10549.641,-0.0910518053375,True,False,False,2,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,环境治理,0.354140127389,0.146428571429,0.144394618834,0,2.0319297897,0.0551868292455,0.257655409441,0.284513805522,0.900829671105,18.4555325448
