trade_id,baseline_block,symbol,entry_signal_date,entry_execution_date,entry_year,lineage_id,neighbor_lineage_id,lineage_strength,base_high,acceptance_high,mfe,mae,opportunity20,false_breakout,non_false_breakout,round_trip_return,realized_pnl,extreme_winner,severe_loss,holding_trading_days,canonical_exit_reason,entry_industry,entry_rs_score,entry_mom20,entry_box_width,entry_minvol_location,entry_breakout_volume_ratio,index_return_20d,index_realized_vol20,breadth_composite,entry_beta60,entry_log_amount20
EXTENDED_2018_2021:300383.SZ-001,EXTENDED_2018_2021,300383.SZ,2019-07-24,2019-07-25,2019,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH,1,0,1,0.0597738287561,-0.0134625740442,False,True,0,-0.0154336777923,-1778.718,False,False,8,MARKET_MA20_X2,通信服务,0.6945,0.125752105897,0.197238658777,0.488372093023,1.30428747333,0.00160547097615,0.253238777625,0.0928371348539,1.18406496158,19.4946587935
EXTENDED_2018_2021:300390.SZ-001,EXTENDED_2018_2021,300390.SZ,2020-12-07,2020-12-08,2020,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,2,1,1,0.0973684210526,-0.0168421052632,False,False,1,0.0310936431989,3843.905,False,False,3,MARKET_MA20_X2,电池,0.798564593301,0.117543859649,0.183277591973,0.498084291188,3.75556261307,-0.0511835162251,0.181061643267,0.0794871794872,0.83167640087,19.2862592782
EXTENDED_2018_2021:300390.SZ-002,EXTENDED_2018_2021,300390.SZ,2021-05-28,2021-05-31,2021,L01_BASE_LOW_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,1,0,1,1.21379897785,-0.00624645088018,True,False,1,0.685762764857,84618.51,True,False,41,MARKET_MA20_X2,电池,0.762925170068,0.178049609242,0.16648531012,0.271137026239,2.88138357096,0.0707175235259,0.188531435036,0.715846994536,1.01903180662,19.899981092
EXTENDED_2018_2021:300393.SZ-001,EXTENDED_2018_2021,300393.SZ,2020-06-16,2020-06-17,2020,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH,1,0,1,0.0132530120482,-0.215662650602,False,True,0,-0.210868062687,-25402.505,False,True,5,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,光伏设备,0.431986531987,0.086004350979,0.12962962963,0.0654761904762,2.63668615376,0.0595004498558,0.223225135427,0.646153846154,0.588473726307,18.5262767815
EXTENDED_2018_2021:300394.SZ-001,EXTENDED_2018_2021,300394.SZ,2020-06-18,2020-06-19,2020,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH,1,0,1,0.376604327099,-0.0207187385405,True,False,1,0.228448930921,27450.204,False,False,25,MARKET_MA20_X2,通信设备,0.636949152542,0.182447038478,0.167699115044,0.274348422497,2.42298738995,0.0882209206392,0.208134670635,0.85641025641,1.07286392491,18.7903313753
EXTENDED_2018_2021:300394.SZ-002,EXTENDED_2018_2021,300394.SZ,2021-05-27,2021-05-28,2021,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,2,1,1,0.0948515274514,-0.0370006408887,False,True,0,-0.0047568325714,-579.514,False,False,23,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,通信设备,0.320344827586,0.0249071444177,0.189014956163,0,1.72856799823,0.0710300218821,0.188483733464,0.781420765027,0.846929739403,18.7811791059
EXTENDED_2018_2021:300396.SZ-001,EXTENDED_2018_2021,300396.SZ,2020-05-14,2020-05-15,2020,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH,1,0,1,0.0265486725664,-0.0398230088496,False,False,1,0.00111525642499,128.673,False,False,7,MARKET_MA20_X2,医疗器械,0.744027303754,0.189289501591,0.166666666667,0.134426229508,1.10278636385,0.0769600675859,0.194073012894,0.871794871795,0.883003566485,18.4488380156
EXTENDED_2018_2021:300398.SZ-001,EXTENDED_2018_2021,300398.SZ,2019-08-01,2019-08-02,2019,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,2,1,1,0.0370629370629,-0.0300699300699,False,True,0,-0.0320078522876,-3711.177,False,False,2,MARKET_MA20_X2,电子化学品Ⅱ,0.52774566474,0.117288651942,0.165189363417,0,1.41495508884,-0.00219450020849,0.202944348317,0.290516206483,1.07090885658,19.089935923
EXTENDED_2018_2021:300401.SZ-001,EXTENDED_2018_2021,300401.SZ,2021-08-12,2021-08-13,2021,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,2,1,1,0.0238907849829,-0.0204778156997,False,False,1,0.0218450491488,3908.27,False,False,2,MARKET_MA20_X2,化学制药,0.313453815261,0.122213681783,0.110754414125,0.18115942029,3.88444260745,0.00687851985465,0.308081926667,0.66393442623,0.219597725242,18.5737395549
EXTENDED_2018_2021:300406.SZ-001,EXTENDED_2018_2021,300406.SZ,2020-12-25,2020-12-28,2020,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,2,1,1,0.0612331081081,-0.00971283783784,False,False,1,0.0473120629371,5943.791,False,False,2,MARKET_MA20_X2,医疗器械,0.698826979472,0.151202749141,0.146912350598,0.0522388059701,1.84505066869,0.0211658016906,0.20554431132,0.202564102564,0.247507712985,18.7193837434
EXTENDED_2018_2021:300408.SZ-001,EXTENDED_2018_2021,300408.SZ,2020-02-18,2020-02-19,2020,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW,0,0,0,0.107692307692,-0.104536489152,False,False,1,-0.0524932298568,-6652.814,False,False,15,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,元件,0.563888888889,0.111257117827,0.190043082815,0.350125944584,1.37044949295,0.0914122313034,0.427929841908,0.676923076923,0.9426869984,19.779367547
EXTENDED_2018_2021:300408.SZ-002,EXTENDED_2018_2021,300408.SZ,2020-10-12,2020-10-13,2020,L01_BASE_LOW_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,1,0,1,0.0482469283788,-0.138747377884,False,True,0,-0.00283869579612,-374.429,False,False,15,MARKET_MA20_X2,元件,0.711302681992,0.134648667359,0.183996907615,0.371848739496,2.36107866525,0.00980645283322,0.399265434751,0.364102564103,0.891305381729,19.7072412346
EXTENDED_2018_2021:300408.SZ-003,EXTENDED_2018_2021,300408.SZ,2020-12-04,2020-12-07,2020,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW,1,1,0,0.0179710144928,-0.0217391304348,False,True,0,-0.00344438170525,-428.22,False,False,4,MARKET_MA20_X2,元件,0.799764150943,0.00146412884334,0.180248618785,0.409523809524,0.640834368593,-0.019617428295,0.217429604901,0.187179487179,0.880503901826,20.1893520618
EXTENDED_2018_2021:300408.SZ-004,EXTENDED_2018_2021,300408.SZ,2020-12-21,2020-12-22,2020,L01_BASE_LOW_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,1,0,1,0.0441216771718,-0.0326116744314,False,True,0,-0.00309200254391,-383.996,False,False,6,MARKET_MA20_X2,元件,0.82106741573,0.141512394101,0.127296165002,0.189024390244,1.63018270312,0.0162009141024,0.185626076521,0.305128205128,0.96814310922,19.9883455587
EXTENDED_2018_2021:300409.SZ-001,EXTENDED_2018_2021,300409.SZ,2020-10-28,2020-10-29,2020,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW,1,1,0,0.0907811400422,-0.0323715693174,False,False,1,0.0675320457164,7972.897,False,False,3,MARKET_MA20_X2,电池,0.514154786151,0.0942136498516,0.167747163695,0.169082125604,2.6930385244,0.0441471240578,0.298865707979,0.566666666667,1.12364860537,19.2815380732
EXTENDED_2018_2021:300413.SZ-001,EXTENDED_2018_2021,300413.SZ,2019-08-23,2019-08-26,2019,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW,0,0,0,0.222865412446,-0.0176073323685,True,False,1,0.129966993932,14563.314,False,False,23,MARKET_MA20_X2,数字媒体,0.358947368421,0.110434322034,0.141336971351,0.0759753593429,0.764125290534,0.022508194941,0.207336279248,0.669467787115,0.889098061249,18.7898969303
EXTENDED_2018_2021:300418.SZ-001,EXTENDED_2018_2021,300418.SZ,2019-12-12,2019-12-13,2019,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW,1,1,0,0.341558441558,-0.0227272727273,True,False,1,0.270465840697,32113.387,False,False,30,MARKET_EMERGENCY_X0.96,数字媒体,0.549444444444,0.0359809911745,0.143501126972,0,0.933311265017,0.018392568806,0.16428292393,0.574296385221,1.37480434239,20.0089681755
EXTENDED_2018_2021:300422.SZ-001,EXTENDED_2018_2021,300422.SZ,2019-04-24,2019-04-25,2019,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW,1,1,0,0.00235478806907,-0.0910518053375,False,True,0,-0.0889510803169,-10549.641,False,False,2,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,环境治理,0.354140127389,0.146428571429,0.144394618834,0,2.0319297897,0.0551868292455,0.257655409441,0.284513805522,0.900829671105,18.4555325448
EXTENDED_2018_2021:300429.SZ-001,EXTENDED_2018_2021,300429.SZ,2020-11-10,2020-11-11,2020,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW,0,0,0,0.0144478844169,-0.0443756449948,False,True,0,-0.0153870896905,-1940.25,False,False,2,MARKET_MA20_X2,电子化学品Ⅱ,0.520218579235,0.0616475722859,0.199378881988,0.392361111111,2.25197042108,-0.0165509565856,0.255170267843,0.205128205128,1.16727680143,20.0116369223
EXTENDED_2018_2021:300432.SZ-001,EXTENDED_2018_2021,300432.SZ,2021-05-19,2021-05-20,2021,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW,1,1,0,2.0585898709,0,True,False,1,1.24935618421,166314.279,True,False,48,MARKET_MA20_X2,电池,0.488405797101,0.114754098361,0.141040462428,0.176470588235,2.01572840768,0.0772470350849,0.201522321735,0.469945355191,0.857557449725,18.6298706839
EXTENDED_2018_2021:300441.SZ-001,EXTENDED_2018_2021,300441.SZ,2021-07-19,2021-07-20,2021,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH,1,0,1,0.0277280858676,-0.0339892665474,False,True,0,-0.0296706870947,-4814.725,False,False,6,MARKET_MA20_X2,通用设备,0.384632516704,0.0804597701149,0.115736040609,0.0126582278481,1.6155146158,0.0507321452423,0.238317635939,0.29781420765,0.178820735303,18.5189081963
EXTENDED_2018_2021:300451.SZ-001,EXTENDED_2018_2021,300451.SZ,2019-11-07,2019-11-08,2019,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH,1,0,1,0.0295670538543,-0.0828933474129,False,True,0,-0.0668126793109,-8341.344,False,False,3,MARKET_MA20_X2,软件开发,0.642727272727,0.117096018735,0.158156911582,0.224409448819,1.20825993125,0.0119283021588,0.167151842185,0.31045751634,1.49760619961,19.5623274869
EXTENDED_2018_2021:300451.SZ-002,EXTENDED_2018_2021,300451.SZ,2019-12-17,2019-12-18,2019,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH,1,0,1,0.00619514713474,-0.120805369128,False,True,0,-0.0952547710421,-11635.659,False,False,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,软件开发,0.592670157068,0.0787576261786,0.156363636364,0.0193798449612,1.61031690225,0.0468034156559,0.161779185983,0.803854875283,1.57027441278,19.3175983736
EXTENDED_2018_2021:300452.SZ-001,EXTENDED_2018_2021,300452.SZ,2020-08-25,2020-08-26,2020,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW,0,0,0,0.0985221674877,-0.100281491907,False,True,0,-0.0935478793629,-13284.722,False,False,12,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,化学制药,0.656222222222,0.129725427776,0.170558798999,0.222493887531,1.74397273161,0.0482776808731,0.285277588714,0.758974358974,1.39092336509,18.6130110091
EXTENDED_2018_2021:300453.SZ-001,EXTENDED_2018_2021,300453.SZ,2021-04-27,2021-04-28,2021,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW,0,0,0,0.0834227467811,-0.0541845493562,False,False,1,0.0387690699783,4912.956,False,False,6,MARKET_MA20_X2,医疗器械,0.747058823529,0.0836722835561,0.189137380192,0.0592885375494,1.19675335405,0.0572263168144,0.175908486272,0.325136612022,0.695299021192,18.7093192035
EXTENDED_2018_2021:300454.SZ-001,EXTENDED_2018_2021,300454.SZ,2019-11-04,2019-11-05,2019,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,2,1,1,0.000542635658915,-0.0537984496124,False,True,0,-0.0424596333899,-4934.493,False,False,6,MARKET_MA20_X2,软件开发,0.836818181818,0.181668946648,0.193892843762,0.13961352657,1.73836891951,0.032797587928,0.181030135526,0.41323195945,0.581435363558,18.9793596332
EXTENDED_2018_2021:300457.SZ-001,EXTENDED_2018_2021,300457.SZ,2019-07-02,2019-07-03,2019,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW,1,1,0,0.0114942528736,-0.0419540229885,False,True,0,-0.0251304251304,-2888.864,False,False,5,MARKET_MA20_X2,电池,0.515311004785,0.158771929825,0.145226355894,0.123456790123,2.0521759337,0.0647703088735,0.274222419164,0.775910364146,0.567139541556,18.4367683595
EXTENDED_2018_2021:300458.SZ-001,EXTENDED_2018_2021,300458.SZ,2019-09-02,2019-09-03,2019,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW,1,1,0,0.182189542484,-0.00285947712418,False,False,1,0.0117612167245,1383.372,False,False,17,MARKET_MA20_X2,半导体,0.454589371981,0.111411817772,0.177073170732,0.180055401662,1.84025965481,0.0758744174285,0.230586730803,0.861144457783,1.24601632047,19.0314121047
EXTENDED_2018_2021:300458.SZ-002,EXTENDED_2018_2021,300458.SZ,2019-12-06,2019-12-09,2019,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW,0,0,0,0.314381270903,-0.0484949832776,True,False,1,0.0704632587466,8238.903,False,False,35,MARKET_EMERGENCY_X0.96,半导体,0.684795321637,0.171844278411,0.186218211649,0.0385487528345,1.61013466447,0.00324515262507,0.186461673845,0.317993864212,1.20975254825,19.788098458
EXTENDED_2018_2021:300458.SZ-003,EXTENDED_2018_2021,300458.SZ,2020-02-18,2020-02-19,2020,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH,1,0,1,0.0476794319046,-0.153943697692,False,True,0,-0.102969377902,-12990.311,False,True,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,半导体,0.687777777778,0.100613154961,0.186620819006,0.172529313233,1.49060709505,0.0914122313034,0.427929841908,0.676923076923,1.04113090239,20.2235301641
EXTENDED_2018_2021:300458.SZ-004,EXTENDED_2018_2021,300458.SZ,2021-03-31,2021-04-01,2021,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,2,1,1,0.256756756757,-0.0189189189189,True,False,1,0.149868313505,18317.22,False,False,8,MARKET_MA20_X2,半导体,0.733941605839,0.0863104647487,0.180664427025,0.150826446281,6.72342813579,-0.0689682528023,0.309837038658,0.0928961748634,0.64836767707,18.8316286184
EXTENDED_2018_2021:300468.SZ-001,EXTENDED_2018_2021,300468.SZ,2021-11-26,2021-11-29,2021,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW,0,0,0,0.0628019323671,-0.0617283950617,False,True,0,-0.0480678741548,-7977.96,False,False,7,MARKET_MA20_X2,软件开发,0.603193612774,0.226212980466,0.169023136247,0,5.35751977451,0.069268568169,0.127825974882,0.841530054645,0.571959098517,18.9612161216
EXTENDED_2018_2021:300474.SZ-001,EXTENDED_2018_2021,300474.SZ,2019-08-28,2019-08-29,2019,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH,1,0,1,0.42437357631,-0.00797266514806,True,False,1,0.331004504519,37818.635,False,False,20,MARKET_MA20_X2,军工电子Ⅱ,0.361111111111,0.064906757084,0.175296655879,0.0938461538462,1.60030786978,0.0286714906869,0.217324068965,0.68487394958,1.1616346003,18.7557895627
EXTENDED_2018_2021:300476.SZ-001,EXTENDED_2018_2021,300476.SZ,2020-12-04,2020-12-07,2020,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,2,1,1,0.023720349563,-0.0595089471494,False,True,0,-0.038961038961,-4779.567,False,False,4,MARKET_MA20_X2,元件,0.673113207547,0.121695533273,0.197714853453,0.035175879397,1.27343817923,-0.019617428295,0.217429604901,0.187179487179,0.706016698947,19.2786604492
EXTENDED_2018_2021:300494.SZ-001,EXTENDED_2018_2021,300494.SZ,2020-06-11,2020-06-12,2020,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH,1,0,1,0.74804862444,-0.0243122200896,True,False,1,0.324997805748,40534.896,False,False,24,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,游戏Ⅱ,0.561904761905,0.109764309764,0.180206794682,0.118421052632,3.22861613349,0.041490947028,0.22402634058,0.420512820513,0.885382484044,18.687224701
EXTENDED_2018_2021:300496.SZ-001,EXTENDED_2018_2021,300496.SZ,2019-01-14,2019-01-15,2019,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH,1,0,1,0.157975460123,-0.0161042944785,False,False,1,0.0462183521999,4343.688,False,False,11,MARKET_MA20_X2,IT服务Ⅱ,0.615151515152,0.0783750512926,0.165158371041,0.131506849315,1.35966659283,-0.0502471098887,0.204155481269,,1.12443869404,18.5752886172
EXTENDED_2018_2021:300498.SZ-001,EXTENDED_2018_2021,300498.SZ,2018-05-17,2018-05-18,2018,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW,0,0,0,0.0337640683618,-0.0404335139642,False,False,1,0.012646980793,1273.356,False,False,7,MARKET_MA20_X2,养殖业,0.336257309942,0.153365384615,0.134400776322,0,1.76046308094,0.0230311193743,0.233767963866,0.6,-0.142824226998,19.4196950195
EXTENDED_2018_2021:300498.SZ-002,EXTENDED_2018_2021,300498.SZ,2018-09-26,2018-09-27,2018,L01_BASE_LOW_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,1,0,1,0.00210792580101,-0.0379426644182,False,True,0,-0.0196692009508,-1868.08,False,False,4,MARKET_MA20_X2,养殖业,0.871604938272,0.142170989433,0.176,0.227272727273,2.81305726909,-0.0424256727491,0.196103941491,,0.492109622737,19.2508497828
EXTENDED_2018_2021:300498.SZ-003,EXTENDED_2018_2021,300498.SZ,2018-12-05,2018-12-06,2018,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH,1,0,1,0.0104089219331,-0.0609665427509,False,True,0,-0.0350173989579,-3300.185,False,False,2,MARKET_MA20_X2,养殖业,0.908196721311,0.079295154185,0.114432109308,0.188596491228,2.53293736448,0.0391238899217,0.297602421768,,0.255470953089,19.5727495067
EXTENDED_2018_2021:300498.SZ-004,EXTENDED_2018_2021,300498.SZ,2019-01-07,2019-01-08,2019,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH,1,0,1,0.0391654465593,-0.0212298682284,False,False,1,0.0202853515445,1941.625,False,False,16,MARKET_MA20_X2,养殖业,0.688235294118,0.0404645934807,0.136439966415,0.132307692308,2.17672675632,-0.0386922633969,0.213207836055,,0.344043507052,19.8552198453
EXTENDED_2018_2021:300498.SZ-005,EXTENDED_2018_2021,300498.SZ,2019-08-01,2019-08-02,2019,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,2,1,1,0.0434782608696,-0.000483091787439,False,False,1,0.00643921296095,720.495,False,False,2,MARKET_MA20_X2,养殖业,0.735838150289,0.2018322359,0.169481820784,0.157094594595,1.53940628817,-0.00219450020849,0.202944348317,0.290516206483,0.899305741552,20.8996096222
EXTENDED_2018_2021:300502.SZ-001,EXTENDED_2018_2021,300502.SZ,2019-12-17,2019-12-18,2019,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH,1,0,1,0.239042024401,-0.157026660642,True,False,1,0.0268684099712,3528.795,False,False,27,MARKET_EMERGENCY_X0.96,通信设备,0.707329842932,0.127360898418,0.138038548753,0.143737166324,2.20093804056,0.0468034156559,0.161779185983,0.803854875283,2.12303885001,19.7168217515
EXTENDED_2018_2021:300503.SZ-001,EXTENDED_2018_2021,300503.SZ,2020-10-26,2020-10-27,2020,L11_BASE_HIGH_ACCEPTANCE_HIGH,L10_BASE_HIGH_ACCEPTANCE_LOW,2,1,1,0.0537046245649,-0.0308304326206,False,False,1,0.0271979030249,3230.231,False,False,5,MARKET_MA20_X2,通用设备,0.7033126294,0.0849673202614,0.161887694146,0.0164835164835,1.86716619562,0.0121706297011,0.30190176651,0.512820512821,0.408276470454,18.8105986939
EXTENDED_2018_2021:300520.SZ-001,EXTENDED_2018_2021,300520.SZ,2020-10-09,2020-10-12,2020,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW,1,1,0,0.602548294287,-0.013152486642,True,False,1,0.184474311367,23704.279,False,False,16,MARKET_MA20_X2,软件开发,0.621797323136,0.0613415710503,0.161493695441,0.258675078864,2.06901701425,-0.0284111942542,0.368036859189,0.123076923077,1.00565527363,18.9326179314
EXTENDED_2018_2021:300529.SZ-001,EXTENDED_2018_2021,300529.SZ,2020-08-28,2020-08-31,2020,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW,0,0,0,0.0398709677419,-0.116129032258,False,True,0,-0.0822372016415,-11430.548,False,False,8,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,医疗器械,0.583983572895,0.0550408719346,0.171996939556,0.403125,1.61369216067,0.017767314731,0.278070759228,0.679487179487,0.818046083933,20.067863371
EXTENDED_2018_2021:300531.SZ-001,EXTENDED_2018_2021,300531.SZ,2021-04-16,2021-04-19,2021,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,2,1,1,0.0534105534106,-0.0553410553411,False,True,0,-0.0380352853236,-4907.118,False,False,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,计算机设备,0.56442687747,0.142753623188,0.129360465116,0.0786516853933,1.71812825995,0.00885909141024,0.194426349152,0.327868852459,0.187251343004,18.4781652117
EXTENDED_2018_2021:300531.SZ-002,EXTENDED_2018_2021,300531.SZ,2021-12-14,2021-12-15,2021,L10_BASE_HIGH_ACCEPTANCE_LOW,L11_BASE_HIGH_ACCEPTANCE_HIGH,1,1,0,0.0333174678724,-0.0566396953832,False,True,0,-0.0508304423779,-8653.836,False,False,4,MARKET_MA20_X2,计算机设备,0.768131868132,0.10778128286,0.187854710556,0.216666666667,1.70451652364,0.0344876927577,0.171859858666,0.368852459016,1.6909140464,19.0615507115
EXTENDED_2018_2021:300538.SZ-001,EXTENDED_2018_2021,300538.SZ,2021-08-25,2021-08-26,2021,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW,1,1,0,0.0592901878914,-0.0162839248434,False,False,1,0.0409223344505,7456.132,False,False,2,MARKET_MA20_X2,塑料,0.508187134503,0.13853427896,0.186116700201,0.0351351351351,1.10485000719,0.0601820401658,0.288205033234,0.661202185792,0.893462301821,18.4711703168
EXTENDED_2018_2021:300541.SZ-001,EXTENDED_2018_2021,300541.SZ,2021-04-20,2021-04-21,2021,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,2,1,1,0.0651505838967,-0.0657652120467,False,True,0,-0.0562875780923,-7321.829,False,False,7,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,IT服务Ⅱ,0.555384615385,0.152661064426,0.169154228856,0,1.92304120545,0.0437683288584,0.207233074328,0.551912568306,0.665392417651,18.4839091907
EXTENDED_2018_2021:300558.SZ-001,EXTENDED_2018_2021,300558.SZ,2020-02-20,2020-02-21,2020,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH,2,1,1,0.0582926829268,-0.158536585366,False,True,0,-0.159807981184,-19666.44,False,True,15,MARKET_MA20_X2,化学制药,0.511859838275,0.19150779896,0.193430099312,0.30620467365,1.79257394444,0.104417532254,0.436505730185,0.7,1.2107014661,19.7878475167
EXTENDED_2018_2021:300570.SZ-001,EXTENDED_2018_2021,300570.SZ,2019-01-24,2019-01-25,2019,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW,1,1,0,0.0411099691675,-0.0272353545735,False,False,1,0.00825895584374,788.312,False,False,3,MARKET_MA20_X2,通信设备,0.712244897959,0.0193717277487,0.137336504162,0,2.06316055157,0.0102057439714,0.184307473109,,1.07287174121,18.6594545208
EXTENDED_2018_2021:300586.SZ-001,EXTENDED_2018_2021,300586.SZ,2020-10-28,2020-10-29,2020,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW,1,1,0,0.0526785714286,-0.0357142857143,False,False,1,0.0389913657771,4589.97,False,False,3,MARKET_MA20_X2,塑料,0.475763747454,0.0573770491803,0.183127572016,0,2.10015052364,0.0441471240578,0.298865707979,0.566666666667,0.980227601123,18.8655020124
EXTENDED_2018_2021:300587.SZ-001,EXTENDED_2018_2021,300587.SZ,2021-05-12,2021-05-13,2021,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW,0,0,0,0.264101212441,-0.168160253031,True,False,1,0.0897235709127,11952.08379,False,False,41,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,橡胶,0.778076923077,0.0350564468212,0.19682320442,0.464052287582,3.32738505249,0.0370969340409,0.211843225564,0.188524590164,0.0646356943172,18.5109058985
EXTENDED_2018_2021:300593.SZ-001,EXTENDED_2018_2021,300593.SZ,2020-09-07,2020-09-08,2020,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW,1,1,0,0.0654761904762,-0.131944444444,False,True,0,-0.129378562004,-17223.002,False,True,3,SET_REMOVAL,其他电源设备Ⅱ,0.496724470135,0.0508735868448,0.193895870736,0.191919191919,1.35387465132,0.0214811702282,0.256888228756,0.702564102564,0.959748135171,18.771937682
