trade_id,baseline_block,symbol,entry_signal_date,entry_execution_date,entry_year,feature_available_at,daily_available_at,daily_snapshot_id,minute_snapshot_id,minute_daily_snapshot_id,entry_industry,breakout_reference_raw,breakout_margin,support_shift20,resistance_shift20,range_contraction20,volatility_contraction20,downside_amount_contraction20,prior60_reference_test_count_2pct,sessions_since_reference,prebreakout_distance,first_cross_index,time_above_reference,volume_above_reference,reference_loss_count,longest_below_reference_run,below_reference_resilience,close_reference_retention,postcross_max_drawdown,base_repair_score,breakout_acceptance_score,base_neighbor_score,acceptance_neighbor_5m_score,assignment_margin,lineage_id,neighbor_lineage_id
EXTENDED_2018_2021:300777.SZ-001,EXTENDED_2018_2021,300777.SZ,2020-02-21,2020-02-24,2020,2020-02-21T15:30:00,2020-02-21T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300777.SZ:2020-02-21,PITB-80B916173F29877FD683,航空装备Ⅱ,35.67,0.0316792823101,0.023218290102,-0.0195571582445,0.37189523896,0.0214339454137,0.15569345095,3,15,-0.00336984312155,0,0.870833333333,0.896286930808,6,16,0.870833333333,0.653178173636,-0.0227273329984,0.65641025641,0.405128205128,0.576923076923,0.446153846154,0.0948717948718,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW
EXTENDED_2018_2021:300780.SZ-001,EXTENDED_2018_2021,300780.SZ,2021-11-01,2021-11-02,2021,2021-11-01T15:30:00,2021-11-01T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300780.SZ:2021-11-01,PITB-80B916173F29877FD683,通用设备,18.97,0.00158144438587,0.102172753953,-0.000514271032162,0.664362023171,0.0297541814545,0.0917484649747,5,3,-0.0121985071366,193,0.0212765957447,0.107693991463,0,46,0.0212765957447,1,-0.00895680086375,0.956284153005,0.325136612022,0.94262295082,0.33606557377,0.174863387978,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW
EXTENDED_2018_2021:300835.SZ-001,EXTENDED_2018_2021,300835.SZ,2021-04-14,2021-04-15,2021,2021-04-14T15:30:00,2021-04-14T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300835.SZ:2021-04-14,PITB-80B916173F29877FD683,金属新材料,56.7,0.00176366843033,0.0841521899096,0.0146196221262,0.459085376688,0.00434436232381,-0.275961231739,1,52,-0.029532347565,48,0.145833333333,0.427238198589,5,156,0.145833333333,0.0952373686291,-0.0351514940138,0.726775956284,0.0710382513661,0.83606557377,0.0710382513661,0.226775956284,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW
EXTENDED_2018_2021:300872.SZ-001,EXTENDED_2018_2021,300872.SZ,2021-12-14,2021-12-15,2021,2021-12-14T15:30:00,2021-12-14T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300872.SZ:2021-12-14,PITB-80B916173F29877FD683,IT服务Ⅱ,32.73,0.0241368774824,0.121151750411,-0.0139323433415,0.905648918654,0.0217572893779,0.234046621046,6,8,-0.0360847859432,97,0.797202797203,0.883055649603,3,23,0.797202797203,0.705358512549,-0.0186114411172,0.978142076503,0.415300546448,1,0.415300546448,0.0846994535519,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW
EXTENDED_2018_2021:300873.SZ-001,EXTENDED_2018_2021,300873.SZ,2021-11-19,2021-11-22,2021,2021-11-19T15:30:00,2021-11-19T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300873.SZ:2021-11-19,PITB-80B916173F29877FD683,物流,52.7,0.0201138519924,0.0231510959843,0.0146965718396,0.0847320131903,0.00580729335011,-0.0875130193783,8,6,-0.00380228594974,0,0.95,0.93492777223,2,9,0.95,0.579234441861,-0.0181551051885,0.535519125683,0.475409836066,0.508196721311,0.464480874317,0.0245901639344,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW
HOLDOUT_O0_2022_2023:300001.SZ-001,HOLDOUT_O0_2022_2023,300001.SZ,2022-12-15,2022-12-16,2022,2022-12-15T15:30:00,2022-12-15T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300001.SZ:2022-12-15,PITB-80B916173F29877FD683,电网设备,16.58,0.00542822677925,0.0281168681632,0.0106008059866,0.199254598931,0.00368611877488,-0.072106568332,8,7,-0.0387383204763,0,0.454166666667,0.705190159484,13,74,0.454166666667,0.290323398365,-0.0230905508432,0.486486486486,0.126126126126,0.567567567568,0.126126126126,0.0135135135135,L00_BASE_LOW_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW
HOLDOUT_O0_2022_2023:300009.SZ-001,HOLDOUT_O0_2022_2023,300009.SZ,2022-07-04,2022-07-05,2022,2022-07-04T15:30:00,2022-07-04T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300009.SZ:2022-07-04,PITB-80B916173F29877FD683,生物制品,10.16,0.0364173228346,0.0809940590966,0.0597787514258,0.232505819816,0.0099939030288,-0.190057827778,8,5,-0.00592301830312,6,0.991452991453,0.988722849751,0,2,0.991452991453,0.973683605564,-0.0161443571325,0.702702702703,0.72972972973,0.72972972973,0.81981981982,0.202702702703,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH
HOLDOUT_O0_2022_2023:300012.SZ-001,HOLDOUT_O0_2022_2023,300012.SZ,2022-06-24,2022-06-27,2022,2022-06-24T15:30:00,2022-06-24T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300012.SZ:2022-06-24,PITB-80B916173F29877FD683,专业服务,22.95,0.00479302832244,0.0594044363131,-0.00996757981607,0.692988165961,0.0139218637428,-0.0494690711715,4,13,-0.0278347989934,43,0.908629441624,0.931381673373,5,7,0.908629441624,0.407406465504,-0.0150731474794,0.774774774775,0.36036036036,0.797297297297,0.324324324324,0.13963963964,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW
HOLDOUT_O0_2022_2023:300012.SZ-002,HOLDOUT_O0_2022_2023,300012.SZ,2023-01-05,2023-01-06,2023,2023-01-05T15:30:00,2023-01-05T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300012.SZ:2023-01-05,PITB-80B916173F29877FD683,专业服务,23.28,0.00085910652921,0.0150520245376,0.0190812380754,0.00405192352578,0.000257745729998,0.0366946049803,1,0,0,0,0.9625,0.915650066131,0,9,0.9625,0.0425515682139,-0.0197894447728,0.391812865497,0.368421052632,0.447368421053,0.438596491228,0.108187134503,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW
HOLDOUT_O0_2022_2023:300012.SZ-003,HOLDOUT_O0_2022_2023,300012.SZ,2023-08-07,2023-08-08,2023,2023-08-07T15:30:00,2023-08-07T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300012.SZ:2023-08-07,PITB-80B916173F29877FD683,专业服务,20.42,0.0048971596474,0.0529057645031,0.0127452705669,0.610715127255,0.00358442462392,-0.229085243844,8,3,-0.00343390084792,85,0.670967741935,0.713014933841,8,18,0.670967741935,0.714291708833,-0.00584799398423,0.66081871345,0.33918128655,0.798245614035,0.374269005848,0.16081871345,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW
HOLDOUT_O0_2022_2023:300015.SZ-001,HOLDOUT_O0_2022_2023,300015.SZ,2022-06-08,2022-06-09,2022,2022-06-08T15:30:00,2022-06-08T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300015.SZ:2022-06-08,PITB-80B916173F29877FD683,医疗服务,37.16,0.00861141011841,0.0589317783763,0.0388132894592,0.145247015979,-0.0064121295344,0.0249999287132,3,4,-0.0333820325902,20,0.890909090909,0.896633738422,1,24,0.890909090909,0.405062320504,-0.0263504606033,0.414414414414,0.315315315315,0.581081081081,0.333333333333,0.0855855855856,L00_BASE_LOW_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW
HOLDOUT_O0_2022_2023:300015.SZ-002,HOLDOUT_O0_2022_2023,300015.SZ,2023-01-05,2023-01-06,2023,2023-01-05T15:30:00,2023-01-05T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300015.SZ:2023-01-05,PITB-80B916173F29877FD683,医疗服务,31.07,0.00708078532346,0.00637395925673,0.0469569830878,-0.406511244318,-0.00270238949506,0.293742145469,8,2,-0.0123058547733,15,0.644444444444,0.661269305564,5,67,0.644444444444,0.51163003611,-0.0254129367438,0.169590643275,0.222222222222,0.19298245614,0.222222222222,0.277777777778,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW
HOLDOUT_O0_2022_2023:300034.SZ-001,HOLDOUT_O0_2022_2023,300034.SZ,2023-07-03,2023-07-04,2023,2023-07-03T15:30:00,2023-07-03T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300034.SZ:2023-07-03,PITB-80B916173F29877FD683,航空装备Ⅱ,39.39,0.03046458492,0.0126673052008,0.0183491386682,0.0186725449287,0.000161619500676,0.613880065696,9,0,0,2,1,1,0,0,1,0.519480413964,-0.0275779737371,0.374269005848,0.74269005848,0.429824561404,0.72514619883,0.125730994152,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH
HOLDOUT_O0_2022_2023:300035.SZ-001,HOLDOUT_O0_2022_2023,300035.SZ,2022-08-15,2022-08-16,2022,2022-08-15T15:30:00,2022-08-15T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300035.SZ:2022-08-15,PITB-80B916173F29877FD683,电池,30.26,0.0105750165235,0.0669196792104,0.0595294425235,0.0177971397307,-0.00157204007872,-0.202716740654,3,33,-0.0267932973257,8,0.995689655172,0.987618757493,0,1,0.995689655172,0.211920415031,-0.0494176793265,0.441441441441,0.531531531532,0.581081081081,0.558558558559,0.0315315315315,L01_BASE_LOW_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH
HOLDOUT_O0_2022_2023:300059.SZ-001,HOLDOUT_O0_2022_2023,300059.SZ,2022-05-20,2022-05-23,2022,2022-05-20T15:30:00,2022-05-20T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300059.SZ:2022-05-20,PITB-80B916173F29877FD683,证券Ⅱ,22.7961449499,0.00236246304952,0.0643810780136,0.000433933614967,0.518428204722,0.0259199308313,0.00917667764974,9,52,-0.0278514168909,17,0.565022421525,0.736563267159,8,81,0.565022421525,0.196656923353,-0.0212396956047,0.855855855856,0.18018018018,0.797297297297,0.144144144144,0.31981981982,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW
HOLDOUT_O0_2022_2023:300062.SZ-001,HOLDOUT_O0_2022_2023,300062.SZ,2023-07-13,2023-07-14,2023,2023-07-13T15:30:00,2023-07-13T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300062.SZ:2023-07-13,PITB-80B916173F29877FD683,电网设备,7.10899536321,0.00717466170383,0.0426894086951,0.0227930095286,0.308615282118,-0.00287620870174,0.14991848866,7,38,-0.00408702699996,67,0.265895953757,0.660629702338,1,126,0.265895953757,0.220794055118,-0.0286103588258,0.497076023392,0.0994152046784,0.69298245614,0.0994152046784,0.00292397660819,L00_BASE_LOW_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW
HOLDOUT_O0_2022_2023:300065.SZ-001,HOLDOUT_O0_2022_2023,300065.SZ,2022-07-20,2022-07-21,2022,2022-07-20T15:30:00,2022-07-20T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300065.SZ:2022-07-20,PITB-80B916173F29877FD683,航海装备Ⅱ,13.68,0.00146198830409,-0.0171924005404,-0.0491842246091,0.321459757265,0.00930196127295,-0.205908070393,4,26,-0.0587076008268,119,0.157024793388,0.310318765831,5,39,0.157024793388,0.166664812303,-0.0217391439557,0.45045045045,0.036036036036,0.378378378378,0.036036036036,0.0495495495495,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW
HOLDOUT_O0_2022_2023:300077.SZ-001,HOLDOUT_O0_2022_2023,300077.SZ,2023-03-23,2023-03-24,2023,2023-03-23T15:30:00,2023-03-23T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300077.SZ:2023-03-23,PITB-80B916173F29877FD683,半导体,17.21,0.0255665310866,0.0127147294595,0.0200292818756,-0.055113208971,0.0108452866177,-0.169658020011,11,24,-0.00699711309595,3,0.873417721519,0.887947202935,4,15,0.873417721519,0.916664852038,-0.0132564574743,0.46783625731,0.53216374269,0.359649122807,0.514619883041,0.0321637426901,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH
HOLDOUT_O0_2022_2023:300087.SZ-001,HOLDOUT_O0_2022_2023,300087.SZ,2023-02-07,2023-02-08,2023,2023-02-07T15:30:00,2023-02-07T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300087.SZ:2023-02-07,PITB-80B916173F29877FD683,种植业,18.05,0.019944598338,0.0392696141044,0.0815286924117,-0.414627267591,0.00192118004067,-0.0947056598741,4,1,-0.0173237078975,110,0.946153846154,0.97543564268,1,7,0.946153846154,0.782607974538,-0.018032783468,0.356725146199,0.561403508772,0.368421052632,0.538011695906,0.0614035087719,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH
HOLDOUT_O0_2022_2023:300091.SZ-001,HOLDOUT_O0_2022_2023,300091.SZ,2022-08-17,2022-08-18,2022,2022-08-17T15:30:00,2022-08-17T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300091.SZ:2022-08-17,PITB-80B916173F29877FD683,通用设备,4.68,0.0641025641026,0.0116960397632,-0.0334759291964,0.476892935932,0.0113020542333,-0.0247395679677,4,0,0,0,0.995833333333,0.996429385355,1,1,0.995833333333,0.810810444388,-0.0308008416617,0.612612612613,0.81981981982,0.581081081081,0.792792792793,0.112612612613,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH
HOLDOUT_O0_2022_2023:300096.SZ-001,HOLDOUT_O0_2022_2023,300096.SZ,2023-11-06,2023-11-07,2023,2023-11-06T15:30:00,2023-11-06T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300096.SZ:2023-11-06,PITB-80B916173F29877FD683,IT服务Ⅱ,6.73,0.0118870728083,0.0033613477027,0.0281708769667,-0.136978149993,0.00515361317241,0.0278362120296,3,4,-0.0059612695165,0,0.745833333333,0.594731674369,1,59,0.745833333333,0.800000038147,-0.0118870614382,0.309941520468,0.409356725146,0.236842105263,0.421052631579,0.0906432748538,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW
HOLDOUT_O0_2022_2023:300131.SZ-001,HOLDOUT_O0_2022_2023,300131.SZ,2023-03-24,2023-03-27,2023,2023-03-24T15:30:00,2023-03-24T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300131.SZ:2023-03-24,PITB-80B916173F29877FD683,其他电子Ⅱ,5.89,0.00339558573854,0.0540672212703,0.0464399868245,0.0931570406997,0.0118239611538,0.117455356748,2,0,0,0,0.125,0.259852479097,0,210,0.125,0.333331849835,-0.0168918755648,0.666666666667,0.116959064327,0.640350877193,0.116959064327,0.166666666667,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW
HOLDOUT_O0_2022_2023:300131.SZ-002,HOLDOUT_O0_2022_2023,300131.SZ,2023-11-07,2023-11-08,2023,2023-11-07T15:30:00,2023-11-07T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300131.SZ:2023-11-07,PITB-80B916173F29877FD683,其他电子Ⅱ,5.53,0.0216998191682,-0.00808085205394,-0.00180018050415,0.0491549592981,-0.000372327613874,0.21746246837,10,0,0,0,1,1,0,0,1,0.923078740139,-0.0124112937024,0.298245614035,0.900584795322,0.333333333333,0.883040935673,0.201754385965,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH
HOLDOUT_O0_2022_2023:300146.SZ-001,HOLDOUT_O0_2022_2023,300146.SZ,2022-06-28,2022-06-29,2022,2022-06-28T15:30:00,2022-06-28T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300146.SZ:2022-06-28,PITB-80B916173F29877FD683,食品加工,21.13,0.00946521533365,0.0368585714669,0.0437748290537,-0.0547893058851,0.0077908624733,0.11073697164,10,0,-1.11022302463e-16,0,0.479166666667,0.540494437561,4,87,0.479166666667,0.76923228157,-0.00708882890416,0.477477477477,0.342342342342,0.432432432432,0.342342342342,0.0225225225225,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW
HOLDOUT_O0_2022_2023:300153.SZ-001,HOLDOUT_O0_2022_2023,300153.SZ,2022-08-17,2022-08-18,2022,2022-08-17T15:30:00,2022-08-17T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300153.SZ:2022-08-17,PITB-80B916173F29877FD683,其他电源设备Ⅱ,9.55,0.0335078534031,-0.0189804037225,0.0458891773269,-0.4587694477,0.00138705543996,0.188649585885,3,0,0,0,0.995833333333,0.987805601079,0,1,0.995833333333,0.761904005021,-0.017068280687,0.126126126126,0.783783783784,0.0675675675676,0.756756756757,0.283783783784,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH
HOLDOUT_O0_2022_2023:300157.SZ-001,HOLDOUT_O0_2022_2023,300157.SZ,2023-11-08,2023-11-09,2023,2023-11-08T15:30:00,2023-11-08T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300157.SZ:2023-11-08,PITB-80B916173F29877FD683,通用设备,3.76,0.0159574468085,0.0258263995599,0.01324522675,0.154279720411,0.0192685620658,-0.038033638535,6,9,-0.00266311741948,0,0.9125,0.884656297278,2,17,0.9125,0.499998966854,-0.0360825001997,0.66081871345,0.391812865497,0.535087719298,0.380116959064,0.108187134503,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW
HOLDOUT_O0_2022_2023:300161.SZ-001,HOLDOUT_O0_2022_2023,300161.SZ,2023-03-23,2023-03-24,2023,2023-03-23T15:30:00,2023-03-23T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300161.SZ:2023-03-23,PITB-80B916173F29877FD683,通用设备,30.75,0.0214634146341,0.00111049428403,0.0149851361393,0.00250002199765,0.00448823760416,0.288401576353,2,0,0,0,0.991666666667,0.989619283088,1,2,0.991666666667,0.594594130181,-0.0298179769222,0.362573099415,0.678362573099,0.324561403509,0.637426900585,0.137426900585,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH
HOLDOUT_O0_2022_2023:300170.SZ-001,HOLDOUT_O0_2022_2023,300170.SZ,2023-01-20,2023-01-30,2023,2023-01-20T15:30:00,2023-01-20T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300170.SZ:2023-01-20,PITB-80B916173F29877FD683,IT服务Ⅱ,9.32,0.0203862660944,0.11423818969,0.0270140684113,0.823232010588,0.0121783923499,-0.218787456182,7,44,-0.00107353740852,0,1,1,0,0,1,0.558824453387,-0.0227743551246,0.906432748538,0.783625730994,0.973684210526,0.766081871345,0.283625730994,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH
HOLDOUT_O0_2022_2023:300177.SZ-001,HOLDOUT_O0_2022_2023,300177.SZ,2023-10-13,2023-10-16,2023,2023-10-13T15:30:00,2023-10-13T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300177.SZ:2023-10-13,PITB-80B916173F29877FD683,军工电子Ⅱ,7.62,0.00524934383202,-0.00436999967112,0.0196986014977,-0.148490400971,0.000535263209316,0.52743155247,6,59,-0.0065833022492,23,1,1,0,0,1,0.307691133939,-0.0141935656148,0.228070175439,0.672514619883,0.19298245614,0.654970760234,0.172514619883,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH
HOLDOUT_O0_2022_2023:300183.SZ-001,HOLDOUT_O0_2022_2023,300183.SZ,2023-04-19,2023-04-20,2023,2023-04-19T15:30:00,2023-04-19T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300183.SZ:2023-04-19,PITB-80B916173F29877FD683,通信设备,18.38,0.0832426550598,0.0532813666129,2.22044604925e-16,0.450182152628,-0.00381040026434,-0.355882110933,4,43,-0.0309416948849,1,1,1,0,0,1,0.859550549758,-0.0401785452417,0.538011695906,0.877192982456,0.763157894737,0.859649122807,0.0380116959064,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH
HOLDOUT_O0_2022_2023:300184.SZ-001,HOLDOUT_O0_2022_2023,300184.SZ,2022-06-30,2022-07-01,2022,2022-06-30T15:30:00,2022-06-30T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300184.SZ:2022-06-30,PITB-80B916173F29877FD683,其他电子Ⅱ,5.45,0.00917431192661,0.0430835861363,0.065139302171,-0.212459158717,0.00452643371931,0.215341410868,4,59,-0.0147877001544,0,1,1,0,0,1,0.238095411098,-0.0353356562998,0.378378378378,0.675675675676,0.391891891892,0.567567567568,0.121621621622,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH
HOLDOUT_O0_2022_2023:300198.SZ-001,HOLDOUT_O0_2022_2023,300198.SZ,2022-08-01,2022-08-02,2022,2022-08-01T15:30:00,2022-08-01T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300198.SZ:2022-08-01,PITB-80B916173F29877FD683,装修建材,4.12,0.0145631067961,0.00865806274311,0.101291334051,-0.420247747956,-0.00792782413683,0.444019832359,3,1,-0.0122101639069,163,1,1,0,0,1,0.499999523162,-0.0235848844412,0.162162162162,0.765765765766,0.216216216216,0.657657657658,0.265765765766,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH
HOLDOUT_O0_2022_2023:300226.SZ-001,HOLDOUT_O0_2022_2023,300226.SZ,2023-03-22,2023-03-23,2023,2023-03-22T15:30:00,2023-03-22T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300226.SZ:2023-03-22,PITB-80B916173F29877FD683,软件开发,35.72,0.0170772676372,0.030631264158,0.0483735842842,-0.0555162175982,-0.00941940881872,0.212230813837,1,0,0,0,0.916666666667,0.849821762241,5,8,0.916666666667,0.398694007225,-0.0398482310931,0.292397660819,0.385964912281,0.429824561404,0.421052631579,0.114035087719,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW
HOLDOUT_O0_2022_2023:300229.SZ-001,HOLDOUT_O0_2022_2023,300229.SZ,2022-06-24,2022-06-27,2022,2022-06-24T15:30:00,2022-06-24T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300229.SZ:2022-06-24,PITB-80B916173F29877FD683,软件开发,11.3,0.00265486725664,0.0174316989957,0.0157759625942,0.0149160726791,0.000309891321753,-0.103751050941,11,5,-0.0205639789977,0,0.9625,0.966494787622,3,5,0.9625,0.0566036377822,-0.0574810067254,0.351351351351,0.261261261261,0.418918918919,0.279279279279,0.148648648649,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW
HOLDOUT_O0_2022_2023:300229.SZ-002,HOLDOUT_O0_2022_2023,300229.SZ,2023-01-30,2023-01-31,2023,2023-01-30T15:30:00,2023-01-30T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300229.SZ:2023-01-30,PITB-80B916173F29877FD683,软件开发,13.76,0.175872093023,0.112854489455,0.0340017972775,0.624275978195,0.0177969100808,-0.129230537947,4,45,-0.020558727021,0,1,1,0,0,1,1,-0.077873931095,0.918128654971,0.915204678363,0.938596491228,0.897660818713,0.415204678363,L11_BASE_HIGH_ACCEPTANCE_HIGH,L11_BASE_HIGH_ACCEPTANCE_HIGH
HOLDOUT_O0_2022_2023:300251.SZ-001,HOLDOUT_O0_2022_2023,300251.SZ,2022-08-17,2022-08-18,2022,2022-08-17T15:30:00,2022-08-17T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300251.SZ:2022-08-17,PITB-80B916173F29877FD683,影视院线,9.47,0.00950369588173,0.0209754759866,0.0555081437098,-0.273789075632,0.00582951947613,0.259749305894,1,33,-0.0575933180126,186,0.796296296296,0.818827051212,2,10,0.796296296296,0.692308888629,-0.0136842225727,0.378378378378,0.387387387387,0.324324324324,0.387387387387,0.112612612613,L00_BASE_LOW_ACCEPTANCE_LOW,L00_BASE_LOW_ACCEPTANCE_LOW
HOLDOUT_O0_2022_2023:300268.SZ-001,HOLDOUT_O0_2022_2023,300268.SZ,2022-07-11,2022-07-12,2022,2022-07-11T15:30:00,2022-07-11T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300268.SZ:2022-07-11,PITB-80B916173F29877FD683,农产品加工,32,0.0303125,0.00180342699915,-0.0160003413464,0.16489915258,-0.00465765912007,0.0111790053941,7,21,-0.0578939784189,40,1,1,0,0,1,0.606251341106,-0.0416666004393,0.288288288288,0.810810810811,0.378378378378,0.702702702703,0.211711711712,L01_BASE_LOW_ACCEPTANCE_HIGH,L01_BASE_LOW_ACCEPTANCE_HIGH
HOLDOUT_O0_2022_2023:300271.SZ-001,HOLDOUT_O0_2022_2023,300271.SZ,2023-01-20,2023-01-30,2023,2023-01-20T15:30:00,2023-01-20T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300271.SZ:2023-01-20,PITB-80B916173F29877FD683,IT服务Ⅱ,7.68,0.0260416666667,0.0556512545494,-0.0103762279861,0.504656806394,0.00945848445555,-0.332876532118,7,32,-0.0330936884299,20,0.95,0.92983549993,2,5,0.95,0.434782532979,-0.0380835880272,0.760233918129,0.46783625731,0.80701754386,0.456140350877,0.0321637426901,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW
HOLDOUT_O0_2022_2023:300275.SZ-001,HOLDOUT_O0_2022_2023,300275.SZ,2023-06-19,2023-06-20,2023,2023-06-19T15:30:00,2023-06-19T15:00:00,PITB-80B916173F29877FD683,MINUTE-PIT-B-v1:300275.SZ:2023-06-19,PITB-80B916173F29877FD683,计算机设备,15.7981705334,0.0551854700369,0.069208138656,0.0427696763878,0.221196171358,0.0193669645218,0.0905170316147,1,47,-0.0478519219312,2,0.810924369748,0.826278329568,0,45,0.810924369748,0.669695463036,-0.0375940087742,0.836257309942,0.391812865497,0.789473684211,0.391812865497,0.108187134503,L10_BASE_HIGH_ACCEPTANCE_LOW,L10_BASE_HIGH_ACCEPTANCE_LOW
