symbol,trade_date,max_abs_ohlc_error,volume_relative_error,amount_relative_error
600519.SH,2026-09-14,0.0,2.775856804409509e-05,6.141856468804499e-11
600519.SH,2026-09-15,0.0,2.0346293922562004e-05,2.2767183463813532e-10
600519.SH,2026-09-16,0.0,9.148000933096095e-06,1.027834693763017e-10
600520.SH,2026-09-07,0.0,1.0914646265591981e-07,1.2893400260597415e-16
600520.SH,2026-09-08,0.0,0.0,1.61651648153374e-16
600520.SH,2026-09-09,0.0,0.0,0.0
600520.SH,2026-09-10,0.0,0.0,0.0
600520.SH,2026-09-11,0.0,0.0,0.0
600520.SH,2026-09-14,0.0,0.0,0.0
600520.SH,2026-09-15,0.0,0.0,0.0
600520.SH,2026-09-16,0.0,0.0,1.6083618187828828e-16
600521.SH,2026-09-07,0.0,1.2431095473713827e-06,1.4456161473004026e-09
600521.SH,2026-09-08,0.0,3.0005979373344215e-06,1.4194720163541838e-09
600521.SH,2026-09-09,0.0,1.9878520553757755e-06,1.253618083026768e-09
600521.SH,2026-09-10,0.0,1.3967007135743945e-06,7.889312488055837e-10
600521.SH,2026-09-11,0.0,7.60924594401827e-07,1.3242693547338058e-09
600521.SH,2026-09-14,0.0,2.722558012337773e-06,1.0618862194721784e-09
600521.SH,2026-09-15,0.0,1.4781215833835485e-06,3.1113738010452537e-09
600521.SH,2026-09-16,0.0,2.466327166684173e-07,3.399157193650355e-10
600522.SH,2026-09-07,0.0,1.583129914332091e-07,9.501265844545129e-11
600522.SH,2026-09-08,0.0,1.6300712944282045e-07,1.0111112256550664e-10
600522.SH,2026-09-09,0.0,5.293067987197399e-08,1.1116026371661914e-12
600522.SH,2026-09-10,0.0,1.798911100339718e-07,6.775603309352206e-11
600522.SH,2026-09-11,0.0,3.012945587724223e-08,5.342659055957431e-11
600522.SH,2026-09-14,0.0,7.101205335104978e-08,6.941490257366288e-11
600522.SH,2026-09-15,0.0,1.8732057349862431e-07,4.0796383666559085e-11
600522.SH,2026-09-16,0.0,8.612417347315797e-08,3.908112462733452e-11
600523.SH,2026-09-07,0.0,4.078952198759183e-06,3.3745939697915366e-09
600523.SH,2026-09-08,0.0,5.4224347816656635e-06,1.6659209952415452e-16
600523.SH,2026-09-09,0.0,5.552628086636545e-07,4.548341135191434e-09
600523.SH,2026-09-10,0.0,0.0,0.0
600523.SH,2026-09-11,0.0,7.630315929284337e-06,6.566973564341173e-10
600523.SH,2026-09-14,0.0,7.2347906613322144e-06,1.203858093462703e-08
600523.SH,2026-09-15,0.0,1.1074013167001656e-05,4.635122726766834e-09
600523.SH,2026-09-16,0.0,1.639937129989185e-05,5.837196897915239e-09
600525.SH,2026-09-07,0.0,1.0718504211300305e-06,2.1110584402297197e-09
600525.SH,2026-09-08,0.0,2.1366806096946895e-06,3.653324709195801e-09
600525.SH,2026-09-09,0.0,2.0653731922821135e-06,4.113236069126688e-09
600525.SH,2026-09-10,0.0,0.0,0.0
600525.SH,2026-09-11,0.0,0.0,0.0
600525.SH,2026-09-14,0.0,2.693646227279094e-06,5.5026563407331545e-09
600525.SH,2026-09-15,0.0,1.33001410177679e-06,5.015998471396652e-10
600525.SH,2026-09-16,0.0,4.211350853956669e-06,8.833050190476633e-09
600526.SH,2026-09-07,0.0,0.0,1.3824554133354707e-16
600526.SH,2026-09-08,0.0,0.0,0.0
600526.SH,2026-09-09,0.0,0.0,0.0
600526.SH,2026-09-10,0.0,0.0,0.0
600526.SH,2026-09-11,0.0,2.330209299399272e-06,0.0
600526.SH,2026-09-14,0.0,0.0,1.1359185083487511e-16
600526.SH,2026-09-15,0.0,0.0,3.2664640361177184e-08
600526.SH,2026-09-16,0.0,0.0,0.0
600527.SH,2026-09-07,0.0,7.160728274708451e-07,6.3360255394868185e-09
600527.SH,2026-09-08,0.0,8.403103602284468e-07,3.6449900403497423e-09
600527.SH,2026-09-09,0.0,6.252673017715073e-07,0.0
600527.SH,2026-09-10,0.0,6.852783703532131e-07,3.0129444434238764e-09
600527.SH,2026-09-11,0.0,1.079608728204724e-06,4.890530237815019e-09
600527.SH,2026-09-14,0.0,1.3588969018509536e-06,6.100887833991411e-09
600527.SH,2026-09-15,0.0,6.468677692312171e-07,2.9615408444887528e-09
600527.SH,2026-09-16,0.0,5.230607001481308e-07,5.407772932437227e-09
600528.SH,2026-09-07,0.0,5.180276201966536e-07,1.7378269178608248e-09
600528.SH,2026-09-08,0.0,3.9972272257281625e-06,5.7083073393788885e-09
600528.SH,2026-09-09,0.0,0.0,0.0
600528.SH,2026-09-10,0.0,0.0,0.0
600528.SH,2026-09-11,0.0,0.0,0.0
600528.SH,2026-09-14,0.0,0.0,0.0
600528.SH,2026-09-15,0.0,3.3900614923254095e-07,6.417007623563506e-09
600528.SH,2026-09-16,0.0,0.0,0.0
600529.SH,2026-09-07,0.0,6.174277681964468e-06,2.1980418031811635e-09
600529.SH,2026-09-08,0.0,1.2731319392924396e-05,3.528123957722265e-09
600529.SH,2026-09-09,0.0,4.118039483762571e-06,2.1956252367636766e-09
600529.SH,2026-09-10,0.0,6.0479150388895335e-06,3.758927852742018e-09
600529.SH,2026-09-11,0.0,2.7247323566768073e-06,1.4142048632476403e-10
600529.SH,2026-09-14,0.0,0.0,7.95038169257055e-09
600529.SH,2026-09-15,0.0,0.0,1.384108881111122e-16
600529.SH,2026-09-16,0.0,2.844382955205804e-07,3.5784632441595005e-09
600530.SH,2026-09-07,0.0,0.0,0.0
600530.SH,2026-09-08,0.0,1.4997225513280043e-05,2.1166117169571142e-08
600530.SH,2026-09-09,0.0,0.0,0.0
600530.SH,2026-09-10,0.0,0.0,1.7757311025510448e-16
600530.SH,2026-09-11,0.0,0.0,0.0
600530.SH,2026-09-14,0.0,0.0,1.1719466635821696e-16
600530.SH,2026-09-15,0.0,0.0,0.0
600530.SH,2026-09-16,0.0,2.1105506426626707e-05,5.6752010908190514e-08
600533.SH,2026-09-07,0.0,0.0,0.0
600533.SH,2026-09-08,0.0,0.0,2.398539403326344e-08
600533.SH,2026-09-09,0.0,9.696364318363863e-07,1.2045704165211863e-08
600533.SH,2026-09-10,0.0,0.0,0.0
600533.SH,2026-09-11,0.0,5.914220500710919e-08,5.653739728755539e-09
600533.SH,2026-09-14,0.0,0.0,0.0
600533.SH,2026-09-15,0.0,0.0,0.0
600533.SH,2026-09-16,0.0,0.0,0.0
600535.SH,2026-09-07,0.0,4.163704552938517e-06,8.030469376519358e-10
600535.SH,2026-09-08,0.0,0.0,2.7460747372160606e-09
600535.SH,2026-09-09,0.0,1.5603204274029715e-06,1.0819094036787816e-09
600535.SH,2026-09-10,0.0,2.734331528401091e-07,2.317102652927693e-09
600535.SH,2026-09-11,0.0,1.1872014930245977e-06,8.503127879416851e-10
600535.SH,2026-09-14,0.0,2.267430127832478e-06,6.864498721144381e-10
600535.SH,2026-09-15,0.0,1.4194810351526735e-06,2.775391923858681e-09
600535.SH,2026-09-16,0.0,0.0,6.41385927915049e-10
600536.SH,2026-09-07,0.0,3.0613984896896693e-07,1.1011791932281854e-10
600536.SH,2026-09-08,0.0,1.3599696558389553e-06,2.3199024614875648e-10
600536.SH,2026-09-09,0.0,1.844999160525382e-06,8.505355429538124e-10
600536.SH,2026-09-10,0.0,3.945552947545057e-07,6.778673462544149e-10
600536.SH,2026-09-11,0.0,8.186175053613866e-07,1.162009911109891e-09
600536.SH,2026-09-14,0.0,3.4114928351497332e-06,9.008354816209461e-10
600536.SH,2026-09-15,0.0,6.596745561544668e-07,1.0475913746683665e-09
600536.SH,2026-09-16,0.0,1.2870340011860018e-06,2.816386017293417e-10
600537.SH,2026-09-07,0.0,0.0,0.0
600537.SH,2026-09-08,0.0,0.0,0.0
600537.SH,2026-09-09,0.0,1.4738061485929256e-06,9.595545830894321e-10
600537.SH,2026-09-10,0.0,1.9738075734996595e-06,1.1860405755740552e-08
600537.SH,2026-09-11,0.0,0.0,0.0
600537.SH,2026-09-14,0.0,0.0,0.0
600537.SH,2026-09-15,0.0,0.0,2.1112962569645254e-16
600537.SH,2026-09-16,0.0,0.0,0.0
600538.SH,2026-09-07,0.0,0.0,1.6142767008920454e-08
600538.SH,2026-09-08,0.0,0.0,0.0
600538.SH,2026-09-09,0.0,0.0,0.0
600538.SH,2026-09-10,0.0,0.0,0.0
600538.SH,2026-09-11,0.0,0.0,2.006603586776957e-08
600538.SH,2026-09-14,0.0,0.0,2.049150756986366e-16
600538.SH,2026-09-15,0.0,0.0,0.0
600538.SH,2026-09-16,0.0,0.0,0.0
600539.SH,2026-09-07,0.0,1.9269635570138665e-06,0.0
600539.SH,2026-09-08,0.0,9.825846693209553e-07,0.0
600539.SH,2026-09-09,0.0,0.0,0.0
600539.SH,2026-09-10,0.0,0.0,9.823063012346757e-09
600539.SH,2026-09-11,0.0,0.0,0.0
600539.SH,2026-09-14,0.0,0.0,0.0
600539.SH,2026-09-15,0.0,2.9936474800473397e-06,2.310423860466725e-09
600539.SH,2026-09-16,0.0,0.0,0.0
600540.SH,2026-09-07,0.0,5.402392038732558e-08,2.5109023745041836e-10
600540.SH,2026-09-08,0.0,2.158030785337661e-07,1.9035262836612613e-10
600540.SH,2026-09-09,0.0,5.3625424586002336e-08,9.292277598946751e-11
600540.SH,2026-09-10,0.0,1.3076755191504502e-07,2.0877109876663985e-10
600540.SH,2026-09-11,0.0,2.4086809439302674e-08,5.733613514853351e-10
600540.SH,2026-09-14,0.0,3.2520530950291895e-07,6.632746352002019e-11
600540.SH,2026-09-15,0.0,3.1945255689141993e-07,4.793411333138133e-10
600540.SH,2026-09-16,0.0,0.0,0.0
600543.SH,2026-09-07,0.0,5.089291621499204e-06,5.8265194615946426e-08
600543.SH,2026-09-08,0.0,0.0,0.0
600543.SH,2026-09-09,0.0,0.0,1.7733907475832419e-16
600543.SH,2026-09-10,0.0,0.0,0.0
600543.SH,2026-09-11,0.0,3.914965385833541e-07,1.2176514429321139e-08
600543.SH,2026-09-14,0.0,0.0,0.0
600543.SH,2026-09-15,0.0,0.0,0.0
600543.SH,2026-09-16,0.0,0.0,0.0
600545.SH,2026-09-07,0.0,1.6598278990844555e-07,1.4805645968431704e-09
600545.SH,2026-09-08,0.0,1.7676023587592917e-07,2.001399155788394e-09
600545.SH,2026-09-09,0.0,9.192462087026236e-07,1.3324970963057936e-09
600545.SH,2026-09-10,0.0,3.528313489045247e-07,8.35426784938237e-10
600545.SH,2026-09-11,0.0,3.261873063919773e-07,8.446048794579864e-10
600545.SH,2026-09-14,0.0,6.113095693666417e-08,2.2096225301278672e-10
600545.SH,2026-09-15,0.0,6.123693731926192e-08,5.998131972661647e-10
600545.SH,2026-09-16,0.0,1.9973794479076595e-07,3.8282076773156713e-10
600548.SH,2026-09-07,0.0,0.0,0.0
600548.SH,2026-09-08,0.0,7.499791345090792e-07,1.639505669506315e-09
600548.SH,2026-09-09,0.0,3.7538483649040917e-06,3.1192407168041265e-09
600548.SH,2026-09-10,0.0,3.3726699066782237e-06,9.477381400035296e-09
600548.SH,2026-09-11,0.0,3.924301348221759e-06,1.701433272075497e-08
600548.SH,2026-09-14,0.0,0.0,1.3157532372113328e-16
600548.SH,2026-09-15,0.0,0.0,0.0
600548.SH,2026-09-16,0.0,0.0,0.0
600550.SH,2026-09-07,0.0,1.01222361234265e-06,9.660287289339877e-10
600550.SH,2026-09-08,0.0,2.8904973614576584e-06,3.5189896293251803e-10
600550.SH,2026-09-09,0.0,2.348130024509059e-06,2.0846459897986146e-09
600550.SH,2026-09-10,0.0,3.2887584195083644e-06,1.474171674621221e-09
600550.SH,2026-09-11,0.0,7.051426104824222e-07,5.059263465727442e-11
600550.SH,2026-09-14,0.0,1.6131790273821007e-06,2.985817930558559e-09
600550.SH,2026-09-15,0.0,2.31346253624337e-06,1.9695516646043745e-10
600550.SH,2026-09-16,0.0,6.573325877428901e-08,1.2919833706817025e-09
600551.SH,2026-09-07,0.0,5.409702721879196e-07,2.5403017075930655e-10
600551.SH,2026-09-08,0.0,5.200424625071486e-08,6.076625173958719e-10
600551.SH,2026-09-09,0.0,6.093117922319906e-07,1.2317584351233356e-09
600551.SH,2026-09-10,0.0,3.02369732064133e-07,4.899000253623529e-10
600551.SH,2026-09-11,0.0,1.1875088320969388e-06,6.596777349238412e-10
600551.SH,2026-09-14,0.0,1.5862130590806204e-06,3.3112960981673184e-09
600551.SH,2026-09-15,0.0,1.0129546773688705e-06,0.0
600551.SH,2026-09-16,0.0,1.236626454394746e-06,2.5423194689240604e-09
600552.SH,2026-09-07,0.0,7.969172164319164e-07,5.650642658348298e-10
600552.SH,2026-09-08,0.0,1.1898503049331364e-06,4.3430339796414415e-10
600552.SH,2026-09-09,0.0,1.611376984476938e-07,2.418809562858499e-10
600552.SH,2026-09-10,0.0,9.611889522864201e-07,4.769941877193398e-11
600552.SH,2026-09-11,0.0,1.7375493152694618e-07,4.573169683918827e-10
600552.SH,2026-09-14,0.0,8.527856792431844e-07,4.30204254025763e-11
600552.SH,2026-09-15,0.0,2.1671956120357004e-07,6.687895088021903e-10
600552.SH,2026-09-16,0.0,1.0484721602722828e-06,2.243210341107757e-10
600556.SH,2026-09-07,0.0,9.182555165347975e-07,2.336656912778939e-09
600556.SH,2026-09-08,0.0,3.5778482534375964e-07,8.059528670788682e-10
600556.SH,2026-09-09,0.0,6.9471168708976e-07,5.50463092591826e-10
600556.SH,2026-09-10,0.0,1.1961960683568355e-06,3.6777465121703e-09
600556.SH,2026-09-11,0.0,1.3660508519114554e-06,8.023715544802449e-10
600556.SH,2026-09-14,0.0,5.057867909733243e-07,2.051045855022634e-09
600556.SH,2026-09-15,0.0,0.0,0.0
600556.SH,2026-09-16,0.0,0.0,1.5238883345495696e-16
600557.SH,2026-09-07,0.0,0.0,0.0
600557.SH,2026-09-08,0.0,4.8150074151114195e-06,3.826088482752855e-09
600557.SH,2026-09-09,0.0,0.0,1.624580326069473e-16
600557.SH,2026-09-10,0.0,0.0,0.0
600557.SH,2026-09-11,0.0,0.0,2.2330802882587254e-09
600557.SH,2026-09-14,0.0,5.1465674697388605e-06,4.019457129564075e-09
600557.SH,2026-09-15,0.0,0.0,0.0
600557.SH,2026-09-16,0.0,1.2750624585442065e-05,1.0616098261738528e-08
600558.SH,2026-09-07,0.0,7.5681321093141e-06,1.5795403146791474e-08
600558.SH,2026-09-08,0.0,4.924023389539276e-06,1.1029120712986233e-09
600558.SH,2026-09-09,0.0,0.0,9.797653933038075e-09
600558.SH,2026-09-10,0.0,0.0,1.3001570380368362e-08
600558.SH,2026-09-11,0.0,2.442712290018345e-06,5.124554684525316e-09
600558.SH,2026-09-14,0.0,8.107008370744877e-06,9.013154491678051e-09
600558.SH,2026-09-15,0.0,0.0,2.624186426638758e-08
600558.SH,2026-09-16,0.0,0.0,3.155571583589798e-08
600559.SH,2026-09-07,0.0,0.0,1.5526443519657005e-09
600559.SH,2026-09-08,0.0,4.418514078963896e-06,1.612092006377356e-09
600559.SH,2026-09-09,0.0,2.031237323436189e-06,5.706330133552667e-10
600559.SH,2026-09-10,0.0,0.0,0.0
600559.SH,2026-09-11,0.0,1.6771568687680033e-06,5.607437765083429e-10
600559.SH,2026-09-14,0.0,4.772802383514229e-06,1.5060917784278283e-08
600559.SH,2026-09-15,0.0,2.8346733464169255e-06,9.076579370731485e-09
600559.SH,2026-09-16,0.0,3.851385418688295e-06,5.799352517966347e-09
600560.SH,2026-09-07,0.0,0.0,0.0
600560.SH,2026-09-08,0.0,0.0,0.0
600560.SH,2026-09-09,0.0,0.0,0.0
600560.SH,2026-09-10,0.0,0.0,1.7726134896756113e-16
600560.SH,2026-09-11,0.0,0.0,0.0
600560.SH,2026-09-14,0.0,0.0,0.0
600560.SH,2026-09-15,0.0,0.0,1.702873393646731e-16
600560.SH,2026-09-16,0.0,0.0,0.0
600561.SH,2026-09-07,0.0,1.110117199162621e-05,2.376612038159047e-09
600561.SH,2026-09-08,0.0,4.859505618195933e-06,2.3464505376060116e-08
600561.SH,2026-09-09,0.0,4.704451394677383e-06,1.6609657769069376e-08
600561.SH,2026-09-10,0.0,1.2471922584282135e-06,2.040593068990962e-08
600561.SH,2026-09-11,0.0,0.0,0.0
600561.SH,2026-09-14,0.0,0.0,0.0
600561.SH,2026-09-15,0.0,2.392016882855159e-06,1.1547983078706033e-08
600561.SH,2026-09-16,0.0,0.0,1.2131873309545146e-16
600562.SH,2026-09-07,0.0,2.3537597781816786e-06,3.9062793666039735e-10
600562.SH,2026-09-08,0.0,5.819109490036521e-07,1.1255818973048637e-09
600562.SH,2026-09-09,0.0,3.6662785648928686e-06,1.0974070749924906e-09
600562.SH,2026-09-10,0.0,0.0,0.0
600562.SH,2026-09-11,0.0,3.7626028181254664e-06,1.0999993544523393e-09
600562.SH,2026-09-14,0.0,2.058509112857329e-06,1.3761600247198742e-09
600562.SH,2026-09-15,0.0,1.753379107602015e-06,1.589818674161887e-09
600562.SH,2026-09-16,0.0,0.0,1.2729558820436768e-09
600563.SH,2026-09-07,0.0,1.4815034296804398e-05,8.800600142966535e-10
600563.SH,2026-09-08,0.0,3.134303985486919e-07,8.325057343924748e-10
600563.SH,2026-09-09,0.0,2.3300301272895458e-06,1.811753808987977e-09
600563.SH,2026-09-10,0.0,2.1212956874058677e-05,1.1319960208665526e-09
600563.SH,2026-09-11,0.0,1.090789988434678e-05,7.049465815029354e-10
600563.SH,2026-09-14,0.0,4.120604859841371e-06,3.23462339083892e-09
600563.SH,2026-09-15,0.0,6.836157805866791e-06,7.300535530645796e-10
600563.SH,2026-09-16,0.0,7.897475657748128e-06,8.23118448131821e-11
600566.SH,2026-09-07,0.0,8.787423439573282e-06,2.93033029021015e-09
600566.SH,2026-09-08,0.0,0.0,0.0
600566.SH,2026-09-09,0.0,3.2092323195368437e-06,1.5213449983636405e-08
600566.SH,2026-09-10,0.0,1.8455326114840113e-06,5.549959097361766e-09
600566.SH,2026-09-11,0.0,1.1036156429311013e-05,2.4929828284752317e-09
600566.SH,2026-09-14,0.0,9.385777645808056e-06,3.3923171734726636e-09
600566.SH,2026-09-15,0.0,0.0,1.149203853806043e-16
600566.SH,2026-09-16,0.0,2.1518328989858628e-07,1.6995140930784516e-09
600567.SH,2026-09-07,0.0,3.9515328687516137e-07,1.0277176702129009e-08
600567.SH,2026-09-08,0.0,4.66222418864478e-07,1.773801065982469e-09
600567.SH,2026-09-09,0.0,7.543879541142018e-08,1.6525420489782202e-09
600567.SH,2026-09-10,0.0,3.540504791011083e-07,2.601613458988004e-09
600567.SH,2026-09-11,0.0,3.768067444873076e-07,2.1302782439365776e-09
600567.SH,2026-09-14,0.0,4.869149829513675e-07,2.422309458460365e-09
600567.SH,2026-09-15,0.0,9.086428655542939e-08,4.791409538961981e-09
600567.SH,2026-09-16,0.0,0.0,0.0
600568.SH,2026-09-07,0.0,6.725808444043255e-07,6.740210630343769e-10
600568.SH,2026-09-08,0.0,2.034672564504207e-06,3.8197558048964265e-09
600568.SH,2026-09-09,0.0,8.29830067398798e-07,3.472893748321676e-09
600568.SH,2026-09-10,0.0,0.0,0.0
600568.SH,2026-09-11,0.0,1.9230526383737333e-07,6.811332048548096e-09
600568.SH,2026-09-14,0.0,0.0,1.1586514343490562e-16
600568.SH,2026-09-15,0.0,0.0,0.0
600568.SH,2026-09-16,0.0,9.357329268509499e-07,3.988893400775101e-09
600570.SH,2026-09-07,0.0,8.334608635308493e-07,6.955574140667429e-10
600570.SH,2026-09-08,0.0,1.1236027798788854e-06,4.473096425234717e-10
600570.SH,2026-09-09,0.0,1.355693049944681e-07,7.688700562184767e-10
600570.SH,2026-09-10,0.0,3.6512951950738423e-06,1.171943399833955e-09
600570.SH,2026-09-11,0.0,1.5227516689752107e-06,6.913159887457861e-10
600570.SH,2026-09-14,0.0,3.626881665731892e-06,2.179544615585795e-09
600570.SH,2026-09-15,0.0,2.3390100161370426e-06,1.5739837690536587e-09
600570.SH,2026-09-16,0.0,2.34589025831536e-07,1.1441634133120378e-09
600571.SH,2026-09-07,0.0,0.0,0.0
600571.SH,2026-09-08,0.0,3.4653189306277805e-06,3.716448352928659e-09
600571.SH,2026-09-09,0.0,1.3275913112562484e-06,1.1973306063993743e-09
600571.SH,2026-09-10,0.0,0.0,0.0
600571.SH,2026-09-11,0.0,0.0,0.0
600571.SH,2026-09-14,0.0,1.089185010054993e-06,6.892487198745173e-09
600571.SH,2026-09-15,0.0,8.067437480802943e-06,4.50681048664123e-09
600571.SH,2026-09-16,0.0,0.0,0.0
600572.SH,2026-09-07,0.0,1.3198394899201658e-06,3.0128549220162866e-09
600572.SH,2026-09-08,0.0,5.096786084143019e-07,2.0561550368832983e-09
600572.SH,2026-09-09,0.0,1.3250807305435084e-06,3.0027344791890215e-09
600572.SH,2026-09-10,0.0,5.900397745812045e-07,2.531374118424408e-10
600572.SH,2026-09-11,0.0,9.815435021418618e-07,1.687360975267496e-09
600572.SH,2026-09-14,0.0,1.3536621502029839e-07,1.2136938356176663e-09
600572.SH,2026-09-15,0.0,2.9193756891733696e-08,1.6471249252517798e-09
600572.SH,2026-09-16,0.0,1.0245612206798022e-06,2.4281389990367585e-09
600573.SH,2026-09-07,0.0,0.0,1.1815464497072124e-16
600573.SH,2026-09-08,0.0,0.0,0.0
600573.SH,2026-09-09,0.0,6.758578833077296e-07,3.4972517171076e-09
600573.SH,2026-09-10,0.0,0.0,0.0
600573.SH,2026-09-11,0.0,7.625367394437379e-06,3.4690182020255196e-09
600573.SH,2026-09-14,0.0,0.0,0.0
600573.SH,2026-09-15,0.0,0.0,0.0
600573.SH,2026-09-16,0.0,0.0,0.0
600576.SH,2026-09-07,0.0,6.1612358453308e-07,1.299180839847269e-09
600576.SH,2026-09-08,0.0,5.832922166329146e-07,5.896123775636403e-10
600576.SH,2026-09-09,0.0,1.011469047529942e-06,5.246804032849743e-09
600576.SH,2026-09-10,0.0,7.231861208433883e-08,1.7191184271747466e-09
600576.SH,2026-09-11,0.0,1.3646642039026666e-06,1.1892414274141186e-08
600576.SH,2026-09-14,0.0,2.6777592546260744e-07,1.7472986014960586e-08
600576.SH,2026-09-15,0.0,0.0,1.5720478249572807e-16
600576.SH,2026-09-16,0.0,0.0,0.0
600577.SH,2026-09-07,0.0,1.4041610909770012e-06,7.007721513636639e-11
600577.SH,2026-09-08,0.0,1.200403877599481e-07,5.449694645979885e-10
600577.SH,2026-09-09,0.0,9.511566175437604e-08,1.1525188708153801e-10
600577.SH,2026-09-10,0.0,1.5444415368902475e-07,1.5289495314867066e-09
600577.SH,2026-09-11,0.0,3.1162244198875574e-07,1.001499543462204e-09
600577.SH,2026-09-14,0.0,7.166287118290443e-07,1.5233043575753898e-09
600577.SH,2026-09-15,0.0,3.0432865926217007e-07,1.44309562295573e-09
600577.SH,2026-09-16,0.0,3.961172770907693e-07,1.2217905083243277e-09
600579.SH,2026-09-07,0.0,0.0,0.0
600579.SH,2026-09-08,0.0,0.0,1.3097162185538105e-08
600579.SH,2026-09-09,0.0,0.0,0.0
600579.SH,2026-09-10,0.0,0.0,0.0
600579.SH,2026-09-11,0.0,3.191614989100635e-06,5.999385612794198e-09
600579.SH,2026-09-14,0.0,0.0,1.4007068707503287e-16
600579.SH,2026-09-15,0.0,2.75808724810619e-06,3.842878837258076e-09
600579.SH,2026-09-16,0.0,6.222620082722267e-08,1.1180090733622337e-08
600580.SH,2026-09-07,0.0,1.644776406011411e-06,5.518432571299825e-10
600580.SH,2026-09-08,0.0,1.6878299228001938e-06,2.8608671962162464e-10
600580.SH,2026-09-09,0.0,6.067313199561212e-07,5.522907951225344e-10
600580.SH,2026-09-10,0.0,1.0477305632135514e-06,3.5890217866474116e-11
600580.SH,2026-09-11,0.0,1.6047806275348122e-06,1.2985423684224612e-10
600580.SH,2026-09-14,0.0,1.4405195089557099e-06,2.678772269969193e-10
600580.SH,2026-09-15,0.0,8.54606211497701e-07,5.516113049495399e-10
600580.SH,2026-09-16,0.0,1.2021301376152346e-06,2.3092504381573257e-09
600582.SH,2026-09-07,0.0,2.5967076185122783e-06,3.1425031695454383e-09
600582.SH,2026-09-08,0.0,2.593120683677856e-06,2.344711567095617e-09
600582.SH,2026-09-09,0.0,2.446567575786712e-07,1.5372414217051537e-09
600582.SH,2026-09-10,0.0,7.86840770049588e-07,2.6673956156722737e-10
600582.SH,2026-09-11,0.0,1.0934461537685655e-06,4.847352692697558e-09
600582.SH,2026-09-14,0.0,1.0832313941215753e-06,1.4776285331334132e-09
600582.SH,2026-09-15,0.0,4.331104445926356e-08,5.235276832388541e-10
600582.SH,2026-09-16,0.0,0.0,0.0
600584.SH,2026-09-07,0.0,5.23307616171583e-07,3.3672150148500135e-11
600584.SH,2026-09-08,0.0,4.875666178522193e-07,9.005595805395047e-11
600584.SH,2026-09-09,0.0,5.703347857044445e-07,6.826364490711168e-11
600584.SH,2026-09-10,0.0,4.5649193995006225e-07,6.359990433604824e-11
600584.SH,2026-09-11,0.0,5.259886087398418e-07,9.445287127335574e-11
600584.SH,2026-09-14,0.0,9.159274950050331e-07,6.568355096320662e-11
600584.SH,2026-09-15,0.0,2.662628904046348e-07,5.6762178488006734e-11
600584.SH,2026-09-16,0.0,4.4814391688902175e-07,2.822892393403723e-11
600587.SH,2026-09-07,0.0,8.008606582540704e-06,9.842421104371099e-09
600587.SH,2026-09-08,0.0,0.0,3.347183985707609e-09
600587.SH,2026-09-09,0.0,7.969366934152072e-06,1.0724417030263368e-08
600587.SH,2026-09-10,0.0,0.0,0.0
600587.SH,2026-09-11,0.0,2.3046838089048373e-06,2.443621251118634e-09
600587.SH,2026-09-14,0.0,1.0766696454526857e-05,8.755096834969362e-09
600587.SH,2026-09-15,0.0,0.0,0.0
600587.SH,2026-09-16,0.0,5.2244056367853884e-06,8.59342376772586e-09
600588.SH,2026-09-07,0.0,2.776047485006072e-07,4.885271660309957e-10
600588.SH,2026-09-08,0.0,1.2632165611733464e-07,1.061351097301713e-09
