gap,period,mcb_mode,policy,strategy,date,exposure,weight,family
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-07-16,947340.7999999999,0.16004718822029412,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-07-17,958110.1,0.16159279771423776,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-07-20,971746.8,0.1606048041986381,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-07-21,983662.6,0.1619314066012708,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-07-22,993008.6,0.16307246227097041,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-07-23,990939.6,0.16290946004496473,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-07-24,524596.1,0.08823755858565968,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-07-27,354073.95,0.05947110023526451,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-07-28,232267.69999999998,0.038814328483446105,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-07-29,65052.19999999999,0.010829358551273984,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-07-30,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-07-31,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-08-03,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-08-04,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-08-05,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-08-06,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-08-07,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-08-10,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-08-11,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-08-12,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-08-13,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-08-14,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-08-17,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-08-18,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-08-19,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-08-20,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-08-21,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-08-24,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-08-25,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-08-26,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-08-27,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-08-28,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-08-31,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-09-01,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-09-02,39748.5,0.006596674970153137,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-09-03,39529.5,0.006563508836882637,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-09-04,39274.0,0.0065194054323291254,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-09-07,39529.5,0.006558531900551215,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-09-08,39639.0,0.006570450378530485,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-09-09,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-09-10,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-09-11,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-09-14,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-09-15,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-09-16,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-09-17,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-09-18,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-09-21,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-09-22,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-09-23,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-09-24,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-09-25,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-09-28,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-09-29,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-09-30,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-10-09,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-10-12,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-10-13,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-10-14,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-10-15,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-10-16,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-10-19,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-10-20,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-10-21,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-10-22,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-10-23,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-10-26,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-10-27,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-10-28,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-10-29,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-10-30,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-11-02,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-11-03,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-11-04,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-11-05,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-11-06,634215.1999999998,0.10531497816546471,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-11-09,648434.5999999999,0.10733061325319608,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-11-10,875689.7999999999,0.14522137591681641,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-11-11,857034.4,0.14263229350458043,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-11-12,860132.6,0.1431086526953804,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-11-13,857570.3999999999,0.1427721986414416,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-11-16,861202.2,0.14324074326754369,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-11-17,813959.2000000001,0.13551027579952182,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-11-18,583414.6,0.09724063018252356,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-11-19,686394.7,0.11424308393489684,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-11-20,690037.3,0.11471748497383609,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-11-23,694487.0,0.11541796572170576,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-11-24,694765.2,0.1155071412388765,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-11-25,682782.7,0.11383482272571883,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-11-26,680690.1,0.11357325348780581,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-11-27,688113.8999999999,0.11464269500965113,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-11-30,685975.7,0.11437085006778554,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-12-01,698465.4,0.11612658121780065,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-12-02,728598.6,0.12105938768829581,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-12-03,721203.4999999999,0.11995182482112138,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-12-04,723430.7,0.12022164848766632,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-12-07,717112.2,0.11924061354807029,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-12-08,714185.1,0.11884631815773217,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-12-09,704577.1,0.11746394846084761,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-12-10,684275.1,0.1139649554812597,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-12-11,364282.5,0.060848792855349235,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-12-14,190522.0,0.03183181881327001,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-12-15,127898.1,0.0213688260612939,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-12-16,11780.0,0.0019677692563785844,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-12-17,8098.8,0.0013527370576963608,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-12-18,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-12-21,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-12-22,917107.625,0.15353889629630615,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-12-23,940154.65,0.15672273499704698,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-12-24,937523.4750000001,0.15644719750281944,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-12-25,947512.95,0.15769989877489954,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-12-28,951821.175,0.15840824701581188,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-12-29,942682.1,0.15720091716770693,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-12-30,967880.7,0.16076427744704203,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2020-12-31,1000461.975,0.16524088875808088,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-01-04,1267738.05,0.20762333622657342,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-01-05,1304016.475,0.21237458447626253,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-01-06,1314506.975,0.213811167421337,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-01-07,1339172.7750000001,0.21711354333935082,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-01-08,1318294.475,0.21448631980330318,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-01-11,1290166.825,0.2110173490455078,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-01-12,1330121.275,0.21613208058680622,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-01-13,1314446.7000000002,0.21420835538685656,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-01-14,1273605.975,0.20896870760363662,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-01-15,1268117.25,0.20818302742162945,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-01-18,1285476.725,0.21037185578797687,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-01-19,1257938.2,0.2066037696384358,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-01-20,1280190.0750000002,0.2094583245823895,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-01-21,1307793.8250000002,0.21293399186467352,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-01-22,1318418.475,0.21427759776857583,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-01-25,1337582.875,0.216785152925225,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-01-26,1295901.3,0.2114513504181862,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-01-27,1299691.3250000002,0.21184636775662283,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-01-28,1260877.3,0.2068950517308978,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-01-29,212625.60000000003,0.03496495288366201,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-02-01,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-02-02,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-02-03,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-02-04,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-02-05,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-02-08,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-02-09,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-02-10,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-02-18,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-02-19,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-02-22,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-02-23,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-02-24,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-02-25,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-02-26,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-03-01,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-03-02,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-03-03,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-03-04,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-03-05,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-03-08,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-03-09,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-03-10,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-03-11,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-03-12,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-03-15,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-03-16,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-03-17,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-03-18,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-03-19,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-03-22,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-03-23,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-03-24,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-03-25,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-03-26,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-03-29,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-03-30,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-03-31,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-04-01,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-04-02,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-04-06,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-04-07,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-04-08,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-04-09,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-04-12,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-04-13,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-04-14,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-04-15,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-04-16,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-04-19,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-04-20,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-04-21,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-04-22,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-04-23,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-04-26,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-04-27,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-04-28,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-04-29,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-04-30,288324.3,0.046911666698652876,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-05-06,293438.7,0.04772722198904596,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-05-07,236995.19999999998,0.03854462849916141,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-05-10,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-05-11,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-05-12,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-05-13,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-05-14,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-05-17,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-05-18,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-05-19,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-05-20,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-05-21,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-05-24,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-05-25,40114.33073450963,0.006503290322063304,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-05-26,680010.7502908761,0.11023524726602496,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-05-27,686149.4686895584,0.11111543731437991,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-05-28,970264.7222710168,0.15720084947365706,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-05-31,992193.4654274964,0.16018245565984734,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-06-01,998641.5291507696,0.1610506542561786,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-06-02,984356.4639782084,0.1591519114669011,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-06-03,979607.4032408176,0.1585618714054018,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-06-04,988148.2285614507,0.1598961026212236,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-06-07,991244.3268336549,0.16011222814757528,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-06-08,985712.23552851,0.15907521714395628,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-06-09,987221.3088066073,0.1594247328551358,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-06-10,1002676.7024768856,0.16106096309177198,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-06-11,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-06-15,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-06-16,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-06-17,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-06-18,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-06-21,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-06-22,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-06-23,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-06-24,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-06-25,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-06-28,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-06-29,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-06-30,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-07-01,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-07-02,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-07-05,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-07-06,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-07-07,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-07-08,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-07-09,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-07-12,0.0,0.0,ETF_TIMING
IFCGR,2018_2021,confirmation_tag,P3_D6,SMV6,2021-07-13,0.0,0.0,ETF_TIMING
