target,split,feature,family,kind,category,winner_total,winner_available,winner_coverage,nonwinner_total,nonwinner_available,nonwinner_coverage,winner_median,nonwinner_median,auc_winner_higher,auc_cluster_ci_low,auc_cluster_ci_high
up50_60,validation,peak_band_width_rel_price,peak_shape,continuous,absolute_state,125,41,0.328,585,186,0.3179487179,0.09724894383,0.08916044963,0.5622869132,,
up50_60,validation,peak_location_rel_price,peak_shape,continuous,absolute_state,125,41,0.328,585,186,0.3179487179,0.1928817935,0.1426629837,0.619853134,,
up50_60,validation,rolling_base_episode_age,base_persistence,continuous,persistence,125,41,0.328,585,186,0.3179487179,8,8,0.5296354576,,
up50_60,validation,days_since_rebinding,base_persistence,continuous,persistence,125,41,0.328,585,186,0.3179487179,7,7,0.5296354576,,
up50_60,validation,rebinding_observed,base_persistence,binary,lifecycle_event,125,125,1,585,585,1,0,0,0.505025641,,
up50_60,validation,base_presence_5,base_persistence,continuous,persistence,125,125,1,585,585,1,0,0,0.4988991453,,
up50_60,validation,base_presence_10,base_persistence,continuous,persistence,125,125,1,585,585,1,0,0.1,0.4733333333,,
up50_60,validation,base_presence_20,base_persistence,continuous,persistence,125,125,1,585,585,1,0.1,0.25,0.4474940171,,
up50_60,validation,peak_track_split,lifecycle_events,binary,lifecycle_event,125,125,1,585,585,1,0,0,0.4707008547,,
up50_60,validation,peak_track_merge,lifecycle_events,binary,lifecycle_event,125,125,1,585,585,1,0,0,0.4692991453,,
up50_60,validation,peak_track_lost,lifecycle_events,binary,lifecycle_event,125,125,1,585,585,1,0,0,0.4667692308,,
up50_60,validation,split_count_20,lifecycle_events,continuous,persistence,125,125,1,585,585,1,0,1,0.416834188,,
up50_60,validation,merge_count_20,lifecycle_events,continuous,persistence,125,125,1,585,585,1,1,2,0.4200752137,,
up50_60,validation,lost_count_20,lifecycle_events,continuous,persistence,125,125,1,585,585,1,3,3,0.4292239316,,
up50_60,validation,ensemble_ambiguity,ensemble_ambiguity,binary,absolute_state,125,125,1,585,585,1,1,1,0.5015042735,,
up50_60,validation,ambiguity_rate_20,ensemble_ambiguity,continuous,persistence,125,125,1,585,585,1,0.9,0.7,0.5572649573,,
up50_60,validation,concentration_20,scalar_chip,continuous,absolute_state,125,125,1,585,583,0.9965811966,0.6148609092,0.6472478711,0.4378319039,,
up50_60,validation,profit_ratio,scalar_chip,continuous,absolute_state,125,125,1,585,583,0.9965811966,0.0342275726,0.2376609261,0.2663121784,,
up50_60,validation,asr,scalar_chip,continuous,absolute_state,125,125,1,585,583,0.9965811966,0.3587214217,0.5072722444,0.3318284734,,
up50_60,validation,cbw,scalar_chip,continuous,absolute_state,125,125,1,585,583,0.9965811966,80.71673277,69.78090099,0.578161235,,
up50_60,validation,average_cost_rel_price,cost_anchors,continuous,absolute_state,125,125,1,585,583,0.9965811966,0.1725282552,0.08423467273,0.7040686106,,
up50_60,validation,p01_rel_price,cost_anchors,continuous,absolute_state,125,125,1,585,583,0.9965811966,-0.02655982371,-0.1112404234,0.6758559177,,
up50_60,validation,p10_rel_price,cost_anchors,continuous,absolute_state,125,125,1,585,583,0.9965811966,0.02228338653,-0.04127872188,0.7140240137,,
up50_60,validation,p50_rel_price,cost_anchors,continuous,absolute_state,125,125,1,585,583,0.9965811966,0.1386216654,0.05330606501,0.7256878216,,
up50_60,validation,p90_rel_price,cost_anchors,continuous,absolute_state,125,125,1,585,583,0.9965811966,0.3620547251,0.2307865848,0.6751560892,,
up50_60,validation,p99_rel_price,cost_anchors,continuous,absolute_state,125,125,1,585,583,0.9965811966,0.6670862428,0.428329591,0.6522813036,,
up50_60,validation,model_spread_cost_p50,model_consensus,continuous,absolute_state,125,125,1,585,583,0.9965811966,0.1640249193,0.1398461541,0.5112109777,,
up50_60,validation,model_spread_cost_p90,model_consensus,continuous,absolute_state,125,125,1,585,583,0.9965811966,0.3158015652,0.2907306828,0.5354236707,,
up50_60,validation,model_spread_dominant_peak_today,model_consensus,continuous,absolute_state,125,125,1,585,583,0.9965811966,0,0,0.4977358491,,
up50_60,validation,peak_track_age_chg_5,peak_age,continuous,recent_change,125,29,0.232,585,124,0.211965812,5,5,0.5,,
up50_60,validation,peak_track_age_chg_10,peak_age,continuous,recent_change,125,25,0.2,585,113,0.1931623932,10,10,0.5,,
up50_60,validation,peak_track_age_chg_20,peak_age,continuous,recent_change,125,19,0.152,585,85,0.1452991453,20,20,0.5,,
up50_60,validation,peak_track_mass_chg_5,peak_mass,continuous,recent_change,125,29,0.232,585,124,0.211965812,-0.00659807946,-0.004623330049,0.4274193548,,
up50_60,validation,peak_track_mass_chg_10,peak_mass,continuous,recent_change,125,25,0.2,585,113,0.1931623932,-0.01403252574,-0.01107309061,0.450619469,,
up50_60,validation,peak_track_mass_chg_20,peak_mass,continuous,recent_change,125,19,0.152,585,85,0.1452991453,-0.03520133231,-0.02298733129,0.4346749226,,
up50_60,validation,peak_track_prominence_chg_5,peak_prominence,continuous,recent_change,125,29,0.232,585,124,0.211965812,-0.0004176639049,-0.0002913577202,0.4007230256,,
up50_60,validation,peak_track_prominence_chg_10,peak_prominence,continuous,recent_change,125,25,0.2,585,113,0.1931623932,-0.0009033257396,-0.0006435222929,0.4169911504,,
up50_60,validation,peak_track_prominence_chg_20,peak_prominence,continuous,recent_change,125,19,0.152,585,85,0.1452991453,-0.001651896473,-0.001327361052,0.4247678019,,
up50_60,validation,peak_band_width_rel_price_chg_5,peak_shape,continuous,recent_change,125,29,0.232,585,124,0.211965812,0.003213500712,0.002436974911,0.5506117909,,
up50_60,validation,peak_band_width_rel_price_chg_10,peak_shape,continuous,recent_change,125,25,0.2,585,113,0.1931623932,0.002801382395,0.00244283825,0.5437168142,,
up50_60,validation,peak_band_width_rel_price_chg_20,peak_shape,continuous,recent_change,125,19,0.152,585,85,0.1452991453,0.004487307071,0.000886836671,0.6340557276,,
up50_60,validation,peak_location_rel_price_chg_5,peak_shape,continuous,recent_change,125,29,0.232,585,124,0.211965812,0.0447466827,0.0339605103,0.60567297,,
up50_60,validation,peak_location_rel_price_chg_10,peak_shape,continuous,recent_change,125,25,0.2,585,113,0.1931623932,0.06304904976,0.02824210221,0.7097345133,,
up50_60,validation,peak_location_rel_price_chg_20,peak_shape,continuous,recent_change,125,19,0.152,585,85,0.1452991453,0.09766717765,0.01294674844,0.7857585139,,
up50_60,validation,base_presence_20_chg_5,base_persistence,continuous,recent_change,125,125,1,585,585,1,0,0,0.521565812,,
up50_60,validation,base_presence_20_chg_10,base_persistence,continuous,recent_change,125,125,1,585,585,1,0,0,0.5076717949,,
up50_60,validation,base_presence_20_chg_20,base_persistence,continuous,recent_change,125,125,1,585,585,1,0,0,0.4898529915,,
up50_60,validation,concentration_20_chg_5,scalar_chip,continuous,recent_change,125,125,1,585,583,0.9965811966,-0.003332966733,0.007036781335,0.3873070326,,
up50_60,validation,concentration_20_chg_10,scalar_chip,continuous,recent_change,125,125,1,585,583,0.9965811966,-0.006193729445,0.01298495324,0.3923567753,,
up50_60,validation,concentration_20_chg_20,scalar_chip,continuous,recent_change,125,125,1,585,583,0.9965811966,-0.02260503082,0.0164761623,0.4021680961,,
up50_60,validation,profit_ratio_chg_5,scalar_chip,continuous,recent_change,125,125,1,585,583,0.9965811966,-0.04383931298,-0.1182507022,0.5882950257,,
up50_60,validation,profit_ratio_chg_10,scalar_chip,continuous,recent_change,125,125,1,585,583,0.9965811966,-0.08951793771,-0.09587667693,0.4706415094,,
up50_60,validation,profit_ratio_chg_20,scalar_chip,continuous,recent_change,125,125,1,585,583,0.9965811966,-0.09971956626,-0.03881264816,0.3616878216,,
up50_60,validation,average_cost_rel_price_chg_5,cost_anchors,continuous,recent_change,125,125,1,585,583,0.9965811966,0.04050411676,0.03360251654,0.5631149228,,
up50_60,validation,average_cost_rel_price_chg_10,cost_anchors,continuous,recent_change,125,125,1,585,583,0.9965811966,0.05260425376,0.0315318625,0.651787307,,
up50_60,validation,average_cost_rel_price_chg_20,cost_anchors,continuous,recent_change,125,125,1,585,583,0.9965811966,0.06992816534,0.005921102863,0.743890223,,
up50_60,validation,p10_rel_price_chg_5,cost_anchors,continuous,recent_change,125,125,1,585,583,0.9965811966,0.03345131566,0.02930072004,0.5316363636,,
up50_60,validation,p10_rel_price_chg_10,cost_anchors,continuous,recent_change,125,125,1,585,583,0.9965811966,0.04188539342,0.02651623641,0.6178799314,,
up50_60,validation,p10_rel_price_chg_20,cost_anchors,continuous,recent_change,125,125,1,585,583,0.9965811966,0.05653626749,0.007718610999,0.7129056604,,
up50_60,validation,p50_rel_price_chg_5,cost_anchors,continuous,recent_change,125,125,1,585,583,0.9965811966,0.03665796642,0.03260820653,0.5582847341,,
up50_60,validation,p50_rel_price_chg_10,cost_anchors,continuous,recent_change,125,125,1,585,583,0.9965811966,0.04986428033,0.02917337371,0.62832247,,
up50_60,validation,p50_rel_price_chg_20,cost_anchors,continuous,recent_change,125,125,1,585,583,0.9965811966,0.06774512982,0.007992428958,0.709626072,,
up50_60,validation,p90_rel_price_chg_5,cost_anchors,continuous,recent_change,125,125,1,585,583,0.9965811966,0.04700384673,0.03888859258,0.5882264151,,
up50_60,validation,p90_rel_price_chg_10,cost_anchors,continuous,recent_change,125,125,1,585,583,0.9965811966,0.06401816692,0.03440773719,0.6817427101,,
up50_60,validation,p90_rel_price_chg_20,cost_anchors,continuous,recent_change,125,125,1,585,583,0.9965811966,0.09774027325,0.006861083644,0.7516981132,,
up50_60,holdout,base_exists,structural_base,binary,absolute_state,100,100,1,657,657,1,0,0,0.4500684932,,
up50_60,holdout,strict_temporal_valid,structural_base,binary,absolute_state,100,100,1,657,657,1,0,0,0.4545281583,,
up50_60,holdout,peak_track_age,peak_age,continuous,absolute_state,100,27,0.27,657,243,0.3698630137,61,50,0.526139308,,
up50_60,holdout,peak_track_mass,peak_mass,continuous,absolute_state,100,27,0.27,657,243,0.3698630137,0.2278470283,0.289008155,0.4196006706,,
up50_60,holdout,peak_track_prominence,peak_prominence,continuous,absolute_state,100,27,0.27,657,243,0.3698630137,0.0132614409,0.01359376921,0.4718792867,,
up50_60,holdout,peak_band_width_abs,peak_shape,continuous,absolute_state,100,27,0.27,657,243,0.3698630137,0.5444572348,0.6304026207,0.3882792257,,
up50_60,holdout,peak_band_width_rel_price,peak_shape,continuous,absolute_state,100,27,0.27,657,243,0.3698630137,0.09172033619,0.09435522537,0.3816491389,,
up50_60,holdout,peak_location_rel_price,peak_shape,continuous,absolute_state,100,27,0.27,657,243,0.3698630137,0.08367570057,0.1075190533,0.4807194025,,
up50_60,holdout,rolling_base_episode_age,base_persistence,continuous,persistence,100,27,0.27,657,243,0.3698630137,3,7,0.3937661942,,
up50_60,holdout,days_since_rebinding,base_persistence,continuous,persistence,100,27,0.27,657,243,0.3698630137,2,6,0.3937661942,,
up50_60,holdout,rebinding_observed,base_persistence,binary,lifecycle_event,100,100,1,657,657,1,0,0,0.4500684932,,
up50_60,holdout,base_presence_5,base_persistence,continuous,persistence,100,100,1,657,657,1,0,0,0.4300380518,,
up50_60,holdout,base_presence_10,base_persistence,continuous,persistence,100,100,1,657,657,1,0,0.1,0.4397031963,,
up50_60,holdout,base_presence_20,base_persistence,continuous,persistence,100,100,1,657,657,1,0.05,0.25,0.4327777778,,
up50_60,holdout,peak_track_split,lifecycle_events,binary,lifecycle_event,100,100,1,657,657,1,0,0,0.4964079148,,
up50_60,holdout,peak_track_merge,lifecycle_events,binary,lifecycle_event,100,100,1,657,657,1,0,0,0.4887975647,,
up50_60,holdout,peak_track_lost,lifecycle_events,binary,lifecycle_event,100,100,1,657,657,1,0,0,0.5002054795,,
up50_60,holdout,split_count_20,lifecycle_events,continuous,persistence,100,100,1,657,657,1,1,0,0.5648630137,,
up50_60,holdout,merge_count_20,lifecycle_events,continuous,persistence,100,100,1,657,657,1,2,1,0.5802435312,,
up50_60,holdout,lost_count_20,lifecycle_events,continuous,persistence,100,100,1,657,657,1,3,2,0.5599923896,,
up50_60,holdout,ensemble_ambiguity,ensemble_ambiguity,binary,absolute_state,100,100,1,657,657,1,1,1,0.5598249619,,
up50_60,holdout,ambiguity_rate_20,ensemble_ambiguity,continuous,persistence,100,100,1,657,657,1,0.95,0.7,0.5686910198,,
up50_60,holdout,concentration_20,scalar_chip,continuous,absolute_state,100,100,1,657,656,0.99847793,0.672954996,0.6818465121,0.4729115854,,
up50_60,holdout,profit_ratio,scalar_chip,continuous,absolute_state,100,100,1,657,656,0.99847793,0.1439985897,0.1533119811,0.4687195122,,
up50_60,holdout,asr,scalar_chip,continuous,absolute_state,100,100,1,657,656,0.99847793,0.3788858504,0.444717246,0.4102743902,,
up50_60,holdout,cbw,scalar_chip,continuous,absolute_state,100,100,1,657,656,0.99847793,76.48064503,65.59416173,0.5693368902,,
up50_60,holdout,average_cost_rel_price,cost_anchors,continuous,absolute_state,100,100,1,657,656,0.99847793,0.1150118981,0.1047882896,0.537804878,,
up50_60,holdout,p01_rel_price,cost_anchors,continuous,absolute_state,100,100,1,657,656,0.99847793,-0.1497337237,-0.1138753722,0.453597561,,
up50_60,holdout,p10_rel_price,cost_anchors,continuous,absolute_state,100,100,1,657,656,0.99847793,-0.02901782322,-0.02262621176,0.492179878,,
up50_60,holdout,p50_rel_price,cost_anchors,continuous,absolute_state,100,100,1,657,656,0.99847793,0.1051982502,0.08857412171,0.5685670732,,
up50_60,holdout,p90_rel_price,cost_anchors,continuous,absolute_state,100,100,1,657,656,0.99847793,0.2550946539,0.2364775391,0.5495121951,,
up50_60,holdout,p99_rel_price,cost_anchors,continuous,absolute_state,100,100,1,657,656,0.99847793,0.4344737105,0.4242150192,0.5168445122,,
up50_60,holdout,model_spread_cost_p50,model_consensus,continuous,absolute_state,100,100,1,657,656,0.99847793,0.1671205766,0.1404116224,0.5239253049,,
up50_60,holdout,model_spread_cost_p90,model_consensus,continuous,absolute_state,100,100,1,657,656,0.99847793,0.3025817186,0.2627913331,0.5141692073,,
up50_60,holdout,model_spread_dominant_peak_today,model_consensus,continuous,absolute_state,100,100,1,657,656,0.99847793,0,0,0.4835823171,,
up50_60,holdout,peak_track_age_chg_5,peak_age,continuous,recent_change,100,19,0.19,657,166,0.2526636225,5,5,0.5,,
up50_60,holdout,peak_track_age_chg_10,peak_age,continuous,recent_change,100,15,0.15,657,137,0.2085235921,10,10,0.5,,
up50_60,holdout,peak_track_age_chg_20,peak_age,continuous,recent_change,100,11,0.11,657,103,0.1567732116,20,20,0.5,,
up50_60,holdout,peak_track_mass_chg_5,peak_mass,continuous,recent_change,100,19,0.19,657,166,0.2526636225,-0.007214276556,-0.005025074716,0.4143944198,,
up50_60,holdout,peak_track_mass_chg_10,peak_mass,continuous,recent_change,100,15,0.15,657,137,0.2085235921,-0.01217913505,-0.010503326,0.4929440389,,
up50_60,holdout,peak_track_mass_chg_20,peak_mass,continuous,recent_change,100,11,0.11,657,103,0.1567732116,-0.01753305379,-0.02240134947,0.5825242718,,
up50_60,holdout,peak_track_prominence_chg_5,peak_prominence,continuous,recent_change,100,19,0.19,657,166,0.2526636225,-0.0002278499246,-0.0003430781523,0.558972733,,
up50_60,holdout,peak_track_prominence_chg_10,peak_prominence,continuous,recent_change,100,15,0.15,657,137,0.2085235921,-0.0003084003875,-0.0007235860024,0.6686131387,,
up50_60,holdout,peak_track_prominence_chg_20,peak_prominence,continuous,recent_change,100,11,0.11,657,103,0.1567732116,-0.0009002216098,-0.001489303076,0.6743159753,,
up50_60,holdout,peak_band_width_rel_price_chg_5,peak_shape,continuous,recent_change,100,19,0.19,657,166,0.2526636225,0.002238583718,0.002541477532,0.4885859226,,
up50_60,holdout,peak_band_width_rel_price_chg_10,peak_shape,continuous,recent_change,100,15,0.15,657,137,0.2085235921,0.003717482941,0.003020004901,0.4866180049,,
up50_60,holdout,peak_band_width_rel_price_chg_20,peak_shape,continuous,recent_change,100,11,0.11,657,103,0.1567732116,0.001550882581,0.002929014786,0.4501323919,,
up50_60,holdout,peak_location_rel_price_chg_5,peak_shape,continuous,recent_change,100,19,0.19,657,166,0.2526636225,0.04962086518,0.03247458238,0.6467977172,,
up50_60,holdout,peak_location_rel_price_chg_10,peak_shape,continuous,recent_change,100,15,0.15,657,137,0.2085235921,0.06191427205,0.04012349555,0.6880778589,,
up50_60,holdout,peak_location_rel_price_chg_20,peak_shape,continuous,recent_change,100,11,0.11,657,103,0.1567732116,0.03224206054,0.04040847842,0.5622241836,,
up50_60,holdout,base_presence_20_chg_5,base_persistence,continuous,recent_change,100,100,1,657,657,1,0,0,0.4563165906,,
up50_60,holdout,base_presence_20_chg_10,base_persistence,continuous,recent_change,100,100,1,657,657,1,0,0,0.4753424658,,
up50_60,holdout,base_presence_20_chg_20,base_persistence,continuous,recent_change,100,100,1,657,657,1,0,0,0.4675114155,,
up50_60,holdout,concentration_20_chg_5,scalar_chip,continuous,recent_change,100,100,1,657,656,0.99847793,0.001273100276,0.002468811136,0.4912957317,,
up50_60,holdout,concentration_20_chg_10,scalar_chip,continuous,recent_change,100,100,1,657,656,0.99847793,0.006226239783,0.005828720357,0.5288185976,,
up50_60,holdout,concentration_20_chg_20,scalar_chip,continuous,recent_change,100,100,1,657,656,0.99847793,0.01913528271,0.01120059491,0.5809984756,,
up50_60,holdout,profit_ratio_chg_5,scalar_chip,continuous,recent_change,100,100,1,657,656,0.99847793,-0.09126798442,-0.06685889177,0.4161432927,,
up50_60,holdout,profit_ratio_chg_10,scalar_chip,continuous,recent_change,100,100,1,657,656,0.99847793,-0.1468630224,-0.09024189753,0.354839939,,
up50_60,holdout,profit_ratio_chg_20,scalar_chip,continuous,recent_change,100,100,1,657,656,0.99847793,-0.2327033197,-0.1153296969,0.3330411585,,
up50_60,holdout,average_cost_rel_price_chg_5,cost_anchors,continuous,recent_change,100,100,1,657,656,0.99847793,0.0565806744,0.03699968984,0.6306859756,,
up50_60,holdout,average_cost_rel_price_chg_10,cost_anchors,continuous,recent_change,100,100,1,657,656,0.99847793,0.07852865202,0.04503610464,0.6824161585,,
up50_60,holdout,average_cost_rel_price_chg_20,cost_anchors,continuous,recent_change,100,100,1,657,656,0.99847793,0.1031413909,0.05101933315,0.6824009146,,
up50_60,holdout,p10_rel_price_chg_5,cost_anchors,continuous,recent_change,100,100,1,657,656,0.99847793,0.05216938434,0.03086475058,0.6442301829,,
up50_60,holdout,p10_rel_price_chg_10,cost_anchors,continuous,recent_change,100,100,1,657,656,0.99847793,0.07010246706,0.03966219844,0.6907926829,,
up50_60,holdout,p10_rel_price_chg_20,cost_anchors,continuous,recent_change,100,100,1,657,656,0.99847793,0.09163968019,0.04471304981,0.7001143293,,
up50_60,holdout,p50_rel_price_chg_5,cost_anchors,continuous,recent_change,100,100,1,657,656,0.99847793,0.05547524608,0.03585209491,0.6279268293,,
up50_60,holdout,p50_rel_price_chg_10,cost_anchors,continuous,recent_change,100,100,1,657,656,0.99847793,0.07332059802,0.04322604684,0.6747027439,,
up50_60,holdout,p50_rel_price_chg_20,cost_anchors,continuous,recent_change,100,100,1,657,656,0.99847793,0.09671534731,0.05297112332,0.6677743902,,
up50_60,holdout,p90_rel_price_chg_5,cost_anchors,continuous,recent_change,100,100,1,657,656,0.99847793,0.06817922288,0.04315555476,0.6327286585,,
up50_60,holdout,p90_rel_price_chg_10,cost_anchors,continuous,recent_change,100,100,1,657,656,0.99847793,0.08921918177,0.05168430635,0.6710746951,,
up50_60,holdout,p90_rel_price_chg_20,cost_anchors,continuous,recent_change,100,100,1,657,656,0.99847793,0.1138702036,0.06031078089,0.6636204268,,
