target,feature,family,direction_fit_discovery,requested_discovery_coverage,threshold_fit_discovery,evaluation_split,winner_total,winner_available,winner_pass,winner_recall_missing_as_fail,winner_recall_ci_low,winner_recall_ci_high,winner_recall_available,nonwinner_total,nonwinner_pass,nonwinner_pass_rate,precision_in_event_sample,event_sample_base_rate,lift_in_event_sample
up50_60,profit_ratio,scalar_chip,lower,0.95,0.5723618179,discovery,209,209,199,0.95215311,0.9141790274,0.9738058654,0.95215311,573,540,0.942408377,0.2692828146,0.2672634271,1.007555794
up50_60,profit_ratio,scalar_chip,lower,0.95,0.5723618179,validation,125,125,121,0.968,0.9206059306,0.9874868609,0.968,585,480,0.8205128205,0.2013311148,0.176056338,1.143560732
up50_60,profit_ratio,scalar_chip,lower,0.95,0.5723618179,holdout,100,100,93,0.93,0.8625048526,0.9656807389,0.93,657,575,0.8751902588,0.1392215569,0.1321003963,1.053907186
up50_60,asr,scalar_chip,higher,0.8,0.09977394535,discovery,209,209,167,0.7990430622,0.7395419258,0.84774967,0.7990430622,573,434,0.757417103,0.2778702163,0.2672634271,1.039686647
up50_60,asr,scalar_chip,higher,0.8,0.09977394535,validation,125,125,114,0.912,0.8492803614,0.9501517542,0.912,585,567,0.9692307692,0.1674008811,0.176056338,0.9508370044
up50_60,asr,scalar_chip,higher,0.8,0.09977394535,holdout,100,100,95,0.95,0.8882495308,0.9784563208,0.95,657,629,0.9573820396,0.1312154696,0.1321003963,0.993301105
up50_60,asr,scalar_chip,higher,0.9,0.05119664195,discovery,209,209,188,0.8995215311,0.8512832358,0.9333383362,0.8995215311,573,498,0.8691099476,0.2740524781,0.2672634271,1.025402095
up50_60,asr,scalar_chip,higher,0.9,0.05119664195,validation,125,125,120,0.96,0.9097744469,0.9827953909,0.96,585,576,0.9846153846,0.1724137931,0.176056338,0.9793103448
up50_60,asr,scalar_chip,higher,0.9,0.05119664195,holdout,100,100,96,0.96,0.9016292856,0.984336696,0.96,657,647,0.9847792998,0.1292059219,0.1321003963,0.9780888291
up50_60,asr,scalar_chip,higher,0.95,0.02907590371,discovery,209,209,199,0.95215311,0.9141790274,0.9738058654,0.95215311,573,539,0.9406631763,0.2696476965,0.2672634271,1.008921046
up50_60,asr,scalar_chip,higher,0.95,0.02907590371,validation,125,125,122,0.976,0.9318110017,0.9918047435,0.976,585,581,0.9931623932,0.173541963,0.176056338,0.9857183499
up50_60,asr,scalar_chip,higher,0.95,0.02907590371,holdout,100,100,99,0.99,0.9455138038,0.9982325679,0.99,657,656,0.99847793,0.1311258278,0.1321003963,0.9926225166
up50_60,cbw,scalar_chip,lower,0.8,106.8021055,discovery,209,209,167,0.7990430622,0.7395419258,0.84774967,0.7990430622,573,450,0.7853403141,0.2706645057,0.2672634271,1.012725567
up50_60,cbw,scalar_chip,lower,0.8,106.8021055,validation,125,125,80,0.64,0.552838555,0.7188131348,0.64,585,452,0.7726495726,0.1503759398,0.176056338,0.8541353383
up50_60,cbw,scalar_chip,lower,0.8,106.8021055,holdout,100,100,72,0.72,0.6251197129,0.7986031479,0.72,657,507,0.7716894977,0.1243523316,0.1321003963,0.9413471503
up50_60,cbw,scalar_chip,lower,0.9,143.2426578,discovery,209,209,188,0.8995215311,0.8512832358,0.9333383362,0.8995215311,573,527,0.9197207679,0.2629370629,0.2672634271,0.9838123599
up50_60,cbw,scalar_chip,lower,0.9,143.2426578,validation,125,125,105,0.84,0.7657538555,0.8939716768,0.84,585,514,0.8786324786,0.169628433,0.176056338,0.9634894992
up50_60,cbw,scalar_chip,lower,0.9,143.2426578,holdout,100,100,82,0.82,0.7333264161,0.882997745,0.82,657,591,0.899543379,0.1218424963,0.1321003963,0.9223476969
up50_60,cbw,scalar_chip,lower,0.95,177.6591236,discovery,209,209,199,0.95215311,0.9141790274,0.9738058654,0.95215311,573,548,0.9563699825,0.266398929,0.2672634271,0.9967653709
up50_60,cbw,scalar_chip,lower,0.95,177.6591236,validation,125,125,112,0.896,0.8301771765,0.9382090317,0.896,585,542,0.9264957265,0.1712538226,0.176056338,0.9727217125
up50_60,cbw,scalar_chip,lower,0.95,177.6591236,holdout,100,100,90,0.9,0.8256343385,0.9447708629,0.9,657,616,0.9375951294,0.1274787535,0.1321003963,0.9650141643
up50_60,average_cost_rel_price,cost_anchors,lower,0.8,0.2909843832,discovery,209,209,167,0.7990430622,0.7395419258,0.84774967,0.7990430622,573,452,0.7888307155,0.2697899838,0.2672634271,1.009453432
up50_60,average_cost_rel_price,cost_anchors,lower,0.8,0.2909843832,validation,125,125,96,0.768,0.6866866534,0.8333322955,0.768,585,535,0.9145299145,0.1521394612,0.176056338,0.8641521395
up50_60,average_cost_rel_price,cost_anchors,lower,0.8,0.2909843832,holdout,100,100,91,0.91,0.8377378715,0.95192746,0.91,657,600,0.9132420091,0.1316931983,0.1321003963,0.9969175109
up50_60,average_cost_rel_price,cost_anchors,lower,0.9,0.3472894927,discovery,209,209,188,0.8995215311,0.8512832358,0.9333383362,0.8995215311,573,512,0.8935427574,0.2685714286,0.2672634271,1.004894053
up50_60,average_cost_rel_price,cost_anchors,lower,0.9,0.3472894927,validation,125,125,102,0.816,0.7390108121,0.8741458591,0.816,585,550,0.9401709402,0.1564417178,0.176056338,0.8885889571
up50_60,average_cost_rel_price,cost_anchors,lower,0.9,0.3472894927,holdout,100,100,95,0.95,0.8882495308,0.9784563208,0.95,657,623,0.9482496195,0.1323119777,0.1321003963,1.001601671
up50_60,average_cost_rel_price,cost_anchors,lower,0.95,0.4512450901,discovery,209,209,199,0.95215311,0.9141790274,0.9738058654,0.95215311,573,551,0.9616055846,0.2653333333,0.2672634271,0.9927783094
up50_60,average_cost_rel_price,cost_anchors,lower,0.95,0.4512450901,validation,125,125,107,0.856,0.7838403899,0.9069310497,0.856,585,565,0.9658119658,0.1592261905,0.176056338,0.9044047619
up50_60,average_cost_rel_price,cost_anchors,lower,0.95,0.4512450901,holdout,100,100,97,0.97,0.9154806357,0.989745476,0.97,657,642,0.9771689498,0.1312584574,0.1321003963,0.9936265223
up50_60,p01_rel_price,cost_anchors,higher,0.8,-0.2055532608,discovery,209,209,167,0.7990430622,0.7395419258,0.84774967,0.7990430622,573,493,0.8603839442,0.253030303,0.2672634271,0.9467449616
up50_60,p01_rel_price,cost_anchors,higher,0.8,-0.2055532608,validation,125,125,104,0.832,0.7567907929,0.8874117857,0.832,585,414,0.7076923077,0.2007722008,0.176056338,1.1403861
up50_60,p01_rel_price,cost_anchors,higher,0.8,-0.2055532608,holdout,100,100,65,0.65,0.552544433,0.7363575176,0.65,657,464,0.7062404871,0.1228733459,0.1321003963,0.9301512287
up50_60,p01_rel_price,cost_anchors,higher,0.9,-0.3144092262,discovery,209,209,188,0.8995215311,0.8512832358,0.9333383362,0.8995215311,573,531,0.9267015707,0.2614742698,0.2672634271,0.978339134
up50_60,p01_rel_price,cost_anchors,higher,0.9,-0.3144092262,validation,125,125,115,0.92,0.8589881016,0.9559669677,0.92,585,494,0.8444444444,0.1888341544,0.176056338,1.072577997
up50_60,p01_rel_price,cost_anchors,higher,0.9,-0.3144092262,holdout,100,100,81,0.81,0.7222115462,0.8748524849,0.81,657,560,0.8523592085,0.1263650546,0.1321003963,0.9565834633
up50_60,p01_rel_price,cost_anchors,higher,0.95,-0.4621258175,discovery,209,209,199,0.95215311,0.9141790274,0.9738058654,0.95215311,573,566,0.9877835951,0.260130719,0.2672634271,0.973312068
up50_60,p01_rel_price,cost_anchors,higher,0.95,-0.4621258175,validation,125,125,122,0.976,0.9318110017,0.9918047435,0.976,585,549,0.9384615385,0.1818181818,0.176056338,1.032727273
up50_60,p01_rel_price,cost_anchors,higher,0.95,-0.4621258175,holdout,100,100,89,0.89,0.813687035,0.9374580364,0.89,657,622,0.9467275495,0.1251758087,0.1321003963,0.947580872
up50_60,p10_rel_price,cost_anchors,lower,0.8,0.09860257052,discovery,209,209,167,0.7990430622,0.7395419258,0.84774967,0.7990430622,573,435,0.7591623037,0.2774086379,0.2672634271,1.037959592
up50_60,p10_rel_price,cost_anchors,lower,0.8,0.09860257052,validation,125,125,113,0.904,0.839680388,0.9442287739,0.904,585,573,0.9794871795,0.1647230321,0.176056338,0.9356268222
up50_60,p10_rel_price,cost_anchors,lower,0.8,0.09860257052,holdout,100,100,95,0.95,0.8882495308,0.9784563208,0.95,657,629,0.9573820396,0.1312154696,0.1321003963,0.993301105
up50_60,p10_rel_price,cost_anchors,lower,0.9,0.1624001662,discovery,209,209,188,0.8995215311,0.8512832358,0.9333383362,0.8995215311,573,521,0.9092495637,0.2651622003,0.2672634271,0.9921379934
up50_60,p10_rel_price,cost_anchors,lower,0.9,0.1624001662,validation,125,125,118,0.944,0.8889121559,0.9726117745,0.944,585,581,0.9931623932,0.1688125894,0.176056338,0.9588555079
up50_60,p10_rel_price,cost_anchors,lower,0.9,0.1624001662,holdout,100,100,96,0.96,0.9016292856,0.984336696,0.96,657,650,0.9893455099,0.1286863271,0.1321003963,0.974155496
up50_60,p10_rel_price,cost_anchors,lower,0.95,0.2054711742,discovery,209,209,199,0.95215311,0.9141790274,0.9738058654,0.95215311,573,547,0.9546247818,0.2667560322,0.2672634271,0.9981015175
up50_60,p10_rel_price,cost_anchors,lower,0.95,0.2054711742,validation,125,125,120,0.96,0.9097744469,0.9827953909,0.96,585,583,0.9965811966,0.1706970128,0.176056338,0.9695590327
up50_60,p10_rel_price,cost_anchors,lower,0.95,0.2054711742,holdout,100,100,99,0.99,0.9455138038,0.9982325679,0.99,657,655,0.99695586,0.1312997347,0.1321003963,0.993938992
up50_60,p50_rel_price,cost_anchors,higher,0.8,0.06601380507,discovery,209,209,167,0.7990430622,0.7395419258,0.84774967,0.7990430622,573,453,0.7905759162,0.2693548387,0.2672634271,1.007825282
up50_60,p50_rel_price,cost_anchors,higher,0.8,0.06601380507,validation,125,125,98,0.784,0.7039729578,0.8470918986,0.784,585,266,0.4547008547,0.2692307692,0.176056338,1.529230769
up50_60,p50_rel_price,cost_anchors,higher,0.8,0.06601380507,holdout,100,100,78,0.78,0.6892964649,0.8499871762,0.78,657,383,0.5829528158,0.169197397,0.1321003963,1.280824295
up50_60,p50_rel_price,cost_anchors,higher,0.9,0.0149664964,discovery,209,209,188,0.8995215311,0.8512832358,0.9333383362,0.8995215311,573,513,0.8952879581,0.2681883024,0.2672634271,1.003460538
up50_60,p50_rel_price,cost_anchors,higher,0.9,0.0149664964,validation,125,125,116,0.928,0.8688171613,0.9616608617,0.928,585,414,0.7076923077,0.2188679245,0.176056338,1.243169811
up50_60,p50_rel_price,cost_anchors,higher,0.9,0.0149664964,holdout,100,100,89,0.89,0.813687035,0.9374580364,0.89,657,524,0.797564688,0.145187602,0.1321003963,1.099070147
up50_60,p50_rel_price,cost_anchors,higher,0.95,-0.01532658494,discovery,209,209,199,0.95215311,0.9141790274,0.9738058654,0.95215311,573,536,0.9354275742,0.2707482993,0.2672634271,1.013039091
up50_60,p50_rel_price,cost_anchors,higher,0.95,-0.01532658494,validation,125,125,120,0.96,0.9097744469,0.9827953909,0.96,585,474,0.8102564103,0.202020202,0.176056338,1.147474747
up50_60,p50_rel_price,cost_anchors,higher,0.95,-0.01532658494,holdout,100,100,93,0.93,0.8625048526,0.9656807389,0.93,657,574,0.8736681887,0.1394302849,0.1321003963,1.055487256
up50_60,p90_rel_price,cost_anchors,lower,0.8,0.556417504,discovery,209,209,167,0.7990430622,0.7395419258,0.84774967,0.7990430622,573,453,0.7905759162,0.2693548387,0.2672634271,1.007825282
up50_60,p90_rel_price,cost_anchors,lower,0.8,0.556417504,validation,125,125,92,0.736,0.6525256076,0.8054015266,0.736,585,515,0.8803418803,0.1515650741,0.176056338,0.8608896211
up50_60,p90_rel_price,cost_anchors,lower,0.8,0.556417504,holdout,100,100,88,0.88,0.8018790057,0.9300059356,0.88,657,579,0.8812785388,0.131934033,0.1321003963,0.9987406297
up50_60,p90_rel_price,cost_anchors,lower,0.9,0.6652335568,discovery,209,209,188,0.8995215311,0.8512832358,0.9333383362,0.8995215311,573,509,0.8883071553,0.2697274032,0.2672634271,1.009219279
up50_60,p90_rel_price,cost_anchors,lower,0.9,0.6652335568,validation,125,125,98,0.784,0.7039729578,0.8470918986,0.784,585,540,0.9230769231,0.1536050157,0.176056338,0.872476489
up50_60,p90_rel_price,cost_anchors,lower,0.9,0.6652335568,holdout,100,100,92,0.92,0.850018923,0.9589065385,0.92,657,606,0.9223744292,0.1318051576,0.1321003963,0.997765043
up50_60,p90_rel_price,cost_anchors,lower,0.95,0.8168430879,discovery,209,209,199,0.95215311,0.9141790274,0.9738058654,0.95215311,573,550,0.9598603839,0.2656875834,0.2672634271,0.9941037811
up50_60,p90_rel_price,cost_anchors,lower,0.95,0.8168430879,validation,125,125,105,0.84,0.7657538555,0.8939716768,0.84,585,554,0.947008547,0.1593323217,0.176056338,0.9050075873
up50_60,p90_rel_price,cost_anchors,lower,0.95,0.8168430879,holdout,100,100,96,0.96,0.9016292856,0.984336696,0.96,657,632,0.9619482496,0.1318681319,0.1321003963,0.9982417582
up50_60,p99_rel_price,cost_anchors,lower,0.8,0.8185210216,discovery,209,209,167,0.7990430622,0.7395419258,0.84774967,0.7990430622,573,407,0.7102966841,0.2909407666,0.2672634271,1.088591768
up50_60,p99_rel_price,cost_anchors,lower,0.8,0.8185210216,validation,125,125,80,0.64,0.552838555,0.7188131348,0.64,585,468,0.8,0.1459854015,0.176056338,0.8291970803
up50_60,p99_rel_price,cost_anchors,lower,0.8,0.8185210216,holdout,100,100,81,0.81,0.7222115462,0.8748524849,0.81,657,555,0.8447488584,0.1273584906,0.1321003963,0.9641037736
up50_60,p99_rel_price,cost_anchors,lower,0.9,1.173680063,discovery,209,209,188,0.8995215311,0.8512832358,0.9333383362,0.8995215311,573,520,0.907504363,0.2655367232,0.2672634271,0.9935393182
up50_60,p99_rel_price,cost_anchors,lower,0.9,1.173680063,validation,125,125,96,0.768,0.6866866534,0.8333322955,0.768,585,525,0.8974358974,0.154589372,0.176056338,0.8780676329
up50_60,p99_rel_price,cost_anchors,lower,0.9,1.173680063,holdout,100,100,93,0.93,0.8625048526,0.9656807389,0.93,657,613,0.9330289193,0.1317280453,0.1321003963,0.9971813031
up50_60,p99_rel_price,cost_anchors,lower,0.95,1.384507625,discovery,209,209,199,0.95215311,0.9141790274,0.9738058654,0.95215311,573,544,0.9493891798,0.267833109,0.2672634271,1.002131537
up50_60,p99_rel_price,cost_anchors,lower,0.95,1.384507625,validation,125,125,108,0.864,0.7929706949,0.9133236984,0.864,585,547,0.935042735,0.1648854962,0.176056338,0.9365496183
up50_60,p99_rel_price,cost_anchors,lower,0.95,1.384507625,holdout,100,100,94,0.94,0.8752318455,0.972213876,0.94,657,629,0.9573820396,0.1300138313,0.1321003963,0.9842047026
up50_60,model_spread_cost_p50,model_consensus,higher,0.8,0.05983863215,discovery,209,209,167,0.7990430622,0.7395419258,0.84774967,0.7990430622,573,443,0.7731239092,0.2737704918,0.2672634271,1.024347008
up50_60,model_spread_cost_p50,model_consensus,higher,0.8,0.05983863215,validation,125,125,105,0.84,0.7657538555,0.8939716768,0.84,585,474,0.8102564103,0.1813471503,0.176056338,1.030051813
up50_60,model_spread_cost_p50,model_consensus,higher,0.8,0.05983863215,holdout,100,100,75,0.75,0.6569553645,0.8245478864,0.75,657,531,0.8082191781,0.1237623762,0.1321003963,0.9368811881
up50_60,model_spread_cost_p50,model_consensus,higher,0.9,0.04557884622,discovery,209,209,188,0.8995215311,0.8512832358,0.9333383362,0.8995215311,573,486,0.8481675393,0.2789317507,0.2672634271,1.043658512
up50_60,model_spread_cost_p50,model_consensus,higher,0.9,0.04557884622,validation,125,125,114,0.912,0.8492803614,0.9501517542,0.912,585,517,0.8837606838,0.1806656101,0.176056338,1.026180666
up50_60,model_spread_cost_p50,model_consensus,higher,0.9,0.04557884622,holdout,100,100,80,0.8,0.7111708344,0.8666330667,0.8,657,576,0.8767123288,0.1219512195,0.1321003963,0.9231707317
up50_60,model_spread_cost_p50,model_consensus,higher,0.95,0.03597937521,discovery,209,209,199,0.95215311,0.9141790274,0.9738058654,0.95215311,573,515,0.8987783595,0.2787114846,0.2672634271,1.042834359
up50_60,model_spread_cost_p50,model_consensus,higher,0.95,0.03597937521,validation,125,125,118,0.944,0.8889121559,0.9726117745,0.944,585,541,0.9247863248,0.1790591806,0.176056338,1.017056146
up50_60,model_spread_cost_p50,model_consensus,higher,0.95,0.03597937521,holdout,100,100,85,0.85,0.7671644041,0.9069401472,0.85,657,604,0.9193302892,0.1233671988,0.1321003963,0.9338896952
up50_60,model_spread_cost_p90,model_consensus,lower,0.8,0.6802659412,discovery,209,209,167,0.7990430622,0.7395419258,0.84774967,0.7990430622,573,439,0.7661431065,0.2755775578,0.2672634271,1.031108374
up50_60,model_spread_cost_p90,model_consensus,lower,0.8,0.6802659412,validation,125,125,91,0.728,0.6440649618,0.7983392186,0.728,585,435,0.7435897436,0.1730038023,0.176056338,0.982661597
up50_60,model_spread_cost_p90,model_consensus,lower,0.8,0.6802659412,holdout,100,100,78,0.78,0.6892964649,0.8499871762,0.78,657,511,0.7777777778,0.1324278438,0.1321003963,1.002478778
up50_60,model_spread_cost_p90,model_consensus,lower,0.9,1.128600687,discovery,209,209,188,0.8995215311,0.8512832358,0.9333383362,0.8995215311,573,501,0.8743455497,0.2728592163,0.2672634271,1.020937355
up50_60,model_spread_cost_p90,model_consensus,lower,0.9,1.128600687,validation,125,125,110,0.88,0.8114261894,0.9259141114,0.88,585,501,0.8564102564,0.1800327332,0.176056338,1.022585925
up50_60,model_spread_cost_p90,model_consensus,lower,0.9,1.128600687,holdout,100,100,89,0.89,0.813687035,0.9374580364,0.89,657,578,0.8797564688,0.1334332834,0.1321003963,1.010089955
up50_60,model_spread_cost_p90,model_consensus,lower,0.95,1.483648012,discovery,209,209,199,0.95215311,0.9141790274,0.9738058654,0.95215311,573,529,0.9232111693,0.2733516484,0.2672634271,1.022779852
up50_60,model_spread_cost_p90,model_consensus,lower,0.95,1.483648012,validation,125,125,118,0.944,0.8889121559,0.9726117745,0.944,585,534,0.9128205128,0.1809815951,0.176056338,1.02797546
up50_60,model_spread_cost_p90,model_consensus,lower,0.95,1.483648012,holdout,100,100,92,0.92,0.850018923,0.9589065385,0.92,657,611,0.9299847793,0.1308677098,0.1321003963,0.9906685633
up50_60,model_spread_dominant_peak_today,model_consensus,higher,0.8,0,discovery,209,209,209,1,0.9819515482,1,1,573,572,0.9982547993,0.2676056338,0.2672634271,1.00128041
up50_60,model_spread_dominant_peak_today,model_consensus,higher,0.8,0,validation,125,125,125,1,0.9701846063,1,1,585,583,0.9965811966,0.1765536723,0.176056338,1.002824859
up50_60,model_spread_dominant_peak_today,model_consensus,higher,0.8,0,holdout,100,100,100,1,0.9630065018,1,1,657,656,0.99847793,0.1322751323,0.1321003963,1.001322751
up50_60,model_spread_dominant_peak_today,model_consensus,higher,0.9,0,discovery,209,209,209,1,0.9819515482,1,1,573,572,0.9982547993,0.2676056338,0.2672634271,1.00128041
up50_60,model_spread_dominant_peak_today,model_consensus,higher,0.9,0,validation,125,125,125,1,0.9701846063,1,1,585,583,0.9965811966,0.1765536723,0.176056338,1.002824859
up50_60,model_spread_dominant_peak_today,model_consensus,higher,0.9,0,holdout,100,100,100,1,0.9630065018,1,1,657,656,0.99847793,0.1322751323,0.1321003963,1.001322751
up50_60,model_spread_dominant_peak_today,model_consensus,higher,0.95,0,discovery,209,209,209,1,0.9819515482,1,1,573,572,0.9982547993,0.2676056338,0.2672634271,1.00128041
up50_60,model_spread_dominant_peak_today,model_consensus,higher,0.95,0,validation,125,125,125,1,0.9701846063,1,1,585,583,0.9965811966,0.1765536723,0.176056338,1.002824859
up50_60,model_spread_dominant_peak_today,model_consensus,higher,0.95,0,holdout,100,100,100,1,0.9630065018,1,1,657,656,0.99847793,0.1322751323,0.1321003963,1.001322751
up50_60,peak_track_age_chg_5,peak_age,higher,0.8,5,discovery,209,45,45,0.2153110048,0.1649899697,0.2759084311,1,573,127,0.2216404887,0.261627907,0.2672634271,0.9789139869
up50_60,peak_track_age_chg_5,peak_age,higher,0.8,5,validation,125,29,29,0.232,0.1666677045,0.3133133466,1,585,124,0.211965812,0.1895424837,0.176056338,1.076601307
up50_60,peak_track_age_chg_5,peak_age,higher,0.8,5,holdout,100,19,19,0.19,0.1251475151,0.2777884538,1,657,166,0.2526636225,0.1027027027,0.1321003963,0.7774594595
up50_60,peak_track_age_chg_5,peak_age,higher,0.9,5,discovery,209,45,45,0.2153110048,0.1649899697,0.2759084311,1,573,127,0.2216404887,0.261627907,0.2672634271,0.9789139869
up50_60,peak_track_age_chg_5,peak_age,higher,0.9,5,validation,125,29,29,0.232,0.1666677045,0.3133133466,1,585,124,0.211965812,0.1895424837,0.176056338,1.076601307
up50_60,peak_track_age_chg_5,peak_age,higher,0.9,5,holdout,100,19,19,0.19,0.1251475151,0.2777884538,1,657,166,0.2526636225,0.1027027027,0.1321003963,0.7774594595
up50_60,peak_track_age_chg_5,peak_age,higher,0.95,5,discovery,209,45,45,0.2153110048,0.1649899697,0.2759084311,1,573,127,0.2216404887,0.261627907,0.2672634271,0.9789139869
up50_60,peak_track_age_chg_5,peak_age,higher,0.95,5,validation,125,29,29,0.232,0.1666677045,0.3133133466,1,585,124,0.211965812,0.1895424837,0.176056338,1.076601307
up50_60,peak_track_age_chg_5,peak_age,higher,0.95,5,holdout,100,19,19,0.19,0.1251475151,0.2777884538,1,657,166,0.2526636225,0.1027027027,0.1321003963,0.7774594595
up50_60,peak_track_age_chg_10,peak_age,higher,0.8,10,discovery,209,38,38,0.1818181818,0.1354276557,0.2396940864,1,573,101,0.1762652705,0.273381295,0.2672634271,1.022890778
up50_60,peak_track_age_chg_10,peak_age,higher,0.8,10,validation,125,25,25,0.2,0.1392993082,0.278589928,1,585,113,0.1931623932,0.1811594203,0.176056338,1.028985507
up50_60,peak_track_age_chg_10,peak_age,higher,0.8,10,holdout,100,15,15,0.15,0.09305985284,0.2328355959,1,657,137,0.2085235921,0.09868421053,0.1321003963,0.7470394737
up50_60,peak_track_age_chg_10,peak_age,higher,0.9,10,discovery,209,38,38,0.1818181818,0.1354276557,0.2396940864,1,573,101,0.1762652705,0.273381295,0.2672634271,1.022890778
up50_60,peak_track_age_chg_10,peak_age,higher,0.9,10,validation,125,25,25,0.2,0.1392993082,0.278589928,1,585,113,0.1931623932,0.1811594203,0.176056338,1.028985507
up50_60,peak_track_age_chg_10,peak_age,higher,0.9,10,holdout,100,15,15,0.15,0.09305985284,0.2328355959,1,657,137,0.2085235921,0.09868421053,0.1321003963,0.7470394737
up50_60,peak_track_age_chg_10,peak_age,higher,0.95,10,discovery,209,38,38,0.1818181818,0.1354276557,0.2396940864,1,573,101,0.1762652705,0.273381295,0.2672634271,1.022890778
up50_60,peak_track_age_chg_10,peak_age,higher,0.95,10,validation,125,25,25,0.2,0.1392993082,0.278589928,1,585,113,0.1931623932,0.1811594203,0.176056338,1.028985507
up50_60,peak_track_age_chg_10,peak_age,higher,0.95,10,holdout,100,15,15,0.15,0.09305985284,0.2328355959,1,657,137,0.2085235921,0.09868421053,0.1321003963,0.7470394737
up50_60,peak_track_mass_chg_5,peak_mass,higher,0.8,-0.01628059072,discovery,209,45,36,0.1722488038,0.1270924426,0.2292359684,0.8,573,93,0.1623036649,0.2790697674,0.2672634271,1.044174919
up50_60,peak_track_mass_chg_5,peak_mass,higher,0.8,-0.01628059072,validation,125,29,20,0.16,0.1060283232,0.2342461445,0.6896551724,585,102,0.1743589744,0.1639344262,0.176056338,0.931147541
up50_60,peak_track_mass_chg_5,peak_mass,higher,0.8,-0.01628059072,holdout,100,19,13,0.13,0.07757167427,0.2098035144,0.6842105263,657,131,0.199391172,0.09027777778,0.1321003963,0.6834027778
up50_60,peak_track_mass_chg_5,peak_mass,higher,0.9,-0.02413161883,discovery,209,45,41,0.1961722488,0.1480265214,0.2552852173,0.9111111111,573,102,0.1780104712,0.2867132867,0.2672634271,1.072774116
up50_60,peak_track_mass_chg_5,peak_mass,higher,0.9,-0.02413161883,validation,125,29,22,0.176,0.1191976652,0.2521227099,0.7586206897,585,112,0.1914529915,0.1641791045,0.176056338,0.9325373134
up50_60,peak_track_mass_chg_5,peak_mass,higher,0.9,-0.02413161883,holdout,100,19,16,0.16,0.1009528849,0.2442026939,0.8421052632,657,145,0.2207001522,0.09937888199,0.1321003963,0.7522981366
up50_60,peak_track_mass_chg_5,peak_mass,higher,0.95,-0.03361505453,discovery,209,45,43,0.2057416268,0.1564856994,0.2656193704,0.9555555556,573,110,0.1919720768,0.2810457516,0.2672634271,1.051568315
up50_60,peak_track_mass_chg_5,peak_mass,higher,0.95,-0.03361505453,validation,125,29,22,0.176,0.1191976652,0.2521227099,0.7586206897,585,114,0.1948717949,0.1617647059,0.176056338,0.9188235294
up50_60,peak_track_mass_chg_5,peak_mass,higher,0.95,-0.03361505453,holdout,100,19,17,0.17,0.1089356611,0.2554800477,0.8947368421,657,155,0.2359208524,0.0988372093,0.1321003963,0.7481976744
up50_60,peak_track_mass_chg_10,peak_mass,higher,0.8,-0.03351371898,discovery,209,38,31,0.1483253589,0.1065035013,0.202841582,0.8157894737,573,78,0.1361256545,0.2844036697,0.2672634271,1.064132391
up50_60,peak_track_mass_chg_10,peak_mass,higher,0.8,-0.03351371898,validation,125,25,19,0.152,0.0995208342,0.2252306798,0.76,585,98,0.1675213675,0.1623931624,0.176056338,0.9223931624
up50_60,peak_track_mass_chg_10,peak_mass,higher,0.8,-0.03351371898,holdout,100,15,13,0.13,0.07757167427,0.2098035144,0.8666666667,657,104,0.1582952816,0.1111111111,0.1321003963,0.8411111111
up50_60,peak_track_mass_chg_10,peak_mass,higher,0.9,-0.04364372549,discovery,209,38,34,0.1626794258,0.1188122406,0.2187228394,0.8947368421,573,83,0.1448516579,0.2905982906,0.2672634271,1.08731035
up50_60,peak_track_mass_chg_10,peak_mass,higher,0.9,-0.04364372549,validation,125,25,20,0.16,0.1060283232,0.2342461445,0.8,585,100,0.1709401709,0.1666666667,0.176056338,0.9466666667
up50_60,peak_track_mass_chg_10,peak_mass,higher,0.9,-0.04364372549,holdout,100,15,13,0.13,0.07757167427,0.2098035144,0.8666666667,657,116,0.1765601218,0.1007751938,0.1321003963,0.7628682171
up50_60,peak_track_mass_chg_10,peak_mass,higher,0.95,-0.04749269778,discovery,209,38,36,0.1722488038,0.1270924426,0.2292359684,0.9473684211,573,84,0.1465968586,0.3,0.2672634271,1.122488038
up50_60,peak_track_mass_chg_10,peak_mass,higher,0.95,-0.04749269778,validation,125,25,20,0.16,0.1060283232,0.2342461445,0.8,585,101,0.1726495726,0.1652892562,0.176056338,0.9388429752
up50_60,peak_track_mass_chg_10,peak_mass,higher,0.95,-0.04749269778,holdout,100,15,13,0.13,0.07757167427,0.2098035144,0.8666666667,657,118,0.1796042618,0.09923664122,0.1321003963,0.751221374
up50_60,peak_track_prominence_chg_5,peak_prominence,higher,0.8,-0.0008792536096,discovery,209,45,36,0.1722488038,0.1270924426,0.2292359684,0.8,573,83,0.1448516579,0.3025210084,0.2672634271,1.131920711
up50_60,peak_track_prominence_chg_5,peak_prominence,higher,0.8,-0.0008792536096,validation,125,29,21,0.168,0.1125882143,0.2432092071,0.724137931,585,104,0.1777777778,0.168,0.176056338,0.95424
up50_60,peak_track_prominence_chg_5,peak_prominence,higher,0.8,-0.0008792536096,holdout,100,19,16,0.16,0.1009528849,0.2442026939,0.8421052632,657,132,0.200913242,0.1081081081,0.1321003963,0.8183783784
up50_60,peak_track_prominence_chg_5,peak_prominence,higher,0.9,-0.001352961529,discovery,209,45,41,0.1961722488,0.1480265214,0.2552852173,0.9111111111,573,97,0.1692844677,0.2971014493,0.2672634271,1.111642743
