trade_id,symbol,date,entry_signal_date,entry_execution_date,actual_exit_signal_date,actual_exit_execution_date,actual_exit_reason_frozen,days_since_entry,close,entry_price,return_since_entry,running_peak_close,running_peak_return,drawdown_from_running_peak,MFE_to_date,MAE_to_date,individual_ma30,individual_exit_condition_today,individual_exit_condition_previous_day,individual_exit_confirmed,market_ma20,market_exit_condition_today,market_exit_confirmed,set_change_removal_observed,forced_exit_state_observed,actual_exit_today
300072.SZ-001,300072.SZ,2025-07-04,2025-06-23,2025-06-24,2025-07-30,2025-07-31,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,8,3.4,3.64,-0.06593406593406603,3.6,-0.01098901098901095,-0.05555555555555558,0.024725274725274637,-0.06868131868131866,,False,False,False,3903.6587,False,False,False,False,False
300072.SZ-001,300072.SZ,2025-07-07,2025-06-23,2025-06-24,2025-07-30,2025-07-31,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,9,3.43,3.64,-0.05769230769230771,3.6,-0.01098901098901095,-0.047222222222222165,0.024725274725274637,-0.07417582417582413,,False,False,False,3907.655135,False,False,False,False,False
300072.SZ-001,300072.SZ,2025-07-08,2025-06-23,2025-06-24,2025-07-30,2025-07-31,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,10,3.47,3.64,-0.04670329670329665,3.6,-0.01098901098901095,-0.036111111111111094,0.024725274725274637,-0.07417582417582413,,False,False,False,3914.3045100000004,False,False,False,False,False
300072.SZ-001,300072.SZ,2025-07-09,2025-06-23,2025-06-24,2025-07-30,2025-07-31,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,11,3.6,3.64,-0.01098901098901095,3.6,-0.01098901098901095,0.0,0.024725274725274637,-0.07417582417582413,,False,False,False,3919.1432800000002,False,False,False,False,False
300072.SZ-001,300072.SZ,2025-07-10,2025-06-23,2025-06-24,2025-07-30,2025-07-31,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,12,3.75,3.64,0.030219780219780112,3.75,0.030219780219780112,0.0,0.06043956043956045,-0.07417582417582413,,False,False,False,3925.0345350000002,False,False,False,False,False
300072.SZ-001,300072.SZ,2025-07-11,2025-06-23,2025-06-24,2025-07-30,2025-07-31,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,13,3.63,3.64,-0.0027472527472528485,3.75,0.030219780219780112,-0.03200000000000003,0.06043956043956045,-0.07417582417582413,,False,False,False,3932.565775,False,False,False,False,False
300072.SZ-001,300072.SZ,2025-07-14,2025-06-23,2025-06-24,2025-07-30,2025-07-31,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,14,3.59,3.64,-0.013736263736263798,3.75,0.030219780219780112,-0.04266666666666674,0.06043956043956045,-0.07417582417582413,,False,False,False,3939.75941,False,False,False,False,False
300072.SZ-001,300072.SZ,2025-07-15,2025-06-23,2025-06-24,2025-07-30,2025-07-31,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,15,3.52,3.64,-0.03296703296703296,3.75,0.030219780219780112,-0.06133333333333335,0.06043956043956045,-0.07417582417582413,,False,False,False,3947.1937,False,False,False,False,False
300072.SZ-001,300072.SZ,2025-07-16,2025-06-23,2025-06-24,2025-07-30,2025-07-31,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,16,3.5,3.64,-0.03846153846153855,3.75,0.030219780219780112,-0.06666666666666665,0.06043956043956045,-0.07417582417582413,,False,False,False,3953.805255,False,False,False,False,False
300072.SZ-001,300072.SZ,2025-07-17,2025-06-23,2025-06-24,2025-07-30,2025-07-31,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,17,3.53,3.64,-0.030219780219780334,3.75,0.030219780219780112,-0.058666666666666756,0.06043956043956045,-0.07417582417582413,,False,False,False,3963.375245,False,False,False,False,False
300072.SZ-001,300072.SZ,2025-07-18,2025-06-23,2025-06-24,2025-07-30,2025-07-31,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,18,3.55,3.64,-0.02472527472527486,3.75,0.030219780219780112,-0.053333333333333344,0.06043956043956045,-0.07417582417582413,,False,False,False,3973.9704599999995,False,False,False,False,False
300072.SZ-001,300072.SZ,2025-07-21,2025-06-23,2025-06-24,2025-07-30,2025-07-31,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,19,3.55,3.64,-0.02472527472527486,3.75,0.030219780219780112,-0.053333333333333344,0.06043956043956045,-0.07417582417582413,,False,False,False,3985.35574,False,False,False,False,False
300072.SZ-001,300072.SZ,2025-07-22,2025-06-23,2025-06-24,2025-07-30,2025-07-31,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,20,3.59,3.64,-0.013736263736263798,3.75,0.030219780219780112,-0.04266666666666674,0.06043956043956045,-0.07417582417582413,,False,False,False,3996.1019399999996,False,False,False,False,False
300072.SZ-001,300072.SZ,2025-07-23,2025-06-23,2025-06-24,2025-07-30,2025-07-31,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,21,3.56,3.64,-0.02197802197802201,3.75,0.030219780219780112,-0.05066666666666664,0.06043956043956045,-0.07417582417582413,,False,False,False,4004.087055,False,False,False,False,False
300072.SZ-001,300072.SZ,2025-07-24,2025-06-23,2025-06-24,2025-07-30,2025-07-31,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,22,3.62,3.64,-0.005494505494505475,3.75,0.030219780219780112,-0.03466666666666662,0.06043956043956045,-0.07417582417582413,,False,False,False,4014.2379200000005,False,False,False,False,False
300072.SZ-001,300072.SZ,2025-07-25,2025-06-23,2025-06-24,2025-07-30,2025-07-31,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,23,3.54,3.64,-0.027472527472527486,3.75,0.030219780219780112,-0.05599999999999994,0.06043956043956045,-0.07417582417582413,,False,False,False,4024.5082,False,False,False,False,False
300072.SZ-001,300072.SZ,2025-07-28,2025-06-23,2025-06-24,2025-07-30,2025-07-31,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,24,3.52,3.64,-0.03296703296703296,3.75,0.030219780219780112,-0.06133333333333335,0.06043956043956045,-0.07417582417582413,,False,False,False,4034.495455,False,False,False,False,False
300072.SZ-001,300072.SZ,2025-07-29,2025-06-23,2025-06-24,2025-07-30,2025-07-31,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,25,3.46,3.64,-0.0494505494505495,3.75,0.030219780219780112,-0.07733333333333337,0.06043956043956045,-0.07417582417582413,,False,False,False,4044.9585899999997,False,False,False,False,False
300072.SZ-001,300072.SZ,2025-07-30,2025-06-23,2025-06-24,2025-07-30,2025-07-31,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,26,3.48,3.64,-0.04395604395604402,3.75,0.030219780219780112,-0.07199999999999995,0.06043956043956045,-0.07417582417582413,,False,False,False,4055.3362399999996,False,False,True,True,True
300138.SZ-002,300138.SZ,2025-06-25,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,0,12.12,12.41,-0.023368251410153196,12.12,-0.023368251410153196,0.0,0.006446414182111226,-0.030620467365028214,,False,False,False,3872.0031900000004,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-06-26,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,1,12.05,12.41,-0.029008863819500408,12.12,-0.023368251410153196,-0.005775577557755707,0.006446414182111226,-0.03867848509266725,,False,False,False,3877.492335,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-06-27,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,2,12.21,12.41,-0.016116035455277955,12.21,-0.016116035455277955,0.0,0.006446414182111226,-0.03867848509266725,,False,False,False,3880.645235,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-06-30,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,3,12.12,12.41,-0.023368251410153196,12.21,-0.016116035455277955,-0.0073710073710074875,0.006446414182111226,-0.03867848509266725,,False,False,False,3885.437575,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-07-01,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,4,12.87,12.41,0.03706688154713933,12.87,0.03706688154713933,0.0,0.07010475423045914,-0.03867848509266725,,False,False,False,3889.97504,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-07-02,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,5,12.77,12.41,0.029008863819500297,12.87,0.03706688154713933,-0.007770007770007692,0.07010475423045914,-0.03867848509266725,,False,False,False,3893.7221400000003,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-07-03,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,6,13.05,12.41,0.05157131345688959,13.05,0.05157131345688959,0.0,0.07010475423045914,-0.03867848509266725,,False,False,False,3898.247735,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-07-04,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,7,13.61,12.41,0.09669621273166795,13.61,0.09669621273166795,0.0,0.1087832393231265,-0.03867848509266725,,False,False,False,3903.6587,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-07-07,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,8,13.2,12.41,0.06365834004834814,13.61,0.09669621273166795,-0.03012490815576785,0.11281224818694602,-0.03867848509266725,,False,False,False,3907.655135,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-07-08,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,9,13.82,12.41,0.11361804995970992,13.82,0.11361804995970992,0.0,0.14343271555197412,-0.03867848509266725,,False,False,False,3914.3045100000004,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-07-09,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,10,13.63,12.41,0.09830781627719576,13.82,0.11361804995970992,-0.01374819102749636,0.15713134568896048,-0.03867848509266725,,False,False,False,3919.1432800000002,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-07-10,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,11,13.4,12.41,0.0797743755036262,13.82,0.11361804995970992,-0.03039073806078152,0.15713134568896048,-0.03867848509266725,,False,False,False,3925.0345350000002,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-07-11,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,12,13.37,12.41,0.07735697018533427,13.82,0.11361804995970992,-0.03256150506512312,0.15713134568896048,-0.03867848509266725,,False,False,False,3932.565775,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-07-14,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,13,13.44,12.41,0.0829975825946816,13.82,0.11361804995970992,-0.02749638205499283,0.15713134568896048,-0.03867848509266725,,False,False,False,3939.75941,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-07-15,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,14,13.5,12.41,0.08783239323126502,13.82,0.11361804995970992,-0.02315484804630974,0.15713134568896048,-0.03867848509266725,,False,False,False,3947.1937,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-07-16,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,15,13.5,12.41,0.08783239323126502,13.82,0.11361804995970992,-0.02315484804630974,0.15713134568896048,-0.03867848509266725,,False,False,False,3953.805255,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-07-17,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,16,13.32,12.41,0.07332796132151498,13.82,0.11361804995970992,-0.0361794500723589,0.15713134568896048,-0.03867848509266725,,False,False,False,3963.375245,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-07-18,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,17,13.24,12.41,0.06688154713940375,13.82,0.11361804995970992,-0.04196816208393628,0.15713134568896048,-0.03867848509266725,,False,False,False,3973.9704599999995,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-07-21,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,18,13.15,12.41,0.05962933118452862,13.82,0.11361804995970992,-0.04848046309696097,0.15713134568896048,-0.03867848509266725,,False,False,False,3985.35574,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-07-22,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,19,13.19,12.41,0.06285253827558424,13.82,0.11361804995970992,-0.04558610709117228,0.15713134568896048,-0.03867848509266725,,False,False,False,3996.1019399999996,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-07-23,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,20,13.05,12.41,0.05157131345688959,13.82,0.11361804995970992,-0.05571635311143264,0.15713134568896048,-0.03867848509266725,,False,False,False,4004.087055,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-07-24,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,21,13.12,12.41,0.05721192586623691,13.82,0.11361804995970992,-0.05065123010130257,0.15713134568896048,-0.03867848509266725,,False,False,False,4014.2379200000005,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-07-25,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,22,13.12,12.41,0.05721192586623691,13.82,0.11361804995970992,-0.05065123010130257,0.15713134568896048,-0.03867848509266725,,False,False,False,4024.5082,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-07-28,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,23,13.21,12.41,0.06446414182111204,13.82,0.11361804995970992,-0.04413892908827777,0.15713134568896048,-0.03867848509266725,,False,False,False,4034.495455,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-07-29,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,24,13.23,12.41,0.06607574536663985,13.82,0.11361804995970992,-0.04269175108538348,0.15713134568896048,-0.03867848509266725,,False,False,False,4044.9585899999997,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-07-30,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,25,13.14,12.41,0.05882352941176472,13.82,0.11361804995970992,-0.04920405209840806,0.15713134568896048,-0.03867848509266725,,False,False,False,4055.3362399999996,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-07-31,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,26,13.14,12.41,0.05882352941176472,13.82,0.11361804995970992,-0.04920405209840806,0.15713134568896048,-0.03867848509266725,,False,False,False,4060.71242,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-08-01,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,27,13.43,12.41,0.08219178082191769,13.82,0.11361804995970992,-0.02821997105644003,0.15713134568896048,-0.03867848509266725,,False,False,False,4064.34868,True,False,False,False,False
300138.SZ-002,300138.SZ,2025-08-04,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,28,13.17,12.41,0.06124093473005643,13.82,0.11361804995970992,-0.04703328509406657,0.15713134568896048,-0.03867848509266725,,False,False,False,4069.625065,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-08-05,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,29,13.49,12.41,0.08702659145850111,13.82,0.11361804995970992,-0.02387843704775683,0.15713134568896048,-0.03867848509266725,,False,False,False,4074.8749300000004,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-08-06,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,30,13.37,12.41,0.07735697018533427,13.82,0.11361804995970992,-0.03256150506512312,0.15713134568896048,-0.03867848509266725,13.163666666666668,False,False,False,4080.97916,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-08-07,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,31,13.19,12.41,0.06285253827558424,13.82,0.11361804995970992,-0.04558610709117228,0.15713134568896048,-0.03867848509266725,13.201666666666666,True,False,False,4086.211245,False,False,False,False,False
300138.SZ-002,300138.SZ,2025-08-08,2025-06-24,2025-06-25,2025-08-08,2025-08-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,32,13.22,12.41,0.06526994359387595,13.82,0.11361804995970992,-0.04341534008683068,0.15713134568896048,-0.03867848509266725,13.235333333333333,True,False,True,4090.71924,False,False,True,True,True
300267.SZ-001,300267.SZ,2025-07-17,2025-07-16,2025-07-17,2025-08-28,2025-08-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,0,3.49,3.47,0.0057636887608070175,3.49,0.0057636887608070175,0.0,0.020172910662824117,-0.008645533141210415,,False,False,False,3963.375245,False,False,False,False,False
300267.SZ-001,300267.SZ,2025-07-18,2025-07-16,2025-07-17,2025-08-28,2025-08-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,1,3.47,3.47,0.0,3.49,0.0057636887608070175,-0.005730659025787954,0.020172910662824117,-0.025936599423631246,,False,False,False,3973.9704599999995,False,False,False,False,False
300267.SZ-001,300267.SZ,2025-07-21,2025-07-16,2025-07-17,2025-08-28,2025-08-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,2,3.5,3.47,0.008645533141210304,3.5,0.008645533141210304,0.0,0.020172910662824117,-0.025936599423631246,,False,False,False,3985.35574,False,False,False,False,False
300267.SZ-001,300267.SZ,2025-07-22,2025-07-16,2025-07-17,2025-08-28,2025-08-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,3,3.45,3.47,-0.0057636887608069065,3.5,0.008645533141210304,-0.014285714285714235,0.020172910662824117,-0.025936599423631246,,False,False,False,3996.1019399999996,False,False,False,False,False
300267.SZ-001,300267.SZ,2025-07-23,2025-07-16,2025-07-17,2025-08-28,2025-08-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,4,3.41,3.47,-0.01729106628242072,3.5,0.008645533141210304,-0.02571428571428569,0.020172910662824117,-0.025936599423631246,,False,False,False,4004.087055,False,False,False,False,False
300267.SZ-001,300267.SZ,2025-07-24,2025-07-16,2025-07-17,2025-08-28,2025-08-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,5,3.58,3.47,0.03170028818443793,3.58,0.03170028818443793,0.0,0.057636887608069065,-0.025936599423631246,,False,False,False,4014.2379200000005,False,False,False,False,False
300267.SZ-001,300267.SZ,2025-07-25,2025-07-16,2025-07-17,2025-08-28,2025-08-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,6,3.76,3.47,0.0835734870317002,3.76,0.0835734870317002,0.0,0.18155619596541772,-0.025936599423631246,,False,False,False,4024.5082,False,False,False,False,False
300267.SZ-001,300267.SZ,2025-07-28,2025-07-16,2025-07-17,2025-08-28,2025-08-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,7,4.34,3.47,0.2507204610951008,4.34,0.2507204610951008,0.0,0.2997118155619596,-0.025936599423631246,,False,False,False,4034.495455,False,False,False,False,False
300267.SZ-001,300267.SZ,2025-07-29,2025-07-16,2025-07-17,2025-08-28,2025-08-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,8,4.26,3.47,0.22766570605187297,4.34,0.2507204610951008,-0.018433179723502335,0.2997118155619596,-0.025936599423631246,,False,False,False,4044.9585899999997,False,False,False,False,False
300267.SZ-001,300267.SZ,2025-07-30,2025-07-16,2025-07-17,2025-08-28,2025-08-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,9,4.47,3.47,0.28818443804034577,4.47,0.28818443804034577,0.0,0.3919308357348703,-0.025936599423631246,,False,False,False,4055.3362399999996,False,False,False,False,False
300267.SZ-001,300267.SZ,2025-07-31,2025-07-16,2025-07-17,2025-08-28,2025-08-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,10,4.69,3.47,0.35158501440922185,4.69,0.35158501440922185,0.0,0.3919308357348703,-0.025936599423631246,,False,False,False,4060.71242,False,False,False,False,False
300267.SZ-001,300267.SZ,2025-08-01,2025-07-16,2025-07-17,2025-08-28,2025-08-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,11,4.24,3.47,0.22190201729106618,4.69,0.35158501440922185,-0.09594882729211085,0.3919308357348703,-0.025936599423631246,,False,False,False,4064.34868,True,False,False,False,False
300267.SZ-001,300267.SZ,2025-08-04,2025-07-16,2025-07-17,2025-08-28,2025-08-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,12,4.29,3.47,0.2363112391930835,4.69,0.35158501440922185,-0.08528784648187637,0.3919308357348703,-0.025936599423631246,,False,False,False,4069.625065,False,False,False,False,False
300267.SZ-001,300267.SZ,2025-08-05,2025-07-16,2025-07-17,2025-08-28,2025-08-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,13,4.18,3.47,0.20461095100864535,4.69,0.35158501440922185,-0.10874200426439251,0.3919308357348703,-0.025936599423631246,,False,False,False,4074.8749300000004,False,False,False,False,False
300267.SZ-001,300267.SZ,2025-08-06,2025-07-16,2025-07-17,2025-08-28,2025-08-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,14,4.07,3.47,0.17291066282420742,4.69,0.35158501440922185,-0.13219616204690832,0.3919308357348703,-0.025936599423631246,,False,False,False,4080.97916,False,False,False,False,False
300267.SZ-001,300267.SZ,2025-08-07,2025-07-16,2025-07-17,2025-08-28,2025-08-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,15,4.01,3.47,0.1556195965417866,4.69,0.35158501440922185,-0.14498933901918987,0.3919308357348703,-0.025936599423631246,,False,False,False,4086.211245,False,False,False,False,False
300267.SZ-001,300267.SZ,2025-08-08,2025-07-16,2025-07-17,2025-08-28,2025-08-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,16,4.01,3.47,0.1556195965417866,4.69,0.35158501440922185,-0.14498933901918987,0.3919308357348703,-0.025936599423631246,,False,False,False,4090.71924,False,False,False,False,False
300267.SZ-001,300267.SZ,2025-08-11,2025-07-16,2025-07-17,2025-08-28,2025-08-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,17,4.17,3.47,0.20172910662824206,4.69,0.35158501440922185,-0.11087420042643936,0.3919308357348703,-0.025936599423631246,,False,False,False,4095.9613799999997,False,False,False,False,False
300267.SZ-001,300267.SZ,2025-08-12,2025-07-16,2025-07-17,2025-08-28,2025-08-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,18,4.05,3.47,0.1671469740634004,4.69,0.35158501440922185,-0.13646055437100224,0.3919308357348703,-0.025936599423631246,,False,False,False,4102.19942,False,False,False,False,False
300267.SZ-001,300267.SZ,2025-08-13,2025-07-16,2025-07-17,2025-08-28,2025-08-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,19,4.1,3.47,0.18155619596541772,4.69,0.35158501440922185,-0.12579957356076776,0.3919308357348703,-0.025936599423631246,,False,False,False,4110.668205,False,False,False,False,False
300267.SZ-001,300267.SZ,2025-08-14,2025-07-16,2025-07-17,2025-08-28,2025-08-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,20,3.99,3.47,0.1498559077809798,4.69,0.35158501440922185,-0.14925373134328357,0.3919308357348703,-0.025936599423631246,,False,False,False,4117.60931,False,False,False,False,False
300267.SZ-001,300267.SZ,2025-08-15,2025-07-16,2025-07-17,2025-08-28,2025-08-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,21,4.02,3.47,0.1585014409221901,4.69,0.35158501440922185,-0.14285714285714302,0.3919308357348703,-0.025936599423631246,,False,False,False,4124.799545,False,False,False,False,False
300267.SZ-001,300267.SZ,2025-08-18,2025-07-16,2025-07-17,2025-08-28,2025-08-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,22,4.08,3.47,0.17579250720461093,4.69,0.35158501440922185,-0.13006396588486147,0.3919308357348703,-0.025936599423631246,,False,False,False,4132.48981,False,False,False,False,False
300267.SZ-001,300267.SZ,2025-08-19,2025-07-16,2025-07-17,2025-08-28,2025-08-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,23,4.11,3.47,0.18443804034582145,4.69,0.35158501440922185,-0.12366737739872069,0.3919308357348703,-0.025936599423631246,,False,False,False,4137.710605,False,False,False,False,False
300267.SZ-001,300267.SZ,2025-08-20,2025-07-16,2025-07-17,2025-08-28,2025-08-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,24,4.05,3.47,0.1671469740634004,4.69,0.35158501440922185,-0.13646055437100224,0.3919308357348703,-0.025936599423631246,,False,False,False,4145.29197,False,False,False,False,False
300267.SZ-001,300267.SZ,2025-08-21,2025-07-16,2025-07-17,2025-08-28,2025-08-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,25,4.02,3.47,0.1585014409221901,4.69,0.35158501440922185,-0.14285714285714302,0.3919308357348703,-0.025936599423631246,,False,False,False,4152.243665,False,False,False,False,False
300267.SZ-001,300267.SZ,2025-08-22,2025-07-16,2025-07-17,2025-08-28,2025-08-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,26,4.0,3.47,0.1527377521613833,4.69,0.35158501440922185,-0.14712153518123672,0.3919308357348703,-0.025936599423631246,,False,False,False,4164.785379999999,False,False,False,False,False
300267.SZ-001,300267.SZ,2025-08-25,2025-07-16,2025-07-17,2025-08-28,2025-08-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,27,4.08,3.47,0.17579250720461093,4.69,0.35158501440922185,-0.13006396588486147,0.3919308357348703,-0.025936599423631246,,False,False,False,4181.455255,False,False,False,False,False
300267.SZ-001,300267.SZ,2025-08-26,2025-07-16,2025-07-17,2025-08-28,2025-08-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,28,4.05,3.47,0.1671469740634004,4.69,0.35158501440922185,-0.13646055437100224,0.3919308357348703,-0.025936599423631246,,False,False,False,4196.483545,False,False,False,False,False
