arm,module,symbol,entry_signal_date,completed,mom20,mom60,mom120,r20,r60,r120,score,final_rs_score,entry_cross_section_rank,entry_cross_section_percentile,entry_cross_section_size,previous_60_high,signal_close,b60_breakout_margin,turnover20_mean,box_width,ma_dispersion,direction_efficiency,vol_ratio_10_60,full40_diagnostic_passed,b60_diagnostic_passed,minvol_location,minimum_volume_ratio,entry_execution_date,entry_reason,realized_pnl,buy_cost,exit_signal_date,exit_execution_date,exit_reason,realized_return,holding_trading_days,MFE,MAE,days_to_MFE,peak_return,trough_return,giveback_from_peak,first_5pct_gain_day,first_10pct_gain_day,first_20pct_gain_day,first_50pct_gain_day,path_basis,extra_pnl_rank,extra_outcome_group,extra_top20,positive_trade
M3_MINUS_FULL40_MATCHED,FULL40,300115.SZ,2025-09-29,True,0.5770254849752758,1.0254030288226677,1.1983032873806998,0.9931506849315068,0.973744292237443,0.910958904109589,0.9587899543378995,0.9587899543378995,17,0.9817351598173516,876,39.75,41.46,0.04301886792452825,5097844127.67,0.7666666666666666,0.34528199948321636,0.35223810639793773,1.9520958834451232,False,True,0.003916449086161796,0.3511110360076765,2025-09-30,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-33948.00200000001,191991.8,2025-10-14,2025-10-15,MARKET_MA20_X2,-0.1768200621068192,5,0.055042518457152606,-0.18970497698339195,2,0.055042518457152606,-0.18970497698339195,0.2318625805639718,2,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,100,EXTRA_REMAINING_TRADES,False,False
M3_MINUS_FULL40_MATCHED,FULL40,300153.SZ,2025-02-17,True,0.8140780413159909,1.8092417061611377,3.145104895104895,0.9765739385065886,0.9956076134699854,0.9912152269399708,0.9904831625183017,0.9904831625183017,4,0.9956076134699854,683,21.16,23.71,0.12051039697542532,871282654.3610001,1.4719626168224296,0.16956287101996748,0.29782555582702186,1.2824192860773023,False,True,0.004624277456647506,0.46021439071807524,2025-02-18,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,114546.70300000001,180817.63700000002,2025-03-24,2025-03-25,MARKET_MA20_X2,0.6334929761304203,25,0.9109892325234018,-0.0825762523069064,16,0.9109892325234018,-0.0825762523069064,0.2774962563929815,2,3,3,5,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,6,EXTRA_TOP10_PNL_TRADES,True,True
M3_MINUS_FULL40_MATCHED,FULL40,300157.SZ,2025-06-23,True,0.694214876033058,0.6711956521739131,0.7275280898876406,0.9844559585492227,0.9637305699481865,0.9417098445595855,0.9612694300518134,0.9612694300518134,18,0.977979274611399,772,6.09,6.15,0.009852216748768461,567837736.6095,1.289473684210526,0.3648276977835303,0.3631436314363144,1.4879091697869233,False,True,0.03571428571428584,0.29544058702201564,2025-06-24,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-20112.960000000017,186546.36000000002,2025-07-16,2025-07-17,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-0.10781748837125536,17,0.05450105450105442,-0.11802621074997129,0,0.05450105450105442,-0.11802621074997129,0.1623185428723098,0,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,74,EXTRA_REMAINING_TRADES,False,False
M3_MINUS_FULL40_MATCHED,FULL40,300170.SZ,2025-02-12,True,1.2161687170474513,1.4871794871794868,3.252951096121416,0.9953488372093023,0.993798449612403,0.9906976744186047,0.9931782945736434,0.9931782945736434,3,0.9968992248062015,645,21.6,25.22,0.16759259259259252,3631058129.1284995,1.1114369501466275,0.42504118616144937,0.3882691615689096,1.4677972148673857,False,True,0.0,0.41876820026196904,2025-02-13,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-8179.898000000016,195042.84800000003,2025-03-05,2025-03-06,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-0.0419389794800372,15,0.05349196258287158,-0.22121321960420923,0,0.05349196258287158,-0.22121321960420923,0.09543094206290878,0,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,52,EXTRA_REMAINING_TRADES,False,False
M3_MINUS_FULL40_MATCHED,FULL40,300180.SZ,2024-09-25,True,0.2749999999999999,0.4166666666666665,0.5,0.9261083743842364,0.958128078817734,0.9753694581280788,0.9568965517241379,0.9568965517241379,6,0.9876847290640394,406,4.5,5.1,0.1333333333333333,367842699.615,0.26050420168067223,0.016889337030501883,0.10123456790123456,0.6883194984884551,False,True,0.032258064516129295,0.1533104819710659,2024-09-26,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,49539.564,93423.33,2024-11-15,2024-11-18,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,0.5302697302697302,32,1.246772835008129,-0.038216685275508824,12,1.246772835008129,-0.038216685275508824,0.7165031047383988,1,2,2,3,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,18,EXTRA_TOP11_TO_20_PNL_TRADES,True,True
M3_MINUS_FULL40_MATCHED,FULL40,300204.SZ,2025-05-29,True,1.1694915254237288,2.1304347826086953,1.7074030552291424,0.9986225895316805,0.9972451790633609,0.9862258953168044,0.9942148760330578,0.9942148760330578,3,0.9972451790633609,726,19.2,23.04,0.19999999999999996,535371411.7615,2.062200956937799,0.49600206345112174,0.5754944524843223,1.120119319498563,False,True,0.30315969257045255,0.3915567616821213,2025-05-30,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,78559.02800000002,191166.976,2025-06-20,2025-06-23,MARKET_MA20_X2,0.4109445556119485,15,0.7191715163188019,-0.04617122008426356,11,0.7191715163188019,-0.04617122008426356,0.30822696070685346,0,0,1,9,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,10,EXTRA_TOP10_PNL_TRADES,True,True
M3_MINUS_FULL40_MATCHED,FULL40,300243.SZ,2024-05-09,True,0.7917675544794189,1.0273972602739727,0.510204081632653,0.9960629921259843,0.9822834645669292,0.9606299212598425,0.9785433070866142,0.9785433070866142,8,0.9862204724409449,508,14.76,14.8,0.0027100271002711285,393938028.06,1.1610541727672032,0.25175235661751993,0.43691460055096404,1.3014111158350514,False,True,0.03174603174603178,0.11744284010422884,2024-05-10,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-19400.766000000003,110092.98300000001,2024-05-24,2024-05-27,MARKET_MA20_X2,-0.17622163984783665,11,0.09667298232803803,-0.20267397968497236,5,0.09667298232803803,-0.20267397968497236,0.2728946221758747,0,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,73,EXTRA_REMAINING_TRADES,False,False
M3_MINUS_FULL40_MATCHED,FULL40,300251.SZ,2025-02-12,True,1.7628865979381443,1.579679144385027,2.233243967828418,0.9984496124031008,0.9968992248062015,0.9720930232558139,0.9897674418604652,0.9897674418604652,5,0.993798449612403,645,20.1,24.12,0.19999999999999996,2125937660.2505002,1.3730814639905549,0.4935918501478802,0.6922086284610431,1.7820495245688128,False,True,0.06878761822871873,0.2555159984260149,2025-02-13,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-18383.602,204001.798,2025-03-19,2025-03-20,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-0.09011490183042406,25,0.6290438825650094,-0.09183574940844391,2,0.6290438825650094,-0.09183574940844391,0.7191587843954335,0,0,1,2,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,70,EXTRA_REMAINING_TRADES,False,False
M3_MINUS_FULL40_MATCHED,FULL40,300255.SZ,2025-05-29,True,0.7964946445959105,0.84407796101949,0.9198751300728409,0.9917355371900827,0.9793388429752066,0.9504132231404959,0.9731404958677685,0.9731404958677685,9,0.9889807162534435,726,31.92,36.9,0.15601503759398483,1195579798.7545,0.9113772455089821,0.20380068623501457,0.4018126888217523,1.1007887840688078,False,True,0.06873977086743041,0.271171638082595,2025-05-30,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,62930.59599999998,174205.03100000002,2025-06-20,2025-06-23,MARKET_MA20_X2,0.36124442353217673,15,0.5892027194094065,-0.04932904932904939,12,0.5892027194094065,-0.04932904932904939,0.22795829587722977,1,4,5,12,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,15,EXTRA_TOP11_TO_20_PNL_TRADES,True,True
M3_MINUS_FULL40_MATCHED,FULL40,300274.SZ,2025-09-25,True,0.6054640417838488,1.2909559982800634,1.4174228675136114,0.9944567627494457,0.983370288248337,0.9667405764966741,0.98059866962306,0.98059866962306,7,0.9933481152993349,902,154.2,159.84,0.036575875486381415,15566263780.1365,1.1416666666666666,0.21894453192952956,0.5452374635181745,0.8590630103028932,False,True,0.06852830188679235,0.48650439800413914,2025-09-26,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-22340.636999999988,175999.824,2025-10-14,2025-10-15,MARKET_MA20_X2,-0.12693556443556436,7,0.06125106125106129,-0.14937414937414933,1,0.06125106125106129,-0.14937414937414933,0.18818662568662564,1,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,82,EXTRA_REMAINING_TRADES,False,False
M3_MINUS_FULL40_MATCHED,FULL40,300274.SZ,2025-11-05,True,0.24510960690554562,1.692720923986033,2.078931203931204,0.9507803121248499,0.9975990396158463,0.9843937575030012,0.9842737094837934,0.9842737094837934,4,0.9963985594237695,833,199.47,200.5,0.0051636837619692955,16607318386.8865,1.0209726443768998,0.22006594859727224,0.3436905270516953,1.1598194758677083,False,True,0.2067383739322998,0.5105334331769971,2025-11-06,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-14924.51999999999,161729.568,2025-11-17,2025-11-18,MARKET_MA20_X2,-0.09228071393846789,8,0.038177508765744064,-0.10616220776648584,0,0.038177508765744064,-0.10616220776648584,0.13045822270421195,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,63,EXTRA_REMAINING_TRADES,False,False
M3_MINUS_FULL40_MATCHED,FULL40,300276.SZ,2024-12-09,True,0.7696160267111851,2.1085043988269794,2.136094674556213,0.9954648526077098,0.9886621315192744,0.981859410430839,0.9879818594104309,0.9879818594104309,5,0.9954648526077098,882,9.23,10.6,0.1484290357529794,1636604135.698,1.3190954773869348,0.4683572338187252,0.4484052532833021,1.3743179493461442,False,True,0.04572564612326034,0.23968659125553238,2024-12-10,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-26904.40200000001,186666.48,2024-12-18,2024-12-19,MARKET_MA20_X2,-0.14413086913086917,7,0.13580113580113573,-0.16660332910332917,0,0.13580113580113573,-0.16660332910332917,0.2799320049320049,0,0,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,89,EXTRA_REMAINING_TRADES,False,False
M3_MINUS_FULL40_MATCHED,FULL40,300278.SZ,2024-12-10,True,0.27190332326283984,1.8445945945945947,1.7337662337662336,0.9375,0.9772727272727273,0.9681818181818181,0.9665909090909091,0.9665909090909091,11,0.9886363636363636,880,7.09,8.42,0.18758815232722137,758227497.7720001,0.8273195876288659,0.07819572342750103,0.29714285714285704,0.5933610112246257,False,True,0.41139240506329133,0.3889474653768582,2024-12-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-31788.576,178198.02,2024-12-18,2024-12-19,MARKET_MA20_X2,-0.17838905280765746,6,0.030364983853355842,-0.18337476477011355,0,0.030364983853355842,-0.18337476477011355,0.2087540366610133,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,97,EXTRA_REMAINING_TRADES,False,False
M3_MINUS_FULL40_MATCHED,FULL40,300308.SZ,2025-09-03,True,1.0244632338970168,2.9652958689988833,3.18407618299627,1.0,1.0,0.9971401334604385,0.9991420400381315,0.9991420400381315,1,1.0,1049,406.1,426.19,0.049470573750307834,14330628831.047,1.7952918502202646,0.43926130797587537,0.6049470322874957,1.5272111408289137,False,True,0.11462200090538713,0.5659162608961407,2025-09-04,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-20568.399999999994,174574.4,2025-10-13,2025-10-14,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-0.11782025314135403,22,0.047140932462033415,-0.2117973769349916,13,0.047140932462033415,-0.2117973769349916,0.16496118560338743,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,79,EXTRA_REMAINING_TRADES,False,False
M3_MINUS_FULL40_MATCHED,FULL40,300310.SZ,2024-09-24,True,0.30046948356807524,0.48525469168900814,0.2175824175824177,0.9659685863874345,0.9712041884816754,0.9162303664921466,0.9536649214659685,0.9536649214659685,6,0.9869109947643979,382,5.46,5.54,0.0146520146520146,730148570.671,0.5423728813559321,0.09416772459114342,0.2579710144927537,1.4849634349917284,False,True,0.0,0.1605363918005079,2024-09-25,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,52701.60400000001,136820.684,2024-11-18,2024-11-19,MARKET_MA20_X2,0.38518740338997287,34,1.0029109709412802,-0.017169880479233072,5,1.0029109709412802,-0.017169880479233072,0.6177235675513073,0,0,2,4,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,16,EXTRA_TOP11_TO_20_PNL_TRADES,True,True
M3_MINUS_FULL40_MATCHED,FULL40,300333.SZ,2024-09-24,True,0.33069306930693076,0.3913043478260869,0.24444444444444424,0.9764397905759162,0.9554973821989529,0.9293193717277487,0.9518324607329842,0.9518324607329842,7,0.9842931937172775,382,6.25,6.72,0.07519999999999993,229711536.78649998,0.4204545454545454,0.06414069571964309,0.18760195758564435,0.591561532965764,False,True,0.005405405405405291,0.24972232959840993,2024-09-25,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,47683.79299999999,125737.61200000001,2024-11-18,2024-11-19,MARKET_MA20_X2,0.37923253226727405,34,1.1522386961480444,-0.0759948267030421,29,1.1522386961480444,-0.0759948267030421,0.7730061638807704,0,2,3,4,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,20,EXTRA_TOP11_TO_20_PNL_TRADES,True,True
M3_MINUS_FULL40_MATCHED,FULL40,300333.SZ,2024-12-02,True,0.5211693548387097,1.896353166986564,2.8692307692307693,0.976998904709748,0.9868565169769989,0.9923329682365827,0.9865279299014239,0.9865279299014239,5,0.9956188389923329,913,14.04,15.09,0.07478632478632474,698259893.567,0.5,0.03632202793099393,0.17541229385307344,1.031837723712405,False,True,0.2853982300884958,0.41570622471541646,2024-12-03,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,44647.28,184013.83,2024-12-18,2024-12-19,MARKET_MA20_X2,0.24263002405851777,12,0.4314067806751264,-0.043552085188379525,11,0.4314067806751264,-0.043552085188379525,0.18877675661660862,0,0,8,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,22,EXTRA_REMAINING_TRADES,False,True
M3_MINUS_FULL40_MATCHED,FULL40,300340.SZ,2025-06-24,True,1.1299492385786802,1.0772277227722773,0.9247706422018349,0.9974391805377721,0.9846350832266325,0.9667093469910372,0.9818181818181818,0.9818181818181818,7,0.9923175416133163,781,20.64,20.98,0.016472868217054293,1043554068.5545,1.3481228668941982,0.3990728171503213,0.4370127205580631,1.6998846576594566,False,True,0.021198156682027687,0.09353502698001345,2025-06-25,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-30372.843999999983,189623.43399999998,2025-07-16,2025-07-17,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-0.16017452779596844,16,0.1093960548866397,-0.16017452779596844,3,0.1093960548866397,-0.16017452779596844,0.26957058268260814,3,3,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,94,EXTRA_REMAINING_TRADES,False,False
M3_MINUS_FULL40_MATCHED,FULL40,300377.SZ,2024-09-25,True,0.32913669064748197,0.46626984126984117,0.15468749999999987,0.9556650246305419,0.9679802955665024,0.8793103448275862,0.9389162561576354,0.9389162561576354,10,0.9778325123152709,406,6.88,7.39,0.0741279069767442,244023078.2065,0.303030303030303,0.07841561423650978,0.18709677419354842,0.9978231271044263,False,True,0.04374999999999963,0.30709500025808495,2024-09-26,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,222361.374,93020.928,2024-11-18,2024-11-19,MARKET_MA20_X2,2.3904445889853947,33,3.8161205185998575,-0.023015551941171775,26,3.8161205185998575,-0.023015551941171775,1.4256759296144628,0,1,1,2,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,1,EXTRA_TOP10_PNL_TRADES,True,True
M3_MINUS_FULL40_MATCHED,FULL40,300380.SZ,2024-09-24,True,0.3351955307262571,0.4003906250000002,0.20774845592363866,0.9790575916230366,0.9607329842931938,0.9109947643979057,0.9494764397905759,0.9494764397905759,8,0.981675392670157,382,19.52,21.51,0.10194672131147553,138518730.852,0.24728434504792318,0.05795241386119043,0.07999999999999997,0.7046947511600691,False,True,0.0,0.4503202056879845,2024-09-25,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,149405.81699999998,93813.72,2024-11-18,2024-11-19,MARKET_MA20_X2,1.5925796034950963,34,2.516671122304925,-0.03852016528072867,30,2.516671122304925,-0.03852016528072867,0.9240915188098286,0,1,2,3,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,3,EXTRA_TOP10_PNL_TRADES,True,True
M3_MINUS_FULL40_MATCHED,FULL40,300399.SZ,2024-09-24,True,0.3417849898580123,0.5051194539249149,0.24342105263157898,0.9842931937172775,0.9790575916230366,0.9267015706806283,0.9643979057591623,0.9643979057591623,5,0.9895287958115183,382,12.84,13.23,0.030373831775700966,307550891.6975,0.4758620689655173,0.11916076392002162,0.20378619153674837,0.6904369796161408,False,True,0.0194174757281555,0.3275354384949515,2024-09-25,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,49496.17400000001,114140.026,2024-11-18,2024-11-19,MARKET_MA20_X2,0.43364432035436906,34,1.0835930371458218,-0.06884643450370738,32,1.0835930371458218,-0.06884643450370738,0.6499487167914527,2,2,2,4,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,19,EXTRA_TOP11_TO_20_PNL_TRADES,True,True
M3_MINUS_FULL40_MATCHED,FULL40,300399.SZ,2024-12-10,True,0.47454774926377774,1.9063018242122718,3.109026963657679,0.9852272727272727,0.9795454545454545,0.9943181818181818,0.9851136363636364,0.9851136363636364,6,0.9943181818181818,880,31.58,35.05,0.10987967067764415,753319077.792,0.7015086206896552,0.20558946353999374,0.24755006391137627,0.8574787297180958,False,True,0.08525345622119838,0.3943311574611244,2024-12-11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-20261.476000000024,176878.70200000002,2024-12-18,2024-12-19,MARKET_MA20_X2,-0.11455011694963717,6,0.10926865575935767,-0.14452673900784288,0,0.10926865575935767,-0.14452673900784288,0.22381877270899483,0,0,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,76,EXTRA_REMAINING_TRADES,False,False
M3_MINUS_FULL40_MATCHED,FULL40,300411.SZ,2024-05-08,True,0.3599695585996956,2.008417508417508,1.6791604197901053,0.9643564356435643,0.998019801980198,0.998019801980198,0.9912871287128713,0.9912871287128713,4,0.994059405940594,505,16.73,17.87,0.06814106395696351,1142395140.874,1.1897905759162306,0.12018915628804194,0.21514712976362754,0.761645765065749,False,True,0.28899082568807344,0.5915067719630586,2024-05-09,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-22008.915999999997,109473.364,2024-05-24,2024-05-27,MARKET_MA20_X2,-0.2010435707447521,12,0.022314907962515933,-0.20492075131627455,0,0.022314907962515933,-0.20492075131627455,0.22335847870726802,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,81,EXTRA_REMAINING_TRADES,False,False
M3_MINUS_FULL40_MATCHED,FULL40,300427.SZ,2025-12-12,False,0.988950276243094,1.2641509433962264,1.372322899505766,0.9974683544303797,0.9949367088607595,0.9670886075949368,0.9870886075949368,0.9870886075949368,4,0.9962025316455696,790,13.38,14.4,0.07623318385650224,1510018647.4875,1.3723404255319154,0.4158091145538845,0.4763681592039801,1.57786887499617,False,True,0.0,0.21364989494300402,,,,,,,,,,,,,,,,,,,,,,OPEN_OR_INCOMPLETE,False,
M3_MINUS_FULL40_MATCHED,FULL40,300436.SZ,2025-07-16,True,0.9938748335552599,1.4725891677675031,1.244977511244378,1.0,0.9930394431554525,0.9721577726218097,0.9881670533642691,0.9881670533642691,4,0.9965197215777262,862,64.24,74.87,0.16547322540473242,1016000394.4389999,1.2739823008849558,0.4523151676829269,0.4407919786774969,1.4545196743951454,False,True,0.014715291106845838,0.3563626688917712,2025-07-17,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,106521.77499999998,188298.11,2025-09-03,2025-09-04,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,0.5657081475751402,35,1.2035535787600782,-0.051800472255017924,23,1.2035535787600782,-0.051800472255017924,0.637845431184938,2,3,7,10,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,7,EXTRA_TOP10_PNL_TRADES,True,True
M3_MINUS_FULL40_MATCHED,FULL40,300442.SZ,2024-12-20,True,0.7891773537691587,1.4988532360586273,1.3391334573782894,0.9965156794425087,0.9663182346109176,0.9419279907084785,0.9650406504065041,0.9650406504065041,13,0.9860627177700348,861,56.63,57.2,0.010065336394137425,1934355813.164,0.8338730569948187,0.32758053911900076,0.43188826410302905,1.2727540920986748,False,True,0.014178810555336862,0.3100018546959306,2024-12-23,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-7064.483999999997,161777.616,2024-12-24,2024-12-25,MARKET_MA20_X2,-0.04366787059094749,2,0.051962590424128825,-0.055864440479825146,0,0.051962590424128825,-0.055864440479825146,0.09563046101507632,0,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,50,EXTRA_REMAINING_TRADES,False,False
M3_MINUS_FULL40_MATCHED,FULL40,300456.SZ,2025-12-01,True,0.9251804025826054,1.1076923076923078,2.0739842328684053,0.9976553341148886,0.9941383352872216,0.9894490035169988,0.993434935521688,0.993434935521688,3,0.9976553341148886,853,48.51,50.69,0.04493918779633055,3975280975.3355,1.1910569105691056,0.45854323612330705,0.5377959927140257,1.2230927877082982,False,True,0.00689391037916506,0.16643414764774758,2025-12-02,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-11175.222000000009,170204.034,2025-12-03,2025-12-04,MARKET_MA20_X2,-0.06565779751142684,2,0.19396700080563298,-0.06632060201346351,0,0.19396700080563298,-0.06632060201346351,0.2596247983170598,0,0,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,57,EXTRA_REMAINING_TRADES,False,False
M3_MINUS_FULL40_MATCHED,FULL40,300456.SZ,2025-12-10,False,1.1457725947521866,1.5972651080723423,2.68,1.0,0.9962546816479401,0.9925093632958801,0.9958801498127341,0.9958801498127341,1,1.0,801,58.43,58.88,0.007701523190142057,5854769398.0525,1.639114724480578,0.4158375768300373,0.4541780920767788,1.8047266143895746,False,True,0.06688273423688873,0.32272902586016344,,,,,,,,,,,,,,,,,,,,,,OPEN_OR_INCOMPLETE,False,
M3_MINUS_FULL40_MATCHED,FULL40,300468.SZ,2025-06-23,True,1.7298387096774195,2.0127145581691037,1.380210949271723,1.0,0.9961139896373057,0.9805699481865285,0.9922279792746114,0.9922279792746114,3,0.9974093264248705,772,39.5,47.39,0.19974683544303806,4616944294.042,1.2753456221198158,0.5187064045656311,0.40023894862604537,1.1031268732829236,False,True,0.03884372177055101,0.2734240445342786,2025-06-24,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-16108.765000000036,193944.751,2025-07-22,2025-07-23,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-0.08305852526011409,21,0.13645999588605193,-0.08425258696483093,12,0.13645999588605193,-0.08425258696483093,0.21951852114616602,0,4,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,66,EXTRA_REMAINING_TRADES,False,False
M3_MINUS_FULL40_MATCHED,FULL40,300475.SZ,2025-11-03,True,0.845402557347555,3.2961854899027667,3.4935381919454267,0.9987775061124694,1.0,0.9975550122249389,0.9990220048899755,0.9990220048899755,1,1.0,818,133.625,143.6,0.07464920486435922,4967080516.186,2.357833898730996,0.34474087051325353,0.464440734557596,1.1109960337932678,False,True,0.26525154604713364,0.6290373479419834,2025-11-04,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,27111.744000000006,158558.4,2025-11-17,2025-11-18,MARKET_MA20_X2,0.17098901098901104,10,0.41920579420579424,-0.0734265734265734,5,0.41920579420579424,-0.0734265734265734,0.2482167832167832,0,2,3,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,25,EXTRA_REMAINING_TRADES,False,True
M3_MINUS_FULL40_MATCHED,FULL40,300476.SZ,2024-04-26,True,0.2936440677966101,0.8514251061249245,0.5265,0.9584199584199584,0.9833679833679834,0.9667359667359667,0.9733887733887734,0.9733887733887734,8,0.9854469854469854,481,30.05,30.53,0.015973377703826896,1069906365.4100001,0.4587378640776698,0.08104027178987949,0.2670093740550348,1.2690019742969632,False,True,0.0,0.5253014434610317,2024-04-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-10125.380999999994,107258.151,2024-05-24,2024-05-27,MARKET_MA20_X2,-0.09440197230325176,17,0.02686265453519999,-0.12514807382797413,4,0.02686265453519999,-0.12514807382797413,0.12126462683845175,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,55,EXTRA_REMAINING_TRADES,False,False
M3_MINUS_FULL40_MATCHED,FULL40,300476.SZ,2025-03-14,True,0.5433841520798042,0.8535262206148282,2.0169242089771893,0.981242672919109,0.9800703399765534,0.9577960140679953,0.9736225087924971,0.9736225087924971,9,0.9906213364595545,853,71.74,82.0,0.14301644828547544,3023413614.2355,0.583664459161148,0.19987131980602646,0.2674748516894506,0.866427577930253,False,True,0.33661119515885046,0.588893144193625,2025-03-17,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,13599.416000000016,177485.308,2025-03-24,2025-03-25,MARKET_MA20_X2,0.07662277037601341,6,0.10087686403912549,-0.013313343051401548,2,0.10087686403912549,-0.013313343051401548,0.024254093663112083,0,2,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,28,EXTRA_REMAINING_TRADES,False,True
