trade_date,symbol,event_type,match_status,stage_match,price_pre_adj_match,reason_match,signal_date_match,target_weight_match,entry_date_match,entry_price_match,holding_pnl_pct_match,first_difference
2025-06-05,562060.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-06-05,562060.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-06-13,512290.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-06-13,512290.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-06-13,512800.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-06-13,512800.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-06-13,515450.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-06-13,515450.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-06-13,516820.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-06-13,516820.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-06-13,562060.SH,SELL_NO_FILL,EXACT,True,True,True,True,True,True,True,True,
2025-06-13,562060.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-06-16,562060.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-06-16,562060.SH,SELL_NO_FILL,EXACT,True,True,True,True,True,True,True,True,
2025-06-16,562060.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-06-17,512800.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-06-17,512800.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-06-20,512800.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-06-20,512800.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-06-25,512070.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-06-25,512070.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-06-26,159993.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-06-26,159993.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-06-26,512070.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-06-26,512670.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-06-26,512670.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-06-26,512710.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-06-26,512710.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-06-26,588220.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-06-26,588220.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-08-04,159993.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-08-04,512070.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-08-04,512670.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-08-04,512710.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-08-04,588220.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-08-05,512980.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-08-05,512980.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-08-18,159516.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-08-18,159516.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-08-18,159790.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-08-18,159790.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-08-18,159905.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-08-18,159905.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-08-18,512980.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-08-19,159516.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-08-19,159790.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-08-19,159905.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-08-19,512980.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-08-19,560080.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-08-19,560080.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-09-04,560080.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-09-04,560080.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-09-05,159516.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-09-05,159790.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-09-05,159905.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-09-05,512980.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-09-15,159516.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-09-15,159790.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-09-15,159905.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-09-15,159980.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-09-15,159980.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-09-15,512980.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-10-14,512980.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-10-14,512980.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-10-15,159516.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-10-15,159790.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-10-15,159905.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-10-15,159980.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-10-17,159516.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-10-17,159516.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-10-17,159790.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-10-17,159790.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-10-17,159905.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-10-17,159905.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-10-17,159980.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-10-17,159980.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-10-28,159201.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-10-28,159201.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-10-28,159399.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-10-28,159399.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-10-28,561580.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-10-28,561580.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-10-30,159201.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-10-30,159235.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-10-30,159235.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-10-30,159399.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-10-30,561580.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-11-04,159201.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-11-04,159235.SZ,BUY_OR_REBALANCE_NO_FILL,EXACT,True,True,True,True,True,True,True,True,
2025-11-04,159399.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-11-04,561580.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-11-04,562060.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-11-04,562060.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-11-14,159201.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-11-14,159201.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-11-14,159235.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-11-14,159235.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-11-14,159399.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-11-14,159399.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-11-14,561580.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-11-14,561580.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-11-14,562060.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-11-14,562060.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-12-02,159980.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-12-02,159980.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-12-08,159980.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-12-08,560860.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-12-08,560860.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-12-09,159880.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-12-09,159880.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-12-09,159980.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-12-09,512400.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-12-09,512400.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-12-09,560860.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-12-22,159638.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-12-22,159638.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-12-22,159880.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-12-22,159980.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-12-22,512400.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-12-22,560860.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-01-23,159638.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-01-23,159638.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2026-01-23,159880.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-01-23,159880.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2026-01-23,159980.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-01-23,159980.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2026-01-23,512400.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-01-23,512400.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2026-01-23,560860.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-01-23,560860.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2026-01-27,159263.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-01-27,159263.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2026-01-29,159235.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-01-29,159235.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2026-01-29,159263.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-01-29,510210.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-01-29,510210.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2026-01-30,159235.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-01-30,159235.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2026-01-30,159263.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-01-30,159263.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2026-01-30,510210.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-01-30,510210.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2026-03-02,159207.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-03-02,159207.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2026-03-03,159207.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-03-03,159825.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-03-03,159825.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2026-03-06,159207.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-03-06,159207.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2026-03-06,159825.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-03-06,159825.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2026-03-11,159566.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-03-11,159566.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2026-03-13,159566.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-03-13,159566.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2026-04-09,159583.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-04-09,159583.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2026-04-09,515880.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-04-09,515880.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2026-04-22,159583.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-04-22,512800.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-04-22,512800.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2026-04-22,515880.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-04-30,159583.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-04-30,159593.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-04-30,159593.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2026-04-30,512800.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-04-30,515800.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-04-30,515800.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2026-04-30,515880.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-05-07,512800.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-05-07,512800.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2026-05-08,159583.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-05-08,159593.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-05-08,510300.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-05-08,510300.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2026-05-08,515800.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-05-08,515880.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-05-22,159583.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-05-22,159583.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2026-05-22,159593.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-05-22,159593.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2026-05-22,510300.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-05-22,510300.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2026-05-22,515800.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-05-22,515800.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2026-05-22,515880.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2026-05-22,515880.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
