method_id,model,split,group,market_scope,position_scope,horizon,event_rows,independent_symbols,mean_future_return,return_ci_low,return_ci_high,mean_mfe,mean_mae,probability_plus_10,probability_plus_20,probability_plus_30,probability_drawdown_10,matched_control_group,matched_pairs,matched_future_return_excess,matched_mfe_excess,matched_mae_excess,matched_hit_10_excess,matched_hit_20_excess,matched_hit_30_excess,matched_drawdown_10_excess,aligned_matched_return_excess
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,RECOVERING,ALL,20,39,39,0.0205957742839,-0.0187597218274,0.0599512703952,0.120904902737,-0.0824812375438,0.461538461538,0.205128205128,0.0769230769231,0.461538461538,MIGRATED,39,0.0447065048402,0.0523303098812,0.0162082278676,0.333333333333,0.0769230769231,-0.0512820512821,0.0512820512821,0.0447065048402
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,RECOVERING,ALL,40,39,39,0.0582986627497,-0.00194570297628,0.118543028476,0.212287712618,-0.110848375668,0.692307692308,0.487179487179,0.358974358974,0.564102564103,MIGRATED,39,0.0179006970449,-0.0580262673414,0.0333876739488,0.102564102564,-0.102564102564,0.230769230769,0.153846153846,0.0179006970449
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,RECOVERING,ALL,60,39,39,0.0926427859243,0.0189120399785,0.16637353187,0.307624195716,-0.129909982,0.74358974359,0.615384615385,0.487179487179,0.641025641026,MIGRATED,39,0.0351431082112,0.0309781332046,0.0316020908556,0.153846153846,0.025641025641,0.358974358974,0.230769230769,0.0351431082112
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,RECOVERING,ALL,120,39,39,0.0789505223513,-0.0194938330586,0.177394877761,0.366744014977,-0.157891011337,0.74358974359,0.666666666667,0.538461538462,0.74358974359,MIGRATED,39,-0.0454002481862,0.019362768864,0.00995314406967,-0.025641025641,-0.102564102564,0.410256410256,0.333333333333,-0.0454002481862
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,STRONG,ALL,5,34,34,0.046591076836,0.0162434508656,0.0769387028064,0.103889738111,-0.0360905341624,0.441176470588,0.117647058824,0.0294117647059,0.0588235294118,MIGRATED,34,-0.115242475959,-0.0841675983594,-0.0306180052642,-0.5,-0.5,0.0294117647059,0.0588235294118,-0.115242475959
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,STRONG,ALL,10,34,34,0.0308933194258,-0.00607280341256,0.0678594422642,0.139268100039,-0.0644540519614,0.588235294118,0.176470588235,0.117647058824,0.323529411765,MIGRATED,34,-0.126709825954,-0.126985345846,-0.0516810357661,-0.382352941176,-0.647058823529,-0.470588235294,0.264705882353,-0.126709825954
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,STRONG,ALL,20,34,34,0.0158006070189,-0.0423045404597,0.0739057544976,0.179170879914,-0.100266926728,0.705882352941,0.323529411765,0.147058823529,0.470588235294,MIGRATED,34,-0.0589076682648,-0.106494884173,-0.059269280173,-0.264705882353,-0.5,-0.470588235294,0.323529411765,-0.0589076682648
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,STRONG,ALL,40,34,34,0.0349113331071,-0.0257300488024,0.0955527150166,0.258836018055,-0.131279371391,0.764705882353,0.529411764706,0.382352941176,0.588235294118,MIGRATED,34,-0.304144567547,-0.385400821375,-0.0839606193688,-0.235294117647,-0.352941176471,-0.441176470588,0.441176470588,-0.304144567547
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,STRONG,ALL,60,34,34,0.00720324716212,-0.0583852765157,0.0727917708399,0.272968436479,-0.163638906982,0.794117647059,0.588235294118,0.382352941176,0.676470588235,MIGRATED,34,-0.358883065289,-0.376170363735,-0.112508691726,-0.205882352941,-0.294117647059,-0.470588235294,0.529411764706,-0.358883065289
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,STRONG,ALL,120,34,34,0.0033148109542,-0.136286768988,0.142916390896,0.381127986886,-0.203567858797,0.882352941176,0.676470588235,0.470588235294,0.852941176471,MIGRATED,34,-0.224299553232,-0.380348823591,-0.125343169387,-0.117647058824,-0.323529411765,-0.5,0.470588235294,-0.224299553232
