model,split,group,market_scope,position_scope,horizon,event_rows,independent_symbols,mean_future_return,return_ci_low,return_ci_high,mean_mfe,mean_mae,probability_plus_10,probability_plus_20,probability_plus_30,probability_drawdown_10,matched_control_group,matched_pairs,matched_future_return_excess,matched_mfe_excess,matched_mae_excess,matched_hit_10_excess,matched_hit_20_excess,matched_hit_30_excess,matched_drawdown_10_excess
ACTIVE_STICKY,discovery,WOUNDED_HIGH_CONTROL,ALL,LOW,20,2,2,0.049941272068,-0.128527175562,0.228409719698,0.169266741967,-0.112381380091,1,0,0,0.5,ORDINARY_DRAWDOWN,2,0.0333691860071,-0.00075120600663,0.0209958922635,0,0,0,0
ACTIVE_STICKY,discovery,WOUNDED_HIGH_CONTROL,ALL,LOW,40,2,2,0.0176717003464,-0.18852981907,0.223873219763,0.201610286851,-0.112381380091,1,0.5,0,0.5,ORDINARY_DRAWDOWN,2,-0.0817421977896,-0.0168634651694,0.0209958922635,0,0,0,0
ACTIVE_STICKY,discovery,WOUNDED_HIGH_CONTROL,ALL,LOW,60,2,2,0.281998086461,0.192645370407,0.371350802515,0.315005136817,-0.112381380091,1,1,0.5,0.5,ORDINARY_DRAWDOWN,2,0.33859564226,0.0965313847965,0.0722779435456,0,0.5,0.5,0
ACTIVE_STICKY,discovery,WOUNDED_HIGH_CONTROL,ALL,LOW,120,2,2,0.407954856094,-0.820039832858,1.63594954505,1.38299848899,-0.221951029016,1,1,1,1,ORDINARY_DRAWDOWN,2,-0.287130676052,0.396154129946,-0.0139816820685,0,0.5,0.5,0.5
ACTIVE_STICKY,holdout,DRAWDOWN_AFTER_BASE_DISTRIBUTION,ALL,ALL,5,2,2,0.037717064891,-0.181884057971,0.257318187753,0.147630549804,-0.0542141520402,0.5,0.5,0,0.5,ORDINARY_DRAWDOWN,1,0.0951136453631,0.116364404319,-0.00172909902062,0,1,0,0
ACTIVE_STICKY,holdout,DRAWDOWN_AFTER_BASE_DISTRIBUTION,ALL,ALL,10,2,2,-0.0404659317703,-0.422774327122,0.341842463582,0.163733609386,-0.130468978295,0.5,0.5,0,0.5,ORDINARY_DRAWDOWN,1,0.0528893112642,0.143106042607,-0.00172909902062,0,1,0,0
ACTIVE_STICKY,holdout,DRAWDOWN_AFTER_BASE_DISTRIBUTION,ALL,ALL,20,2,2,-0.144293361685,-0.474451345756,0.185864622386,0.163733609386,-0.157013379839,0.5,0.5,0,0.5,ORDINARY_DRAWDOWN,1,-0.179245532061,0.0146907420607,-0.00172909902062,0,0,0,0
ACTIVE_STICKY,holdout,DRAWDOWN_AFTER_BASE_DISTRIBUTION,ALL,ALL,40,2,2,0.00286622025752,-0.524913733609,0.530646174124,0.171785139176,-0.199484422311,0.5,0.5,0,0.5,ORDINARY_DRAWDOWN,1,0.202317784641,0.030793801642,-0.00172909902062,0,0,0,0
ACTIVE_STICKY,holdout,DRAWDOWN_AFTER_BASE_DISTRIBUTION,ALL,ALL,60,2,2,-0.155414731502,-0.42215320911,0.111323746106,0.211237635151,-0.21719778785,0.5,0.5,0.5,0.5,ORDINARY_DRAWDOWN,1,0.0256065045801,0.10969879359,0.0736516987408,0,0,1,-1
ACTIVE_STICKY,holdout,DRAWDOWN_AFTER_BASE_DISTRIBUTION,ALL,ALL,120,2,2,-0.108073912422,-0.410709591579,0.194561766736,0.304384353297,-0.378228383663,1,1,0.5,1,ORDINARY_DRAWDOWN,1,-0.386037855389,-0.0940049101132,-0.248409492886,0,0,0,0
ACTIVE_STICKY,holdout,DRAWDOWN_AFTER_BASE_DISTRIBUTION,BROADLY_WEAK,ALL,5,1,1,0.149758454106,NA,NA,0.22383252818,0.00161030595813,1,1,0,0,ORDINARY_DRAWDOWN,1,0.0951136453631,0.116364404319,-0.00172909902062,0,1,0,0
ACTIVE_STICKY,holdout,DRAWDOWN_AFTER_BASE_DISTRIBUTION,BROADLY_WEAK,ALL,10,1,1,0.154589371981,NA,NA,0.256038647343,0.00161030595813,1,1,0,0,ORDINARY_DRAWDOWN,1,0.0528893112642,0.143106042607,-0.00172909902062,0,1,0,0
ACTIVE_STICKY,holdout,DRAWDOWN_AFTER_BASE_DISTRIBUTION,BROADLY_WEAK,ALL,20,1,1,0.024154589372,NA,NA,0.256038647343,0.00161030595813,1,1,0,0,ORDINARY_DRAWDOWN,1,-0.179245532061,0.0146907420607,-0.00172909902062,0,0,0,0
ACTIVE_STICKY,holdout,DRAWDOWN_AFTER_BASE_DISTRIBUTION,BROADLY_WEAK,ALL,40,1,1,0.272141706924,NA,NA,0.272141706924,0.00161030595813,1,1,0,0,ORDINARY_DRAWDOWN,1,0.202317784641,0.030793801642,-0.00172909902062,0,0,0,0
ACTIVE_STICKY,holdout,DRAWDOWN_AFTER_BASE_DISTRIBUTION,BROADLY_WEAK,ALL,60,1,1,-0.0193236714976,NA,NA,0.351046698873,-0.0338164251208,1,1,1,0,ORDINARY_DRAWDOWN,1,0.0256065045801,0.10969879359,0.0736516987408,0,0,1,-1
