trade_date,market_view,denominator,event_year,cal_idx,horizon,anchor_count,analysis_count,retention,supported,raw_rho,partial_rho,target_rank_r2,low_n,high_n,controlled_tail_gap
2022-03-09,SZ_A,ALL_STATUS,2022,1014,3,54,53,0.98148148148148151,True,-0.40743428479277533,-0.45012784649905835,0.26153650029729725,11,11,-0.05979962517580327
2022-03-09,SZ_A,ALL_STATUS,2022,1014,5,54,53,0.98148148148148151,True,-0.44428318013223672,-0.42037437613696038,0.26153650029729725,11,11,-0.072791977509252717
2022-03-09,ALL_A,NON_ST,2022,1014,1,97,94,0.96907216494845361,True,-0.23736589242495393,-0.2089279399110994,0.28881091536934378,19,19,-0.0090532410479058165
2022-03-09,ALL_A,NON_ST,2022,1014,3,97,94,0.96907216494845361,True,-0.32550662861684065,-0.33345095139547914,0.28881091536934378,19,19,-0.03816470736649178
2022-03-09,ALL_A,NON_ST,2022,1014,5,97,94,0.96907216494845361,True,-0.36884008236101579,-0.33246796717608695,0.28881091536934378,19,19,-0.055421158301217376
2022-03-09,SH_A,NON_ST,2022,1014,1,44,42,0.95454545454545459,True,-0.17494530427031849,-0.16502580400673869,0.39506038416549183,8,8,0.0036709755194195837
2022-03-09,SH_A,NON_ST,2022,1014,3,44,42,0.95454545454545459,True,-0.18175188396402239,-0.10260278564650206,0.39506038416549183,8,8,0.0027724042794071684
2022-03-09,SH_A,NON_ST,2022,1014,5,44,42,0.95454545454545459,True,-0.2979499230208249,-0.20988572053658652,0.39506038416549183,8,8,-0.014746122266565917
2022-03-09,SZ_A,NON_ST,2022,1014,1,53,52,0.98113207547169812,True,-0.28762913002646634,-0.28403496103843906,0.26069834592733321,10,10,-0.018526074682438467
2022-03-09,SZ_A,NON_ST,2022,1014,3,53,52,0.98113207547169812,True,-0.42474173994706732,-0.44953198538105521,0.26069834592733321,10,10,-0.057877318254617942
2022-03-09,SZ_A,NON_ST,2022,1014,5,53,52,0.98113207547169812,True,-0.46000170750448216,-0.42184887924270065,0.26069834592733321,10,10,-0.063241261932348081
2022-03-10,ALL_A,ALL_STATUS,2022,1015,1,198,193,0.9747474747474747,True,-0.38451086389521111,-0.26212409887401927,0.31880034790890688,39,39,-0.014339875184396658
2022-03-10,ALL_A,ALL_STATUS,2022,1015,3,198,193,0.9747474747474747,True,-0.22996420293737888,-0.22833688211048378,0.31880034790890688,39,39,-0.03578428187712375
2022-03-10,ALL_A,ALL_STATUS,2022,1015,5,198,193,0.9747474747474747,True,-0.19656827416751038,-0.1765541628210672,0.31880034790890688,39,39,-0.042581286867585652
2022-03-10,CHINEXT_BOARD,ALL_STATUS,2022,1015,1,46,46,1,True,-0.44162812210915814,-0.51328666700154557,0.35854738700856081,9,9,-0.02248344175371755
2022-03-10,CHINEXT_BOARD,ALL_STATUS,2022,1015,3,46,46,1,True,-0.24625346901017572,-0.42273581841124258,0.35854738700856081,9,9,-0.035633535693285534
2022-03-10,CHINEXT_BOARD,ALL_STATUS,2022,1015,5,46,46,1,True,-0.23700277520814061,-0.39098165025169573,0.35854738700856081,9,9,-0.046194220184422159
2022-03-10,SH_A,ALL_STATUS,2022,1015,1,100,96,0.95999999999999996,True,-0.23548641985492114,-0.13647829052910163,0.26679665131106023,19,19,-0.0060947446445941966
2022-03-10,SH_A,ALL_STATUS,2022,1015,3,100,96,0.95999999999999996,True,-0.11533544267375963,-0.056358813966320198,0.26679665131106023,19,19,-0.014003661033602956
2022-03-10,SH_A,ALL_STATUS,2022,1015,5,100,96,0.95999999999999996,True,-0.062568036381383862,0.00094098630370931203,0.26679665131106023,19,19,-0.01994956149478308
2022-03-10,SZ_A,ALL_STATUS,2022,1015,1,98,97,0.98979591836734693,True,-0.521047631260808,-0.45088246289416611,0.38970294301475994,19,19,-0.026182753471717439
2022-03-10,SZ_A,ALL_STATUS,2022,1015,3,98,97,0.98979591836734693,True,-0.31601094045865769,-0.34615414049019039,0.38970294301475994,19,19,-0.054964985523839674
2022-03-10,SZ_A,ALL_STATUS,2022,1015,5,98,97,0.98979591836734693,True,-0.28735798443088573,-0.26801272801818815,0.38970294301475994,19,19,-0.053568641815665168
2022-03-10,ALL_A,NON_ST,2022,1015,1,197,192,0.97461928934010156,True,-0.38340475494123089,-0.25065503416289925,0.33757098866868085,38,38,-0.014118624277288903
2022-03-10,ALL_A,NON_ST,2022,1015,3,197,192,0.97461928934010156,True,-0.23327102486828336,-0.23808791884612676,0.33757098866868085,38,38,-0.038414222618998961
2022-03-10,ALL_A,NON_ST,2022,1015,5,197,192,0.97461928934010156,True,-0.19777037517735313,-0.18003284682711612,0.33757098866868085,38,38,-0.042692731599749061
2022-03-10,CHINEXT_BOARD,NON_ST,2022,1015,1,46,46,1,True,-0.44162812210915814,-0.51328666700154557,0.35854738700856081,9,9,-0.02248344175371755
2022-03-10,CHINEXT_BOARD,NON_ST,2022,1015,3,46,46,1,True,-0.24625346901017572,-0.42273581841124258,0.35854738700856081,9,9,-0.035633535693285534
2022-03-10,CHINEXT_BOARD,NON_ST,2022,1015,5,46,46,1,True,-0.23700277520814061,-0.39098165025169573,0.35854738700856081,9,9,-0.046194220184422159
2022-03-10,SH_A,NON_ST,2022,1015,1,99,95,0.95959595959595956,True,-0.22894816961285766,-0.096954623299628423,0.3144361934412867,19,19,-0.0056470945063859454
2022-03-10,SH_A,NON_ST,2022,1015,3,99,95,0.95959595959595956,True,-0.12188592485350686,-0.071189388924372946,0.3144361934412867,19,19,-0.021463525211307052
2022-03-10,SH_A,NON_ST,2022,1015,5,99,95,0.95959595959595956,True,-0.063207108087971309,0.0034597219309765465,0.3144361934412867,19,19,-0.026309536556881875
2022-03-10,SZ_A,NON_ST,2022,1015,1,98,97,0.98979591836734693,True,-0.521047631260808,-0.45088246289416611,0.38970294301475994,19,19,-0.026182753471717439
2022-03-10,SZ_A,NON_ST,2022,1015,3,98,97,0.98979591836734693,True,-0.31601094045865769,-0.34615414049019039,0.38970294301475994,19,19,-0.054964985523839674
2022-03-10,SZ_A,NON_ST,2022,1015,5,98,97,0.98979591836734693,True,-0.28735798443088573,-0.26801272801818815,0.38970294301475994,19,19,-0.053568641815665168
2022-03-11,ALL_A,ALL_STATUS,2022,1016,1,154,149,0.96753246753246758,True,-0.2375716262862802,-0.028758707049270089,0.45858256256860641,30,30,-0.0056673818885520774
2022-03-11,ALL_A,ALL_STATUS,2022,1016,3,154,149,0.96753246753246758,True,-0.16541099710781071,0.016230443760303415,0.45858256256860641,30,30,-0.0087180862689649856
2022-03-11,ALL_A,ALL_STATUS,2022,1016,5,154,149,0.96753246753246758,True,-0.17528947514017287,0.0044258223575112535,0.45858256256860641,30,30,-0.011116516964786419
2022-03-11,CHINEXT_BOARD,ALL_STATUS,2022,1016,1,36,36,1,True,-0.17168597168597169,-0.18723715623403164,0.6453024323983434,7,7,-0.011082236638398475
2022-03-11,CHINEXT_BOARD,ALL_STATUS,2022,1016,3,36,36,1,True,-0.081853281853281862,0.22371664586984427,0.6453024323983434,7,7,0.017364034802043557
2022-03-11,CHINEXT_BOARD,ALL_STATUS,2022,1016,5,36,36,1,True,-0.1366795366795367,0.16395152318540701,0.6453024323983434,7,7,0.01370874122709472
2022-03-11,SH_A,ALL_STATUS,2022,1016,1,80,78,0.97499999999999998,True,-0.30297550550715108,-0.019052958341163103,0.46261957259483788,16,16,-0.0036333073903776075
2022-03-11,SH_A,ALL_STATUS,2022,1016,3,80,78,0.97499999999999998,True,-0.27262610806914606,-0.11216131670867134,0.46261957259483788,16,16,-0.012282352284444492
2022-03-11,SH_A,ALL_STATUS,2022,1016,5,80,78,0.97499999999999998,True,-0.2610427547136408,-0.10303596545310079,0.46261957259483788,16,16,-0.013376832319192337
2022-03-11,SZ_A,ALL_STATUS,2022,1016,1,74,71,0.95945945945945943,True,-0.16773977196512405,-0.0010720369165556451,0.49329219197830276,14,14,0.00058407364060922545
2022-03-11,SZ_A,ALL_STATUS,2022,1016,3,74,71,0.95945945945945943,True,-0.031556002682763241,0.22956263421017617,0.49329219197830276,14,14,0.024734398919502337
2022-03-11,SZ_A,ALL_STATUS,2022,1016,5,74,71,0.95945945945945943,True,-0.057411133467471488,0.18498878099348515,0.49329219197830276,14,14,0.021892675747970766
2022-03-11,ALL_A,NON_ST,2022,1016,1,150,146,0.97333333333333338,True,-0.23370406110319161,-0.024552106944824504,0.46436157923304866,29,29,-0.005576368281085666
2022-03-11,ALL_A,NON_ST,2022,1016,3,150,146,0.97333333333333338,True,-0.16331944831396669,0.017863453689609288,0.46436157923304866,29,29,-0.0078567578235923217
2022-03-11,ALL_A,NON_ST,2022,1016,5,150,146,0.97333333333333338,True,-0.17337218953686206,0.0060416974175369455,0.46436157923304866,29,29,-0.010390643791900833
2022-03-11,CHINEXT_BOARD,NON_ST,2022,1016,1,36,36,1,True,-0.17168597168597169,-0.18723715623403164,0.6453024323983434,7,7,-0.011082236638398475
2022-03-11,CHINEXT_BOARD,NON_ST,2022,1016,3,36,36,1,True,-0.081853281853281862,0.22371664586984427,0.6453024323983434,7,7,0.017364034802043557
2022-03-11,CHINEXT_BOARD,NON_ST,2022,1016,5,36,36,1,True,-0.1366795366795367,0.16395152318540701,0.6453024323983434,7,7,0.01370874122709472
2022-03-11,SH_A,NON_ST,2022,1016,1,78,76,0.97435897435897434,True,-0.30107997265892006,-0.008378581076848142,0.46448927942405271,15,15,-0.0036046796599364201
2022-03-11,SH_A,NON_ST,2022,1016,3,78,76,0.97435897435897434,True,-0.2779220779220779,-0.10406880743580661,0.46448927942405271,15,15,-0.018312514611909851
2022-03-11,SH_A,NON_ST,2022,1016,5,78,76,0.97435897435897434,True,-0.26709501025290494,-0.096609286503787056,0.46448927942405271,15,15,-0.019553398992031026
2022-03-11,SZ_A,NON_ST,2022,1016,1,72,70,0.97222222222222221,True,-0.16784183361035779,-0.0071938913444456526,0.50018224710266113,14,14,0.00078245080083658766
2022-03-11,SZ_A,NON_ST,2022,1016,3,72,70,0.97222222222222221,True,-0.023567491907969553,0.21113116000737084,0.50018224710266113,14,14,0.023150065168861152
2022-03-11,SZ_A,NON_ST,2022,1016,5,72,70,0.97222222222222221,True,-0.049916892660309686,0.16608781676668882,0.50018224710266113,14,14,0.020311017848952014
2022-03-14,ALL_A,ALL_STATUS,2022,1017,1,211,207,0.98104265402843605,True,-0.20257682373954281,-0.051091474027673285,0.49255890461688412,41,41,0.0035224281439363205
2022-03-14,ALL_A,ALL_STATUS,2022,1017,3,211,207,0.98104265402843605,True,-0.16540865101682378,0.0086966517519150733,0.49255890461688412,41,41,0.0035386129556807468
2022-03-14,ALL_A,ALL_STATUS,2022,1017,5,211,207,0.98104265402843605,True,-0.17486440084061103,-0.0015750700125789494,0.49255890461688412,41,41,0.0031409688973112341
2022-03-14,CHINEXT_BOARD,ALL_STATUS,2022,1017,1,51,51,1,True,-0.28208144796380091,-0.091897579894219997,0.55541174185886888,10,10,-0.0047176279630797265
2022-03-14,CHINEXT_BOARD,ALL_STATUS,2022,1017,3,51,51,1,True,-0.31665158371040725,-0.18732024253337154,0.55541174185886888,10,10,-0.014384124129834129
2022-03-14,CHINEXT_BOARD,ALL_STATUS,2022,1017,5,51,51,1,True,-0.31819004524886879,-0.1843837993026099,0.55541174185886888,10,10,-0.016023650388915123
2022-03-14,SH_A,ALL_STATUS,2022,1017,1,98,96,0.97959183673469385,True,-0.12904232230059687,0.03209691949060766,0.53678134406816413,19,19,0.0093238792424418654
2022-03-14,SH_A,ALL_STATUS,2022,1017,3,98,96,0.97959183673469385,True,-0.12159522517634291,0.073214830553280652,0.53678134406816413,19,19,0.019667644141849093
2022-03-14,SH_A,ALL_STATUS,2022,1017,5,98,96,0.97959183673469385,True,-0.13936516549104722,0.05710786271137417,0.53678134406816413,19,19,0.021584540167599323
2022-03-14,SZ_A,ALL_STATUS,2022,1017,1,113,111,0.98230088495575218,True,-0.27063063932725556,-0.091163133749609576,0.5209803219444451,22,22,-0.0018897370171044911
2022-03-14,SZ_A,ALL_STATUS,2022,1017,3,113,111,0.98230088495575218,True,-0.20397991396134099,-0.036825372342256746,0.5209803219444451,22,22,-0.0079337201468175494
2022-03-14,SZ_A,ALL_STATUS,2022,1017,5,113,111,0.98230088495575218,True,-0.20854731604849241,-0.04149028172806455,0.5209803219444451,22,22,-0.0092089056350573451
2022-03-14,ALL_A,NON_ST,2022,1017,1,206,202,0.98058252427184467,True,-0.1966738746910392,-0.051746276936972563,0.49699332342780167,40,40,0.0036995191892708391
2022-03-14,ALL_A,NON_ST,2022,1017,3,206,202,0.98058252427184467,True,-0.15942194095438889,0.014112250260589669,0.49699332342780167,40,40,0.0029863807859435982
2022-03-14,ALL_A,NON_ST,2022,1017,5,206,202,0.98058252427184467,True,-0.1693600606536981,0.0032444178127674279,0.49699332342780167,40,40,0.002543960975926322
2022-03-14,CHINEXT_BOARD,NON_ST,2022,1017,1,50,50,1,True,-0.26645858343337331,-0.081577794795285763,0.53104052460821793,10,10,-0.0024105975439690278
2022-03-14,CHINEXT_BOARD,NON_ST,2022,1017,3,50,50,1,True,-0.28499399759903959,-0.17328659509656022,0.53104052460821793,10,10,-0.011631967007244556
2022-03-14,CHINEXT_BOARD,NON_ST,2022,1017,5,50,50,1,True,-0.2866266506602641,-0.17034818717088895,0.53104052460821793,10,10,-0.013295169408243166
2022-03-14,SH_A,NON_ST,2022,1017,1,96,94,0.97916666666666663,True,-0.13341762092258788,0.021894469044277626,0.55571062470473787,19,19,0.0093607626042900415
2022-03-14,SH_A,NON_ST,2022,1017,3,96,94,0.97916666666666663,True,-0.12347650182422425,0.080405766260237613,0.55571062470473787,19,19,0.020021614789226254
2022-03-14,SH_A,NON_ST,2022,1017,5,96,94,0.97916666666666663,True,-0.14166817180218907,0.06433297476042503,0.55571062470473787,19,19,0.021920272005259533
2022-03-14,SZ_A,NON_ST,2022,1017,1,110,108,0.98181818181818181,True,-0.25906237198357579,-0.085801584751114643,0.52234789556460326,22,22,-0.0022145886679911918
2022-03-14,SZ_A,NON_ST,2022,1017,3,110,108,0.98181818181818181,True,-0.19276534529899869,-0.027053220779077486,0.52234789556460326,22,22,-0.0081723274409679324
2022-03-14,SZ_A,NON_ST,2022,1017,5,110,108,0.98181818181818181,True,-0.19744300589709146,-0.03196737553558561,0.52234789556460326,22,22,-0.0094030302961563127
2022-03-15,ALL_A,ALL_STATUS,2022,1018,1,81,79,0.97530864197530864,True,-0.24970788704965918,-0.11668914503524351,0.41581628077277644,16,16,0.00041176648702906035
2022-03-15,ALL_A,ALL_STATUS,2022,1018,3,81,79,0.97530864197530864,True,-0.25764362220058423,-0.098871364472542675,0.41581628077277644,16,16,0.0033203156386368907
2022-03-15,ALL_A,ALL_STATUS,2022,1018,5,81,79,0.97530864197530864,True,-0.28371470301850049,-0.1063278888948771,0.41581628077277644,16,16,0.003359276904083535
2022-03-15,SH_A,ALL_STATUS,2022,1018,1,28,26,0.9285714285714286,True,-0.11179487179487178,-0.19173763935899149,0.4617375503503931,5,5,-0.00010102432234043463
2022-03-15,SH_A,ALL_STATUS,2022,1018,3,28,26,0.9285714285714286,True,-0.11042735042735041,-0.059567267935969337,0.4617375503503931,5,5,0.010345248860454593
2022-03-15,SH_A,ALL_STATUS,2022,1018,5,28,26,0.9285714285714286,True,-0.15076923076923074,-0.09330902587840606,0.4617375503503931,5,5,0.004680834382948305
2022-03-15,SZ_A,ALL_STATUS,2022,1018,1,53,53,1,True,-0.32285115303983225,-0.20085769519224689,0.42281636105964227,11,11,-0.012322562862620625
2022-03-15,SZ_A,ALL_STATUS,2022,1018,3,53,53,1,True,-0.32389937106918232,-0.18228487029989138,0.42281636105964227,11,11,-0.011292606375034693
2022-03-15,SZ_A,ALL_STATUS,2022,1018,5,53,53,1,True,-0.33752620545073375,-0.16644555413850504,0.42281636105964227,11,11,-0.0083800664894111178
2022-03-15,ALL_A,NON_ST,2022,1018,1,79,77,0.97468354430379744,True,-0.2611598927388401,-0.1384520927018624,0.39210169902788772,15,15,-0.0017571530540844843
2022-03-15,ALL_A,NON_ST,2022,1018,3,79,77,0.97468354430379744,True,-0.26710131973289869,-0.12165325931714446,0.39210169902788772,15,15,0.0011853300029929549
2022-03-15,ALL_A,NON_ST,2022,1018,5,79,77,0.97468354430379744,True,-0.28907934171092059,-0.12811159344605913,0.39210169902788772,15,15,0.00087067034620587173
2022-03-15,SH_A,NON_ST,2022,1018,1,28,26,0.9285714285714286,True,-0.11179487179487178,-0.19173763935899149,0.4617375503503931,5,5,-0.00010102432234043463
2022-03-15,SH_A,NON_ST,2022,1018,3,28,26,0.9285714285714286,True,-0.11042735042735041,-0.059567267935969337,0.4617375503503931,5,5,0.010345248860454593
2022-03-15,SH_A,NON_ST,2022,1018,5,28,26,0.9285714285714286,True,-0.15076923076923074,-0.09330902587840606,0.4617375503503931,5,5,0.004680834382948305
2022-03-15,SZ_A,NON_ST,2022,1018,1,51,51,1,True,-0.33990950226244343,-0.23008998311380768,0.39167086159780995,10,10,-0.015349919603541134
2022-03-15,SZ_A,NON_ST,2022,1018,3,51,51,1,True,-0.33710407239819007,-0.21160919486082225,0.39167086159780995,10,10,-0.014423223364424136
2022-03-15,SZ_A,NON_ST,2022,1018,5,51,51,1,True,-0.34334841628959267,-0.19152265767326113,0.39167086159780995,10,10,-0.011400763574907945
2022-03-16,ALL_A,ALL_STATUS,2022,1019,1,96,94,0.97916666666666663,True,-0.39812302902051122,-0.24439321353888271,0.38533705397424556,19,19,-0.014232286161622826
2022-03-16,ALL_A,ALL_STATUS,2022,1019,3,96,94,0.97916666666666663,True,-0.38055261551603098,-0.28725543899136113,0.38533705397424556,19,19,-0.01747061517210155
2022-03-16,ALL_A,ALL_STATUS,2022,1019,5,96,94,0.97916666666666663,True,-0.41567899317178042,-0.29812496231842905,0.38533705397424556,19,19,-0.018826995486653657
2022-03-16,CHINEXT_BOARD,ALL_STATUS,2022,1019,1,28,28,1,True,-0.46141215106732347,-0.37335574401953464,0.52776407773387835,6,6,-0.012775965385293565
2022-03-16,CHINEXT_BOARD,ALL_STATUS,2022,1019,3,28,28,1,True,-0.34318555008210178,-0.36846894755955184,0.52776407773387835,6,6,-0.014151087891040415
2022-03-16,CHINEXT_BOARD,ALL_STATUS,2022,1019,5,28,28,1,True,-0.40558292282430208,-0.35218354803192348,0.52776407773387835,6,6,-0.0030210024204322416
2022-03-16,SH_A,ALL_STATUS,2022,1019,1,43,42,0.97674418604651159,True,-0.38562515193258246,-0.29513709352915979,0.3525287366426717,8,8,-0.017988680625628577
2022-03-16,SH_A,ALL_STATUS,2022,1019,3,43,42,0.97674418604651159,True,-0.39583502147313837,-0.32689657574174963,0.3525287366426717,8,8,-0.028211640660946363
2022-03-16,SH_A,ALL_STATUS,2022,1019,5,43,42,0.97674418604651159,True,-0.40166923263917026,-0.32762890881833262,0.3525287366426717,8,8,-0.040858687157795698
2022-03-16,SZ_A,ALL_STATUS,2022,1019,1,53,52,0.98113207547169812,True,-0.40356868436779647,-0.19711302847092385,0.46410565119278235,10,10,-0.0077544475851273678
2022-03-16,SZ_A,ALL_STATUS,2022,1019,3,53,52,0.98113207547169812,True,-0.37112609920601036,-0.32563282467314514,0.46410565119278235,10,10,-0.012461155922924433
2022-03-16,SZ_A,ALL_STATUS,2022,1019,5,53,52,0.98113207547169812,True,-0.39776316912831894,-0.29396903381819184,0.46410565119278235,10,10,-0.0054402003366568943
2022-03-16,ALL_A,NON_ST,2022,1019,1,96,94,0.97916666666666663,True,-0.39812302902051122,-0.24439321353888271,0.38533705397424556,19,19,-0.014232286161622826
2022-03-16,ALL_A,NON_ST,2022,1019,3,96,94,0.97916666666666663,True,-0.38055261551603098,-0.28725543899136113,0.38533705397424556,19,19,-0.01747061517210155
2022-03-16,ALL_A,NON_ST,2022,1019,5,96,94,0.97916666666666663,True,-0.41567899317178042,-0.29812496231842905,0.38533705397424556,19,19,-0.018826995486653657
2022-03-16,CHINEXT_BOARD,NON_ST,2022,1019,1,28,28,1,True,-0.46141215106732347,-0.37335574401953464,0.52776407773387835,6,6,-0.012775965385293565
2022-03-16,CHINEXT_BOARD,NON_ST,2022,1019,3,28,28,1,True,-0.34318555008210178,-0.36846894755955184,0.52776407773387835,6,6,-0.014151087891040415
2022-03-16,CHINEXT_BOARD,NON_ST,2022,1019,5,28,28,1,True,-0.40558292282430208,-0.35218354803192348,0.52776407773387835,6,6,-0.0030210024204322416
2022-03-16,SH_A,NON_ST,2022,1019,1,43,42,0.97674418604651159,True,-0.38562515193258246,-0.29513709352915979,0.3525287366426717,8,8,-0.017988680625628577
2022-03-16,SH_A,NON_ST,2022,1019,3,43,42,0.97674418604651159,True,-0.39583502147313837,-0.32689657574174963,0.3525287366426717,8,8,-0.028211640660946363
2022-03-16,SH_A,NON_ST,2022,1019,5,43,42,0.97674418604651159,True,-0.40166923263917026,-0.32762890881833262,0.3525287366426717,8,8,-0.040858687157795698
2022-03-16,SZ_A,NON_ST,2022,1019,1,53,52,0.98113207547169812,True,-0.40356868436779647,-0.19711302847092385,0.46410565119278235,10,10,-0.0077544475851273678
2022-03-16,SZ_A,NON_ST,2022,1019,3,53,52,0.98113207547169812,True,-0.37112609920601036,-0.32563282467314514,0.46410565119278235,10,10,-0.012461155922924433
2022-03-16,SZ_A,NON_ST,2022,1019,5,53,52,0.98113207547169812,True,-0.39776316912831894,-0.29396903381819184,0.46410565119278235,10,10,-0.0054402003366568943
2022-03-17,ALL_A,ALL_STATUS,2022,1020,1,182,177,0.97252747252747251,True,-0.35961920508493123,-0.060530043927488987,0.38826103055750649,35,35,-0.0065845613202420786
2022-03-17,ALL_A,ALL_STATUS,2022,1020,3,182,177,0.97252747252747251,True,-0.33518417828080949,-0.034919724304213029,0.38826103055750649,35,35,-0.0065988377651545332
2022-03-17,ALL_A,ALL_STATUS,2022,1020,5,182,177,0.97252747252747251,True,-0.38299343466997599,-0.1065348452911646,0.38826103055750649,35,35,-0.014149423816380881
2022-03-17,CHINEXT_BOARD,ALL_STATUS,2022,1020,1,54,54,1,True,-0.48702115494568315,-0.3126860930592954,0.30566455769400369,11,11,-0.01273188411366445
2022-03-17,CHINEXT_BOARD,ALL_STATUS,2022,1020,3,54,54,1,True,-0.51560891938250419,-0.30964199694183797,0.30566455769400369,11,11,-0.013440440410250224
2022-03-17,CHINEXT_BOARD,ALL_STATUS,2022,1020,5,54,54,1,True,-0.58071278825995798,-0.4015267096655481,0.30566455769400369,11,11,-0.027965121064043995
2022-03-17,SH_A,ALL_STATUS,2022,1020,1,76,75,0.98684210526315785,True,-0.24334454726467034,0.063584597919285918,0.49863488270055878,15,15,0.0046283671023191154
2022-03-17,SH_A,ALL_STATUS,2022,1020,3,76,75,0.98684210526315785,True,-0.19677238103186911,0.07143062146133472,0.49863488270055878,15,15,0.0014355787324632323
2022-03-17,SH_A,ALL_STATUS,2022,1020,5,76,75,0.98684210526315785,True,-0.13331531519053547,0.090917758448043964,0.49863488270055878,15,15,0.0055779138778183149
2022-03-17,SZ_A,ALL_STATUS,2022,1020,1,106,102,0.96226415094339623,True,-0.43848141635655102,-0.18580087864740133,0.3675841000088923,20,20,-0.017679490747476594
2022-03-17,SZ_A,ALL_STATUS,2022,1020,3,106,102,0.96226415094339623,True,-0.43739450777515576,-0.15507258724839082,0.3675841000088923,20,20,-0.018497908301973877
2022-03-17,SZ_A,ALL_STATUS,2022,1020,5,106,102,0.96226415094339623,True,-0.54076488767816699,-0.27411070530870507,0.3675841000088923,20,20,-0.033779146293411388
2022-03-17,ALL_A,NON_ST,2022,1020,1,180,175,0.97222222222222221,True,-0.354703584264417,-0.053723828260870493,0.39481884649821397,35,35,-0.0051439311415356591
2022-03-17,ALL_A,NON_ST,2022,1020,3,180,175,0.97222222222222221,True,-0.34754838381294967,-0.049361478402828597,0.39481884649821397,35,35,-0.0068817646729157243
2022-03-17,ALL_A,NON_ST,2022,1020,5,180,175,0.97222222222222221,True,-0.39491981887827388,-0.12242879067546869,0.39481884649821397,35,35,-0.015232803918996399
2022-03-17,CHINEXT_BOARD,NON_ST,2022,1020,1,54,54,1,True,-0.48702115494568315,-0.3126860930592954,0.30566455769400369,11,11,-0.01273188411366445
2022-03-17,CHINEXT_BOARD,NON_ST,2022,1020,3,54,54,1,True,-0.51560891938250419,-0.30964199694183797,0.30566455769400369,11,11,-0.013440440410250224
2022-03-17,CHINEXT_BOARD,NON_ST,2022,1020,5,54,54,1,True,-0.58071278825995798,-0.4015267096655481,0.30566455769400369,11,11,-0.027965121064043995
2022-03-17,SH_A,NON_ST,2022,1020,1,76,75,0.98684210526315785,True,-0.24334454726467034,0.063584597919285918,0.49863488270055878,15,15,0.0046283671023191154
2022-03-17,SH_A,NON_ST,2022,1020,3,76,75,0.98684210526315785,True,-0.19677238103186911,0.07143062146133472,0.49863488270055878,15,15,0.0014355787324632323
2022-03-17,SH_A,NON_ST,2022,1020,5,76,75,0.98684210526315785,True,-0.13331531519053547,0.090917758448043964,0.49863488270055878,15,15,0.0055779138778183149
2022-03-17,SZ_A,NON_ST,2022,1020,1,104,100,0.96153846153846156,True,-0.43144702774349952,-0.18074158073263116,0.3764128711085396,20,20,-0.015423166111954873
2022-03-17,SZ_A,NON_ST,2022,1020,3,104,100,0.96153846153846156,True,-0.45556965711107766,-0.17691742072142416,0.3764128711085396,20,20,-0.018962558599181691
2022-03-17,SZ_A,NON_ST,2022,1020,5,104,100,0.96153846153846156,True,-0.56191924922092518,-0.30287617790103444,0.3764128711085396,20,20,-0.03533522256861453
2022-03-18,ALL_A,ALL_STATUS,2022,1021,1,154,150,0.97402597402597402,True,-0.06165074003289036,0.02472461234835778,0.32614689528770813,30,30,0.0051520642644936106
2022-03-18,ALL_A,ALL_STATUS,2022,1021,3,154,150,0.97402597402597402,True,-0.10847237655006889,0.038482044111167256,0.32614689528770813,30,30,0.00096089718811742837
2022-03-18,ALL_A,ALL_STATUS,2022,1021,5,154,150,0.97402597402597402,True,-0.16619938663940623,-0.0062252578572190211,0.32614689528770813,30,30,-0.0012458049622966713
2022-03-18,CHINEXT_BOARD,ALL_STATUS,2022,1021,1,36,36,1,True,-0.018532818532818532,0.17116881827512564,0.40042524878582375,7,7,0.02431632914278235
2022-03-18,CHINEXT_BOARD,ALL_STATUS,2022,1021,3,36,36,1,True,-0.072329472329472344,0.19842190250812178,0.40042524878582375,7,7,0.019123551855418433
2022-03-18,CHINEXT_BOARD,ALL_STATUS,2022,1021,5,36,36,1,True,-0.14543114543114544,0.10609473546577715,0.40042524878582375,7,7,0.018980551459865536
2022-03-18,SH_A,ALL_STATUS,2022,1021,1,65,64,0.98461538461538467,True,-0.088003663003662996,-0.11936840450340147,0.29556912491061593,13,13,0.0064434788181249383
2022-03-18,SH_A,ALL_STATUS,2022,1021,3,65,64,0.98461538461538467,True,-0.15164835164835164,-0.14747601170628138,0.29556912491061593,13,13,0.0045509882622293309
2022-03-18,SH_A,ALL_STATUS,2022,1021,5,65,64,0.98461538461538467,True,-0.19258241758241756,-0.14527632240547828,0.29556912491061593,13,13,-0.0081720281550817248
2022-03-18,SZ_A,ALL_STATUS,2022,1021,1,89,86,0.9662921348314607,True,-0.053672343035048815,0.06367907093193885,0.36785639032608031,17,17,0.0083534267615663731
2022-03-18,SZ_A,ALL_STATUS,2022,1021,3,89,86,0.9662921348314607,True,-0.081673663852068493,0.11591983149369722,0.36785639032608031,17,17,0.0060234554547899371
2022-03-18,SZ_A,ALL_STATUS,2022,1021,5,89,86,0.9662921348314607,True,-0.15009198547101277,0.022538299882178932,0.36785639032608031,17,17,0.0058515513095511451
2022-03-18,ALL_A,NON_ST,2022,1021,1,151,147,0.97350993377483441,True,-0.060722030389349382,0.027772564152386849,0.34126190563338266,29,29,0.0048900883775941416
