trade_date,family,cost_per_side,nav,cash,positions,industries,industry_hhi
2018-10-10,slow_industry_daily_low_max,0.002,8657077.273,-2.910383046e-10,40,8,0.1954412944
2018-10-11,slow_industry_daily_low_max,0.002,8188969.349,-2.910383046e-10,40,8,0.1990619162
2018-10-12,slow_industry_daily_low_max,0.002,8097708.03,-2.910383046e-10,40,8,0.1963727558
2018-10-15,slow_industry_daily_low_max,0.002,7878533.792,-2.910383046e-10,40,8,0.1939662978
2018-10-16,slow_industry_daily_low_max,0.002,7824258,-2.910383046e-10,40,8,0.1980101322
2018-10-17,slow_industry_daily_low_max,0.002,7692856.803,-2.037268132e-10,40,9,0.1673482697
2018-10-18,slow_industry_daily_low_max,0.002,7255227.421,-2.037268132e-10,40,9,0.1656391692
2018-10-19,slow_industry_daily_low_max,0.002,7382578.746,-2.037268132e-10,40,9,0.1641858553
2018-10-22,slow_industry_daily_low_max,0.002,7747572.047,-2.037268132e-10,40,9,0.1637405702
2018-10-23,slow_industry_daily_low_max,0.002,7654091.937,-2.037268132e-10,40,9,0.1624173045
2018-10-24,slow_industry_daily_low_max,0.002,7601811.914,55584.48634,40,10,0.1139491991
2018-10-25,slow_industry_daily_low_max,0.002,7610884.987,55584.48634,40,10,0.1141686594
2018-10-26,slow_industry_daily_low_max,0.002,7616741.705,55584.48634,40,10,0.1142313298
2018-10-29,slow_industry_daily_low_max,0.002,7533326.894,55584.48634,40,10,0.1144066592
2018-10-30,slow_industry_daily_low_max,0.002,7580718.856,55584.48634,40,10,0.1144163118
2018-10-31,slow_industry_daily_low_max,0.002,7674330.865,50413.78897,40,9,0.1445978525
2018-11-01,slow_industry_daily_low_max,0.002,7719016.659,50413.78897,40,9,0.1445043764
2018-11-02,slow_industry_daily_low_max,0.002,7876133.63,50413.78897,40,9,0.1450502201
2018-11-05,slow_industry_daily_low_max,0.002,7941092.79,50413.78897,40,9,0.1448994504
2018-11-06,slow_industry_daily_low_max,0.002,7899244.379,50413.78897,40,9,0.1446873635
2018-11-07,slow_industry_daily_low_max,0.002,7832399.294,2.619344741e-10,40,6,0.2742690964
2018-11-08,slow_industry_daily_low_max,0.002,7756963.181,2.619344741e-10,40,6,0.2750155393
2018-11-09,slow_industry_daily_low_max,0.002,7656073.93,2.619344741e-10,40,6,0.2787921046
2018-11-12,slow_industry_daily_low_max,0.002,7782539.006,2.619344741e-10,40,6,0.2803405425
2018-11-13,slow_industry_daily_low_max,0.002,7927623.39,2.619344741e-10,40,6,0.2835460307
2018-11-14,slow_industry_daily_low_max,0.002,7849001.648,9790.026814,40,11,0.2803064947
2018-11-15,slow_industry_daily_low_max,0.002,8099416.401,9790.026814,40,11,0.2847079371
2018-11-16,slow_industry_daily_low_max,0.002,8303631.374,9790.026814,40,11,0.2892491034
2018-11-19,slow_industry_daily_low_max,0.002,8533810.772,9790.026814,40,11,0.2949144676
2018-11-20,slow_industry_daily_low_max,0.002,8208557.784,9790.026814,40,11,0.2896523623
2018-11-21,slow_industry_daily_low_max,0.002,8283905.803,-2.619344741e-10,40,12,0.289688552
2018-11-22,slow_industry_daily_low_max,0.002,8234810.521,-2.619344741e-10,40,12,0.2874042181
2018-11-23,slow_industry_daily_low_max,0.002,7940538.884,-2.619344741e-10,40,12,0.2886476533
2018-11-26,slow_industry_daily_low_max,0.002,7920253.263,-2.619344741e-10,40,12,0.2876661497
2018-11-27,slow_industry_daily_low_max,0.002,7924585.996,-2.619344741e-10,40,12,0.2888344142
2018-11-28,slow_industry_daily_low_max,0.002,8022134.4,45021.2909,40,19,0.1050357969
2018-11-29,slow_industry_daily_low_max,0.002,7860880.451,45021.2909,40,19,0.1042076334
2018-11-30,slow_industry_daily_low_max,0.002,7928051.852,45021.2909,40,19,0.1043164916
2018-12-03,slow_industry_daily_low_max,0.002,8143037.926,45021.2909,40,19,0.1045190802
2018-12-04,slow_industry_daily_low_max,0.002,8191825.331,45021.2909,40,19,0.104551129
2018-12-05,slow_industry_daily_low_max,0.002,8132143.28,82760.832,40,20,0.06196115607
2018-12-06,slow_industry_daily_low_max,0.002,7944310.847,82760.832,40,20,0.06204226855
2018-12-07,slow_industry_daily_low_max,0.002,7993556.791,82760.832,40,20,0.06200793299
2018-12-10,slow_industry_daily_low_max,0.002,7913835.582,82760.832,40,20,0.06183031541
2018-12-11,slow_industry_daily_low_max,0.002,7961454.025,82760.832,40,20,0.06185329444
2018-12-12,slow_industry_daily_low_max,0.002,7951888.558,38593.93631,40,20,0.07563451076
2018-12-13,slow_industry_daily_low_max,0.002,8060499.708,38593.93631,40,20,0.07662838808
2018-12-14,slow_industry_daily_low_max,0.002,7896472.09,38593.93631,40,20,0.0770498178
2018-12-17,slow_industry_daily_low_max,0.002,7895591.187,38593.93631,40,20,0.07731885517
2018-12-18,slow_industry_daily_low_max,0.002,7847872.207,38593.93631,40,20,0.07700109032
2018-12-19,slow_industry_daily_low_max,0.002,7728153.534,-2.328306437e-10,40,12,0.1859795553
2018-12-20,slow_industry_daily_low_max,0.002,7728104.711,-2.328306437e-10,40,12,0.1837216083
2018-12-21,slow_industry_daily_low_max,0.002,7651714.587,-2.328306437e-10,40,12,0.1826955933
2018-12-24,slow_industry_daily_low_max,0.002,7717680.005,-2.328306437e-10,40,12,0.1824917067
2018-12-25,slow_industry_daily_low_max,0.002,7634400.316,-2.328306437e-10,40,12,0.1834960291
2018-12-26,slow_industry_daily_low_max,0.002,7621601.132,36567.82501,40,11,0.1700377703
2018-12-27,slow_industry_daily_low_max,0.002,7538046.381,36567.82501,40,11,0.1706304538
2018-12-28,slow_industry_daily_low_max,0.002,7562192.886,36567.82501,40,11,0.1716580621
2019-01-02,slow_industry_daily_low_max,0.002,7531720.865,36567.82501,40,11,0.1706110648
2019-01-03,slow_industry_daily_low_max,0.002,7406269.998,36567.82501,40,11,0.1680221098
2019-01-04,slow_industry_daily_low_max,0.002,7537880.416,61526.0498,40,8,0.1650894839
2019-01-07,slow_industry_daily_low_max,0.002,7630189.75,61526.0498,40,8,0.1646478084
2019-01-08,slow_industry_daily_low_max,0.002,7572326.166,61526.0498,40,8,0.1646552639
2019-01-09,slow_industry_daily_low_max,0.002,7621289.684,61526.0498,40,8,0.1653776421
2019-01-10,slow_industry_daily_low_max,0.002,7656465.51,61526.0498,40,8,0.1655042983
2019-01-11,slow_industry_daily_low_max,0.002,7726361.44,145882.8091,40,9,0.1600092497
2019-01-14,slow_industry_daily_low_max,0.002,7677413.292,145882.8091,40,9,0.1599272771
2019-01-15,slow_industry_daily_low_max,0.002,7876581.73,145882.8091,40,9,0.1621080597
2019-01-16,slow_industry_daily_low_max,0.002,7786317.65,145882.8091,40,9,0.1617859885
2019-01-17,slow_industry_daily_low_max,0.002,7714319.264,145882.8091,40,9,0.1620123485
2019-01-18,slow_industry_daily_low_max,0.002,7782165.972,85584.12909,40,9,0.1884218411
2019-01-21,slow_industry_daily_low_max,0.002,7809410.604,85584.12909,40,9,0.1875433343
2019-01-22,slow_industry_daily_low_max,0.002,7792819.935,85584.12909,40,9,0.1892086474
2019-01-23,slow_industry_daily_low_max,0.002,7879097.238,85584.12909,40,9,0.191983195
2019-01-24,slow_industry_daily_low_max,0.002,7965865.463,85584.12909,40,9,0.192992361
2019-01-25,slow_industry_daily_low_max,0.002,7927872.651,113745.3127,40,8,0.1937855075
2019-01-28,slow_industry_daily_low_max,0.002,7962970.78,113745.3127,40,8,0.1954642857
2019-01-29,slow_industry_daily_low_max,0.002,7868656.834,113745.3127,40,8,0.1970876639
2019-01-30,slow_industry_daily_low_max,0.002,7798087.235,113745.3127,40,8,0.1965275381
2019-01-31,slow_industry_daily_low_max,0.002,7775508.605,113745.3127,40,8,0.1985235889
2019-02-01,slow_industry_daily_low_max,0.002,7887797.797,1.746229827e-10,40,10,0.1521979869
2019-02-11,slow_industry_daily_low_max,0.002,8179211.203,1.746229827e-10,40,10,0.1556097146
2019-02-12,slow_industry_daily_low_max,0.002,8216369.211,1.746229827e-10,40,10,0.1554746904
2019-02-13,slow_industry_daily_low_max,0.002,8357534.173,1.746229827e-10,40,10,0.1537193859
2019-02-14,slow_industry_daily_low_max,0.002,8397728.865,1.746229827e-10,40,10,0.1538233318
2019-02-15,slow_industry_daily_low_max,0.002,8403907.388,-2.910383046e-11,40,12,0.1656478397
2019-02-18,slow_industry_daily_low_max,0.002,8773123.881,-2.910383046e-11,40,12,0.1677953985
2019-02-19,slow_industry_daily_low_max,0.002,8807707.716,-2.910383046e-11,40,12,0.1673786692
2019-02-20,slow_industry_daily_low_max,0.002,8953451.639,-2.910383046e-11,40,12,0.1730874267
2019-02-21,slow_industry_daily_low_max,0.002,9031905.189,-2.910383046e-11,40,12,0.1770332322
2019-02-22,slow_industry_daily_low_max,0.002,9273667.948,485864.9817,40,15,0.1048349538
2019-02-25,slow_industry_daily_low_max,0.002,9746522.349,485864.9817,40,15,0.1058264306
2019-02-26,slow_industry_daily_low_max,0.002,9731242.122,485864.9817,40,15,0.104495488
2019-02-27,slow_industry_daily_low_max,0.002,9715739.826,485864.9817,40,15,0.1048849839
2019-02-28,slow_industry_daily_low_max,0.002,9722753.803,485864.9817,40,15,0.1035445663
2019-03-01,slow_industry_daily_low_max,0.002,9844368.095,575714.5813,40,16,0.09823645307
2019-03-04,slow_industry_daily_low_max,0.002,10011588,575714.5813,40,16,0.0981454038
2019-03-05,slow_industry_daily_low_max,0.002,10171326.46,575714.5813,40,16,0.09899401306
2019-03-06,slow_industry_daily_low_max,0.002,10287262.95,575714.5813,40,16,0.0988075311
2019-03-07,slow_industry_daily_low_max,0.002,10288175.13,575714.5813,40,16,0.09955016992
2019-03-08,slow_industry_daily_low_max,0.002,9817391.272,257590.5025,40,16,0.1041051368
2019-03-11,slow_industry_daily_low_max,0.002,10119089.59,257590.5025,40,16,0.1037432145
2019-03-12,slow_industry_daily_low_max,0.002,10152626.64,257590.5025,40,16,0.1032696693
2019-03-13,slow_industry_daily_low_max,0.002,10126069.58,257590.5025,40,16,0.1048645532
2019-03-14,slow_industry_daily_low_max,0.002,9958906.569,257590.5025,40,16,0.1041774686
2019-03-15,slow_industry_daily_low_max,0.002,10248822.51,1.746229827e-10,40,20,0.09273510022
2019-03-18,slow_industry_daily_low_max,0.002,10555994.32,1.746229827e-10,40,20,0.09352079201
2019-03-19,slow_industry_daily_low_max,0.002,10515620.75,1.746229827e-10,40,20,0.09379127195
2019-03-20,slow_industry_daily_low_max,0.002,10544345.64,1.746229827e-10,40,20,0.09417573466
2019-03-21,slow_industry_daily_low_max,0.002,10650645.85,1.746229827e-10,40,20,0.09495001373
2019-03-22,slow_industry_daily_low_max,0.002,10718081.9,36838.39351,40,16,0.1383528891
2019-03-25,slow_industry_daily_low_max,0.002,10620887.08,36838.39351,40,16,0.1377807828
2019-03-26,slow_industry_daily_low_max,0.002,10416518.17,36838.39351,40,16,0.1368717431
2019-03-27,slow_industry_daily_low_max,0.002,10501130.39,36838.39351,40,16,0.1360177052
2019-03-28,slow_industry_daily_low_max,0.002,10357865.48,36838.39351,40,16,0.1347731455
2019-03-29,slow_industry_daily_low_max,0.002,10646298.67,163233.1882,40,20,0.08441039693
2019-04-01,slow_industry_daily_low_max,0.002,10960889.82,163233.1882,40,20,0.0844541479
2019-04-02,slow_industry_daily_low_max,0.002,10987135.14,163233.1882,40,20,0.08483816864
2019-04-03,slow_industry_daily_low_max,0.002,11164442.04,163233.1882,40,20,0.08491422527
2019-04-04,slow_industry_daily_low_max,0.002,11171762.98,163233.1882,40,20,0.08478965162
2019-04-08,slow_industry_daily_low_max,0.002,11165040.95,-4.074536264e-10,41,20,0.0641060987
2019-04-09,slow_industry_daily_low_max,0.002,11287144.53,293031.1507,40,20,0.0644352615
2019-04-10,slow_industry_daily_low_max,0.002,11324216.08,293031.1507,40,20,0.06457909685
2019-04-11,slow_industry_daily_low_max,0.002,11123248.01,293031.1507,40,20,0.06452352699
2019-04-12,slow_industry_daily_low_max,0.002,11090041.22,293031.1507,40,20,0.06472547613
2019-04-15,slow_industry_daily_low_max,0.002,10972289.45,75790.42201,40,17,0.07302258405
2019-04-16,slow_industry_daily_low_max,0.002,11129459.95,75790.42201,40,17,0.07286030216
2019-04-17,slow_industry_daily_low_max,0.002,11161538.8,75790.42201,40,17,0.07283138887
2019-04-18,slow_industry_daily_low_max,0.002,11138887.38,75790.42201,40,17,0.07311787828
2019-04-19,slow_industry_daily_low_max,0.002,11124277.19,75790.42201,40,17,0.07294545182
2019-04-22,slow_industry_daily_low_max,0.002,10989140.05,108984.6046,40,20,0.06394048526
2019-04-23,slow_industry_daily_low_max,0.002,10789941.25,108984.6046,40,20,0.06379348467
2019-04-24,slow_industry_daily_low_max,0.002,10845813.85,108984.6046,40,20,0.06373527808
2019-04-25,slow_industry_daily_low_max,0.002,10427659.11,108984.6046,40,20,0.06370111997
2019-04-26,slow_industry_daily_low_max,0.002,10267055.53,108984.6046,40,20,0.06363393121
2019-04-29,slow_industry_daily_low_max,0.002,9974156.548,111809.9683,40,19,0.0665124227
2019-04-30,slow_industry_daily_low_max,0.002,10187703,111809.9683,40,19,0.06631469952
2019-05-06,slow_industry_daily_low_max,0.002,9413908.889,111809.9683,40,19,0.06649757323
2019-05-07,slow_industry_daily_low_max,0.002,9608048.615,111809.9683,40,19,0.06640256797
2019-05-08,slow_industry_daily_low_max,0.002,9634962.387,111809.9683,40,19,0.06604976639
2019-05-09,slow_industry_daily_low_max,0.002,9510376.285,18435.57729,40,17,0.08039041053
2019-05-10,slow_industry_daily_low_max,0.002,9777193.247,18435.57729,40,17,0.08047197517
2019-05-13,slow_industry_daily_low_max,0.002,9704052.104,18435.57729,40,17,0.08059081237
2019-05-14,slow_industry_daily_low_max,0.002,9645090.072,18435.57729,40,17,0.08076388501
2019-05-15,slow_industry_daily_low_max,0.002,9851106.691,18435.57729,40,17,0.08122790874
2019-05-16,slow_industry_daily_low_max,0.002,9893719.358,-2.910383046e-11,40,14,0.1236125777
2019-05-17,slow_industry_daily_low_max,0.002,9591939.056,-2.910383046e-11,40,14,0.1237484631
2019-05-20,slow_industry_daily_low_max,0.002,9522750.114,-2.910383046e-11,40,14,0.1220920085
2019-05-21,slow_industry_daily_low_max,0.002,9708338.096,-2.910383046e-11,40,14,0.1222748177
2019-05-22,slow_industry_daily_low_max,0.002,9618487.733,-2.910383046e-11,40,14,0.121806277
2019-05-23,slow_industry_daily_low_max,0.002,9439385.514,39103.03388,40,9,0.1863181842
2019-05-24,slow_industry_daily_low_max,0.002,9387245.836,39103.03388,40,9,0.1840013731
2019-05-27,slow_industry_daily_low_max,0.002,9544938.645,39103.03388,40,9,0.183298435
2019-05-28,slow_industry_daily_low_max,0.002,9709977.912,39103.03388,40,9,0.1859070808
2019-05-29,slow_industry_daily_low_max,0.002,9692065.836,39103.03388,40,9,0.1859251679
2019-05-30,slow_industry_daily_low_max,0.002,9901893.174,486664.7517,38,6,0.2271506254
2019-05-31,slow_industry_daily_low_max,0.002,9923946.937,486664.7517,38,6,0.228470342
2019-06-03,slow_industry_daily_low_max,0.002,9801988.673,486664.7517,38,6,0.230198711
2019-06-04,slow_industry_daily_low_max,0.002,9677531.788,486664.7517,38,6,0.2302545395
2019-06-05,slow_industry_daily_low_max,0.002,9703161.951,486664.7517,38,6,0.2310856965
2019-06-06,slow_industry_daily_low_max,0.002,9680261.042,231021.7713,39,7,0.1867454799
2019-06-10,slow_industry_daily_low_max,0.002,9767998.072,231021.7713,39,7,0.1872071441
2019-06-11,slow_industry_daily_low_max,0.002,10199806.73,231021.7713,39,7,0.1856257016
2019-06-12,slow_industry_daily_low_max,0.002,10231436.66,231021.7713,39,7,0.1849457646
2019-06-13,slow_industry_daily_low_max,0.002,10340114.48,231021.7713,39,7,0.1845655945
2019-06-14,slow_industry_daily_low_max,0.002,10076030.37,126995.5857,39,6,0.2457657932
2019-06-17,slow_industry_daily_low_max,0.002,10148056,126995.5857,39,6,0.2467954738
2019-06-18,slow_industry_daily_low_max,0.002,10022838.13,126995.5857,39,6,0.244771437
2019-06-19,slow_industry_daily_low_max,0.002,10023585.44,126995.5857,39,6,0.2443416167
2019-06-20,slow_industry_daily_low_max,0.002,10119666.62,126995.5857,39,6,0.243507989
2019-06-21,slow_industry_daily_low_max,0.002,10203435.69,1.455191523e-10,40,7,0.3134569377
2019-06-24,slow_industry_daily_low_max,0.002,10238517.51,1.455191523e-10,40,7,0.3116872318
2019-06-25,slow_industry_daily_low_max,0.002,10106790.33,1.455191523e-10,40,7,0.308298891
2019-06-26,slow_industry_daily_low_max,0.002,10144869.49,1.455191523e-10,40,7,0.307329544
2019-06-27,slow_industry_daily_low_max,0.002,10189999.27,1.455191523e-10,40,7,0.3076684939
2019-06-28,slow_industry_daily_low_max,0.002,10127033.01,98723.19766,40,11,0.2809976737
2019-07-01,slow_industry_daily_low_max,0.002,10360898.13,98723.19766,40,11,0.2786538553
2019-07-02,slow_industry_daily_low_max,0.002,10363352.33,98723.19766,40,11,0.2794919334
2019-07-03,slow_industry_daily_low_max,0.002,10177873.47,98723.19766,40,11,0.2789684451
2019-07-04,slow_industry_daily_low_max,0.002,10091771.47,98723.19766,40,11,0.279673225
2019-07-05,slow_industry_daily_low_max,0.002,10117648.11,268907.4999,40,13,0.1720802948
2019-07-08,slow_industry_daily_low_max,0.002,9795385.065,268907.4999,40,13,0.1717046093
2019-07-09,slow_industry_daily_low_max,0.002,9847398.25,268907.4999,40,13,0.1739042372
2019-07-10,slow_industry_daily_low_max,0.002,9715211.734,268907.4999,40,13,0.1727706782
2019-07-11,slow_industry_daily_low_max,0.002,9758363.507,268907.4999,40,13,0.1724846727
2019-07-12,slow_industry_daily_low_max,0.002,9809320.275,215318.4751,40,13,0.1343078818
2019-07-15,slow_industry_daily_low_max,0.002,9867724.583,215318.4751,40,13,0.13415213
2019-07-16,slow_industry_daily_low_max,0.002,9858263.465,215318.4751,40,13,0.1341606176
2019-07-17,slow_industry_daily_low_max,0.002,9853474.834,215318.4751,40,13,0.1340892435
2019-07-18,slow_industry_daily_low_max,0.002,9776252.764,215318.4751,40,13,0.1347758796
2019-07-19,slow_industry_daily_low_max,0.002,9788705.887,50498.06623,40,15,0.1667057397
2019-07-22,slow_industry_daily_low_max,0.002,9692609.711,50498.06623,40,15,0.1672626298
2019-07-23,slow_industry_daily_low_max,0.002,9671962.136,50498.06623,40,15,0.1659034421
2019-07-24,slow_industry_daily_low_max,0.002,9753776.511,50498.06623,40,15,0.1652012367
2019-07-25,slow_industry_daily_low_max,0.002,9779050.242,50498.06623,40,15,0.1664229444
2019-07-26,slow_industry_daily_low_max,0.002,9790882.232,109585.3805,40,11,0.1824983402
2019-07-29,slow_industry_daily_low_max,0.002,9851471.925,109585.3805,40,11,0.1828467079
2019-07-30,slow_industry_daily_low_max,0.002,9855389.369,109585.3805,40,11,0.1822115871
2019-07-31,slow_industry_daily_low_max,0.002,9747985.326,109585.3805,40,11,0.1813644689
2019-08-01,slow_industry_daily_low_max,0.002,9705003.453,109585.3805,40,11,0.1811215649
2019-08-02,slow_industry_daily_low_max,0.002,9646944.979,142663.5781,40,8,0.2272951305
2019-08-05,slow_industry_daily_low_max,0.002,9475196.429,142663.5781,40,8,0.2272347345
2019-08-06,slow_industry_daily_low_max,0.002,9361429.031,142663.5781,40,8,0.2288181503
2019-08-07,slow_industry_daily_low_max,0.002,9278984.448,142663.5781,40,8,0.2289189185
2019-08-08,slow_industry_daily_low_max,0.002,9324677.019,142663.5781,40,8,0.2293247784
2019-08-09,slow_industry_daily_low_max,0.002,9148555.916,32723.09462,40,10,0.1550848513
2019-08-12,slow_industry_daily_low_max,0.002,9341244.635,32723.09462,40,10,0.1560443638
2019-08-13,slow_industry_daily_low_max,0.002,9301823.864,32723.09462,40,10,0.1554552947
2019-08-14,slow_industry_daily_low_max,0.002,9368598.722,32723.09462,40,10,0.1544918163
2019-08-15,slow_industry_daily_low_max,0.002,9310254.592,32723.09462,40,10,0.1539884515
2019-08-16,slow_industry_daily_low_max,0.002,9378527.99,2.910383046e-10,40,9,0.1538513907
2019-08-19,slow_industry_daily_low_max,0.002,9586940.887,2.910383046e-10,40,9,0.1536995776
2019-08-20,slow_industry_daily_low_max,0.002,9586604.213,2.910383046e-10,40,9,0.1539190247
2019-08-21,slow_industry_daily_low_max,0.002,9632926.782,2.910383046e-10,40,9,0.1534877127
2019-08-22,slow_industry_daily_low_max,0.002,9677221.32,2.910383046e-10,40,9,0.1535009365
2019-08-23,slow_industry_daily_low_max,0.002,9660277.569,-2.037268132e-10,40,12,0.1359937729
2019-08-26,slow_industry_daily_low_max,0.002,9632627.021,-2.037268132e-10,40,12,0.1342977022
2019-08-27,slow_industry_daily_low_max,0.002,9769779.079,-2.037268132e-10,40,12,0.1334763972
2019-08-28,slow_industry_daily_low_max,0.002,9704498.13,-2.037268132e-10,40,12,0.1325697396
2019-08-29,slow_industry_daily_low_max,0.002,9656627.46,-2.037268132e-10,40,12,0.1323062951
2019-08-30,slow_industry_daily_low_max,0.002,9607255.635,81225.62325,40,12,0.1564138424
2019-09-02,slow_industry_daily_low_max,0.002,9852682.543,81225.62325,40,12,0.1563232667
2019-09-03,slow_industry_daily_low_max,0.002,9915354.458,81225.62325,40,12,0.1574129926
2019-09-04,slow_industry_daily_low_max,0.002,9991359.171,81225.62325,40,12,0.1584117226
2019-09-05,slow_industry_daily_low_max,0.002,10123438.76,81225.62325,40,12,0.1590935625
2019-09-06,slow_industry_daily_low_max,0.002,10089715.14,89105.54116,40,16,0.1293647203
2019-09-09,slow_industry_daily_low_max,0.002,10279665.48,89105.54116,40,16,0.1301475774
2019-09-10,slow_industry_daily_low_max,0.002,10302488.37,89105.54116,40,16,0.1309812123
2019-09-11,slow_industry_daily_low_max,0.002,10231982.49,89105.54116,40,16,0.1313236111
2019-09-12,slow_industry_daily_low_max,0.002,10260818.91,89105.54116,40,16,0.1313237808
2019-09-16,slow_industry_daily_low_max,0.002,10322056.25,4.074536264e-10,41,21,0.07199135426
2019-09-17,slow_industry_daily_low_max,0.002,10074725.77,4.074536264e-10,41,21,0.07148292428
2019-09-18,slow_industry_daily_low_max,0.002,10052143.07,4.074536264e-10,41,21,0.07150308944
2019-09-19,slow_industry_daily_low_max,0.002,10175477.53,281796.7378,40,21,0.07143930763
2019-09-20,slow_industry_daily_low_max,0.002,10198181.01,281796.7378,40,21,0.0720290935
2019-09-23,slow_industry_daily_low_max,0.002,10070003.65,338460.5042,40,19,0.08134051686
2019-09-24,slow_industry_daily_low_max,0.002,10032339.75,338460.5042,40,19,0.08149483034
2019-09-25,slow_industry_daily_low_max,0.002,9843713.306,338460.5042,40,19,0.0815060087
2019-09-26,slow_industry_daily_low_max,0.002,9579219.587,338460.5042,40,19,0.08112353352
2019-09-27,slow_industry_daily_low_max,0.002,9608611.952,338460.5042,40,19,0.08071669518
2019-09-30,slow_industry_daily_low_max,0.002,9585019.001,133054.8747,40,17,0.1089467421
2019-10-08,slow_industry_daily_low_max,0.002,9651492.279,133054.8747,40,17,0.1094691262
2019-10-09,slow_industry_daily_low_max,0.002,9717293.408,133054.8747,40,17,0.1099257414
2019-10-10,slow_industry_daily_low_max,0.002,9769187.269,133054.8747,40,17,0.1091852569
2019-10-11,slow_industry_daily_low_max,0.002,9804490.097,133054.8747,40,17,0.1097686039
2019-10-14,slow_industry_daily_low_max,0.002,9937618.241,109555.9659,40,16,0.146716234
2019-10-15,slow_industry_daily_low_max,0.002,9930029.123,109555.9659,40,16,0.1473193178
2019-10-16,slow_industry_daily_low_max,0.002,9883818.531,109555.9659,40,16,0.1475889948
2019-10-17,slow_industry_daily_low_max,0.002,9858694.78,109555.9659,40,16,0.147684435
2019-10-18,slow_industry_daily_low_max,0.002,9754769.639,109555.9659,40,16,0.1480339812
2019-10-21,slow_industry_daily_low_max,0.002,9743426.058,0,40,12,0.1716087105
2019-10-22,slow_industry_daily_low_max,0.002,9769479.322,0,40,12,0.1708996986
2019-10-23,slow_industry_daily_low_max,0.002,9710245.055,0,40,12,0.1717352548
2019-10-24,slow_industry_daily_low_max,0.002,9761308.009,0,40,12,0.1723975241
2019-10-25,slow_industry_daily_low_max,0.002,9804013.287,0,40,12,0.1714661799
2019-10-28,slow_industry_daily_low_max,0.002,9922981.048,30914.12559,40,9,0.2348168587
2019-10-29,slow_industry_daily_low_max,0.002,9929494.22,30914.12559,40,9,0.2335463191
2019-10-30,slow_industry_daily_low_max,0.002,9859760.829,30914.12559,40,9,0.2347015247
2019-10-31,slow_industry_daily_low_max,0.002,9834663.556,30914.12559,40,9,0.2349377716
2019-11-01,slow_industry_daily_low_max,0.002,9840462.474,30914.12559,40,9,0.2359230765
2019-11-04,slow_industry_daily_low_max,0.002,9884953.403,56063.77127,40,11,0.1359026004
2019-11-05,slow_industry_daily_low_max,0.002,9931992.009,56063.77127,40,11,0.1367929124
2019-11-06,slow_industry_daily_low_max,0.002,9821040.05,56063.77127,40,11,0.1367306638
2019-11-07,slow_industry_daily_low_max,0.002,9898379.097,56063.77127,40,11,0.1369122968
2019-11-08,slow_industry_daily_low_max,0.002,9822242.065,56063.77127,40,11,0.1361351244
2019-11-11,slow_industry_daily_low_max,0.002,9604177.425,125630.4229,40,8,0.1874469226
2019-11-12,slow_industry_daily_low_max,0.002,9664778.492,125630.4229,40,8,0.1885534336
2019-11-13,slow_industry_daily_low_max,0.002,9605431.273,125630.4229,40,8,0.1888868482
2019-11-14,slow_industry_daily_low_max,0.002,9622371.85,125630.4229,40,8,0.1894187663
2019-11-15,slow_industry_daily_low_max,0.002,9454686.24,125630.4229,40,8,0.1888530379
2019-11-18,slow_industry_daily_low_max,0.002,9488879.189,131108.2952,40,9,0.1864553063
2019-11-19,slow_industry_daily_low_max,0.002,9604970.255,131108.2952,40,9,0.1867744704
2019-11-20,slow_industry_daily_low_max,0.002,9542952.774,131108.2952,40,9,0.1871235149
2019-11-21,slow_industry_daily_low_max,0.002,9530724.19,131108.2952,40,9,0.1858599508
2019-11-22,slow_industry_daily_low_max,0.002,9362178.435,131108.2952,40,9,0.1846868151
2019-11-25,slow_industry_daily_low_max,0.002,9347386.93,5.529727787e-10,40,9,0.197025771
2019-11-26,slow_industry_daily_low_max,0.002,9404323.452,5.529727787e-10,40,9,0.1974818852
2019-11-27,slow_industry_daily_low_max,0.002,9380774.949,5.529727787e-10,40,9,0.1970158303
2019-11-28,slow_industry_daily_low_max,0.002,9336651.279,5.529727787e-10,40,9,0.1974115269
2019-11-29,slow_industry_daily_low_max,0.002,9257227.435,5.529727787e-10,40,9,0.1965021074
2019-12-02,slow_industry_daily_low_max,0.002,9235951.134,19151.94965,40,7,0.210213208
2019-12-03,slow_industry_daily_low_max,0.002,9208031.724,19151.94965,40,7,0.2104622624
2019-12-04,slow_industry_daily_low_max,0.002,9177598.498,19151.94965,40,7,0.2101714641
2019-12-05,slow_industry_daily_low_max,0.002,9245228.371,19151.94965,40,7,0.2103073168
2019-12-06,slow_industry_daily_low_max,0.002,9344477.479,19151.94965,40,7,0.2106929559
2019-12-09,slow_industry_daily_low_max,0.002,9406509.015,57792.73653,40,8,0.182929773
2019-12-10,slow_industry_daily_low_max,0.002,9457331.823,57792.73653,40,8,0.1833510072
2019-12-11,slow_industry_daily_low_max,0.002,9434192.958,57792.73653,40,8,0.1826849933
2019-12-12,slow_industry_daily_low_max,0.002,9408458.358,57792.73653,40,8,0.1826478212
2019-12-13,slow_industry_daily_low_max,0.002,9498149.23,57792.73653,40,8,0.1829072439
2019-12-16,slow_industry_daily_low_max,0.002,9605147.13,3951.752592,40,9,0.2080556303
2019-12-17,slow_industry_daily_low_max,0.002,9743967.746,3951.752592,40,9,0.2083942668
2019-12-18,slow_industry_daily_low_max,0.002,9779968.446,3951.752592,40,9,0.2080815807
