section,sample_type,representation,period,horizon,quintile,count,dates,securities,industries,mean_net_return,median_net_return,positive_return_fraction,mean_industry_relative,median_industry_relative,mean_broad_relative,severe_loss_fraction,mean_mae_h20,control,tercile,q5_count,q1_count,q5_mean_industry_relative,q1_mean_industry_relative,q5_minus_q1_industry_relative,absolute_bin,relative_bin
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,full,20,5,8668,861,2481,116,-0.00972579702266,-0.0293357305745,0.411398246424,-0.00159985081811,-0.00463757202943,-0.0046345877891,0.288878634056,-0.117480763805,,,,,,,,,
raw_spread,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,full,20,Q5-Q1,8668,861,,,-0.00676902294632,-0.00479932144114,-0.00627331683005,-0.00398563094017,-0.00463757202943,-0.00710301226677,0.0397008221729,-0.0104459431791,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,early_2018_2021,1,1,5628,654,1809,114,-0.00110627630617,-0.00173348284919,0.473347547974,0.00045069654631,0.000208051289735,0.000215359603569,0.00213219616205,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,early_2018_2021,1,2,5429,624,1712,112,0.000198238989725,-0.000903619118353,0.481119911586,0.000895165478145,0.000509653208204,0.00124547623191,0.00257874378339,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,early_2018_2021,1,3,6463,599,1839,112,-0.00072398061287,-0.00234299612695,0.466965805354,0.000663398489236,0,0.00130752609273,0.00139254216308,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,early_2018_2021,1,4,8069,581,2081,112,-0.00124101657568,-0.00330273708638,0.455198909406,0.000108170854105,-0.000128028857193,-0.000459857961429,0.00371793282935,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,early_2018_2021,1,5,5123,497,1739,110,-0.00202098962155,-0.00370744225834,0.452274058169,-1.18238218618e-05,-0.000700015609988,-1.94925538938e-05,0.00546554753074,,,,,,,,,,
raw_spread,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,early_2018_2021,1,Q5-Q1,5123,497,,,-0.000914713315388,-0.00197395940915,-0.0210734898054,-0.000462520368172,-0.000908066899724,-0.000234852157463,0.0033333513687,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,early_2018_2021,3,1,5627,654,1809,114,0.00388135913798,0.00117757564456,0.508263728452,0.000605621319071,-0.0004297616667,0.00035945288849,0.0351874888928,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,early_2018_2021,3,2,5428,624,1712,112,0.00533530124475,0.00105697132389,0.508290346352,0.00157854697008,7.69156791967e-05,0.00159723165396,0.0294767870302,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,early_2018_2021,3,3,6462,599,1839,112,0.00291971737791,-0.00109873007503,0.49179820489,0.0012002812447,0.000340872042044,0.00142594488347,0.0292479108635,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,early_2018_2021,3,4,8069,581,2081,112,0.00440424980312,0.000778137212166,0.50675424464,0.000713577386989,0,0.000432802627267,0.0311067046722,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,early_2018_2021,3,5,5121,497,1739,110,0.00351692748046,-0.000815970100615,0.494825229447,0.00049515907115,-0.00139988581187,0.00102392893457,0.0535051747706,,,,,,,,,,
raw_spread,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,early_2018_2021,3,Q5-Q1,5121,497,,,-0.000364431657523,-0.00199354574517,-0.0134384990047,-0.000110462247921,-0.000970124145174,0.000664476046085,0.0183176858777,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,early_2018_2021,5,1,5627,654,1809,114,0.00354473322833,-0.00359193242356,0.477341389728,0.000213035855405,-0.000696976480143,0.000853814795397,0.068597831882,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,early_2018_2021,5,2,5424,624,1710,112,0.00454452418655,-0.00308819747076,0.485619469027,0.00101433897842,-0.0004445197652,0.00157610982195,0.0547566371681,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,early_2018_2021,5,3,6462,599,1839,112,0.00486181568007,-0.00255364889338,0.482048901269,0.00161512628987,0,0.00196619687746,0.052460538533,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,early_2018_2021,5,4,8063,581,2078,112,0.00148788756184,-0.00541488451668,0.465459506387,0.000125058977749,0.000432841151472,-0.000869568522434,0.0678407540618,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,early_2018_2021,5,5,5121,497,1739,110,0.0026773971091,-0.00128056047614,0.491505565319,0.000529222813684,-0.000475919808038,0.000511360119008,0.0861159929701,,,,,,,,,,
raw_spread,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,early_2018_2021,5,Q5-Q1,5121,497,,,-0.000867336119228,0.00231137194742,0.0141641755912,0.000316186958278,0.000221056672105,-0.000342454676389,0.0175181610881,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,early_2018_2021,10,1,5626,654,1809,114,0.000622484779419,-0.0113246011229,0.445609669392,0.000690430709219,5.42404707779e-05,-8.97165854e-05,0.145929612513,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,early_2018_2021,10,2,5422,624,1710,112,0.00281480472843,-0.00956508823299,0.455367023239,0.00154296978547,-0.00115508126785,0.00171250489937,0.128365916636,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,early_2018_2021,10,3,6453,599,1836,112,0.0101721949026,-0.00288287567404,0.482256314892,0.00212050950215,0,0.00362260122865,0.119789245312,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,early_2018_2021,10,4,8052,581,2076,112,-0.00112014032605,-0.0147397667696,0.438027819175,0.000648375255693,-0.00120755014152,0.00131117729251,0.153253849975,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,early_2018_2021,10,5,5114,497,1737,110,-0.000131209621186,-0.0119165441925,0.439577630035,-0.000770989925821,-0.00232198188519,-0.00304113484311,0.164254986312,,,,,,,,,,
raw_spread,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,early_2018_2021,10,Q5-Q1,5114,497,,,-0.000753694400606,-0.000591943069525,-0.00603203935691,-0.00146142063504,-0.00237622235597,-0.00295141825771,0.0183253737988,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,early_2018_2021,20,1,5618,652,1805,114,0.000256468570395,-0.0244039567515,0.420256318975,0.00192194729006,-0.000575701936927,0.000630297495796,0.249911000356,-0.10525928393,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,early_2018_2021,20,2,5414,623,1707,112,0.0037376259898,-0.0174153041626,0.44902105652,0.00435931757332,0.000319774743237,0.00373779383941,0.24030291836,-0.0998837569704,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,early_2018_2021,20,3,6439,599,1832,112,0.0143634278324,-0.00986047544845,0.462338872496,0.0035186151555,0.00125026364275,0.00570156670889,0.213387171921,-0.0961052574073,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,early_2018_2021,20,4,8033,580,2070,112,-0.00481525956411,-0.0257094832891,0.429104942114,0.00132354407453,-2.40897775471e-06,0.00178522434408,0.261795095232,-0.106305762332,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,early_2018_2021,20,5,5109,497,1736,110,0.00138003247885,-0.0216773877588,0.434723037776,-0.000603441604154,-0.0028833464553,-0.00235090128848,0.26854570366,-0.11144584614,,,,,,,,,
raw_spread,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,early_2018_2021,20,Q5-Q1,5109,497,,,0.00112356390846,0.00272656899276,0.0144667188017,-0.00252538889421,-0.00230764451837,-0.00298119878428,0.0186347033042,-0.0061865622093,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,late_2022_2023,1,1,3627,466,1503,115,-0.00335626765276,-0.00352513722555,0.45547284257,-0.000425913330016,-0.00097335323852,-0.00130333862698,0.00827129859388,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,late_2022_2023,1,2,3554,450,1336,113,-1.82438357761e-05,-0.00212128013493,0.466797974114,0.000996820494264,0.000896857336825,0.00197723567373,0.00225098480585,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,late_2022_2023,1,3,3916,427,1427,115,-0.00277557932164,-0.00399201596806,0.440500510725,-0.000467151286561,-0.000699045247002,-0.00116868443996,0.00127681307457,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,late_2022_2023,1,4,4660,422,1623,113,-0.00175601081594,-0.00399201596806,0.441845493562,-0.000340151466965,-0.000576626249816,-0.000208055219031,0.00150214592275,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,late_2022_2023,1,5,3683,380,1487,114,-0.00308275033603,-0.00605628121994,0.426011403747,-0.000624521236362,-0.00115616941876,-0.000169664241611,0.00352973119739,,,,,,,,,,
raw_spread,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,late_2022_2023,1,Q5-Q1,3627,380,,,0.000273517316723,-0.00253114399439,-0.0294614388227,-0.000198607906346,-0.000182816180244,0.00113367438536,-0.00474156739649,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,late_2022_2023,3,1,3607,464,1498,115,-0.00503714103572,-0.0110359196741,0.42417521486,-0.000676836681136,-0.000945385729503,-0.00203089734387,0.0474078181314,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,late_2022_2023,3,2,3531,448,1331,113,4.06736728665e-05,-0.00618586615316,0.449447748513,0.00197228902946,0.00124968417185,0.00343401025849,0.0385160011328,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,late_2022_2023,3,3,3899,425,1419,115,-0.00222517355221,-0.00399201596806,0.450628366248,0.00109455146107,0.000295928600325,4.10323083186e-06,0.0369325468069,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,late_2022_2023,3,4,4644,420,1617,113,-0.0042313914077,-0.00699438431755,0.43044788975,-0.00129180503057,-0.00183987337974,-0.0011632922583,0.0432816537468,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,late_2022_2023,3,5,3657,378,1481,114,-0.00382655106716,-0.00948723243169,0.437517090511,-0.000422368355067,-0.001014841438,0.00045373754262,0.0650806672136,,,,,,,,,,
raw_spread,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,late_2022_2023,3,Q5-Q1,3607,378,,,0.00121058996856,0.0015486872424,0.0133418756514,0.000254468326069,-6.94557084955e-05,0.00248463488649,0.0176728490822,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,late_2022_2023,5,1,3593,462,1496,115,-0.00407724623376,-0.0124382676265,0.438074032842,0.000620442526003,-0.000580116144071,-1.59258873247e-05,0.0843306429168,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,late_2022_2023,5,2,3518,446,1328,113,-0.00281941973546,-0.0086152551332,0.444855031268,0.000721137957003,-0.00140365524536,0.00227792461586,0.0693575895395,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,late_2022_2023,5,3,3881,423,1417,115,-0.00095135803321,-0.00600822646206,0.460448338057,0.00166787968144,0.000460442919747,0.00118607483432,0.0675083741304,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,late_2022_2023,5,4,4629,418,1614,113,-0.00703114312716,-0.00993728834466,0.428602289911,-0.0016627818707,-0.00224576784569,-0.00228060377013,0.0885720457982,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,late_2022_2023,5,5,3645,376,1476,114,-0.00567385754445,-0.013134118237,0.421399176955,-0.000592998453652,-0.00134852176207,-0.000205035693801,0.126474622771,,,,,,,,,,
raw_spread,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,late_2022_2023,5,Q5-Q1,3593,376,,,-0.0015966113107,-0.000695850610435,-0.0166748558869,-0.00121344097965,-0.000768405617998,-0.000189109806477,0.0421439798541,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,late_2022_2023,10,1,3558,456,1480,115,-0.00499307588107,-0.0159274022357,0.410623946037,0.00163275645504,0.000667363034249,0.00316206785377,0.167790893761,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,late_2022_2023,10,2,3489,441,1315,113,-0.00381259305574,-0.0140527026755,0.438234451132,0.00253502544978,0.00040265340678,0.00617644430141,0.151046145027,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,late_2022_2023,10,3,3843,417,1402,115,-0.00557395573192,-0.0103302485937,0.444704657819,0.00128011471886,-0.000611575908474,0.0010379568533,0.158469945355,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,late_2022_2023,10,4,4605,413,1606,113,-0.0103028346486,-0.0168006173842,0.421281216069,-0.000430438419017,-0.00184679881272,-0.00236860407431,0.173724212812,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,late_2022_2023,10,5,3605,371,1460,114,-0.0146571984001,-0.0289736775087,0.370596393897,-0.00140924949758,-0.00400519055647,-0.00358844578514,0.223023578363,,,,,,,,,,
raw_spread,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,late_2022_2023,10,Q5-Q1,3558,371,,,-0.00966412251904,-0.013046275273,-0.0400275521397,-0.00304200595262,-0.00467255359072,-0.00675051363892,0.0552326846028,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,late_2022_2023,20,1,3504,446,1455,115,-0.00810859975824,-0.0253211784066,0.41352739726,0.00312944817291,0.000510957478784,0.00541551277225,0.248002283105,-0.109881557257,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,late_2022_2023,20,2,3439,431,1299,113,-0.00856282649097,-0.0273466859385,0.420471067171,0.00337219502879,0.000854699026819,0.00888705833674,0.261122419308,-0.107956059519,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,late_2022_2023,20,3,3771,408,1384,115,-0.00663367357708,-0.0227322358767,0.439140811456,0.00141167686919,-0.000566897199821,0.00241782860542,0.267833465924,-0.106587486258,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,late_2022_2023,20,4,4492,403,1571,113,-0.0117684065788,-0.0359888621042,0.394256455922,0.00361336571723,-0.000715832057788,0.00105973945531,0.258904719501,-0.110388421608,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,late_2022_2023,20,5,3559,364,1440,113,-0.0256683884594,-0.0402104881147,0.377915144704,-0.00303021178301,-0.00592373507831,-0.00791285537315,0.318066872717,-0.126143982224,,,,,,,,,
raw_spread,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,late_2022_2023,20,Q5-Q1,3504,364,,,-0.0175597887011,-0.0148893097081,-0.0356122525567,-0.00615965995592,-0.0064346925571,-0.0133283681454,0.070064589612,-0.0162624249667,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2018,1,1,246,60,158,57,0.00149084688778,-0.0036654559733,0.455284552846,0.00239950147079,-0.000156806754566,0.00363978179096,0,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2018,1,2,237,53,143,53,-0.00547027167448,-0.00399201596806,0.447257383966,-0.000768125044957,-0.00150760672957,-0.00236845118372,0,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2018,1,3,387,55,221,63,-0.00320031261051,-0.00399201596806,0.405684754522,7.19351328578e-05,0.000135046890655,0.000794168750629,0,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2018,1,4,343,53,192,60,0.00317795033762,0.00174866405517,0.527696793003,-0.000468891185474,-0.000432085024968,-0.00139654084772,0,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2018,1,5,265,45,157,55,-0.00828827939252,-0.0126134973788,0.354716981132,-0.000385871885053,0.000175099446172,-9.31229419571e-05,0.00377358490566,,,,,,,,,,
raw_spread,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2018,1,Q5-Q1,246,45,,,-0.0097791262803,-0.00894804140552,-0.100567571713,-0.00278537335584,0.000331906200738,-0.00373290473292,0.00377358490566,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2018,3,1,246,60,158,57,0.00887502040612,0.00793114532722,0.60162601626,0.003854594412,0.00221397883037,0.00541390992651,0.0325203252033,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2018,3,2,237,53,143,53,0.00132371045504,0.00225254819515,0.523206751055,0.000356269154935,-0.000610982967472,-0.00104526328031,0.0253164556962,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2018,3,3,387,55,221,63,-0.00480816630107,-0.0101212958698,0.423772609819,0.00130010697469,0.00124419753762,0.00351591047533,0.0284237726098,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2018,3,4,343,53,192,60,0.00628361907137,0.00774874612269,0.588921282799,-0.00153135824451,0.000209657264111,-0.00334156647687,0.0116618075802,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2018,3,5,265,45,157,55,-0.00763085253581,-0.0125292272598,0.396226415094,-0.00301395875402,-0.00289498718893,-0.00424273987106,0.0452830188679,,,,,,,,,,
raw_spread,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2018,3,Q5-Q1,246,45,,,-0.0165058729419,-0.020460372587,-0.205399601166,-0.00686855316602,-0.0051089660193,-0.00965664979757,0.0127626936647,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2018,5,1,246,60,158,57,0.00486956615466,0.00286152029731,0.540650406504,0.00394573094332,0.00341131895553,0.00459280644425,0.0731707317073,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2018,5,2,237,53,143,53,5.66017967269e-05,0.00142107090167,0.518987341772,-0.00223332624003,-5.41481299539e-05,-0.00224017829844,0.0126582278481,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2018,5,3,387,55,221,63,-0.00661997660315,-0.00714393996816,0.444444444444,0.000667289010213,0,0.00296729290956,0.0542635658915,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2018,5,4,343,53,192,60,-0.00120336229411,-0.00399201596806,0.454810495627,-0.00143423412479,0.00134763807583,-0.00248624229686,0.0553935860058,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2018,5,5,265,45,157,55,-0.00545053864347,-0.00336559585232,0.479245283019,-0.00325733649823,-0.00197142680645,-0.00587438830091,0.0566037735849,,,,,,,,,,
raw_spread,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2018,5,Q5-Q1,246,45,,,-0.0103201047981,-0.00622711614963,-0.0614051234852,-0.00720306744154,-0.00538274576197,-0.0104671947452,-0.0165669581224,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2018,10,1,246,60,158,57,-0.00211679068687,-0.0026086715458,0.483739837398,0.00506607114196,0.0088399632792,0.00406838037703,0.126016260163,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2018,10,2,237,53,143,53,-0.00784866524937,-0.00979400422456,0.443037974684,-0.00448185477725,-0.00765964942043,-0.00382708869933,0.0928270042194,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2018,10,3,387,55,221,63,-0.00637259855218,-0.000708247630023,0.483204134367,-0.00266902355051,-0.00163366349728,0.00129072552982,0.111111111111,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2018,10,4,343,53,192,60,-0.00539393270599,-0.00712411654678,0.472303206997,-0.000745397245887,-0.00532518005455,-0.00183031113793,0.113702623907,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2018,10,5,264,45,157,55,-0.0188452735657,-0.0170506387349,0.405303030303,-0.00766525771099,-0.00280772433947,-0.0118745856549,0.151515151515,,,,,,,,,,
raw_spread,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2018,10,Q5-Q1,246,45,,,-0.0167284828789,-0.0144419671891,-0.0784368070953,-0.0127313288529,-0.0116476876187,-0.0159429660319,0.0254988913525,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2018,20,1,246,60,158,57,-0.0237680861684,-0.0223430758497,0.414634146341,0.00244608503173,0.00770979289371,-0.00656407941062,0.256097560976,-0.106178212107,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2018,20,2,237,53,143,53,-0.0125780451037,-0.00979400422456,0.438818565401,-0.00080762410669,-0.00324672946148,0.00256879384379,0.210970464135,-0.104338510989,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2018,20,3,383,55,219,63,-0.0185951258437,-0.0339471433074,0.373368146214,-0.00161123402608,-0.00766176924631,0.00207087295685,0.266318537859,-0.109529196204,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2018,20,4,342,53,191,60,-0.012865998703,-0.0239997786783,0.429824561404,-0.0027988289583,-0.00152754530919,0.00309881345431,0.222222222222,-0.0980832941958,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2018,20,5,263,45,156,55,-0.0383338712506,-0.0535059708028,0.349809885932,-0.0093337211621,-0.00987034939131,-0.0164627357721,0.319391634981,-0.123984717292,,,,,,,,,
raw_spread,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2018,20,Q5-Q1,246,45,,,-0.0145657850822,-0.0311628949532,-0.0648242604099,-0.0117798061938,-0.017580142285,-0.00989865636148,0.0632940740054,-0.0178065051852,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2019,1,1,1014,156,499,99,-0.000925654631962,-0.0013119213494,0.486193293886,-0.000135426935776,-0.000494380720979,0.000738031364993,0.000986193293886,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2019,1,2,990,147,464,95,0.00158299106203,0.00224522875367,0.536363636364,0.00131730114233,0.00107907043053,0.00312268273569,0.0010101010101,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2019,1,3,1557,144,657,102,-0.00366674880826,-0.00289327577608,0.455362877328,-0.00040937305243,-0.000912867555425,-0.000949522122794,0.000642260757868,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2019,1,4,1378,135,622,101,-0.00251123217684,-0.00307888281743,0.462989840348,0.000340312569504,-5.63118089116e-05,-0.000781603187899,0.00580551523948,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2019,1,5,972,119,509,101,-0.000935997010304,-0.00144012490724,0.480452674897,-2.9052383438e-05,-0.00109624533152,-0.000362513007676,0.00720164609053,,,,,,,,,,
raw_spread,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2019,1,Q5-Q1,972,119,,,-1.03423783411e-05,-0.000128203557841,-0.00574061898848,0.000106374552338,-0.000601864610539,-0.00110054437267,0.00621545279665,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2019,3,1,1013,156,498,99,0.00497461496607,0.0019990094998,0.516288252715,-0.000809931210316,-0.00141965574918,8.2948475511e-05,0.0325765054294,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2019,3,2,990,147,464,95,0.0100034775459,0.00611119988039,0.570707070707,0.00346860195699,0.00101178834194,0.00526837599226,0.0191919191919,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2019,3,3,1556,144,656,102,0.00445446478038,0.00183569032148,0.508997429306,-0.00106428274176,-0.00187121798853,-0.00145853761465,0.0269922879177,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2019,3,4,1378,135,622,101,9.74023516236e-05,-0.00209304936362,0.470246734398,-0.000464455267984,-0.000434974595748,-0.00168357641625,0.0406386066763,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2019,3,5,970,119,508,101,0.00714148011289,0.00592936652778,0.542268041237,0.000560092220913,-0.00207126650937,0.000271581036262,0.0505154639175,,,,,,,,,,
raw_spread,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2019,3,Q5-Q1,970,119,,,0.00216686514682,0.00393035702798,0.0259797885224,0.00137002343123,-0.000651610760184,0.000188632560751,0.0179389584881,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2019,5,1,1013,156,498,99,0.0028000592522,-0.00159488483923,0.48766041461,-0.00154754968406,-0.00123333153103,0.000239967952808,0.0552813425469,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2019,5,2,990,147,464,95,0.0100776200929,0.00510413701371,0.532323232323,0.00439618941661,0.00315383219033,0.00849390705247,0.0525252525253,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2019,5,3,1556,144,656,102,0.00675932942509,-0.000758223812116,0.491002570694,-0.000241475034619,-0.00119899830448,-0.00100841164666,0.0469151670951,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2019,5,4,1378,135,622,101,-0.00317820905598,-0.00245838560077,0.477503628447,-0.000437498917408,0.000371014754075,-0.00229802718977,0.0754716981132,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2019,5,5,970,119,508,101,0.0021546476619,0.000890376110524,0.505154639175,-0.000470642306237,-0.00188479489688,-0.00259412834543,0.0515463917526,,,,,,,,,,
raw_spread,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2019,5,Q5-Q1,970,119,,,-0.000645411590302,0.00248526094975,0.0174942245652,0.00107690737782,-0.000651463365849,-0.00283409629824,-0.00373495079431,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2019,10,1,1013,156,498,99,0.00196841717155,-0.00810775143927,0.448173741362,0.00183299174552,0.00113814817744,0.00481269814366,0.119447186575,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2019,10,2,990,147,464,95,-1.43386130048e-05,-0.0100284279925,0.455555555556,0.00462424452295,0.00252054250794,0.00641490254204,0.121212121212,,,,,,,,,,
raw,NONSHOCK,FURTHER_DRAWDOWN_RATIO_3,2019,10,3,1556,144,656,102,0.00992755487587,-0.00133656891307,0.485861182519,0.000461879329026,-0.000683731414142,0.000272738131161,0.0874035989717,,,,,,,,,,
