trade_id,signal_date,symbol,industry,final_net_return,invested_cost,profit,diffusion_score,max_return20,signal_year,cohort_order,cohort_size,intensity_bucket,intensity_rank_pct,retained_top5
2022-09-01|300087.SZ,2022-09-01,300087.SZ,种植业,-0.141703730802,479062.814505,-67884.9881038,1,0.0299962501538,2022,3,10,2,0.35,True
2022-09-01|000998.SZ,2022-09-01,000998.SZ,种植业,-0.110799073687,479062.814505,-53079.7160851,1,0.0320129769878,2022,4,10,3,0.45,True
2022-09-01|600598.SH,2022-09-01,600598.SH,种植业,-0.100835466137,479062.814505,-48306.5222096,1,0.0329022139442,2022,5,10,3,0.55,False
2022-09-01|300511.SZ,2022-09-01,300511.SZ,种植业,-0.138624819327,479062.814505,-66409.9961069,1,0.0370412716803,2022,6,10,4,0.65,False
2022-09-01|600354.SH,2022-09-01,600354.SH,种植业,-0.137509264983,479062.814505,-65875.5755033,1,0.0385552765116,2022,7,10,4,0.75,False
2022-09-01|002041.SZ,2022-09-01,002041.SZ,种植业,-0.121142401544,479062.814505,-58034.8198394,1,0.0416831620706,2022,8,10,5,0.85,False
2022-09-01|600138.SH,2022-09-01,600138.SH,旅游及景区,0.00524739019179,479062.814505,2513.82951408,0.888888888889,0.0163859087908,2022,9,10,5,0.95,False
2022-09-08|301052.SZ,2022-09-08,301052.SZ,出版,-0.101405970494,462703.017871,-46920.8485778,1,0.0176579043555,2022,0,10,1,0.05,True
2022-09-08|600971.SH,2022-09-08,600971.SH,煤炭开采,-0.00399201596806,462703.017871,-1847.11783581,0.947368421053,0.0295952549108,2022,1,10,1,0.15,True
2022-09-08|601918.SH,2022-09-08,601918.SH,煤炭开采,-0.129701761525,462703.017871,-60013.3964811,0.947368421053,0.044711042638,2022,2,10,2,0.25,True
2022-09-08|000937.SZ,2022-09-08,000937.SZ,煤炭开采,-0.0645228879258,462703.017871,-29854.934965,0.947368421053,0.047050730786,2022,3,10,2,0.35,True
2022-09-08|600985.SH,2022-09-08,600985.SH,煤炭开采,0.0138621604422,462703.017871,6414.06347084,0.947368421053,0.0497810702902,2022,4,10,3,0.45,True
2022-09-08|601699.SH,2022-09-08,601699.SH,煤炭开采,-0.0592923989077,462703.017871,-27434.7719114,0.947368421053,0.0551272452201,2022,5,10,3,0.55,False
2022-09-08|600758.SH,2022-09-08,600758.SH,煤炭开采,-0.142920168247,462703.017871,-66129.5931626,0.947368421053,0.0569081322719,2022,6,10,4,0.65,False
2022-09-08|601118.SH,2022-09-08,601118.SH,种植业,-0.0438323353293,462703.017871,-20281.3538372,0.933333333333,0.0200675630508,2022,7,10,4,0.75,False
2022-09-08|000888.SZ,2022-09-08,000888.SZ,旅游及景区,-0.121407591321,462703.017871,-56175.6588969,0.916666666667,0.0216224640132,2022,8,10,5,0.85,False
2022-09-08|600871.SH,2022-09-08,600871.SH,油服工程,-0.0596066749749,462703.017871,-27580.1883962,0.916666666667,0.0263867551732,2022,9,10,5,0.95,False
2022-09-16|000721.SZ,2022-09-16,000721.SZ,酒店餐饮,0.0278632500458,457016.707016,12733.9707827,1,0.0304371321859,2022,0,10,1,0.05,True
2022-09-16|600258.SH,2022-09-16,600258.SH,酒店餐饮,0.0130742798078,457016.707016,5975.16430438,1,0.0346460609544,2022,1,10,1,0.15,True
2022-09-16|600754.SH,2022-09-16,600754.SH,酒店餐饮,-0.0355278888134,457016.707016,-16236.8387527,1,0.0443044203528,2022,2,10,2,0.25,True
2022-09-16|000428.SZ,2022-09-16,000428.SZ,酒店餐饮,-0.0513083097463,457016.707016,-23448.7547628,1,0.0451919941914,2022,3,10,2,0.35,True
2022-09-16|601007.SH,2022-09-16,601007.SH,酒店餐饮,-0.165629883091,457016.707016,-75695.6237536,1,0.063031361847,2022,4,10,3,0.45,True
2022-09-16|301073.SZ,2022-09-16,301073.SZ,酒店餐饮,0.0327120574595,457016.707016,14949.9567798,1,0.0941332145571,2022,5,10,3,0.55,False
2022-09-16|605108.SH,2022-09-16,605108.SH,酒店餐饮,-0.00627993629892,457016.707016,-2870.0358076,1,0.0953101798043,2022,6,10,4,0.65,False
2022-09-16|002306.SZ,2022-09-16,002306.SZ,酒店餐饮,-0.173837587982,457016.707016,-79446.6820151,1,0.0963311089384,2022,7,10,4,0.75,False
2022-09-16|600138.SH,2022-09-16,600138.SH,旅游及景区,-0.00668878848801,457016.707016,-3056.88808871,0.9375,0.0218587938125,2022,8,10,5,0.85,False
2022-09-16|000888.SZ,2022-09-16,000888.SZ,旅游及景区,-0.0911259580435,457016.707016,-41646.0852687,0.9375,0.0225026040337,2022,9,10,5,0.95,False
2022-09-23|600754.SH,2022-09-23,600754.SH,酒店餐饮,-0.0128580297123,455435.772238,-5856.0066915,1,0.0353953999873,2022,0,10,1,0.05,True
2022-09-23|000089.SZ,2022-09-23,000089.SZ,航空机场,-0.0368438535223,455435.772238,-16780.0088812,0.857142857143,0.0179377006867,2022,1,10,1,0.15,True
2022-09-23|600258.SH,2022-09-23,600258.SH,酒店餐饮,0.0569288607252,455435.772238,25927.439647,0.857142857143,0.0346460609544,2022,2,10,2,0.25,True
2022-09-23|000721.SZ,2022-09-23,000721.SZ,酒店餐饮,0.104663400472,455435.772238,47667.456619,0.857142857143,0.0379792480652,2022,3,10,2,0.35,True
2022-09-23|601007.SH,2022-09-23,601007.SH,酒店餐饮,-0.054249299566,455435.772238,-24707.0716412,0.857142857143,0.0783008504138,2022,4,10,3,0.45,True
2022-09-23|301073.SZ,2022-09-23,301073.SZ,酒店餐饮,0.0552623646505,455435.772238,25168.4577203,0.857142857143,0.0941332145571,2022,5,10,3,0.55,False
2022-09-23|000428.SZ,2022-09-23,000428.SZ,酒店餐饮,-0.120379465788,455435.772238,-54825.1149626,0.857142857143,0.0950992315913,2022,6,10,4,0.65,False
2022-09-23|605108.SH,2022-09-23,605108.SH,酒店餐饮,0.16987572041,455435.772238,77367.4799096,0.857142857143,0.0953101798043,2022,7,10,4,0.75,False
2022-09-23|002306.SZ,2022-09-23,002306.SZ,酒店餐饮,-0.233073852295,455435.772238,-106150.169909,0.857142857143,0.0957159416277,2022,8,10,5,0.85,False
2022-09-23|600115.SH,2022-09-23,600115.SH,航空机场,0.00215618146423,455435.772238,982.002170249,0.714285714286,0.0247435303836,2022,9,10,5,0.95,False
2022-09-30|002928.SZ,2022-09-30,002928.SZ,航空机场,0.159460349934,447584.544635,71371.9881123,1,0.0387502356099,2022,0,10,1,0.05,True
2022-09-30|600115.SH,2022-09-30,600115.SH,航空机场,0.0707590903386,447584.544635,31670.675228,1,0.0437445489629,2022,1,10,1,0.15,True
2022-09-30|600029.SH,2022-09-30,600029.SH,航空机场,0.048893363715,447584.544635,21883.9139341,1,0.0491536022981,2022,2,10,2,0.25,True
2022-09-30|603885.SH,2022-09-30,603885.SH,航空机场,0.0243148864202,447584.544635,10882.9673662,1,0.0510991007759,2022,3,10,2,0.35,True
2022-09-30|601111.SH,2022-09-30,601111.SH,航空机场,-0.00305679720371,447584.544635,-1368.17518446,1,0.0528634895571,2022,4,10,3,0.45,True
2022-09-30|000089.SZ,2022-09-30,000089.SZ,航空机场,0.0375083166999,447584.544635,16788.1428501,1,0.0587982961359,2022,5,10,3,0.55,False
2022-09-30|600004.SH,2022-09-30,600004.SH,航空机场,0.0710064740329,447584.544635,31781.4003461,1,0.0604995462498,2022,6,10,4,0.65,False
2022-09-30|601021.SH,2022-09-30,601021.SH,航空机场,0.0757270415774,447584.544635,33894.2534209,1,0.0619526357231,2022,7,10,4,0.75,False
2022-09-30|600754.SH,2022-09-30,600754.SH,酒店餐饮,-0.0026074696827,447584.544635,-1167.06313058,0.857142857143,0.0575747275335,2022,8,10,5,0.85,False
2022-09-30|301073.SZ,2022-09-30,301073.SZ,酒店餐饮,0.184847909598,447584.544635,82735.067444,0.857142857143,0.0670156093499,2022,9,10,5,0.95,False
2022-10-14|002030.SZ,2022-10-14,002030.SZ,医疗器械,-0.00342770549552,430073.820229,-1474.16639708,0.804347826087,0.0386549422754,2022,0,10,1,0.05,True
2022-10-14|688301.SH,2022-10-14,688301.SH,医疗器械,-0.107576846307,430073.820229,-46265.9852596,0.804347826087,0.0445491699122,2022,1,10,1,0.15,True
2022-10-14|002932.SZ,2022-10-14,002932.SZ,医疗器械,0.0326353744125,430073.820229,14035.6201482,0.804347826087,0.0532558043224,2022,2,10,2,0.25,True
2022-10-14|688317.SH,2022-10-14,688317.SH,医疗器械,-0.00833902299057,430073.820229,-3586.39547453,0.804347826087,0.0540057338905,2022,3,10,2,0.35,True
2022-10-14|300869.SZ,2022-10-14,300869.SZ,医疗器械,0.0763312085506,430073.820229,32828.054464,0.804347826087,0.0545752591663,2022,4,10,3,0.45,True
2022-10-14|002432.SZ,2022-10-14,002432.SZ,医疗器械,0.0174384836884,430073.820229,7499.83529885,0.804347826087,0.0611448125648,2022,5,10,3,0.55,False
2022-10-14|300639.SZ,2022-10-14,300639.SZ,医疗器械,0.0134368422188,430073.820229,5778.83406485,0.782608695652,0.054808236495,2022,6,10,4,0.65,False
2022-10-14|688399.SH,2022-10-14,688399.SH,医疗器械,-0.0984261525526,430073.820229,-42330.5114387,0.782608695652,0.0548698773752,2022,7,10,4,0.75,False
2022-10-14|002382.SZ,2022-10-14,002382.SZ,医疗器械,0.0436069318949,430073.820229,18754.1997885,0.782608695652,0.0627126166093,2022,8,10,5,0.85,False
2022-10-14|688139.SH,2022-10-14,688139.SH,医疗器械,0.00596806387226,430073.820229,2566.70802891,0.782608695652,0.0660164361166,2022,9,10,5,0.95,False
2022-10-21|300688.SZ,2022-10-21,300688.SZ,教育,0.146653350962,436142.525357,63961.7628406,1,0.0731865490018,2022,0,10,1,0.05,True
2022-10-21|600636.SH,2022-10-21,600636.SH,教育,-0.0863142017509,436142.525357,-37645.2939259,1,0.0953101798043,2022,1,10,1,0.15,True
2022-10-21|003032.SZ,2022-10-21,003032.SZ,教育,0.1357540022,436142.525357,59208.0933468,1,0.0954948122325,2022,2,10,2,0.25,True
2022-10-21|002093.SZ,2022-10-21,002093.SZ,教育,-0.179152040746,436142.525357,-78135.8234739,1,0.0956986047461,2022,3,10,2,0.35,True
2022-10-21|600880.SH,2022-10-21,600880.SH,教育,-0.00590741593736,436142.525357,-2576.47530526,1,0.0959067792055,2022,4,10,3,0.45,True
2022-10-21|002659.SZ,2022-10-21,002659.SZ,教育,0.216517214328,436142.525357,94432.3646402,1,0.0959486814755,2022,5,10,3,0.55,False
2022-10-21|002607.SZ,2022-10-21,002607.SZ,教育,0.147111759387,436142.525357,64161.6942489,1,0.0964318849135,2022,6,10,4,0.65,False
2022-10-21|300010.SZ,2022-10-21,300010.SZ,教育,0.156223745538,436142.525357,68135.8188999,1,0.122485765183,2022,7,10,4,0.75,False
2022-10-21|300192.SZ,2022-10-21,300192.SZ,教育,0.145409181637,436142.525357,63419.1276892,1,0.182321556794,2022,8,10,5,0.85,False
2022-10-21|002202.SZ,2022-10-21,002202.SZ,风电设备,-0.0637361267604,436142.525357,-27798.0352818,0.9375,0.0491690238065,2022,9,10,5,0.95,False
2022-10-28|000623.SZ,2022-10-28,000623.SZ,中药Ⅱ,0.113531049994,430151.537408,48835.5556987,0.955555555556,0.0206649420068,2022,0,10,1,0.05,True
2022-10-28|601607.SH,2022-10-28,601607.SH,医药商业,0.0626015411038,430151.537408,26928.1491499,0.9375,0.0387599898095,2022,1,10,1,0.15,True
2022-10-28|600998.SH,2022-10-28,600998.SH,医药商业,0.0521436997181,430151.537408,22429.6925999,0.9375,0.0407222389214,2022,2,10,2,0.25,True
2022-10-28|000078.SZ,2022-10-28,000078.SZ,医药商业,0.0697863532195,430151.537408,30018.7071275,0.9375,0.0425596144188,2022,3,10,2,0.35,True
2022-10-28|002195.SZ,2022-10-28,002195.SZ,IT服务Ⅱ,0.030694829247,430151.537408,13203.4279911,0.934426229508,0.0309303006914,2022,4,10,3,0.45,True
2022-10-28|600271.SH,2022-10-28,600271.SH,IT服务Ⅱ,-0.00581955355344,430151.537408,-2503.28990804,0.934426229508,0.0339655291556,2022,5,10,3,0.55,False
2022-10-28|002421.SZ,2022-10-28,002421.SZ,IT服务Ⅱ,0.0338310720331,430151.537408,14552.4876472,0.934426229508,0.0343247425411,2022,6,10,4,0.65,False
2022-10-28|600728.SH,2022-10-28,600728.SH,IT服务Ⅱ,0.0378112388362,430151.537408,16264.5625167,0.934426229508,0.0372713947972,2022,7,10,4,0.75,False
2022-10-28|600572.SH,2022-10-28,600572.SH,中药Ⅱ,0.145892680658,430151.537408,62755.9608817,0.933333333333,0.0245712607305,2022,8,10,5,0.85,False
2022-10-28|000538.SZ,2022-10-28,000538.SZ,中药Ⅱ,0.0440707301062,430151.537408,18957.0923099,0.933333333333,0.0299367538406,2022,9,10,5,0.95,False
2022-11-04|000617.SZ,2022-11-04,000617.SZ,多元金融,0.580621365964,457371.227678,265559.506967,1,0.0198026272962,2022,0,10,1,0.05,True
2022-11-04|601766.SH,2022-11-04,601766.SH,轨交设备Ⅱ,0.0510143421244,457371.227678,23332.4922866,1,0.0290476854402,2022,1,10,1,0.15,True
2022-11-04|002195.SZ,2022-11-04,002195.SZ,IT服务Ⅱ,0.0345010462167,457371.227678,15779.7858643,1,0.0309303006914,2022,2,10,2,0.25,True
2022-11-04|000680.SZ,2022-11-04,000680.SZ,工程机械,0.00952845440341,457371.227678,4358.04088836,1,0.0339015516757,2022,3,10,2,0.35,True
2022-11-04|002421.SZ,2022-11-04,002421.SZ,IT服务Ⅱ,0.0354839102283,457371.227678,16229.3195839,1,0.0343247425411,2022,4,10,3,0.45,True
2022-11-04|603368.SH,2022-11-04,603368.SH,医药商业,0.193918857749,457371.227678,88692.9060385,1,0.0372569283558,2022,5,10,3,0.55,False
2022-11-04|600728.SH,2022-11-04,600728.SH,IT服务Ⅱ,-0.0508820022293,457371.227678,-23271.9638263,1,0.0372713947972,2022,6,10,4,0.65,False
2022-11-04|002183.SZ,2022-11-04,002183.SZ,贸易Ⅱ,0.0205574765961,457371.227678,9402.39830872,1,0.0387145121807,2022,7,10,4,0.75,False
2022-11-04|002589.SZ,2022-11-04,002589.SZ,医药商业,0.0484294568757,457371.227678,22150.240147,1,0.0403376157266,2022,8,10,5,0.85,False
2022-11-04|600115.SH,2022-11-04,600115.SH,航空机场,-0.00399201596806,457371.227678,-1825.83324422,1,0.0428199971829,2022,9,10,5,0.95,False
2022-11-11|000421.SZ,2022-11-11,000421.SZ,综合Ⅱ,0.0966148511059,453673.28376,43831.5767612,1,0.023037668067,2022,0,10,1,0.05,True
2022-11-11|603368.SH,2022-11-11,603368.SH,医药商业,0.19843506733,453673.28376,90024.688609,1,0.0372569283558,2022,1,10,1,0.15,True
2022-11-11|000056.SZ,2022-11-11,000056.SZ,房地产服务,0.0951680709378,453673.28376,43175.2112515,1,0.038773385926,2022,2,10,2,0.25,True
2022-11-11|000099.SZ,2022-11-11,000099.SZ,航空机场,0.0319601438834,453673.28376,14499.463425,1,0.0392207131533,2022,3,10,2,0.35,True
2022-11-11|600058.SH,2022-11-11,600058.SH,贸易Ⅱ,0.0360213340962,453673.28376,16341.9169248,1,0.0403048220317,2022,4,10,3,0.45,True
2022-11-11|002589.SZ,2022-11-11,002589.SZ,医药商业,0.0769476847659,453673.28376,34909.1088255,1,0.0403376157266,2022,5,10,3,0.55,False
2022-11-11|600115.SH,2022-11-11,600115.SH,航空机场,0.0466524577963,453673.28376,21164.9737239,1,0.0428199971829,2022,6,10,4,0.65,False
2022-11-11|600054.SH,2022-11-11,600054.SH,旅游及景区,0.0674588592909,453673.28376,30604.2822132,1,0.0444938509986,2022,7,10,4,0.75,False
2022-11-11|600749.SH,2022-11-11,600749.SH,旅游及景区,0.0716211555946,453673.28376,32492.6048453,1,0.0660664053156,2022,8,10,5,0.85,False
2022-11-11|600489.SH,2022-11-11,600489.SH,贵金属,-0.0219921602578,453673.28376,-9977.25556113,0.875,0.0298125059837,2022,9,10,5,0.95,False
2022-11-18|000563.SZ,2022-11-18,000563.SZ,多元金融,-0.00714393996817,470738.939165,-3362.93072207,1,0.0240148762039,2022,0,10,1,0.05,True
2022-11-18|600066.SH,2022-11-18,600066.SH,商用车,-0.0178956807198,470738.939165,-8424.19375766,1,0.0278347989934,2022,1,10,1,0.15,True
2022-11-18|600489.SH,2022-11-18,600489.SH,贵金属,0.00112884770305,470738.939165,531.392570213,1,0.0298125059837,2022,2,10,2,0.25,True
2022-11-18|000651.SZ,2022-11-18,000651.SZ,白色家电,0.0487285334244,470738.939165,22938.4181313,1,0.0323399079779,2022,3,10,2,0.35,True
2022-11-18|000016.SZ,2022-11-18,000016.SZ,白色家电,-0.0467058086556,470738.939165,-21986.2428194,1,0.0323914957912,2022,4,10,3,0.45,True
2022-11-18|300139.SZ,2022-11-18,300139.SZ,贵金属,-0.0558074602241,470738.939165,-26270.7446234,1,0.0347861160854,2022,5,10,3,0.55,False
2022-11-18|600054.SH,2022-11-18,600054.SH,旅游及景区,0.101872428747,470738.939165,47955.3190387,1,0.0444938509986,2022,6,10,4,0.65,False
2022-11-18|002627.SZ,2022-11-18,002627.SZ,旅游及景区,0.0863755723267,470738.939165,40660.3452869,1,0.045023681374,2022,7,10,4,0.75,False
2022-11-18|002285.SZ,2022-11-18,002285.SZ,房地产服务,0.210380563377,470738.939165,99034.3232248,1,0.0493057609842,2022,8,10,5,0.85,False
2022-11-18|000521.SZ,2022-11-18,000521.SZ,白色家电,-0.0277579331575,470738.939165,-13066.740008,1,0.0564856021346,2022,9,10,5,0.95,False
2022-11-25|600208.SH,2022-11-25,600208.SH,房地产开发,-0.0374400452826,457317.610538,-17121.9920471,1,0.0264665731882,2022,0,10,1,0.05,True
2022-11-25|600682.SH,2022-11-25,600682.SH,综合Ⅱ,-0.00512384322265,457317.610538,-2343.22373935,1,0.0279191779973,2022,1,10,1,0.15,True
2022-11-25|600604.SH,2022-11-25,600604.SH,房地产开发,-0.00201972293038,457317.610538,-923.654864468,1,0.0316231884305,2022,2,10,2,0.25,True
2022-11-25|600716.SH,2022-11-25,600716.SH,房地产开发,-0.00640365757589,457317.610538,-2928.50538131,1,0.0317486983146,2022,3,10,2,0.35,True
2022-11-25|000651.SZ,2022-11-25,000651.SZ,白色家电,0.0454099800399,457317.610538,20766.7835664,1,0.0323399079779,2022,4,10,3,0.45,True
2022-11-25|600639.SH,2022-11-25,600639.SH,房地产开发,-0.00752395917385,457317.610538,-3440.83903117,1,0.0327004613109,2022,5,10,3,0.55,False
2022-11-25|000833.SZ,2022-11-25,000833.SZ,综合Ⅱ,-0.00107544793283,457317.610538,-491.8212789,1,0.0364737731176,2022,6,10,4,0.65,False
2022-11-25|000036.SZ,2022-11-25,000036.SZ,房地产开发,-0.0351172654691,457317.610538,-16059.7439329,1,0.0372713947972,2022,7,10,4,0.75,False
2022-11-25|600266.SH,2022-11-25,600266.SH,房地产开发,0.23401508671,457317.610538,107019.220284,1,0.0380480676375,2022,8,10,5,0.85,False
2022-11-25|002314.SZ,2022-11-25,002314.SZ,房地产开发,0.141492296306,457317.610538,64706.9188563,1,0.0394417320513,2022,9,10,5,0.95,False
2022-12-02|601988.SH,2022-12-02,601988.SH,银行Ⅱ,0.0119696504427,494991.735079,5924.87804092,1,0.0128619136424,2022,0,10,1,0.05,True
2022-12-02|600637.SH,2022-12-02,600637.SH,电视广播Ⅱ,-0.00846510571671,494991.735079,-4190.15736634,1,0.0165791288029,2022,1,10,1,0.15,True
2022-12-02|600449.SH,2022-12-02,600449.SH,水泥,-0.0727360964346,494991.735079,-36003.766577,1,0.0174469136037,2022,2,10,2,0.25,True
2022-12-02|000488.SZ,2022-12-02,000488.SZ,造纸,-0.0369339142726,494991.735079,-18281.9823091,1,0.0184242673261,2022,3,10,2,0.35,True
2022-12-02|000055.SZ,2022-12-02,000055.SZ,装修建材,-0.088758652907,494991.735079,-43934.7996057,1,0.0196084713884,2022,4,10,3,0.45,True
2022-12-02|002641.SZ,2022-12-02,002641.SZ,装修建材,-0.100313775741,494991.735079,-49654.4899062,1,0.0234302518084,2022,5,10,3,0.55,False
2022-12-02|600170.SH,2022-12-02,600170.SH,房屋建设Ⅱ,-0.0718205166727,494991.735079,-35550.5621621,1,0.0286757999767,2022,6,10,4,0.65,False
2022-12-02|002285.SZ,2022-12-02,002285.SZ,房地产服务,0.0115706087824,494991.735079,5727.35571713,1,0.0493057609842,2022,7,10,4,0.75,False
2022-12-02|600684.SH,2022-12-02,600684.SH,房地产服务,-0.073929622595,494991.735079,-36594.552162,1,0.0574440057311,2022,8,10,5,0.85,False
2022-12-02|000521.SZ,2022-12-02,000521.SZ,白色家电,-0.104018458809,494991.735079,-51488.277406,0.8,0.0260318387179,2022,9,10,5,0.95,False
2022-12-09|600127.SH,2022-12-09,600127.SH,农产品加工,-0.0522458189212,495717.127518,-25899.1472804,1,0.0114870439871,2022,0,10,1,0.05,True
2022-12-09|601288.SH,2022-12-09,601288.SH,银行Ⅱ,0.00634716725718,495717.127518,3146.39952061,1,0.0140353181164,2022,1,10,1,0.15,True
2022-12-09|600251.SH,2022-12-09,600251.SH,农产品加工,-0.0661743326053,495717.127518,-32803.7500746,1,0.016602484285,2022,2,10,2,0.25,True
2022-12-09|600449.SH,2022-12-09,600449.SH,水泥,-0.0734627922838,495717.127518,-36416.7643704,1,0.0174469136037,2022,3,10,2,0.35,True
2022-12-09|002646.SZ,2022-12-09,002646.SZ,白酒Ⅱ,0.0438010734768,495717.127518,21712.9423262,1,0.0230055457921,2022,4,10,3,0.45,True
2022-12-09|600612.SH,2022-12-09,600612.SH,饰品,0.0830716189998,495717.127518,41180.0243489,1,0.0277730253601,2022,5,10,3,0.55,False
2022-12-09|000016.SZ,2022-12-09,000016.SZ,白色家电,-0.0925698011092,495717.127518,-45888.4359008,1,0.028515170308,2022,6,10,4,0.65,False
2022-12-09|600916.SH,2022-12-09,600916.SH,饰品,0.00892341937026,495717.127518,4423.49181787,1,0.0421114853501,2022,7,10,4,0.75,False
2022-12-09|600684.SH,2022-12-09,600684.SH,房地产服务,0.0186445291236,495717.127518,9242.41242107,1,0.0574440057311,2022,8,10,5,0.85,False
2022-12-09|000560.SZ,2022-12-09,000560.SZ,房地产服务,-0.0532644957435,495717.127518,-26404.1228287,1,0.0592766099295,2022,9,10,5,0.95,False
2022-12-16|601952.SH,2022-12-16,601952.SH,种植业,-0.0590243637239,486126.371088,-28693.2997429,1,0.0142484600263,2022,0,10,1,0.05,True
2022-12-16|600059.SH,2022-12-16,600059.SH,非白酒,-0.0412442830874,486126.371088,-20049.9336654,1,0.0228979640933,2022,1,10,1,0.15,True
2022-12-16|002646.SZ,2022-12-16,002646.SZ,白酒Ⅱ,0.058813583025,486126.371088,28590.8336867,1,0.0230055457921,2022,2,10,2,0.25,True
2022-12-16|000099.SZ,2022-12-16,000099.SZ,航空机场,-0.058108879266,486126.371088,-28248.2586056,1,0.0324072429548,2022,3,10,2,0.35,True
2022-12-16|600199.SH,2022-12-16,600199.SH,白酒Ⅱ,-0.0152895818316,486126.371088,-7432.66893124,1,0.0373875320716,2022,4,10,3,0.45,True
2022-12-16|600029.SH,2022-12-16,600029.SH,航空机场,-0.00528051271325,486126.371088,-2566.99648278,1,0.0391111301166,2022,5,10,3,0.55,False
2022-12-16|000596.SZ,2022-12-16,000596.SZ,白酒Ⅱ,0.094514268167,486126.371088,45945.8782001,1,0.0460030361966,2022,6,10,4,0.65,False
2022-12-16|603369.SH,2022-12-16,603369.SH,白酒Ⅱ,0.212575051226,486126.371088,103338.338237,1,0.047434655907,2022,7,10,4,0.75,False
2022-12-16|000858.SZ,2022-12-16,000858.SZ,白酒Ⅱ,0.123562140025,486126.371088,60066.8147343,1,0.0489030373565,2022,8,10,5,0.85,False
2022-12-16|002627.SZ,2022-12-16,002627.SZ,旅游及景区,-0.0688315953987,486126.371088,-33460.8536874,0.947368421053,0.0405852801151,2022,9,10,5,0.95,False
2022-12-23|600059.SH,2022-12-23,600059.SH,非白酒,-0.0272254679282,472235.924781,-12856.8440247,1,0.0228979640933,2022,0,10,1,0.05,True
2022-12-23|600696.SH,2022-12-23,600696.SH,白酒Ⅱ,-0.0215755229439,472235.924781,-10188.7370301,1,0.0276042763883,2022,1,10,1,0.15,True
2022-12-23|600616.SH,2022-12-23,600616.SH,非白酒,0.059008489046,472235.924781,27865.9283946,1,0.0286812112467,2022,2,10,2,0.25,True
2022-12-23|000099.SZ,2022-12-23,000099.SZ,航空机场,0.0417218414353,472235.924781,19702.5523738,1,0.0324072429548,2022,3,10,2,0.35,True
2022-12-23|002646.SZ,2022-12-23,002646.SZ,白酒Ⅱ,0.0242501763958,472235.924781,11451.8044764,1,0.0382944046764,2022,4,10,3,0.45,True
2022-12-23|000596.SZ,2022-12-23,000596.SZ,白酒Ⅱ,0.0546400719479,472235.924781,25803.0049064,1,0.0460030361966,2022,5,10,3,0.55,False
2022-12-23|600199.SH,2022-12-23,600199.SH,白酒Ⅱ,0.0131036434594,472235.924781,6188.01118703,1,0.0469922954432,2022,6,10,4,0.65,False
2022-12-23|603369.SH,2022-12-23,603369.SH,白酒Ⅱ,0.172018121631,472235.924781,81233.1367473,1,0.047434655907,2022,7,10,4,0.75,False
2022-12-23|000858.SZ,2022-12-23,000858.SZ,白酒Ⅱ,0.198756295164,472235.924781,93859.8628527,1,0.0489030373565,2022,8,10,5,0.85,False
2022-12-23|002627.SZ,2022-12-23,002627.SZ,旅游及景区,-0.0205614648706,472235.924781,-9709.86237803,0.947368421053,0.0405852801151,2022,9,10,5,0.95,False
2022-12-30|300182.SZ,2022-12-30,300182.SZ,影视院线,0.154210594471,468587.099705,72261.095207,0.923076923077,0.0249163512645,2022,0,10,1,0.05,True
2022-12-30|600059.SH,2022-12-30,600059.SH,非白酒,0.00113675840903,468587.099705,532.670325953,0.909090909091,0.0271415407976,2022,1,10,1,0.15,True
2022-12-30|002461.SZ,2022-12-30,002461.SZ,非白酒,0.0220555153703,468587.099705,10334.9299798,0.909090909091,0.0304715836457,2022,2,10,2,0.25,True
2022-12-30|600009.SH,2022-12-30,600009.SH,航空机场,0.0602051629888,468587.099705,28211.3627122,0.9,0.0291737046109,2022,3,10,2,0.35,True
2022-12-30|300144.SZ,2022-12-30,300144.SZ,旅游及景区,0.00214775927597,468587.099705,1006.41228999,0.894736842105,0.031112084202,2022,4,10,3,0.45,True
2022-12-30|603099.SH,2022-12-30,603099.SH,旅游及景区,-0.102294479941,468587.099705,-47933.8736716,0.894736842105,0.0331941334012,2022,5,10,3,0.55,False
2022-12-30|600519.SH,2022-12-30,600519.SH,白酒Ⅱ,0.0402392073524,468587.099705,18855.5734677,0.888888888889,0.0251577496516,2022,6,10,4,0.65,False
2022-12-30|600197.SH,2022-12-30,600197.SH,白酒Ⅱ,0.112994239905,468587.099705,52947.6431605,0.888888888889,0.0271699053519,2022,7,10,4,0.75,False
2022-12-30|600258.SH,2022-12-30,600258.SH,酒店餐饮,-0.0485893883874,468587.099705,-22768.3605809,0.875,0.0308716636671,2022,8,10,5,0.85,False
2022-12-30|300251.SZ,2022-12-30,300251.SZ,影视院线,-0.0772615688164,468587.099705,-36203.7744503,0.846153846154,0.0291226172463,2022,9,10,5,0.95,False
2023-01-09|600696.SH,2023-01-09,600696.SH,白酒Ⅱ,0.052581853295,486946.432516,25604.5458771,0.944444444444,0.0276042763883,2023,0,10,1,0.05,True
2023-01-09|600809.SH,2023-01-09,600809.SH,白酒Ⅱ,0.025728244425,486946.432516,12528.2768377,0.944444444444,0.0358007133096,2023,1,10,1,0.15,True
2023-01-09|600559.SH,2023-01-09,600559.SH,白酒Ⅱ,0.199674444215,486946.432516,97230.7582752,0.944444444444,0.0365537772566,2023,2,10,2,0.25,True
