symbol,industry,fill_date,exit_reason,extended,base_net_mark,final_net_return,second_leg_delta
600132.SH,非白酒,2020-07-09,H40,True,0.0586939495676,0.259130631562,0.200436681995
002461.SZ,非白酒,2020-07-09,H40,True,0.212960533117,0.355814267879,0.142853734762
603866.SH,休闲食品,2020-07-09,H20,False,-0.0033940523995,-0.0033940523995,
601311.SH,电池,2020-07-09,FORCED,False,,0.0869478434435,
000860.SZ,白酒Ⅱ,2020-07-16,H40,True,0.037156896763,0.353349907567,0.316193010804
000970.SZ,金属新材料,2020-07-16,H40,True,0.0733575402387,0.146468764598,0.0731112243598
000795.SZ,金属新材料,2020-07-16,H40,True,0.0574439905236,0.187762792173,0.130318801649
600132.SH,非白酒,2020-07-16,H40,True,0.0237087473613,0.278078091102,0.254369343741
000729.SZ,非白酒,2020-07-16,H40,True,0.0104196751192,0.220517165027,0.210097489908
603983.SH,化妆品,2020-07-23,H40,True,0.0189185793063,-0.0312341418857,-0.050152721192
000960.SZ,小金属,2020-07-23,H40,True,0.0416083495659,0.196409590458,0.154801240892
600519.SH,白酒Ⅱ,2020-07-23,H40,True,0.0462635333182,0.228075719965,0.181812186647
600298.SH,调味发酵品Ⅱ,2020-07-23,H40,True,0.101171982346,0.553303975097,0.452131992751
600132.SH,非白酒,2020-07-23,H40,True,0.167418987255,0.234643599574,0.0672246123191
000729.SZ,非白酒,2020-07-23,H40,True,0.0547887830896,0.313104937666,0.258316154576
600059.SH,非白酒,2020-07-23,H40,True,0.122643333188,0.239607951168,0.11696461798
600600.SH,非白酒,2020-07-23,H40,True,0.140021104542,0.383040798907,0.243019694366
002461.SZ,非白酒,2020-07-23,H40,True,0.122160985628,0.52344767642,0.401286690792
000869.SZ,非白酒,2020-07-23,H40,True,0.0855770473442,0.257958184351,0.172381137007
600066.SH,商用车,2020-07-30,H40,True,0.00498838388796,0.108671182226,0.103682798338
300527.SZ,地面兵装Ⅱ,2020-07-30,H40,True,0.0389093756608,0.149061597411,0.11015222175
600197.SH,白酒Ⅱ,2020-07-30,H40,True,0.414952353358,0.396879627841,-0.0180727255167
600559.SH,白酒Ⅱ,2020-07-30,H40,True,0.466545436734,0.329059672067,-0.137485764667
603589.SH,白酒Ⅱ,2020-07-30,H20,False,-0.0722789269945,-0.0724675648703,
000596.SZ,白酒Ⅱ,2020-08-06,H40,True,0.146802427425,0.418008636392,0.271206208967
600199.SH,白酒Ⅱ,2020-08-06,H40,True,0.522654135143,0.308299912235,-0.214354222909
603369.SH,白酒Ⅱ,2020-08-06,H40,True,0.143015672456,0.14379890285,0.000783230393734
600519.SH,白酒Ⅱ,2020-08-06,H40,True,0.201434006986,0.193412181319,-0.00802182566685
600197.SH,白酒Ⅱ,2020-08-06,H40,True,0.28041563931,0.324682660822,0.0442670215125
000089.SZ,航空机场,2020-08-06,H40,True,0.182014349679,0.312939232101,0.130924882422
000970.SZ,金属新材料,2020-08-06,H40,True,0.117130562995,0.0580808232781,-0.0590497397165
601006.SH,铁路公路,2020-08-06,H40,True,0.0574159263733,-0.00100514279024,-0.0584210691635
002568.SZ,非白酒,2020-08-06,H40,True,0.276607979533,0.483519976216,0.206911996683
300184.SZ,其他电子Ⅱ,2020-08-06,H20,False,-0.0613162164879,-0.0670486365399,
002660.SZ,消费电子,2020-08-06,H20,False,-0.0232903407394,-0.0190018241236,
000008.SZ,轨交设备Ⅱ,2020-08-06,H20,False,-0.0259858831233,-0.019701921079,
300628.SZ,通信设备,2020-08-06,H20,False,-0.142948060559,-0.142278069987,
601328.SH,银行Ⅱ,2020-08-06,H20,False,-0.101718686521,-0.0999558405313,
600373.SH,出版,2020-08-13,H40,True,0.0510279677053,0.021987545791,-0.0290404219142
300148.SZ,出版,2020-08-13,H40,True,0.3798599275,0.455125014455,0.0752650869546
600763.SH,医疗服务,2020-08-13,H40,True,0.14393333653,0.295198938923,0.151265602393
603776.SH,摩托车及其他,2020-08-13,H40,True,0.135640533517,0.173363843258,0.03772330974
603766.SH,摩托车及其他,2020-08-13,H40,True,0.129407850965,0.246425182422,0.117017331457
002558.SZ,游戏Ⅱ,2020-08-13,H40,True,0.242006509669,0.172783668734,-0.069222840935
000917.SZ,电视广播Ⅱ,2020-08-13,H40,True,0.145252082586,0.12090645208,-0.0243456305056
601929.SH,电视广播Ⅱ,2020-08-13,H40,True,0.0568634420656,0.0341235337544,-0.0227399083112
600959.SH,电视广播Ⅱ,2020-08-13,H40,True,0.0767815719912,0.0687058315801,-0.00807574041107
002841.SZ,消费电子,2020-08-13,H20,False,-0.104570662322,-0.101963067787,
002758.SZ,综合Ⅱ,2020-08-13,H20,False,-0.104149243413,-0.100969648891,
000008.SZ,轨交设备Ⅱ,2020-08-13,H20,False,-0.0135384183709,-0.00717415010235,
601328.SH,银行Ⅱ,2020-08-13,H20,False,-0.0440728201545,-0.0420687799451,
002731.SZ,饰品,2020-08-13,H20,False,-0.104938771106,-0.104938771106,
601607.SH,医药商业,2020-08-20,H40,True,0.0778823202344,0.218233826145,0.140351505911
600066.SH,商用车,2020-08-20,H40,True,0.16341135297,0.254263432594,0.0908520796245
600435.SH,地面兵装Ⅱ,2020-08-20,H40,True,0.119553731412,0.328435201209,0.208881469797
002519.SZ,地面兵装Ⅱ,2020-08-20,H40,True,0.119030347855,0.206565491345,0.0875351434897
300192.SZ,教育,2020-08-20,H40,True,0.283743623863,0.38666444888,0.102920825017
000596.SZ,白酒Ⅱ,2020-08-20,H40,True,0.351052987609,0.604749889681,0.253696902073
600567.SH,造纸,2020-08-20,H40,True,0.100319631008,0.0633058207909,-0.0370138102174
001914.SZ,房地产服务,2020-08-20,H20,False,-0.0943101505266,-0.0967586814898,
002476.SZ,炼化及贸易,2020-08-20,H20,False,-0.0236824538731,-0.0335276728257,
002758.SZ,综合Ⅱ,2020-08-20,H20,False,-0.0405038175992,-0.0430511525968,
601328.SH,银行Ⅱ,2020-08-20,H20,False,-0.0263513788749,-0.0263513788749,
002731.SZ,饰品,2020-08-20,H20,False,-0.0521859506793,-0.0659556463111,
300244.SZ,医疗服务,2020-08-27,H40,True,0.101589435604,0.254300851768,0.152711416163
300015.SZ,医疗服务,2020-08-27,H40,True,0.0574277124536,0.150932373633,0.0935046611793
002032.SZ,小家电,2020-08-27,H40,True,0.178976301541,0.12105926269,-0.0579170388505
601636.SH,玻璃玻纤,2020-08-27,H40,True,0.406613924469,0.345600190348,-0.0610137341212
600519.SH,白酒Ⅱ,2020-08-27,H40,True,0.110957537893,0.150817790703,0.0398602528099
600809.SH,白酒Ⅱ,2020-08-27,H40,True,0.145366394961,0.227253509635,0.0818871146742
002304.SZ,白酒Ⅱ,2020-08-27,H40,True,0.226190852678,0.200433589205,-0.0257572634734
000860.SZ,白酒Ⅱ,2020-08-27,H40,True,0.0722330848507,0.151845967928,0.0796128830774
002460.SZ,能源金属,2020-08-27,H40,True,0.0452720931763,-0.0846102666462,-0.129882359822
002476.SZ,炼化及贸易,2020-08-27,H20,False,-0.0108139884614,-0.00399201596806,
000554.SZ,炼化及贸易,2020-08-27,H20,False,-3.17456538216e-05,0.00986893013178,
600673.SH,综合Ⅱ,2020-08-27,H20,False,-0.133729826643,-0.13508126217,
002758.SZ,综合Ⅱ,2020-08-27,H20,False,-0.0403048070526,-0.0394402167886,
000523.SZ,综合Ⅱ,2020-08-27,H20,False,-0.0154150714964,-0.0154150714964,
600155.SH,证券Ⅱ,2020-08-27,H20,False,-0.0165157849981,-0.0194625541816,
002574.SZ,饰品,2020-08-27,H20,False,-0.0176627137881,-0.0137568001252,
002135.SZ,专业工程,2020-09-03,H40,True,0.0812409411007,0.000878438721579,-0.0803625023791
601607.SH,医药商业,2020-09-03,H40,True,0.255168839698,0.140461493466,-0.114707346233
002788.SZ,医药商业,2020-09-03,H40,True,0.203880186056,0.131625142572,-0.0722550434845
600176.SH,玻璃玻纤,2020-09-03,H40,True,0.364229117523,0.448738885865,0.0845097683421
300213.SZ,通信设备,2020-09-03,H40,True,0.246087910759,0.401309934244,0.155222023485
000553.SZ,农化制品,2020-09-03,H20,False,-0.0279796428086,-0.0258937622138,
002391.SZ,农化制品,2020-09-03,H20,False,-0.0259968435223,-0.0283131411595,
000731.SZ,农化制品,2020-09-03,H20,False,-0.0478838932305,-0.0478838932305,
000912.SZ,农化制品,2020-09-03,H20,False,-0.0609067579127,-0.0609067579127,
002155.SZ,贵金属,2020-09-03,H20,False,-0.0324203784073,-0.0374968717,
600489.SH,贵金属,2020-09-03,H20,False,-0.0401791572564,-0.0539647348901,
000975.SZ,贵金属,2020-09-03,H20,False,-0.137242433405,-0.149686052154,
002135.SZ,专业工程,2020-09-10,H40,True,0.0693337251877,-0.0382106951741,-0.107544420362
002085.SZ,汽车零部件,2020-09-10,H40,True,0.0491657135168,0.0142495907062,-0.0349161228106
600876.SH,玻璃玻纤,2020-09-10,H40,True,0.108815518135,-0.0280667945876,-0.136882312723
000921.SZ,白色家电,2020-09-10,H40,True,0.0950358937015,0.113040968187,0.0180050744854
000523.SZ,综合Ⅱ,2020-09-10,H40,True,0.0472605389564,0.00626534238555,-0.0409951965708
600467.SH,渔业,2020-09-10,H20,False,-0.0640686880208,-0.0640686880208,
600097.SH,渔业,2020-09-10,H20,False,-0.0704540871917,-0.067684834224,
000798.SZ,渔业,2020-09-10,H20,False,-0.161385870235,-0.158926591262,
600257.SH,渔业,2020-09-10,H20,False,-0.0440855576982,-0.0440855576982,
002069.SZ,渔业,2020-09-10,H20,False,-0.252994011976,-0.252994011976,
600150.SH,航海装备Ⅱ,2020-09-10,H20,False,-0.0973958305211,-0.0964977169196,
300699.SZ,航空装备Ⅱ,2020-09-10,H20,False,-0.0914494447618,-0.0910719306806,
600876.SH,玻璃玻纤,2020-09-17,H40,True,0.036795629349,-0.0671470796848,-0.103942709034
000921.SZ,白色家电,2020-09-17,H40,True,0.269779812104,0.136804924183,-0.13297488792
000523.SZ,综合Ⅱ,2020-09-17,H40,True,0.0541084497671,-0.0288855622089,-0.082994011976
601008.SH,航运港口,2020-09-17,H40,True,0.0257799618155,-0.0527097977957,-0.0784897596112
002271.SZ,装修建材,2020-09-17,H40,True,0.015855969221,0.0104428823512,-0.00541308686974
300527.SZ,地面兵装Ⅱ,2020-09-17,H20,False,-0.0660687926473,-0.0744074641415,
000519.SZ,地面兵装Ⅱ,2020-09-17,H20,False,-0.083996267393,-0.083996267393,
600467.SH,渔业,2020-09-17,H20,False,-0.132706893904,-0.129642253954,
601118.SH,种植业,2020-09-17,H20,False,-0.112930389222,-0.114659569749,
600359.SH,种植业,2020-09-17,H20,False,-0.197754661326,-0.193505480507,
002111.SZ,航空装备Ⅱ,2020-09-17,H20,False,-0.0962040311069,-0.0950218257846,
300699.SZ,航空装备Ⅱ,2020-09-17,H20,False,-0.149356651868,-0.146209707211,
002933.SZ,航空装备Ⅱ,2020-09-17,H20,False,-0.132232392026,-0.133855687926,
000301.SZ,炼化及贸易,2020-09-24,H40,True,0.0328322228782,0.0784241376402,0.045591914762
002911.SZ,燃气Ⅱ,2020-09-24,H40,True,0.0139040382679,-0.00460912128655,-0.0185131595545
600128.SH,贸易Ⅱ,2020-09-24,H40,True,0.00440130974007,-0.0417619816547,-0.0461632913947
601098.SH,出版,2020-09-24,H20,False,-0.0211179451053,-0.024723403871,
601118.SH,种植业,2020-09-24,H20,False,-0.0716109066271,-0.0770935193833,
600004.SH,航空机场,2020-09-24,H20,False,-0.0907432025275,-0.0887864088457,
600009.SH,航空机场,2020-09-24,H20,False,-0.140981996033,-0.137746991962,
600298.SH,调味发酵品Ⅱ,2020-09-24,H20,False,-0.175589962931,-0.170609923011,
600872.SH,调味发酵品Ⅱ,2020-09-24,H20,False,-0.187297855208,-0.187297855208,
300387.SZ,农化制品,2020-10-09,H40,True,0.12916413163,-0.0103835110528,-0.139547642683
300094.SZ,渔业,2020-10-09,H40,True,0.29590489351,0.0857581540216,-0.210146739488
600108.SH,种植业,2020-10-09,H40,True,0.00397604790419,-0.104920825017,-0.108896872921
600519.SH,白酒Ⅱ,2020-10-09,H20,False,-0.0741842220851,-0.0611445632412,
600559.SH,白酒Ⅱ,2020-10-09,H20,False,-0.152706837474,-0.148893636922,
600199.SH,白酒Ⅱ,2020-10-09,H20,False,-0.125490862247,-0.1212525304,
000858.SZ,白酒Ⅱ,2020-10-09,H20,False,-0.0649202868689,-0.0479957671742,
603198.SH,白酒Ⅱ,2020-10-09,H20,False,-0.141138886697,-0.130133273614,
000860.SZ,白酒Ⅱ,2020-10-09,H20,False,-0.180303142006,-0.172945490688,
603589.SH,白酒Ⅱ,2020-10-09,H20,False,-0.143770763558,-0.138875131094,
600779.SH,白酒Ⅱ,2020-10-09,H20,False,-0.115238741633,-0.116061775361,
600298.SH,调味发酵品Ⅱ,2020-10-09,H20,False,-0.0816851557656,-0.0514209675886,
603366.SH,厨卫电器,2020-10-16,H40,True,0.0254104337451,-0.0517709967519,-0.0771814304969
300094.SZ,渔业,2020-10-16,H40,True,0.130206954512,-0.00818573379557,-0.138392688308
603507.SH,风电设备,2020-10-16,H40,True,0.0738718003732,-0.148040076199,-0.221911876573
600559.SH,白酒Ⅱ,2020-10-16,H20,False,-0.0463223552894,-0.0446623419827,
600199.SH,白酒Ⅱ,2020-10-16,H20,False,-0.0594880619992,-0.0478046838874,
000860.SZ,白酒Ⅱ,2020-10-16,H20,False,-0.098771240508,-0.10027328844,
000596.SZ,白酒Ⅱ,2020-10-16,H20,False,-0.0391359477424,-0.0436112049721,
300424.SZ,航空装备Ⅱ,2020-10-23,H40,True,0.0048378420464,0.349790961812,0.344953119765
300777.SZ,航空装备Ⅱ,2020-10-23,H40,True,0.00946466492278,0.0551746603298,0.045709995407
000821.SZ,光伏设备,2020-10-23,H20,False,-0.00554827844311,-0.00554827844311,
300093.SZ,光伏设备,2020-10-23,H20,False,-0.0836391190683,-0.0928614152167,
300345.SZ,光伏设备,2020-10-23,H20,False,-0.053738343075,-0.0559012268622,
600580.SH,电机Ⅱ,2020-10-23,H20,False,-0.0140762089528,-0.0156276232582,
601111.SH,航空机场,2020-10-30,H40,True,0.0550932034237,-0.032127834726,-0.0872210381497
600029.SH,航空机场,2020-10-30,H40,True,0.055523399598,-0.0144947363621,-0.0700181359601
601021.SH,航空机场,2020-10-30,H40,True,0.0808193605751,0.0298858066181,-0.0509335539571
603885.SH,航空机场,2020-10-30,H40,True,0.00812033556834,0.00625689687043,-0.00186343869791
300093.SZ,光伏设备,2020-10-30,H20,False,-0.0753841966417,-0.0858318328378,
300776.SZ,光伏设备,2020-10-30,H20,False,-0.131239829218,-0.131239829218,
300345.SZ,光伏设备,2020-10-30,H20,False,-0.321304294067,-0.329016745271,
002309.SZ,光伏设备,2020-10-30,H20,False,-0.000710276317217,-0.00235114614264,
603396.SH,光伏设备,2020-10-30,H20,False,-0.0266822785374,-0.0269186354391,
603988.SH,电机Ⅱ,2020-10-30,H20,False,-0.0763395634683,-0.0791491769634,
603728.SH,电机Ⅱ,2020-10-30,H20,False,-0.0712249560667,-0.0520155446099,
600809.SH,白酒Ⅱ,2020-11-06,H40,True,0.00677728543525,0.188941034644,0.182163749209
600072.SH,风电设备,2020-11-06,H20,False,-0.107232217147,-0.108717687667,
002531.SZ,风电设备,2020-11-06,H20,False,-0.0494949187919,-0.0393831626088,
601615.SH,风电设备,2020-11-06,H20,False,-0.0548708247026,-0.0532117331135,
600519.SH,白酒Ⅱ,2020-11-13,H40,True,0.00843659974825,0.00785199882086,-0.00058460092739
000858.SZ,白酒Ⅱ,2020-11-13,H40,True,0.0816193975685,0.199736889857,0.118117492288
603198.SH,白酒Ⅱ,2020-11-13,H40,True,0.0319001636367,0.689293769029,0.657393605392
600809.SH,白酒Ⅱ,2020-11-13,H40,True,0.147194234907,0.304382404023,0.157188169116
603589.SH,白酒Ⅱ,2020-11-13,H40,True,0.00927563259972,0.265472057761,0.256196425161
600779.SH,白酒Ⅱ,2020-11-13,H40,True,0.0412674500532,0.191432963144,0.150165513091
603983.SH,化妆品,2020-11-13,H20,False,-0.102187925061,-0.0939927374167,
002243.SZ,化妆品,2020-11-13,H20,False,-0.090986051583,-0.0954094771227,
002032.SZ,小家电,2020-11-13,H20,False,-0.0341977482943,-0.0374526763467,
600156.SH,纺织制造,2020-11-13,H20,False,-0.0789391514002,-0.0789391514002,
002042.SZ,纺织制造,2020-11-13,H20,False,-0.0167978329056,-0.0210664385515,
002083.SZ,纺织制造,2020-11-13,H20,False,-0.0981600435493,-0.103592814371,
000955.SZ,纺织制造,2020-11-13,H20,False,-0.151179862497,-0.153393213573,
603055.SH,纺织制造,2020-11-13,H20,False,-0.144526177209,-0.152333630611,
601238.SH,乘用车,2020-11-20,H40,True,0.117478214303,0.262263765153,0.14478555085
600733.SH,乘用车,2020-11-20,H40,True,0.0105364635397,0.194563870638,0.184027407098
002506.SZ,光伏设备,2020-11-20,H40,True,0.0575891228296,-0.0548633914966,-0.112452514326
600537.SH,光伏设备,2020-11-20,H40,True,0.137926220099,0.0140703049859,-0.123855915113
603396.SH,光伏设备,2020-11-20,H40,True,0.0956829821856,-0.228817259942,-0.324500242128
002056.SZ,光伏设备,2020-11-20,H40,True,0.00053872543011,0.0556627457746,0.0551240203445
600435.SH,地面兵装Ⅱ,2020-11-20,H20,False,-0.036192942988,-0.0373033197818,
002402.SZ,家电零部件Ⅱ,2020-11-20,H20,False,-0.0238421164705,-0.0238421164705,
002032.SZ,小家电,2020-11-20,H20,False,-0.0310494027488,-0.0146265112699,
600733.SH,乘用车,2020-11-27,H40,True,0.102604156236,0.449041715899,0.346437559663
002623.SZ,光伏设备,2020-11-27,H40,True,0.260526424895,0.166245550442,-0.0942808744529
002056.SZ,光伏设备,2020-11-27,H40,True,0.0450760244217,0.0384847951157,-0.00659122930609
002402.SZ,家电零部件Ⅱ,2020-11-27,H20,False,-0.00224463353994,0.00125013131631,
600733.SH,乘用车,2020-12-04,H40,True,0.211225789627,0.631651270324,0.420425480697
600104.SH,乘用车,2020-12-04,H40,True,0.412595129493,0.307292583477,-0.105302546017
002202.SZ,风电设备,2020-12-04,H40,True,0.0997396911247,0.135540899767,0.0358012086426
300690.SZ,风电设备,2020-12-04,H40,True,0.414620035292,0.373961738359,-0.0406582969327
300772.SZ,风电设备,2020-12-04,H40,True,0.16994850878,0.07684341462,-0.0931050941595
603063.SH,风电设备,2020-12-04,H40,True,0.0235128070219,0.331066736819,0.307553929797
002487.SZ,风电设备,2020-12-04,H40,True,0.0709763269161,-0.0329083767948,-0.103884703711
600223.SH,化妆品,2020-12-11,H40,True,0.115997192686,0.083804965974,-0.0321922267121
002003.SZ,纺织制造,2020-12-11,H40,True,0.0484294568757,0.0559182387105,0.00748878183483
600104.SH,乘用车,2020-12-18,H40,True,0.223720721052,0.144679936301,-0.0790407847508
600733.SH,乘用车,2020-12-18,H40,True,0.176374814474,0.268952479656,0.0925776651825
601127.SH,乘用车,2020-12-18,H40,True,0.417883977268,0.69807730611,0.280193328841
601238.SH,乘用车,2020-12-18,H40,True,0.121156300916,0.165173984786,0.0440176838697
002594.SZ,乘用车,2020-12-18,H40,True,0.133465782138,0.209768886393,0.0763031042548
601633.SH,乘用车,2020-12-18,H40,True,0.00244162462318,0.0611485950183,0.0587069703951
600543.SH,非白酒,2020-12-18,H40,True,0.242212204804,0.34433100092,0.102118796116
600733.SH,乘用车,2020-12-25,H40,True,0.342777634914,0.324446199625,-0.0183314352889
600104.SH,乘用车,2020-12-25,H40,True,0.087544822827,0.0382892857611,-0.0492555370659
601127.SH,乘用车,2020-12-25,H40,True,1.20345900378,0.720478595881,-0.482980407899
002594.SZ,乘用车,2020-12-25,H40,True,0.0944882734531,0.141176147705,0.0466878742515
601238.SH,乘用车,2020-12-25,H40,True,0.0558144680616,0.00520898157496,-0.0506054864866
601633.SH,乘用车,2020-12-25,H40,True,0.0860746937896,0.257688289409,0.171613595619
000625.SZ,乘用车,2020-12-25,H40,True,0.369510978044,0.354102438687,-0.0154085393569
600519.SH,白酒Ⅱ,2020-12-25,H40,True,0.0294793131258,0.0701981139033,0.0407188007775
600543.SH,非白酒,2020-12-28,H40,True,0.173569295948,0.262349951907,0.0887806559583
