trade_date,market_view,denominator,eligible_count,minimum_required,gate_pass
2023-04-13,SZ_A,ALL_STATUS,2642,400,True
2023-04-13,SZ_A,NON_ST,2591,400,True
2023-04-14,ALL_A,ALL_STATUS,4760,1000,True
2023-04-14,ALL_A,NON_ST,4683,1000,True
2023-04-14,CHINEXT_BOARD,ALL_STATUS,1209,200,True
2023-04-14,CHINEXT_BOARD,NON_ST,1200,200,True
2023-04-14,SH_A,ALL_STATUS,2119,400,True
2023-04-14,SH_A,NON_ST,2091,400,True
2023-04-14,SZ_A,ALL_STATUS,2641,400,True
2023-04-14,SZ_A,NON_ST,2592,400,True
2023-04-17,ALL_A,ALL_STATUS,4761,1000,True
2023-04-17,ALL_A,NON_ST,4684,1000,True
2023-04-17,CHINEXT_BOARD,ALL_STATUS,1210,200,True
2023-04-17,CHINEXT_BOARD,NON_ST,1201,200,True
2023-04-17,SH_A,ALL_STATUS,2119,400,True
2023-04-17,SH_A,NON_ST,2091,400,True
2023-04-17,SZ_A,ALL_STATUS,2642,400,True
2023-04-17,SZ_A,NON_ST,2593,400,True
2023-04-18,ALL_A,ALL_STATUS,4762,1000,True
2023-04-18,ALL_A,NON_ST,4685,1000,True
2023-04-18,CHINEXT_BOARD,ALL_STATUS,1211,200,True
2023-04-18,CHINEXT_BOARD,NON_ST,1202,200,True
2023-04-18,SH_A,ALL_STATUS,2119,400,True
2023-04-18,SH_A,NON_ST,2091,400,True
2023-04-18,SZ_A,ALL_STATUS,2643,400,True
2023-04-18,SZ_A,NON_ST,2594,400,True
2023-04-19,ALL_A,ALL_STATUS,4762,1000,True
2023-04-19,ALL_A,NON_ST,4686,1000,True
2023-04-19,CHINEXT_BOARD,ALL_STATUS,1210,200,True
2023-04-19,CHINEXT_BOARD,NON_ST,1202,200,True
2023-04-19,SH_A,ALL_STATUS,2120,400,True
2023-04-19,SH_A,NON_ST,2092,400,True
2023-04-19,SZ_A,ALL_STATUS,2642,400,True
2023-04-19,SZ_A,NON_ST,2594,400,True
2023-04-20,ALL_A,ALL_STATUS,4761,1000,True
2023-04-20,ALL_A,NON_ST,4685,1000,True
2023-04-20,CHINEXT_BOARD,ALL_STATUS,1210,200,True
2023-04-20,CHINEXT_BOARD,NON_ST,1202,200,True
2023-04-20,SH_A,ALL_STATUS,2119,400,True
2023-04-20,SH_A,NON_ST,2091,400,True
2023-04-20,SZ_A,ALL_STATUS,2642,400,True
2023-04-20,SZ_A,NON_ST,2594,400,True
2023-04-21,ALL_A,ALL_STATUS,4759,1000,True
2023-04-21,ALL_A,NON_ST,4683,1000,True
2023-04-21,CHINEXT_BOARD,ALL_STATUS,1210,200,True
2023-04-21,CHINEXT_BOARD,NON_ST,1202,200,True
2023-04-21,SH_A,ALL_STATUS,2118,400,True
2023-04-21,SH_A,NON_ST,2090,400,True
2023-04-21,SZ_A,ALL_STATUS,2641,400,True
2023-04-21,SZ_A,NON_ST,2593,400,True
2023-04-24,ALL_A,ALL_STATUS,4754,1000,True
2023-04-24,ALL_A,NON_ST,4678,1000,True
2023-04-24,CHINEXT_BOARD,ALL_STATUS,1209,200,True
2023-04-24,CHINEXT_BOARD,NON_ST,1201,200,True
2023-04-24,SH_A,ALL_STATUS,2114,400,True
2023-04-24,SH_A,NON_ST,2086,400,True
2023-04-24,SZ_A,ALL_STATUS,2640,400,True
2023-04-24,SZ_A,NON_ST,2592,400,True
2023-04-25,ALL_A,ALL_STATUS,4754,1000,True
2023-04-25,ALL_A,NON_ST,4678,1000,True
2023-04-25,CHINEXT_BOARD,ALL_STATUS,1209,200,True
2023-04-25,CHINEXT_BOARD,NON_ST,1201,200,True
2023-04-25,SH_A,ALL_STATUS,2114,400,True
2023-04-25,SH_A,NON_ST,2086,400,True
2023-04-25,SZ_A,ALL_STATUS,2640,400,True
2023-04-25,SZ_A,NON_ST,2592,400,True
2023-04-26,ALL_A,ALL_STATUS,4749,1000,True
2023-04-26,ALL_A,NON_ST,4676,1000,True
2023-04-26,CHINEXT_BOARD,ALL_STATUS,1206,200,True
2023-04-26,CHINEXT_BOARD,NON_ST,1199,200,True
2023-04-26,SH_A,ALL_STATUS,2110,400,True
2023-04-26,SH_A,NON_ST,2084,400,True
2023-04-26,SZ_A,ALL_STATUS,2639,400,True
2023-04-26,SZ_A,NON_ST,2592,400,True
2023-04-27,ALL_A,ALL_STATUS,4743,1000,True
2023-04-27,ALL_A,NON_ST,4670,1000,True
2023-04-27,CHINEXT_BOARD,ALL_STATUS,1205,200,True
2023-04-27,CHINEXT_BOARD,NON_ST,1198,200,True
2023-04-27,SH_A,ALL_STATUS,2108,400,True
2023-04-27,SH_A,NON_ST,2082,400,True
2023-04-27,SZ_A,ALL_STATUS,2635,400,True
2023-04-27,SZ_A,NON_ST,2588,400,True
2023-04-28,ALL_A,ALL_STATUS,4735,1000,True
2023-04-28,ALL_A,NON_ST,4664,1000,True
2023-04-28,CHINEXT_BOARD,ALL_STATUS,1204,200,True
2023-04-28,CHINEXT_BOARD,NON_ST,1197,200,True
2023-04-28,SH_A,ALL_STATUS,2104,400,True
2023-04-28,SH_A,NON_ST,2078,400,True
2023-04-28,SZ_A,ALL_STATUS,2631,400,True
2023-04-28,SZ_A,NON_ST,2586,400,True
2023-05-04,ALL_A,ALL_STATUS,4718,1000,True
2023-05-04,ALL_A,NON_ST,4652,1000,True
2023-05-04,CHINEXT_BOARD,ALL_STATUS,1202,200,True
2023-05-04,CHINEXT_BOARD,NON_ST,1195,200,True
2023-05-04,SH_A,ALL_STATUS,2101,400,True
2023-05-04,SH_A,NON_ST,2075,400,True
2023-05-04,SZ_A,ALL_STATUS,2617,400,True
2023-05-04,SZ_A,NON_ST,2577,400,True
2023-05-05,ALL_A,ALL_STATUS,4718,1000,True
2023-05-05,ALL_A,NON_ST,4652,1000,True
2023-05-05,CHINEXT_BOARD,ALL_STATUS,1204,200,True
2023-05-05,CHINEXT_BOARD,NON_ST,1197,200,True
2023-05-05,SH_A,ALL_STATUS,2099,400,True
2023-05-05,SH_A,NON_ST,2073,400,True
2023-05-05,SZ_A,ALL_STATUS,2619,400,True
2023-05-05,SZ_A,NON_ST,2579,400,True
2023-05-08,ALL_A,ALL_STATUS,4719,1000,True
2023-05-08,ALL_A,NON_ST,4653,1000,True
2023-05-08,CHINEXT_BOARD,ALL_STATUS,1204,200,True
2023-05-08,CHINEXT_BOARD,NON_ST,1197,200,True
2023-05-08,SH_A,ALL_STATUS,2099,400,True
2023-05-08,SH_A,NON_ST,2073,400,True
2023-05-08,SZ_A,ALL_STATUS,2620,400,True
2023-05-08,SZ_A,NON_ST,2580,400,True
2023-05-09,ALL_A,ALL_STATUS,4714,1000,True
2023-05-09,ALL_A,NON_ST,4650,1000,True
2023-05-09,CHINEXT_BOARD,ALL_STATUS,1203,200,True
2023-05-09,CHINEXT_BOARD,NON_ST,1196,200,True
2023-05-09,SH_A,ALL_STATUS,2094,400,True
2023-05-09,SH_A,NON_ST,2070,400,True
2023-05-09,SZ_A,ALL_STATUS,2620,400,True
2023-05-09,SZ_A,NON_ST,2580,400,True
2023-05-10,ALL_A,ALL_STATUS,4711,1000,True
2023-05-10,ALL_A,NON_ST,4648,1000,True
2023-05-10,CHINEXT_BOARD,ALL_STATUS,1204,200,True
2023-05-10,CHINEXT_BOARD,NON_ST,1197,200,True
2023-05-10,SH_A,ALL_STATUS,2091,400,True
2023-05-10,SH_A,NON_ST,2067,400,True
2023-05-10,SZ_A,ALL_STATUS,2620,400,True
2023-05-10,SZ_A,NON_ST,2581,400,True
2023-05-11,ALL_A,ALL_STATUS,4710,1000,True
2023-05-11,ALL_A,NON_ST,4648,1000,True
2023-05-11,CHINEXT_BOARD,ALL_STATUS,1204,200,True
2023-05-11,CHINEXT_BOARD,NON_ST,1197,200,True
2023-05-11,SH_A,ALL_STATUS,2091,400,True
2023-05-11,SH_A,NON_ST,2067,400,True
2023-05-11,SZ_A,ALL_STATUS,2619,400,True
2023-05-11,SZ_A,NON_ST,2581,400,True
2023-05-12,ALL_A,ALL_STATUS,4707,1000,True
2023-05-12,ALL_A,NON_ST,4644,1000,True
2023-05-12,CHINEXT_BOARD,ALL_STATUS,1204,200,True
2023-05-12,CHINEXT_BOARD,NON_ST,1197,200,True
2023-05-12,SH_A,ALL_STATUS,2086,400,True
2023-05-12,SH_A,NON_ST,2061,400,True
2023-05-12,SZ_A,ALL_STATUS,2621,400,True
2023-05-12,SZ_A,NON_ST,2583,400,True
2023-05-15,ALL_A,ALL_STATUS,4705,1000,True
2023-05-15,ALL_A,NON_ST,4642,1000,True
2023-05-15,CHINEXT_BOARD,ALL_STATUS,1204,200,True
2023-05-15,CHINEXT_BOARD,NON_ST,1197,200,True
2023-05-15,SH_A,ALL_STATUS,2084,400,True
2023-05-15,SH_A,NON_ST,2059,400,True
2023-05-15,SZ_A,ALL_STATUS,2621,400,True
2023-05-15,SZ_A,NON_ST,2583,400,True
2023-05-16,ALL_A,ALL_STATUS,4703,1000,True
2023-05-16,ALL_A,NON_ST,4641,1000,True
2023-05-16,CHINEXT_BOARD,ALL_STATUS,1204,200,True
2023-05-16,CHINEXT_BOARD,NON_ST,1197,200,True
2023-05-16,SH_A,ALL_STATUS,2082,400,True
2023-05-16,SH_A,NON_ST,2058,400,True
2023-05-16,SZ_A,ALL_STATUS,2621,400,True
2023-05-16,SZ_A,NON_ST,2583,400,True
2023-05-17,ALL_A,ALL_STATUS,4704,1000,True
2023-05-17,ALL_A,NON_ST,4642,1000,True
2023-05-17,CHINEXT_BOARD,ALL_STATUS,1204,200,True
2023-05-17,CHINEXT_BOARD,NON_ST,1197,200,True
2023-05-17,SH_A,ALL_STATUS,2083,400,True
2023-05-17,SH_A,NON_ST,2059,400,True
2023-05-17,SZ_A,ALL_STATUS,2621,400,True
2023-05-17,SZ_A,NON_ST,2583,400,True
2023-05-18,ALL_A,ALL_STATUS,4701,1000,True
2023-05-18,ALL_A,NON_ST,4640,1000,True
2023-05-18,CHINEXT_BOARD,ALL_STATUS,1205,200,True
2023-05-18,CHINEXT_BOARD,NON_ST,1198,200,True
2023-05-18,SH_A,ALL_STATUS,2080,400,True
2023-05-18,SH_A,NON_ST,2056,400,True
2023-05-18,SZ_A,ALL_STATUS,2621,400,True
2023-05-18,SZ_A,NON_ST,2584,400,True
2023-05-19,ALL_A,ALL_STATUS,4696,1000,True
2023-05-19,ALL_A,NON_ST,4635,1000,True
2023-05-19,CHINEXT_BOARD,ALL_STATUS,1207,200,True
2023-05-19,CHINEXT_BOARD,NON_ST,1200,200,True
2023-05-19,SH_A,ALL_STATUS,2073,400,True
2023-05-19,SH_A,NON_ST,2049,400,True
2023-05-19,SZ_A,ALL_STATUS,2623,400,True
2023-05-19,SZ_A,NON_ST,2586,400,True
2023-05-22,ALL_A,ALL_STATUS,4697,1000,True
2023-05-22,ALL_A,NON_ST,4637,1000,True
2023-05-22,CHINEXT_BOARD,ALL_STATUS,1208,200,True
2023-05-22,CHINEXT_BOARD,NON_ST,1201,200,True
2023-05-22,SH_A,ALL_STATUS,2073,400,True
2023-05-22,SH_A,NON_ST,2049,400,True
2023-05-22,SZ_A,ALL_STATUS,2624,400,True
2023-05-22,SZ_A,NON_ST,2588,400,True
2023-05-23,ALL_A,ALL_STATUS,4695,1000,True
2023-05-23,ALL_A,NON_ST,4635,1000,True
2023-05-23,CHINEXT_BOARD,ALL_STATUS,1208,200,True
2023-05-23,CHINEXT_BOARD,NON_ST,1201,200,True
2023-05-23,SH_A,ALL_STATUS,2071,400,True
2023-05-23,SH_A,NON_ST,2047,400,True
2023-05-23,SZ_A,ALL_STATUS,2624,400,True
2023-05-23,SZ_A,NON_ST,2588,400,True
2023-05-24,ALL_A,ALL_STATUS,4692,1000,True
2023-05-24,ALL_A,NON_ST,4632,1000,True
2023-05-24,CHINEXT_BOARD,ALL_STATUS,1208,200,True
2023-05-24,CHINEXT_BOARD,NON_ST,1201,200,True
2023-05-24,SH_A,ALL_STATUS,2068,400,True
2023-05-24,SH_A,NON_ST,2044,400,True
2023-05-24,SZ_A,ALL_STATUS,2624,400,True
2023-05-24,SZ_A,NON_ST,2588,400,True
2023-05-25,ALL_A,ALL_STATUS,4689,1000,True
2023-05-25,ALL_A,NON_ST,4629,1000,True
2023-05-25,CHINEXT_BOARD,ALL_STATUS,1207,200,True
2023-05-25,CHINEXT_BOARD,NON_ST,1200,200,True
2023-05-25,SH_A,ALL_STATUS,2065,400,True
2023-05-25,SH_A,NON_ST,2041,400,True
2023-05-25,SZ_A,ALL_STATUS,2624,400,True
2023-05-25,SZ_A,NON_ST,2588,400,True
2023-05-26,ALL_A,ALL_STATUS,4684,1000,True
2023-05-26,ALL_A,NON_ST,4624,1000,True
2023-05-26,CHINEXT_BOARD,ALL_STATUS,1207,200,True
2023-05-26,CHINEXT_BOARD,NON_ST,1200,200,True
2023-05-26,SH_A,ALL_STATUS,2061,400,True
2023-05-26,SH_A,NON_ST,2037,400,True
2023-05-26,SZ_A,ALL_STATUS,2623,400,True
2023-05-26,SZ_A,NON_ST,2587,400,True
2023-05-29,ALL_A,ALL_STATUS,4678,1000,True
2023-05-29,ALL_A,NON_ST,4619,1000,True
2023-05-29,CHINEXT_BOARD,ALL_STATUS,1208,200,True
2023-05-29,CHINEXT_BOARD,NON_ST,1201,200,True
2023-05-29,SH_A,ALL_STATUS,2056,400,True
2023-05-29,SH_A,NON_ST,2032,400,True
2023-05-29,SZ_A,ALL_STATUS,2622,400,True
2023-05-29,SZ_A,NON_ST,2587,400,True
2023-05-30,ALL_A,ALL_STATUS,4672,1000,True
2023-05-30,ALL_A,NON_ST,4614,1000,True
2023-05-30,CHINEXT_BOARD,ALL_STATUS,1209,200,True
2023-05-30,CHINEXT_BOARD,NON_ST,1202,200,True
2023-05-30,SH_A,ALL_STATUS,2048,400,True
2023-05-30,SH_A,NON_ST,2025,400,True
2023-05-30,SZ_A,ALL_STATUS,2624,400,True
2023-05-30,SZ_A,NON_ST,2589,400,True
2023-05-31,ALL_A,ALL_STATUS,4664,1000,True
2023-05-31,ALL_A,NON_ST,4607,1000,True
2023-05-31,CHINEXT_BOARD,ALL_STATUS,1209,200,True
2023-05-31,CHINEXT_BOARD,NON_ST,1202,200,True
2023-05-31,SH_A,ALL_STATUS,2040,400,True
2023-05-31,SH_A,NON_ST,2018,400,True
2023-05-31,SZ_A,ALL_STATUS,2624,400,True
2023-05-31,SZ_A,NON_ST,2589,400,True
2023-06-01,ALL_A,ALL_STATUS,4658,1000,True
2023-06-01,ALL_A,NON_ST,4602,1000,True
2023-06-01,CHINEXT_BOARD,ALL_STATUS,1208,200,True
2023-06-01,CHINEXT_BOARD,NON_ST,1201,200,True
2023-06-01,SH_A,ALL_STATUS,2036,400,True
2023-06-01,SH_A,NON_ST,2014,400,True
2023-06-01,SZ_A,ALL_STATUS,2622,400,True
2023-06-01,SZ_A,NON_ST,2588,400,True
2023-06-02,ALL_A,ALL_STATUS,4652,1000,True
2023-06-02,ALL_A,NON_ST,4596,1000,True
2023-06-02,CHINEXT_BOARD,ALL_STATUS,1209,200,True
2023-06-02,CHINEXT_BOARD,NON_ST,1202,200,True
2023-06-02,SH_A,ALL_STATUS,2029,400,True
2023-06-02,SH_A,NON_ST,2007,400,True
2023-06-02,SZ_A,ALL_STATUS,2623,400,True
2023-06-02,SZ_A,NON_ST,2589,400,True
2023-06-05,ALL_A,ALL_STATUS,4649,1000,True
2023-06-05,ALL_A,NON_ST,4593,1000,True
2023-06-05,CHINEXT_BOARD,ALL_STATUS,1211,200,True
2023-06-05,CHINEXT_BOARD,NON_ST,1204,200,True
2023-06-05,SH_A,ALL_STATUS,2023,400,True
2023-06-05,SH_A,NON_ST,2001,400,True
2023-06-05,SZ_A,ALL_STATUS,2626,400,True
2023-06-05,SZ_A,NON_ST,2592,400,True
2023-06-06,ALL_A,ALL_STATUS,4643,1000,True
2023-06-06,ALL_A,NON_ST,4588,1000,True
2023-06-06,CHINEXT_BOARD,ALL_STATUS,1211,200,True
2023-06-06,CHINEXT_BOARD,NON_ST,1204,200,True
2023-06-06,SH_A,ALL_STATUS,2018,400,True
2023-06-06,SH_A,NON_ST,1996,400,True
2023-06-06,SZ_A,ALL_STATUS,2625,400,True
2023-06-06,SZ_A,NON_ST,2592,400,True
2023-06-07,ALL_A,ALL_STATUS,4634,1000,True
2023-06-07,ALL_A,NON_ST,4579,1000,True
2023-06-07,CHINEXT_BOARD,ALL_STATUS,1211,200,True
2023-06-07,CHINEXT_BOARD,NON_ST,1204,200,True
2023-06-07,SH_A,ALL_STATUS,2010,400,True
2023-06-07,SH_A,NON_ST,1988,400,True
2023-06-07,SZ_A,ALL_STATUS,2624,400,True
2023-06-07,SZ_A,NON_ST,2591,400,True
2023-06-08,ALL_A,ALL_STATUS,4636,1000,True
2023-06-08,ALL_A,NON_ST,4581,1000,True
2023-06-08,CHINEXT_BOARD,ALL_STATUS,1212,200,True
2023-06-08,CHINEXT_BOARD,NON_ST,1204,200,True
2023-06-08,SH_A,ALL_STATUS,2007,400,True
2023-06-08,SH_A,NON_ST,1986,400,True
2023-06-08,SZ_A,ALL_STATUS,2629,400,True
2023-06-08,SZ_A,NON_ST,2595,400,True
2023-06-09,ALL_A,ALL_STATUS,4625,1000,True
2023-06-09,ALL_A,NON_ST,4571,1000,True
2023-06-09,CHINEXT_BOARD,ALL_STATUS,1212,200,True
2023-06-09,CHINEXT_BOARD,NON_ST,1204,200,True
2023-06-09,SH_A,ALL_STATUS,1997,400,True
2023-06-09,SH_A,NON_ST,1976,400,True
2023-06-09,SZ_A,ALL_STATUS,2628,400,True
2023-06-09,SZ_A,NON_ST,2595,400,True
2023-06-12,ALL_A,ALL_STATUS,4618,1000,True
2023-06-12,ALL_A,NON_ST,4565,1000,True
2023-06-12,CHINEXT_BOARD,ALL_STATUS,1211,200,True
2023-06-12,CHINEXT_BOARD,NON_ST,1203,200,True
2023-06-12,SH_A,ALL_STATUS,1991,400,True
2023-06-12,SH_A,NON_ST,1971,400,True
2023-06-12,SZ_A,ALL_STATUS,2627,400,True
2023-06-12,SZ_A,NON_ST,2594,400,True
2023-06-13,ALL_A,ALL_STATUS,4606,1000,True
2023-06-13,ALL_A,NON_ST,4554,1000,True
2023-06-13,CHINEXT_BOARD,ALL_STATUS,1211,200,True
2023-06-13,CHINEXT_BOARD,NON_ST,1203,200,True
2023-06-13,SH_A,ALL_STATUS,1979,400,True
2023-06-13,SH_A,NON_ST,1960,400,True
2023-06-13,SZ_A,ALL_STATUS,2627,400,True
2023-06-13,SZ_A,NON_ST,2594,400,True
2023-06-14,ALL_A,ALL_STATUS,4600,1000,True
2023-06-14,ALL_A,NON_ST,4550,1000,True
2023-06-14,CHINEXT_BOARD,ALL_STATUS,1211,200,True
2023-06-14,CHINEXT_BOARD,NON_ST,1203,200,True
2023-06-14,SH_A,ALL_STATUS,1974,400,True
2023-06-14,SH_A,NON_ST,1956,400,True
2023-06-14,SZ_A,ALL_STATUS,2626,400,True
2023-06-14,SZ_A,NON_ST,2594,400,True
2023-06-15,ALL_A,ALL_STATUS,4592,1000,True
2023-06-15,ALL_A,NON_ST,4542,1000,True
2023-06-15,CHINEXT_BOARD,ALL_STATUS,1212,200,True
2023-06-15,CHINEXT_BOARD,NON_ST,1204,200,True
2023-06-15,SH_A,ALL_STATUS,1964,400,True
2023-06-15,SH_A,NON_ST,1946,400,True
2023-06-15,SZ_A,ALL_STATUS,2628,400,True
2023-06-15,SZ_A,NON_ST,2596,400,True
2023-06-16,ALL_A,ALL_STATUS,4585,1000,True
2023-06-16,ALL_A,NON_ST,4536,1000,True
2023-06-16,CHINEXT_BOARD,ALL_STATUS,1213,200,True
2023-06-16,CHINEXT_BOARD,NON_ST,1206,200,True
2023-06-16,SH_A,ALL_STATUS,1956,400,True
2023-06-16,SH_A,NON_ST,1938,400,True
2023-06-16,SZ_A,ALL_STATUS,2629,400,True
2023-06-16,SZ_A,NON_ST,2598,400,True
2023-06-19,ALL_A,ALL_STATUS,4579,1000,True
2023-06-19,ALL_A,NON_ST,4530,1000,True
2023-06-19,CHINEXT_BOARD,ALL_STATUS,1213,200,True
2023-06-19,CHINEXT_BOARD,NON_ST,1206,200,True
2023-06-19,SH_A,ALL_STATUS,1950,400,True
2023-06-19,SH_A,NON_ST,1932,400,True
2023-06-19,SZ_A,ALL_STATUS,2629,400,True
2023-06-19,SZ_A,NON_ST,2598,400,True
2023-06-20,ALL_A,ALL_STATUS,4575,1000,True
2023-06-20,ALL_A,NON_ST,4527,1000,True
2023-06-20,CHINEXT_BOARD,ALL_STATUS,1214,200,True
2023-06-20,CHINEXT_BOARD,NON_ST,1207,200,True
2023-06-20,SH_A,ALL_STATUS,1945,400,True
2023-06-20,SH_A,NON_ST,1927,400,True
2023-06-20,SZ_A,ALL_STATUS,2630,400,True
2023-06-20,SZ_A,NON_ST,2600,400,True
2023-06-21,ALL_A,ALL_STATUS,4568,1000,True
2023-06-21,ALL_A,NON_ST,4520,1000,True
2023-06-21,CHINEXT_BOARD,ALL_STATUS,1214,200,True
2023-06-21,CHINEXT_BOARD,NON_ST,1207,200,True
2023-06-21,SH_A,ALL_STATUS,1938,400,True
2023-06-21,SH_A,NON_ST,1920,400,True
2023-06-21,SZ_A,ALL_STATUS,2630,400,True
2023-06-21,SZ_A,NON_ST,2600,400,True
2023-06-26,ALL_A,ALL_STATUS,4566,1000,True
2023-06-26,ALL_A,NON_ST,4517,1000,True
2023-06-26,CHINEXT_BOARD,ALL_STATUS,1215,200,True
2023-06-26,CHINEXT_BOARD,NON_ST,1208,200,True
2023-06-26,SH_A,ALL_STATUS,1935,400,True
2023-06-26,SH_A,NON_ST,1916,400,True
2023-06-26,SZ_A,ALL_STATUS,2631,400,True
2023-06-26,SZ_A,NON_ST,2601,400,True
2023-06-27,ALL_A,ALL_STATUS,4565,1000,True
2023-06-27,ALL_A,NON_ST,4518,1000,True
2023-06-27,CHINEXT_BOARD,ALL_STATUS,1216,200,True
2023-06-27,CHINEXT_BOARD,NON_ST,1209,200,True
2023-06-27,SH_A,ALL_STATUS,1935,400,True
2023-06-27,SH_A,NON_ST,1916,400,True
2023-06-27,SZ_A,ALL_STATUS,2630,400,True
2023-06-27,SZ_A,NON_ST,2602,400,True
2023-06-28,ALL_A,ALL_STATUS,4562,1000,True
2023-06-28,ALL_A,NON_ST,4514,1000,True
2023-06-28,CHINEXT_BOARD,ALL_STATUS,1216,200,True
2023-06-28,CHINEXT_BOARD,NON_ST,1209,200,True
2023-06-28,SH_A,ALL_STATUS,1931,400,True
2023-06-28,SH_A,NON_ST,1912,400,True
2023-06-28,SZ_A,ALL_STATUS,2631,400,True
2023-06-28,SZ_A,NON_ST,2602,400,True
2023-06-29,ALL_A,ALL_STATUS,4561,1000,True
2023-06-29,ALL_A,NON_ST,4507,1000,True
2023-06-29,CHINEXT_BOARD,ALL_STATUS,1219,200,True
2023-06-29,CHINEXT_BOARD,NON_ST,1209,200,True
2023-06-29,SH_A,ALL_STATUS,1927,400,True
2023-06-29,SH_A,NON_ST,1905,400,True
2023-06-29,SZ_A,ALL_STATUS,2634,400,True
2023-06-29,SZ_A,NON_ST,2602,400,True
2023-06-30,ALL_A,ALL_STATUS,4566,1000,True
2023-06-30,ALL_A,NON_ST,4506,1000,True
2023-06-30,CHINEXT_BOARD,ALL_STATUS,1221,200,True
2023-06-30,CHINEXT_BOARD,NON_ST,1209,200,True
2023-06-30,SH_A,ALL_STATUS,1928,400,True
2023-06-30,SH_A,NON_ST,1905,400,True
2023-06-30,SZ_A,ALL_STATUS,2638,400,True
2023-06-30,SZ_A,NON_ST,2601,400,True
2023-07-03,ALL_A,ALL_STATUS,4573,1000,True
2023-07-03,ALL_A,NON_ST,4506,1000,True
2023-07-03,CHINEXT_BOARD,ALL_STATUS,1222,200,True
2023-07-03,CHINEXT_BOARD,NON_ST,1209,200,True
2023-07-03,SH_A,ALL_STATUS,1930,400,True
2023-07-03,SH_A,NON_ST,1905,400,True
2023-07-03,SZ_A,ALL_STATUS,2643,400,True
2023-07-03,SZ_A,NON_ST,2601,400,True
2023-07-04,ALL_A,ALL_STATUS,4586,1000,True
2023-07-04,ALL_A,NON_ST,4505,1000,True
2023-07-04,CHINEXT_BOARD,ALL_STATUS,1224,200,True
2023-07-04,CHINEXT_BOARD,NON_ST,1210,200,True
2023-07-04,SH_A,ALL_STATUS,1930,400,True
2023-07-04,SH_A,NON_ST,1903,400,True
2023-07-04,SZ_A,ALL_STATUS,2656,400,True
2023-07-04,SZ_A,NON_ST,2602,400,True
2023-07-05,ALL_A,ALL_STATUS,4585,1000,True
2023-07-05,ALL_A,NON_ST,4504,1000,True
2023-07-05,CHINEXT_BOARD,ALL_STATUS,1225,200,True
2023-07-05,CHINEXT_BOARD,NON_ST,1211,200,True
2023-07-05,SH_A,ALL_STATUS,1928,400,True
2023-07-05,SH_A,NON_ST,1901,400,True
2023-07-05,SZ_A,ALL_STATUS,2657,400,True
2023-07-05,SZ_A,NON_ST,2603,400,True
2023-07-06,ALL_A,ALL_STATUS,4585,1000,True
2023-07-06,ALL_A,NON_ST,4504,1000,True
2023-07-06,CHINEXT_BOARD,ALL_STATUS,1225,200,True
2023-07-06,CHINEXT_BOARD,NON_ST,1211,200,True
2023-07-06,SH_A,ALL_STATUS,1927,400,True
2023-07-06,SH_A,NON_ST,1900,400,True
2023-07-06,SZ_A,ALL_STATUS,2658,400,True
2023-07-06,SZ_A,NON_ST,2604,400,True
2023-07-07,ALL_A,ALL_STATUS,4586,1000,True
2023-07-07,ALL_A,NON_ST,4505,1000,True
2023-07-07,CHINEXT_BOARD,ALL_STATUS,1225,200,True
2023-07-07,CHINEXT_BOARD,NON_ST,1211,200,True
2023-07-07,SH_A,ALL_STATUS,1928,400,True
2023-07-07,SH_A,NON_ST,1901,400,True
2023-07-07,SZ_A,ALL_STATUS,2658,400,True
2023-07-07,SZ_A,NON_ST,2604,400,True
2023-07-10,ALL_A,ALL_STATUS,4587,1000,True
2023-07-10,ALL_A,NON_ST,4505,1000,True
2023-07-10,CHINEXT_BOARD,ALL_STATUS,1225,200,True
2023-07-10,CHINEXT_BOARD,NON_ST,1211,200,True
2023-07-10,SH_A,ALL_STATUS,1927,400,True
2023-07-10,SH_A,NON_ST,1900,400,True
2023-07-10,SZ_A,ALL_STATUS,2660,400,True
2023-07-10,SZ_A,NON_ST,2605,400,True
2023-07-11,ALL_A,ALL_STATUS,4586,1000,True
2023-07-11,ALL_A,NON_ST,4504,1000,True
2023-07-11,CHINEXT_BOARD,ALL_STATUS,1226,200,True
2023-07-11,CHINEXT_BOARD,NON_ST,1212,200,True
2023-07-11,SH_A,ALL_STATUS,1924,400,True
2023-07-11,SH_A,NON_ST,1897,400,True
2023-07-11,SZ_A,ALL_STATUS,2662,400,True
2023-07-11,SZ_A,NON_ST,2607,400,True
2023-07-12,ALL_A,ALL_STATUS,4591,1000,True
2023-07-12,ALL_A,NON_ST,4509,1000,True
2023-07-12,CHINEXT_BOARD,ALL_STATUS,1226,200,True
2023-07-12,CHINEXT_BOARD,NON_ST,1212,200,True
2023-07-12,SH_A,ALL_STATUS,1929,400,True
2023-07-12,SH_A,NON_ST,1902,400,True
2023-07-12,SZ_A,ALL_STATUS,2662,400,True
2023-07-12,SZ_A,NON_ST,2607,400,True
2023-07-13,ALL_A,ALL_STATUS,4597,1000,True
2023-07-13,ALL_A,NON_ST,4515,1000,True
2023-07-13,CHINEXT_BOARD,ALL_STATUS,1227,200,True
2023-07-13,CHINEXT_BOARD,NON_ST,1213,200,True
2023-07-13,SH_A,ALL_STATUS,1933,400,True
2023-07-13,SH_A,NON_ST,1906,400,True
2023-07-13,SZ_A,ALL_STATUS,2664,400,True
