uid,cohort_id,industry,decision_date,new_symbol,rejected_symbol,delta_h1,delta_h3,delta_h5
2022-05-25|金属新材料|2022-06-08|0,2022-05-25,金属新材料,2022-06-08,300127.SZ,000969.SZ,-0.01148558758,0.0410516313,0.02524759793
2022-05-25|金属新材料|2022-06-10|0,2022-05-25,金属新材料,2022-06-10,000969.SZ,300127.SZ,-0.01216462742,0.002804262479,0.004203356611
2022-06-01|环境治理|2022-06-07|0,2022-06-01,环境治理,2022-06-07,002034.SZ,601200.SH,-0.03925668817,-0.03688981052,-0.06035731531
2022-06-01|环境治理|2022-06-07|1,2022-06-01,环境治理,2022-06-07,600008.SH,603588.SH,-0.004074430114,0.001597728466,0.05393112411
2022-06-01|环境治理|2022-06-08|0,2022-06-01,环境治理,2022-06-08,300929.SZ,002034.SZ,-0.01978619841,0.00725534695,0.02134500913
2022-06-01|环境治理|2022-06-08|1,2022-06-01,环境治理,2022-06-08,603588.SH,600008.SH,-0.01241799438,-0.00917124113,-0.1022470656
2022-06-01|环境治理|2022-06-21|0,2022-06-01,环境治理,2022-06-21,002573.SZ,000685.SZ,-0.01464764637,-0.01174210367,-0.01042057957
2022-06-01|环境治理|2022-06-23|0,2022-06-01,环境治理,2022-06-23,300070.SZ,002573.SZ,0.01297176405,0.03054235393,0.06530612245
2022-06-01|环境治理|2022-06-27|0,2022-06-01,环境治理,2022-06-27,000598.SZ,300070.SZ,-0.006151519168,-0.03592674313,-0.02023608112
2022-06-01|玻璃玻纤|2022-06-15|0,2022-06-01,玻璃玻纤,2022-06-15,600176.SH,000012.SZ,-0.0113515953,-0.02161307138,-0.1307308644
2022-06-01|贸易Ⅱ|2022-06-02|0,2022-06-01,贸易Ⅱ,2022-06-02,002091.SZ,600981.SH,0.05178381885,0.01882887133,0.06214471046
2022-06-01|贸易Ⅱ|2022-06-10|0,2022-06-01,贸易Ⅱ,2022-06-10,600981.SH,002091.SZ,-0.01963607529,-0.005258545136,-0.04536538542
2022-06-01|轨交设备Ⅱ|2022-06-29|0,2022-06-01,轨交设备Ⅱ,2022-06-29,000927.SZ,601766.SH,-0.003861003861,-0.005013942514,-0.008861540112
2022-06-01|饰品|2022-06-06|0,2022-06-01,饰品,2022-06-06,600916.SH,300945.SZ,0.0164105595,0.009958628842,-0.01863672183
2022-06-01|饰品|2022-06-16|0,2022-06-01,饰品,2022-06-16,002867.SZ,600916.SH,0.003403205509,0.06205282275,0.0513390749
2022-06-01|饰品|2022-06-27|0,2022-06-01,饰品,2022-06-27,600735.SH,002867.SZ,0.01097622715,-0.04444348697,0.02654975926
2022-06-09|化学原料|2022-06-13|0,2022-06-09,化学原料,2022-06-13,600727.SH,002648.SZ,-0.09493940946,,-0.02464413722
2022-06-09|化学原料|2022-06-29|0,2022-06-09,化学原料,2022-06-29,600623.SH,600727.SH,-0.007126228092,-0.03953321522,-0.1435538896
2022-06-09|家电零部件Ⅱ|2022-06-10|0,2022-06-09,家电零部件Ⅱ,2022-06-10,600619.SH,300160.SZ,-0.01926055841,0.03157928227,0.002181378544
2022-06-09|家电零部件Ⅱ|2022-06-23|0,2022-06-09,家电零部件Ⅱ,2022-06-23,603311.SH,600619.SH,0.0766982958,0.1205754615,0.09638153236
2022-06-09|家电零部件Ⅱ|2022-06-24|0,2022-06-09,家电零部件Ⅱ,2022-06-24,300342.SZ,603311.SH,-0.01151309171,-0.01457669771,-0.008475022209
2022-06-09|家电零部件Ⅱ|2022-06-27|0,2022-06-09,家电零部件Ⅱ,2022-06-27,600619.SH,300342.SZ,-0.008166539343,-0.01859434683,-0.01930481283
2022-06-09|工业金属|2022-06-17|0,2022-06-09,工业金属,2022-06-17,601609.SH,002171.SZ,0.002960271244,-0.007068464825,-0.02868133372
2022-06-09|工业金属|2022-06-20|0,2022-06-09,工业金属,2022-06-20,601212.SH,601609.SH,-0.007665750722,-0.02622419503,-0.04579722398
2022-06-09|工业金属|2022-06-28|0,2022-06-09,工业金属,2022-06-28,600531.SH,601212.SH,0.0004490921922,0.003425931866,-7.05716302e-05
2022-06-09|工业金属|2022-07-04|0,2022-06-09,工业金属,2022-07-04,601899.SH,600531.SH,-0.01839438339,-0.0222039072,-0.0136996337
2022-06-09|炼化及贸易|2022-07-06|0,2022-06-09,炼化及贸易,2022-07-06,000059.SZ,600028.SH,0.007816970146,-0.01615563259,-0.02054794521
2022-06-09|玻璃玻纤|2022-06-15|0,2022-06-09,玻璃玻纤,2022-06-15,600176.SH,000012.SZ,-0.0113515953,-0.02161307138,-0.1307308644
2022-06-09|航运港口|2022-06-23|0,2022-06-09,航运港口,2022-06-23,601298.SH,601866.SH,0.003571428571,-0.02392138063,-0.02813998082
2022-06-09|航运港口|2022-06-30|0,2022-06-09,航运港口,2022-06-30,601880.SH,601298.SH,-0.007707170459,-0.003649635036,0.00324173465
2022-06-09|航运港口|2022-07-05|0,2022-06-09,航运港口,2022-07-05,601018.SH,601880.SH,-0.004244229337,-0.004244229337,-0.01012658228
2022-06-09|贵金属|2022-06-20|0,2022-06-09,贵金属,2022-06-20,000426.SZ,600547.SH,-0.01607905417,-0.0004109562183,0.01756837833
2022-06-09|贵金属|2022-06-21|0,2022-06-09,贵金属,2022-06-21,002237.SZ,000426.SZ,-0.001129478773,-0.002466158479,-0.05610471592
2022-06-16|其他电子Ⅱ|2022-07-13|0,2022-06-16,其他电子Ⅱ,2022-07-13,300516.SZ,300184.SZ,0.02601362798,0.03502992885,0.05255430486
2022-06-16|农产品加工|2022-06-23|0,2022-06-16,农产品加工,2022-06-23,600737.SH,300138.SZ,-0.009838292796,0.003336867917,-0.00359533435
2022-06-16|农产品加工|2022-06-27|0,2022-06-16,农产品加工,2022-06-27,000911.SZ,600737.SH,-0.009511087363,-0.02256211595,-0.03846513492
2022-06-16|农产品加工|2022-06-29|0,2022-06-16,农产品加工,2022-06-29,600127.SH,000911.SZ,0.03762827822,0.05664002101,0.05642868656
2022-06-16|农产品加工|2022-07-01|0,2022-06-16,农产品加工,2022-07-01,600737.SH,600127.SH,0.02025267885,0.03371372538,0.04090611943
2022-06-16|家电零部件Ⅱ|2022-06-23|0,2022-06-16,家电零部件Ⅱ,2022-06-23,603311.SH,600619.SH,0.0766982958,0.1205754615,0.09638153236
2022-06-16|家电零部件Ⅱ|2022-06-24|0,2022-06-16,家电零部件Ⅱ,2022-06-24,300342.SZ,603311.SH,-0.01151309171,-0.01457669771,-0.008475022209
2022-06-16|家电零部件Ⅱ|2022-06-27|0,2022-06-16,家电零部件Ⅱ,2022-06-27,600619.SH,300342.SZ,-0.008166539343,-0.01859434683,-0.01930481283
2022-06-16|家电零部件Ⅱ|2022-07-11|0,2022-06-16,家电零部件Ⅱ,2022-07-11,002676.SZ,600619.SH,0.02692359703,0.05213995943,0.02979716024
2022-06-16|工业金属|2022-06-17|0,2022-06-16,工业金属,2022-06-17,601609.SH,002171.SZ,0.002960271244,-0.007068464825,-0.02868133372
2022-06-16|工业金属|2022-06-20|0,2022-06-16,工业金属,2022-06-20,601212.SH,601609.SH,-0.007665750722,-0.02622419503,-0.04579722398
2022-06-16|工业金属|2022-06-28|0,2022-06-16,工业金属,2022-06-28,600531.SH,601212.SH,0.0004490921922,0.003425931866,-7.05716302e-05
2022-06-16|工业金属|2022-07-04|0,2022-06-16,工业金属,2022-07-04,601899.SH,600531.SH,-0.01839438339,-0.0222039072,-0.0136996337
2022-06-16|证券Ⅱ|2022-07-12|0,2022-06-16,证券Ⅱ,2022-07-12,000783.SZ,601211.SH,0.002797409762,0.0506718282,0.05109919381
2022-06-16|轨交设备Ⅱ|2022-06-29|0,2022-06-16,轨交设备Ⅱ,2022-06-29,000927.SZ,601766.SH,-0.003861003861,-0.005013942514,-0.008861540112
2022-06-16|轨交设备Ⅱ|2022-07-08|0,2022-06-16,轨交设备Ⅱ,2022-07-08,688009.SH,000927.SZ,0.005813672987,0.006802721088,0.04255319149
2022-06-16|饰品|2022-06-27|0,2022-06-16,饰品,2022-06-27,600735.SH,300945.SZ,0.0358037553,0.03051726227,0.06301150818
2022-06-16|饰品|2022-06-28|0,2022-06-16,饰品,2022-06-28,000026.SZ,002867.SZ,-0.0121947403,-0.02895077247,-0.01305536141
2022-06-16|饰品|2022-06-30|0,2022-06-16,饰品,2022-06-30,002867.SZ,000026.SZ,0.02790141356,0.01259997584,-0.0003660746647
2022-06-16|饰品|2022-07-04|0,2022-06-16,饰品,2022-07-04,000026.SZ,600735.SH,-0.02335199217,-0.009215646119,-0.02723166542
2022-06-16|饰品|2022-07-07|0,2022-06-16,饰品,2022-07-07,600612.SH,000026.SZ,0.008776271703,-0.009309320743,-0.002498984668
2022-06-23|其他电子Ⅱ|2022-07-13|0,2022-06-23,其他电子Ⅱ,2022-07-13,300516.SZ,300184.SZ,0.02601362798,0.03502992885,0.05255430486
2022-06-23|其他电子Ⅱ|2022-07-18|0,2022-06-23,其他电子Ⅱ,2022-07-18,000062.SZ,300184.SZ,-0.0001619907518,-0.01394265855,0.0001014487537
2022-06-23|养殖业|2022-07-14|0,2022-06-23,养殖业,2022-07-14,002746.SZ,002299.SZ,0.005382453518,0.0001376511673,-0.005807707762
2022-06-23|养殖业|2022-07-19|0,2022-06-23,养殖业,2022-07-19,600965.SH,002746.SZ,0.002801925426,0.04016392461,-0.003113250473
2022-06-23|养殖业|2022-07-20|0,2022-06-23,养殖业,2022-07-20,301116.SZ,600965.SH,0.01146821973,-0.01759778545,-0.00142903365
2022-06-23|多元金融|2022-06-28|0,2022-06-23,多元金融,2022-06-28,002423.SZ,600120.SH,-0.01728500386,-0.02717621152,0.003609397559
2022-06-23|多元金融|2022-07-12|0,2022-06-23,多元金融,2022-07-12,000617.SZ,600830.SH,-0.01827521644,0.02006353118,-0.02933716334
2022-06-23|工程机械|2022-07-01|0,2022-06-23,工程机械,2022-07-01,688425.SH,000157.SZ,0.00488075797,0.007837901458,0.05270630122
2022-06-23|工程机械|2022-07-20|0,2022-06-23,工程机械,2022-07-20,603338.SH,688425.SH,0.02224852515,0.004676683796,0.005788547695
2022-06-23|航空机场|2022-06-28|0,2022-06-23,航空机场,2022-06-28,000099.SZ,000089.SZ,-0.03536312849,-0.06844273743,-0.03698324022
2022-06-23|证券Ⅱ|2022-07-12|0,2022-06-23,证券Ⅱ,2022-07-12,000783.SZ,601211.SH,0.002797409762,0.0506718282,0.05109919381
2022-06-23|证券Ⅱ|2022-07-15|0,2022-06-23,证券Ⅱ,2022-07-15,601236.SH,000783.SZ,-0.002769335673,0.01083052879,-0.005823134829
2022-06-23|证券Ⅱ|2022-07-19|0,2022-06-23,证券Ⅱ,2022-07-19,000783.SZ,601236.SH,0.004338394794,0.02022619384,0.06504055456
2022-06-23|轨交设备Ⅱ|2022-06-29|0,2022-06-23,轨交设备Ⅱ,2022-06-29,000927.SZ,601766.SH,-0.003861003861,-0.005013942514,-0.008861540112
2022-06-23|轨交设备Ⅱ|2022-07-08|0,2022-06-23,轨交设备Ⅱ,2022-07-08,688009.SH,000927.SZ,0.005813672987,0.006802721088,0.04255319149
2022-06-23|通信设备|2022-06-24|0,2022-06-23,通信设备,2022-06-24,600498.SH,300628.SZ,-0.01237880056,-0.01944769874,0.01333333333
2022-06-23|通信设备|2022-06-30|0,2022-06-23,通信设备,2022-06-30,300628.SZ,601869.SH,0.009070364693,-0.007290924333,-0.07814444589
2022-06-23|通信设备|2022-07-01|0,2022-06-23,通信设备,2022-07-01,002296.SZ,300628.SZ,0.01068568569,-0.02278778779,0.05878878879
2022-06-23|通信设备|2022-07-01|1,2022-06-23,通信设备,2022-07-01,300213.SZ,600498.SH,-0.0001439370251,-0.02139946495,-0.01433166069
2022-06-23|通信设备|2022-07-08|0,2022-06-23,通信设备,2022-07-08,002281.SZ,300504.SZ,0.02098096295,-0.001803969481,-0.001882511345
2022-06-23|通信设备|2022-07-13|0,2022-06-23,通信设备,2022-07-13,000063.SZ,002281.SZ,-0.008171513755,0.01722532406,0.02548682815
2022-06-23|通信设备|2022-07-14|0,2022-06-23,通信设备,2022-07-14,600776.SH,600498.SH,0.0198921375,0.001807922649,0.01368947343
2022-06-23|通信设备|2022-07-18|0,2022-06-23,通信设备,2022-07-18,002104.SZ,000063.SZ,0.01955150938,0.04068318055,0.05250596302
2022-06-23|通信设备|2022-07-19|0,2022-06-23,通信设备,2022-07-19,002281.SZ,002104.SZ,-0.02379856867,-0.02220842456,-0.06002483579
2022-06-30|家电零部件Ⅱ|2022-07-11|0,2022-06-30,家电零部件Ⅱ,2022-07-11,002676.SZ,600619.SH,0.02692359703,0.05213995943,0.02979716024
2022-06-30|旅游及景区|2022-07-08|0,2022-06-30,旅游及景区,2022-07-08,000558.SZ,600138.SH,-0.007840082421,0.01873327386,-0.04112588107
2022-06-30|旅游及景区|2022-07-21|0,2022-06-30,旅游及景区,2022-07-21,000558.SZ,600138.SH,-0.0009957325747,-0.006970128023,0.005120910384
2022-06-30|旅游及景区|2022-07-26|0,2022-06-30,旅游及景区,2022-07-26,603199.SH,000558.SZ,-0.01266445138,-0.04104502916,-0.03245512907
2022-06-30|电池|2022-07-07|0,2022-06-30,电池,2022-07-07,002812.SZ,002580.SZ,-0.05071731702,-0.01550968378,-0.1056388008
2022-06-30|电池|2022-07-11|0,2022-06-30,电池,2022-07-11,688499.SH,002812.SZ,-0.00313156593,-0.05457060338,-0.02729368644
2022-06-30|白酒Ⅱ|2022-07-07|0,2022-06-30,白酒Ⅱ,2022-07-07,603369.SH,600696.SH,0.01504496783,0.04069176043,0.04854223733
2022-06-30|白酒Ⅱ|2022-07-15|0,2022-06-30,白酒Ⅱ,2022-07-15,600519.SH,603369.SH,-0.007411954533,-0.0136207378,0.01447466939
2022-06-30|航空机场|2022-07-26|0,2022-06-30,航空机场,2022-07-26,002928.SZ,000099.SZ,-0.01570164998,-0.02480571309,-0.001715325912
2022-06-30|证券Ⅱ|2022-07-12|0,2022-06-30,证券Ⅱ,2022-07-12,000783.SZ,601211.SH,0.002797409762,0.0506718282,0.05109919381
2022-06-30|证券Ⅱ|2022-07-15|0,2022-06-30,证券Ⅱ,2022-07-15,601236.SH,000783.SZ,-0.002769335673,0.01083052879,-0.005823134829
2022-06-30|证券Ⅱ|2022-07-19|0,2022-06-30,证券Ⅱ,2022-07-19,000783.SZ,601236.SH,0.004338394794,0.02022619384,0.06504055456
2022-06-30|证券Ⅱ|2022-07-25|0,2022-06-30,证券Ⅱ,2022-07-25,000776.SZ,000783.SZ,-0.008035406764,-0.008623223347,-0.03285802852
2022-06-30|证券Ⅱ|2022-07-26|0,2022-06-30,证券Ⅱ,2022-07-26,002736.SZ,000776.SZ,-0.00791909886,0.01258376426,0.01937291732
2022-06-30|酒店餐饮|2022-07-26|0,2022-06-30,酒店餐饮,2022-07-26,000721.SZ,600754.SH,-0.004253141446,-0.001637632349,-0.08907668794
2022-06-30|金属新材料|2022-07-25|0,2022-06-30,金属新材料,2022-07-25,605376.SH,000795.SZ,-0.03045737382,-0.08419400752,-0.02752864859
2022-06-30|金属新材料|2022-07-26|0,2022-06-30,金属新材料,2022-07-26,000969.SZ,605376.SH,-0.01608549671,-0.00961144906,-0.1203464699
2022-07-07|乘用车|2022-07-08|0,2022-07-07,乘用车,2022-07-08,002594.SZ,601633.SH,-0.008968930889,-0.02959230912,0.0465891742
2022-07-07|乘用车|2022-07-12|0,2022-07-07,乘用车,2022-07-12,600733.SH,600104.SH,0.01661720864,0.05973978528,0.07892605421
2022-07-07|乘用车|2022-07-21|0,2022-07-07,乘用车,2022-07-21,601633.SH,600733.SH,0.02433142945,0.01558328124,0.02886477877
2022-07-07|乘用车|2022-07-22|0,2022-07-07,乘用车,2022-07-22,600733.SH,601633.SH,-0.001072176722,0.006308540608,-0.01975116694
2022-07-07|乘用车|2022-07-26|0,2022-07-07,乘用车,2022-07-26,000572.SZ,002594.SZ,0.01105484541,0.09114661859,0.01644542773
2022-07-07|养殖业|2022-07-14|0,2022-07-07,养殖业,2022-07-14,002746.SZ,002299.SZ,0.005382453518,0.0001376511673,-0.005807707762
2022-07-07|养殖业|2022-07-19|0,2022-07-07,养殖业,2022-07-19,600965.SH,002746.SZ,0.002801925426,0.04016392461,-0.003113250473
2022-07-07|养殖业|2022-07-20|0,2022-07-07,养殖业,2022-07-20,301116.SZ,600965.SH,0.01146821973,-0.01759778545,-0.00142903365
2022-07-07|养殖业|2022-08-01|0,2022-07-07,养殖业,2022-08-01,002458.SZ,301116.SZ,0.03700110865,0.02933758315,0.02213137472
2022-07-07|商用车|2022-07-12|0,2022-07-07,商用车,2022-07-12,000800.SZ,301039.SZ,0.01595803142,0.0218216222,0.03404848368
2022-07-07|商用车|2022-07-13|0,2022-07-07,商用车,2022-07-13,600375.SH,000800.SZ,-0.02415143266,0.00913782149,0.01928033845
2022-07-07|商用车|2022-07-26|0,2022-07-07,商用车,2022-07-26,000800.SZ,600375.SH,0.00576569002,0.01959589617,-0.09456316983
2022-07-07|家电零部件Ⅱ|2022-07-11|0,2022-07-07,家电零部件Ⅱ,2022-07-11,002676.SZ,600619.SH,0.02692359703,0.05213995943,0.02979716024
2022-07-07|旅游及景区|2022-07-08|0,2022-07-07,旅游及景区,2022-07-08,000558.SZ,300144.SZ,0.00162229924,0.02543006731,-0.04415234865
2022-07-07|旅游及景区|2022-07-21|0,2022-07-07,旅游及景区,2022-07-21,000558.SZ,300144.SZ,-0.01682255337,0.0004650179666,0.006761255549
2022-07-07|旅游及景区|2022-07-26|0,2022-07-07,旅游及景区,2022-07-26,300144.SZ,000558.SZ,-0.0105459307,-0.03802377115,0.005006043513
2022-07-07|旅游及景区|2022-07-26|1,2022-07-07,旅游及景区,2022-07-26,603199.SH,600138.SH,-0.008228846902,0.0003469670111,-0.005682980962
2022-07-07|航空机场|2022-07-26|0,2022-07-07,航空机场,2022-07-26,002928.SZ,000099.SZ,-0.01570164998,-0.02480571309,-0.001715325912
2022-07-07|航空机场|2022-07-28|0,2022-07-07,航空机场,2022-07-28,600115.SH,600029.SH,0.01176928014,0.01381825812,0.006770267601
2022-07-14|医疗服务|2022-07-18|0,2022-07-14,医疗服务,2022-07-18,000710.SZ,002044.SZ,-0.004416552496,-0.006744155213,0.002253944403
2022-07-14|医疗服务|2022-07-27|0,2022-07-14,医疗服务,2022-07-27,002044.SZ,000710.SZ,0.005859375,0.01819818773,0.02699668913
2022-07-14|医疗服务|2022-08-01|0,2022-07-14,医疗服务,2022-08-01,300404.SZ,002044.SZ,-0.02517761557,-0.007630170316,0.004618004866
2022-07-14|医疗服务|2022-08-02|0,2022-07-14,医疗服务,2022-08-02,002821.SZ,300404.SZ,0.01540927419,0.03629032258,0.06828629032
2022-07-14|医疗服务|2022-08-04|0,2022-07-14,医疗服务,2022-08-04,300404.SZ,002821.SZ,0.01182951482,-0.01808843742,-0.01204209495
2022-07-14|电机Ⅱ|2022-07-15|0,2022-07-14,电机Ⅱ,2022-07-15,002176.SZ,002196.SZ,-0.04304646429,-0.1096596816,-0.1323382975
2022-07-14|电机Ⅱ|2022-07-21|0,2022-07-14,电机Ⅱ,2022-07-21,002196.SZ,002176.SZ,0.0051444358,-0.01377068379,0.01605031398
2022-07-14|电机Ⅱ|2022-07-29|0,2022-07-14,电机Ⅱ,2022-07-29,002176.SZ,002801.SZ,0.008671068976,0.004428746163,0.1104232631
2022-07-14|电机Ⅱ|2022-08-01|0,2022-07-14,电机Ⅱ,2022-08-01,002892.SZ,002249.SZ,,-0.01541250832,-0.04873253493
2022-07-14|电机Ⅱ|2022-08-05|0,2022-07-14,电机Ⅱ,2022-08-05,002801.SZ,002176.SZ,0.02082212864,0.1202961757,0.1732054378
2022-07-14|电机Ⅱ|2022-08-05|1,2022-07-14,电机Ⅱ,2022-08-05,603988.SH,600580.SH,0.02281470521,0.01731846119,0.008004780332
2022-07-14|电机Ⅱ|2022-08-10|0,2022-07-14,电机Ⅱ,2022-08-10,000922.SZ,002801.SZ,-0.03929455446,-0.05347094319,0.004721223022
2022-07-14|电机Ⅱ|2022-08-10|1,2022-07-14,电机Ⅱ,2022-08-10,002249.SZ,002892.SZ,0.03182024762,0.0332559805,0.04502416989
2022-07-14|白色家电|2022-07-29|0,2022-07-14,白色家电,2022-07-29,000016.SZ,000333.SZ,0.02492178894,0.006639890183,0.07134068839
2022-07-14|白色家电|2022-08-01|0,2022-07-14,白色家电,2022-08-01,000333.SZ,000016.SZ,0.02495749801,0.006938311402,-0.02454351762
2022-07-14|白色家电|2022-08-09|0,2022-07-14,白色家电,2022-08-09,000651.SZ,000333.SZ,-0.001537228941,-0.001802272676,0.00398430951
2022-07-14|航空机场|2022-07-26|0,2022-07-14,航空机场,2022-07-26,002928.SZ,000099.SZ,-0.01570164998,-0.02480571309,-0.001715325912
2022-07-14|航空机场|2022-07-28|0,2022-07-14,航空机场,2022-07-28,600115.SH,600029.SH,0.01176928014,0.01381825812,0.006770267601
2022-07-14|航空机场|2022-08-10|0,2022-07-14,航空机场,2022-08-10,600029.SH,000089.SZ,-0.003050055942,0.0002286325826,0.01810575473
2022-07-14|风电设备|2022-07-15|0,2022-07-14,风电设备,2022-07-15,600072.SH,300185.SZ,0.01657383471,,0.07833595395
2022-07-14|风电设备|2022-07-20|0,2022-07-14,风电设备,2022-07-20,300185.SZ,600072.SH,0.007115489874,-0.009195402299,-0.01631089217
2022-07-21|电网设备|2022-07-26|0,2022-07-21,电网设备,2022-07-26,300018.SZ,002471.SZ,-0.004083835989,0.01520876851,0.02493721689
2022-07-21|电网设备|2022-08-02|0,2022-07-21,电网设备,2022-08-02,600089.SH,002471.SZ,-0.01037668935,-0.2655510245,-0.1956136432
2022-07-21|电网设备|2022-08-04|0,2022-07-21,电网设备,2022-08-04,300853.SZ,600089.SH,0.01285240464,0.02979135852,0.05357783156
2022-07-21|电网设备|2022-08-08|0,2022-07-21,电网设备,2022-08-08,000720.SZ,300853.SZ,0.06550391624,0.05238892734,0.06983311878
2022-07-21|电网设备|2022-08-09|0,2022-07-21,电网设备,2022-08-09,600089.SH,000720.SZ,-0.009837145681,-0.01940931292,0.01452368334
2022-07-21|电网设备|2022-08-11|0,2022-07-21,电网设备,2022-08-11,300670.SZ,600089.SH,-0.01978673136,-0.03765247492,-0.0372321164
2022-07-21|电网设备|2022-08-12|0,2022-07-21,电网设备,2022-08-12,601877.SH,300670.SZ,-0.01783786608,-0.02656656244,0.01855443024
2022-07-21|电网设备|2022-08-15|0,2022-07-21,电网设备,2022-08-15,300001.SZ,601877.SH,0.001191395528,0.002987959006,0.01699505626
2022-07-21|金属新材料|2022-07-25|0,2022-07-21,金属新材料,2022-07-25,605376.SH,000795.SZ,-0.03045737382,-0.08419400752,-0.02752864859
2022-07-21|金属新材料|2022-07-26|0,2022-07-21,金属新材料,2022-07-26,000969.SZ,605376.SH,-0.01608549671,-0.00961144906,-0.1203464699
2022-07-21|风电设备|2022-08-16|0,2022-07-21,风电设备,2022-08-16,688660.SH,300185.SZ,0.005609415351,-0.004759183213,-0.1207682429
2022-07-28|地面兵装Ⅱ|2022-08-02|0,2022-07-28,地面兵装Ⅱ,2022-08-02,002519.SZ,601606.SH,-0.06374595007,0.03001715266,0.05691823899
2022-07-28|地面兵装Ⅱ|2022-08-11|0,2022-07-28,地面兵装Ⅱ,2022-08-11,300527.SZ,002519.SZ,-0.007661480434,-0.03308328282,0.01296979188
2022-07-28|地面兵装Ⅱ|2022-08-17|0,2022-07-28,地面兵装Ⅱ,2022-08-17,600184.SH,600435.SH,-0.001086625997,-0.008268589735,-0.03302535989
2022-07-28|家电零部件Ⅱ|2022-08-16|0,2022-07-28,家电零部件Ⅱ,2022-08-16,601956.SH,002676.SZ,-0.03030224218,-0.03857857459,-0.0528656512
2022-07-28|燃气Ⅱ|2022-08-01|0,2022-07-28,燃气Ⅱ,2022-08-01,603706.SH,600903.SH,0.005260458478,0.03994960307,0.05778550828
2022-07-28|燃气Ⅱ|2022-08-04|0,2022-07-28,燃气Ⅱ,2022-08-04,000407.SZ,603706.SH,0.005532484312,-0.03607881137,-0.02871908453
2022-07-28|燃气Ⅱ|2022-08-09|0,2022-07-28,燃气Ⅱ,2022-08-09,603080.SH,601139.SH,-0.007659990477,-0.02948535888,-0.04231072306
2022-07-28|燃气Ⅱ|2022-08-09|1,2022-07-28,燃气Ⅱ,2022-08-09,603706.SH,603393.SH,-0.01765862834,-0.0823982739,-0.109194275
2022-07-28|燃气Ⅱ|2022-08-10|0,2022-07-28,燃气Ⅱ,2022-08-10,300435.SZ,603706.SH,-0.02286082409,-0.04503043867,-0.0116164316
2022-07-28|燃气Ⅱ|2022-08-15|0,2022-07-28,燃气Ⅱ,2022-08-15,603706.SH,603080.SH,-0.03211761854,-0.06900238046,-0.09974952297
2022-07-28|燃气Ⅱ|2022-08-23|0,2022-07-28,燃气Ⅱ,2022-08-23,603080.SH,300435.SZ,0.02392036382,-0.05469013182,-0.07537391509
2022-07-28|电机Ⅱ|2022-07-29|0,2022-07-28,电机Ⅱ,2022-07-29,002176.SZ,600580.SH,-0.04195172752,-0.02515579092,-0.02339301909
2022-07-28|电机Ⅱ|2022-08-05|0,2022-07-28,电机Ⅱ,2022-08-05,603988.SH,002176.SZ,-0.01020336606,0.01205119215,0.01106591865
2022-07-28|电机Ⅱ|2022-08-15|0,2022-07-28,电机Ⅱ,2022-08-15,002196.SZ,603988.SH,0.01658269953,0.007273369773,0.06624812776
2022-07-28|电机Ⅱ|2022-08-16|0,2022-07-28,电机Ⅱ,2022-08-16,002823.SZ,002196.SZ,0.1211448569,0.1327734033,0.2044494438
2022-07-28|电机Ⅱ|2022-08-17|0,2022-07-28,电机Ⅱ,2022-08-17,002196.SZ,002823.SZ,-0.03317334839,0.03736707133,-0.07512234143
2022-07-28|航海装备Ⅱ|2022-08-02|0,2022-07-28,航海装备Ⅱ,2022-08-02,300065.SZ,300008.SZ,-0.006783986992,0.03211564765,0.02365898803
2022-07-28|航海装备Ⅱ|2022-08-05|0,2022-07-28,航海装备Ⅱ,2022-08-05,300810.SZ,300065.SZ,-0.01092791716,0.0276861808,0.01235961768
2022-07-28|航海装备Ⅱ|2022-08-17|0,2022-07-28,航海装备Ⅱ,2022-08-17,300065.SZ,300600.SZ,-0.003084849358,0.03213011408,-0.002856045697
2022-08-04|燃气Ⅱ|2022-08-08|0,2022-08-04,燃气Ⅱ,2022-08-08,600617.SH,300332.SZ,0.04834661137,0.06351358725,0.09697697261
2022-08-04|燃气Ⅱ|2022-08-09|0,2022-08-04,燃气Ⅱ,2022-08-09,603080.SH,601139.SH,-0.007659990477,-0.02948535888,-0.04231072306
2022-08-04|燃气Ⅱ|2022-08-10|0,2022-08-04,燃气Ⅱ,2022-08-10,300435.SZ,600617.SH,-0.008848331331,-0.04486300999,-0.05641433659
2022-08-04|燃气Ⅱ|2022-08-12|0,2022-08-04,燃气Ⅱ,2022-08-12,600617.SH,603393.SH,-0.03266881889,-0.0225144009,-0.05855806838
2022-08-04|燃气Ⅱ|2022-08-15|0,2022-08-04,燃气Ⅱ,2022-08-15,300483.SZ,600617.SH,-0.001211320586,0.02115892705,0.09866329318
2022-08-04|燃气Ⅱ|2022-08-19|0,2022-08-04,燃气Ⅱ,2022-08-19,600617.SH,300483.SZ,-0.05780994405,0.2442815511,0.1375933028
2022-08-04|燃气Ⅱ|2022-08-23|0,2022-08-04,燃气Ⅱ,2022-08-23,300483.SZ,600617.SH,-0.1734725423,-0.07960375329,-0.0987197872
2022-08-04|燃气Ⅱ|2022-08-25|0,2022-08-04,燃气Ⅱ,2022-08-25,603393.SH,603706.SH,0.02002707669,0.008929503916,0.04859974857
2022-08-04|燃气Ⅱ|2022-08-29|0,2022-08-04,燃气Ⅱ,2022-08-29,002267.SZ,300435.SZ,-0.003645173291,0.06002195815,0.08623441985
