family,trade_date,decision_at,available_at,symbol,industry,signal_score,signal_rank,candidate_count,avg_amount20,entry_status,natural_status,natural_net_return
arm2_low_max,2022-09-01,2022-09-01 15:00:00,2022-09-01 15:00:00,300511.SZ,种植业,-0.03704127168,8,10,89395493.89,EXECUTABLE,COMPLETE,-0.146867644
arm2_low_max,2022-09-01,2022-09-01 15:00:00,2022-09-01 15:00:00,600354.SH,种植业,-0.03855527651,9,10,207413213.9,EXECUTABLE,COMPLETE,-0.140578627
arm2_low_max,2022-09-01,2022-09-01 15:00:00,2022-09-01 15:00:00,002041.SZ,种植业,-0.04168316207,10,10,333861774.1,EXECUTABLE,COMPLETE,-0.1229800547
arm2_low_max,2022-09-08,2022-09-08 15:00:00,2022-09-08 15:00:00,301052.SZ,出版,-0.01765790436,1,10,63333391.59,EXECUTABLE,COMPLETE,-0.1117437779
arm2_low_max,2022-09-08,2022-09-08 15:00:00,2022-09-08 15:00:00,000888.SZ,旅游及景区,-0.02162246401,2,10,59514699.52,EXECUTABLE,COMPLETE,-0.1173587784
arm2_low_max,2022-09-08,2022-09-08 15:00:00,2022-09-08 15:00:00,600871.SH,油服工程,-0.02638675517,3,10,85252548.14,EXECUTABLE,COMPLETE,-0.05455079688
arm2_low_max,2022-09-08,2022-09-08 15:00:00,2022-09-08 15:00:00,600971.SH,煤炭开采,-0.02959525491,4,10,176394926,EXECUTABLE,COMPLETE,-0.04920955635
arm2_low_max,2022-09-08,2022-09-08 15:00:00,2022-09-08 15:00:00,601918.SH,煤炭开采,-0.04471104264,5,10,304781695.6,EXECUTABLE,COMPLETE,-0.1374377459
arm2_low_max,2022-09-08,2022-09-08 15:00:00,2022-09-08 15:00:00,000937.SZ,煤炭开采,-0.04705073079,6,10,346846082.8,EXECUTABLE,COMPLETE,-0.05902008138
arm2_low_max,2022-09-08,2022-09-08 15:00:00,2022-09-08 15:00:00,600985.SH,煤炭开采,-0.04978107029,7,10,311792290.5,EXECUTABLE,COMPLETE,0.03299163517
arm2_low_max,2022-09-08,2022-09-08 15:00:00,2022-09-08 15:00:00,601699.SH,煤炭开采,-0.05512724522,8,10,794342826.9,EXECUTABLE,COMPLETE,-0.0400574831
arm2_low_max,2022-09-08,2022-09-08 15:00:00,2022-09-08 15:00:00,600758.SH,煤炭开采,-0.05690813227,9,10,181638203.2,EXECUTABLE,COMPLETE,-0.1343707435
arm2_low_max,2022-09-08,2022-09-08 15:00:00,2022-09-08 15:00:00,601118.SH,种植业,-0.02006756305,10,10,51667601.82,EXECUTABLE,COMPLETE,-0.03940563318
arm2_low_max,2022-09-16,2022-09-16 15:00:00,2022-09-16 15:00:00,600138.SH,旅游及景区,-0.02185879381,1,10,171418842.1,EXECUTABLE,COMPLETE,0.008592922458
arm2_low_max,2022-09-16,2022-09-16 15:00:00,2022-09-16 15:00:00,000888.SZ,旅游及景区,-0.02250260403,2,10,64951405.93,EXECUTABLE,COMPLETE,-0.0857638693
arm2_low_max,2022-09-16,2022-09-16 15:00:00,2022-09-16 15:00:00,000721.SZ,酒店餐饮,-0.03043713219,3,10,66407932.72,EXECUTABLE,COMPLETE,0.02573956564
arm2_low_max,2022-09-16,2022-09-16 15:00:00,2022-09-16 15:00:00,600258.SH,酒店餐饮,-0.03464606095,4,10,222438764,EXECUTABLE,COMPLETE,0.02350368278
arm2_low_max,2022-09-16,2022-09-16 15:00:00,2022-09-16 15:00:00,600754.SH,酒店餐饮,-0.04430442035,5,10,244263225.8,EXECUTABLE,COMPLETE,-0.03289989941
arm2_low_max,2022-09-16,2022-09-16 15:00:00,2022-09-16 15:00:00,000428.SZ,酒店餐饮,-0.04519199419,6,10,103398373.7,EXECUTABLE,COMPLETE,-0.0394792363
arm2_low_max,2022-09-16,2022-09-16 15:00:00,2022-09-16 15:00:00,601007.SH,酒店餐饮,-0.06303136185,7,10,71408523.91,EXECUTABLE,COMPLETE,-0.1576618192
arm2_low_max,2022-09-16,2022-09-16 15:00:00,2022-09-16 15:00:00,301073.SZ,酒店餐饮,-0.09413321456,8,10,115283968.7,EXECUTABLE,COMPLETE,0.02708930579
arm2_low_max,2022-09-16,2022-09-16 15:00:00,2022-09-16 15:00:00,605108.SH,酒店餐饮,-0.0953101798,9,10,91804173.59,EXECUTABLE,COMPLETE,-0.01657557779
arm2_low_max,2022-09-16,2022-09-16 15:00:00,2022-09-16 15:00:00,002306.SZ,酒店餐饮,-0.09633110894,10,10,282920537.9,EXECUTABLE,COMPLETE,-0.1696438702
arm2_low_max,2022-09-23,2022-09-23 15:00:00,2022-09-23 15:00:00,000089.SZ,航空机场,-0.01793770069,1,10,60563500.83,EXECUTABLE,COMPLETE,-0.03833711887
arm2_low_max,2022-09-23,2022-09-23 15:00:00,2022-09-23 15:00:00,600115.SH,航空机场,-0.02474353038,2,10,119112012.2,EXECUTABLE,COMPLETE,0.008304378897
arm2_low_max,2022-09-23,2022-09-23 15:00:00,2022-09-23 15:00:00,600258.SH,酒店餐饮,-0.03464606095,3,10,229577189.9,EXECUTABLE,COMPLETE,0.07240082941
arm2_low_max,2022-09-23,2022-09-23 15:00:00,2022-09-23 15:00:00,600754.SH,酒店餐饮,-0.03539539999,4,10,234974103.4,EXECUTABLE,COMPLETE,0.0002636706292
arm2_low_max,2022-09-23,2022-09-23 15:00:00,2022-09-23 15:00:00,000721.SZ,酒店餐饮,-0.03797924807,5,10,85820390.43,EXECUTABLE,COMPLETE,0.1046634005
arm2_low_max,2022-09-23,2022-09-23 15:00:00,2022-09-23 15:00:00,601007.SH,酒店餐饮,-0.07830085041,6,10,112932385.8,EXECUTABLE,COMPLETE,-0.03483171272
arm2_low_max,2022-09-23,2022-09-23 15:00:00,2022-09-23 15:00:00,301073.SZ,酒店餐饮,-0.09413321456,7,10,138279590.3,EXECUTABLE,COMPLETE,0.05149020249
arm2_low_max,2022-09-23,2022-09-23 15:00:00,2022-09-23 15:00:00,000428.SZ,酒店餐饮,-0.09509923159,8,10,192112551.2,EXECUTABLE,COMPLETE,-0.09352082352
arm2_low_max,2022-09-23,2022-09-23 15:00:00,2022-09-23 15:00:00,605108.SH,酒店餐饮,-0.0953101798,9,10,114684783,EXECUTABLE,COMPLETE,0.2118298842
arm2_low_max,2022-09-23,2022-09-23 15:00:00,2022-09-23 15:00:00,002306.SZ,酒店餐饮,-0.09571594163,10,10,319531571.5,EXECUTABLE,COMPLETE,-0.2310818363
arm2_low_max,2022-09-30,2022-09-30 15:00:00,2022-09-30 15:00:00,002928.SZ,航空机场,-0.03875023561,1,10,55022746.35,EXECUTABLE,COMPLETE,0.1747541386
arm2_low_max,2022-09-30,2022-09-30 15:00:00,2022-09-30 15:00:00,600115.SH,航空机场,-0.04374454896,2,10,119850982.5,EXECUTABLE,COMPLETE,0.09096209204
arm2_low_max,2022-09-30,2022-09-30 15:00:00,2022-09-30 15:00:00,600029.SH,航空机场,-0.0491536023,3,10,241173507.1,EXECUTABLE,COMPLETE,0.07092893858
arm2_low_max,2022-09-30,2022-09-30 15:00:00,2022-09-30 15:00:00,603885.SH,航空机场,-0.05109910078,4,10,158593431.7,EXECUTABLE,COMPLETE,0.04208898792
arm2_low_max,2022-09-30,2022-09-30 15:00:00,2022-09-30 15:00:00,601111.SH,航空机场,-0.05286348956,5,10,448665725.4,EXECUTABLE,COMPLETE,0.01377714055
arm2_low_max,2022-09-30,2022-09-30 15:00:00,2022-09-30 15:00:00,000089.SZ,航空机场,-0.05879829614,6,10,80286261.5,EXECUTABLE,COMPLETE,0.05232986408
arm2_low_max,2022-09-30,2022-09-30 15:00:00,2022-09-30 15:00:00,600004.SH,航空机场,-0.06049954625,7,10,209332830.8,EXECUTABLE,COMPLETE,0.09904329272
arm2_low_max,2022-09-30,2022-09-30 15:00:00,2022-09-30 15:00:00,601021.SH,航空机场,-0.06195263572,8,10,192188110.1,EXECUTABLE,COMPLETE,0.09512854715
arm2_low_max,2022-09-30,2022-09-30 15:00:00,2022-09-30 15:00:00,600754.SH,酒店餐饮,-0.05757472753,9,10,247269727,EXECUTABLE,COMPLETE,0.01037265174
arm2_low_max,2022-09-30,2022-09-30 15:00:00,2022-09-30 15:00:00,301073.SZ,酒店餐饮,-0.06701560935,10,10,144059963.2,EXECUTABLE,COMPLETE,0.2493784361
arm2_low_max,2022-10-14,2022-10-14 15:00:00,2022-10-14 15:00:00,002030.SZ,医疗器械,-0.03865494228,1,10,205054610,EXECUTABLE,COMPLETE,0.005601262065
arm2_low_max,2022-10-14,2022-10-14 15:00:00,2022-10-14 15:00:00,688301.SH,医疗器械,-0.04454916991,2,10,214745363.3,EXECUTABLE,COMPLETE,-0.09389169661
arm2_low_max,2022-10-14,2022-10-14 15:00:00,2022-10-14 15:00:00,002932.SZ,医疗器械,-0.05325580432,3,10,156148656.3,EXECUTABLE,COMPLETE,0.05592910952
arm2_low_max,2022-10-14,2022-10-14 15:00:00,2022-10-14 15:00:00,688317.SH,医疗器械,-0.05400573389,4,10,127228274.8,EXECUTABLE,COMPLETE,0.01475445182
arm2_low_max,2022-10-14,2022-10-14 15:00:00,2022-10-14 15:00:00,300869.SZ,医疗器械,-0.05457525917,5,10,68559589.64,EXECUTABLE,COMPLETE,0.07937046569
arm2_low_max,2022-10-14,2022-10-14 15:00:00,2022-10-14 15:00:00,300639.SZ,医疗器械,-0.05480823649,6,10,113731629.5,EXECUTABLE,COMPLETE,0.02830263303
arm2_low_max,2022-10-14,2022-10-14 15:00:00,2022-10-14 15:00:00,688399.SH,医疗器械,-0.05486987738,7,10,63057301.7,EXECUTABLE,COMPLETE,-0.09669817201
arm2_low_max,2022-10-14,2022-10-14 15:00:00,2022-10-14 15:00:00,002432.SZ,医疗器械,-0.06114481256,8,10,665140162.7,EXECUTABLE,COMPLETE,0.03009268349
arm2_low_max,2022-10-14,2022-10-14 15:00:00,2022-10-14 15:00:00,002382.SZ,医疗器械,-0.06271261661,9,10,73316523.56,EXECUTABLE,COMPLETE,0.0424169582
arm2_low_max,2022-10-14,2022-10-14 15:00:00,2022-10-14 15:00:00,688139.SH,医疗器械,-0.06601643612,10,10,83304589.66,EXECUTABLE,COMPLETE,0.006679498147
arm2_low_max,2022-10-21,2022-10-21 15:00:00,2022-10-21 15:00:00,300688.SZ,教育,-0.073186549,1,10,72306157.69,EXECUTABLE,COMPLETE,0.1735543093
arm2_low_max,2022-10-21,2022-10-21 15:00:00,2022-10-21 15:00:00,600636.SH,教育,-0.0953101798,2,10,95978339.7,EXECUTABLE,COMPLETE,-0.04922398618
arm2_low_max,2022-10-21,2022-10-21 15:00:00,2022-10-21 15:00:00,003032.SZ,教育,-0.09549481223,3,10,127968530.3,EXECUTABLE,COMPLETE,0.1370244205
arm2_low_max,2022-10-21,2022-10-21 15:00:00,2022-10-21 15:00:00,002093.SZ,教育,-0.09569860475,4,10,303053491.4,EXECUTABLE,COMPLETE,-0.1562553055
arm2_low_max,2022-10-21,2022-10-21 15:00:00,2022-10-21 15:00:00,600880.SH,教育,-0.09590677921,5,10,129547431.4,EXECUTABLE,COMPLETE,0.00175418394
arm2_low_max,2022-10-21,2022-10-21 15:00:00,2022-10-21 15:00:00,002659.SZ,教育,-0.09594868148,6,10,177095262.1,EXECUTABLE,COMPLETE,0.2264277415
arm2_low_max,2022-10-21,2022-10-21 15:00:00,2022-10-21 15:00:00,002607.SZ,教育,-0.09643188491,7,10,204900383.4,EXECUTABLE,COMPLETE,0.1683939813
arm2_low_max,2022-10-21,2022-10-21 15:00:00,2022-10-21 15:00:00,300010.SZ,教育,-0.1224857652,8,10,165083954.2,EXECUTABLE,COMPLETE,0.1989479486
arm2_low_max,2022-10-21,2022-10-21 15:00:00,2022-10-21 15:00:00,300192.SZ,教育,-0.1823215568,9,10,51610874.68,EXECUTABLE,COMPLETE,0.1802694611
arm2_low_max,2022-10-21,2022-10-21 15:00:00,2022-10-21 15:00:00,002202.SZ,风电设备,-0.04916902381,10,10,244892854.3,EXECUTABLE,COMPLETE,-0.06128088933
arm2_low_max,2022-10-28,2022-10-28 15:00:00,2022-10-28 15:00:00,002195.SZ,IT服务Ⅱ,-0.03093030069,1,10,115385882.6,EXECUTABLE,COMPLETE,0.03565009285
arm2_low_max,2022-10-28,2022-10-28 15:00:00,2022-10-28 15:00:00,600271.SH,IT服务Ⅱ,-0.03396552916,2,10,71677718.24,EXECUTABLE,COMPLETE,-0.003078247175
arm2_low_max,2022-10-28,2022-10-28 15:00:00,2022-10-28 15:00:00,002421.SZ,IT服务Ⅱ,-0.03432474254,3,10,60874970.69,EXECUTABLE,COMPLETE,0.04013492003
arm2_low_max,2022-10-28,2022-10-28 15:00:00,2022-10-28 15:00:00,600728.SH,IT服务Ⅱ,-0.0372713948,4,10,64486049.66,EXECUTABLE,COMPLETE,0.04689890292
arm2_low_max,2022-10-28,2022-10-28 15:00:00,2022-10-28 15:00:00,000623.SZ,中药Ⅱ,-0.02066494201,5,10,79619551.94,EXECUTABLE,COMPLETE,0.1201417225
arm2_low_max,2022-10-28,2022-10-28 15:00:00,2022-10-28 15:00:00,600572.SH,中药Ⅱ,-0.02457126073,6,10,80565551.52,EXECUTABLE,COMPLETE,0.153145166
arm2_low_max,2022-10-28,2022-10-28 15:00:00,2022-10-28 15:00:00,000538.SZ,中药Ⅱ,-0.02993675384,7,10,343251548.1,EXECUTABLE,COMPLETE,0.05201956888
arm2_low_max,2022-10-28,2022-10-28 15:00:00,2022-10-28 15:00:00,601607.SH,医药商业,-0.03875998981,8,10,195288597.3,EXECUTABLE,COMPLETE,0.08229007102
arm2_low_max,2022-10-28,2022-10-28 15:00:00,2022-10-28 15:00:00,600998.SH,医药商业,-0.04072223892,9,10,75839197.1,EXECUTABLE,COMPLETE,0.06016308767
arm2_low_max,2022-10-28,2022-10-28 15:00:00,2022-10-28 15:00:00,000078.SZ,医药商业,-0.04255961442,10,10,54165794.89,EXECUTABLE,COMPLETE,0.06978635322
arm2_low_max,2022-11-04,2022-11-04 15:00:00,2022-11-04 15:00:00,002195.SZ,IT服务Ⅱ,-0.03093030069,1,10,128847583.8,EXECUTABLE,COMPLETE,0.03450104622
arm2_low_max,2022-11-04,2022-11-04 15:00:00,2022-11-04 15:00:00,002421.SZ,IT服务Ⅱ,-0.03432474254,2,10,69652177.76,EXECUTABLE,COMPLETE,0.03852051994
arm2_low_max,2022-11-04,2022-11-04 15:00:00,2022-11-04 15:00:00,600728.SH,IT服务Ⅱ,-0.0372713948,3,10,93933731.74,EXECUTABLE,COMPLETE,-0.05088200223
arm2_low_max,2022-11-04,2022-11-04 15:00:00,2022-11-04 15:00:00,603368.SH,医药商业,-0.03725692836,4,10,92202795.02,EXECUTABLE,COMPLETE,0.1810116269
arm2_low_max,2022-11-04,2022-11-04 15:00:00,2022-11-04 15:00:00,002589.SZ,医药商业,-0.04033761573,5,10,233697682.8,EXECUTABLE,COMPLETE,0.02335831769
arm2_low_max,2022-11-04,2022-11-04 15:00:00,2022-11-04 15:00:00,000617.SZ,多元金融,-0.0198026273,6,10,77664349.03,EXECUTABLE,COMPLETE,0.5957780092
arm2_low_max,2022-11-04,2022-11-04 15:00:00,2022-11-04 15:00:00,000680.SZ,工程机械,-0.03390155168,7,10,59626731.74,EXECUTABLE,COMPLETE,0.007275042675
arm2_low_max,2022-11-04,2022-11-04 15:00:00,2022-11-04 15:00:00,600115.SH,航空机场,-0.04281999718,8,10,167548321.7,EXECUTABLE,COMPLETE,-0.02466387979
arm2_low_max,2022-11-04,2022-11-04 15:00:00,2022-11-04 15:00:00,002183.SZ,贸易Ⅱ,-0.03871451218,9,10,166657859.4,EXECUTABLE,COMPLETE,0.01705040623
arm2_low_max,2022-11-04,2022-11-04 15:00:00,2022-11-04 15:00:00,601766.SH,轨交设备Ⅱ,-0.02904768544,10,10,169628255.4,EXECUTABLE,COMPLETE,0.03529823981
arm2_low_max,2022-11-11,2022-11-11 15:00:00,2022-11-11 15:00:00,603368.SH,医药商业,-0.03725692836,1,10,103410395.2,EXECUTABLE,COMPLETE,0.2039962509
arm2_low_max,2022-11-11,2022-11-11 15:00:00,2022-11-11 15:00:00,002589.SZ,医药商业,-0.04033761573,2,10,239915427.2,EXECUTABLE,COMPLETE,0.05446443456
arm2_low_max,2022-11-11,2022-11-11 15:00:00,2022-11-11 15:00:00,000056.SZ,房地产服务,-0.03877338593,3,10,59712904.97,EXECUTABLE,COMPLETE,0.1105929733
arm2_low_max,2022-11-11,2022-11-11 15:00:00,2022-11-11 15:00:00,600054.SH,旅游及景区,-0.044493851,4,10,70012944.51,EXECUTABLE,COMPLETE,0.07004142105
arm2_low_max,2022-11-11,2022-11-11 15:00:00,2022-11-11 15:00:00,600749.SH,旅游及景区,-0.06606640532,5,10,51609994.74,EXECUTABLE,COMPLETE,0.08118144165
arm2_low_max,2022-11-11,2022-11-11 15:00:00,2022-11-11 15:00:00,000421.SZ,综合Ⅱ,-0.02303766807,6,10,62522689.05,EXECUTABLE,COMPLETE,0.1006391258
arm2_low_max,2022-11-11,2022-11-11 15:00:00,2022-11-11 15:00:00,000099.SZ,航空机场,-0.03922071315,7,10,51118710.75,EXECUTABLE,COMPLETE,0.03062858241
arm2_low_max,2022-11-11,2022-11-11 15:00:00,2022-11-11 15:00:00,600115.SH,航空机场,-0.04281999718,8,10,190302188.7,EXECUTABLE,COMPLETE,0.04477673655
arm2_low_max,2022-11-11,2022-11-11 15:00:00,2022-11-11 15:00:00,600489.SH,贵金属,-0.02981250598,9,10,254551796.2,EXECUTABLE,COMPLETE,-0.01119207368
arm2_low_max,2022-11-11,2022-11-11 15:00:00,2022-11-11 15:00:00,600058.SH,贸易Ⅱ,-0.04030482203,10,10,69135940.19,EXECUTABLE,COMPLETE,0.04359142735
arm2_low_max,2022-11-18,2022-11-18 15:00:00,2022-11-18 15:00:00,600066.SH,商用车,-0.02783479899,1,10,132153203.8,EXECUTABLE,COMPLETE,-0.01789568072
arm2_low_max,2022-11-18,2022-11-18 15:00:00,2022-11-18 15:00:00,000563.SZ,多元金融,-0.0240148762,2,10,57423728.52,EXECUTABLE,COMPLETE,-0.003992015968
arm2_low_max,2022-11-18,2022-11-18 15:00:00,2022-11-18 15:00:00,002285.SZ,房地产服务,-0.04930576098,3,10,78610661.3,EXECUTABLE,COMPLETE,0.1872942856
arm2_low_max,2022-11-18,2022-11-18 15:00:00,2022-11-18 15:00:00,600054.SH,旅游及景区,-0.044493851,4,10,87315002.15,EXECUTABLE,COMPLETE,0.1230453177
arm2_low_max,2022-11-18,2022-11-18 15:00:00,2022-11-18 15:00:00,002627.SZ,旅游及景区,-0.04502368137,5,10,50008590.38,EXECUTABLE,COMPLETE,0.08834008512
arm2_low_max,2022-11-18,2022-11-18 15:00:00,2022-11-18 15:00:00,000651.SZ,白色家电,-0.03233990798,6,10,1341173952,EXECUTABLE,COMPLETE,0.04999130107
arm2_low_max,2022-11-18,2022-11-18 15:00:00,2022-11-18 15:00:00,000016.SZ,白色家电,-0.03239149579,7,10,52057137.43,EXECUTABLE,COMPLETE,-0.05058888072
arm2_low_max,2022-11-18,2022-11-18 15:00:00,2022-11-18 15:00:00,000521.SZ,白色家电,-0.05648560213,8,10,180759412.3,EXECUTABLE,COMPLETE,-0.04288169864
arm2_low_max,2022-11-18,2022-11-18 15:00:00,2022-11-18 15:00:00,600489.SH,贵金属,-0.02981250598,9,10,305655971.9,EXECUTABLE,COMPLETE,-0.001431584133
arm2_low_max,2022-11-18,2022-11-18 15:00:00,2022-11-18 15:00:00,300139.SZ,贵金属,-0.03478611609,10,10,59031432.85,EXECUTABLE,COMPLETE,-0.04544437137
arm2_low_max,2022-11-25,2022-11-25 15:00:00,2022-11-25 15:00:00,600208.SH,房地产开发,-0.02646657319,1,10,198969656.5,EXECUTABLE,COMPLETE,-0.04115649298
arm2_low_max,2022-11-25,2022-11-25 15:00:00,2022-11-25 15:00:00,600604.SH,房地产开发,-0.03162318843,2,10,64893056.58,EXECUTABLE,COMPLETE,-0.003992015968
arm2_low_max,2022-11-25,2022-11-25 15:00:00,2022-11-25 15:00:00,600716.SH,房地产开发,-0.03174869831,3,10,51354282.7,EXECUTABLE,COMPLETE,0.0008312672476
arm2_low_max,2022-11-25,2022-11-25 15:00:00,2022-11-25 15:00:00,600639.SH,房地产开发,-0.03270046131,4,10,53697716.62,EXECUTABLE,COMPLETE,-0.008406944975
arm2_low_max,2022-11-25,2022-11-25 15:00:00,2022-11-25 15:00:00,000036.SZ,房地产开发,-0.0372713948,5,10,53658341.28,EXECUTABLE,COMPLETE,-0.03511726547
arm2_low_max,2022-11-25,2022-11-25 15:00:00,2022-11-25 15:00:00,600266.SH,房地产开发,-0.03804806764,6,10,82344398.82,EXECUTABLE,COMPLETE,0.2366021204
arm2_low_max,2022-11-25,2022-11-25 15:00:00,2022-11-25 15:00:00,002314.SZ,房地产开发,-0.03944173205,7,10,104004150.6,EXECUTABLE,COMPLETE,0.1386945211
arm2_low_max,2022-11-25,2022-11-25 15:00:00,2022-11-25 15:00:00,000651.SZ,白色家电,-0.03233990798,8,10,1222384565,EXECUTABLE,COMPLETE,0.04477253493
arm2_low_max,2022-11-25,2022-11-25 15:00:00,2022-11-25 15:00:00,600682.SH,综合Ⅱ,-0.027919178,9,10,67489410.6,EXECUTABLE,COMPLETE,-0.0107829795
arm2_low_max,2022-11-25,2022-11-25 15:00:00,2022-11-25 15:00:00,000833.SZ,综合Ⅱ,-0.03647377312,10,10,52804428.85,EXECUTABLE,COMPLETE,0.004757688138
arm2_low_max,2022-12-02,2022-12-02 15:00:00,2022-12-02 15:00:00,002285.SZ,房地产服务,-0.04930576098,1,10,107487158,EXECUTABLE,COMPLETE,0.02402070858
arm2_low_max,2022-12-02,2022-12-02 15:00:00,2022-12-02 15:00:00,600684.SH,房地产服务,-0.05744400573,2,10,205334909.7,EXECUTABLE,COMPLETE,-0.08116454742
arm2_low_max,2022-12-02,2022-12-02 15:00:00,2022-12-02 15:00:00,600170.SH,房屋建设Ⅱ,-0.02867579998,3,10,107577287.2,EXECUTABLE,COMPLETE,-0.07182051667
arm2_low_max,2022-12-02,2022-12-02 15:00:00,2022-12-02 15:00:00,600449.SH,水泥,-0.0174469136,4,10,52905132.01,EXECUTABLE,INCOMPLETE,
arm2_low_max,2022-12-02,2022-12-02 15:00:00,2022-12-02 15:00:00,600637.SH,电视广播Ⅱ,-0.0165791288,5,10,84021982.52,EXECUTABLE,COMPLETE,-0.008465105717
arm2_low_max,2022-12-02,2022-12-02 15:00:00,2022-12-02 15:00:00,000521.SZ,白色家电,-0.02603183872,6,10,130462657,EXECUTABLE,COMPLETE,-0.1040184588
arm2_low_max,2022-12-02,2022-12-02 15:00:00,2022-12-02 15:00:00,000055.SZ,装修建材,-0.01960847139,7,10,67687851.53,EXECUTABLE,COMPLETE,-0.08875865291
arm2_low_max,2022-12-02,2022-12-02 15:00:00,2022-12-02 15:00:00,002641.SZ,装修建材,-0.02343025181,8,10,112993084.8,EXECUTABLE,COMPLETE,-0.0982643766
arm2_low_max,2022-12-02,2022-12-02 15:00:00,2022-12-02 15:00:00,000488.SZ,造纸,-0.01842426733,9,10,52960574.86,EXECUTABLE,COMPLETE,-0.03499615555
arm2_low_max,2022-12-02,2022-12-02 15:00:00,2022-12-02 15:00:00,601988.SH,银行Ⅱ,-0.01286191364,10,10,419281890,EXECUTABLE,COMPLETE,0.008777317161
arm2_low_max,2022-12-09,2022-12-09 15:00:00,2022-12-09 15:00:00,600127.SH,农产品加工,-0.01148704399,1,10,117941555.5,EXECUTABLE,COMPLETE,-0.05348309592
arm2_low_max,2022-12-09,2022-12-09 15:00:00,2022-12-09 15:00:00,600251.SH,农产品加工,-0.01660248429,2,10,52492965.25,EXECUTABLE,COMPLETE,-0.06835616828
arm2_low_max,2022-12-09,2022-12-09 15:00:00,2022-12-09 15:00:00,600684.SH,房地产服务,-0.05744400573,3,10,156390422.3,EXECUTABLE,COMPLETE,0.02367487248
arm2_low_max,2022-12-09,2022-12-09 15:00:00,2022-12-09 15:00:00,000560.SZ,房地产服务,-0.05927660993,4,10,160225415.3,EXECUTABLE,COMPLETE,-0.07438127279
arm2_low_max,2022-12-09,2022-12-09 15:00:00,2022-12-09 15:00:00,600449.SH,水泥,-0.0174469136,5,10,60504779.97,EXECUTABLE,INCOMPLETE,
arm2_low_max,2022-12-09,2022-12-09 15:00:00,2022-12-09 15:00:00,000016.SZ,白色家电,-0.02851517031,6,10,53597926.05,EXECUTABLE,COMPLETE,-0.09453819633
arm2_low_max,2022-12-09,2022-12-09 15:00:00,2022-12-09 15:00:00,002646.SZ,白酒Ⅱ,-0.02300554579,7,10,72845206.99,EXECUTABLE,COMPLETE,0.04252659109
arm2_low_max,2022-12-09,2022-12-09 15:00:00,2022-12-09 15:00:00,601288.SH,银行Ⅱ,-0.01403531812,8,10,864526301.4,EXECUTABLE,COMPLETE,0.006347167257
arm2_low_max,2022-12-09,2022-12-09 15:00:00,2022-12-09 15:00:00,600612.SH,饰品,-0.02777302536,9,10,61672854.89,EXECUTABLE,COMPLETE,0.08794718256
arm2_low_max,2022-12-09,2022-12-09 15:00:00,2022-12-09 15:00:00,600916.SH,饰品,-0.04211148535,10,10,313658258.8,EXECUTABLE,COMPLETE,0.01044288235
arm2_low_max,2022-12-16,2022-12-16 15:00:00,2022-12-16 15:00:00,002627.SZ,旅游及景区,-0.04058528012,1,10,73327442.14,EXECUTABLE,COMPLETE,-0.0688315954
arm2_low_max,2022-12-16,2022-12-16 15:00:00,2022-12-16 15:00:00,002646.SZ,白酒Ⅱ,-0.02300554579,2,10,92991816.96,EXECUTABLE,COMPLETE,0.05691038306
arm2_low_max,2022-12-16,2022-12-16 15:00:00,2022-12-16 15:00:00,600199.SH,白酒Ⅱ,-0.03738753207,3,10,532306516.4,EXECUTABLE,COMPLETE,-0.01784064509
arm2_low_max,2022-12-16,2022-12-16 15:00:00,2022-12-16 15:00:00,000596.SZ,白酒Ⅱ,-0.0460030362,4,10,527476922.8,EXECUTABLE,COMPLETE,0.09816264906
arm2_low_max,2022-12-16,2022-12-16 15:00:00,2022-12-16 15:00:00,603369.SH,白酒Ⅱ,-0.04743465591,5,10,420389010.3,EXECUTABLE,COMPLETE,0.2139787267
arm2_low_max,2022-12-16,2022-12-16 15:00:00,2022-12-16 15:00:00,000858.SZ,白酒Ⅱ,-0.04890303736,6,10,4149321101,EXECUTABLE,COMPLETE,0.1209567785
arm2_low_max,2022-12-16,2022-12-16 15:00:00,2022-12-16 15:00:00,601952.SH,种植业,-0.01424846003,7,10,152220062.3,EXECUTABLE,COMPLETE,-0.05902436372
arm2_low_max,2022-12-16,2022-12-16 15:00:00,2022-12-16 15:00:00,000099.SZ,航空机场,-0.03240724295,8,10,107298756.7,EXECUTABLE,COMPLETE,-0.05810887927
arm2_low_max,2022-12-16,2022-12-16 15:00:00,2022-12-16 15:00:00,600029.SH,航空机场,-0.03911113012,9,10,540918402.6,EXECUTABLE,COMPLETE,-0.007857506204
arm2_low_max,2022-12-16,2022-12-16 15:00:00,2022-12-16 15:00:00,600059.SH,非白酒,-0.02289796409,10,10,105522557.6,EXECUTABLE,COMPLETE,-0.04320492873
arm2_low_max,2022-12-23,2022-12-23 15:00:00,2022-12-23 15:00:00,002627.SZ,旅游及景区,-0.04058528012,1,10,79472376.39,EXECUTABLE,COMPLETE,-0.02056146487
arm2_low_max,2022-12-23,2022-12-23 15:00:00,2022-12-23 15:00:00,600696.SH,白酒Ⅱ,-0.02760427639,2,10,52805536,EXECUTABLE,COMPLETE,-0.02157552294
arm2_low_max,2022-12-23,2022-12-23 15:00:00,2022-12-23 15:00:00,002646.SZ,白酒Ⅱ,-0.03829440468,3,10,114219628.5,EXECUTABLE,COMPLETE,0.04433351319
