cohort_id,industry,decision_date,rank_correlation,selection_overlap,changed_fraction,replacements_requested
2020-01-13,综合Ⅱ,2020-01-14,1,1,0,0
2020-01-13,综合Ⅱ,2020-01-15,1,1,0,0
2020-01-13,综合Ⅱ,2020-01-16,1,1,0,0
2020-01-13,综合Ⅱ,2020-01-17,0.6571428571,0.5,0.5,1
2020-01-13,综合Ⅱ,2020-01-20,1,1,0,0
2020-01-13,综合Ⅱ,2020-01-21,1,1,0,0
2020-01-13,综合Ⅱ,2020-01-22,1,1,0,0
2020-01-13,综合Ⅱ,2020-01-23,1,1,0,0
2020-01-13,综合Ⅱ,2020-02-03,1,1,0,0
2020-01-13,综合Ⅱ,2020-02-04,1,1,0,0
2020-01-13,综合Ⅱ,2020-02-05,0.8571428571,0.5,0.5,1
2020-01-13,综合Ⅱ,2020-02-06,1,1,0,0
2020-01-13,综合Ⅱ,2020-02-07,1,1,0,0
2020-01-13,综合Ⅱ,2020-02-10,0.9285714286,0.5,0.5,1
2020-01-13,综合Ⅱ,2020-02-11,1,1,0,0
2020-01-13,综合Ⅱ,2020-02-12,1,1,0,0
2020-01-13,综合Ⅱ,2020-02-13,1,1,0,0
2020-01-13,综合Ⅱ,2020-02-14,1,1,0,0
2020-01-13,综合Ⅱ,2020-02-17,1,1,0,0
2020-01-13,贸易Ⅱ,2020-01-14,1,1,0,0
2020-01-13,贸易Ⅱ,2020-01-15,1,1,0,0
2020-01-13,贸易Ⅱ,2020-01-16,1,1,0,0
2020-01-13,贸易Ⅱ,2020-01-17,1,1,0,0
2020-01-13,贸易Ⅱ,2020-01-20,0.8285714286,1,0,0
2020-01-13,贸易Ⅱ,2020-01-21,1,1,0,0
2020-01-13,贸易Ⅱ,2020-01-22,1,1,0,0
2020-01-13,贸易Ⅱ,2020-01-23,1,1,0,0
2020-01-13,贸易Ⅱ,2020-02-03,1,1,0,0
2020-01-13,贸易Ⅱ,2020-02-04,,1,0,0
2020-01-13,贸易Ⅱ,2020-02-05,,1,0,0
2020-01-13,贸易Ⅱ,2020-02-06,,1,0,0
2020-01-13,贸易Ⅱ,2020-02-07,,1,0,0
2020-01-13,贸易Ⅱ,2020-02-10,,1,0,0
2020-01-13,贸易Ⅱ,2020-02-11,,0,1,1
2020-01-13,贸易Ⅱ,2020-02-12,,1,0,0
2020-01-13,贸易Ⅱ,2020-02-13,,1,0,0
2020-01-13,贸易Ⅱ,2020-02-14,,1,0,0
2020-01-13,贸易Ⅱ,2020-02-17,,1,0,0
2020-01-13,轨交设备Ⅱ,2020-01-14,1,1,0,0
2020-01-13,轨交设备Ⅱ,2020-01-15,1,1,0,0
2020-01-13,轨交设备Ⅱ,2020-01-16,0.9878787879,1,0,0
2020-01-13,轨交设备Ⅱ,2020-01-17,0.7696969697,1,0,0
2020-01-13,轨交设备Ⅱ,2020-01-20,1,1,0,0
2020-01-13,轨交设备Ⅱ,2020-01-21,1,1,0,0
2020-01-13,轨交设备Ⅱ,2020-01-22,0.9727272727,1,0,0
2020-01-13,轨交设备Ⅱ,2020-01-23,1,1,0,0
2020-01-13,轨交设备Ⅱ,2020-02-03,1,1,0,0
2020-01-13,轨交设备Ⅱ,2020-02-04,0.4636363636,1,0,0
2020-01-13,轨交设备Ⅱ,2020-02-05,0.993006993,1,0,0
2020-01-13,轨交设备Ⅱ,2020-02-06,1,1,0,0
2020-01-13,轨交设备Ⅱ,2020-02-07,0.958041958,1,0,0
2020-01-13,轨交设备Ⅱ,2020-02-10,0.9300699301,1,0,0
2020-01-13,轨交设备Ⅱ,2020-02-11,1,1,0,0
2020-01-13,轨交设备Ⅱ,2020-02-12,1,1,0,0
2020-01-13,轨交设备Ⅱ,2020-02-13,1,1,0,0
2020-01-13,轨交设备Ⅱ,2020-02-14,1,1,0,0
2020-01-13,轨交设备Ⅱ,2020-02-17,0.9515151515,1,0,0
2020-01-13,饰品,2020-01-14,1,1,0,0
2020-01-13,饰品,2020-01-15,1,1,0,0
2020-01-13,饰品,2020-01-16,1,1,0,0
2020-01-13,饰品,2020-01-17,1,1,0,0
2020-01-13,饰品,2020-01-20,0.2142857143,0,1,1
2020-01-13,饰品,2020-01-21,1,1,0,0
2020-01-13,饰品,2020-01-22,1,1,0,0
2020-01-13,饰品,2020-01-23,1,1,0,0
2020-01-13,饰品,2020-02-03,1,1,0,0
2020-01-13,饰品,2020-02-04,1,1,0,0
2020-01-13,饰品,2020-02-05,1,1,0,0
2020-01-13,饰品,2020-02-06,1,1,0,0
2020-01-13,饰品,2020-02-07,0.9642857143,0,1,1
2020-01-13,饰品,2020-02-10,1,0,1,1
2020-01-13,饰品,2020-02-11,1,1,0,0
2020-01-13,饰品,2020-02-12,,1,0,0
2020-01-13,饰品,2020-02-13,,1,0,0
2020-01-13,饰品,2020-02-14,,1,0,0
2020-01-13,饰品,2020-02-17,,1,0,0
2020-01-20,乘用车,2020-01-21,1,1,0,0
2020-01-20,乘用车,2020-01-22,1,1,0,0
2020-01-20,乘用车,2020-01-23,1,1,0,0
2020-01-20,乘用车,2020-02-03,1,1,0,0
2020-01-20,乘用车,2020-02-04,1,1,0,0
2020-01-20,乘用车,2020-02-05,1,1,0,0
2020-01-20,乘用车,2020-02-06,1,1,0,0
2020-01-20,乘用车,2020-02-07,0.9428571429,0,1,1
2020-01-20,乘用车,2020-02-10,1,1,0,0
2020-01-20,乘用车,2020-02-11,1,1,0,0
2020-01-20,乘用车,2020-02-12,1,1,0,0
2020-01-20,乘用车,2020-02-13,1,1,0,0
2020-01-20,乘用车,2020-02-14,0.9428571429,1,0,0
2020-01-20,乘用车,2020-02-17,0.7714285714,0,1,1
2020-01-20,乘用车,2020-02-18,0.9428571429,1,0,0
2020-01-20,乘用车,2020-02-19,1,1,0,0
2020-01-20,乘用车,2020-02-20,0.9428571429,1,0,0
2020-01-20,乘用车,2020-02-21,1,1,0,0
2020-01-20,乘用车,2020-02-24,1,1,0,0
2020-01-20,其他电子Ⅱ,2020-01-21,1,1,0,0
2020-01-20,其他电子Ⅱ,2020-01-22,0.8846153846,0,1,1
2020-01-20,其他电子Ⅱ,2020-01-23,0.9175824176,0,1,1
2020-01-20,其他电子Ⅱ,2020-02-03,0.7582417582,1,0,0
2020-01-20,其他电子Ⅱ,2020-02-04,0.9175824176,1,0,0
2020-01-20,其他电子Ⅱ,2020-02-05,1,1,0,0
2020-01-20,其他电子Ⅱ,2020-02-06,0.9945054945,1,0,0
2020-01-20,其他电子Ⅱ,2020-02-07,0.9505494505,0,1,1
2020-01-20,其他电子Ⅱ,2020-02-10,0.489010989,0,1,1
2020-01-20,其他电子Ⅱ,2020-02-11,1,1,0,0
2020-01-20,其他电子Ⅱ,2020-02-12,0.993006993,1,0,0
2020-01-20,其他电子Ⅱ,2020-02-13,1,1,0,0
2020-01-20,其他电子Ⅱ,2020-02-14,0.9300699301,0,1,1
2020-01-20,其他电子Ⅱ,2020-02-17,0.9300699301,0,1,1
2020-01-20,其他电子Ⅱ,2020-02-18,0.8090909091,0,1,1
2020-01-20,其他电子Ⅱ,2020-02-19,0.6727272727,1,0,0
2020-01-20,其他电子Ⅱ,2020-02-20,0.8090909091,1,0,0
2020-01-20,其他电子Ⅱ,2020-02-21,1,0,1,1
2020-01-20,其他电子Ⅱ,2020-02-24,0.993006993,0,1,1
2020-01-20,电视广播Ⅱ,2020-01-21,1,1,0,0
2020-01-20,电视广播Ⅱ,2020-01-22,1,1,0,0
2020-01-20,电视广播Ⅱ,2020-01-23,1,1,0,0
2020-01-20,电视广播Ⅱ,2020-02-03,1,1,0,0
2020-01-20,电视广播Ⅱ,2020-02-04,0.9636363636,1,0,0
2020-01-20,电视广播Ⅱ,2020-02-05,1,1,0,0
2020-01-20,电视广播Ⅱ,2020-02-06,0.8814630383,1,0,0
2020-01-20,电视广播Ⅱ,2020-02-07,0.987804878,1,0,0
2020-01-20,电视广播Ⅱ,2020-02-10,1,1,0,0
2020-01-20,电视广播Ⅱ,2020-02-11,0.9661950104,1,0,0
2020-01-20,电视广播Ⅱ,2020-02-12,0.5527950311,0.5,0.5,1
2020-01-20,电视广播Ⅱ,2020-02-13,1,1,0,0
2020-01-20,电视广播Ⅱ,2020-02-14,1,1,0,0
2020-01-20,电视广播Ⅱ,2020-02-17,1,1,0,0
2020-01-20,电视广播Ⅱ,2020-02-18,0.8633540373,0.5,0.5,1
2020-01-20,电视广播Ⅱ,2020-02-19,0.8136645963,0.5,0.5,1
2020-01-20,电视广播Ⅱ,2020-02-20,1,1,0,0
2020-01-20,电视广播Ⅱ,2020-02-21,1,1,0,0
2020-01-20,电视广播Ⅱ,2020-02-24,0.8136645963,0.5,0.5,1
2020-01-20,白色家电,2020-01-21,1,1,0,0
2020-01-20,白色家电,2020-01-22,1,1,0,0
2020-01-20,白色家电,2020-01-23,0.6571428571,0.6666666667,0.3333333333,1
2020-01-20,白色家电,2020-02-03,0.8285714286,1,0,0
2020-01-20,白色家电,2020-02-04,0.7714285714,0.6666666667,0.3333333333,1
2020-01-20,白色家电,2020-02-05,1,1,0,0
2020-01-20,白色家电,2020-02-06,1,1,0,0
2020-01-20,白色家电,2020-02-07,1,1,0,0
2020-01-20,白色家电,2020-02-10,1,1,0,0
2020-01-20,白色家电,2020-02-11,0.9428571429,1,0,0
2020-01-20,白色家电,2020-02-12,1,1,0,0
2020-01-20,白色家电,2020-02-13,1,1,0,0
2020-01-20,白色家电,2020-02-14,1,1,0,0
2020-01-20,白色家电,2020-02-17,0.9642857143,1,0,0
2020-01-20,白色家电,2020-02-18,1,1,0,0
2020-01-20,白色家电,2020-02-19,1,1,0,0
2020-01-20,白色家电,2020-02-20,0.8571428571,0.6666666667,0.3333333333,1
2020-01-20,白色家电,2020-02-21,1,1,0,0
2020-01-20,白色家电,2020-02-24,1,1,0,0
2020-01-20,贸易Ⅱ,2020-01-21,1,1,0,0
2020-01-20,贸易Ⅱ,2020-01-22,1,1,0,0
2020-01-20,贸易Ⅱ,2020-01-23,1,1,0,0
2020-01-20,贸易Ⅱ,2020-02-03,1,1,0,0
2020-01-20,贸易Ⅱ,2020-02-04,,1,0,0
2020-01-20,贸易Ⅱ,2020-02-05,,1,0,0
2020-01-20,贸易Ⅱ,2020-02-06,,1,0,0
2020-01-20,贸易Ⅱ,2020-02-07,,1,0,0
2020-01-20,贸易Ⅱ,2020-02-10,,1,0,0
2020-01-20,贸易Ⅱ,2020-02-11,,0,1,1
2020-01-20,贸易Ⅱ,2020-02-12,,1,0,0
2020-01-20,贸易Ⅱ,2020-02-13,,1,0,0
2020-01-20,贸易Ⅱ,2020-02-14,,1,0,0
2020-01-20,贸易Ⅱ,2020-02-17,,1,0,0
2020-01-20,贸易Ⅱ,2020-02-18,,1,0,0
2020-01-20,贸易Ⅱ,2020-02-19,,1,0,0
2020-01-20,贸易Ⅱ,2020-02-20,,1,0,0
2020-01-20,贸易Ⅱ,2020-02-21,,1,0,0
2020-01-20,贸易Ⅱ,2020-02-24,,1,0,0
2020-01-20,造纸,2020-01-21,1,1,0,0
2020-01-20,造纸,2020-01-22,1,1,0,0
2020-01-20,造纸,2020-01-23,1,0,1,1
2020-01-20,造纸,2020-02-03,1,1,0,0
2020-01-20,造纸,2020-02-04,1,1,0,0
2020-01-20,造纸,2020-02-05,0.8811188811,0,1,1
2020-01-20,造纸,2020-02-06,0.8041958042,1,0,0
2020-01-20,造纸,2020-02-07,0.8741258741,1,0,0
2020-01-20,造纸,2020-02-10,0.9300699301,1,0,0
2020-01-20,造纸,2020-02-11,1,1,0,0
2020-01-20,造纸,2020-02-12,1,1,0,0
2020-01-20,造纸,2020-02-13,1,1,0,0
2020-01-20,造纸,2020-02-14,1,1,0,0
2020-01-20,造纸,2020-02-17,0.9090909091,0,1,1
2020-01-20,造纸,2020-02-18,1,0,1,1
2020-01-20,造纸,2020-02-19,0.9878787879,0,1,1
2020-01-20,造纸,2020-02-20,0.8333333333,0,1,1
2020-01-20,造纸,2020-02-21,1,1,0,0
2020-01-20,造纸,2020-02-24,1,1,0,0
2020-01-20,饮料乳品,2020-01-21,1,1,0,0
2020-01-20,饮料乳品,2020-01-22,1,1,0,0
2020-01-20,饮料乳品,2020-01-23,1,1,0,0
2020-01-20,饮料乳品,2020-02-03,1,1,0,0
2020-01-20,饮料乳品,2020-02-04,0.9833333333,1,0,0
2020-01-20,饮料乳品,2020-02-05,0.9833333333,0,1,1
2020-01-20,饮料乳品,2020-02-06,0.9878787879,0,1,1
2020-01-20,饮料乳品,2020-02-07,1,1,0,0
2020-01-20,饮料乳品,2020-02-10,0.8787878788,1,0,0
2020-01-20,饮料乳品,2020-02-11,1,1,0,0
2020-01-20,饮料乳品,2020-02-12,1,1,0,0
2020-01-20,饮料乳品,2020-02-13,1,1,0,0
2020-01-20,饮料乳品,2020-02-14,0.9833333333,1,0,0
2020-01-20,饮料乳品,2020-02-17,0.9833333333,1,0,0
2020-01-20,饮料乳品,2020-02-18,1,1,0,0
2020-01-20,饮料乳品,2020-02-19,1,1,0,0
2020-01-20,饮料乳品,2020-02-20,1,1,0,0
2020-01-20,饮料乳品,2020-02-21,0.9761904762,0,1,1
2020-01-20,饮料乳品,2020-02-24,1,1,0,0
2020-02-04,医疗器械,2020-02-05,0.9647907305,0.875,0.125,1
2020-02-04,医疗器械,2020-02-06,0.966912332,0.875,0.125,1
2020-02-04,医疗器械,2020-02-07,0.9772036474,0.875,0.125,1
2020-02-04,医疗器械,2020-02-10,1,1,0,0
2020-02-04,医疗器械,2020-02-11,0.9937038645,1,0,0
2020-02-04,医疗器械,2020-02-12,1,1,0,0
2020-02-04,医疗器械,2020-02-13,1,1,0,0
2020-02-04,医疗器械,2020-02-14,0.9858823529,0.875,0.125,1
2020-02-04,医疗器械,2020-02-17,0.9547659064,0.875,0.125,1
2020-02-04,医疗器械,2020-02-18,1,1,0,0
2020-02-04,医疗器械,2020-02-19,0.9989435774,0.875,0.125,1
2020-02-04,医疗器械,2020-02-20,0.9999095023,1,0,0
2020-02-04,医疗器械,2020-02-21,1,0.875,0.125,1
2020-02-04,医疗器械,2020-02-24,0.9988260658,1,0,0
2020-02-04,医疗器械,2020-02-25,0.997459818,0.875,0.125,1
2020-02-04,医疗器械,2020-02-26,0.9941293258,1,0,0
2020-02-04,医疗器械,2020-02-27,0.9925068849,1,0,0
2020-02-04,医疗器械,2020-02-28,1,1,0,0
2020-02-04,医疗器械,2020-03-02,0.7827182119,0.625,0.375,3
2020-02-04,医药商业,2020-02-05,0.9091847265,0.5,0.5,1
2020-02-04,医药商业,2020-02-06,0.9339525284,0.5,0.5,1
2020-02-04,医药商业,2020-02-07,0.9909774436,0.5,0.5,1
2020-02-04,医药商业,2020-02-10,1,1,0,0
2020-02-04,医药商业,2020-02-11,1,1,0,0
2020-02-04,医药商业,2020-02-12,1,1,0,0
2020-02-04,医药商业,2020-02-13,1,1,0,0
2020-02-04,医药商业,2020-02-14,0.9987012987,0.5,0.5,1
2020-02-04,医药商业,2020-02-17,1,1,0,0
2020-02-04,医药商业,2020-02-18,1,1,0,0
2020-02-04,医药商业,2020-02-19,1,1,0,0
2020-02-04,医药商业,2020-02-20,1,1,0,0
2020-02-04,医药商业,2020-02-21,1,1,0,0
2020-02-04,医药商业,2020-02-24,0.9987012987,1,0,0
2020-02-04,医药商业,2020-02-25,1,1,0,0
2020-02-04,医药商业,2020-02-26,1,1,0,0
2020-02-04,医药商业,2020-02-27,1,1,0,0
2020-02-04,医药商业,2020-02-28,1,1,0,0
2020-02-04,医药商业,2020-03-02,0.6454545455,0.5,0.5,1
2020-02-11,医疗器械,2020-02-12,1,1,0,0
2020-02-11,医疗器械,2020-02-13,1,1,0,0
2020-02-11,医疗器械,2020-02-14,0.9858823529,0.9,0.1,1
2020-02-11,医疗器械,2020-02-17,0.9547659064,0.9,0.1,1
2020-02-11,医疗器械,2020-02-18,1,1,0,0
2020-02-11,医疗器械,2020-02-19,0.9989435774,0.9,0.1,1
2020-02-11,医疗器械,2020-02-20,0.9999095023,1,0,0
2020-02-11,医疗器械,2020-02-21,1,0.9,0.1,1
2020-02-11,医疗器械,2020-02-24,0.9988260658,1,0,0
2020-02-11,医疗器械,2020-02-25,0.997459818,1,0,0
2020-02-11,医疗器械,2020-02-26,0.9941293258,1,0,0
2020-02-11,医疗器械,2020-02-27,0.9925068849,1,0,0
2020-02-11,医疗器械,2020-02-28,1,1,0,0
2020-02-11,医疗器械,2020-03-02,0.7827182119,0.7,0.3,3
2020-02-11,医疗器械,2020-03-03,0.7210945339,0.7,0.3,3
2020-02-11,医疗器械,2020-03-04,0.9506531205,0.9,0.1,1
2020-02-11,医疗器械,2020-03-05,0.8626069883,0.6,0.4,4
2020-02-11,医疗器械,2020-03-06,0.9944793882,0.9,0.1,1
2020-02-11,医疗器械,2020-03-09,0.8921218155,0.8,0.2,2
2020-02-18,半导体,2020-02-19,0.9633891213,0.9,0.1,1
2020-02-18,半导体,2020-02-20,0.9593793584,1,0,0
2020-02-18,半导体,2020-02-21,0.9932008368,0.9,0.1,1
2020-02-18,半导体,2020-02-24,0.9468270572,1,0,0
2020-02-18,半导体,2020-02-25,0.985183909,0.9,0.1,1
2020-02-18,半导体,2020-02-26,1,1,0,0
2020-02-18,半导体,2020-02-27,0.9581735796,1,0,0
2020-02-18,半导体,2020-02-28,1,1,0,0
2020-02-18,半导体,2020-03-02,0.9989543395,1,0,0
2020-02-18,半导体,2020-03-03,0.8857329633,0.8,0.2,2
2020-02-18,半导体,2020-03-04,0.998257688,1,0,0
2020-02-18,半导体,2020-03-05,0.998257688,1,0,0
2020-02-18,半导体,2020-03-06,0.7444028225,0.8,0.2,2
2020-02-18,半导体,2020-03-09,1,1,0,0
2020-02-18,半导体,2020-03-10,0.9141004862,0.9,0.1,1
2020-02-18,半导体,2020-03-11,0.84910859,0.9,0.1,1
2020-02-18,半导体,2020-03-12,0.9546127711,1,0,0
2020-02-18,半导体,2020-03-13,0.994076139,0.9,0.1,1
2020-02-18,半导体,2020-03-16,0.9231238303,0.9,0.1,1
2020-02-25,元件,2020-02-26,0.9830093963,1,0,0
2020-02-25,元件,2020-02-27,0.962929592,1,0,0
2020-02-25,元件,2020-02-28,1,1,0,0
2020-02-25,元件,2020-03-02,0.9821738871,1,0,0
2020-02-25,元件,2020-03-03,0.9431145431,1,0,0
2020-02-25,元件,2020-03-04,1,1,0,0
2020-02-25,元件,2020-03-05,1,1,0,0
2020-02-25,元件,2020-03-06,0.9514125768,0,1,1
2020-02-25,元件,2020-03-09,0.9884154975,1,0,0
2020-02-25,元件,2020-03-10,0.9510876561,1,0,0
2020-02-25,元件,2020-03-11,0.9763161282,0,1,1
2020-02-25,元件,2020-03-12,1,1,0,0
2020-02-25,元件,2020-03-13,0.990732398,1,0,0
2020-02-25,元件,2020-03-16,1,1,0,0
2020-02-25,元件,2020-03-17,1,1,0,0
2020-02-25,元件,2020-03-18,1,1,0,0
2020-02-25,元件,2020-03-19,0.9984553997,1,0,0
2020-02-25,元件,2020-03-20,0.9806924958,0,1,1
2020-02-25,元件,2020-03-23,0.8526932253,0,1,1
2020-02-25,家电零部件Ⅱ,2020-02-26,1,1,0,0
2020-02-25,家电零部件Ⅱ,2020-02-27,1,1,0,0
2020-02-25,家电零部件Ⅱ,2020-02-28,1,1,0,0
2020-02-25,家电零部件Ⅱ,2020-03-02,0.979020979,0,1,1
2020-02-25,家电零部件Ⅱ,2020-03-03,1,1,0,0
2020-02-25,家电零部件Ⅱ,2020-03-04,1,1,0,0
2020-02-25,家电零部件Ⅱ,2020-03-05,0.9120879121,0,1,1
2020-02-25,家电零部件Ⅱ,2020-03-06,1,1,0,0
2020-02-25,家电零部件Ⅱ,2020-03-09,1,1,0,0
2020-02-25,家电零部件Ⅱ,2020-03-10,0.989010989,0,1,1
2020-02-25,家电零部件Ⅱ,2020-03-11,0.9835164835,1,0,0
2020-02-25,家电零部件Ⅱ,2020-03-12,1,0,1,1
2020-02-25,家电零部件Ⅱ,2020-03-13,0.9450549451,1,0,0
2020-02-25,家电零部件Ⅱ,2020-03-16,1,1,0,0
2020-02-25,家电零部件Ⅱ,2020-03-17,0.9340659341,1,0,0
2020-02-25,家电零部件Ⅱ,2020-03-18,1,1,0,0
2020-02-25,家电零部件Ⅱ,2020-03-19,0.9956043956,1,0,0
2020-02-25,家电零部件Ⅱ,2020-03-20,1,1,0,0
2020-02-25,家电零部件Ⅱ,2020-03-23,1,1,0,0
2020-02-25,电子化学品Ⅱ,2020-02-26,0.9793601651,1,0,0
2020-02-25,电子化学品Ⅱ,2020-02-27,1,1,0,0
2020-02-25,电子化学品Ⅱ,2020-02-28,1,1,0,0
2020-02-25,电子化学品Ⅱ,2020-03-02,0.9690402477,1,0,0
2020-02-25,电子化学品Ⅱ,2020-03-03,0.818369453,1,0,0
2020-02-25,电子化学品Ⅱ,2020-03-04,1,0.5,0.5,1
2020-02-25,电子化学品Ⅱ,2020-03-05,1,1,0,0
2020-02-25,电子化学品Ⅱ,2020-03-06,0.8676470588,1,0,0
2020-02-25,电子化学品Ⅱ,2020-03-09,1,1,0,0
2020-02-25,电子化学品Ⅱ,2020-03-10,0.9975490196,1,0,0
2020-02-25,电子化学品Ⅱ,2020-03-11,0.9926470588,1,0,0
2020-02-25,电子化学品Ⅱ,2020-03-12,1,1,0,0
2020-02-25,电子化学品Ⅱ,2020-03-13,0.9289215686,1,0,0
2020-02-25,电子化学品Ⅱ,2020-03-16,1,1,0,0
2020-02-25,电子化学品Ⅱ,2020-03-17,0.9491111533,1,0,0
2020-02-25,电子化学品Ⅱ,2020-03-18,0.963190184,1,0,0
2020-02-25,电子化学品Ⅱ,2020-03-19,0.8409090909,0.5,0.5,1
2020-02-25,电子化学品Ⅱ,2020-03-20,1,1,0,0
2020-02-25,电子化学品Ⅱ,2020-03-23,1,1,0,0
2020-02-25,贵金属,2020-02-26,1,1,0,0
2020-02-25,贵金属,2020-02-27,1,1,0,0
2020-02-25,贵金属,2020-02-28,1,1,0,0
2020-02-25,贵金属,2020-03-02,1,1,0,0
2020-02-25,贵金属,2020-03-03,1,1,0,0
2020-02-25,贵金属,2020-03-04,1,1,0,0
2020-02-25,贵金属,2020-03-05,1,1,0,0
2020-02-25,贵金属,2020-03-06,1,1,0,0
2020-02-25,贵金属,2020-03-09,1,1,0,0
2020-02-25,贵金属,2020-03-10,1,1,0,0
2020-02-25,贵金属,2020-03-11,1,1,0,0
2020-02-25,贵金属,2020-03-12,1,1,0,0
2020-02-25,贵金属,2020-03-13,0.8636363636,0.8333333333,0.1666666667,1
2020-02-25,贵金属,2020-03-16,1,1,0,0
2020-02-25,贵金属,2020-03-17,0.8090909091,0.6666666667,0.3333333333,2
2020-02-25,贵金属,2020-03-18,1,1,0,0
2020-02-25,贵金属,2020-03-19,1,1,0,0
2020-02-25,贵金属,2020-03-20,0.4090909091,0.6666666667,0.3333333333,2
2020-02-25,贵金属,2020-03-23,0.8818181818,0.6666666667,0.3333333333,2
2020-03-03,一般零售,2020-03-04,0.8825522304,0.5,0.5,1
2020-03-03,一般零售,2020-03-05,0.9683794466,1,0,0
2020-03-03,一般零售,2020-03-06,1,1,0,0
2020-03-03,一般零售,2020-03-09,0.7648221344,0.5,0.5,1
2020-03-03,一般零售,2020-03-10,0.9747826087,1,0,0
2020-03-03,一般零售,2020-03-11,0.9553846154,1,0,0
2020-03-03,一般零售,2020-03-12,1,1,0,0
2020-03-03,一般零售,2020-03-13,1,1,0,0
2020-03-03,一般零售,2020-03-16,0.9902319902,0.5,0.5,1
2020-03-03,一般零售,2020-03-17,0.9994526546,1,0,0
2020-03-03,一般零售,2020-03-18,1,1,0,0
2020-03-03,一般零售,2020-03-19,0.7822660099,0,1,2
2020-03-03,一般零售,2020-03-20,0.9986651835,0.5,0.5,1
2020-03-03,一般零售,2020-03-23,0.9818548387,1,0,0
2020-03-03,一般零售,2020-03-24,0.9717741935,1,0,0
2020-03-03,一般零售,2020-03-25,1,1,0,0
2020-03-03,一般零售,2020-03-26,0.9929812834,1,0,0
2020-03-03,一般零售,2020-03-27,0.9947759184,1,0,0
2020-03-03,一般零售,2020-03-30,0.9923006416,0.5,0.5,1
2020-03-03,专业工程,2020-03-04,1,1,0,0
2020-03-03,专业工程,2020-03-05,0.9323308271,1,0,0
2020-03-03,专业工程,2020-03-06,0.9984962406,1,0,0
2020-03-03,专业工程,2020-03-09,0.9909774436,0,1,1
2020-03-03,专业工程,2020-03-10,0.8229945221,1,0,0
2020-03-03,专业工程,2020-03-11,0.9961013645,1,0,0
2020-03-03,专业工程,2020-03-12,1,1,0,0
2020-03-03,专业工程,2020-03-13,1,1,0,0
2020-03-03,专业工程,2020-03-16,1,1,0,0
2020-03-03,专业工程,2020-03-17,1,1,0,0
2020-03-03,专业工程,2020-03-18,0.9728813559,1,0,0
2020-03-03,专业工程,2020-03-19,0.8621468927,0,1,1
2020-03-03,专业工程,2020-03-20,0.9378531073,1,0,0
2020-03-03,专业工程,2020-03-23,0.8986354776,1,0,0
2020-03-03,专业工程,2020-03-24,0.9534963887,1,0,0
2020-03-03,专业工程,2020-03-25,0.8020833333,0,1,1
2020-03-03,专业工程,2020-03-26,1,1,0,0
2020-03-03,专业工程,2020-03-27,1,1,0,0
2020-03-03,专业工程,2020-03-30,0.5550527903,0,1,1
2020-03-03,房地产开发,2020-03-04,0.8578397213,0.6666666667,0.3333333333,1
2020-03-03,房地产开发,2020-03-05,1,1,0,0
2020-03-03,房地产开发,2020-03-06,0.9680851064,1,0,0
2020-03-03,房地产开发,2020-03-09,0.9828862165,1,0,0
2020-03-03,房地产开发,2020-03-10,0.9964465786,1,0,0
2020-03-03,房地产开发,2020-03-11,1,1,0,0
2020-03-03,房地产开发,2020-03-12,0.9455102041,0.6666666667,0.3333333333,1
2020-03-03,房地产开发,2020-03-13,0.9570408163,0.6666666667,0.3333333333,1
2020-03-03,房地产开发,2020-03-16,0.998877551,0.6666666667,0.3333333333,1
2020-03-03,房地产开发,2020-03-17,1,1,0,0
2020-03-03,房地产开发,2020-03-18,1,1,0,0
2020-03-03,房地产开发,2020-03-19,0.9843573617,1,0,0
2020-03-03,房地产开发,2020-03-20,0.9853041695,1,0,0
2020-03-03,房地产开发,2020-03-23,0.9995898838,1,0,0
2020-03-03,房地产开发,2020-03-24,0.9990430622,1,0,0
2020-03-03,房地产开发,2020-03-25,0.9273699567,1,0,0
2020-03-03,房地产开发,2020-03-26,1,1,0,0
2020-03-03,房地产开发,2020-03-27,0.9660947433,1,0,0
2020-03-03,房地产开发,2020-03-30,0.9177660811,1,0,0
2020-03-03,玻璃玻纤,2020-03-04,1,1,0,0
2020-03-03,玻璃玻纤,2020-03-05,0.958041958,1,0,0
2020-03-03,玻璃玻纤,2020-03-06,1,1,0,0
2020-03-03,玻璃玻纤,2020-03-09,0.958041958,1,0,0
2020-03-03,玻璃玻纤,2020-03-10,0.8531468531,1,0,0
2020-03-03,玻璃玻纤,2020-03-11,1,1,0,0
2020-03-03,玻璃玻纤,2020-03-12,1,1,0,0
2020-03-03,玻璃玻纤,2020-03-13,0.993006993,1,0,0
2020-03-03,玻璃玻纤,2020-03-16,1,1,0,0
2020-03-03,玻璃玻纤,2020-03-17,0.7482517483,1,0,0
2020-03-03,玻璃玻纤,2020-03-18,1,1,0,0
2020-03-03,玻璃玻纤,2020-03-19,1,1,0,0
2020-03-03,玻璃玻纤,2020-03-20,1,1,0,0
2020-03-03,玻璃玻纤,2020-03-23,0.9727272727,1,0,0
2020-03-03,玻璃玻纤,2020-03-24,0.8727272727,0,1,1
2020-03-03,玻璃玻纤,2020-03-25,0.8727272727,0,1,1
2020-03-03,玻璃玻纤,2020-03-26,1,1,0,0
2020-03-03,玻璃玻纤,2020-03-27,1,1,0,0
