trade_date,family,nav,cash,positions,industries,industry_hhi
2019-11-11,champion_diffusion_q1_top2,12490933.7839,229822.789186,8,4,0.346928428071
2019-11-12,champion_diffusion_q1_top2,12501762.1126,229822.789186,8,4,0.343269317332
2019-11-13,champion_diffusion_q1_top2,12447179.4775,229822.789186,8,4,0.34588139431
2019-11-14,champion_diffusion_q1_top2,12452068.6301,229822.789186,8,4,0.346741090712
2019-11-15,champion_diffusion_q1_top2,12256078.7669,229822.789186,8,4,0.350061176353
2019-11-18,champion_diffusion_q1_top2,12231689.788,0,8,4,0.345864865011
2019-11-19,champion_diffusion_q1_top2,12327217.8935,0,8,4,0.346093539583
2019-11-20,champion_diffusion_q1_top2,12257678.5434,0,8,4,0.343964294793
2019-11-21,champion_diffusion_q1_top2,12229745.3223,0,8,4,0.343648420006
2019-11-22,champion_diffusion_q1_top2,11980246.1015,0,8,4,0.341792641745
2019-11-25,champion_diffusion_q1_top2,12014854.8073,22178.3238985,8,5,0.249047016273
2019-11-26,champion_diffusion_q1_top2,12016486.9772,22178.3238985,8,5,0.251094096474
2019-11-27,champion_diffusion_q1_top2,11964485.2774,22178.3238985,8,5,0.249926192188
2019-11-28,champion_diffusion_q1_top2,11820247.7716,22178.3238985,8,5,0.249182636068
2019-11-29,champion_diffusion_q1_top2,11700702.4121,22178.3238985,8,5,0.247133572461
2019-12-02,champion_diffusion_q1_top2,11673235.248,20277.8891897,8,5,0.218060334284
2019-12-03,champion_diffusion_q1_top2,11617900.5922,20277.8891897,8,5,0.218679745409
2019-12-04,champion_diffusion_q1_top2,11578599.9196,20277.8891897,8,5,0.21880191589
2019-12-05,champion_diffusion_q1_top2,11615280.3337,20277.8891897,8,5,0.218906070781
2019-12-06,champion_diffusion_q1_top2,11757212.7134,20277.8891897,8,5,0.219792827704
2019-12-09,champion_diffusion_q1_top2,11785593.7036,10860.6392755,8,6,0.18868509253
2019-12-10,champion_diffusion_q1_top2,11840457.7261,10860.6392755,8,6,0.188103676225
2019-12-11,champion_diffusion_q1_top2,11783882.5773,10860.6392755,8,6,0.18856440825
2019-12-12,champion_diffusion_q1_top2,11682571.0871,10860.6392755,8,6,0.187922071443
