role,market_view,denominator,scope,scope_value,direction,horizon,outcome,n,mean,median,positive,p10,p90
closing_rejection_depth,ALL_A,ALL_STATUS,overall,ALL,DOWN,5,downside,1,0.0045930964851163686,0.0045930964851163686,1,0.0045930964851163686,0.0045930964851163686
closing_rejection_depth,ALL_A,ALL_STATUS,year,2023,DOWN,5,downside,1,0.0045930964851163686,0.0045930964851163686,1,0.0045930964851163686,0.0045930964851163686
closing_rejection_depth,ALL_A,ALL_STATUS,overall,ALL,DOWN,5,terminal,1,0.025063800489800329,0.025063800489800329,1,0.025063800489800329,0.025063800489800329
closing_rejection_depth,ALL_A,ALL_STATUS,year,2023,DOWN,5,terminal,1,0.025063800489800329,0.025063800489800329,1,0.025063800489800329,0.025063800489800329
closing_rejection_depth,ALL_A,ALL_STATUS,overall,ALL,UP,1,downside,3,0.0029904278838573648,0.0011480061131220985,1,0.00037200850168777819,0.006345815974321059
closing_rejection_depth,ALL_A,ALL_STATUS,year,2022,UP,1,downside,3,0.0029904278838573648,0.0011480061131220985,1,0.00037200850168777819,0.006345815974321059
closing_rejection_depth,ALL_A,ALL_STATUS,overall,ALL,UP,1,terminal,3,0.010455741861487016,0.0083136390378594997,1,0.0047220275264382595,0.017046297325986781
closing_rejection_depth,ALL_A,ALL_STATUS,year,2022,UP,1,terminal,3,0.010455741861487016,0.0083136390378594997,1,0.0047220275264382595,0.017046297325986781
closing_rejection_depth,ALL_A,ALL_STATUS,overall,ALL,UP,3,downside,3,0.011894473871740334,0.013786436303391499,1,0.0064775952674444599,0.01655456750337574
closing_rejection_depth,ALL_A,ALL_STATUS,year,2022,UP,3,downside,3,0.011894473871740334,0.013786436303391499,1,0.0064775952674444599,0.01655456750337574
closing_rejection_depth,ALL_A,ALL_STATUS,overall,ALL,UP,3,terminal,3,0.010671450115183551,0.015490400184852,0.66666666666666663,0.0012359685971743621,0.018179351605325359
closing_rejection_depth,ALL_A,ALL_STATUS,year,2022,UP,3,terminal,3,0.010671450115183551,0.015490400184852,0.66666666666666663,0.0012359685971743621,0.018179351605325359
closing_rejection_depth,ALL_A,ALL_STATUS,overall,ALL,UP,5,downside,3,0.0067541572471017863,0.014070903973854597,0.66666666666666663,-0.0036508392417694338,0.014232455045271881
closing_rejection_depth,ALL_A,ALL_STATUS,year,2022,UP,5,downside,3,0.0067541572471017863,0.014070903973854597,0.66666666666666663,-0.0036508392417694338,0.014232455045271881
closing_rejection_depth,ALL_A,ALL_STATUS,overall,ALL,UP,5,terminal,3,0.010195418529604551,0.010486336685331801,1,0.0077963441395307604,0.012478125657387439
closing_rejection_depth,ALL_A,ALL_STATUS,year,2022,UP,5,terminal,3,0.010195418529604551,0.010486336685331801,1,0.0077963441395307604,0.012478125657387439
closing_rejection_depth,ALL_A,NON_ST,overall,ALL,UP,1,downside,1,0.0050471417502634015,0.0050471417502634015,1,0.0050471417502634015,0.0050471417502634015
closing_rejection_depth,ALL_A,NON_ST,year,2022,UP,1,downside,1,0.0050471417502634015,0.0050471417502634015,1,0.0050471417502634015,0.0050471417502634015
closing_rejection_depth,ALL_A,NON_ST,overall,ALL,UP,1,terminal,1,0.0062437493284347003,0.0062437493284347003,1,0.0062437493284347003,0.0062437493284347003
closing_rejection_depth,ALL_A,NON_ST,year,2022,UP,1,terminal,1,0.0062437493284347003,0.0062437493284347003,1,0.0062437493284347003,0.0062437493284347003
closing_rejection_depth,ALL_A,NON_ST,overall,ALL,UP,3,downside,1,0.0554093658347641,0.0554093658347641,1,0.0554093658347641,0.0554093658347641
closing_rejection_depth,ALL_A,NON_ST,year,2022,UP,3,downside,1,0.0554093658347641,0.0554093658347641,1,0.0554093658347641,0.0554093658347641
closing_rejection_depth,ALL_A,NON_ST,overall,ALL,UP,3,terminal,1,0.055943976901014901,0.055943976901014901,1,0.055943976901014901,0.055943976901014901
closing_rejection_depth,ALL_A,NON_ST,year,2022,UP,3,terminal,1,0.055943976901014901,0.055943976901014901,1,0.055943976901014901,0.055943976901014901
closing_rejection_depth,ALL_A,NON_ST,overall,ALL,UP,5,downside,1,0.13716899136952909,0.13716899136952909,1,0.13716899136952909,0.13716899136952909
closing_rejection_depth,ALL_A,NON_ST,year,2022,UP,5,downside,1,0.13716899136952909,0.13716899136952909,1,0.13716899136952909,0.13716899136952909
closing_rejection_depth,ALL_A,NON_ST,overall,ALL,UP,5,terminal,1,0.13626510831354921,0.13626510831354921,1,0.13626510831354921,0.13626510831354921
closing_rejection_depth,ALL_A,NON_ST,year,2022,UP,5,terminal,1,0.13626510831354921,0.13626510831354921,1,0.13626510831354921,0.13626510831354921
closing_rejection_depth,CHINEXT_BOARD,ALL_STATUS,overall,ALL,DOWN,1,downside,1,-0.00091585608442319895,-0.00091585608442319895,0,-0.00091585608442319895,-0.00091585608442319895
closing_rejection_depth,CHINEXT_BOARD,ALL_STATUS,year,2023,DOWN,1,downside,1,-0.00091585608442319895,-0.00091585608442319895,0,-0.00091585608442319895,-0.00091585608442319895
closing_rejection_depth,CHINEXT_BOARD,ALL_STATUS,overall,ALL,DOWN,1,terminal,1,-0.013928798966263499,-0.013928798966263499,0,-0.013928798966263499,-0.013928798966263499
closing_rejection_depth,CHINEXT_BOARD,ALL_STATUS,year,2023,DOWN,1,terminal,1,-0.013928798966263499,-0.013928798966263499,0,-0.013928798966263499,-0.013928798966263499
closing_rejection_depth,CHINEXT_BOARD,ALL_STATUS,overall,ALL,DOWN,3,downside,1,-0.022381448681526299,-0.022381448681526299,0,-0.022381448681526299,-0.022381448681526299
closing_rejection_depth,CHINEXT_BOARD,ALL_STATUS,year,2023,DOWN,3,downside,1,-0.022381448681526299,-0.022381448681526299,0,-0.022381448681526299,-0.022381448681526299
closing_rejection_depth,CHINEXT_BOARD,ALL_STATUS,overall,ALL,DOWN,3,terminal,1,-0.042123808639524168,-0.042123808639524168,0,-0.042123808639524168,-0.042123808639524168
closing_rejection_depth,CHINEXT_BOARD,ALL_STATUS,year,2023,DOWN,3,terminal,1,-0.042123808639524168,-0.042123808639524168,0,-0.042123808639524168,-0.042123808639524168
closing_rejection_depth,CHINEXT_BOARD,ALL_STATUS,overall,ALL,DOWN,5,downside,1,-0.039161469738763867,-0.039161469738763867,0,-0.039161469738763867,-0.039161469738763867
closing_rejection_depth,CHINEXT_BOARD,ALL_STATUS,year,2023,DOWN,5,downside,1,-0.039161469738763867,-0.039161469738763867,0,-0.039161469738763867,-0.039161469738763867
closing_rejection_depth,CHINEXT_BOARD,ALL_STATUS,overall,ALL,DOWN,5,terminal,1,-0.071417288254238334,-0.071417288254238334,0,-0.071417288254238334,-0.071417288254238334
closing_rejection_depth,CHINEXT_BOARD,ALL_STATUS,year,2023,DOWN,5,terminal,1,-0.071417288254238334,-0.071417288254238334,0,-0.071417288254238334,-0.071417288254238334
closing_rejection_depth,CHINEXT_BOARD,ALL_STATUS,overall,ALL,UP,1,downside,1,0.014072537557426702,0.014072537557426702,1,0.014072537557426702,0.014072537557426702
closing_rejection_depth,CHINEXT_BOARD,ALL_STATUS,year,2022,UP,1,downside,1,0.014072537557426702,0.014072537557426702,1,0.014072537557426702,0.014072537557426702
closing_rejection_depth,CHINEXT_BOARD,ALL_STATUS,overall,ALL,UP,1,terminal,1,0.0161691567772792,0.0161691567772792,1,0.0161691567772792,0.0161691567772792
closing_rejection_depth,CHINEXT_BOARD,ALL_STATUS,year,2022,UP,1,terminal,1,0.0161691567772792,0.0161691567772792,1,0.0161691567772792,0.0161691567772792
closing_rejection_depth,CHINEXT_BOARD,ALL_STATUS,overall,ALL,UP,3,downside,1,0.054526619441154597,0.054526619441154597,1,0.054526619441154597,0.054526619441154597
closing_rejection_depth,CHINEXT_BOARD,ALL_STATUS,year,2022,UP,3,downside,1,0.054526619441154597,0.054526619441154597,1,0.054526619441154597,0.054526619441154597
closing_rejection_depth,CHINEXT_BOARD,ALL_STATUS,overall,ALL,UP,3,terminal,1,0.0543014403273041,0.0543014403273041,1,0.0543014403273041,0.0543014403273041
closing_rejection_depth,CHINEXT_BOARD,ALL_STATUS,year,2022,UP,3,terminal,1,0.0543014403273041,0.0543014403273041,1,0.0543014403273041,0.0543014403273041
closing_rejection_depth,CHINEXT_BOARD,ALL_STATUS,overall,ALL,UP,5,downside,1,0.063478633052246311,0.063478633052246311,1,0.063478633052246311,0.063478633052246311
closing_rejection_depth,CHINEXT_BOARD,ALL_STATUS,year,2022,UP,5,downside,1,0.063478633052246311,0.063478633052246311,1,0.063478633052246311,0.063478633052246311
closing_rejection_depth,CHINEXT_BOARD,ALL_STATUS,overall,ALL,UP,5,terminal,1,0.072125149205162803,0.072125149205162803,1,0.072125149205162803,0.072125149205162803
closing_rejection_depth,CHINEXT_BOARD,ALL_STATUS,year,2022,UP,5,terminal,1,0.072125149205162803,0.072125149205162803,1,0.072125149205162803,0.072125149205162803
closing_rejection_depth,CHINEXT_BOARD,NON_ST,overall,ALL,DOWN,1,downside,1,-0.00094231961613233314,-0.00094231961613233314,0,-0.00094231961613233314,-0.00094231961613233314
closing_rejection_depth,CHINEXT_BOARD,NON_ST,year,2023,DOWN,1,downside,1,-0.00094231961613233314,-0.00094231961613233314,0,-0.00094231961613233314,-0.00094231961613233314
closing_rejection_depth,CHINEXT_BOARD,NON_ST,overall,ALL,DOWN,1,terminal,1,-0.013962066350732034,-0.013962066350732034,0,-0.013962066350732034,-0.013962066350732034
closing_rejection_depth,CHINEXT_BOARD,NON_ST,year,2023,DOWN,1,terminal,1,-0.013962066350732034,-0.013962066350732034,0,-0.013962066350732034,-0.013962066350732034
closing_rejection_depth,CHINEXT_BOARD,NON_ST,overall,ALL,DOWN,3,downside,1,-0.022369490216923697,-0.022369490216923697,0,-0.022369490216923697,-0.022369490216923697
closing_rejection_depth,CHINEXT_BOARD,NON_ST,year,2023,DOWN,3,downside,1,-0.022369490216923697,-0.022369490216923697,0,-0.022369490216923697,-0.022369490216923697
closing_rejection_depth,CHINEXT_BOARD,NON_ST,overall,ALL,DOWN,3,terminal,1,-0.042109925524568173,-0.042109925524568173,0,-0.042109925524568173,-0.042109925524568173
closing_rejection_depth,CHINEXT_BOARD,NON_ST,year,2023,DOWN,3,terminal,1,-0.042109925524568173,-0.042109925524568173,0,-0.042109925524568173,-0.042109925524568173
closing_rejection_depth,CHINEXT_BOARD,NON_ST,overall,ALL,DOWN,5,downside,1,-0.039295793198556625,-0.039295793198556625,0,-0.039295793198556625,-0.039295793198556625
closing_rejection_depth,CHINEXT_BOARD,NON_ST,year,2023,DOWN,5,downside,1,-0.039295793198556625,-0.039295793198556625,0,-0.039295793198556625,-0.039295793198556625
closing_rejection_depth,CHINEXT_BOARD,NON_ST,overall,ALL,DOWN,5,terminal,1,-0.071819066474660201,-0.071819066474660201,0,-0.071819066474660201,-0.071819066474660201
closing_rejection_depth,CHINEXT_BOARD,NON_ST,year,2023,DOWN,5,terminal,1,-0.071819066474660201,-0.071819066474660201,0,-0.071819066474660201,-0.071819066474660201
closing_rejection_depth,CHINEXT_BOARD,NON_ST,overall,ALL,UP,1,downside,1,0.014214334820468001,0.014214334820468001,1,0.014214334820468001,0.014214334820468001
closing_rejection_depth,CHINEXT_BOARD,NON_ST,year,2022,UP,1,downside,1,0.014214334820468001,0.014214334820468001,1,0.014214334820468001,0.014214334820468001
closing_rejection_depth,CHINEXT_BOARD,NON_ST,overall,ALL,UP,1,terminal,1,0.016382952752898701,0.016382952752898701,1,0.016382952752898701,0.016382952752898701
closing_rejection_depth,CHINEXT_BOARD,NON_ST,year,2022,UP,1,terminal,1,0.016382952752898701,0.016382952752898701,1,0.016382952752898701,0.016382952752898701
closing_rejection_depth,CHINEXT_BOARD,NON_ST,overall,ALL,UP,3,downside,1,0.054798812978255604,0.054798812978255604,1,0.054798812978255604,0.054798812978255604
closing_rejection_depth,CHINEXT_BOARD,NON_ST,year,2022,UP,3,downside,1,0.054798812978255604,0.054798812978255604,1,0.054798812978255604,0.054798812978255604
closing_rejection_depth,CHINEXT_BOARD,NON_ST,overall,ALL,UP,3,terminal,1,0.054681741592925298,0.054681741592925298,1,0.054681741592925298,0.054681741592925298
closing_rejection_depth,CHINEXT_BOARD,NON_ST,year,2022,UP,3,terminal,1,0.054681741592925298,0.054681741592925298,1,0.054681741592925298,0.054681741592925298
closing_rejection_depth,CHINEXT_BOARD,NON_ST,overall,ALL,UP,5,downside,1,0.063801472492589092,0.063801472492589092,1,0.063801472492589092,0.063801472492589092
closing_rejection_depth,CHINEXT_BOARD,NON_ST,year,2022,UP,5,downside,1,0.063801472492589092,0.063801472492589092,1,0.063801472492589092,0.063801472492589092
closing_rejection_depth,CHINEXT_BOARD,NON_ST,overall,ALL,UP,5,terminal,1,0.072374141256109109,0.072374141256109109,1,0.072374141256109109,0.072374141256109109
closing_rejection_depth,CHINEXT_BOARD,NON_ST,year,2022,UP,5,terminal,1,0.072374141256109109,0.072374141256109109,1,0.072374141256109109,0.072374141256109109
closing_rejection_depth,SH_A,ALL_STATUS,overall,ALL,DOWN,1,downside,2,0.00021868860144660116,0.00021868860144660116,0.5,-0.0022964688532603594,0.0027338460561535617
closing_rejection_depth,SH_A,ALL_STATUS,year,2023,DOWN,1,downside,2,0.00021868860144660116,0.00021868860144660116,0.5,-0.0022964688532603594,0.0027338460561535617
closing_rejection_depth,SH_A,ALL_STATUS,overall,ALL,DOWN,1,terminal,2,0.00020368745436904947,0.00020368745436904947,0.5,-0.0061620167725646704,0.0065693916813027694
closing_rejection_depth,SH_A,ALL_STATUS,year,2023,DOWN,1,terminal,2,0.00020368745436904947,0.00020368745436904947,0.5,-0.0061620167725646704,0.0065693916813027694
closing_rejection_depth,SH_A,ALL_STATUS,overall,ALL,DOWN,3,downside,2,-0.0093680873249330499,-0.0093680873249330499,0,-0.0095886741906843695,-0.0091475004591817319
closing_rejection_depth,SH_A,ALL_STATUS,year,2023,DOWN,3,downside,2,-0.0093680873249330499,-0.0093680873249330499,0,-0.0095886741906843695,-0.0091475004591817319
closing_rejection_depth,SH_A,ALL_STATUS,overall,ALL,DOWN,3,terminal,2,-0.016043628071235598,-0.016043628071235598,0,-0.016246434756387599,-0.015840821386083601
closing_rejection_depth,SH_A,ALL_STATUS,year,2023,DOWN,3,terminal,2,-0.016043628071235598,-0.016043628071235598,0,-0.016246434756387599,-0.015840821386083601
closing_rejection_depth,SH_A,ALL_STATUS,overall,ALL,DOWN,5,downside,2,-0.010621346488149649,-0.010621346488149649,0,-0.010804408678146729,-0.010438284298152569
closing_rejection_depth,SH_A,ALL_STATUS,year,2023,DOWN,5,downside,2,-0.010621346488149649,-0.010621346488149649,0,-0.010804408678146729,-0.010438284298152569
closing_rejection_depth,SH_A,ALL_STATUS,overall,ALL,DOWN,5,terminal,2,-0.0129002117981902,-0.0129002117981902,0,-0.01307547333026444,-0.012724950266115958
closing_rejection_depth,SH_A,ALL_STATUS,year,2023,DOWN,5,terminal,2,-0.0129002117981902,-0.0129002117981902,0,-0.01307547333026444,-0.012724950266115958
closing_rejection_depth,SH_A,ALL_STATUS,overall,ALL,UP,1,downside,1,0.0020296104800579008,0.0020296104800579008,1,0.0020296104800579008,0.0020296104800579008
closing_rejection_depth,SH_A,ALL_STATUS,year,2022,UP,1,downside,1,0.0020296104800579008,0.0020296104800579008,1,0.0020296104800579008,0.0020296104800579008
closing_rejection_depth,SH_A,ALL_STATUS,overall,ALL,UP,1,terminal,1,0.00086740070148359988,0.00086740070148359988,1,0.00086740070148359988,0.00086740070148359988
closing_rejection_depth,SH_A,ALL_STATUS,year,2022,UP,1,terminal,1,0.00086740070148359988,0.00086740070148359988,1,0.00086740070148359988,0.00086740070148359988
closing_rejection_depth,SH_A,ALL_STATUS,overall,ALL,UP,3,downside,1,0.023886997894389396,0.023886997894389396,1,0.023886997894389396,0.023886997894389396
closing_rejection_depth,SH_A,ALL_STATUS,year,2022,UP,3,downside,1,0.023886997894389396,0.023886997894389396,1,0.023886997894389396,0.023886997894389396
closing_rejection_depth,SH_A,ALL_STATUS,overall,ALL,UP,3,terminal,1,0.021260069277719399,0.021260069277719399,1,0.021260069277719399,0.021260069277719399
closing_rejection_depth,SH_A,ALL_STATUS,year,2022,UP,3,terminal,1,0.021260069277719399,0.021260069277719399,1,0.021260069277719399,0.021260069277719399
closing_rejection_depth,SH_A,ALL_STATUS,overall,ALL,UP,5,downside,1,0.033935381559999103,0.033935381559999103,1,0.033935381559999103,0.033935381559999103
closing_rejection_depth,SH_A,ALL_STATUS,year,2022,UP,5,downside,1,0.033935381559999103,0.033935381559999103,1,0.033935381559999103,0.033935381559999103
closing_rejection_depth,SH_A,ALL_STATUS,overall,ALL,UP,5,terminal,1,0.057881812069582303,0.057881812069582303,1,0.057881812069582303,0.057881812069582303
closing_rejection_depth,SH_A,ALL_STATUS,year,2022,UP,5,terminal,1,0.057881812069582303,0.057881812069582303,1,0.057881812069582303,0.057881812069582303
closing_rejection_depth,SH_A,NON_ST,overall,ALL,DOWN,1,downside,1,0.0032162981990038995,0.0032162981990038995,1,0.0032162981990038995,0.0032162981990038995
closing_rejection_depth,SH_A,NON_ST,year,2023,DOWN,1,downside,1,0.0032162981990038995,0.0032162981990038995,1,0.0032162981990038995,0.0032162981990038995
closing_rejection_depth,SH_A,NON_ST,overall,ALL,DOWN,1,terminal,1,0.008131949940073999,0.008131949940073999,1,0.008131949940073999,0.008131949940073999
closing_rejection_depth,SH_A,NON_ST,year,2023,DOWN,1,terminal,1,0.008131949940073999,0.008131949940073999,1,0.008131949940073999,0.008131949940073999
closing_rejection_depth,SH_A,NON_ST,overall,ALL,DOWN,3,downside,1,-0.009332240788880803,-0.009332240788880803,0,-0.009332240788880803,-0.009332240788880803
closing_rejection_depth,SH_A,NON_ST,year,2023,DOWN,3,downside,1,-0.009332240788880803,-0.009332240788880803,0,-0.009332240788880803,-0.009332240788880803
closing_rejection_depth,SH_A,NON_ST,overall,ALL,DOWN,3,terminal,1,-0.016515133534316603,-0.016515133534316603,0,-0.016515133534316603,-0.016515133534316603
closing_rejection_depth,SH_A,NON_ST,year,2023,DOWN,3,terminal,1,-0.016515133534316603,-0.016515133534316603,0,-0.016515133534316603,-0.016515133534316603
closing_rejection_depth,SH_A,NON_ST,overall,ALL,DOWN,5,downside,1,-0.011115048323887305,-0.011115048323887305,0,-0.011115048323887305,-0.011115048323887305
closing_rejection_depth,SH_A,NON_ST,year,2023,DOWN,5,downside,1,-0.011115048323887305,-0.011115048323887305,0,-0.011115048323887305,-0.011115048323887305
closing_rejection_depth,SH_A,NON_ST,overall,ALL,DOWN,5,terminal,1,-0.0129328222711359,-0.0129328222711359,0,-0.0129328222711359,-0.0129328222711359
closing_rejection_depth,SH_A,NON_ST,year,2023,DOWN,5,terminal,1,-0.0129328222711359,-0.0129328222711359,0,-0.0129328222711359,-0.0129328222711359
closing_rejection_depth,SH_A,NON_ST,overall,ALL,UP,1,downside,2,0.0045620386673876513,0.0045620386673876513,1,0.0024657632207228915,0.006658314114052411
closing_rejection_depth,SH_A,NON_ST,year,2022,UP,1,downside,2,0.0045620386673876513,0.0045620386673876513,1,0.0024657632207228915,0.006658314114052411
closing_rejection_depth,SH_A,NON_ST,overall,ALL,UP,1,terminal,2,0.0034892151413129504,0.0034892151413129504,1,0.0013021098917163501,0.0056763203909095507
closing_rejection_depth,SH_A,NON_ST,year,2022,UP,1,terminal,2,0.0034892151413129504,0.0034892151413129504,1,0.0013021098917163501,0.0056763203909095507
closing_rejection_depth,SH_A,NON_ST,overall,ALL,UP,3,downside,2,0.031493843135416547,0.031493843135416547,1,0.025424977437117548,0.037562708833715548
closing_rejection_depth,SH_A,NON_ST,year,2022,UP,3,downside,2,0.031493843135416547,0.031493843135416547,1,0.025424977437117548,0.037562708833715548
closing_rejection_depth,SH_A,NON_ST,overall,ALL,UP,3,terminal,2,0.034352869900964644,0.034352869900964644,1,0.024097849013087088,0.044607890788842211
closing_rejection_depth,SH_A,NON_ST,year,2022,UP,3,terminal,2,0.034352869900964644,0.034352869900964644,1,0.024097849013087088,0.044607890788842211
closing_rejection_depth,SH_A,NON_ST,overall,ALL,UP,5,downside,2,0.045250093100676944,0.045250093100676944,1,0.036300598922425466,0.054199587278928429
closing_rejection_depth,SH_A,NON_ST,year,2022,UP,5,downside,2,0.045250093100676944,0.045250093100676944,1,0.036300598922425466,0.054199587278928429
closing_rejection_depth,SH_A,NON_ST,overall,ALL,UP,5,terminal,2,0.057755495457752049,0.057755495457752049,1,0.057026258422099449,0.058484732493404648
closing_rejection_depth,SH_A,NON_ST,year,2022,UP,5,terminal,2,0.057755495457752049,0.057755495457752049,1,0.057026258422099449,0.058484732493404648
closing_rejection_depth,SZ_A,ALL_STATUS,overall,ALL,DOWN,1,downside,3,-0.005586019923341067,-0.0050625013868326983,0.33333333333333331,-0.015430142321240381,0.0040486950599549001
closing_rejection_depth,SZ_A,ALL_STATUS,year,2020,DOWN,1,downside,1,-0.0050625013868326983,-0.0050625013868326983,0,-0.0050625013868326983,-0.0050625013868326983
closing_rejection_depth,SZ_A,ALL_STATUS,year,2023,DOWN,1,downside,2,-0.0058477791915952509,-0.0058477791915952509,0.5,-0.01558719788219289,0.0038916394990023894
closing_rejection_depth,SZ_A,ALL_STATUS,overall,ALL,DOWN,1,terminal,3,-0.0063759639710161504,0.0045645829079897001,0.66666666666666663,-0.023291226765546659,0.0061630800719120202
closing_rejection_depth,SZ_A,ALL_STATUS,year,2020,DOWN,1,terminal,1,0.0065627043628926005,0.0065627043628926005,1,0.0065627043628926005,0.0065627043628926005
closing_rejection_depth,SZ_A,ALL_STATUS,year,2023,DOWN,1,terminal,2,-0.012845298137970525,-0.012845298137970525,0.5,-0.026773202974738702,0.0010826066987976563
closing_rejection_depth,SZ_A,ALL_STATUS,overall,ALL,DOWN,3,downside,3,-0.010810687481932951,-0.0058665188191810019,0.33333333333333331,-0.02752534351290168,0.0039263010839349997
closing_rejection_depth,SZ_A,ALL_STATUS,year,2020,DOWN,3,downside,1,-0.0058665188191810019,-0.0058665188191810019,0,-0.0058665188191810019,-0.0058665188191810019
closing_rejection_depth,SZ_A,ALL_STATUS,year,2023,DOWN,3,downside,2,-0.013282771813308926,-0.013282771813308926,0.5,-0.029008594111727265,0.0024430504851094157
closing_rejection_depth,SZ_A,ALL_STATUS,overall,ALL,DOWN,3,terminal,3,-0.025206686080538183,-0.032086634383984396,0.33333333333333331,-0.043316679024829885,-0.0043447138148679969
closing_rejection_depth,SZ_A,ALL_STATUS,year,2020,DOWN,3,terminal,1,-0.032086634383984396,-0.032086634383984396,0,-0.032086634383984396,-0.032086634383984396
closing_rejection_depth,SZ_A,ALL_STATUS,year,2023,DOWN,3,terminal,2,-0.021766711928815078,-0.021766711928815078,0.5,-0.041252694533796021,-0.0022807293238341344
closing_rejection_depth,SZ_A,ALL_STATUS,overall,ALL,DOWN,5,downside,3,-0.012316591993607851,-0.0088521683780377006,0.33333333333333331,-0.028540324086385582,0.0025213706529418193
closing_rejection_depth,SZ_A,ALL_STATUS,year,2020,DOWN,5,downside,1,-0.0088521683780377006,-0.0088521683780377006,0,-0.0088521683780377006,-0.0088521683780377006
closing_rejection_depth,SZ_A,ALL_STATUS,year,2023,DOWN,5,downside,2,-0.014048803801392926,-0.014048803801392926,0.5,-0.029579651171056626,0.0014820435682707748
closing_rejection_depth,SZ_A,ALL_STATUS,overall,ALL,DOWN,5,terminal,3,-0.036309291793546368,-0.027593058040926301,0,-0.069862245090304143,-0.0062428319978366197
closing_rejection_depth,SZ_A,ALL_STATUS,year,2020,DOWN,5,terminal,1,-0.080429541852648598,-0.080429541852648598,0,-0.080429541852648598,-0.080429541852648598
closing_rejection_depth,SZ_A,ALL_STATUS,year,2023,DOWN,5,terminal,2,-0.01424916676399525,-0.01424916676399525,0,-0.024924279785540092,-0.00357405374245041
closing_rejection_depth,SZ_A,ALL_STATUS,overall,ALL,UP,1,downside,4,0.0094812452168330369,0.006030064008721801,1,0.0021157176088104387,0.019607717791344625
closing_rejection_depth,SZ_A,ALL_STATUS,year,2020,UP,1,downside,1,0.025194429429545799,0.025194429429545799,1,0.025194429429545799,0.025194429429545799
closing_rejection_depth,SZ_A,ALL_STATUS,year,2022,UP,1,downside,3,0.0042435171459287825,0.0054880707152350529,1,0.001633952879321208,0.0063552599848138496
closing_rejection_depth,SZ_A,ALL_STATUS,overall,ALL,UP,1,terminal,4,0.014289476780553638,0.012900544074387749,0.75,5.2690734427825181e-05,0.029637408991612164
closing_rejection_depth,SZ_A,ALL_STATUS,year,2020,UP,1,terminal,1,0.034943227700243301,0.034943227700243301,1,0.034943227700243301,0.034943227700243301
closing_rejection_depth,SZ_A,ALL_STATUS,year,2022,UP,1,terminal,3,0.0074048931406570824,0.008543922810636,0.66666666666666663,-0.0011603424193162002,0.015514516832638801
closing_rejection_depth,SZ_A,ALL_STATUS,overall,ALL,UP,3,downside,4,0.019133500397823276,0.015118503409830503,1,0.0058438216821136051,0.035635176703927171
closing_rejection_depth,SZ_A,ALL_STATUS,year,2020,UP,3,downside,1,0.041506645836962994,0.041506645836962994,1,0.041506645836962994,0.041506645836962994
closing_rejection_depth,SZ_A,ALL_STATUS,year,2022,UP,3,downside,3,0.011675785251443369,0.0083019247594841028,1,0.0054926640996321051,0.019208450600038344
closing_rejection_depth,SZ_A,ALL_STATUS,overall,ALL,UP,3,terminal,4,0.019561533981795887,0.016445509665867799,0.75,-0.0019346708706391206,0.043550558286973365
closing_rejection_depth,SZ_A,ALL_STATUS,year,2020,UP,3,terminal,1,0.050192715197191498,0.050192715197191498,1,0.050192715197191498,0.050192715197191498
closing_rejection_depth,SZ_A,ALL_STATUS,year,2022,UP,3,terminal,3,0.0093511402433306828,0.0048388271686045491,0.66666666666666663,-0.002902313447673931,0.023409519164225751
closing_rejection_depth,SZ_A,ALL_STATUS,overall,ALL,UP,5,downside,4,0.017881042851828365,0.023844349429704474,0.75,-0.00086314525958716345,0.031854585700942996
closing_rejection_depth,SZ_A,ALL_STATUS,year,2020,UP,5,downside,1,0.033217157373832802,0.033217157373832802,1,0.033217157373832802,0.033217157373832802
closing_rejection_depth,SZ_A,ALL_STATUS,year,2022,UP,5,downside,3,0.012769004677826884,0.019013447061875497,0.66666666666666663,-0.0037026584483675455,0.026742890850401865
closing_rejection_depth,SZ_A,ALL_STATUS,overall,ALL,UP,5,terminal,4,0.025006690931908562,0.024217816503524676,1,0.0082052420248856905,0.042439239381638544
closing_rejection_depth,SZ_A,ALL_STATUS,year,2020,UP,5,terminal,1,0.044360051787148295,0.044360051787148295,1,0.044360051787148295,0.044360051787148295
closing_rejection_depth,SZ_A,ALL_STATUS,year,2022,UP,5,terminal,3,0.01855557064682865,0.010478289238266899,1,0.0078805209944026594,0.032461532862679346
closing_rejection_depth,SZ_A,NON_ST,overall,ALL,DOWN,1,downside,3,-0.0062780751327916008,-0.0047259746597708985,0,-0.012132998475410502,-0.0010439919793809799
closing_rejection_depth,SZ_A,NON_ST,year,2020,DOWN,1,downside,2,-0.0024247354845271995,-0.0024247354845271995,0,-0.0042657268247221587,-0.00058374414433224025
closing_rejection_depth,SZ_A,NON_ST,year,2023,DOWN,1,downside,1,-0.013984754429320402,-0.013984754429320402,0,-0.013984754429320402,-0.013984754429320402
closing_rejection_depth,SZ_A,NON_ST,overall,ALL,DOWN,1,terminal,3,-0.0084870313600843659,-0.0037318937185095999,0.33333333333333331,-0.024030867700310637,0.0051547499235120014
closing_rejection_depth,SZ_A,NON_ST,year,2020,DOWN,1,terminal,2,0.0018222585577539001,0.0018222585577539001,0.5,-0.0026210632632568997,0.0062655803787647008
closing_rejection_depth,SZ_A,NON_ST,year,2023,DOWN,1,terminal,1,-0.029105611195760897,-0.029105611195760897,0,-0.029105611195760897,-0.029105611195760897
