audit_type,stratum,market_view,denominator,horizon,scope,scope_value,n,partial_rho,low_n,high_n,tail_residual_gap
partial_rank,5,SZ_A,ALL_STATUS,3,year,2022,237,-0.19347172758295569,,,
partial_rank,5,SZ_A,NON_ST,3,year,2022,237,-0.17722141858256726,,,
partial_rank,5,ALL_A,ALL_STATUS,3,year,2023,237,0.068853967644168013,,,
partial_rank,5,ALL_A,NON_ST,3,year,2023,237,0.082577392610579781,,,
partial_rank,5,CHINEXT_BOARD,ALL_STATUS,3,year,2023,233,0.027674565827617601,,,
partial_rank,5,CHINEXT_BOARD,NON_ST,3,year,2023,231,0.023425841348699593,,,
partial_rank,5,SH_A,ALL_STATUS,3,year,2023,237,0.00773341900556806,,,
partial_rank,5,SH_A,NON_ST,3,year,2023,237,0.065896805548526144,,,
partial_rank,5,SZ_A,ALL_STATUS,3,year,2023,237,0.024125091529588458,,,
partial_rank,5,SZ_A,NON_ST,3,year,2023,237,0.01091022539935561,,,
tail_residual_gap,5,ALL_A,ALL_STATUS,3,cell,ALL_A:ALL_STATUS,829,,211,123,-0.005140694652970919
tail_residual_gap,5,ALL_A,NON_ST,3,cell,ALL_A:NON_ST,829,,214,131,-0.0045817811007750533
tail_residual_gap,5,CHINEXT_BOARD,ALL_STATUS,3,cell,CHINEXT_BOARD:ALL_STATUS,704,,201,122,-0.0043288593551838849
tail_residual_gap,5,CHINEXT_BOARD,NON_ST,3,cell,CHINEXT_BOARD:NON_ST,700,,195,123,-0.0044751587915181721
tail_residual_gap,5,SH_A,ALL_STATUS,3,cell,SH_A:ALL_STATUS,815,,204,123,-0.0034582765525488931
tail_residual_gap,5,SH_A,NON_ST,3,cell,SH_A:NON_ST,814,,194,129,-0.0028167243469986781
tail_residual_gap,5,SZ_A,ALL_STATUS,3,cell,SZ_A:ALL_STATUS,824,,218,139,-0.0086931965323444934
tail_residual_gap,5,SZ_A,NON_ST,3,cell,SZ_A:NON_ST,824,,217,146,-0.0095133259453336685
