family,track,leg,trade_date,cal_idx,decision_at,available_at,symbol,industry,signal_score,signal_rank,candidate_count,avg_amount20,natural_horizon,rebalance_sessions,entry_status,status_h5,status_h20,status_h120,gross_return_h5,net_return_h5,adverse_excursion_h5,entry_amount_h5,gross_return_h20,net_return_h20,adverse_excursion_h20,entry_amount_h20
trading_continuity_60,internal,middle,2019-07-31,383,2019-07-31 15:00:00,2019-07-31 15:00:00,300346.SZ,电子化学品Ⅱ,-0.0,17,1410,348785680.5545,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0,-0.003992015968063978,-0.044897959183673564,188506308.99,0.11734693877550995,0.11288647195405077,-0.11530612244897964,188506308.99
trading_continuity_60,internal,middle,2019-07-31,383,2019-07-31 15:00:00,2019-07-31 15:00:00,300384.SZ,专业工程,-0.0,18,1410,59075702.8695,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.08616504854368934,-0.08981309226207779,-0.095873786407767,39906644.59,0.07766990291262132,0.0733678274518923,-0.095873786407767,39906644.59
trading_continuity_60,internal,middle,2019-07-31,383,2019-07-31 15:00:00,2019-07-31 15:00:00,300343.SZ,化学制品,-0.0,19,1410,122579294.72200003,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.03498542274052485,-0.038837776342359076,-0.04956268221574356,73925411.64,-0.03790087463556857,-0.0417415897068838,-0.1282798833819242,73925411.64
trading_continuity_60,internal,middle,2019-07-31,383,2019-07-31 15:00:00,2019-07-31 15:00:00,300385.SZ,环境治理,-0.0,20,1410,105854559.887,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.06995230524642293,-0.0736650704949402,-0.11128775834658189,32639382.8,0.02861685214626397,0.024510597247476396,-0.11128775834658189,32639382.8
trading_continuity_60,internal,middle,2019-08-30,405,2019-08-30 15:00:00,2019-08-30 15:00:00,300331.SZ,光学光电子,-0.0,1,1443,115114621.07049999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.18995152049360953,0.18520121502257703,-0.01718818862935212,146438933.35,0.011458792419567931,0.007421032769190372,-0.04936095196121648,146438933.35
trading_continuity_60,internal,middle,2019-08-30,405,2019-08-30 15:00:00,2019-08-30 15:00:00,300328.SZ,工业金属,-0.0,2,1443,499822013.1545001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.16654804270462642,0.16189116429063577,-0.014234875444839923,301090869.95,-0.048398576512455604,-0.05219738459025025,-0.06476868327402141,301090869.95
trading_continuity_60,internal,middle,2019-08-30,405,2019-08-30 15:00:00,2019-08-30 15:00:00,300333.SZ,计算机设备,-0.0,3,1443,144445708.701,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.06858846918489059,0.06432264695261569,0.0,293934504.96,0.01391650099403563,0.009868930131784026,0.0,293934504.96
trading_continuity_60,internal,middle,2019-08-30,405,2019-08-30 15:00:00,2019-08-30 15:00:00,300327.SZ,半导体,-0.0,4,1443,136884798.277,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.05831533477321815,0.05409052305755635,-0.009719222462203025,279796025.76,-0.035997120230381596,-0.039845435119681416,-0.042836573074154116,279796025.76
trading_continuity_60,internal,middle,2019-08-30,405,2019-08-30 15:00:00,2019-08-30 15:00:00,300339.SZ,IT服务Ⅱ,-0.0,5,1443,813509247.6864998,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.15179153094462539,0.14719356076121382,-0.007166123778501565,869489078.57,-0.01889250814332244,-0.02280910491720134,-0.03517915309446251,869489078.57
trading_continuity_60,internal,middle,2019-08-30,405,2019-08-30 15:00:00,2019-08-30 15:00:00,300326.SZ,医疗器械,-0.0,6,1443,83499195.3385,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.1182994454713493,0.11383517622795059,0.0,301099100.06,0.3678373382624769,0.3623769097664191,0.0,301099100.06
trading_continuity_60,internal,middle,2019-08-30,405,2019-08-30 15:00:00,2019-08-30 15:00:00,300340.SZ,电池,-0.0,7,1443,155384960.398,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.03289013296011212,0.028766819056079695,-0.008397480755773179,123221159.08,-0.09097270818754366,-0.0946015596518649,-0.11756473058082573,123221159.08
trading_continuity_60,internal,middle,2019-08-30,405,2019-08-30 15:00:00,2019-08-30 15:00:00,300324.SZ,计算机设备,-0.0,8,1443,147685017.28749996,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.16732283464566922,0.1626628632498781,0.0,418942049.58,0.025590551181102317,0.02149637732409193,0.0,418942049.58
trading_continuity_60,internal,middle,2019-08-30,405,2019-08-30 15:00:00,2019-08-30 15:00:00,300343.SZ,化学制品,-0.0,9,1443,128164676.24450001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0658307210031348,0.06157590774563726,0.0,152271704.49,-0.031347962382445194,-0.03521483678411208,-0.040752351097178674,152271704.49
trading_continuity_60,internal,middle,2019-08-30,405,2019-08-30 15:00:00,2019-08-30 15:00:00,300322.SZ,消费电子,-0.0,10,1443,572952592.9605,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.10086455331412103,0.0964698844386156,-0.014985590778098024,374984427.06,0.43285302593659924,0.4271330537771716,-0.014985590778098024,374984427.06
trading_continuity_60,internal,middle,2019-08-30,405,2019-08-30 15:00:00,2019-08-30 15:00:00,300345.SZ,光伏设备,-0.0,11,1443,62459292.995500006,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.04060913705583746,0.03645500876419727,-0.010152284263959421,140252636.2,0.07868020304568524,0.07437409445069254,-0.010152284263959421,140252636.2
trading_continuity_60,internal,middle,2019-08-30,405,2019-08-30 15:00:00,2019-08-30 15:00:00,300319.SZ,元件,-0.0,12,1443,126735625.96899998,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.09806835066864772,0.09368484427875279,-0.010401188707280906,95617399.62,0.010401188707280795,0.006367651027810561,-0.010401188707280906,95617399.62
trading_continuity_60,internal,middle,2019-08-30,405,2019-08-30 15:00:00,2019-08-30 15:00:00,300346.SZ,电子化学品Ⅱ,-0.0,13,1443,217900435.625,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.32461677186654647,0.31932888056168984,-0.017132551848512145,479208555.97,0.1839495040577097,0.17922315873213002,-0.017132551848512145,479208555.97
trading_continuity_60,internal,middle,2019-08-30,405,2019-08-30 15:00:00,2019-08-30 15:00:00,300317.SZ,电力,-0.0,14,1443,86405800.8615,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0422832980972514,0.03812248652800099,-0.0021141649048627142,90180265.64,-0.06553911205074003,-0.06926949483696465,-0.07188160676532784,90180265.64
trading_continuity_60,internal,middle,2019-08-30,405,2019-08-30 15:00:00,2019-08-30 15:00:00,300347.SZ,医疗服务,-0.0,15,1443,308606587.64699996,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.017569786535303833,-0.021491663634963354,-0.03234811165845641,347947309.93,0.018883415435139606,0.014816016571127077,-0.046469622331691274,347947309.93
trading_continuity_60,internal,middle,2019-08-30,405,2019-08-30 15:00:00,2019-08-30 15:00:00,300316.SZ,光伏设备,-0.0,16,1443,269807411.598,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.06101190476190488,0.05677632829578938,0.0,214326621.94,0.10788690476190488,0.1034642025472865,-0.011904761904761862,214326621.94
trading_continuity_60,internal,middle,2019-08-30,405,2019-08-30 15:00:00,2019-08-30 15:00:00,300348.SZ,软件开发,-0.0,17,1443,284632011.7155,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.10394489668127727,0.09953793102586284,-0.02755165936130255,386543154.18,0.10457107075767058,0.10016160540534447,-0.02755165936130255,386543154.18
trading_continuity_60,internal,middle,2019-08-30,405,2019-08-30 15:00:00,2019-08-30 15:00:00,300315.SZ,游戏Ⅱ,-0.0,18,1443,88664459.1115,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.06628242074927959,0.062025804299182585,-0.0028818443804035088,103828206.79,0.3659942363112392,0.3605411655076014,-0.0028818443804035088,103828206.79
trading_continuity_60,internal,middle,2019-08-30,405,2019-08-30 15:00:00,2019-08-30 15:00:00,300349.SZ,通用设备,-0.0,19,1443,65536018.40699999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.06527777777777777,0.06102517187846512,-0.004166666666666652,99114961.24,0.01388888888888884,0.00984142825460177,-0.004166666666666652,99114961.24
trading_continuity_60,internal,middle,2019-08-30,405,2019-08-30 15:00:00,2019-08-30 15:00:00,300311.SZ,软件开发,-0.0,20,1443,144628758.50149998,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.12063953488372103,0.11616592396602132,-0.0014534883720930258,193527263.21,0.04796511627906974,0.0437816228009098,-0.0014534883720930258,193527263.21
trading_continuity_60,internal,middle,2019-09-30,425,2019-09-30 15:00:00,2019-09-30 15:00:00,300326.SZ,医疗器械,-0.0,1,1837,219756596.23400003,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.07956104252400542,0.07525141760374998,-0.02263374485596703,142968775.43,0.08641975308641969,0.0820827480840789,-0.02263374485596703,142968775.43
trading_continuity_60,internal,middle,2019-09-30,425,2019-09-30 15:00:00,2019-09-30 15:00:00,300324.SZ,计算机设备,-0.0,2,1837,354432175.4505,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.057251908396946494,0.05303134189635994,-0.05343511450381688,76775461.55,0.12595419847328237,0.12145937133366846,-0.05343511450381688,76775461.55
trading_continuity_60,internal,middle,2019-09-30,425,2019-09-30 15:00:00,2019-09-30 15:00:00,300327.SZ,半导体,-0.0,3,1837,249929109.94900006,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.013718946978123703,-0.017656196690785997,-0.05635891731553577,101645010.47,-0.07823507601038193,-0.08191477630574973,-0.13904338153503892,101645010.47
trading_continuity_60,internal,middle,2019-09-30,425,2019-09-30 15:00:00,2019-09-30 15:00:00,300323.SZ,光学光电子,-0.0,4,1837,100027993.9285,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.017681728880157177,0.013619127168060574,-0.015717092337917515,55138703.0,-0.0491159135559921,-0.052911858012854585,-0.0707269155206286,55138703.0
trading_continuity_60,internal,middle,2019-09-30,425,2019-09-30 15:00:00,2019-09-30 15:00:00,300328.SZ,工业金属,-0.0,5,1837,452850287.2619999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0,-0.003992015968063978,-0.040861812778603346,187966598.84,-0.08469539375928681,-0.08834930436304222,-0.09509658246656771,187966598.84
trading_continuity_60,internal,middle,2019-09-30,425,2019-09-30 15:00:00,2019-09-30 15:00:00,300322.SZ,消费电子,-0.0,6,1837,832237162.84,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.11769547325102869,0.11323361507437801,-0.0654320987654321,1012290449.32,-0.13004115226337454,-0.13351404187509763,-0.16584362139917697,1012290449.32
trading_continuity_60,internal,middle,2019-09-30,425,2019-09-30 15:00:00,2019-09-30 15:00:00,300331.SZ,光学光电子,-0.0,7,1837,221418203.491,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.026575225032147376,-0.030461152277527992,-0.07672524646378054,196594435.3,0.0004286326618088143,-0.0035650944146852215,-0.13159022717531066,196594435.3
trading_continuity_60,internal,middle,2019-09-30,425,2019-09-30 15:00:00,2019-09-30 15:00:00,300319.SZ,元件,-0.0,8,1837,169216967.154,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.04985337243401755,0.04566234100713529,-0.027859237536656978,63638044.0,0.45454545454545436,0.4487388858646344,-0.027859237536656978,63638044.0
trading_continuity_60,internal,middle,2019-09-30,425,2019-09-30 15:00:00,2019-09-30 15:00:00,300332.SZ,燃气Ⅱ,-0.0,9,1837,53185050.8395,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.021479713603818507,0.01740195027605873,-0.019093078758949944,16298204.8,-0.004773269689737569,-0.00874623068897995,-0.026252983293556187,16298204.8
trading_continuity_60,internal,middle,2019-09-30,425,2019-09-30 15:00:00,2019-09-30 15:00:00,300316.SZ,光伏设备,-0.0,10,1837,326633717.68,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0668044077134986,0.0625457074831055,-0.008264462809917328,389199148.61,0.02066115702479343,0.016586661387967938,-0.05991735537190079,389199148.61
trading_continuity_60,internal,middle,2019-09-30,425,2019-09-30 15:00:00,2019-09-30 15:00:00,300333.SZ,计算机设备,-0.0,11,1837,348138478.2830001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0538160469667317,0.049609196479838635,-0.03033268101761255,80478246.36,0.08904109589041087,0.08469362644573875,-0.049902152641878694,80478246.36
trading_continuity_60,internal,middle,2019-09-30,425,2019-09-30 15:00:00,2019-09-30 15:00:00,300315.SZ,游戏Ⅱ,-0.0,12,1837,264751274.5865,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.04329004329004338,0.03912521277790737,-0.07575757575757591,524505135.32,0.0,-0.003992015968063978,-0.07575757575757591,524505135.32
trading_continuity_60,internal,middle,2019-09-30,425,2019-09-30 15:00:00,2019-09-30 15:00:00,300337.SZ,工业金属,-0.0,13,1837,72674130.9175,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.027190332326283873,0.0230897721173966,-0.01812688821752273,14033537.0,-0.07854984894259831,-0.08222829265939424,-0.09969788519637468,14033537.0
trading_continuity_60,internal,middle,2019-09-30,425,2019-09-30 15:00:00,2019-09-30 15:00:00,300311.SZ,软件开发,-0.0,14,1837,281447324.129,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.3132867132867132,0.3080440517566265,-0.027972027972028024,106946058.07,0.19580419580419584,0.19103052635986773,-0.027972027972028024,106946058.07
trading_continuity_60,internal,middle,2019-09-30,425,2019-09-30 15:00:00,2019-09-30 15:00:00,300338.SZ,教育,-0.0,15,1837,101158283.281,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.008196721311475308,0.004171983901050336,-0.06375227686703111,24145762.2,-0.10200364298724962,-0.1055884587837077,-0.11111111111111116,24145762.2
trading_continuity_60,internal,middle,2019-09-30,425,2019-09-30 15:00:00,2019-09-30 15:00:00,300310.SZ,通信服务,-0.0,16,1837,199344282.24,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.012280701754385781,0.008239661028819345,-0.03508771929824561,80556692.2,-0.0982456140350878,-0.10184543194313134,-0.12631578947368416,80556692.2
trading_continuity_60,internal,middle,2019-09-30,425,2019-09-30 15:00:00,2019-09-30 15:00:00,300339.SZ,IT服务Ⅱ,-0.0,17,1837,822694259.213,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.028401585204755664,0.024296189655035993,-0.03632760898282694,337093720.96,-0.08784676354029064,-0.09148809382555889,-0.13077939233817704,337093720.96
trading_continuity_60,internal,middle,2019-09-30,425,2019-09-30 15:00:00,2019-09-30 15:00:00,300308.SZ,通信设备,-0.0,18,1837,400661298.03699994,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.05517070757050946,0.05095844925685489,-0.025482434438396817,184402682.5,0.08114794656110846,0.07683198669459679,-0.03513112320633349,184402682.5
trading_continuity_60,internal,middle,2019-09-30,425,2019-09-30 15:00:00,2019-09-30 15:00:00,300342.SZ,家电零部件Ⅱ,-0.0,19,1837,134042500.83300003,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.017137096774193505,-0.021060701178288732,-0.055443548387096864,64437087.38,-0.019153225806451513,-0.023068781791256265,-0.055443548387096864,64437087.38
trading_continuity_60,internal,middle,2019-09-30,425,2019-09-30 15:00:00,2019-09-30 15:00:00,300307.SZ,专用设备,-0.0,20,1837,56276914.60349999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0019493177387914784,-0.0020504799368125104,-0.04873294346978563,103417666.51,-0.08187134502923976,-0.08553652928062006,-0.08966861598440545,103417666.51
trading_continuity_60,internal,middle,2019-10-31,443,2019-10-31 15:00:00,2019-10-31 15:00:00,300316.SZ,光伏设备,-0.0,1,1532,328209804.29600006,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.019410977242302563,0.015341472343131768,-0.034136546184738936,260153850.8,-0.08500669344042833,-0.08865936133088581,-0.11646586345381527,260153850.8
trading_continuity_60,internal,middle,2019-10-31,443,2019-10-31 15:00:00,2019-10-31 15:00:00,300319.SZ,元件,-0.0,2,1532,327750959.6415,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.1356297093649086,0.13109625743131614,0.0,669530611.79,0.23250807319698596,0.2275878812880161,0.0,669530611.79
trading_continuity_60,internal,middle,2019-10-31,443,2019-10-31 15:00:00,2019-10-31 15:00:00,300315.SZ,游戏Ⅱ,-0.0,3,1532,407884782.65949994,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.07439824945295404,0.07010923448507778,-0.052516411378555894,180554776.32,0.17286652078774623,0.1681844189083539,-0.052516411378555894,180554776.32
trading_continuity_60,internal,middle,2019-10-31,443,2019-10-31 15:00:00,2019-10-31 15:00:00,300322.SZ,消费电子,-0.0,4,1532,977608789.023,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.03434929850024182,0.03022015958407298,-0.019351717464925144,397934648.44,-0.07014997581035332,-0.07386195195482304,-0.09482341557813256,397934648.44
trading_continuity_60,internal,middle,2019-10-31,443,2019-10-31 15:00:00,2019-10-31 15:00:00,300311.SZ,软件开发,-0.0,5,1532,566929181.0675,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.03894472361809043,0.03479723969147108,-0.017587939698492372,348205405.0,0.07160804020100486,0.06733016379301682,-0.047738693467336724,348205405.0
trading_continuity_60,internal,middle,2019-10-31,443,2019-10-31 15:00:00,2019-10-31 15:00:00,300324.SZ,计算机设备,-0.0,6,1532,290081061.5985,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.011784511784511786,-0.015729483793355925,-0.030303030303030387,325130422.31,-0.14983164983164987,-0.15322553546106454,-0.15656565656565669,325130422.31
trading_continuity_60,internal,middle,2019-10-31,443,2019-10-31 15:00:00,2019-10-31 15:00:00,300310.SZ,通信服务,-0.0,7,1532,84297171.77499999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.002004008016031955,-0.001996007984031878,-0.022044088176352727,86089810.15,0.002004008016031955,-0.001996007984031878,-0.04609218436873752,86089810.15
trading_continuity_60,internal,middle,2019-10-31,443,2019-10-31 15:00:00,2019-10-31 15:00:00,300326.SZ,医疗器械,-0.0,8,1532,301352029.9585,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.11035422343324264,0.10592167164308997,-0.019073569482288777,203074102.86,-0.08514986376021794,-0.08880196011247254,-0.09741144414168934,203074102.86
trading_continuity_60,internal,middle,2019-10-31,443,2019-10-31 15:00:00,2019-10-31 15:00:00,300308.SZ,通信设备,-0.0,9,1532,169794615.03350002,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.0018420446695831538,-0.0058267071659122704,-0.03292654846880039,260270317.24,-0.005295878425051748,-0.009266753161877861,-0.05526134008749706,260270317.24
trading_continuity_60,internal,middle,2019-10-31,443,2019-10-31 15:00:00,2019-10-31 15:00:00,300327.SZ,半导体,-0.0,10,1532,146346737.986,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.024186822351959902,0.02009825220285033,-0.00625521267723117,157599529.82,-0.0387823185988323,-0.042619514931771074,-0.0679733110925771,157599529.82
trading_continuity_60,internal,middle,2019-10-31,443,2019-10-31 15:00:00,2019-10-31 15:00:00,300306.SZ,通用设备,-0.0,11,1532,233834412.98700005,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.03933054393305446,0.03518151980557738,-0.029288702928870314,75307131.17,-0.046025104602510414,-0.049833387618069214,-0.08535564853556488,75307131.17
trading_continuity_60,internal,middle,2019-10-31,443,2019-10-31 15:00:00,2019-10-31 15:00:00,300328.SZ,工业金属,-0.0,12,1532,176217782.633,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.007340946166394802,-0.011303656960141795,-0.039967373572593834,86818073.98,-0.027732463295269127,-0.031613770827024656,-0.09461663947797716,86818073.98
trading_continuity_60,internal,middle,2019-10-31,443,2019-10-31 15:00:00,2019-10-31 15:00:00,300304.SZ,汽车零部件,-0.0,13,1532,56362869.6365,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0,-0.003992015968063978,-0.016172506738544534,26911643.46,0.09164420485175206,0.08728634375453947,-0.016172506738544534,26911643.46
trading_continuity_60,internal,middle,2019-10-31,443,2019-10-31 15:00:00,2019-10-31 15:00:00,300331.SZ,光学光电子,-0.0,14,1532,129355476.91349998,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.103432494279176,0.09902757414233299,-0.027002288329519453,133814403.24,-0.08741418764302056,-0.09105724477817823,-0.09061784897025171,133814403.24
trading_continuity_60,internal,middle,2019-10-31,443,2019-10-31 15:00:00,2019-10-31 15:00:00,300303.SZ,光学光电子,-0.0,15,1532,104466955.591,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.005102040816326481,0.0010896574198542286,-0.012755102040816313,93592850.16,-0.04591836734693866,-0.04972707645932617,-0.05612244897959173,93592850.16
trading_continuity_60,internal,middle,2019-10-31,443,2019-10-31 15:00:00,2019-10-31 15:00:00,300333.SZ,计算机设备,-0.0,16,1532,134542175.994,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.04456824512534818,0.040398312011075355,-0.01578458681522743,292724504.96,-0.10677808727948013,-0.1103438434180849,-0.11977715877437323,292724504.96
trading_continuity_60,internal,middle,2019-10-31,443,2019-10-31 15:00:00,2019-10-31 15:00:00,300302.SZ,计算机设备,-0.0,17,1532,237197667.78149995,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.014567266495287057,-0.01850112970289064,-0.03856041131105392,212012126.56,-0.12853470437018,-0.13201360774594761,-0.144815766923736,212012126.56
trading_continuity_60,internal,middle,2019-10-31,443,2019-10-31 15:00:00,2019-10-31 15:00:00,300339.SZ,IT服务Ⅱ,-0.0,18,1532,448057255.46849996,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.028252788104089266,0.024147986554771572,-0.0037174721189590088,301834742.86,-0.08996282527881039,-0.09359570821182905,-0.09516728624535309,301834742.86
trading_continuity_60,internal,middle,2019-10-31,443,2019-10-31 15:00:00,2019-10-31 15:00:00,300300.SZ,IT服务Ⅱ,-0.0,19,1532,78070659.70799999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.08761329305135956,0.08327152341842026,-0.006042296072507614,255090106.63,-0.05538771399798581,-0.05915862132733518,-0.08761329305135945,255090106.63
trading_continuity_60,internal,middle,2019-10-31,443,2019-10-31 15:00:00,2019-10-31 15:00:00,300342.SZ,家电零部件Ⅱ,-0.0,20,1532,67417443.4,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.07164790174002045,-0.07535389814025983,-0.097236438075742,32235299.43,-0.11668372569089036,-0.12020993836278293,-0.12282497441146356,32235299.43
trading_continuity_60,internal,middle,2019-11-29,464,2019-11-29 15:00:00,2019-11-29 15:00:00,300346.SZ,电子化学品Ⅱ,-0.0,1,1350,213879755.70549995,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.05263157894736836,0.0484294568757222,-0.005012531328320802,177267253.77,0.5363408521303257,0.5302077549162327,-0.005012531328320802,177267253.77
trading_continuity_60,internal,middle,2019-11-29,464,2019-11-29 15:00:00,2019-11-29 15:00:00,300347.SZ,医疗服务,-0.0,2,1350,456007825.9050001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.022190293742017975,0.01810969376699978,-0.05810983397190295,597138953.7,-0.0245849297573435,-0.0284788022932424,-0.05810983397190295,597138953.7
trading_continuity_60,internal,middle,2019-11-29,464,2019-11-29 15:00:00,2019-11-29 15:00:00,300343.SZ,化学制品,-0.0,3,1350,52669748.152499996,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.03321033210332103,0.029085739959195944,-0.022140221402214055,38232213.43,0.07749077490774914,0.07318941452887584,-0.022140221402214055,38232213.43
trading_continuity_60,internal,middle,2019-11-29,464,2019-11-29 15:00:00,2019-11-29 15:00:00,300348.SZ,软件开发,-0.0,4,1350,375633357.73850006,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.04229432213209705,0.038133466554723494,-0.03244495944380077,119613155.9,0.20509849362688293,0.2002877211972347,-0.03244495944380077,119613155.9
trading_continuity_60,internal,middle,2019-11-29,464,2019-11-29 15:00:00,2019-11-29 15:00:00,300341.SZ,电网设备,-0.0,5,1350,240029055.5,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.2941176470588234,0.2889515087472112,-0.011363636363636465,1036850460.89,0.016711229946523964,0.012652502481667716,-0.011363636363636465,1036850460.89
trading_continuity_60,internal,middle,2019-11-29,464,2019-11-29 15:00:00,2019-11-29 15:00:00,300352.SZ,软件开发,-0.0,6,1350,636532451.132,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.03308823529411775,-0.0369481624985325,-0.05392156862745101,697879091.05,-0.07965686274509809,-0.08333088724511761,-0.0894607843137255,697879091.05
trading_continuity_60,internal,middle,2019-11-29,464,2019-11-29 15:00:00,2019-11-29 15:00:00,300339.SZ,IT服务Ⅱ,-0.0,7,1350,278524315.6765,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.04239999999999999,0.03823872255489014,-0.009599999999999942,158859007.01,0.06800000000000006,0.06373652694610765,-0.009599999999999942,158859007.01
trading_continuity_60,internal,middle,2019-11-29,464,2019-11-29 15:00:00,2019-11-29 15:00:00,300353.SZ,通信设备,-0.0,8,1350,95894439.8645,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.042229729729729826,0.03806913200625761,-0.01604729729729726,50832848.95,0.08192567567567566,0.07760661110212008,-0.01604729729729726,50832848.95
trading_continuity_60,internal,middle,2019-11-29,464,2019-11-29 15:00:00,2019-11-29 15:00:00,300338.SZ,教育,-0.0,9,1350,60988673.55499999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.007819287576020795,-0.011780088823222457,-0.02867072111207647,66144715.62,-0.09035621198957422,-0.093987524516562,-0.09122502172024316,66144715.62
trading_continuity_60,internal,middle,2019-11-29,464,2019-11-29 15:00:00,2019-11-29 15:00:00,300357.SZ,生物制品,-0.0,10,1350,395410291.06400007,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.029181184668989557,0.025072676945759875,-0.057055749128919975,328046678.97,-0.05553135888501748,-0.05930169278168407,-0.07099303135888513,328046678.97
