block,trade_date,decision_at,symbol,rs_score,r20,r60,r120,rs_acceleration,mom20,mom60,mom120,box_width,ma_dispersion,direction_efficiency,vol_ratio,minvol_location,minvol_ratio,breakout_volume_ratio,selected_by_current_system,actual_completed_trade_return,candidate_count,baseline_rank,candidate_id,outcome_status,next_open_price,forward_return_5,forward_return_20,mfe_20,mae_20,oriented_pct__rs_score,oriented_pct__r20,oriented_pct__r60,oriented_pct__r120,oriented_pct__rs_acceleration,oriented_pct__mom20,oriented_pct__mom60,oriented_pct__mom120,oriented_pct__box_width,oriented_pct__ma_dispersion,oriented_pct__direction_efficiency,oriented_pct__vol_ratio,oriented_pct__minvol_location,oriented_pct__minvol_ratio,oriented_pct__breakout_volume_ratio
consumed_2022_2023,2023-03-30,2023-03-30T15:00:00+08:00,300857.SZ,0.8410869565217391,0.8217391304347826,0.85,0.8391304347826087,-0.0173913043478261,0.13602126716880814,0.44858757062146903,0.5548817465130385,0.17568897637795278,0.04592289927162896,0.18809201623815974,0.8211502796654244,0.17927170868347353,0.36906941659814446,3.5694870666787897,True,-0.04316349479666054,1,1,consumed_2022_2023|2023-03-30|300857.SZ,COMPLETE,25.15,0.04839812275199962,0.09681014810239486,0.14597132489776654,-0.056609394581561445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
consumed_2022_2023,2023-04-03,2023-04-03T15:00:00+08:00,300085.SZ,0.6677489177489176,0.7056277056277056,0.6688311688311688,0.6406926406926406,0.064935064935065,0.12623985572587926,0.34301075268817205,0.4422632794457275,0.15622076707202992,0.04859601842997496,0.07297019527235346,0.8328728484147147,0.173652694610779,0.3540400614422053,1.2167692488093373,True,-0.08112897401259919,2,1,consumed_2022_2023|2023-04-03|300085.SZ,COMPLETE,12.3,-0.016602909285836076,0.17731780414707266,0.26458906946711847,-0.11470643177960238,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0
consumed_2022_2023,2023-04-03,2023-04-03T15:00:00+08:00,300213.SZ,0.5995670995670996,0.461038961038961,0.6731601731601732,0.5692640692640693,-0.1082251082251083,0.05161290322580636,0.3443298969072166,0.3931623931623931,0.10902896081771707,0.02390395540786794,0.010752688172043015,0.4994313763427955,0.3281250000000001,0.5812825972625473,1.0820766221732196,True,-0.0044262307036030965,2,2,consumed_2022_2023|2023-04-03|300213.SZ,COMPLETE,6.54,-0.03556993465250324,0.14602370106957263,0.183831459060817,-0.14916887393951606,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5
consumed_2022_2023,2023-04-04,2023-04-04T15:00:00+08:00,300144.SZ,0.4863539445628998,0.3837953091684435,0.4200426439232409,0.6652452025586354,-0.2814498933901919,0.042157470551766885,0.15851137146795313,0.500892857142857,0.16724738675958184,0.023661270236612797,0.27812113720642795,0.7365862274943551,0.2704402515723269,0.5181655595838526,1.5877227866615813,False,,4,4,consumed_2022_2023|2023-04-04|300144.SZ,COMPLETE,16.78,-0.023409248677424888,-0.21016290027017082,0.021624382768602235,-0.21770720340446192,0.25,0.25,0.25,0.75,1.0,0.25,0.25,0.75,0.5,1.0,0.25,1.0,0.75,0.25,0.75
consumed_2022_2023,2023-04-04,2023-04-04T15:00:00+08:00,300454.SZ,0.7443496801705757,0.67590618336887,0.6886993603411514,0.8827292110874201,-0.2068230277185501,0.1582989617408619,0.30304,0.8433680398370302,0.12063134160090172,0.04171103385539676,0.04725370531822135,0.7666437192787786,0.4143302180685349,0.4112902503469653,2.9572425843020467,False,,4,1,consumed_2022_2023|2023-04-04|300454.SZ,COMPLETE,160.85,-0.09413558154621238,-0.2655052749550728,0.040302563460785645,-0.2822222850199225,1.0,0.75,1.0,1.0,0.75,0.75,1.0,1.0,1.0,0.5,1.0,0.75,0.25,1.0,1.0
consumed_2022_2023,2023-04-04,2023-04-04T15:00:00+08:00,300468.SZ,0.571002132196162,0.7100213219616205,0.5394456289978679,0.5309168443496801,0.1791044776119404,0.1668185961713764,0.22840690978886768,0.40197152245345014,0.1728280961182993,0.055957904266153546,0.14250614250614252,0.7720734845792717,0.320855614973262,0.47368913009379876,1.3688872242676344,False,,4,2,consumed_2022_2023|2023-04-04|300468.SZ,COMPLETE,12.79,0.04481991815846409,-0.001217703328727393,0.07086033591115704,-0.15409063180759808,0.75,1.0,0.75,0.25,0.25,1.0,0.75,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5
consumed_2022_2023,2023-04-04,2023-04-04T15:00:00+08:00,300542.SZ,0.5471215351812367,0.6226012793176973,0.5010660980810234,0.5735607675906184,0.0490405117270789,0.13457076566125292,0.20840197693574947,0.4340175953079177,0.1646778042959427,0.041251364132411705,0.12649164677804295,0.774377876469793,0.12077294685990336,0.4718564735574268,1.043802892788653,False,,4,3,consumed_2022_2023|2023-04-04|300542.SZ,COMPLETE,14.4,0.022258991008991202,-0.07892732267732261,0.04756354756354764,-0.1515429015429014,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.25,1.0,0.75,0.25
consumed_2022_2023,2023-04-06,2023-04-06T15:00:00+08:00,300102.SZ,0.5197894736842106,0.5263157894736842,0.5094736842105263,0.5326315789473685,-0.0063157894736843,0.07152682255845955,0.19846153846153847,0.38612099644128106,0.13469985358711556,0.018586351919685384,0.15899581589958156,0.7252976011471401,0.0,0.33693881499579786,2.3109220859202515,False,,3,2,consumed_2022_2023|2023-04-06|300102.SZ,COMPLETE,7.8,-0.06469299930838379,-0.21311380926765522,0.0015625400240786291,-0.2174492174492173,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0
consumed_2022_2023,2023-04-06,2023-04-06T15:00:00+08:00,300468.SZ,0.6221052631578947,0.7347368421052631,0.6042105263157894,0.5768421052631579,0.1578947368421052,0.1537102473498233,0.2509578544061304,0.4149512459371614,0.18299445471349363,0.06011792253223125,0.18555417185554168,0.5440448448795202,0.30303030303030276,0.482717913429543,1.5524540759592833,False,,3,1,consumed_2022_2023|2023-04-06|300468.SZ,COMPLETE,13.07,-0.011924571220669145,-0.041704278888670454,0.047919181048484916,-0.17221263816520127,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
consumed_2022_2023,2023-04-06,2023-04-06T15:00:00+08:00,300762.SZ,0.44799999999999995,0.4357894736842105,0.35157894736842105,0.6168421052631579,-0.1810526315789474,0.039617486338797914,0.11665443873807768,0.4564593301435409,0.13413715146948002,0.027746793084216348,0.09699769053117777,0.7648354538859506,0.11363636363636415,0.3587442372682783,1.6113125484052033,False,,3,3,consumed_2022_2023|2023-04-06|300762.SZ,COMPLETE,15.26,-0.030773944273288834,-0.2374375297048953,0.0330429727546373,-0.2392928172744686,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
consumed_2022_2023,2023-04-07,2023-04-07T15:00:00+08:00,300009.SZ,0.48891213389121335,0.5753138075313807,0.42887029288702927,0.5313807531380753,0.0439330543933054,0.08431550317316416,0.16682926829268308,0.3483652762119507,0.06998158379373853,0.011143323065772703,0.0293542074363993,0.8103470137044574,0.29310344827586193,0.5504666903118177,2.7468024417529455,False,,6,6,consumed_2022_2023|2023-04-07|300009.SZ,COMPLETE,12.01,-0.008645808812336564,-0.15323560702411643,0.02229161346563524,-0.15571522565694074,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.8333333333333334
consumed_2022_2023,2023-04-07,2023-04-07T15:00:00+08:00,300096.SZ,0.7527196652719665,0.8284518828451883,0.7510460251046025,0.7050209205020921,0.1234309623430962,0.21387283236994237,0.3548387096774195,0.510791366906475,0.1375739644970415,0.05403894530886055,0.061403508771929835,0.7800469284864975,0.11827956989247339,0.4501874045152394,4.573013212341947,False,,6,1,consumed_2022_2023|2023-04-07|300096.SZ,COMPLETE,8.16,-0.04235837691720035,-0.1952385849444671,0.0038980627215923214,-0.2850286967934026,1.0,1.0,0.8333333333333334,0.8333333333333334,0.16666666666666666,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.5,0.6666666666666666,0.8333333333333334,1.0
consumed_2022_2023,2023-04-07,2023-04-07T15:00:00+08:00,300134.SZ,0.7127615062761505,0.6108786610878661,0.7531380753138075,0.7133891213389121,-0.102510460251046,0.0992063492063493,0.357843137254902,0.5136612021857923,0.1316062176165802,0.03408391381824072,0.10872483221476525,0.7406970308673236,0.08661417322834604,0.4445499684399568,1.3966376172864388,False,,6,2,consumed_2022_2023|2023-04-07|300134.SZ,COMPLETE,11.01,-0.047320526884559455,-0.2032300124943176,0.06070133318089721,-0.2078765920727772,0.8333333333333334,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0,0.3333333333333333
consumed_2022_2023,2023-04-07,2023-04-07T15:00:00+08:00,300205.SZ,0.6336820083682009,0.6610878661087866,0.5836820083682008,0.698744769874477,-0.0376569037656904,0.11854103343465039,0.24851569126378292,0.5081967213114755,0.16369529983792552,0.05028639440601035,0.0801317233809001,0.7160612047220508,0.37623762376237624,0.5323623037545707,1.7363749370848258,False,,6,4,consumed_2022_2023|2023-04-07|300205.SZ,COMPLETE,14.81,-0.06062472301499988,-0.05792924158893098,0.01114280722653449,-0.17368249576217165,0.5,0.6666666666666666,0.5,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.16666666666666666,0.3333333333333333,0.5
consumed_2022_2023,2023-04-07,2023-04-07T15:00:00+08:00,300448.SZ,0.6903765690376569,0.7071129707112971,0.7426778242677824,0.5920502092050209,0.1150627615062762,0.13864818024263448,0.3463114754098362,0.40685224839400447,0.14495412844036704,0.03621548211860581,0.09051724137931029,0.7752966948135132,0.056338028169014134,0.4712024525456983,2.088318743027825,False,,6,3,consumed_2022_2023|2023-04-07|300448.SZ,COMPLETE,6.57,-0.01566926224460452,-0.09921585264051014,0.09327506587780587,-0.16065669490327028,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.5,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666
consumed_2022_2023,2023-04-07,2023-04-07T15:00:00+08:00,300542.SZ,0.5278242677824267,0.5543933054393305,0.49372384937238495,0.5669456066945606,-0.0125523012552301,0.07793153678077203,0.21013900245298456,0.380597014925373,0.16706443914081137,0.042120481927710784,0.09975062344139632,0.7853619886844239,0.11904761904761907,0.45824716951700467,0.9642599135588232,False,,6,5,consumed_2022_2023|2023-04-07|300542.SZ,COMPLETE,14.7,-0.01829191216946291,-0.1350649350649349,0.02618469965408754,-0.1688583525318217,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.16666666666666666
consumed_2022_2023,2023-04-10,2023-04-10T15:00:00+08:00,300144.SZ,0.6148225469728601,0.6304801670146137,0.48643006263048016,0.8183716075156576,-0.1878914405010439,0.07800511508951402,0.1740947075208914,0.5539170506912443,0.12366310160427796,0.04780475531513395,0.2445054945054945,0.6375559163191521,0.2606060606060607,0.4930557440650297,0.9470462959108297,False,,1,1,consumed_2022_2023|2023-04-10|300144.SZ,COMPLETE,16.92,-0.0474153506068401,-0.22790507364975454,0.01317122593718345,-0.23185561483433825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
consumed_2022_2023,2023-04-13,2023-04-13T15:00:00+08:00,300841.SZ,0.455925155925156,0.5592515592515592,0.45114345114345117,0.39501039501039503,0.16424116424116417,0.07187565199248902,0.17294520547945202,0.1353591160220995,0.12088154269972451,0.016659825929550953,0.07817258883248711,0.735034656157984,0.4385964912280703,0.5414806597542986,2.0634451394832176,False,,1,1,consumed_2022_2023|2023-04-13|300841.SZ,COMPLETE,102.51,-0.085919348430323,-0.17986841955235278,0.012157289593637266,-0.20565241021781844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
consumed_2022_2023,2023-04-19,2023-04-19T15:00:00+08:00,300183.SZ,0.849896480331263,0.8612836438923396,0.8695652173913043,0.8095238095238095,0.0517598343685301,0.20886460230722537,0.5268404907975461,0.5140684410646388,0.12306740878169431,0.02297075571856011,0.08464566929133861,0.8097159360406446,0.2010050251256276,0.5767206673656433,3.9573777898495437,True,-0.08167472241167231,1,1,consumed_2022_2023|2023-04-19|300183.SZ,COMPLETE,19.54,-0.26196883975799024,-0.13683552885190553,0.006669891009706941,-0.28730430265742446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
consumed_2022_2023,2023-05-19,2023-05-19T15:00:00+08:00,300316.SZ,0.5397463002114165,0.627906976744186,0.5644820295983086,0.4397463002114165,0.1881606765327695,0.027348731755703737,0.06774668630338754,0.08289768483943227,0.17094155844155856,0.037551583863246085,0.2551912568306009,0.4968075464900704,0.4231738035264484,0.5700146329540321,0.7432666116634044,True,-0.009729194426122892,1,1,consumed_2022_2023|2023-05-19|300316.SZ,COMPLETE,73.58,-0.023428324868933648,-0.0713074639413318,0.01393577881754049,-0.13975668256722884,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
consumed_2022_2023,2023-05-29,2023-05-29T15:00:00+08:00,300811.SZ,0.6060475161987041,0.4794816414686825,0.6976241900647948,0.5377969762419006,-0.0583153347732181,0.025172514335698448,0.18118701007838744,0.2129714811407546,0.17414067835192348,0.020966903482932064,0.10204081632653066,0.5496016622745236,0.3135409123823325,0.46371166585866946,2.6628976083123073,False,,1,1,consumed_2022_2023|2023-05-29|300811.SZ,COMPLETE,104.5,-0.02835671505527959,0.025088442657820842,0.20163090498018743,-0.06791772820480946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
consumed_2022_2023,2023-06-14,2023-06-14T15:00:00+08:00,300303.SZ,0.7262054507337525,0.4444444444444444,0.8343815513626834,0.7337526205450734,-0.289308176100629,0.03316749585406309,0.40315315315315314,0.4693396226415094,0.16988416988416977,0.033465948981979965,0.06666666666666668,0.8221334563790398,0.282352941176471,0.5075250915487299,2.071699546940872,True,0.03394964710270409,1,1,consumed_2022_2023|2023-06-14|300303.SZ,COMPLETE,6.17,0.03036833506849712,-0.08285717523967095,0.1592945142377884,-0.11433785015632658,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
consumed_2022_2023,2023-06-19,2023-06-19T15:00:00+08:00,300275.SZ,0.8849794238683127,0.8024691358024691,0.8847736625514403,0.9403292181069959,-0.1378600823045268,0.19766502020655619,0.50945104697227,1.387824529991048,0.17255474452554775,0.05131834549417258,0.04713509724899255,0.6179257774659922,0.4117315284827969,0.4228795206285667,2.6047967217872525,True,-0.09327134958903918,2,1,consumed_2022_2023|2023-06-19|300275.SZ,COMPLETE,16.62,-0.18094180188043008,-0.06504866974181056,0.0026075008024466495,-0.19454793101002488,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.5
consumed_2022_2023,2023-06-19,2023-06-19T15:00:00+08:00,300811.SZ,0.7325102880658436,0.7757201646090535,0.8004115226337448,0.5905349794238683,0.1851851851851852,0.1804607329842931,0.3091859249796771,0.3849385749385752,0.18093101514301746,0.03588295038351985,0.10611272823498281,0.4866776944874614,0.20485175202156428,0.4887855880319934,2.6104452575679877,True,-0.023262703333193607,2,2,consumed_2022_2023|2023-06-19|300811.SZ,COMPLETE,62.42,-0.04836464400706619,-0.08769634722854835,0.11583386174863275,-0.09846641663367073,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0
consumed_2022_2023,2023-06-30,2023-06-30T15:00:00+08:00,300456.SZ,0.8706692913385827,0.9133858267716536,0.8917322834645669,0.8070866141732284,0.1062992125984252,0.1854721549636804,0.4060884549109707,0.6451612903225805,0.18993839835728954,0.03560867046736371,0.12829525483304033,0.594042551253654,0.27485380116959013,0.5979033234252977,1.6282100530673564,True,-0.0876328715503299,1,1,consumed_2022_2023|2023-06-30|300456.SZ,COMPLETE,24.77,-0.0829824192763231,0.01008922446144922,0.07603337316700265,-0.08851745751220907,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
consumed_2022_2023,2023-07-03,2023-07-03T15:00:00+08:00,301039.SZ,0.8825490196078432,0.903921568627451,0.8705882352941177,0.888235294117647,0.015686274509804,0.1687552213868002,0.32481060606060597,0.8005148005148006,0.17021276595744683,0.01396919751418535,0.05473684210526309,0.6542032910643422,0.15540540540540565,0.45817163811694145,3.213594668901017,True,-0.03771747221997744,1,1,consumed_2022_2023|2023-07-03|301039.SZ,COMPLETE,13.97,-0.04557575566881222,0.04945948825691149,0.10769688436116498,-0.060352675241723164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
consumed_2022_2023,2023-07-13,2023-07-13T15:00:00+08:00,300062.SZ,0.6582692307692308,0.6576923076923077,0.7442307692307693,0.5153846153846153,0.1423076923076924,0.059171597633136175,0.17184942716857599,0.19732441471571893,0.11792452830188682,0.02496285289747391,0.004975124378109569,0.6769900016512737,0.13888888888888845,0.45332355484487596,1.9727221038263736,True,-0.025693580162853905,1,1,consumed_2022_2023|2023-07-13|300062.SZ,COMPLETE,7.16,-0.07029702141433969,-0.08562945434453817,-0.0009990009990008542,-0.12657175227007622,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
consumed_2022_2023,2023-07-31,2023-07-31T15:00:00+08:00,301091.SZ,0.7625258799171843,0.8219461697722568,0.782608695652174,0.6894409937888198,0.132505175983437,0.06782419967444375,0.17049960348929405,0.17375745526838937,0.1102814474439977,0.01737109980084095,0.036096256684491936,0.6530168327030413,0.0752688172043014,0.3413719554004325,2.2943120132380797,True,-0.019044619976297104,1,1,consumed_2022_2023|2023-07-31|301091.SZ,COMPLETE,19.32,-0.041773443947356825,-0.12803966220115282,0.009342624249456755,-0.15302089215132686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
consumed_2022_2023,2023-08-01,2023-08-01T15:00:00+08:00,300185.SZ,0.6776859504132231,0.7479338842975206,0.6880165289256198,0.6136363636363636,0.134297520661157,0.021897810218977964,0.11553784860557759,0.11111111111111094,0.1160000000000001,0.012318029115341744,0.15044247787610604,0.7263545377895573,0.428571428571428,0.4757591922050779,1.7329448012290423,False,,1,1,consumed_2022_2023|2023-08-01|300185.SZ,COMPLETE,2.78,-0.03430741919950531,-0.023537613465670737,0.016968642867923656,-0.11958545052070202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
consumed_2022_2023,2023-10-11,2023-10-11T15:00:00+08:00,300510.SZ,0.8146788990825689,0.731651376146789,0.7889908256880734,0.9128440366972477,-0.1811926605504587,0.07433380084151486,0.11499272197962163,0.49317738791423005,0.14263322884012553,0.02699530516431925,0.04991394148020655,0.7778442458396916,0.13095238095238135,0.4395227898543612,3.273836862787841,True,-0.020591399335706792,1,1,consumed_2022_2023|2023-10-11|300510.SZ,COMPLETE,7.51,-0.09236302977980726,-0.13090105633381255,0.06285192836457831,-0.18590065061436556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
consumed_2022_2023,2023-10-13,2023-10-13T15:00:00+08:00,300177.SZ,0.5768181818181818,0.6204545454545455,0.5659090909090909,0.5659090909090909,0.0545454545454546,0.058011049723756924,0.005249343832020914,0.021333333333333426,0.1971608832807572,0.05637393767705379,0.20745920745920754,0.7943448872015776,0.16000000000000014,0.48666777439957093,1.0484831614834238,True,-0.01375457003729269,2,2,consumed_2022_2023|2023-10-13|300177.SZ,COMPLETE,7.64,-0.045105418142067366,0.014983707392084433,0.10753121224325435,-0.10691402837999686,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5
consumed_2022_2023,2023-10-13,2023-10-13T15:00:00+08:00,300782.SZ,0.6595454545454545,0.509090909090909,0.7840909090909091,0.5522727272727272,-0.0431818181818182,0.021019108280254883,0.11980440097799527,0.012554283458349857,0.17216117216117222,0.01904801705044079,0.012309207287050717,0.6258323268431896,0.38989361702127656,0.5007215721954819,1.2957427479828223,True,0.004551386113886108,2,1,consumed_2022_2023|2023-10-13|300782.SZ,COMPLETE,128.0,-0.04885731456043951,0.11830802010489538,0.19013798701298712,-0.1380494505494505,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0
consumed_2022_2023,2023-10-16,2023-10-16T15:00:00+08:00,300139.SZ,0.716891891891892,0.6531531531531531,0.8333333333333334,0.5653153153153153,0.0878378378378378,0.04485981308411224,0.14314928425357887,-0.0017857142857142794,0.19742489270386265,0.01983057373892949,0.16646415552855423,0.49750277059399256,0.14406779661016947,0.3691842499280915,2.042012747310447,False,,3,3,consumed_2022_2023|2023-10-16|300139.SZ,COMPLETE,10.91,-0.007486555607545409,0.04373994474819409,0.09697818222107868,-0.0568551521805416,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666
consumed_2022_2023,2023-10-16,2023-10-16T15:00:00+08:00,300225.SZ,0.9063063063063063,0.8198198198198198,0.9144144144144144,0.9504504504504504,-0.1306306306306306,0.1208791208791209,0.23486682808716708,0.6062992125984252,0.11499436302142074,0.05705946734768319,0.1355932203389831,0.5863564535337958,0.25490196078431493,0.4635489294184379,1.6292544034952332,False,,3,1,consumed_2022_2023|2023-10-16|300225.SZ,COMPLETE,10.13,0.03642458232783996,0.05514327725581447,0.15284518048585172,-0.013819349456071994,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
consumed_2022_2023,2023-10-16,2023-10-16T15:00:00+08:00,300985.SZ,0.7605855855855856,0.8445945945945946,0.7725225225225225,0.6846846846846847,0.1599099099099099,0.13974926253687303,0.0960992907801419,0.09843638948116551,0.1561165048543689,0.031246629031678186,0.022084805653710248,0.6835875854715366,0.3407960199004978,0.47953494193349494,2.2594128042274657,False,,3,2,consumed_2022_2023|2023-10-16|300985.SZ,COMPLETE,31.14,0.08934129454360673,0.21785728722144926,0.3903886736256681,-0.0009990009990008542,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0
consumed_2022_2023,2023-10-30,2023-10-30T15:00:00+08:00,300601.SZ,0.5208695652173914,0.6413043478260869,0.4956521739130435,0.4826086956521739,0.158695652173913,0.06692497358224725,0.010340226817878495,0.005310321938267526,0.12750662126371548,0.014789374080044881,0.20295202952029504,0.6689132393862591,0.0,0.41866459199805506,2.225257326450568,True,-0.019506808980493156,1,1,consumed_2022_2023|2023-10-30|300601.SZ,COMPLETE,30.21,0.007582288615059385,-0.020828228375398106,0.047611772537293984,-0.027123158205581088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
consumed_2022_2023,2023-11-03,2023-11-03T15:00:00+08:00,301321.SZ,0.8648148148148148,0.7119341563786008,0.9238683127572016,0.8683127572016461,-0.1563786008230453,0.07224334600760463,0.2857142857142858,0.3579454253611558,0.16830294530154277,0.03914034516444165,0.16197183098591525,0.6609847055111693,0.13004484304932784,0.4606624916230387,2.3029865811809076,True,0.003942875395788309,1,1,consumed_2022_2023|2023-11-03|301321.SZ,COMPLETE,18.29,0.05802398804039055,0.002912888096048505,0.2436988926874113,-0.03814064557640262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
consumed_2022_2023,2023-11-07,2023-11-07T15:00:00+08:00,300096.SZ,0.5498989898989899,0.6404040404040404,0.5636363636363636,0.4666666666666667,0.1737373737373737,0.07053291536050166,0.07053291536050166,0.04274809160305337,0.17820069204152245,0.06395906619763325,0.17280453257790354,0.6915990545334625,0.03883495145631074,0.5077032858336878,0.8804519143383521,True,0.05759163085718109,5,4,consumed_2022_2023|2023-11-07|300096.SZ,COMPLETE,6.84,0.07241442767758555,-0.018047741731952116,0.1669616932774829,-0.07840697314381517,0.4,0.6,0.4,0.2,0.2,0.6,0.4,0.2,0.2,0.2,0.4,0.8,0.8,0.6,0.4
consumed_2022_2023,2023-11-07,2023-11-07T15:00:00+08:00,300131.SZ,0.5096969696969698,0.5070707070707071,0.5050505050505051,0.5191919191919192,-0.0121212121212121,0.0405156537753224,0.044362292051756125,0.08653846153846168,0.10821643286573157,0.027691527786578796,0.11560693641618511,0.7568038246464784,0.16666666666666638,0.5685363166550339,1.559915997122624,True,0.2748297812327533,5,5,consumed_2022_2023|2023-11-07|300131.SZ,COMPLETE,5.65,0.06512425627469898,0.17463951977226344,0.5029218569041578,-0.03459372485921153,0.2,0.2,0.2,0.4,0.8,0.2,0.2,0.4,1.0,0.8,0.8,0.4,0.6,0.2,0.8
consumed_2022_2023,2023-11-07,2023-11-07T15:00:00+08:00,300355.SZ,0.7252525252525253,0.6868686868686869,0.8,0.6262626262626263,0.0606060606060606,0.08333333333333326,0.20168067226890773,0.15883306320907598,0.1567567567567567,0.04380165289256199,0.1338582677165356,0.6558313277281604,0.0,0.506986303395253,0.8340444170380957,True,-0.06704894659693318,5,2,consumed_2022_2023|2023-11-07|300355.SZ,COMPLETE,4.35,-0.047883151331426954,-0.10523958799820854,0.0035941070423830546,-0.10434393193013869,0.8,0.8,0.8,0.6,0.6,0.8,0.8,0.6,0.6,0.6,0.6,1.0,1.0,0.8,0.2
