trade_date,market_view,denominator,decision_at,available_at,snapshot_id,anchor_count,response_count,response_retention,response_complete,response_date_h1,response_available_at_h1,response_date_h3,response_available_at_h3,response_date_h5,response_available_at_h5,terminal_mean_log_return_h1,terminal_mean_log_return_h3,terminal_mean_log_return_h5,terminal_median_log_return_h1,terminal_median_log_return_h3,terminal_median_log_return_h5,terminal_positive_fraction_h1,terminal_positive_fraction_h3,terminal_positive_fraction_h5,terminal_p10_log_return_h1,terminal_p10_log_return_h3,terminal_p10_log_return_h5,terminal_p90_log_return_h1,terminal_p90_log_return_h3,terminal_p90_log_return_h5,adverse_mean_log_excursion_h1,adverse_mean_log_excursion_h3,adverse_mean_log_excursion_h5,adverse_median_log_excursion_h1,adverse_median_log_excursion_h3,adverse_median_log_excursion_h5,adverse_p10_log_excursion_h1,adverse_p10_log_excursion_h3,adverse_p10_log_excursion_h5
2019-03-15,CHINEXT_BOARD,ALL_STATUS,2019-03-15T15:00:00+08:00,2019-03-15T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,701,701,1,True,2019-03-18,2019-03-18T15:00:00+08:00,2019-03-20,2019-03-20T15:00:00+08:00,2019-03-22,2019-03-22T15:00:00+08:00,0.020064987081220106,0.020668572581970326,0.034335493739852924,0.019143702222806355,0.017755986632626782,0.029979321502136388,0.89443651925820256,0.73609129814550645,0.77746077032810268,0,-0.022129459421191155,-0.022590926576559412,0.043357071711652297,0.066040495789467482,0.087989372177606343,-0.015324082982093477,-0.022506378528249944,-0.024587871611958866,-0.012208219565014855,-0.017699577099401086,-0.018785774738974314,-0.036915313498298907,-0.04963262420241011,-0.056734397551370525
2019-03-15,CHINEXT_BOARD,NON_ST,2019-03-15T15:00:00+08:00,2019-03-15T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,701,701,1,True,2019-03-18,2019-03-18T15:00:00+08:00,2019-03-20,2019-03-20T15:00:00+08:00,2019-03-22,2019-03-22T15:00:00+08:00,0.020064987081220106,0.020668572581970326,0.034335493739852924,0.019143702222806355,0.017755986632626782,0.029979321502136388,0.89443651925820256,0.73609129814550645,0.77746077032810268,0,-0.022129459421191155,-0.022590926576559412,0.043357071711652297,0.066040495789467482,0.087989372177606343,-0.015324082982093477,-0.022506378528249944,-0.024587871611958866,-0.012208219565014855,-0.017699577099401086,-0.018785774738974314,-0.036915313498298907,-0.04963262420241011,-0.056734397551370525
2019-03-15,SH_A,ALL_STATUS,2019-03-15T15:00:00+08:00,2019-03-15T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1354,1354,1,True,2019-03-18,2019-03-18T15:00:00+08:00,2019-03-20,2019-03-20T15:00:00+08:00,2019-03-22,2019-03-22T15:00:00+08:00,0.024555390796306746,0.030663465255268349,0.046836714262943321,0.022575356320419508,0.025129167431130695,0.038036456198886646,0.89290989660265874,0.8330871491875923,0.86632200886262922,0,-0.010709133728159004,-0.0066724420967115726,0.05157698400172573,0.080837537090100428,0.11099950242499228,-0.012243597802839457,-0.016155549784301754,-0.017559950360525146,-0.0078814455481144609,-0.0098053803466539458,-0.010512743772992812,-0.03528175222620511,-0.042888613485498953,-0.0487045390545972
2019-03-15,SH_A,NON_ST,2019-03-15T15:00:00+08:00,2019-03-15T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1322,1322,1,True,2019-03-18,2019-03-18T15:00:00+08:00,2019-03-20,2019-03-20T15:00:00+08:00,2019-03-22,2019-03-22T15:00:00+08:00,0.024445319503710448,0.030240098412738677,0.046020523173879078,0.022508597352910761,0.024892116100596468,0.037771906872528127,0.89183055975794256,0.83207261724659609,0.86535552193645993,0,-0.010719020151370225,-0.0067473460212237281,0.051985321241485201,0.07947734392922981,0.10860065872078234,-0.01253201872489863,-0.016378099872948394,-0.017645352123543095,-0.008023393273459252,-0.010060533877589603,-0.010692936571056376,-0.035951224279892453,-0.043275039730350032,-0.048756187408648698
2019-03-15,SZ_A,ALL_STATUS,2019-03-15T15:00:00+08:00,2019-03-15T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1983,1983,1,True,2019-03-18,2019-03-18T15:00:00+08:00,2019-03-20,2019-03-20T15:00:00+08:00,2019-03-22,2019-03-22T15:00:00+08:00,0.022230674776875924,0.02571580262681018,0.042230345023888616,0.020595249030116405,0.020461071871340025,0.034258949821015128,0.89460413514876447,0.76399394856278369,0.82198688855269797,0,-0.017273099765167568,-0.015197343759939528,0.047541875107391891,0.075677971203045466,0.10925171047974633,-0.014351725911791662,-0.020232606591737479,-0.021858877695598692,-0.010856348965812199,-0.014778594096118607,-0.015456258236691689,-0.036286382376053479,-0.049265995368267937,-0.054475710817286485
2019-03-15,SZ_A,NON_ST,2019-03-15T15:00:00+08:00,2019-03-15T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1958,1958,1,True,2019-03-18,2019-03-18T15:00:00+08:00,2019-03-20,2019-03-20T15:00:00+08:00,2019-03-22,2019-03-22T15:00:00+08:00,0.022101263415084393,0.02513467378656626,0.041464387314435726,0.020437667770722583,0.020291721164266582,0.033476919835910196,0.89427987742594484,0.76200204290091933,0.81971399387129729,0,-0.017718330471244575,-0.015468248247133281,0.046547124476911804,0.074124304461753041,0.10524631384665847,-0.014518572783891041,-0.020429243775339168,-0.022076279321282373,-0.011012172869523286,-0.014881315284603618,-0.015581893091926334,-0.036424207699574065,-0.049697178659957326,-0.054672653985769412
2019-03-18,ALL_A,ALL_STATUS,2019-03-18T15:00:00+08:00,2019-03-18T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,3334,3334,1,True,2019-03-19,2019-03-19T15:00:00+08:00,2019-03-21,2019-03-21T15:00:00+08:00,2019-03-25,2019-03-25T15:00:00+08:00,0.0040071825808264336,0.015703335434560522,0.011773742043778464,0,0.0085077593241289287,0.00094068419442091817,0.47360527894421117,0.63107378524295143,0.50509898020395916,-0.018183540014276349,-0.023879484107265172,-0.04862577098292567,0.032819969897652616,0.061957168581093833,0.085190538867184112,-0.015469859091853262,-0.028587618671470159,-0.034487322203447579,-0.014535139619113142,-0.026489496022099122,-0.031032124687230989,-0.031036695276116341,-0.052085972039355666,-0.064821084336357498
2019-03-18,ALL_A,NON_ST,2019-03-18T15:00:00+08:00,2019-03-18T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,3277,3277,1,True,2019-03-19,2019-03-19T15:00:00+08:00,2019-03-21,2019-03-21T15:00:00+08:00,2019-03-25,2019-03-25T15:00:00+08:00,0.0037941515322633761,0.015255670013968539,0.010694527156639167,-0.00070101650259507488,0.0082498994721418393,0,0.46872139151663106,0.62709795544705527,0.49893194995422641,-0.018234695976548278,-0.023928238430100758,-0.048731958881665982,0.032316843780226354,0.060191651992183584,0.080219758792778997,-0.015613564749276301,-0.028783427855277474,-0.034719472858808616,-0.014665707402630651,-0.026719146733509756,-0.031229303633781881,-0.031125026385605558,-0.052147996910895396,-0.06481065630185677
2019-03-18,CHINEXT_BOARD,ALL_STATUS,2019-03-18T15:00:00+08:00,2019-03-18T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,700,700,1,True,2019-03-19,2019-03-19T15:00:00+08:00,2019-03-21,2019-03-21T15:00:00+08:00,2019-03-25,2019-03-25T15:00:00+08:00,0.0045250378649270735,0.012548691489390392,0.0079279386456285825,0.0006993182421727237,0.0080117660063155852,-0.0029732612757580384,0.51142857142857145,0.61571428571428577,0.46000000000000002,-0.018966783061335701,-0.027529895103977881,-0.051741296518800016,0.03083446818687632,0.053156319971806448,0.076630573037646255,-0.015471250652401087,-0.03294585651255344,-0.038912026954833499,-0.014313779277931798,-0.031163845180696415,-0.035766911236229042,-0.030438817415484234,-0.056944083222469195,-0.070681832020771246
2019-03-18,CHINEXT_BOARD,NON_ST,2019-03-18T15:00:00+08:00,2019-03-18T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,700,700,1,True,2019-03-19,2019-03-19T15:00:00+08:00,2019-03-21,2019-03-21T15:00:00+08:00,2019-03-25,2019-03-25T15:00:00+08:00,0.0045250378649270735,0.012548691489390392,0.0079279386456285825,0.0006993182421727237,0.0080117660063155852,-0.0029732612757580384,0.51142857142857145,0.61571428571428577,0.46000000000000002,-0.018966783061335701,-0.027529895103977881,-0.051741296518800016,0.03083446818687632,0.053156319971806448,0.076630573037646255,-0.015471250652401087,-0.03294585651255344,-0.038912026954833499,-0.014313779277931798,-0.031163845180696415,-0.035766911236229042,-0.030438817415484234,-0.056944083222469195,-0.070681832020771246
2019-03-18,SH_A,ALL_STATUS,2019-03-18T15:00:00+08:00,2019-03-18T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1353,1353,1,True,2019-03-19,2019-03-19T15:00:00+08:00,2019-03-21,2019-03-21T15:00:00+08:00,2019-03-25,2019-03-25T15:00:00+08:00,0.0033801422096934128,0.016490505994666282,0.011854688047900835,-0.0009818361122567018,0.0095238815112553207,0.0027389773354322177,0.46193643754619362,0.65336289726533625,0.52254249815225429,-0.016980843607497818,-0.022415582482907093,-0.048458285906306443,0.031808505376859579,0.061695254734603994,0.084884243938351228,-0.015002122520223695,-0.026111700321800466,-0.032093015815804392,-0.014084739881739085,-0.023953241022492872,-0.028109958931893317,-0.030268583374497358,-0.047724097018555449,-0.060846218235376233
2019-03-18,SH_A,NON_ST,2019-03-18T15:00:00+08:00,2019-03-18T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1321,1321,1,True,2019-03-19,2019-03-19T15:00:00+08:00,2019-03-21,2019-03-21T15:00:00+08:00,2019-03-25,2019-03-25T15:00:00+08:00,0.0032362356115373651,0.016131862899329549,0.010641961145508652,-0.0012143292324017199,0.0093023926623136306,0.0020304575503821429,0.45722937168811506,0.65026495079485236,0.51551854655563967,-0.016980843607497843,-0.022309363658446553,-0.048435617099595062,0.031209190354762294,0.060624621816434632,0.080175096632490742,-0.015114471284171541,-0.026183744401014335,-0.032173918318148427,-0.014239722811135388,-0.024153881673428378,-0.028274778468166447,-0.030285395588852137,-0.047694873808017083,-0.060624621816434854
2019-03-18,SZ_A,ALL_STATUS,2019-03-18T15:00:00+08:00,2019-03-18T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1981,1981,1,True,2019-03-19,2019-03-19T15:00:00+08:00,2019-03-21,2019-03-21T15:00:00+08:00,2019-03-25,2019-03-25T15:00:00+08:00,0.0044354438741848346,0.015165707081292895,0.011718456862770088,0,0.0077263077511407971,-1.1102230246251565e-16,0.48157496214033318,0.6158505805148915,0.49318525996971224,-0.018824085245635704,-0.025082596881241374,-0.0488670902050867,0.033786997577383314,0.061991676027967797,0.085548318937869655,-0.015789317739715411,-0.030278642158145231,-0.036122605667597597,-0.014873072598955336,-0.028357287629925929,-0.03258764799884388,-0.031252543504104655,-0.054502651934823287,-0.066552620509272395
2019-03-18,SZ_A,NON_ST,2019-03-18T15:00:00+08:00,2019-03-18T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1956,1956,1,True,2019-03-19,2019-03-19T15:00:00+08:00,2019-03-21,2019-03-21T15:00:00+08:00,2019-03-25,2019-03-25T15:00:00+08:00,0.0041709444419152442,0.014663926250388799,0.010730028026119416,0,0.0074772311112319186,-0.0010646794413716109,0.47648261758691207,0.61145194274028625,0.48773006134969327,-0.018883727685749037,-0.025204286154292384,-0.049285243843824933,0.032672577879812974,0.059597646029986205,0.080928585812387238,-0.015950631450402843,-0.030539144543969606,-0.036438633159530505,-0.015007651634217783,-0.028591979661551175,-0.033001109934485934,-0.031368266657678084,-0.054572323129319804,-0.066716560417178217
2019-03-19,ALL_A,ALL_STATUS,2019-03-19T15:00:00+08:00,2019-03-19T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,3333,3333,1,True,2019-03-20,2019-03-20T15:00:00+08:00,2019-03-22,2019-03-22T15:00:00+08:00,2019-03-26,2019-03-26T15:00:00+08:00,0.00061016213104591027,0.017149444050618592,-0.018950104313059726,-0.0038167985267007422,0.0092467343637733703,-0.029722706054556076,0.40444044404440443,0.62466246624662469,0.26552655265526554,-0.023947012336278002,-0.026407273440532047,-0.077410591854024435,0.030945603521883618,0.07135466428721865,0.052037037350984881,-0.027032663882522925,-0.030832617902800976,-0.047628885086227049,-0.026063798321011061,-0.028737609767356682,-0.042914809145351375,-0.047757482680427989,-0.053764919477820874,-0.087981216108484972
2019-03-19,ALL_A,NON_ST,2019-03-19T15:00:00+08:00,2019-03-19T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,3276,3276,1,True,2019-03-20,2019-03-20T15:00:00+08:00,2019-03-22,2019-03-22T15:00:00+08:00,2019-03-26,2019-03-26T15:00:00+08:00,0.00042092686729775967,0.016694983805616848,-0.019939163774018848,-0.0039653273457575869,0.0088937931124734235,-0.030239798558728513,0.40079365079365081,0.6214896214896215,0.25671550671550669,-0.023937669306955699,-0.026355495714041534,-0.077430787688232361,0.030365935712647663,0.070152846040824349,0.048483402104353493,-0.027122602960217478,-0.030892994289989411,-0.047914191132331384,-0.026148118489640104,-0.028859371435334832,-0.043314193649129591,-0.047696902727469001,-0.0537726888335609,-0.088014385488468516
2019-03-19,CHINEXT_BOARD,ALL_STATUS,2019-03-19T15:00:00+08:00,2019-03-19T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,699,699,1,True,2019-03-20,2019-03-20T15:00:00+08:00,2019-03-22,2019-03-22T15:00:00+08:00,2019-03-26,2019-03-26T15:00:00+08:00,-0.0039327627898268934,0.0098446708626157651,-0.025090588988382009,-0.0083565945909413047,0.0039087997650526394,-0.036536093594333803,0.32045779685264664,0.55221745350500717,0.22460658082975679,-0.028609643621067563,-0.03649606849776444,-0.082442154795456191,0.02567914290802898,0.056257409496779445,0.048612883605612063,-0.032525330451652061,-0.037157674447034536,-0.053979779641366139,-0.032587647998844227,-0.03528947695052953,-0.049778306542326102,-0.055087183444499269,-0.063149935421659073,-0.093616560687685035
2019-03-19,CHINEXT_BOARD,NON_ST,2019-03-19T15:00:00+08:00,2019-03-19T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,699,699,1,True,2019-03-20,2019-03-20T15:00:00+08:00,2019-03-22,2019-03-22T15:00:00+08:00,2019-03-26,2019-03-26T15:00:00+08:00,-0.0039327627898268934,0.0098446708626157651,-0.025090588988382009,-0.0083565945909413047,0.0039087997650526394,-0.036536093594333803,0.32045779685264664,0.55221745350500717,0.22460658082975679,-0.028609643621067563,-0.03649606849776444,-0.082442154795456191,0.02567914290802898,0.056257409496779445,0.048612883605612063,-0.032525330451652061,-0.037157674447034536,-0.053979779641366139,-0.032587647998844227,-0.03528947695052953,-0.049778306542326102,-0.055087183444499269,-0.063149935421659073,-0.093616560687685035
2019-03-19,SH_A,ALL_STATUS,2019-03-19T15:00:00+08:00,2019-03-19T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1353,1353,1,True,2019-03-20,2019-03-20T15:00:00+08:00,2019-03-22,2019-03-22T15:00:00+08:00,2019-03-26,2019-03-26T15:00:00+08:00,0.0028030144954850167,0.019129112517722861,-0.016800990503567589,-0.0017256259674697252,0.011356893842409406,-0.027028672387919374,0.44715447154471544,0.65631929046563198,0.28381374722838137,-0.020670101824660246,-0.021639653170068135,-0.072658919427062027,0.032307603172555585,0.070814500158895829,0.053140958886153743,-0.024127109514883602,-0.02759905977382017,-0.044272587598101078,-0.022658023892584103,-0.025029748065835279,-0.038318864302136768,-0.042717960285523986,-0.047684918163736552,-0.081559874415741904
2019-03-19,SH_A,NON_ST,2019-03-19T15:00:00+08:00,2019-03-19T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1321,1321,1,True,2019-03-20,2019-03-20T15:00:00+08:00,2019-03-22,2019-03-22T15:00:00+08:00,2019-03-26,2019-03-26T15:00:00+08:00,0.0026352071760536635,0.01857188620854686,-0.018092304403385162,-0.0020251706617775899,0.010881500187534426,-0.027902338667859405,0.44284632853898559,0.65329295987887959,0.2732778198334595,-0.020374219195137423,-0.02110347302922792,-0.072677424963975917,0.030595120578202545,0.067801686116798363,0.048171543673365756,-0.024193662858985922,-0.027527343329886357,-0.044533271595576199,-0.022728251077556404,-0.025036078161325002,-0.038519204881791093,-0.042403417297711826,-0.047237697553200571,-0.081160963311454351
2019-03-19,SZ_A,ALL_STATUS,2019-03-19T15:00:00+08:00,2019-03-19T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1980,1980,1,True,2019-03-20,2019-03-20T15:00:00+08:00,2019-03-22,2019-03-22T15:00:00+08:00,2019-03-26,2019-03-26T15:00:00+08:00,-0.0008882869846541454,0.015796670598097317,-0.02041866541621274,-0.0054348361184519793,0.0081260158385704356,-0.031432664457941309,0.37525252525252523,0.60303030303030303,0.25303030303030305,-0.025955554651688823,-0.029715748583634516,-0.079527020874232926,0.030563574776115179,0.072250739454042034,0.050858709272206121,-0.029018126033743097,-0.033042215957604495,-0.049922355036446389,-0.028799701542767571,-0.031392573736626808,-0.045249556423160864,-0.050261834780888227,-0.057585850734927502,-0.091026617208095809
2019-03-19,SZ_A,NON_ST,2019-03-19T15:00:00+08:00,2019-03-19T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1955,1955,1,True,2019-03-20,2019-03-20T15:00:00+08:00,2019-03-22,2019-03-22T15:00:00+08:00,2019-03-26,2019-03-26T15:00:00+08:00,-0.0010752696993859008,0.015426754611616517,-0.021187092791209231,-0.0056247637247658572,0.0078927007989092034,-0.031794585661152328,0.37237851662404092,0.59999999999999998,0.24552429667519182,-0.026002418187205972,-0.029820641223276684,-0.079548015062075927,0.03012644166254996,0.070917385670511743,0.048490414074160333,-0.029101697524783646,-0.033167175833874858,-0.050198689704225766,-0.028878340738686972,-0.031476132102017398,-0.045413208659702192,-0.050237739671668807,-0.057646092472259804,-0.091193789400638769
2019-03-20,ALL_A,ALL_STATUS,2019-03-20T15:00:00+08:00,2019-03-20T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,3336,3336,1,True,2019-03-21,2019-03-21T15:00:00+08:00,2019-03-25,2019-03-25T15:00:00+08:00,2019-03-27,2019-03-27T15:00:00+08:00,0.011240947469518991,0.0074788054363259344,-0.01259556416844459,0.0063949099721192469,-0.00034662171384208741,-0.02413917488813775,0.67296163069544368,0.48711031175059955,0.30245803357314149,-0.00959754777812785,-0.041339114499983287,-0.073783583287710897,0.038058717531836268,0.065421280154672523,0.06178356441977223,-0.0099122132078444704,-0.025609596732149763,-0.052980461473844706,-0.0087990162244795216,-0.021241445652334455,-0.049396822900057161,-0.023728256960194552,-0.054109406680907683,-0.098917349495540527
2019-03-20,ALL_A,NON_ST,2019-03-20T15:00:00+08:00,2019-03-20T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,3279,3279,1,True,2019-03-21,2019-03-21T15:00:00+08:00,2019-03-25,2019-03-25T15:00:00+08:00,2019-03-27,2019-03-27T15:00:00+08:00,0.011198212007936052,0.0068078165820949152,-0.013074435133671222,0.0063191363514785324,-0.0012953369686848708,-0.024466052154406497,0.67215614516620925,0.48246416590423907,0.29643183897529735,-0.0094477321096699349,-0.041510430890525349,-0.073989557848565118,0.037546635787369359,0.063265489295251665,0.059941395205757128,-0.0099082946605354265,-0.025725462194136055,-0.053364392732772249,-0.0087848295557328027,-0.021329766806334298,-0.049714378652963555,-0.023619644730195032,-0.054046711867995326,-0.098978339766251616
2019-03-20,CHINEXT_BOARD,ALL_STATUS,2019-03-20T15:00:00+08:00,2019-03-20T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,700,700,1,True,2019-03-21,2019-03-21T15:00:00+08:00,2019-03-25,2019-03-25T15:00:00+08:00,2019-03-27,2019-03-27T15:00:00+08:00,0.01194424372363909,0.007323490879877304,-0.016014895515865671,0.0082891449840993628,0,-0.028492968157211411,0.72285714285714286,0.49714285714285716,0.28000000000000003,-0.0094054668608741666,-0.038973640010497482,-0.073415101884351547,0.037599937371798904,0.063250228752134041,0.063128364477098978,-0.010492884816991893,-0.027166559092157597,-0.056282178512004948,-0.0088931099387349003,-0.02365178454485875,-0.055184626370202494,-0.024202365789072557,-0.056538848243125467,-0.099090902644230913
2019-03-20,CHINEXT_BOARD,NON_ST,2019-03-20T15:00:00+08:00,2019-03-20T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,700,700,1,True,2019-03-21,2019-03-21T15:00:00+08:00,2019-03-25,2019-03-25T15:00:00+08:00,2019-03-27,2019-03-27T15:00:00+08:00,0.01194424372363909,0.007323490879877304,-0.016014895515865671,0.0082891449840993628,0,-0.028492968157211411,0.72285714285714286,0.49714285714285716,0.28000000000000003,-0.0094054668608741666,-0.038973640010497482,-0.073415101884351547,0.037599937371798904,0.063250228752134041,0.063128364477098978,-0.010492884816991893,-0.027166559092157597,-0.056282178512004948,-0.0088931099387349003,-0.02365178454485875,-0.055184626370202494,-0.024202365789072557,-0.056538848243125467,-0.099090902644230913
2019-03-20,SH_A,ALL_STATUS,2019-03-20T15:00:00+08:00,2019-03-20T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1355,1355,1,True,2019-03-21,2019-03-21T15:00:00+08:00,2019-03-25,2019-03-25T15:00:00+08:00,2019-03-27,2019-03-27T15:00:00+08:00,0.010494522940473761,0.0061528989098018532,-0.011129062809297078,0.0051679701584425976,-0.0027932979056125998,-0.02115237500522657,0.66273062730627308,0.4693726937269373,0.31070110701107012,-0.010247575461176347,-0.043298438664331813,-0.072367570988026875,0.037933273534008945,0.063774095165058095,0.062497640039522295,-0.010152571914770862,-0.025395456734798875,-0.050566614930326152,-0.0086758535059535385,-0.020733991812422636,-0.04693598901859463,-0.023908179491135585,-0.054620843485707553,-0.097339618058814567
2019-03-20,SH_A,NON_ST,2019-03-20T15:00:00+08:00,2019-03-20T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1323,1323,1,True,2019-03-21,2019-03-21T15:00:00+08:00,2019-03-25,2019-03-25T15:00:00+08:00,2019-03-27,2019-03-27T15:00:00+08:00,0.010452191960144725,0.0052648910558482738,-0.011719668166427376,0.0050251362026729795,-0.0034013638234901785,-0.021429391455899165,0.66061980347694638,0.46409674981103555,0.30234315948601664,-0.0099844010698155444,-0.043480501573329791,-0.072880483092984338,0.03745460531752464,0.061446503982613955,0.061254422188234951,-0.010129465791423396,-0.025515523179581927,-0.051023107322592041,-0.0086730812534288933,-0.020943173845243249,-0.047361412403084426,-0.023849033381010194,-0.054333912376336051,-0.097346349746469829
2019-03-20,SZ_A,ALL_STATUS,2019-03-20T15:00:00+08:00,2019-03-20T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1981,1981,1,True,2019-03-21,2019-03-21T15:00:00+08:00,2019-03-25,2019-03-25T15:00:00+08:00,2019-03-27,2019-03-27T15:00:00+08:00,0.011751500340218783,0.0083857228232214788,-0.013598648136968022,0.0070077371574048001,0,-0.025548834899953066,0.67995961635537605,0.49924280666330134,0.29681978798586572,-0.0091533819864872482,-0.039938752284624776,-0.074331394236200235,0.038090039474433429,0.067236944784686545,0.059781522533714195,-0.0097478083376348369,-0.025756068057950152,-0.054631527635615393,-0.0088496152769824993,-0.021560759106577849,-0.051654674864891802,-0.023328252490908488,-0.053738219786801308,-0.1003171443674752
2019-03-20,SZ_A,NON_ST,2019-03-20T15:00:00+08:00,2019-03-20T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1956,1956,1,True,2019-03-21,2019-03-21T15:00:00+08:00,2019-03-25,2019-03-25T15:00:00+08:00,2019-03-27,2019-03-27T15:00:00+08:00,0.011702805322469737,0.0078514211174856557,-0.013990772913662856,0.0069971154749768625,0,-0.025978475739074795,0.67995910020449901,0.4948875255623722,0.29243353783231085,-0.0091464052260761472,-0.040249218066577441,-0.074792372166052473,0.037682677413012261,0.065300550271755686,0.059673028728405075,-0.0097586988496127201,-0.025867460822078425,-0.054947992220332885,-0.0088417974938711265,-0.021695776216112572,-0.052209757224578796,-0.023229072562763478,-0.053752321971230609,-0.10033738165499972
2019-03-21,ALL_A,ALL_STATUS,2019-03-21T15:00:00+08:00,2019-03-21T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,3337,3335,0.99940065927479771,True,2019-03-22,2019-03-22T15:00:00+08:00,2019-03-26,2019-03-26T15:00:00+08:00,2019-03-28,2019-03-28T15:00:00+08:00,0.0052796780215027053,-0.030837247483762254,-0.037606220857028229,0.00020199979868695757,-0.037094124406240818,-0.045854141650717391,0.50074962518740629,0.17841079460269865,0.19910044977511243,-0.020570223688589517,-0.081678015219075722,-0.10188952711701819,0.039093039388752103,0.025740988112616912,0.038803817454241239,-0.023056716736730147,-0.050334561920850923,-0.066934182334739759,-0.02173998663640599,-0.046883585898850381,-0.062242308877220896,-0.043074184567407539,-0.090090768531232268,-0.11526587074636503
2019-03-21,ALL_A,NON_ST,2019-03-21T15:00:00+08:00,2019-03-21T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,3279,3277,0.99939005794449531,True,2019-03-22,2019-03-22T15:00:00+08:00,2019-03-26,2019-03-26T15:00:00+08:00,2019-03-28,2019-03-28T15:00:00+08:00,0.0050741207715683245,-0.031579316514153369,-0.038099275514381505,0,-0.037740327982846968,-0.046189382469374471,0.49618553555080869,0.17149832163564235,0.19591089411046689,-0.02069828518732959,-0.081760092939329634,-0.10211089788435763,0.038114879399196659,0.023351623570965471,0.038086129921105751,-0.023135435344493745,-0.050736514291956199,-0.067283457542765171,-0.0218491124425205,-0.047327657994203798,-0.062476941955386472,-0.043061680610185157,-0.090461283444284182,-0.11535521296465698
