role,primitive,coordinate,scope,block,year,index_symbol,market_view,n,response_unique,state_unique,partial_spearman,support_pass
rejection_depth,A_direction,absolute,YEAR_INDEX,,2022,csi000300,ALL_VIEWS,81,81,33,0.04172670216225316,True
rejection_depth,A_direction,absolute,YEAR_INDEX,,2022,csi000852,ALL_VIEWS,81,81,33,0.020525928779648855,True
rejection_depth,A_direction,absolute,YEAR_INDEX,,2022,csi000905,ALL_VIEWS,81,81,33,0.01496563730660889,True
rejection_depth,A_direction,absolute,YEAR_INDEX,,2022,sh000001,ALL_VIEWS,81,81,33,0.03667150560262479,True
rejection_depth,A_direction,absolute,YEAR_INDEX,,2022,sz399001,ALL_VIEWS,81,81,33,-0.027428041270443709,True
rejection_depth,A_direction,absolute,YEAR_INDEX,,2022,sz399006,ALL_VIEWS,81,81,33,0.022358560389959564,True
rejection_depth,A_direction,absolute,YEAR_INDEX,,2023,csi000300,ALL_VIEWS,88,88,38,0.077519541364471964,True
rejection_depth,A_direction,absolute,YEAR_INDEX,,2023,csi000852,ALL_VIEWS,88,88,38,-0.085729983137705162,True
rejection_depth,A_direction,absolute,YEAR_INDEX,,2023,csi000905,ALL_VIEWS,88,88,38,0.053467301596083011,True
rejection_depth,A_direction,absolute,YEAR_INDEX,,2023,sh000001,ALL_VIEWS,88,88,38,0.07086648460631241,True
rejection_depth,A_direction,absolute,YEAR_INDEX,,2023,sz399001,ALL_VIEWS,88,88,38,0.012439675831901992,True
rejection_depth,A_direction,absolute,YEAR_INDEX,,2023,sz399006,ALL_VIEWS,88,88,38,0.03605442925296376,True
rejection_depth,A_direction,pit,BLOCK_CELL,A,,csi000300,ALL_A,13,13,13,-0.75705854124792282,False
rejection_depth,A_direction,pit,BLOCK_CELL,A,,csi000300,CHINEXT_BOARD,10,10,9,0.067541058384168878,False
rejection_depth,A_direction,pit,BLOCK_CELL,A,,csi000300,SH_A,16,16,16,-0.57372738255305444,False
rejection_depth,A_direction,pit,BLOCK_CELL,A,,csi000300,SZ_A,11,11,10,-0.61314433152695813,False
rejection_depth,A_direction,pit,BLOCK_CELL,A,,csi000852,ALL_A,13,13,13,-0.53945181245710938,False
rejection_depth,A_direction,pit,BLOCK_CELL,A,,csi000852,CHINEXT_BOARD,10,10,10,0.21553123158165077,False
rejection_depth,A_direction,pit,BLOCK_CELL,A,,csi000852,SH_A,16,16,16,-0.60943046679332724,False
rejection_depth,A_direction,pit,BLOCK_CELL,A,,csi000852,SZ_A,11,11,11,0.6343294314571295,False
rejection_depth,A_direction,pit,BLOCK_CELL,A,,csi000905,ALL_A,13,13,11,-0.77061014171478837,False
rejection_depth,A_direction,pit,BLOCK_CELL,A,,csi000905,CHINEXT_BOARD,10,10,9,0.18936221023649918,False
rejection_depth,A_direction,pit,BLOCK_CELL,A,,csi000905,SH_A,16,16,14,-0.75123938873700491,False
rejection_depth,A_direction,pit,BLOCK_CELL,A,,csi000905,SZ_A,11,11,10,0.6265870783167744,False
rejection_depth,A_direction,pit,BLOCK_CELL,A,,sh000001,ALL_A,13,13,12,-0.75203442755998828,False
rejection_depth,A_direction,pit,BLOCK_CELL,A,,sh000001,CHINEXT_BOARD,10,10,9,0.30060815706519545,False
rejection_depth,A_direction,pit,BLOCK_CELL,A,,sh000001,SH_A,16,16,16,-0.66690577587976207,False
rejection_depth,A_direction,pit,BLOCK_CELL,A,,sh000001,SZ_A,11,11,10,-0.075738717016005597,False
rejection_depth,A_direction,pit,BLOCK_CELL,A,,sz399001,ALL_A,13,13,13,-0.77738498459040417,False
rejection_depth,A_direction,pit,BLOCK_CELL,A,,sz399001,CHINEXT_BOARD,10,10,9,0.27107905037923347,False
rejection_depth,A_direction,pit,BLOCK_CELL,A,,sz399001,SH_A,16,16,16,-0.64400785193785026,False
rejection_depth,A_direction,pit,BLOCK_CELL,A,,sz399001,SZ_A,11,11,10,-0.12418510473324741,False
rejection_depth,A_direction,pit,BLOCK_CELL,A,,sz399006,ALL_A,13,13,13,-0.87946396395437887,False
rejection_depth,A_direction,pit,BLOCK_CELL,A,,sz399006,CHINEXT_BOARD,10,10,10,0.30545416056709995,False
rejection_depth,A_direction,pit,BLOCK_CELL,A,,sz399006,SH_A,16,16,16,-0.62004951089690274,False
rejection_depth,A_direction,pit,BLOCK_CELL,A,,sz399006,SZ_A,11,11,11,-0.16444444413475906,False
rejection_depth,A_direction,pit,BLOCK_CELL,B,,csi000300,ALL_A,75,75,70,0.24954824361550193,True
rejection_depth,A_direction,pit,BLOCK_CELL,B,,csi000300,CHINEXT_BOARD,62,62,59,-0.090216634103846213,True
rejection_depth,A_direction,pit,BLOCK_CELL,B,,csi000300,SH_A,63,63,62,-0.081401564343335245,True
rejection_depth,A_direction,pit,BLOCK_CELL,B,,csi000300,SZ_A,65,65,63,-0.22630339483202255,True
rejection_depth,A_direction,pit,BLOCK_CELL,B,,csi000852,ALL_A,75,75,72,0.1994486208359296,True
rejection_depth,A_direction,pit,BLOCK_CELL,B,,csi000852,CHINEXT_BOARD,62,62,60,-0.13082568795890148,True
rejection_depth,A_direction,pit,BLOCK_CELL,B,,csi000852,SH_A,63,63,62,-0.029978977570317589,True
rejection_depth,A_direction,pit,BLOCK_CELL,B,,csi000852,SZ_A,65,65,63,-0.35311328774475259,True
rejection_depth,A_direction,pit,BLOCK_CELL,B,,csi000905,ALL_A,75,75,73,0.26953909831629463,True
rejection_depth,A_direction,pit,BLOCK_CELL,B,,csi000905,CHINEXT_BOARD,62,62,62,-0.18631114291845149,True
rejection_depth,A_direction,pit,BLOCK_CELL,B,,csi000905,SH_A,63,63,62,-0.081888744571500319,True
rejection_depth,A_direction,pit,BLOCK_CELL,B,,csi000905,SZ_A,65,65,65,-0.3619677716605656,True
rejection_depth,A_direction,pit,BLOCK_CELL,B,,sh000001,ALL_A,75,75,71,0.30893334787240873,True
rejection_depth,A_direction,pit,BLOCK_CELL,B,,sh000001,CHINEXT_BOARD,62,62,60,-0.18397871296444782,True
rejection_depth,A_direction,pit,BLOCK_CELL,B,,sh000001,SH_A,63,63,59,-0.11314878759160854,True
rejection_depth,A_direction,pit,BLOCK_CELL,B,,sh000001,SZ_A,65,65,61,-0.26305415330266413,True
rejection_depth,A_direction,pit,BLOCK_CELL,B,,sz399001,ALL_A,75,75,67,0.2635851495039564,True
rejection_depth,A_direction,pit,BLOCK_CELL,B,,sz399001,CHINEXT_BOARD,62,62,55,-0.15219529729118023,True
rejection_depth,A_direction,pit,BLOCK_CELL,B,,sz399001,SH_A,63,63,57,-0.048525672415105296,True
rejection_depth,A_direction,pit,BLOCK_CELL,B,,sz399001,SZ_A,65,65,59,-0.34045273888671063,True
rejection_depth,A_direction,pit,BLOCK_CELL,B,,sz399006,ALL_A,75,75,69,0.18836590320415231,True
rejection_depth,A_direction,pit,BLOCK_CELL,B,,sz399006,CHINEXT_BOARD,62,62,59,-0.16962898300768375,True
rejection_depth,A_direction,pit,BLOCK_CELL,B,,sz399006,SH_A,63,63,56,-0.0537956078810609,True
rejection_depth,A_direction,pit,BLOCK_CELL,B,,sz399006,SZ_A,65,65,57,-0.31935527825331844,True
rejection_depth,A_direction,pit,YEAR_INDEX,,2018,csi000300,ALL_VIEWS,0,0,0,,False
rejection_depth,A_direction,pit,YEAR_INDEX,,2018,csi000852,ALL_VIEWS,0,0,0,,False
rejection_depth,A_direction,pit,YEAR_INDEX,,2018,csi000905,ALL_VIEWS,0,0,0,,False
rejection_depth,A_direction,pit,YEAR_INDEX,,2018,sh000001,ALL_VIEWS,0,0,0,,False
rejection_depth,A_direction,pit,YEAR_INDEX,,2018,sz399001,ALL_VIEWS,0,0,0,,False
rejection_depth,A_direction,pit,YEAR_INDEX,,2018,sz399006,ALL_VIEWS,0,0,0,,False
rejection_depth,A_direction,pit,YEAR_INDEX,,2019,csi000300,ALL_VIEWS,0,0,0,,False
rejection_depth,A_direction,pit,YEAR_INDEX,,2019,csi000852,ALL_VIEWS,0,0,0,,False
rejection_depth,A_direction,pit,YEAR_INDEX,,2019,csi000905,ALL_VIEWS,0,0,0,,False
rejection_depth,A_direction,pit,YEAR_INDEX,,2019,sh000001,ALL_VIEWS,0,0,0,,False
rejection_depth,A_direction,pit,YEAR_INDEX,,2019,sz399001,ALL_VIEWS,0,0,0,,False
rejection_depth,A_direction,pit,YEAR_INDEX,,2019,sz399006,ALL_VIEWS,0,0,0,,False
rejection_depth,A_direction,pit,YEAR_INDEX,,2020,csi000300,ALL_VIEWS,50,50,17,-0.34000638884187839,True
rejection_depth,A_direction,pit,YEAR_INDEX,,2020,csi000852,ALL_VIEWS,50,50,18,-0.14914780245009429,True
rejection_depth,A_direction,pit,YEAR_INDEX,,2020,csi000905,ALL_VIEWS,50,50,15,-0.32695938500600336,True
rejection_depth,A_direction,pit,YEAR_INDEX,,2020,sh000001,ALL_VIEWS,50,50,17,-0.41779849697210814,True
rejection_depth,A_direction,pit,YEAR_INDEX,,2020,sz399001,ALL_VIEWS,50,50,17,-0.41143761742371571,True
rejection_depth,A_direction,pit,YEAR_INDEX,,2020,sz399006,ALL_VIEWS,50,50,18,-0.37476794217051163,True
rejection_depth,A_direction,pit,YEAR_INDEX,,2021,csi000300,ALL_VIEWS,96,96,34,-0.041090020660006478,True
rejection_depth,A_direction,pit,YEAR_INDEX,,2021,csi000852,ALL_VIEWS,96,96,36,-0.069955892430336369,True
rejection_depth,A_direction,pit,YEAR_INDEX,,2021,csi000905,ALL_VIEWS,96,96,36,-0.15161960895873527,True
rejection_depth,A_direction,pit,YEAR_INDEX,,2021,sh000001,ALL_VIEWS,96,96,34,-0.053266214287588022,True
rejection_depth,A_direction,pit,YEAR_INDEX,,2021,sz399001,ALL_VIEWS,96,96,32,-0.072805218687293699,True
rejection_depth,A_direction,pit,YEAR_INDEX,,2021,sz399006,ALL_VIEWS,96,96,35,-0.086753654848361034,True
rejection_depth,A_direction,pit,YEAR_INDEX,,2022,csi000300,ALL_VIEWS,81,81,31,0.023881810502423551,True
rejection_depth,A_direction,pit,YEAR_INDEX,,2022,csi000852,ALL_VIEWS,81,81,32,0.031077904983773309,True
rejection_depth,A_direction,pit,YEAR_INDEX,,2022,csi000905,ALL_VIEWS,81,81,33,0.033063195417119634,True
rejection_depth,A_direction,pit,YEAR_INDEX,,2022,sh000001,ALL_VIEWS,81,81,33,0.028685167507034658,True
rejection_depth,A_direction,pit,YEAR_INDEX,,2022,sz399001,ALL_VIEWS,81,81,30,-0.0027111765982941005,True
rejection_depth,A_direction,pit,YEAR_INDEX,,2022,sz399006,ALL_VIEWS,81,81,31,0.034016517714542949,True
rejection_depth,A_direction,pit,YEAR_INDEX,,2023,csi000300,ALL_VIEWS,88,88,36,0.071606437847725926,True
rejection_depth,A_direction,pit,YEAR_INDEX,,2023,csi000852,ALL_VIEWS,88,88,38,-0.098170167664889549,True
rejection_depth,A_direction,pit,YEAR_INDEX,,2023,csi000905,ALL_VIEWS,88,88,38,0.030731804692331187,True
rejection_depth,A_direction,pit,YEAR_INDEX,,2023,sh000001,ALL_VIEWS,88,88,33,0.082796721178839239,True
rejection_depth,A_direction,pit,YEAR_INDEX,,2023,sz399001,ALL_VIEWS,88,88,36,-0.0089547567755771957,True
rejection_depth,A_direction,pit,YEAR_INDEX,,2023,sz399006,ALL_VIEWS,88,88,31,0.029821710657363974,True
rejection_depth,A_direction,relative,BLOCK_CELL,A,,csi000300,ALL_A,51,51,6,-0.12519118193030263,False
rejection_depth,A_direction,relative,BLOCK_CELL,A,,csi000300,CHINEXT_BOARD,59,59,6,0.14161070294290809,False
rejection_depth,A_direction,relative,BLOCK_CELL,A,,csi000300,SH_A,55,55,6,0.2640376194015312,False
rejection_depth,A_direction,relative,BLOCK_CELL,A,,csi000300,SZ_A,50,50,6,-0.20342087424849353,False
rejection_depth,A_direction,relative,BLOCK_CELL,A,,csi000852,ALL_A,51,51,5,0.10567404754691927,False
rejection_depth,A_direction,relative,BLOCK_CELL,A,,csi000852,CHINEXT_BOARD,59,59,6,-0.1107550764167063,False
rejection_depth,A_direction,relative,BLOCK_CELL,A,,csi000852,SH_A,55,55,5,-0.31364993769826821,False
rejection_depth,A_direction,relative,BLOCK_CELL,A,,csi000852,SZ_A,50,50,6,0.1726459474366675,False
rejection_depth,A_direction,relative,BLOCK_CELL,A,,csi000905,ALL_A,51,51,3,-0.077074393315969325,False
rejection_depth,A_direction,relative,BLOCK_CELL,A,,csi000905,CHINEXT_BOARD,59,59,5,-0.12742688683442166,False
rejection_depth,A_direction,relative,BLOCK_CELL,A,,csi000905,SH_A,55,55,5,-0.062177186568745303,False
rejection_depth,A_direction,relative,BLOCK_CELL,A,,csi000905,SZ_A,50,50,5,-0.028556697013958257,False
rejection_depth,A_direction,relative,BLOCK_CELL,A,,sh000001,ALL_A,51,51,6,-0.17057609563490633,False
rejection_depth,A_direction,relative,BLOCK_CELL,A,,sh000001,CHINEXT_BOARD,59,59,6,0.11200087458829755,False
rejection_depth,A_direction,relative,BLOCK_CELL,A,,sh000001,SH_A,55,55,6,0.20169545599300726,False
rejection_depth,A_direction,relative,BLOCK_CELL,A,,sh000001,SZ_A,50,50,5,-0.21089771778358563,False
rejection_depth,A_direction,relative,BLOCK_CELL,A,,sz399001,ALL_A,51,51,5,0.13257948058462302,False
rejection_depth,A_direction,relative,BLOCK_CELL,A,,sz399001,CHINEXT_BOARD,59,59,5,-0.017437254753003773,False
rejection_depth,A_direction,relative,BLOCK_CELL,A,,sz399001,SH_A,55,55,5,-0.023213431380414082,False
rejection_depth,A_direction,relative,BLOCK_CELL,A,,sz399001,SZ_A,50,50,5,0.22580035728306208,False
rejection_depth,A_direction,relative,BLOCK_CELL,A,,sz399006,ALL_A,51,51,6,0.15296114674979788,False
rejection_depth,A_direction,relative,BLOCK_CELL,A,,sz399006,CHINEXT_BOARD,59,59,6,-0.096431765128111177,False
rejection_depth,A_direction,relative,BLOCK_CELL,A,,sz399006,SH_A,55,55,6,-0.20234638876485919,False
rejection_depth,A_direction,relative,BLOCK_CELL,A,,sz399006,SZ_A,50,50,5,0.25233048097835348,False
rejection_depth,A_direction,relative,BLOCK_CELL,B,,csi000300,ALL_A,75,75,6,0.13398630726588459,False
rejection_depth,A_direction,relative,BLOCK_CELL,B,,csi000300,CHINEXT_BOARD,62,62,6,0.0085800463008241044,False
rejection_depth,A_direction,relative,BLOCK_CELL,B,,csi000300,SH_A,63,63,6,-0.14775310055293678,False
rejection_depth,A_direction,relative,BLOCK_CELL,B,,csi000300,SZ_A,65,65,6,0.17035637981117185,False
rejection_depth,A_direction,relative,BLOCK_CELL,B,,csi000852,ALL_A,75,75,6,-0.10605582791886412,False
rejection_depth,A_direction,relative,BLOCK_CELL,B,,csi000852,CHINEXT_BOARD,62,62,6,0.018000099334746049,False
rejection_depth,A_direction,relative,BLOCK_CELL,B,,csi000852,SH_A,63,63,6,0.17386040394268765,False
rejection_depth,A_direction,relative,BLOCK_CELL,B,,csi000852,SZ_A,65,65,6,-0.16274698024801995,False
rejection_depth,A_direction,relative,BLOCK_CELL,B,,csi000905,ALL_A,75,75,6,0.0079983183793769456,False
rejection_depth,A_direction,relative,BLOCK_CELL,B,,csi000905,CHINEXT_BOARD,62,62,6,0.16647773562456641,False
rejection_depth,A_direction,relative,BLOCK_CELL,B,,csi000905,SH_A,63,63,6,0.17358832676138725,False
rejection_depth,A_direction,relative,BLOCK_CELL,B,,csi000905,SZ_A,65,65,6,0.023625311389960362,False
rejection_depth,A_direction,relative,BLOCK_CELL,B,,sh000001,ALL_A,75,75,5,-0.010600668391859414,False
rejection_depth,A_direction,relative,BLOCK_CELL,B,,sh000001,CHINEXT_BOARD,62,62,5,0.15893736793104937,False
rejection_depth,A_direction,relative,BLOCK_CELL,B,,sh000001,SH_A,63,63,5,-0.06778529525322434,False
rejection_depth,A_direction,relative,BLOCK_CELL,B,,sh000001,SZ_A,65,65,5,0.32951949555424076,False
rejection_depth,A_direction,relative,BLOCK_CELL,B,,sz399001,ALL_A,75,75,6,0.19863533575405617,False
rejection_depth,A_direction,relative,BLOCK_CELL,B,,sz399001,CHINEXT_BOARD,62,62,5,-0.12768758904882727,False
rejection_depth,A_direction,relative,BLOCK_CELL,B,,sz399001,SH_A,63,63,6,0.05094848855801723,False
rejection_depth,A_direction,relative,BLOCK_CELL,B,,sz399001,SZ_A,65,65,6,-0.25574996914060344,False
rejection_depth,A_direction,relative,BLOCK_CELL,B,,sz399006,ALL_A,75,75,6,-0.079055479764174069,False
rejection_depth,A_direction,relative,BLOCK_CELL,B,,sz399006,CHINEXT_BOARD,62,62,6,-0.21175531879760717,False
rejection_depth,A_direction,relative,BLOCK_CELL,B,,sz399006,SH_A,63,63,6,-0.10724729270106603,False
rejection_depth,A_direction,relative,BLOCK_CELL,B,,sz399006,SZ_A,65,65,6,-0.22549412532314239,False
rejection_depth,A_direction,relative,YEAR_INDEX,,2018,csi000300,ALL_VIEWS,34,34,2,0.13330485290807115,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2018,csi000852,ALL_VIEWS,34,34,3,-0.050588086750281459,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2018,csi000905,ALL_VIEWS,34,34,3,-0.16840259002410818,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2018,sh000001,ALL_VIEWS,34,34,2,-0.13330485290807129,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2018,sz399001,ALL_VIEWS,34,34,3,-0.044761633193820573,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2018,sz399006,ALL_VIEWS,34,34,4,0.08034330431981429,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2019,csi000300,ALL_VIEWS,80,80,5,0.1443174067556745,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2019,csi000852,ALL_VIEWS,80,80,5,-0.16644724580339049,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2019,csi000905,ALL_VIEWS,80,80,5,-0.088147562782609809,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2019,sh000001,ALL_VIEWS,80,80,5,0.094253971188808336,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2019,sz399001,ALL_VIEWS,80,80,4,-0.090343896735419274,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2019,sz399006,ALL_VIEWS,80,80,6,-0.027616177424675287,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2020,csi000300,ALL_VIEWS,101,101,6,0.22041252583981585,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2020,csi000852,ALL_VIEWS,101,101,5,-0.22495364150806263,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2020,csi000905,ALL_VIEWS,101,101,5,-0.091416257525493969,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2020,sh000001,ALL_VIEWS,101,101,5,0.15660843893179563,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2020,sz399001,ALL_VIEWS,101,101,4,0.064054859173135539,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2020,sz399006,ALL_VIEWS,101,101,3,-0.18353976334349273,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2021,csi000300,ALL_VIEWS,96,96,4,0.044819957003376862,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2021,csi000852,ALL_VIEWS,96,96,4,0.045951369907147731,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2021,csi000905,ALL_VIEWS,96,96,5,0.19941845327928298,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2021,sh000001,ALL_VIEWS,96,96,4,0.12182544780099502,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2021,sz399001,ALL_VIEWS,96,96,3,-0.15798068885886832,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2021,sz399006,ALL_VIEWS,96,96,6,-0.18596574957204037,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2022,csi000300,ALL_VIEWS,81,81,6,-0.02809156992117217,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2022,csi000852,ALL_VIEWS,81,81,5,0.044065229793672459,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2022,csi000905,ALL_VIEWS,81,81,6,0.032275428066130138,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2022,sh000001,ALL_VIEWS,81,81,5,-0.023043243037214608,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2022,sz399001,ALL_VIEWS,81,81,5,-0.00733437208089002,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2022,sz399006,ALL_VIEWS,81,81,6,-0.036812985741996582,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2023,csi000300,ALL_VIEWS,88,88,5,-0.016868133874898054,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2023,csi000852,ALL_VIEWS,88,88,6,-0.1041792679832519,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2023,csi000905,ALL_VIEWS,88,88,4,0.10223079686419445,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2023,sh000001,ALL_VIEWS,88,88,3,-0.025576763348291499,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2023,sz399001,ALL_VIEWS,88,88,6,0.067019306022936501,True
rejection_depth,A_direction,relative,YEAR_INDEX,,2023,sz399006,ALL_VIEWS,88,88,5,0.0084883238997662067,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,A,,csi000300,ALL_A,51,51,51,-0.12492429960345616,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,A,,csi000300,CHINEXT_BOARD,59,59,56,0.098015856734165019,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,A,,csi000300,SH_A,55,55,54,0.049066015428951358,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,A,,csi000300,SZ_A,50,50,50,-0.017816170569321541,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,A,,csi000852,ALL_A,51,51,51,-0.17910571481347831,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,A,,csi000852,CHINEXT_BOARD,59,59,56,0.1498174158890202,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,A,,csi000852,SH_A,55,55,54,0.11617868901929769,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,A,,csi000852,SZ_A,50,50,50,-0.046180520228238736,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,A,,csi000905,ALL_A,51,51,51,-0.13864988349452614,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,A,,csi000905,CHINEXT_BOARD,59,59,56,0.15832613341868693,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,A,,csi000905,SH_A,55,55,54,0.11984240962593284,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,A,,csi000905,SZ_A,50,50,50,-0.043782291429354983,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,A,,sh000001,ALL_A,51,51,51,-0.083438440741097228,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,A,,sh000001,CHINEXT_BOARD,59,59,56,0.10891658306880056,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,A,,sh000001,SH_A,55,55,54,0.05137232328181867,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,A,,sh000001,SZ_A,50,50,50,-0.025010673324850675,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,A,,sz399001,ALL_A,51,51,51,-0.17837271533598423,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,A,,sz399001,CHINEXT_BOARD,59,59,56,0.13044920217168421,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,A,,sz399001,SH_A,55,55,54,0.10022710508129182,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,A,,sz399001,SZ_A,50,50,50,-0.032018526430671657,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,A,,sz399006,ALL_A,51,51,51,-0.17147253496594506,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,A,,sz399006,CHINEXT_BOARD,59,59,56,0.16172733801120329,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,A,,sz399006,SH_A,55,55,54,0.12619087118533179,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,A,,sz399006,SZ_A,50,50,50,0.012528162143221968,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,B,,csi000300,ALL_A,75,75,74,-0.27436922946979359,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,B,,csi000300,CHINEXT_BOARD,62,62,53,-0.018096378961966569,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,B,,csi000300,SH_A,63,63,63,0.06368195913535965,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,B,,csi000300,SZ_A,65,65,65,-0.13772059456731933,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,B,,csi000852,ALL_A,75,75,74,-0.28233070878151895,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,B,,csi000852,CHINEXT_BOARD,62,62,53,-0.022685888302309335,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,B,,csi000852,SH_A,63,63,63,0.062113615071443147,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,B,,csi000852,SZ_A,65,65,65,0.01631931525383189,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,B,,csi000905,ALL_A,75,75,74,-0.30611003446744478,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,B,,csi000905,CHINEXT_BOARD,62,62,53,-0.0067008431395413877,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,B,,csi000905,SH_A,63,63,63,0.077306372324115843,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,B,,csi000905,SZ_A,65,65,65,0.010597675944903184,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,B,,sh000001,ALL_A,75,75,74,-0.30217702879297537,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,B,,sh000001,CHINEXT_BOARD,62,62,53,-0.00061080499443094509,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,B,,sh000001,SH_A,63,63,63,0.071745023141046235,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,B,,sh000001,SZ_A,65,65,65,-0.10827105105072109,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,B,,sz399001,ALL_A,75,75,74,-0.2934323186939144,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,B,,sz399001,CHINEXT_BOARD,62,62,53,0.0013595998923062686,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,B,,sz399001,SH_A,63,63,63,0.070386268523224021,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,B,,sz399001,SZ_A,65,65,65,-0.057381254830422494,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,B,,sz399006,ALL_A,75,75,74,-0.25766330972552454,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,B,,sz399006,CHINEXT_BOARD,62,62,53,0.013894567168889678,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,B,,sz399006,SH_A,63,63,63,0.094735048898058755,True
rejection_depth,B1_discovery,absolute,BLOCK_CELL,B,,sz399006,SZ_A,65,65,65,-0.0067699024373060667,True
rejection_depth,B1_discovery,absolute,YEAR_INDEX,,2018,csi000300,ALL_VIEWS,34,34,33,0.32567149891286279,True
rejection_depth,B1_discovery,absolute,YEAR_INDEX,,2018,csi000852,ALL_VIEWS,34,34,33,0.36878111475295861,True
rejection_depth,B1_discovery,absolute,YEAR_INDEX,,2018,csi000905,ALL_VIEWS,34,34,33,0.3237831255982197,True
rejection_depth,B1_discovery,absolute,YEAR_INDEX,,2018,sh000001,ALL_VIEWS,34,34,33,0.32779975263337374,True
rejection_depth,B1_discovery,absolute,YEAR_INDEX,,2018,sz399001,ALL_VIEWS,34,34,33,0.31635197602131493,True
rejection_depth,B1_discovery,absolute,YEAR_INDEX,,2018,sz399006,ALL_VIEWS,34,34,33,0.28518627162681737,True
