audit_type,channel,scope,scope_value,market_view,denominator,coordinate,horizon,n,partial_rho,low_n,high_n,tail_residual_gap
terminal_diagnostic,CROSSER_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,1,829,-0.023810975511961565,,,
terminal_diagnostic,CROSSER_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,3,829,-0.033873378053132133,,,
terminal_diagnostic,CROSSER_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,5,829,-0.01621703674004021,,,
terminal_diagnostic,CROSSER_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,pit,1,829,-0.027762073667488341,,,
terminal_diagnostic,CROSSER_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,pit,3,829,-0.0358425607538497,,,
terminal_diagnostic,CROSSER_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,pit,5,829,-0.019203240268882177,,,
terminal_diagnostic,CROSSER_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,1,829,-0.02996343679975139,,,
terminal_diagnostic,CROSSER_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,3,829,-0.034583901348984904,,,
terminal_diagnostic,CROSSER_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,5,829,-0.057631510542885837,,,
terminal_diagnostic,CROSSER_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,1,829,-0.03637302261154076,,,
terminal_diagnostic,CROSSER_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,3,829,-0.037197161402695106,,,
terminal_diagnostic,CROSSER_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,5,829,-0.063373704566892133,,,
terminal_diagnostic,NONCROSSER_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,1,829,-0.023608753714246446,,,
terminal_diagnostic,NONCROSSER_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,3,829,-0.034825993087740134,,,
terminal_diagnostic,NONCROSSER_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,5,829,-0.027999704812825862,,,
terminal_diagnostic,NONCROSSER_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,1,829,-0.02890849601749319,,,
terminal_diagnostic,NONCROSSER_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,3,829,-0.035221227418002592,,,
terminal_diagnostic,NONCROSSER_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,5,829,-0.033091499695019455,,,
terminal_diagnostic,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,1,828,-0.011252861403523646,,,
terminal_diagnostic,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,3,828,-0.056938446916328982,,,
terminal_diagnostic,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,5,828,-0.091740377428475128,,,
terminal_diagnostic,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,1,829,-0.013579667786914209,,,
terminal_diagnostic,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,3,829,-0.057254727776181798,,,
terminal_diagnostic,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,5,829,-0.09049735181447871,,,
terminal_diagnostic,NONCROSSER_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,1,829,-0.028808451433579043,,,
terminal_diagnostic,NONCROSSER_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,3,829,-0.014251002530801834,,,
terminal_diagnostic,NONCROSSER_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,5,829,0.0012486465291015908,,,
terminal_diagnostic,NONCROSSER_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,pit,1,829,-0.030084995006802388,,,
terminal_diagnostic,NONCROSSER_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,pit,3,829,-0.012118562643548566,,,
terminal_diagnostic,NONCROSSER_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,pit,5,829,0.0003073163110897351,,,
terminal_diagnostic,NONCROSSER_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,1,829,0.0040494172137061982,,,
terminal_diagnostic,NONCROSSER_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,3,829,-0.021305557790400657,,,
terminal_diagnostic,NONCROSSER_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,5,829,-0.027543463063817376,,,
terminal_diagnostic,NONCROSSER_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,1,829,-0.0017535405321879337,,,
terminal_diagnostic,NONCROSSER_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,3,829,-0.026253173481746855,,,
terminal_diagnostic,NONCROSSER_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,5,829,-0.034171778518029772,,,
