role,operator,neighbor,scope,group,n,spearman
formation_leadership_concentration,change,change_neighbor_h3,BLOCK_B,SZ_A:ALL_STATUS,727,0.555833531231
formation_leadership_concentration,change,change_neighbor_h10,FULL,SZ_A:ALL_STATUS,1407,0.513921580718
formation_leadership_concentration,change,change_neighbor_h10,PHASE_ZERO,SZ_A:ALL_STATUS,282,0.549198264867
formation_leadership_concentration,change,change_neighbor_h10,BLOCK_A,SZ_A:ALL_STATUS,680,0.535214888898
formation_leadership_concentration,change,change_neighbor_h10,BLOCK_B,SZ_A:ALL_STATUS,727,0.498051623255
formation_leadership_concentration,change,change_neighbor_ols5,FULL,SZ_A:ALL_STATUS,1412,0.876537404494
formation_leadership_concentration,change,change_neighbor_ols5,PHASE_ZERO,SZ_A:ALL_STATUS,283,0.873918724738
formation_leadership_concentration,change,change_neighbor_ols5,BLOCK_A,SZ_A:ALL_STATUS,685,0.870283671341
formation_leadership_concentration,change,change_neighbor_ols5,BLOCK_B,SZ_A:ALL_STATUS,727,0.882217320006
formation_leadership_concentration,change,change_neighbor_theilsen5,FULL,SZ_A:ALL_STATUS,1412,0.837312154733
formation_leadership_concentration,change,change_neighbor_theilsen5,PHASE_ZERO,SZ_A:ALL_STATUS,283,0.846020261105
formation_leadership_concentration,change,change_neighbor_theilsen5,BLOCK_A,SZ_A:ALL_STATUS,685,0.832820370835
formation_leadership_concentration,change,change_neighbor_theilsen5,BLOCK_B,SZ_A:ALL_STATUS,727,0.842698351103
formation_leadership_concentration,change,change_neighbor_h3,FULL,SZ_A:NON_ST,1412,0.548187722002
formation_leadership_concentration,change,change_neighbor_h3,PHASE_ZERO,SZ_A:NON_ST,283,0.547529519649
formation_leadership_concentration,change,change_neighbor_h3,BLOCK_A,SZ_A:NON_ST,685,0.547899765801
formation_leadership_concentration,change,change_neighbor_h3,BLOCK_B,SZ_A:NON_ST,727,0.549208044675
formation_leadership_concentration,change,change_neighbor_h10,FULL,SZ_A:NON_ST,1407,0.515937906956
formation_leadership_concentration,change,change_neighbor_h10,PHASE_ZERO,SZ_A:NON_ST,282,0.550198376972
formation_leadership_concentration,change,change_neighbor_h10,BLOCK_A,SZ_A:NON_ST,680,0.534924116338
formation_leadership_concentration,change,change_neighbor_h10,BLOCK_B,SZ_A:NON_ST,727,0.502526703008
formation_leadership_concentration,change,change_neighbor_ols5,FULL,SZ_A:NON_ST,1412,0.876665283316
formation_leadership_concentration,change,change_neighbor_ols5,PHASE_ZERO,SZ_A:NON_ST,283,0.868375881936
formation_leadership_concentration,change,change_neighbor_ols5,BLOCK_A,SZ_A:NON_ST,685,0.872625963837
formation_leadership_concentration,change,change_neighbor_ols5,BLOCK_B,SZ_A:NON_ST,727,0.879969380376
formation_leadership_concentration,change,change_neighbor_theilsen5,FULL,SZ_A:NON_ST,1412,0.836759277781
formation_leadership_concentration,change,change_neighbor_theilsen5,PHASE_ZERO,SZ_A:NON_ST,283,0.836007247152
formation_leadership_concentration,change,change_neighbor_theilsen5,BLOCK_A,SZ_A:NON_ST,685,0.833851875911
formation_leadership_concentration,change,change_neighbor_theilsen5,BLOCK_B,SZ_A:NON_ST,727,0.841177268207
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,FULL,ALL_A:ALL_STATUS,1407,0.159723926368
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,PHASE_ZERO,ALL_A:ALL_STATUS,282,0.144253997438
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,BLOCK_A,ALL_A:ALL_STATUS,680,0.195966928485
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,BLOCK_B,ALL_A:ALL_STATUS,727,0.13309299179
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,FULL,ALL_A:ALL_STATUS,1397,-0.145022767592
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,PHASE_ZERO,ALL_A:ALL_STATUS,280,-0.116636874013
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,BLOCK_A,ALL_A:ALL_STATUS,670,-0.125782154966
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,BLOCK_B,ALL_A:ALL_STATUS,727,-0.161742846375
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,FULL,ALL_A:ALL_STATUS,1407,0.902702480398
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,PHASE_ZERO,ALL_A:ALL_STATUS,282,0.894030390244
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,BLOCK_A,ALL_A:ALL_STATUS,680,0.901478249686
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,BLOCK_B,ALL_A:ALL_STATUS,727,0.903888533625
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,FULL,ALL_A:ALL_STATUS,1407,0.845124230847
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,PHASE_ZERO,ALL_A:ALL_STATUS,282,0.860473391747
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,BLOCK_A,ALL_A:ALL_STATUS,680,0.847799368534
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,BLOCK_B,ALL_A:ALL_STATUS,727,0.845732160621
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,FULL,ALL_A:NON_ST,1407,0.157137224559
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,PHASE_ZERO,ALL_A:NON_ST,282,0.129287097724
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,BLOCK_A,ALL_A:NON_ST,680,0.195763780784
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,BLOCK_B,ALL_A:NON_ST,727,0.129111385051
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,FULL,ALL_A:NON_ST,1397,-0.140180490029
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,PHASE_ZERO,ALL_A:NON_ST,280,-0.108029256933
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,BLOCK_A,ALL_A:NON_ST,670,-0.124291143775
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,BLOCK_B,ALL_A:NON_ST,727,-0.152995903684
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,FULL,ALL_A:NON_ST,1407,0.902849593627
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,PHASE_ZERO,ALL_A:NON_ST,282,0.894265301541
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,BLOCK_A,ALL_A:NON_ST,680,0.902231304439
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,BLOCK_B,ALL_A:NON_ST,727,0.903512705876
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,FULL,ALL_A:NON_ST,1407,0.84621681247
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,PHASE_ZERO,ALL_A:NON_ST,282,0.858408419777
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,BLOCK_A,ALL_A:NON_ST,680,0.856599620606
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,BLOCK_B,ALL_A:NON_ST,727,0.841217625123
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,FULL,CHINEXT_BOARD:ALL_STATUS,1361,0.138233870877
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,PHASE_ZERO,CHINEXT_BOARD:ALL_STATUS,273,0.153097707359
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,BLOCK_A,CHINEXT_BOARD:ALL_STATUS,648,0.12584670128
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,BLOCK_B,CHINEXT_BOARD:ALL_STATUS,713,0.148642308303
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,FULL,CHINEXT_BOARD:ALL_STATUS,1353,-0.125526574351
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,PHASE_ZERO,CHINEXT_BOARD:ALL_STATUS,271,-0.159502447966
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,BLOCK_A,CHINEXT_BOARD:ALL_STATUS,638,-0.104120653278
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,BLOCK_B,CHINEXT_BOARD:ALL_STATUS,715,-0.143647906481
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,FULL,CHINEXT_BOARD:ALL_STATUS,1332,0.895048355465
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,PHASE_ZERO,CHINEXT_BOARD:ALL_STATUS,266,0.882431327418
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,BLOCK_A,CHINEXT_BOARD:ALL_STATUS,629,0.895589139426
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,BLOCK_B,CHINEXT_BOARD:ALL_STATUS,703,0.89379256649
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,FULL,CHINEXT_BOARD:ALL_STATUS,1332,0.855293748875
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,PHASE_ZERO,CHINEXT_BOARD:ALL_STATUS,266,0.849363922845
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,BLOCK_A,CHINEXT_BOARD:ALL_STATUS,629,0.849031710468
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,BLOCK_B,CHINEXT_BOARD:ALL_STATUS,703,0.860316473091
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,FULL,CHINEXT_BOARD:NON_ST,1361,0.142516872778
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,PHASE_ZERO,CHINEXT_BOARD:NON_ST,273,0.160048410156
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,BLOCK_A,CHINEXT_BOARD:NON_ST,648,0.126755420851
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,BLOCK_B,CHINEXT_BOARD:NON_ST,713,0.156836105386
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,FULL,CHINEXT_BOARD:NON_ST,1353,-0.129397586598
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,PHASE_ZERO,CHINEXT_BOARD:NON_ST,271,-0.156434049635
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,BLOCK_A,CHINEXT_BOARD:NON_ST,638,-0.10469238895
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,BLOCK_B,CHINEXT_BOARD:NON_ST,715,-0.149825330765
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,FULL,CHINEXT_BOARD:NON_ST,1332,0.896006196404
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,PHASE_ZERO,CHINEXT_BOARD:NON_ST,266,0.882745659995
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,BLOCK_A,CHINEXT_BOARD:NON_ST,629,0.895420753945
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,BLOCK_B,CHINEXT_BOARD:NON_ST,703,0.896668015089
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,FULL,CHINEXT_BOARD:NON_ST,1332,0.859543666674
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,PHASE_ZERO,CHINEXT_BOARD:NON_ST,266,0.85384172749
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,BLOCK_A,CHINEXT_BOARD:NON_ST,629,0.848607564186
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,BLOCK_B,CHINEXT_BOARD:NON_ST,703,0.869278957692
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,FULL,SH_A:ALL_STATUS,1402,0.148532357575
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,PHASE_ZERO,SH_A:ALL_STATUS,281,0.136198877219
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,BLOCK_A,SH_A:ALL_STATUS,675,0.171374798323
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,BLOCK_B,SH_A:ALL_STATUS,727,0.129806357204
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,FULL,SH_A:ALL_STATUS,1393,-0.150468796797
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,PHASE_ZERO,SH_A:ALL_STATUS,279,-0.148914785223
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,BLOCK_A,SH_A:ALL_STATUS,666,-0.119027480773
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,BLOCK_B,SH_A:ALL_STATUS,727,-0.179693852477
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,FULL,SH_A:ALL_STATUS,1396,0.903363655264
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,PHASE_ZERO,SH_A:ALL_STATUS,280,0.91444369735
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,BLOCK_A,SH_A:ALL_STATUS,669,0.90201847827
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,BLOCK_B,SH_A:ALL_STATUS,727,0.905844717993
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,FULL,SH_A:ALL_STATUS,1396,0.864379723586
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,PHASE_ZERO,SH_A:ALL_STATUS,280,0.851581743936
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,BLOCK_A,SH_A:ALL_STATUS,669,0.859592715764
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,BLOCK_B,SH_A:ALL_STATUS,727,0.870092764248
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,FULL,SH_A:NON_ST,1402,0.147408968494
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,PHASE_ZERO,SH_A:NON_ST,281,0.131000876159
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,BLOCK_A,SH_A:NON_ST,675,0.158876851673
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,BLOCK_B,SH_A:NON_ST,727,0.135364010755
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,FULL,SH_A:NON_ST,1393,-0.150787792707
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,PHASE_ZERO,SH_A:NON_ST,279,-0.164551492447
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,BLOCK_A,SH_A:NON_ST,666,-0.123341235296
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,BLOCK_B,SH_A:NON_ST,727,-0.17765721836
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,FULL,SH_A:NON_ST,1396,0.904360315589
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,PHASE_ZERO,SH_A:NON_ST,280,0.914411991407
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,BLOCK_A,SH_A:NON_ST,669,0.903810837598
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,BLOCK_B,SH_A:NON_ST,727,0.904939595855
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,FULL,SH_A:NON_ST,1396,0.860917061992
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,PHASE_ZERO,SH_A:NON_ST,280,0.851002837135
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,BLOCK_A,SH_A:NON_ST,669,0.851787538488
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,BLOCK_B,SH_A:NON_ST,727,0.867977920072
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,FULL,SZ_A:ALL_STATUS,1407,0.170366127591
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,PHASE_ZERO,SZ_A:ALL_STATUS,282,0.142413234656
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,BLOCK_A,SZ_A:ALL_STATUS,680,0.175838551961
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,BLOCK_B,SZ_A:ALL_STATUS,727,0.164599780612
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,FULL,SZ_A:ALL_STATUS,1397,-0.125527385164
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,PHASE_ZERO,SZ_A:ALL_STATUS,280,-0.0974170588911
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,BLOCK_A,SZ_A:ALL_STATUS,670,-0.111434573605
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,BLOCK_B,SZ_A:ALL_STATUS,727,-0.135967134029
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,FULL,SZ_A:ALL_STATUS,1407,0.900259716651
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,PHASE_ZERO,SZ_A:ALL_STATUS,282,0.888913711837
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,BLOCK_A,SZ_A:ALL_STATUS,680,0.896917291827
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,BLOCK_B,SZ_A:ALL_STATUS,727,0.901979382378
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,FULL,SZ_A:ALL_STATUS,1407,0.863723486339
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,PHASE_ZERO,SZ_A:ALL_STATUS,282,0.854445963847
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,BLOCK_A,SZ_A:ALL_STATUS,680,0.865544024611
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,BLOCK_B,SZ_A:ALL_STATUS,727,0.861363622665
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,FULL,SZ_A:NON_ST,1407,0.166183113478
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,PHASE_ZERO,SZ_A:NON_ST,282,0.124166138473
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,BLOCK_A,SZ_A:NON_ST,680,0.173844590291
formation_leadership_concentration,acceleration,acceleration_neighbor_h3,BLOCK_B,SZ_A:NON_ST,727,0.158867361224
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,FULL,SZ_A:NON_ST,1397,-0.122385004227
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,PHASE_ZERO,SZ_A:NON_ST,280,-0.0891456341462
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,BLOCK_A,SZ_A:NON_ST,670,-0.111215011534
formation_leadership_concentration,acceleration,acceleration_neighbor_h10,BLOCK_B,SZ_A:NON_ST,727,-0.130937088421
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,FULL,SZ_A:NON_ST,1407,0.902916384161
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,PHASE_ZERO,SZ_A:NON_ST,282,0.886254772806
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,BLOCK_A,SZ_A:NON_ST,680,0.900483272468
formation_leadership_concentration,acceleration,acceleration_neighbor_ols5,BLOCK_B,SZ_A:NON_ST,727,0.904746154183
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,FULL,SZ_A:NON_ST,1407,0.864701866364
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,PHASE_ZERO,SZ_A:NON_ST,282,0.853884638219
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,BLOCK_A,SZ_A:NON_ST,680,0.866501783592
formation_leadership_concentration,acceleration,acceleration_neighbor_theilsen5,BLOCK_B,SZ_A:NON_ST,727,0.863740064848
stock_industry_divergence,change,change_neighbor_h3,FULL,ALL_A:ALL_STATUS,1412,0.597909109641
stock_industry_divergence,change,change_neighbor_h3,PHASE_ZERO,ALL_A:ALL_STATUS,283,0.598441184662
stock_industry_divergence,change,change_neighbor_h3,BLOCK_A,ALL_A:ALL_STATUS,685,0.577003957831
stock_industry_divergence,change,change_neighbor_h3,BLOCK_B,ALL_A:ALL_STATUS,727,0.61452914973
stock_industry_divergence,change,change_neighbor_h10,FULL,ALL_A:ALL_STATUS,1407,0.547210710432
stock_industry_divergence,change,change_neighbor_h10,PHASE_ZERO,ALL_A:ALL_STATUS,282,0.514492394947
stock_industry_divergence,change,change_neighbor_h10,BLOCK_A,ALL_A:ALL_STATUS,680,0.528238370147
stock_industry_divergence,change,change_neighbor_h10,BLOCK_B,ALL_A:ALL_STATUS,727,0.562770479489
stock_industry_divergence,change,change_neighbor_ols5,FULL,ALL_A:ALL_STATUS,1412,0.899983466547
stock_industry_divergence,change,change_neighbor_ols5,PHASE_ZERO,ALL_A:ALL_STATUS,283,0.87891358375
stock_industry_divergence,change,change_neighbor_ols5,BLOCK_A,ALL_A:ALL_STATUS,685,0.892530745902
stock_industry_divergence,change,change_neighbor_ols5,BLOCK_B,ALL_A:ALL_STATUS,727,0.911147124727
stock_industry_divergence,change,change_neighbor_theilsen5,FULL,ALL_A:ALL_STATUS,1412,0.845561830311
stock_industry_divergence,change,change_neighbor_theilsen5,PHASE_ZERO,ALL_A:ALL_STATUS,283,0.820297319592
stock_industry_divergence,change,change_neighbor_theilsen5,BLOCK_A,ALL_A:ALL_STATUS,685,0.832328338896
stock_industry_divergence,change,change_neighbor_theilsen5,BLOCK_B,ALL_A:ALL_STATUS,727,0.860241140139
stock_industry_divergence,change,change_neighbor_h3,FULL,ALL_A:NON_ST,1412,0.594060234156
stock_industry_divergence,change,change_neighbor_h3,PHASE_ZERO,ALL_A:NON_ST,283,0.59403931294
stock_industry_divergence,change,change_neighbor_h3,BLOCK_A,ALL_A:NON_ST,685,0.574788976015
stock_industry_divergence,change,change_neighbor_h3,BLOCK_B,ALL_A:NON_ST,727,0.609622214724
stock_industry_divergence,change,change_neighbor_h10,FULL,ALL_A:NON_ST,1407,0.543804974775
stock_industry_divergence,change,change_neighbor_h10,PHASE_ZERO,ALL_A:NON_ST,282,0.512131509658
stock_industry_divergence,change,change_neighbor_h10,BLOCK_A,ALL_A:NON_ST,680,0.52290161171
stock_industry_divergence,change,change_neighbor_h10,BLOCK_B,ALL_A:NON_ST,727,0.560325256836
stock_industry_divergence,change,change_neighbor_ols5,FULL,ALL_A:NON_ST,1412,0.899143485977
stock_industry_divergence,change,change_neighbor_ols5,PHASE_ZERO,ALL_A:NON_ST,283,0.881980175164
stock_industry_divergence,change,change_neighbor_ols5,BLOCK_A,ALL_A:NON_ST,685,0.888541217486
stock_industry_divergence,change,change_neighbor_ols5,BLOCK_B,ALL_A:NON_ST,727,0.912071641001
stock_industry_divergence,change,change_neighbor_theilsen5,FULL,ALL_A:NON_ST,1412,0.841492784857
stock_industry_divergence,change,change_neighbor_theilsen5,PHASE_ZERO,ALL_A:NON_ST,283,0.812537127887
stock_industry_divergence,change,change_neighbor_theilsen5,BLOCK_A,ALL_A:NON_ST,685,0.829264326116
stock_industry_divergence,change,change_neighbor_theilsen5,BLOCK_B,ALL_A:NON_ST,727,0.854487966982
stock_industry_divergence,change,change_neighbor_h3,FULL,CHINEXT_BOARD:ALL_STATUS,1384,0.550862919227
stock_industry_divergence,change,change_neighbor_h3,PHASE_ZERO,CHINEXT_BOARD:ALL_STATUS,278,0.57620339038
stock_industry_divergence,change,change_neighbor_h3,BLOCK_A,CHINEXT_BOARD:ALL_STATUS,665,0.566331368963
stock_industry_divergence,change,change_neighbor_h3,BLOCK_B,CHINEXT_BOARD:ALL_STATUS,719,0.539770140102
stock_industry_divergence,change,change_neighbor_h10,FULL,CHINEXT_BOARD:ALL_STATUS,1374,0.507141602047
stock_industry_divergence,change,change_neighbor_h10,PHASE_ZERO,CHINEXT_BOARD:ALL_STATUS,275,0.511469951819
stock_industry_divergence,change,change_neighbor_h10,BLOCK_A,CHINEXT_BOARD:ALL_STATUS,656,0.536764027004
stock_industry_divergence,change,change_neighbor_h10,BLOCK_B,CHINEXT_BOARD:ALL_STATUS,718,0.486048019482
stock_industry_divergence,change,change_neighbor_ols5,FULL,CHINEXT_BOARD:ALL_STATUS,1367,0.889431458433
stock_industry_divergence,change,change_neighbor_ols5,PHASE_ZERO,CHINEXT_BOARD:ALL_STATUS,273,0.911512274758
stock_industry_divergence,change,change_neighbor_ols5,BLOCK_A,CHINEXT_BOARD:ALL_STATUS,654,0.881866976713
stock_industry_divergence,change,change_neighbor_ols5,BLOCK_B,CHINEXT_BOARD:ALL_STATUS,713,0.895151921178
stock_industry_divergence,change,change_neighbor_theilsen5,FULL,CHINEXT_BOARD:ALL_STATUS,1367,0.833266492361
stock_industry_divergence,change,change_neighbor_theilsen5,PHASE_ZERO,CHINEXT_BOARD:ALL_STATUS,273,0.843677308093
stock_industry_divergence,change,change_neighbor_theilsen5,BLOCK_A,CHINEXT_BOARD:ALL_STATUS,654,0.821172643928
stock_industry_divergence,change,change_neighbor_theilsen5,BLOCK_B,CHINEXT_BOARD:ALL_STATUS,713,0.843139000136
stock_industry_divergence,change,change_neighbor_h3,FULL,CHINEXT_BOARD:NON_ST,1384,0.550118097025
stock_industry_divergence,change,change_neighbor_h3,PHASE_ZERO,CHINEXT_BOARD:NON_ST,278,0.559991834179
stock_industry_divergence,change,change_neighbor_h3,BLOCK_A,CHINEXT_BOARD:NON_ST,665,0.56648377701
stock_industry_divergence,change,change_neighbor_h3,BLOCK_B,CHINEXT_BOARD:NON_ST,719,0.538321207237
stock_industry_divergence,change,change_neighbor_h10,FULL,CHINEXT_BOARD:NON_ST,1374,0.511261980687
stock_industry_divergence,change,change_neighbor_h10,PHASE_ZERO,CHINEXT_BOARD:NON_ST,275,0.512116211304
stock_industry_divergence,change,change_neighbor_h10,BLOCK_A,CHINEXT_BOARD:NON_ST,656,0.536048362209
stock_industry_divergence,change,change_neighbor_h10,BLOCK_B,CHINEXT_BOARD:NON_ST,718,0.491454163618
stock_industry_divergence,change,change_neighbor_ols5,FULL,CHINEXT_BOARD:NON_ST,1367,0.889280966154
stock_industry_divergence,change,change_neighbor_ols5,PHASE_ZERO,CHINEXT_BOARD:NON_ST,273,0.90617760299
stock_industry_divergence,change,change_neighbor_ols5,BLOCK_A,CHINEXT_BOARD:NON_ST,654,0.882063626566
stock_industry_divergence,change,change_neighbor_ols5,BLOCK_B,CHINEXT_BOARD:NON_ST,713,0.895301264682
stock_industry_divergence,change,change_neighbor_theilsen5,FULL,CHINEXT_BOARD:NON_ST,1367,0.831333424204
stock_industry_divergence,change,change_neighbor_theilsen5,PHASE_ZERO,CHINEXT_BOARD:NON_ST,273,0.830676515412
stock_industry_divergence,change,change_neighbor_theilsen5,BLOCK_A,CHINEXT_BOARD:NON_ST,654,0.821352970762
stock_industry_divergence,change,change_neighbor_theilsen5,BLOCK_B,CHINEXT_BOARD:NON_ST,713,0.839805411009
stock_industry_divergence,change,change_neighbor_h3,FULL,SH_A:ALL_STATUS,1409,0.526441711064
stock_industry_divergence,change,change_neighbor_h3,PHASE_ZERO,SH_A:ALL_STATUS,282,0.410139338786
stock_industry_divergence,change,change_neighbor_h3,BLOCK_A,SH_A:ALL_STATUS,682,0.513813818352
stock_industry_divergence,change,change_neighbor_h3,BLOCK_B,SH_A:ALL_STATUS,727,0.538589239946
stock_industry_divergence,change,change_neighbor_h10,FULL,SH_A:ALL_STATUS,1404,0.508222030011
stock_industry_divergence,change,change_neighbor_h10,PHASE_ZERO,SH_A:ALL_STATUS,280,0.515989088782
stock_industry_divergence,change,change_neighbor_h10,BLOCK_A,SH_A:ALL_STATUS,677,0.506154964598
stock_industry_divergence,change,change_neighbor_h10,BLOCK_B,SH_A:ALL_STATUS,727,0.512070710333
stock_industry_divergence,change,change_neighbor_ols5,FULL,SH_A:ALL_STATUS,1406,0.883309955339
stock_industry_divergence,change,change_neighbor_ols5,PHASE_ZERO,SH_A:ALL_STATUS,281,0.869496154637
stock_industry_divergence,change,change_neighbor_ols5,BLOCK_A,SH_A:ALL_STATUS,679,0.874728583158
stock_industry_divergence,change,change_neighbor_ols5,BLOCK_B,SH_A:ALL_STATUS,727,0.893132033653
stock_industry_divergence,change,change_neighbor_theilsen5,FULL,SH_A:ALL_STATUS,1406,0.827287155005
stock_industry_divergence,change,change_neighbor_theilsen5,PHASE_ZERO,SH_A:ALL_STATUS,281,0.782786725654
stock_industry_divergence,change,change_neighbor_theilsen5,BLOCK_A,SH_A:ALL_STATUS,679,0.820505048245
stock_industry_divergence,change,change_neighbor_theilsen5,BLOCK_B,SH_A:ALL_STATUS,727,0.837717220526
